From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3)
2020-01-31 22:00:00,2020-01-31 23:00:00,21.46,87.12,0.71,33.04,33.63,,1.93,1.03
2020-01-31 23:00:00,2020-02-01 00:00:00,24.88,90.31,1.03,43.42,44.46,,1.94,1.03
2020-02-01 00:00:00,2020-02-01 01:00:00,32.73,112.66,0.86,41.2,42.04,,1.84,0.84
2020-02-01 01:00:00,2020-02-01 02:00:00,34.97,60.4,1.1,29.67,30.77,,1.78,0.69
2020-02-01 02:00:00,2020-02-01 03:00:00,28.02,61.28,1.08,40.23,41.3,,1.77,0.57
2020-02-01 03:00:00,2020-02-01 04:00:00,22.09,63.98,0.85,36.98,37.83,,1.83,0.6
2020-02-01 04:00:00,2020-02-01 05:00:00,26.43,75.09,0.7,29.56,30.18,,1.81,0.53
2020-02-01 05:00:00,2020-02-01 06:00:00,15.78,43.4,0.99,17.96,18.96,,1.76,0.51
2020-02-01 06:00:00,2020-02-01 07:00:00,11.57,29.72,0.82,15.04,15.79,,1.77,0.66
2020-02-01 07:00:00,2020-02-01 08:00:00,13.55,25.55,1.02,25.75,26.78,,1.79,0.67
2020-02-01 08:00:00,2020-02-01 09:00:00,19.89,78.51,0.72,34.78,35.42,,1.99,0.88
2020-02-01 09:00:00,2020-02-01 10:00:00,20.99,106.95,0.88,30.39,31.25,,1.86,0.93
2020-02-01 10:00:00,2020-02-01 11:00:00,35.67,126.94,0.91,26.37,27.16,,1.48,0.83
2020-02-01 11:00:00,2020-02-01 12:00:00,20.36,101.2,0.7,22.99,23.69,,1.38,0.84
2020-02-01 12:00:00,2020-02-01 13:00:00,22.99,90.04,0.85,15.9,16.65,,2.18,0.83
2020-02-01 13:00:00,2020-02-01 14:00:00,24.42,54.03,0.81,14.3,15.11,,1.99,0.84
2020-02-01 14:00:00,2020-02-01 15:00:00,13.56,43.96,0.95,13.55,14.5,,1.88,0.39
2020-02-01 15:00:00,2020-02-01 16:00:00,25.57,71.14,0.97,14.04,15.02,,1.72,0.32
2020-02-01 16:00:00,2020-02-01 17:00:00,14.3,61.66,0.93,15.97,16.82,,1.84,0.31
2020-02-01 17:00:00,2020-02-01 18:00:00,18.48,47.78,1.0,26.77,27.77,,1.81,0.27
2020-02-01 18:00:00,2020-02-01 19:00:00,16.25,56.11,1.01,31.56,32.57,,2.12,0.14
2020-02-01 19:00:00,2020-02-01 20:00:00,14.22,52.89,1.1,38.92,40.03,,2.06,0.0
2020-02-01 20:00:00,2020-02-01 21:00:00,29.02,87.58,1.04,47.92,48.96,,1.84,0.01
2020-02-01 21:00:00,2020-02-01 22:00:00,25.03,71.0,1.16,50.63,51.79,,1.84,0.08
2020-02-01 22:00:00,2020-02-01 23:00:00,30.29,88.21,1.1,52.44,53.54,,1.92,1.0
2020-02-01 23:00:00,2020-02-02 00:00:00,24.77,91.55,1.13,45.88,47.01,,1.99,0.87
2020-02-02 00:00:00,2020-02-02 01:00:00,20.11,52.9,1.29,43.92,45.21,,2.04,0.65
2020-02-02 01:00:00,2020-02-02 02:00:00,25.38,57.14,0.98,39.38,40.36,,2.12,0.58
2020-02-02 02:00:00,2020-02-02 03:00:00,19.46,84.33,1.11,35.76,36.88,,2.09,0.65
2020-02-02 03:00:00,2020-02-02 04:00:00,23.23,96.51,1.03,36.47,37.5,,2.15,0.67
2020-02-02 04:00:00,2020-02-02 05:00:00,27.94,96.03,0.88,41.1,41.98,,1.85,0.64
2020-02-02 05:00:00,2020-02-02 06:00:00,22.37,83.3,0.97,31.36,32.32,,1.89,0.51
2020-02-02 06:00:00,2020-02-02 07:00:00,23.75,79.94,1.03,31.41,32.44,,1.92,0.58
2020-02-02 07:00:00,2020-02-02 08:00:00,26.84,68.49,0.98,32.2,33.18,,1.91,0.68
2020-02-02 08:00:00,2020-02-02 09:00:00,35.9,87.6,1.09,37.92,39.02,,1.77,0.92
2020-02-02 09:00:00,2020-02-02 10:00:00,33.96,83.75,0.98,33.76,34.74,,1.7,0.93
2020-02-02 10:00:00,2020-02-02 11:00:00,23.84,68.72,1.06,26.23,27.18,,1.65,0.68
2020-02-02 11:00:00,2020-02-02 12:00:00,23.51,67.7,1.1,21.53,22.64,,1.69,0.65
2020-02-02 12:00:00,2020-02-02 13:00:00,15.95,57.84,0.53,17.19,17.51,,1.81,0.54
2020-02-02 13:00:00,2020-02-02 14:00:00,15.9,39.06,0.97,16.88,17.85,,1.85,0.54
2020-02-02 14:00:00,2020-02-02 15:00:00,14.69,51.01,1.0,16.93,17.93,,1.81,0.47
2020-02-02 15:00:00,2020-02-02 16:00:00,9.07,43.2,1.04,16.21,17.25,,1.48,0.58
2020-02-02 16:00:00,2020-02-02 17:00:00,12.59,50.04,0.96,16.0,16.97,,1.84,0.59
2020-02-02 17:00:00,2020-02-02 18:00:00,17.42,44.43,1.05,16.46,17.52,,1.86,0.58
2020-02-02 18:00:00,2020-02-02 19:00:00,9.44,48.45,0.79,17.88,18.57,,2.04,0.64
2020-02-02 19:00:00,2020-02-02 20:00:00,29.07,61.04,1.02,24.85,25.87,,2.15,0.57
2020-02-02 20:00:00,2020-02-02 21:00:00,30.94,85.61,1.1,23.19,24.29,,1.85,0.61
2020-02-02 21:00:00,2020-02-02 22:00:00,26.99,79.99,0.95,20.28,21.22,,1.8,0.54
2020-02-02 22:00:00,2020-02-02 23:00:00,20.06,61.68,0.91,17.51,18.42,,1.78,0.61
2020-02-02 23:00:00,2020-02-03 00:00:00,19.89,54.78,1.0,15.21,16.21,,1.77,0.46
2020-02-03 00:00:00,2020-02-03 01:00:00,21.13,52.49,1.1,15.0,16.11,,1.92,0.31
2020-02-03 01:00:00,2020-02-03 02:00:00,17.95,43.15,0.97,14.14,15.12,,1.93,0.37
2020-02-03 02:00:00,2020-02-03 03:00:00,17.97,30.63,0.93,13.12,14.06,,1.9,0.35
2020-02-03 03:00:00,2020-02-03 04:00:00,18.16,42.76,1.24,13.38,14.62,,1.9,0.33
2020-02-03 04:00:00,2020-02-03 05:00:00,10.07,25.24,0.76,12.29,12.86,,1.85,0.3
2020-02-03 05:00:00,2020-02-03 06:00:00,19.92,21.75,1.04,13.95,14.99,,1.88,0.26
2020-02-03 06:00:00,2020-02-03 07:00:00,11.06,39.57,0.94,14.75,15.7,,1.78,0.35
2020-02-03 07:00:00,2020-02-03 08:00:00,20.07,36.15,1.15,20.74,21.89,,1.86,0.36
2020-02-03 08:00:00,2020-02-03 09:00:00,28.11,89.16,0.98,37.77,38.75,,1.76,0.77
2020-02-03 09:00:00,2020-02-03 10:00:00,46.16,149.17,1.12,35.19,36.26,,1.69,0.92
2020-02-03 10:00:00,2020-02-03 11:00:00,33.84,140.14,0.77,27.32,27.99,,1.77,1.16
2020-02-03 11:00:00,2020-02-03 12:00:00,28.94,145.64,0.83,21.37,22.15,,1.66,1.56
2020-02-03 12:00:00,2020-02-03 13:00:00,16.47,136.93,0.66,21.41,21.97,,1.69,1.62
2020-02-03 13:00:00,2020-02-03 14:00:00,19.74,112.13,1.1,21.44,22.53,,1.71,1.77
2020-02-03 14:00:00,2020-02-03 15:00:00,29.46,114.41,1.16,24.05,25.21,,1.45,0.63
2020-02-03 15:00:00,2020-02-03 16:00:00,28.29,130.46,1.01,28.91,29.91,,1.58,0.54
2020-02-03 16:00:00,2020-02-03 17:00:00,24.44,115.34,1.1,26.65,27.75,,1.71,0.55
2020-02-03 17:00:00,2020-02-03 18:00:00,22.47,117.82,0.96,46.5,47.42,,1.74,0.88
2020-02-03 18:00:00,2020-02-03 19:00:00,24.54,179.56,1.01,44.94,45.95,,1.9,0.18
2020-02-03 19:00:00,2020-02-03 20:00:00,,,,,,,,
2020-02-03 20:00:00,2020-02-03 21:00:00,,,,,,,,
2020-02-03 21:00:00,2020-02-03 22:00:00,,,,,,,,
2020-02-03 22:00:00,2020-02-03 23:00:00,,,,,,,,
2020-02-03 23:00:00,2020-02-04 00:00:00,,,,,,,,
2020-02-04 00:00:00,2020-02-04 01:00:00,,,,,,,,
2020-02-04 01:00:00,2020-02-04 02:00:00,,,,,,,,
2020-02-04 02:00:00,2020-02-04 03:00:00,,,,,,,,
2020-02-04 03:00:00,2020-02-04 04:00:00,,,,,,,,
2020-02-04 04:00:00,2020-02-04 05:00:00,,,,,,,,
2020-02-04 05:00:00,2020-02-04 06:00:00,,,,,,,,
2020-02-04 06:00:00,2020-02-04 07:00:00,,,,,,,,
2020-02-04 07:00:00,2020-02-04 08:00:00,,,,,,,,
2020-02-04 08:00:00,2020-02-04 09:00:00,,,,,,,,
2020-02-04 09:00:00,2020-02-04 10:00:00,,,,,,,,
2020-02-04 10:00:00,2020-02-04 11:00:00,,,,,,,2.54,
2020-02-04 11:00:00,2020-02-04 12:00:00,16.67,53.45,,,,,3.24,1.09
2020-02-04 12:00:00,2020-02-04 13:00:00,26.98,58.02,,,,,3.09,0.79
2020-02-04 13:00:00,2020-02-04 14:00:00,23.66,56.42,0.65,24.47,24.86,,2.88,0.81
2020-02-04 14:00:00,2020-02-04 15:00:00,24.2,52.0,1.03,23.14,24.17,,3.02,0.7
2020-02-04 15:00:00,2020-02-04 16:00:00,26.53,58.94,0.99,18.99,19.88,,2.83,0.67
2020-02-04 16:00:00,2020-02-04 17:00:00,28.06,56.23,1.21,19.48,20.69,,2.78,0.6
2020-02-04 17:00:00,2020-02-04 18:00:00,35.06,55.25,1.58,24.42,25.98,,2.93,0.58
2020-02-04 18:00:00,2020-02-04 19:00:00,29.54,63.21,1.48,29.13,30.05,,3.96,0.04
2020-02-04 19:00:00,2020-02-04 20:00:00,35.7,63.69,2.33,24.05,25.46,,3.88,0.0
2020-02-04 20:00:00,2020-02-04 21:00:00,37.13,76.28,3.23,35.28,38.0,,3.93,1.17
2020-02-04 21:00:00,2020-02-04 22:00:00,41.33,87.26,1.86,32.4,33.62,,3.96,1.18
2020-02-04 22:00:00,2020-02-04 23:00:00,44.17,95.91,1.47,37.46,38.79,,3.98,1.19
2020-02-04 23:00:00,2020-02-05 00:00:00,45.25,89.49,1.76,40.42,42.18,,4.09,1.11
2020-02-05 00:00:00,2020-02-05 01:00:00,43.52,69.96,1.57,32.89,34.47,,2.04,0.95
2020-02-05 01:00:00,2020-02-05 02:00:00,46.32,57.15,1.37,23.5,24.88,,2.02,0.85
2020-02-05 02:00:00,2020-02-05 03:00:00,42.7,52.47,0.97,24.93,25.72,,1.97,0.74
2020-02-05 03:00:00,2020-02-05 04:00:00,38.07,53.93,2.85,36.0,38.86,,2.0,0.78
2020-02-05 04:00:00,2020-02-05 05:00:00,38.66,63.19,3.28,39.56,42.85,,2.05,0.78
2020-02-05 05:00:00,2020-02-05 06:00:00,36.85,59.39,1.44,33.35,34.79,,2.14,0.79
2020-02-05 06:00:00,2020-02-05 07:00:00,40.14,48.17,0.83,27.12,27.57,,2.12,0.76
2020-02-05 07:00:00,2020-02-05 08:00:00,42.92,54.68,1.58,27.57,29.16,,2.14,0.86
2020-02-05 08:00:00,2020-02-05 09:00:00,53.44,64.25,1.37,31.01,32.38,,1.71,0.98
2020-02-05 09:00:00,2020-02-05 10:00:00,53.67,59.0,1.28,25.42,26.7,,1.74,0.83
2020-02-05 10:00:00,2020-02-05 11:00:00,39.63,43.82,1.12,22.59,23.71,,1.94,0.78
2020-02-05 11:00:00,2020-02-05 12:00:00,,,,,,,,
2020-02-05 12:00:00,2020-02-05 13:00:00,,,,,,,1.93,0.22
2020-02-05 13:00:00,2020-02-05 14:00:00,26.54,47.91,,,,,1.84,2.12
2020-02-05 14:00:00,2020-02-05 15:00:00,30.08,61.1,,,,,1.73,0.51
2020-02-05 15:00:00,2020-02-05 16:00:00,30.82,61.84,,,,,1.46,0.45
2020-02-05 16:00:00,2020-02-05 17:00:00,35.46,61.07,,,,,1.71,0.23
2020-02-05 17:00:00,2020-02-05 18:00:00,28.93,71.86,2.65,23.45,25.56,,1.39,0.79
2020-02-05 18:00:00,2020-02-05 19:00:00,24.47,61.22,2.75,22.37,24.98,,1.86,0.42
2020-02-05 19:00:00,2020-02-05 20:00:00,33.24,88.29,2.37,33.89,36.21,,1.92,0.58
2020-02-05 20:00:00,2020-02-05 21:00:00,40.12,78.64,2.46,36.26,38.42,,1.85,0.66
2020-02-05 21:00:00,2020-02-05 22:00:00,39.09,75.73,3.08,33.64,36.57,,1.81,0.67
2020-02-05 22:00:00,2020-02-05 23:00:00,36.83,77.02,1.99,35.27,37.26,,1.84,0.85
2020-02-05 23:00:00,2020-02-06 00:00:00,35.48,63.31,1.84,28.99,30.77,,1.87,0.75
2020-02-06 00:00:00,2020-02-06 01:00:00,30.17,65.6,1.89,21.95,23.76,,1.97,0.6
2020-02-06 01:00:00,2020-02-06 02:00:00,27.44,51.04,2.42,16.35,18.68,,1.95,0.64
2020-02-06 02:00:00,2020-02-06 03:00:00,24.7,42.5,2.27,17.83,20.09,,1.88,0.58
2020-02-06 03:00:00,2020-02-06 04:00:00,23.45,37.64,2.49,19.48,21.98,,1.93,0.52
2020-02-06 04:00:00,2020-02-06 05:00:00,29.73,45.99,2.04,20.82,22.86,,1.97,0.52
2020-02-06 05:00:00,2020-02-06 06:00:00,23.5,45.95,1.99,22.03,23.87,,1.92,0.56
2020-02-06 06:00:00,2020-02-06 07:00:00,27.6,40.45,1.71,26.36,27.97,,1.87,0.67
2020-02-06 07:00:00,2020-02-06 08:00:00,27.83,42.47,2.36,24.33,26.69,,1.88,0.71
2020-02-06 08:00:00,2020-02-06 09:00:00,32.55,69.09,1.57,26.73,27.77,,1.92,0.83
2020-02-06 09:00:00,2020-02-06 10:00:00,31.15,69.35,1.49,23.34,24.68,,1.85,0.84
2020-02-06 10:00:00,2020-02-06 11:00:00,30.92,64.61,1.27,21.6,22.75,,1.72,0.94
2020-02-06 11:00:00,2020-02-06 12:00:00,26.66,65.4,2.31,20.5,22.33,,1.54,1.51
2020-02-06 12:00:00,2020-02-06 13:00:00,24.6,77.79,2.47,16.41,18.89,,1.74,1.88
2020-02-06 13:00:00,2020-02-06 14:00:00,22.81,65.17,3.0,17.35,20.07,,1.65,2.02
2020-02-06 14:00:00,2020-02-06 15:00:00,20.25,58.99,2.42,18.18,19.93,,1.61,0.56
2020-02-06 15:00:00,2020-02-06 16:00:00,20.94,64.02,2.8,15.65,18.16,,1.49,0.6
2020-02-06 16:00:00,2020-02-06 17:00:00,23.1,53.88,3.13,19.5,21.01,,1.88,0.54
2020-02-06 17:00:00,2020-02-06 18:00:00,19.9,62.72,4.74,26.44,28.64,,2.31,0.19
2020-02-06 18:00:00,2020-02-06 19:00:00,21.93,72.14,8.83,21.84,26.82,,2.7,0.64
2020-02-06 19:00:00,2020-02-06 20:00:00,35.16,75.19,12.41,32.99,42.01,,2.64,0.87
2020-02-06 20:00:00,2020-02-06 21:00:00,34.59,69.71,11.23,42.44,51.37,,2.12,1.03
2020-02-06 21:00:00,2020-02-06 22:00:00,32.99,67.99,23.55,41.5,63.76,,2.03,1.02
2020-02-06 22:00:00,2020-02-06 23:00:00,37.99,74.58,1.07,24.47,25.55,,2.08,0.74
2020-02-06 23:00:00,2020-02-07 00:00:00,34.31,63.43,1.23,20.05,21.28,,2.05,0.88
2020-02-07 00:00:00,2020-02-07 01:00:00,28.5,47.21,1.71,15.09,16.8,,1.66,0.8
2020-02-07 01:00:00,2020-02-07 02:00:00,24.79,39.5,0.99,15.85,16.84,,1.73,0.79
2020-02-07 02:00:00,2020-02-07 03:00:00,22.65,44.31,1.2,13.31,14.5,,1.71,0.51
2020-02-07 03:00:00,2020-02-07 04:00:00,23.27,38.59,1.22,12.15,13.3,,1.81,0.51
2020-02-07 04:00:00,2020-02-07 05:00:00,25.33,39.87,0.66,12.96,13.5,,2.02,0.45
2020-02-07 05:00:00,2020-02-07 06:00:00,21.19,37.5,1.0,14.79,15.62,,2.13,0.39
2020-02-07 06:00:00,2020-02-07 07:00:00,22.05,40.6,2.0,15.73,17.74,,2.0,0.6
2020-02-07 07:00:00,2020-02-07 08:00:00,27.59,51.06,1.19,19.35,20.45,,2.04,0.61
2020-02-07 08:00:00,2020-02-07 09:00:00,32.72,66.87,1.4,21.04,22.41,,2.01,0.65
2020-02-07 09:00:00,2020-02-07 10:00:00,39.82,77.37,1.35,22.74,24.09,,2.16,0.61
2020-02-07 10:00:00,2020-02-07 11:00:00,36.62,94.93,2.31,26.45,28.54,,2.52,0.81
2020-02-07 11:00:00,2020-02-07 12:00:00,31.86,91.09,2.59,24.6,27.08,,2.19,0.7
2020-02-07 12:00:00,2020-02-07 13:00:00,32.33,89.7,0.95,25.95,26.79,,2.01,0.55
2020-02-07 13:00:00,2020-02-07 14:00:00,36.73,84.42,1.99,22.2,23.95,,2.06,0.44
2020-02-07 14:00:00,2020-02-07 15:00:00,35.72,75.49,1.57,22.84,24.33,,1.81,0.79
2020-02-07 15:00:00,2020-02-07 16:00:00,33.95,72.32,1.48,23.29,24.73,,1.54,1.08
2020-02-07 16:00:00,2020-02-07 17:00:00,30.48,77.36,1.94,18.87,20.81,,1.77,1.08
2020-02-07 17:00:00,2020-02-07 18:00:00,27.13,62.45,1.97,18.72,20.69,,2.0,0.91
2020-02-07 18:00:00,2020-02-07 19:00:00,26.65,78.37,1.41,22.41,23.63,,2.13,0.78
2020-02-07 19:00:00,2020-02-07 20:00:00,30.52,84.82,2.41,27.01,29.24,,2.2,0.92
2020-02-07 20:00:00,2020-02-07 21:00:00,30.8,89.56,1.34,27.34,28.52,,2.07,1.19
2020-02-07 21:00:00,2020-02-07 22:00:00,31.81,78.26,1.6,32.9,34.33,,2.05,1.23
2020-02-07 22:00:00,2020-02-07 23:00:00,35.31,86.54,2.34,29.88,31.89,,1.96,0.82
2020-02-07 23:00:00,2020-02-08 00:00:00,34.15,82.41,3.26,22.15,25.24,,1.95,0.73
2020-02-08 00:00:00,2020-02-08 01:00:00,31.45,65.15,2.62,29.74,32.07,,1.72,0.69
2020-02-08 01:00:00,2020-02-08 02:00:00,36.27,67.56,3.17,25.86,28.72,,1.74,0.62
2020-02-08 02:00:00,2020-02-08 03:00:00,36.93,72.47,2.8,30.86,33.44,,1.78,0.69
2020-02-08 03:00:00,2020-02-08 04:00:00,40.87,71.22,2.4,32.6,34.38,,1.77,0.66
2020-02-08 04:00:00,2020-02-08 05:00:00,33.43,75.57,2.68,30.46,33.02,,1.91,0.63
2020-02-08 05:00:00,2020-02-08 06:00:00,32.84,55.02,2.21,29.77,30.83,,1.93,0.64
2020-02-08 06:00:00,2020-02-08 07:00:00,36.25,59.21,4.02,26.31,29.3,,1.96,0.67
2020-02-08 07:00:00,2020-02-08 08:00:00,40.14,50.79,1.11,24.22,25.34,,1.99,0.76
2020-02-08 08:00:00,2020-02-08 09:00:00,45.11,72.02,1.15,24.28,25.44,,1.92,0.87
2020-02-08 09:00:00,2020-02-08 10:00:00,41.55,68.89,0.96,21.43,22.38,,1.83,0.71
2020-02-08 10:00:00,2020-02-08 11:00:00,44.46,70.26,1.04,19.68,20.73,,1.77,0.77
2020-02-08 11:00:00,2020-02-08 12:00:00,38.54,68.26,1.06,18.98,20.05,,1.89,0.62
2020-02-08 12:00:00,2020-02-08 13:00:00,24.95,67.04,1.0,17.93,18.93,,1.65,0.4
2020-02-08 13:00:00,2020-02-08 14:00:00,33.09,75.63,1.08,16.66,17.73,,1.76,0.31
2020-02-08 14:00:00,2020-02-08 15:00:00,22.3,52.77,0.89,15.03,15.92,,1.45,0.52
2020-02-08 15:00:00,2020-02-08 16:00:00,21.66,61.12,1.08,21.94,23.02,,1.19,0.4
2020-02-08 16:00:00,2020-02-08 17:00:00,15.68,70.07,1.09,21.7,22.8,,1.99,0.29
2020-02-08 17:00:00,2020-02-08 18:00:00,18.15,61.53,1.0,24.53,25.53,,2.21,0.35
2020-02-08 18:00:00,2020-02-08 19:00:00,18.66,79.75,1.15,31.3,32.45,,2.23,1.0
2020-02-08 19:00:00,2020-02-08 20:00:00,26.98,78.26,1.09,40.31,41.39,,2.3,1.13
2020-02-08 20:00:00,2020-02-08 21:00:00,28.43,68.13,1.06,39.98,41.04,,1.9,1.2
2020-02-08 21:00:00,2020-02-08 22:00:00,34.67,79.29,1.3,42.06,43.36,,1.85,0.92
2020-02-08 22:00:00,2020-02-08 23:00:00,31.96,74.83,1.08,38.61,39.69,,1.91,0.71
2020-02-08 23:00:00,2020-02-09 00:00:00,27.18,59.72,1.1,33.94,35.04,,1.9,0.76
2020-02-09 00:00:00,2020-02-09 01:00:00,31.3,65.56,1.1,35.97,37.08,,1.65,0.76
2020-02-09 01:00:00,2020-02-09 02:00:00,33.14,57.16,1.23,38.09,39.32,,1.84,0.75
2020-02-09 02:00:00,2020-02-09 03:00:00,35.58,51.97,0.99,33.09,34.08,,1.79,0.49
2020-02-09 03:00:00,2020-02-09 04:00:00,36.08,50.66,1.08,24.58,25.66,,1.79,0.51
2020-02-09 04:00:00,2020-02-09 05:00:00,33.26,50.77,0.9,26.02,26.91,,1.86,0.46
2020-02-09 05:00:00,2020-02-09 06:00:00,32.27,60.22,0.83,25.8,26.63,,1.88,0.5
2020-02-09 06:00:00,2020-02-09 07:00:00,34.14,52.23,1.2,21.3,22.5,,1.77,0.68
2020-02-09 07:00:00,2020-02-09 08:00:00,34.38,44.35,1.15,22.53,23.68,,1.78,0.72
2020-02-09 08:00:00,2020-02-09 09:00:00,40.35,62.2,1.13,23.77,24.91,,1.75,0.69
2020-02-09 09:00:00,2020-02-09 10:00:00,39.26,70.05,1.22,24.61,25.83,,1.72,0.61
2020-02-09 10:00:00,2020-02-09 11:00:00,33.2,59.19,1.23,24.31,25.54,,1.65,0.77
2020-02-09 11:00:00,2020-02-09 12:00:00,29.36,67.7,0.94,18.77,19.71,,1.8,0.67
2020-02-09 12:00:00,2020-02-09 13:00:00,28.01,65.34,1.13,22.95,24.08,,1.72,0.66
2020-02-09 13:00:00,2020-02-09 14:00:00,27.45,53.64,1.08,19.63,20.71,,1.64,0.31
2020-02-09 14:00:00,2020-02-09 15:00:00,28.41,56.07,1.12,17.98,19.11,,1.64,0.52
2020-02-09 15:00:00,2020-02-09 16:00:00,17.61,58.11,1.1,21.58,22.69,,1.46,0.73
2020-02-09 16:00:00,2020-02-09 17:00:00,15.93,58.78,1.27,24.73,25.9,,2.2,0.83
2020-02-09 17:00:00,2020-02-09 18:00:00,22.25,60.23,1.6,31.59,33.13,,2.31,1.1
2020-02-09 18:00:00,2020-02-09 19:00:00,19.12,83.55,1.14,44.81,45.95,,2.38,1.15
2020-02-09 19:00:00,2020-02-09 20:00:00,29.66,99.33,1.56,59.62,61.18,,2.6,0.88
2020-02-09 20:00:00,2020-02-09 21:00:00,29.48,104.02,3.03,73.61,76.64,,1.9,0.96
2020-02-09 21:00:00,2020-02-09 22:00:00,40.34,103.94,2.65,72.47,75.12,,1.88,0.87
2020-02-09 22:00:00,2020-02-09 23:00:00,38.89,97.24,1.54,60.58,62.12,,1.9,1.2
2020-02-09 23:00:00,2020-02-10 00:00:00,42.32,76.87,1.3,49.8,51.1,,1.89,0.99
2020-02-10 00:00:00,2020-02-10 01:00:00,33.66,68.42,1.12,34.33,35.44,,1.76,0.83
2020-02-10 01:00:00,2020-02-10 02:00:00,31.3,46.3,1.01,24.73,25.74,,1.88,0.8
2020-02-10 02:00:00,2020-02-10 03:00:00,32.91,36.36,0.99,22.28,23.27,,1.9,0.68
2020-02-10 03:00:00,2020-02-10 04:00:00,37.55,58.23,1.04,31.27,32.31,,1.9,0.7
2020-02-10 04:00:00,2020-02-10 05:00:00,34.29,51.92,1.16,28.21,29.37,,1.81,0.66
2020-02-10 05:00:00,2020-02-10 06:00:00,36.64,53.46,1.91,61.39,63.31,,1.8,0.84
2020-02-10 06:00:00,2020-02-10 07:00:00,35.91,59.4,1.36,54.12,55.48,,1.86,0.88
2020-02-10 07:00:00,2020-02-10 08:00:00,43.43,79.82,1.23,56.81,57.97,,1.95,0.95
2020-02-10 08:00:00,2020-02-10 09:00:00,46.4,132.05,1.56,48.11,49.67,,1.68,1.0
2020-02-10 09:00:00,2020-02-10 10:00:00,46.19,130.95,1.27,34.91,36.14,,1.53,0.87
2020-02-10 10:00:00,2020-02-10 11:00:00,34.22,111.47,1.41,29.5,30.91,,1.5,1.42
2020-02-10 11:00:00,2020-02-10 12:00:00,34.02,101.25,1.01,21.03,22.05,,1.06,1.6
2020-02-10 12:00:00,2020-02-10 13:00:00,34.2,85.38,1.14,15.18,16.32,,1.69,1.6
2020-02-10 13:00:00,2020-02-10 14:00:00,29.21,68.68,1.08,13.91,15.0,,1.57,1.34
2020-02-10 14:00:00,2020-02-10 15:00:00,24.86,59.95,1.23,16.85,18.08,,1.51,0.62
2020-02-10 15:00:00,2020-02-10 16:00:00,21.95,42.36,1.23,18.49,19.73,,1.48,0.64
2020-02-10 16:00:00,2020-02-10 17:00:00,18.33,55.88,1.15,22.7,23.85,,2.22,0.84
2020-02-10 17:00:00,2020-02-10 18:00:00,24.72,66.11,1.3,33.03,34.33,,1.96,0.96
2020-02-10 18:00:00,2020-02-10 19:00:00,26.65,76.48,1.34,33.53,34.87,,2.1,0.32
2020-02-10 19:00:00,2020-02-10 20:00:00,36.48,88.68,1.23,42.79,44.02,,2.16,0.0
2020-02-10 20:00:00,2020-02-10 21:00:00,33.18,95.22,1.05,43.54,44.59,,1.72,0.0
2020-02-10 21:00:00,2020-02-10 22:00:00,32.41,84.67,1.06,40.7,41.76,,1.79,0.0
2020-02-10 22:00:00,2020-02-10 23:00:00,32.87,78.27,0.98,35.88,36.86,,1.72,0.7
2020-02-10 23:00:00,2020-02-11 00:00:00,33.14,63.17,1.01,21.48,22.48,,1.76,0.68
2020-02-11 00:00:00,2020-02-11 01:00:00,35.52,65.18,1.48,36.14,37.62,,1.91,0.51
2020-02-11 01:00:00,2020-02-11 02:00:00,36.85,58.38,1.23,31.43,32.66,,1.95,0.41
2020-02-11 02:00:00,2020-02-11 03:00:00,26.1,47.51,1.25,27.45,28.7,,2.0,0.5
2020-02-11 03:00:00,2020-02-11 04:00:00,25.44,39.47,1.54,54.59,56.14,,1.96,0.61
2020-02-11 04:00:00,2020-02-11 05:00:00,30.1,47.26,1.02,33.97,34.99,,2.0,0.54
2020-02-11 05:00:00,2020-02-11 06:00:00,33.66,59.06,1.05,22.75,23.8,,1.96,0.52
2020-02-11 06:00:00,2020-02-11 07:00:00,32.04,52.91,1.02,22.41,23.43,,1.94,0.78
2020-02-11 07:00:00,2020-02-11 08:00:00,36.45,45.26,1.05,26.27,27.33,,2.01,0.81
2020-02-11 08:00:00,2020-02-11 09:00:00,40.92,65.52,1.32,35.22,36.54,,1.84,0.83
2020-02-11 09:00:00,2020-02-11 10:00:00,44.69,77.23,1.22,25.72,26.95,,1.82,0.99
2020-02-11 10:00:00,2020-02-11 11:00:00,33.23,84.59,1.44,23.06,24.51,,1.95,1.94
2020-02-11 11:00:00,2020-02-11 12:00:00,31.8,83.31,1.16,22.62,23.72,,1.69,2.5
2020-02-11 12:00:00,2020-02-11 13:00:00,32.73,78.26,1.13,17.04,18.17,,1.45,2.6
2020-02-11 13:00:00,2020-02-11 14:00:00,27.95,61.76,0.93,15.76,16.69,,1.5,2.65
2020-02-11 14:00:00,2020-02-11 15:00:00,29.25,57.42,0.93,16.23,17.16,,1.39,0.5
2020-02-11 15:00:00,2020-02-11 16:00:00,28.62,54.88,1.35,22.09,23.45,,1.37,0.62
2020-02-11 16:00:00,2020-02-11 17:00:00,32.52,65.58,1.17,23.8,24.98,,1.69,0.51
2020-02-11 17:00:00,2020-02-11 18:00:00,23.88,56.39,1.09,22.71,23.8,,1.6,0.48
