From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2019-08-27 23:00:00,2019-08-28 00:00:00,34.25,,5.2,29.3,19.82,11.1,0.82,32.6,5.3,8.22,36.3,64.75,1.47,193.0,8.0,,-1.27,28.5,0.0
2019-08-28 00:00:00,2019-08-28 01:00:00,32.0,,2.65,17.02,11.2,7.25,0.91,36.65,4.47,6.0,34.52,66.0,2.18,200.0,8.0,,-1.65,28.23,0.0
2019-08-28 01:00:00,2019-08-28 02:00:00,24.0,,2.9,13.8,9.72,5.53,0.61,38.65,3.97,4.55,34.12,67.5,2.8,193.75,8.0,,-2.38,28.05,0.0
2019-08-28 02:00:00,2019-08-28 03:00:00,25.0,,2.55,12.1,8.53,7.88,0.29,37.07,3.62,3.65,34.1,68.75,4.12,194.0,8.0,,-2.38,27.85,0.0
2019-08-28 03:00:00,2019-08-28 04:00:00,31.75,,3.03,8.4,6.92,9.3,0.07,36.95,3.7,3.75,35.33,70.0,4.05,186.5,8.0,,-2.75,27.75,0.0
2019-08-28 04:00:00,2019-08-28 05:00:00,43.5,,2.65,8.85,6.85,8.22,0.14,33.33,4.08,3.9,36.67,71.0,2.6,183.75,8.0,,-2.38,27.55,0.0
2019-08-28 05:00:00,2019-08-28 06:00:00,45.75,,2.22,10.8,7.55,8.8,0.11,32.22,4.67,4.42,37.25,71.0,1.75,175.0,8.0,,-1.85,27.42,0.0
2019-08-28 06:00:00,2019-08-28 07:00:00,47.75,,2.98,12.82,9.25,9.98,0.21,31.52,5.1,4.9,37.75,69.75,1.8,189.0,48.0,,-1.5,27.62,0.0
2019-08-28 07:00:00,2019-08-28 08:00:00,46.75,,4.7,12.27,10.35,12.85,0.44,40.05,5.42,5.4,37.35,65.5,3.42,184.75,196.75,,-2.67,28.3,0.0
2019-08-28 08:00:00,2019-08-28 09:00:00,43.5,,2.83,9.48,7.33,7.88,0.28,49.62,4.55,4.67,36.48,62.0,3.9,180.75,358.75,,-3.3,28.98,0.0
2019-08-28 09:00:00,2019-08-28 10:00:00,34.0,,2.8,7.6,6.35,5.75,0.11,50.4,3.7,3.95,36.33,59.5,4.25,184.25,457.0,,-3.42,29.42,0.0
2019-08-28 10:00:00,2019-08-28 11:00:00,21.75,,2.23,6.23,5.13,3.93,0.79,55.6,4.08,6.15,31.4,57.0,5.28,189.0,608.75,,-3.77,29.8,0.0
2019-08-28 11:00:00,2019-08-28 12:00:00,4.5,,2.72,5.65,5.22,3.48,0.21,53.3,4.9,9.32,32.08,55.0,4.88,185.75,600.25,,-3.52,30.28,0.0
2019-08-28 12:00:00,2019-08-28 13:00:00,12.75,,3.12,6.42,5.95,6.6,0.3,55.25,5.62,10.22,33.25,53.75,6.08,189.25,656.75,,-3.9,30.45,0.0
2019-08-28 13:00:00,2019-08-28 14:00:00,24.25,,1.95,7.57,4.22,6.38,0.48,54.25,4.4,7.2,33.57,53.0,5.7,190.75,621.25,,-4.15,30.67,0.0
2019-08-28 14:00:00,2019-08-28 15:00:00,22.0,,2.55,6.42,5.47,8.43,0.14,56.02,3.98,7.08,31.75,52.75,5.48,191.75,487.75,,-3.7,30.8,0.0
2019-08-28 15:00:00,2019-08-28 16:00:00,15.25,,3.3,7.3,6.57,10.7,0.79,77.5,4.35,6.88,32.4,53.0,4.4,184.0,339.0,,-3.57,30.8,0.0
2019-08-28 16:00:00,2019-08-28 17:00:00,22.0,,3.07,7.63,6.53,9.0,0.0,56.67,4.87,7.23,32.57,53.33,3.53,184.0,211.67,,-2.93,30.77,0.0
2019-08-28 17:00:00,2019-08-28 18:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 18:00:00,2019-08-28 19:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 19:00:00,2019-08-28 20:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 20:00:00,2019-08-28 21:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 21:00:00,2019-08-28 22:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 22:00:00,2019-08-28 23:00:00,,,,,,,,,,,,,,,,,,,
2019-08-28 23:00:00,2019-08-29 00:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 00:00:00,2019-08-29 01:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 01:00:00,2019-08-29 02:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 02:00:00,2019-08-29 03:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 03:00:00,2019-08-29 04:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 04:00:00,2019-08-29 05:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 05:00:00,2019-08-29 06:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 06:00:00,2019-08-29 07:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 07:00:00,2019-08-29 08:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 08:00:00,2019-08-29 09:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 09:00:00,2019-08-29 10:00:00,35.5,,,,,,,55.95,3.7,4.3,33.45,61.0,4.45,195.5,416.0,,-3.0,29.45,0.0
2019-08-29 10:00:00,2019-08-29 11:00:00,36.0,,2.4,9.0,6.7,9.65,0.18,52.47,4.17,7.27,33.73,61.0,3.4,187.67,285.67,,-2.9,29.5,0.0
2019-08-29 11:00:00,2019-08-29 12:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 12:00:00,2019-08-29 13:00:00,,,,,,,,,,,,,,,,,,,
2019-08-29 13:00:00,2019-08-29 14:00:00,19.25,,2.95,6.2,5.7,6.88,0.81,48.03,7.1,14.47,30.65,57.0,3.05,175.5,535.75,,-2.62,30.38,0.0
2019-08-29 14:00:00,2019-08-29 15:00:00,14.0,,2.9,7.05,6.2,8.78,1.31,48.92,6.47,13.55,30.27,57.0,3.67,195.25,233.5,,-2.95,30.2,0.0
2019-08-29 15:00:00,2019-08-29 16:00:00,16.0,,2.67,6.17,5.43,9.73,1.26,90.0,5.83,13.17,30.73,57.33,3.47,191.67,398.0,,-2.93,30.2,0.0
2019-08-29 16:00:00,2019-08-29 17:00:00,18.75,,2.62,6.03,5.35,9.68,0.73,54.65,5.65,29.3,28.7,56.0,2.9,185.25,185.75,,-2.42,30.35,0.0
2019-08-29 17:00:00,2019-08-29 18:00:00,19.25,,2.77,9.28,7.22,8.75,0.9,48.7,5.35,28.28,27.4,58.5,2.48,191.0,34.75,,-1.8,29.88,0.0
2019-08-29 18:00:00,2019-08-29 19:00:00,37.0,,2.4,10.7,7.6,9.68,0.22,42.62,5.5,20.38,30.03,62.25,2.82,179.0,8.0,,-2.2,29.23,0.0
2019-08-29 19:00:00,2019-08-29 20:00:00,54.0,,2.35,15.2,10.0,13.2,0.83,30.15,5.23,11.7,32.73,63.25,2.58,196.75,8.0,,-1.83,29.08,0.0
2019-08-29 20:00:00,2019-08-29 21:00:00,55.5,,2.97,15.55,10.7,10.25,1.02,32.58,5.28,9.38,32.98,64.75,3.5,217.0,8.0,,-1.62,28.9,0.0
2019-08-29 21:00:00,2019-08-29 22:00:00,41.0,,2.42,16.1,10.55,9.65,1.0,29.38,5.7,9.35,33.38,66.75,2.2,203.75,8.0,,-1.7,28.73,0.0
2019-08-29 22:00:00,2019-08-29 23:00:00,39.5,,2.15,13.97,9.2,9.97,0.72,32.77,5.97,9.25,33.7,66.25,1.25,194.75,8.0,,-1.23,28.6,0.0
2019-08-29 23:00:00,2019-08-30 00:00:00,42.75,,3.8,18.75,13.07,10.2,0.64,31.85,5.57,7.92,33.75,66.0,2.58,183.25,8.0,,-2.22,28.45,0.0
2019-08-30 00:00:00,2019-08-30 01:00:00,39.0,,31.52,10.65,30.75,13.95,2.06,32.85,5.1,6.15,34.5,66.0,1.3,196.75,8.0,,-1.48,28.23,0.0
2019-08-30 01:00:00,2019-08-30 02:00:00,29.0,,71.27,9.43,63.33,31.97,0.47,31.33,4.75,5.05,35.12,65.25,1.63,189.0,8.0,,-1.27,28.1,0.0
2019-08-30 02:00:00,2019-08-30 03:00:00,29.25,,2.9,15.15,10.38,8.62,0.32,26.47,5.0,4.55,34.6,66.5,0.9,221.5,8.0,,-0.65,27.82,0.0
2019-08-30 03:00:00,2019-08-30 04:00:00,29.75,,2.83,12.0,8.65,7.95,0.38,29.88,5.17,4.55,34.42,67.0,1.2,219.0,8.0,,-0.83,27.75,0.0
2019-08-30 04:00:00,2019-08-30 05:00:00,28.5,,2.7,8.53,6.75,5.42,0.57,31.43,5.38,4.38,33.57,68.25,0.7,212.75,8.0,,-0.85,27.62,0.0
2019-08-30 05:00:00,2019-08-30 06:00:00,27.25,,2.2,10.2,7.2,5.32,0.63,27.62,5.92,4.58,33.57,69.0,0.98,205.75,8.0,,-1.15,27.55,0.0
2019-08-30 06:00:00,2019-08-30 07:00:00,30.25,,3.1,11.62,8.7,8.9,0.76,29.48,6.12,4.8,33.75,68.75,2.17,195.75,34.5,,-1.77,27.6,0.0
2019-08-30 07:00:00,2019-08-30 08:00:00,38.5,,3.48,18.55,12.72,11.48,1.21,33.22,6.08,4.9,34.35,66.5,3.15,211.75,164.75,,-1.67,28.17,0.0
2019-08-30 08:00:00,2019-08-30 09:00:00,41.75,,3.58,10.7,8.6,10.5,0.65,59.75,5.22,4.92,36.33,64.25,3.23,209.25,328.0,,-2.05,28.9,0.0
2019-08-30 09:00:00,2019-08-30 10:00:00,36.5,,53.3,8.4,47.75,41.5,0.32,60.35,4.85,5.42,34.83,60.25,2.0,199.0,419.0,,-1.98,29.73,0.0
2019-08-30 10:00:00,2019-08-30 11:00:00,27.25,,304.67,0.8,247.47,,0.03,71.67,5.03,8.65,33.12,57.75,3.33,201.5,553.5,,-2.0,30.07,0.0
2019-08-30 11:00:00,2019-08-30 12:00:00,13.5,,46.15,2.3,38.75,47.5,1.22,48.57,5.1,9.38,31.1,54.0,2.53,191.25,674.0,,-2.08,30.7,0.0
2019-08-30 12:00:00,2019-08-30 13:00:00,14.75,,3.1,4.0,4.67,2.97,0.51,49.33,4.12,7.3,31.15,51.75,3.85,192.5,681.5,,-2.52,30.93,0.0
2019-08-30 13:00:00,2019-08-30 14:00:00,15.5,,2.45,4.95,4.67,2.12,0.49,42.5,3.4,7.05,30.1,49.25,3.58,199.75,590.25,,-2.45,31.3,0.0
2019-08-30 14:00:00,2019-08-30 15:00:00,18.25,,2.45,5.72,5.05,5.9,0.64,42.12,3.15,6.03,29.15,49.25,3.62,202.75,520.5,,-2.42,31.3,0.0
2019-08-30 15:00:00,2019-08-30 16:00:00,14.0,,2.9,5.6,5.33,7.08,0.66,31.6,3.45,6.9,28.65,50.0,2.92,204.25,358.25,,-1.8,31.23,0.0
2019-08-30 16:00:00,2019-08-30 17:00:00,21.0,,2.57,7.33,6.0,7.83,0.63,33.3,3.63,7.57,29.43,49.67,1.23,210.67,148.33,,-1.17,31.47,0.0
2019-08-30 17:00:00,2019-08-30 18:00:00,27.75,,2.6,16.77,11.05,8.1,0.66,35.05,4.0,9.12,30.12,52.5,2.7,185.5,29.75,,-2.25,30.62,0.0
2019-08-30 18:00:00,2019-08-30 19:00:00,26.33,,2.2,25.82,15.5,8.5,0.71,34.02,3.27,6.47,31.75,55.0,3.62,211.25,8.0,,-1.95,30.0,0.0
2019-08-30 19:00:00,2019-08-30 20:00:00,34.33,,13.5,52.5,38.9,10.22,0.91,20.07,4.25,8.57,32.52,59.75,0.92,189.5,8.0,,-0.47,29.65,0.0
2019-08-30 20:00:00,2019-08-30 21:00:00,37.33,,2.88,46.77,27.22,10.45,0.74,20.27,8.4,17.57,33.47,60.75,0.3,214.5,8.0,,-0.2,29.45,0.0
2019-08-30 21:00:00,2019-08-30 22:00:00,34.33,,2.05,52.98,29.85,11.07,0.86,19.35,7.6,15.48,33.7,61.25,0.28,204.5,8.0,,-0.2,29.45,0.0
2019-08-30 22:00:00,2019-08-30 23:00:00,41.0,,2.0,66.0,36.72,11.35,1.44,11.3,8.55,17.55,33.55,64.0,0.3,129.0,8.0,,-0.28,29.17,0.0
2019-08-30 23:00:00,2019-08-31 00:00:00,36.33,,2.65,56.83,32.35,12.7,1.15,13.4,9.45,19.6,33.55,64.75,0.3,122.5,8.0,,-0.2,28.98,0.0
2019-08-31 00:00:00,2019-08-31 01:00:00,35.0,,16.68,49.75,39.95,9.75,1.26,14.18,9.02,17.38,33.42,65.75,0.3,139.0,8.0,,-0.2,28.73,0.0
2019-08-31 01:00:00,2019-08-31 02:00:00,37.0,,3.8,53.92,31.77,9.7,0.96,11.05,9.15,17.45,33.62,66.25,0.3,151.0,8.0,,-0.42,28.52,0.0
2019-08-31 02:00:00,2019-08-31 03:00:00,35.5,,2.77,31.02,18.77,8.5,0.66,18.3,8.93,16.03,33.45,66.75,0.27,128.75,8.0,,-0.25,28.25,0.0
2019-08-31 03:00:00,2019-08-31 04:00:00,30.5,,3.25,29.23,18.18,6.42,0.6,21.75,9.02,14.6,33.38,66.0,0.3,79.25,8.0,,-0.17,27.98,0.0
2019-08-31 04:00:00,2019-08-31 05:00:00,31.5,,5.9,28.38,19.9,7.92,0.64,24.75,9.0,14.2,33.33,66.0,0.28,72.0,8.0,,-0.33,27.92,0.0
2019-08-31 05:00:00,2019-08-31 06:00:00,35.75,,2.08,27.48,16.32,10.05,0.59,25.02,9.28,12.12,33.27,66.0,0.25,68.75,8.0,,-0.33,27.9,0.0
2019-08-31 06:00:00,2019-08-31 07:00:00,26.5,,2.35,29.62,17.73,9.35,0.64,24.88,8.57,10.68,33.33,65.75,0.3,119.5,36.0,,-0.72,28.1,0.0
2019-08-31 07:00:00,2019-08-31 08:00:00,29.25,,3.55,31.38,19.55,9.45,0.59,29.08,7.73,11.95,33.85,60.25,0.57,157.0,178.5,,-1.23,29.5,0.0
2019-08-31 08:00:00,2019-08-31 09:00:00,34.5,,3.45,25.0,16.07,9.22,0.71,36.4,6.45,11.43,34.58,57.75,0.98,171.0,328.75,,-1.8,30.23,0.0
2019-08-31 09:00:00,2019-08-31 10:00:00,33.25,,2.45,18.55,11.9,6.5,1.44,50.6,6.18,11.28,29.8,56.25,3.17,187.0,383.75,,-2.3,30.12,0.0
2019-08-31 10:00:00,2019-08-31 11:00:00,16.0,,,,,,,48.4,5.4,9.7,27.9,57.0,3.8,182.0,305.0,,-3.0,30.0,0.0
2019-08-31 11:00:00,2019-08-31 12:00:00,25.0,,3.85,7.0,6.85,6.4,0.52,40.2,5.4,9.35,27.05,56.5,0.8,157.0,354.5,,-1.6,30.8,0.0
2019-08-31 12:00:00,2019-08-31 13:00:00,32.0,,3.5,17.1,11.93,9.47,0.83,34.07,5.53,9.67,27.13,59.0,1.73,155.33,374.0,,-1.07,29.97,0.0
2019-08-31 13:00:00,2019-08-31 14:00:00,41.0,,2.38,14.1,9.45,9.25,0.72,37.2,5.65,10.35,27.53,54.0,1.93,163.75,566.0,735.0,-1.6,31.07,0.0
2019-08-31 14:00:00,2019-08-31 15:00:00,41.0,,2.83,14.38,9.9,7.0,0.78,36.5,4.78,9.4,28.02,56.25,3.45,180.5,331.0,735.0,-2.3,30.52,0.0
2019-08-31 15:00:00,2019-08-31 16:00:00,41.5,,12.2,11.97,16.15,5.72,0.75,36.6,3.9,7.6,27.75,59.0,5.05,185.5,242.25,735.0,-3.48,30.02,0.0
2019-08-31 16:00:00,2019-08-31 17:00:00,39.0,,3.23,17.82,12.1,6.68,0.72,35.12,3.3,6.88,27.55,58.0,3.77,188.75,135.0,735.0,-2.77,29.93,0.0
2019-08-31 17:00:00,2019-08-31 18:00:00,26.0,,2.5,13.77,9.35,6.92,0.78,35.85,3.8,10.15,27.58,61.25,3.52,193.0,27.25,735.0,-2.52,29.43,0.0
2019-08-31 18:00:00,2019-08-31 19:00:00,34.0,,2.27,20.72,12.85,9.55,0.31,30.45,3.92,10.22,30.68,64.75,3.03,182.25,8.0,735.0,-2.7,29.08,0.0
2019-08-31 19:00:00,2019-08-31 20:00:00,60.25,,2.95,25.2,15.8,11.25,0.15,20.85,4.02,7.88,32.42,67.0,3.25,187.5,8.0,735.0,-2.58,28.73,0.0
2019-08-31 20:00:00,2019-08-31 21:00:00,40.0,,6.25,36.03,24.38,10.22,0.92,27.62,4.68,8.22,33.0,66.0,1.73,187.0,8.0,735.0,-1.7,28.5,0.0
2019-08-31 21:00:00,2019-08-31 22:00:00,38.0,,2.15,29.3,17.35,9.5,0.4,25.43,4.97,7.4,33.62,68.75,2.27,173.0,8.0,735.0,-2.32,28.32,0.0
2019-08-31 22:00:00,2019-08-31 23:00:00,32.5,,2.88,30.08,18.3,9.45,0.72,23.02,4.58,6.42,34.1,70.0,2.5,192.0,8.0,735.0,-1.73,28.17,0.0
2019-08-31 23:00:00,2019-09-01 00:00:00,34.0,,3.33,34.73,21.2,9.3,0.61,21.2,4.47,7.63,34.23,70.67,2.8,187.0,8.0,735.0,-2.0,28.07,0.0
2019-09-01 00:00:00,2019-09-01 01:00:00,36.0,,2.27,41.88,23.62,7.5,0.95,18.28,4.22,6.38,33.83,71.0,2.35,190.5,8.0,735.0,-1.73,27.98,0.0
2019-09-01 01:00:00,2019-09-01 02:00:00,31.0,,1.8,34.5,19.83,7.9,0.68,19.05,4.2,5.53,33.48,72.0,1.95,195.0,8.0,735.0,-1.67,27.85,0.0
2019-09-01 02:00:00,2019-09-01 03:00:00,33.0,,2.12,26.4,15.75,8.22,0.72,20.35,4.12,6.2,33.65,73.5,2.97,186.5,8.0,735.0,-2.17,27.7,0.0
2019-09-01 03:00:00,2019-09-01 04:00:00,38.25,,2.77,26.55,15.82,8.07,0.73,17.93,4.1,5.38,33.83,74.0,1.5,201.25,8.0,735.0,-1.48,27.52,0.0
2019-09-01 04:00:00,2019-09-01 05:00:00,36.5,,2.33,28.98,17.35,8.03,0.73,16.12,4.35,5.03,33.9,74.0,2.95,186.75,8.0,735.0,-2.17,27.42,0.0
2019-09-01 05:00:00,2019-09-01 06:00:00,39.75,,2.0,31.45,18.38,8.38,0.49,12.8,4.15,4.25,34.8,74.0,2.8,187.0,8.0,735.0,-2.4,27.35,0.0
2019-09-01 06:00:00,2019-09-01 07:00:00,47.75,,3.5,29.77,18.67,9.82,0.61,12.23,0.73,1.8,36.45,74.0,3.12,181.75,8.5,735.0,-2.33,27.22,0.0
2019-09-01 07:00:00,2019-09-01 08:00:00,56.0,,1.2,35.7,20.0,10.8,0.65,13.4,0.8,1.8,36.9,74.0,2.0,188.0,20.0,735.0,-2.1,27.3,0.0
2019-09-01 08:00:00,2019-09-01 09:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 09:00:00,2019-09-01 10:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 10:00:00,2019-09-01 11:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 11:00:00,2019-09-01 12:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 12:00:00,2019-09-01 13:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 13:00:00,2019-09-01 14:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 14:00:00,2019-09-01 15:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 15:00:00,2019-09-01 16:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 16:00:00,2019-09-01 17:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 17:00:00,2019-09-01 18:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 18:00:00,2019-09-01 19:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 19:00:00,2019-09-01 20:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 20:00:00,2019-09-01 21:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 21:00:00,2019-09-01 22:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 22:00:00,2019-09-01 23:00:00,,,,,,,,,,,,,,,,,,,
2019-09-01 23:00:00,2019-09-02 00:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 00:00:00,2019-09-02 01:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 01:00:00,2019-09-02 02:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 02:00:00,2019-09-02 03:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 03:00:00,2019-09-02 04:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 04:00:00,2019-09-02 05:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 05:00:00,2019-09-02 06:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 06:00:00,2019-09-02 07:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 07:00:00,2019-09-02 08:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 08:00:00,2019-09-02 09:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 09:00:00,2019-09-02 10:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 10:00:00,2019-09-02 11:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 11:00:00,2019-09-02 12:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 12:00:00,2019-09-02 13:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 13:00:00,2019-09-02 14:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 14:00:00,2019-09-02 15:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 15:00:00,2019-09-02 16:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 16:00:00,2019-09-02 17:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 17:00:00,2019-09-02 18:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 18:00:00,2019-09-02 19:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 19:00:00,2019-09-02 20:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 20:00:00,2019-09-02 21:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 21:00:00,2019-09-02 22:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 22:00:00,2019-09-02 23:00:00,,,,,,,,,,,,,,,,,,,
2019-09-02 23:00:00,2019-09-03 00:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 00:00:00,2019-09-03 01:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 01:00:00,2019-09-03 02:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 02:00:00,2019-09-03 03:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 03:00:00,2019-09-03 04:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 04:00:00,2019-09-03 05:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 05:00:00,2019-09-03 06:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 06:00:00,2019-09-03 07:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 07:00:00,2019-09-03 08:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 08:00:00,2019-09-03 09:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 09:00:00,2019-09-03 10:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 10:00:00,2019-09-03 11:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 11:00:00,2019-09-03 12:00:00,1.0,,3.85,13.1,10.05,8.95,0.55,45.02,6.5,11.07,32.8,51.75,1.52,171.5,342.75,735.0,-1.57,31.22,0.0
2019-09-03 12:00:00,2019-09-03 13:00:00,10.75,,104.1,17.2,90.6,49.17,0.96,43.7,7.28,13.48,35.1,51.25,2.15,176.25,555.0,735.0,-1.95,31.45,0.0
2019-09-03 13:00:00,2019-09-03 14:00:00,29.5,,3.38,15.78,11.12,8.78,1.2,44.38,5.58,9.32,33.48,49.5,2.1,178.75,496.5,735.0,-2.02,31.68,0.0
2019-09-03 14:00:00,2019-09-03 15:00:00,20.5,,3.05,17.32,11.7,7.12,0.72,42.18,5.98,11.62,31.03,49.25,1.25,180.25,433.25,735.0,-1.48,31.92,0.0
2019-09-03 15:00:00,2019-09-03 16:00:00,7.75,,2.17,16.18,10.35,7.0,0.65,38.8,6.17,12.0,31.62,49.75,2.88,172.25,300.0,735.0,-2.55,31.52,0.0
2019-09-03 16:00:00,2019-09-03 17:00:00,10.0,,2.5,17.2,11.2,7.8,0.62,36.2,6.0,12.0,31.5,50.0,3.0,181.0,218.0,735.0,-2.5,31.0,0.0
2019-09-03 17:00:00,2019-09-03 18:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 18:00:00,2019-09-03 19:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 19:00:00,2019-09-03 20:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 20:00:00,2019-09-03 21:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 21:00:00,2019-09-03 22:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 22:00:00,2019-09-03 23:00:00,,,,,,,,,,,,,,,,,,,
2019-09-03 23:00:00,2019-09-04 00:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 00:00:00,2019-09-04 01:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 01:00:00,2019-09-04 02:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 02:00:00,2019-09-04 03:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 03:00:00,2019-09-04 04:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 04:00:00,2019-09-04 05:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 05:00:00,2019-09-04 06:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 06:00:00,2019-09-04 07:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 07:00:00,2019-09-04 08:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 08:00:00,2019-09-04 09:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 09:00:00,2019-09-04 10:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 10:00:00,2019-09-04 11:00:00,,,109.15,13.1,92.3,64.4,0.44,24.63,4.8,7.87,34.83,58.67,3.63,200.33,537.33,735.0,-2.57,29.9,0.0
2019-09-04 11:00:00,2019-09-04 12:00:00,18.0,,9.47,9.97,12.97,6.2,0.82,68.6,5.27,8.83,35.15,57.75,3.7,189.25,399.75,735.0,-2.92,30.05,0.0
2019-09-04 12:00:00,2019-09-04 13:00:00,16.67,,12.8,3.68,12.43,10.45,0.73,48.6,6.98,14.13,33.6,53.5,5.23,187.5,647.25,735.0,-4.03,30.57,0.0
2019-09-04 13:00:00,2019-09-04 14:00:00,16.0,,3.02,3.9,4.55,10.12,0.46,50.2,6.82,14.8,32.3,52.75,4.27,202.5,505.25,735.0,-2.9,30.72,0.0
2019-09-04 14:00:00,2019-09-04 15:00:00,17.33,,3.07,4.07,4.65,8.6,0.42,50.38,5.75,12.43,30.95,52.5,3.55,193.75,389.75,735.0,-2.6,30.8,0.0
2019-09-04 15:00:00,2019-09-04 16:00:00,13.67,,3.02,4.1,4.62,7.48,0.38,48.3,5.3,11.8,31.67,52.25,3.88,184.0,308.25,735.0,-2.83,30.78,0.0
2019-09-04 16:00:00,2019-09-04 17:00:00,19.33,,3.1,4.35,4.83,8.55,0.38,44.38,4.53,10.12,33.35,52.75,2.67,170.25,171.75,735.0,-1.83,30.72,0.0
2019-09-04 17:00:00,2019-09-04 18:00:00,24.0,,3.13,4.73,5.1,6.73,0.51,36.5,5.1,12.53,31.37,54.67,3.17,187.33,10.67,735.0,-2.27,30.13,0.0
2019-09-04 18:00:00,2019-09-04 19:00:00,,,,,,,,,,,,,,,,,,,
2019-09-04 19:00:00,2019-09-04 20:00:00,,,,,,,,,,,,,,,,,,,
