From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),Xylene (ug/m3),AT (degree C)
2022-08-23 06:00:00,2022-08-23 07:00:00,19.87,40.58,5.69,13.7,24.3,2.4,4.98,0.49,12.73,0.18,0.23,,,,75.37,0.5,210.26,18.54,910.28,0.18,0.0,0.13,24.32
2022-08-23 07:00:00,2022-08-23 08:00:00,23.33,52.05,9.29,13.99,19.35,3.63,5.04,0.61,14.3,0.32,0.26,,0.01,,73.87,0.25,208.5,65.25,912.28,0.18,0.0,0.2,24.6
2022-08-23 08:00:00,2022-08-23 09:00:00,22.17,51.32,5.95,13.63,18.98,2.67,5.19,0.65,19.11,0.38,0.24,,0.01,,69.1,,235.74,151.25,914.6,0.18,0.0,0.22,25.53
2022-08-23 09:00:00,2022-08-23 10:00:00,23.17,55.17,7.58,18.01,24.18,2.19,5.17,0.8,24.55,0.59,0.26,,0.01,,61.7,,250.76,342.66,914.08,0.18,0.0,0.23,26.99
2022-08-23 10:00:00,2022-08-23 11:00:00,32.12,56.21,7.32,16.57,20.33,2.14,5.2,0.79,25.04,0.72,0.25,,0.01,,56.91,0.25,256.88,529.42,912.9,0.18,0.0,0.25,27.9
2022-08-23 11:00:00,2022-08-23 12:00:00,28.81,57.76,6.08,11.7,16.94,4.39,5.31,0.59,29.74,0.45,0.26,,0.01,,51.21,1.0,267.92,733.95,911.46,0.18,0.0,0.23,29.1
2022-08-23 12:00:00,2022-08-23 13:00:00,32.03,61.34,6.3,13.68,22.6,3.26,5.33,0.65,31.99,0.37,0.21,,0.01,,49.54,,273.99,539.27,909.13,0.18,0.0,0.16,29.43
2022-08-23 13:00:00,2022-08-23 14:00:00,35.42,68.38,5.49,14.16,19.27,3.73,5.46,0.65,34.51,0.45,0.24,,0.01,,47.6,0.5,293.37,713.29,906.54,0.18,0.0,0.18,29.89
2022-08-23 14:00:00,2022-08-23 15:00:00,30.45,69.8,3.99,12.18,14.03,3.79,5.33,0.53,36.57,0.29,0.21,,0.01,,43.85,0.75,290.86,731.02,904.53,0.18,0.0,0.13,30.42
2022-08-23 15:00:00,2022-08-23 16:00:00,31.05,63.02,4.65,14.11,16.4,4.29,5.56,0.63,36.43,0.18,0.15,,,,41.39,0.5,295.6,632.08,903.61,0.18,0.0,0.08,31.03
2022-08-23 16:00:00,2022-08-23 17:00:00,30.91,63.24,3.88,11.61,16.7,9.56,5.46,0.57,36.47,0.11,0.06,,,,42.11,0.25,312.89,466.24,902.57,0.18,0.0,0.03,30.73
2022-08-23 17:00:00,2022-08-23 18:00:00,31.55,73.0,4.84,17.5,24.84,8.11,5.59,0.7,35.27,0.08,0.04,,,,42.07,0.5,271.17,195.61,903.27,0.18,0.0,0.02,30.32
2022-08-23 18:00:00,2022-08-23 19:00:00,26.59,78.41,10.05,22.35,36.24,6.51,5.63,0.97,26.22,0.29,0.13,,,,45.49,,282.94,18.93,906.08,0.18,0.0,0.13,29.44
2022-08-23 19:00:00,2022-08-23 20:00:00,27.54,82.33,11.03,24.24,34.42,4.14,5.61,1.12,22.15,0.62,0.27,,0.02,,49.45,,273.01,1.1,909.94,0.18,0.0,0.36,28.83
2022-08-23 20:00:00,2022-08-23 21:00:00,34.88,82.47,9.08,19.12,26.85,4.77,5.45,0.89,22.23,0.65,0.27,,0.02,,55.17,,259.58,1.33,913.57,0.18,0.0,0.4,27.95
2022-08-23 21:00:00,2022-08-23 22:00:00,33.61,80.24,8.27,18.31,31.87,3.08,5.28,0.82,19.17,0.5,0.28,,0.02,,59.4,,294.72,1.18,916.6,0.18,0.0,0.34,27.3
2022-08-23 22:00:00,2022-08-23 23:00:00,30.67,68.76,3.64,13.19,11.72,5.87,5.01,0.49,22.98,0.38,0.25,,0.01,,62.8,0.5,255.97,1.4,917.0,0.17,0.0,0.27,26.79
2022-08-23 23:00:00,2022-08-24 00:00:00,29.58,76.07,1.39,7.59,7.98,5.07,4.84,0.4,23.47,0.43,0.25,,,,65.45,,247.12,1.32,917.32,0.18,0.0,0.14,26.32
2022-08-24 00:00:00,2022-08-24 01:00:00,29.92,61.12,1.02,7.56,8.3,5.82,4.66,0.22,22.02,0.21,0.23,,,,69.74,0.25,244.15,1.46,917.24,0.18,0.0,0.1,25.57
2022-08-24 01:00:00,2022-08-24 02:00:00,25.72,48.64,1.94,7.3,8.27,3.87,4.62,0.21,21.62,0.1,0.24,,,,71.03,0.25,255.77,1.33,916.01,0.18,0.0,0.1,25.19
2022-08-24 02:00:00,2022-08-24 03:00:00,21.01,44.25,2.87,8.2,9.8,4.71,4.41,0.23,18.97,0.06,0.23,,,,73.41,,236.39,1.38,915.39,0.18,0.0,0.08,24.84
2022-08-24 03:00:00,2022-08-24 04:00:00,17.74,41.19,1.09,7.54,8.14,4.06,4.41,0.22,18.77,0.09,0.24,,,,73.33,,250.0,1.12,915.02,0.18,0.0,0.09,24.86
2022-08-24 04:00:00,2022-08-24 05:00:00,20.22,41.52,1.07,7.76,9.32,4.92,4.48,0.23,18.06,0.06,0.23,,,,74.93,,241.09,1.28,915.93,0.18,0.0,0.08,24.51
2022-08-24 05:00:00,2022-08-24 06:00:00,19.06,35.48,1.69,8.66,11.78,3.32,4.46,0.24,18.16,0.1,0.24,,,,71.58,,236.58,1.06,917.62,0.18,0.0,0.08,24.86
2022-08-24 06:00:00,2022-08-24 07:00:00,16.89,36.47,3.74,13.96,21.39,3.38,4.57,0.44,15.49,0.21,0.23,,,,73.3,,217.37,15.25,918.79,0.17,0.0,0.1,24.56
2022-08-24 07:00:00,2022-08-24 08:00:00,22.1,75.34,6.23,15.46,19.36,2.4,4.6,0.52,15.12,0.47,0.25,,0.01,,69.76,,221.75,54.99,921.31,0.18,0.0,0.18,25.38
2022-08-24 08:00:00,2022-08-24 09:00:00,25.55,84.61,6.17,12.68,22.68,3.33,4.71,0.53,21.7,0.34,0.24,,0.01,,66.77,,254.42,141.26,923.09,0.16,0.0,0.2,25.95
2022-08-24 09:00:00,2022-08-24 10:00:00,22.79,77.04,8.46,13.45,20.11,1.49,4.71,0.56,22.93,0.39,0.24,,0.01,,61.48,,288.71,248.65,924.05,0.18,0.0,0.27,26.79
2022-08-24 10:00:00,2022-08-24 11:00:00,24.27,72.8,8.1,16.3,25.75,3.56,4.69,0.68,23.7,0.37,0.23,,0.01,,58.23,,285.09,355.56,923.44,0.17,0.0,0.26,27.52
2022-08-24 11:00:00,2022-08-24 12:00:00,25.44,66.61,7.89,14.53,19.6,2.37,4.87,0.63,25.11,0.57,0.24,,0.01,,55.67,,284.65,327.6,921.18,0.18,0.0,0.27,28.16
2022-08-24 12:00:00,2022-08-24 13:00:00,26.54,58.5,7.11,14.13,24.72,1.95,5.0,0.56,28.6,0.33,0.26,,0.01,,50.23,0.25,285.08,683.58,917.37,0.18,0.0,0.26,29.41
2022-08-24 13:00:00,2022-08-24 14:00:00,23.57,53.2,9.12,14.71,21.3,1.19,4.88,0.52,29.39,0.3,0.26,,0.01,,47.39,,269.42,579.61,912.72,0.18,0.0,0.23,30.01
2022-08-24 14:00:00,2022-08-24 15:00:00,20.95,45.98,5.38,14.01,19.74,1.84,5.07,0.47,34.3,0.26,0.23,,0.01,,45.02,,316.53,551.45,908.7,0.18,0.0,0.18,30.39
2022-08-24 15:00:00,2022-08-24 16:00:00,18.02,36.47,5.31,15.67,24.75,0.64,4.97,0.5,34.62,0.16,0.16,,,,45.13,,324.37,269.64,906.16,0.18,0.0,0.09,30.21
2022-08-24 16:00:00,2022-08-24 17:00:00,16.01,41.42,6.06,18.27,30.0,2.08,5.17,0.67,36.01,0.19,0.17,,,,46.78,,274.24,169.83,904.88,0.18,0.0,0.1,29.86
2022-08-24 17:00:00,2022-08-24 18:00:00,23.81,51.88,8.1,29.91,44.19,0.88,5.24,1.16,22.91,0.4,0.22,,0.01,,51.81,0.25,202.02,48.43,905.33,0.18,0.0,0.23,29.14
2022-08-24 18:00:00,2022-08-24 19:00:00,25.36,64.94,11.55,28.56,23.87,3.99,5.47,1.06,22.96,1.02,0.3,,0.04,,64.83,0.5,221.74,6.98,909.64,0.18,0.0,0.62,26.83
2022-08-24 19:00:00,2022-08-24 20:00:00,29.53,66.91,3.42,15.04,18.24,2.13,4.83,0.37,24.02,0.45,0.26,,0.02,,94.61,,58.44,2.44,916.86,0.17,0.0,0.32,23.22
2022-08-24 20:00:00,2022-08-24 21:00:00,34.6,60.71,5.84,24.39,40.41,1.17,5.03,0.93,11.9,0.27,0.23,,0.01,,95.95,,133.29,1.4,918.03,0.18,0.0,0.22,23.33
2022-08-24 21:00:00,2022-08-24 22:00:00,30.62,58.87,6.84,22.77,27.04,1.29,4.96,0.73,13.92,0.77,0.25,,0.03,,91.79,,208.8,1.77,920.37,0.16,0.0,0.44,24.04
2022-08-24 22:00:00,2022-08-24 23:00:00,33.99,55.56,2.92,17.02,15.83,3.75,4.82,0.52,12.98,0.69,0.24,,0.02,,90.46,0.25,208.52,1.65,920.29,0.18,0.0,0.3,23.97
2022-08-24 23:00:00,2022-08-25 00:00:00,29.73,46.26,1.57,10.43,10.76,3.05,4.7,0.27,14.26,0.33,0.21,,0.01,,87.41,1.0,215.38,1.72,918.1,0.17,0.0,0.17,24.18
2022-08-25 00:00:00,2022-08-25 01:00:00,24.27,39.52,1.22,9.31,10.99,4.44,4.4,0.22,13.14,0.08,0.22,,,,87.86,,215.03,1.55,916.2,0.18,0.0,0.14,24.0
2022-08-25 01:00:00,2022-08-25 02:00:00,21.23,35.03,5.86,9.02,16.27,2.61,4.41,0.21,11.87,0.07,0.2,,,,84.8,,220.39,2.23,914.9,0.16,0.0,0.09,24.3
2022-08-25 02:00:00,2022-08-25 03:00:00,18.41,31.22,1.69,8.85,10.4,4.61,4.35,0.24,14.29,0.12,0.22,,,,84.3,,236.31,2.07,913.66,0.18,0.0,0.08,23.98
2022-08-25 03:00:00,2022-08-25 04:00:00,17.39,29.74,1.26,8.07,9.45,3.46,4.45,0.23,14.86,0.09,0.2,,,,83.63,,231.29,1.71,912.82,0.15,0.0,0.06,23.99
2022-08-25 04:00:00,2022-08-25 05:00:00,22.48,31.78,1.6,10.97,11.46,4.1,4.48,0.35,12.95,0.27,0.22,,,,84.47,,228.1,1.35,913.86,0.18,0.0,0.07,23.87
2022-08-25 05:00:00,2022-08-25 06:00:00,20.79,31.3,3.14,10.7,17.86,3.36,4.51,0.32,10.0,0.26,0.2,,,,84.78,,258.44,1.58,915.07,0.17,0.0,0.08,23.83
2022-08-25 06:00:00,2022-08-25 07:00:00,22.51,34.38,9.19,13.14,24.95,3.0,4.58,0.5,8.42,0.28,0.22,,,,84.4,,255.85,28.67,916.21,0.18,0.0,0.12,23.83
2022-08-25 07:00:00,2022-08-25 08:00:00,25.7,39.34,9.59,12.54,19.77,2.86,4.58,0.49,11.05,0.43,0.21,,0.01,,80.31,,234.68,78.12,918.45,0.16,0.0,0.18,24.44
2022-08-25 08:00:00,2022-08-25 09:00:00,22.57,38.24,,,23.48,3.26,,,,,,,,,74.72,,277.89,168.94,920.66,0.18,0.0,,25.2
2022-08-25 09:00:00,2022-08-25 10:00:00,22.08,48.45,10.02,15.85,26.46,2.82,4.64,0.75,18.96,0.46,0.22,,0.01,,69.7,0.5,283.19,348.02,921.0,0.18,0.0,0.23,26.1
2022-08-25 10:00:00,2022-08-25 11:00:00,31.45,55.72,9.98,16.55,28.04,2.6,4.8,0.7,24.57,0.66,0.24,,0.01,,66.17,,316.41,406.12,920.51,0.18,0.0,0.24,26.69
2022-08-25 11:00:00,2022-08-25 12:00:00,30.94,63.2,8.53,18.5,24.65,3.14,4.84,0.69,31.29,0.41,0.22,,0.01,,61.62,0.5,324.89,620.93,917.75,0.18,0.0,0.24,27.69
2022-08-25 12:00:00,2022-08-25 13:00:00,33.17,69.81,6.79,18.12,23.61,3.68,5.33,0.6,36.5,0.37,0.25,,0.01,,55.51,0.75,246.62,725.54,914.38,0.18,0.0,0.25,28.67
2022-08-25 13:00:00,2022-08-25 14:00:00,29.36,61.3,6.0,17.5,21.12,3.58,5.4,0.62,38.97,0.31,0.23,,0.01,,51.4,0.75,338.05,747.25,911.0,0.18,0.0,0.23,29.33
2022-08-25 14:00:00,2022-08-25 15:00:00,28.86,58.33,5.87,16.55,19.52,3.78,5.57,0.53,41.5,0.29,0.24,,0.01,,48.3,0.25,341.75,760.78,907.26,0.18,0.0,0.22,30.01
2022-08-25 15:00:00,2022-08-25 16:00:00,29.54,51.81,4.33,15.17,19.16,4.36,5.06,0.41,41.84,0.21,0.21,,0.01,,46.47,,348.07,650.26,903.19,0.18,0.0,0.14,30.47
2022-08-25 16:00:00,2022-08-25 17:00:00,26.67,51.72,6.34,16.73,26.23,3.64,5.28,0.57,42.1,0.2,0.21,,0.01,,45.82,0.75,328.9,453.57,901.03,0.18,0.0,0.13,30.32
2022-08-25 17:00:00,2022-08-25 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25 18:00:00,2022-08-25 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25 19:00:00,2022-08-25 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25 20:00:00,2022-08-25 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25 21:00:00,2022-08-25 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25 22:00:00,2022-08-25 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25 23:00:00,2022-08-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 00:00:00,2022-08-26 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 01:00:00,2022-08-26 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 02:00:00,2022-08-26 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 03:00:00,2022-08-26 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 04:00:00,2022-08-26 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 05:00:00,2022-08-26 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 06:00:00,2022-08-26 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 07:00:00,2022-08-26 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 08:00:00,2022-08-26 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 09:00:00,2022-08-26 10:00:00,33.63,52.47,6.68,11.83,,4.01,4.25,0.86,16.64,0.72,0.25,,0.01,,75.07,,272.25,369.3,917.52,0.18,0.0,0.27,25.81
2022-08-26 10:00:00,2022-08-26 11:00:00,38.05,57.72,10.22,15.29,30.39,2.24,4.41,1.02,16.92,0.9,0.24,,0.01,,72.2,,293.97,265.55,916.66,0.18,0.0,0.28,26.24
2022-08-26 11:00:00,2022-08-26 12:00:00,39.45,63.95,7.84,17.25,25.09,3.94,4.38,0.79,25.67,0.62,0.24,,0.02,,66.66,0.25,255.84,556.41,915.35,0.18,0.0,0.32,26.95
2022-08-26 12:00:00,2022-08-26 13:00:00,33.29,67.26,7.18,14.65,21.83,2.55,4.41,0.67,31.65,0.34,0.24,,0.01,,58.66,0.25,264.02,856.22,912.73,0.18,0.0,0.26,28.75
2022-08-26 13:00:00,2022-08-26 14:00:00,32.24,65.36,6.74,18.44,25.17,2.95,4.36,0.73,38.99,0.27,0.24,,0.01,,57.69,0.5,335.17,807.1,908.64,0.18,0.0,0.23,28.98
2022-08-26 14:00:00,2022-08-26 15:00:00,34.89,62.37,4.6,21.08,25.68,1.56,4.47,0.67,39.38,0.26,0.24,,0.01,,53.04,,321.47,721.21,905.55,0.18,0.0,0.21,29.98
2022-08-26 15:00:00,2022-08-26 16:00:00,39.19,58.68,3.38,14.78,18.16,4.15,4.44,0.62,41.1,0.28,0.24,,0.01,,54.34,,248.29,533.04,903.15,0.18,0.0,0.21,29.73
2022-08-26 16:00:00,2022-08-26 17:00:00,33.46,57.08,6.3,18.95,25.24,1.44,4.4,0.75,39.64,0.24,0.24,,0.01,,54.99,0.25,254.04,429.74,902.69,0.18,0.0,0.19,29.61
2022-08-26 17:00:00,2022-08-26 18:00:00,38.69,57.42,4.63,21.92,26.55,3.21,4.47,0.82,33.0,0.34,0.24,,0.01,,67.38,0.25,353.74,100.79,904.12,0.18,0.0,0.22,27.55
2022-08-26 18:00:00,2022-08-26 19:00:00,33.41,53.23,5.3,26.0,31.3,1.37,4.56,0.91,33.57,0.47,0.27,,0.02,,67.7,,268.42,7.61,906.66,0.18,0.0,0.33,26.15
2022-08-26 19:00:00,2022-08-26 20:00:00,27.15,54.67,4.91,22.99,27.91,4.26,4.62,0.86,35.45,0.54,0.27,,0.02,,72.68,,117.43,1.68,910.62,0.18,0.0,0.39,25.57
2022-08-26 20:00:00,2022-08-26 21:00:00,26.02,51.18,9.89,27.9,37.79,2.12,4.69,1.2,31.1,0.49,0.27,,0.02,,73.86,,302.27,1.34,912.96,0.18,0.0,0.38,25.45
2022-08-26 21:00:00,2022-08-26 22:00:00,25.61,47.34,3.66,19.61,23.27,4.77,4.66,0.7,36.95,0.47,0.27,,0.02,,79.4,,272.24,1.79,915.31,0.18,0.0,0.37,24.89
2022-08-26 22:00:00,2022-08-26 23:00:00,32.4,43.98,1.54,12.17,13.71,4.75,4.44,0.52,35.9,0.22,0.24,,0.01,,84.06,,238.62,0.99,915.51,0.18,0.0,0.2,24.5
2022-08-26 23:00:00,2022-08-27 00:00:00,29.28,45.4,1.01,12.07,13.08,5.73,4.44,0.5,32.73,0.15,0.24,,,,83.28,,213.6,1.3,915.0,0.18,0.0,0.12,24.53
2022-08-27 00:00:00,2022-08-27 01:00:00,24.3,40.16,1.12,9.11,10.23,4.77,4.65,0.31,32.65,0.1,0.23,,,,79.95,,211.01,1.83,913.82,0.18,0.0,0.11,24.84
2022-08-27 01:00:00,2022-08-27 02:00:00,20.44,32.13,1.48,10.53,12.01,5.22,4.6,0.33,29.58,0.08,0.24,,,,82.64,0.25,215.19,1.75,912.17,0.18,0.0,0.09,24.37
2022-08-27 02:00:00,2022-08-27 03:00:00,20.05,32.76,2.62,8.85,11.47,3.69,4.47,0.29,29.78,0.06,0.22,,,,81.73,,252.64,1.79,910.76,0.18,0.0,0.07,24.1
2022-08-27 03:00:00,2022-08-27 04:00:00,18.36,28.89,1.01,7.66,8.67,5.42,4.66,0.31,32.67,0.05,0.23,,,,83.39,,276.13,1.73,910.86,0.18,0.0,0.07,23.87
2022-08-27 04:00:00,2022-08-27 05:00:00,16.16,23.52,1.04,7.35,8.39,4.22,4.5,0.3,28.89,0.05,0.22,,,,83.16,,252.73,1.68,911.1,0.18,0.0,0.06,23.96
2022-08-27 05:00:00,2022-08-27 06:00:00,17.37,23.34,4.06,11.94,16.0,4.23,4.58,0.37,27.86,0.06,0.23,,,,84.72,,260.11,1.66,912.04,0.18,0.0,0.07,23.79
2022-08-27 06:00:00,2022-08-27 07:00:00,18.25,23.15,2.42,10.82,13.24,3.51,4.54,0.41,22.57,0.09,0.22,,,,83.54,,270.06,19.94,913.82,0.18,0.0,0.09,23.9
2022-08-27 07:00:00,2022-08-27 08:00:00,17.93,21.3,6.46,12.89,19.34,3.08,4.81,0.6,18.92,0.18,0.25,,,,81.86,,295.79,101.73,916.25,0.18,0.0,0.15,24.26
2022-08-27 08:00:00,2022-08-27 09:00:00,19.57,29.08,8.86,14.84,23.71,2.25,4.71,0.66,19.98,0.26,0.24,,0.01,,76.16,0.5,337.7,204.54,917.17,0.18,0.0,0.18,25.15
2022-08-27 09:00:00,2022-08-27 10:00:00,21.14,28.2,8.11,17.07,25.17,2.64,4.84,0.72,29.16,0.31,0.26,,0.01,,71.17,0.75,323.38,291.43,917.33,0.18,0.0,0.23,25.94
2022-08-27 10:00:00,2022-08-27 11:00:00,21.52,45.63,5.53,17.35,22.88,2.69,4.78,0.66,37.65,0.32,0.24,,0.01,,66.12,1.0,339.13,586.14,916.31,0.18,0.0,0.24,27.0
2022-08-27 11:00:00,2022-08-27 12:00:00,26.68,50.58,4.92,17.52,22.43,2.23,4.93,0.71,45.21,0.32,0.26,,0.01,,58.45,,338.0,807.73,914.54,0.18,0.0,0.21,28.68
2022-08-27 12:00:00,2022-08-27 13:00:00,27.4,50.85,5.04,19.27,24.32,2.09,4.94,0.74,50.52,0.29,0.2,,0.01,,58.68,0.25,330.48,702.31,911.68,0.18,0.0,0.14,28.58
2022-08-27 13:00:00,2022-08-27 14:00:00,29.02,48.33,5.34,19.59,24.93,1.8,5.08,0.76,53.41,0.31,0.22,,0.01,,53.69,0.25,335.31,840.13,908.49,0.18,0.0,0.17,29.6
2022-08-27 14:00:00,2022-08-27 15:00:00,25.83,46.91,5.4,17.71,23.12,2.28,5.0,0.68,56.92,0.25,0.19,,0.01,,52.36,0.5,332.38,661.58,905.12,0.18,0.0,0.13,29.58
2022-08-27 15:00:00,2022-08-27 16:00:00,27.59,38.36,3.17,16.59,19.76,2.35,5.04,0.59,58.37,0.17,0.17,,,,53.14,,341.36,446.53,902.15,0.18,0.0,0.09,29.54
2022-08-27 16:00:00,2022-08-27 17:00:00,28.35,35.92,1.98,16.83,18.81,2.79,4.87,0.64,49.03,0.17,0.18,,,,61.18,,193.17,126.81,901.15,0.18,0.0,0.1,28.36
2022-08-27 17:00:00,2022-08-27 18:00:00,24.79,42.4,4.89,29.45,34.34,0.54,5.2,1.12,39.85,0.34,0.26,,0.01,,63.17,,257.81,34.65,902.47,0.18,0.0,0.24,27.61
2022-08-27 18:00:00,2022-08-27 19:00:00,23.72,51.05,15.53,43.08,58.6,1.01,5.64,1.91,26.62,0.79,0.3,,0.04,,63.05,,291.33,8.46,906.0,0.18,0.0,0.76,27.58
2022-08-27 19:00:00,2022-08-27 20:00:00,33.67,60.56,10.79,34.88,45.67,3.61,5.54,1.37,31.59,1.5,0.35,,0.05,,68.56,,167.41,1.68,909.34,0.18,0.0,0.9,27.02
2022-08-27 20:00:00,2022-08-27 21:00:00,37.64,66.77,3.04,24.23,27.27,2.92,5.0,0.83,33.88,0.75,0.29,,0.03,,75.65,,83.38,1.43,912.02,0.18,0.0,0.48,25.94
2022-08-27 21:00:00,2022-08-27 22:00:00,32.8,64.0,8.53,32.2,40.72,1.82,5.17,1.15,27.87,0.46,0.32,,0.02,,73.56,,279.87,1.12,914.86,0.18,0.0,0.37,26.29
2022-08-27 22:00:00,2022-08-27 23:00:00,35.11,62.39,3.02,22.36,25.38,3.78,4.92,0.73,33.03,0.65,0.27,,0.02,,74.88,,218.34,1.58,915.31,0.18,0.0,0.35,26.25
2022-08-27 23:00:00,2022-08-28 00:00:00,31.05,51.8,1.57,13.21,14.79,4.29,4.67,0.45,39.08,0.4,0.27,,,,74.28,0.25,223.12,1.59,914.77,0.18,0.0,0.18,25.95
2022-08-28 00:00:00,2022-08-28 01:00:00,33.36,48.52,1.79,9.17,10.97,4.64,4.67,0.35,29.95,0.13,0.23,,,,77.08,0.25,240.77,1.76,912.91,0.18,0.0,0.1,25.21
2022-08-28 01:00:00,2022-08-28 02:00:00,28.88,46.84,1.5,9.08,10.57,3.41,4.7,0.33,28.0,0.1,0.24,,,,78.44,,250.22,1.75,911.34,0.18,0.0,0.09,24.94
2022-08-28 02:00:00,2022-08-28 03:00:00,27.01,41.33,2.6,8.94,11.54,3.58,4.59,0.32,29.24,0.07,0.23,,,,88.51,0.25,276.59,2.69,911.18,0.18,0.0,0.07,23.81
2022-08-28 03:00:00,2022-08-28 04:00:00,23.28,34.38,1.0,6.75,7.75,3.92,4.58,0.32,37.88,0.05,0.22,,,,94.47,0.25,227.5,2.16,912.17,0.18,0.0,0.07,23.15
2022-08-28 04:00:00,2022-08-28 05:00:00,19.86,33.32,2.17,7.91,10.08,3.85,4.56,0.33,38.89,0.05,0.2,,,,94.88,0.75,307.02,2.23,913.41,0.18,0.0,0.06,22.73
2022-08-28 05:00:00,2022-08-28 06:00:00,23.84,28.83,1.53,9.94,11.47,3.39,4.65,0.33,43.17,0.06,0.21,,,,96.04,1.0,267.62,2.06,915.3,0.18,0.0,0.06,22.6
2022-08-28 06:00:00,2022-08-28 07:00:00,21.78,24.49,3.02,15.85,18.84,2.07,4.59,0.41,34.09,0.07,0.2,,,,96.06,1.0,274.65,6.27,916.64,0.18,0.0,0.06,22.37
2022-08-28 07:00:00,2022-08-28 08:00:00,18.42,21.27,6.45,19.14,25.54,1.79,4.61,0.48,31.2,0.12,0.22,,,,93.89,1.25,268.55,64.78,919.24,0.18,0.0,0.08,22.85
2022-08-28 08:00:00,2022-08-28 09:00:00,17.8,20.3,4.01,15.89,19.91,1.76,4.73,0.59,37.27,0.23,0.21,,,,90.48,4.5,279.45,204.94,918.35,0.18,0.0,0.11,23.37
2022-08-28 09:00:00,2022-08-28 10:00:00,18.24,25.06,4.7,13.5,18.19,1.41,4.74,0.61,31.57,0.39,0.22,,0.01,,83.19,0.75,334.12,361.46,915.6,0.18,0.0,0.16,24.58
2022-08-28 10:00:00,2022-08-28 11:00:00,19.63,32.29,3.91,14.06,17.97,2.2,4.81,0.63,37.24,0.28,0.22,,0.01,,75.11,0.5,329.35,508.32,915.95,0.18,0.0,0.18,26.13
2022-08-28 11:00:00,2022-08-28 12:00:00,26.02,31.46,3.4,14.97,18.36,1.49,4.88,0.66,44.98,0.32,0.23,,0.01,,68.36,,349.89,670.69,915.31,0.18,0.0,0.19,27.36
2022-08-28 12:00:00,2022-08-28 13:00:00,27.69,36.8,3.33,16.87,20.21,1.81,4.87,0.77,46.95,0.34,0.23,,0.01,,68.01,,349.82,411.96,912.64,0.18,0.0,0.19,27.48
2022-08-28 13:00:00,2022-08-28 14:00:00,25.13,44.92,3.4,15.98,19.37,1.55,4.97,0.7,45.28,0.34,0.23,,0.01,,66.85,,185.15,518.16,909.41,0.18,0.0,0.19,27.89
2022-08-28 14:00:00,2022-08-28 15:00:00,31.47,50.66,3.81,14.67,18.48,2.32,5.02,0.7,46.55,0.27,0.23,,0.01,,66.99,0.75,332.53,600.25,905.56,0.18,0.0,0.18,27.92
2022-08-28 15:00:00,2022-08-28 16:00:00,31.92,47.39,2.94,12.33,15.27,2.22,4.76,0.6,47.96,0.23,0.23,,0.01,,72.19,0.5,327.78,257.08,903.07,0.18,0.0,0.16,26.64
2022-08-28 16:00:00,2022-08-28 17:00:00,29.12,45.04,3.46,17.26,20.71,2.17,5.05,0.82,42.36,0.24,0.24,,0.01,,74.16,,281.14,45.94,902.33,0.18,0.0,0.17,25.75
2022-08-28 17:00:00,2022-08-28 18:00:00,30.61,47.38,5.92,25.32,31.24,0.85,5.21,1.1,27.69,0.58,0.24,,0.01,,74.5,,202.16,14.22,904.26,0.17,0.0,0.3,26.05
2022-08-28 18:00:00,2022-08-28 19:00:00,33.13,66.69,8.23,29.53,37.77,1.09,5.51,1.25,21.24,0.8,0.27,,0.03,,79.15,,218.69,4.79,905.81,0.18,0.0,0.5,25.49
2022-08-28 19:00:00,2022-08-28 20:00:00,33.64,70.18,8.52,27.77,36.29,1.27,5.15,1.14,19.98,0.82,0.27,,0.03,,83.4,,197.72,1.57,907.74,0.18,0.0,0.53,25.12
2022-08-28 20:00:00,2022-08-28 21:00:00,32.69,73.36,15.7,28.82,44.51,2.03,5.41,1.58,13.26,0.76,0.28,,0.03,,87.55,,287.59,0.98,910.99,0.18,0.0,0.53,24.87
