From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C),RF (mm)
2021-06-23 04:00:00,2021-06-23 05:00:00,59.35,122.42,15.28,4.85,20.13,12.16,1.75,0.96,4.1,,,,,,87.34,0.29,354.79,,26.19,0.0
2021-06-23 05:00:00,2021-06-23 06:00:00,45.25,92.93,14.79,4.97,19.76,11.28,1.72,0.99,4.26,,,,,,90.91,0.2,355.9,,25.88,0.0
2021-06-23 06:00:00,2021-06-23 07:00:00,47.67,98.03,14.25,4.75,19.0,11.15,1.66,1.06,5.36,,,,,,90.83,0.28,356.37,,26.2,0.0
2021-06-23 07:00:00,2021-06-23 08:00:00,57.12,117.88,14.52,5.05,19.57,11.29,1.51,0.96,4.63,,,,,,86.66,0.62,270.02,,27.14,0.0
2021-06-23 08:00:00,2021-06-23 09:00:00,54.52,113.7,15.02,4.72,19.74,11.61,1.68,1.1,3.79,,,,,,82.0,1.02,359.6,,28.09,0.0
2021-06-23 09:00:00,2021-06-23 10:00:00,55.95,117.55,15.08,4.96,20.05,11.62,1.82,1.23,4.62,,,,,,76.33,1.08,,,28.89,0.0
2021-06-23 10:00:00,2021-06-23 11:00:00,57.17,121.93,15.03,5.09,20.12,11.9,1.86,1.26,5.25,,,,,,70.62,1.32,89.99,,29.86,0.05
2021-06-23 11:00:00,2021-06-23 12:00:00,58.58,123.42,14.7,5.32,20.02,11.66,1.69,1.18,7.32,,,,,,65.08,1.27,0.04,,30.85,0.0
2021-06-23 12:00:00,2021-06-23 13:00:00,64.23,135.57,14.22,5.56,19.71,11.57,1.47,0.93,5.26,,,,,,65.14,1.22,,,31.2,0.0
2021-06-23 13:00:00,2021-06-23 14:00:00,64.85,147.55,14.38,4.81,19.19,11.08,1.33,0.83,6.12,,,,,,59.68,1.11,0.42,,32.34,0.0
2021-06-23 14:00:00,2021-06-23 15:00:00,51.38,109.73,14.51,5.13,19.63,11.0,1.73,1.14,5.92,,,,,,56.76,1.17,90.28,,32.33,0.0
2021-06-23 15:00:00,2021-06-23 16:00:00,59.57,124.2,14.07,5.07,19.15,11.05,1.68,1.13,7.03,,,,,,56.98,0.98,268.85,,32.79,0.0
2021-06-23 16:00:00,2021-06-23 17:00:00,66.5,142.07,13.79,5.11,18.9,10.49,1.7,1.13,8.0,,,,,,54.27,0.64,352.43,,32.99,0.0
2021-06-23 17:00:00,2021-06-23 18:00:00,61.57,129.88,13.52,5.26,18.78,11.25,1.31,0.98,7.83,,,,,,54.57,0.39,352.2,,32.69,0.0
2021-06-23 18:00:00,2021-06-23 19:00:00,66.17,139.25,10.25,6.63,16.88,9.24,1.23,0.96,6.6,,,,,,55.59,0.21,354.19,,32.34,0.0
2021-06-23 19:00:00,2021-06-23 20:00:00,72.97,156.25,9.05,6.63,15.67,9.85,1.78,1.86,4.41,,,,,,63.06,0.3,355.85,,31.34,0.0
2021-06-23 20:00:00,2021-06-23 21:00:00,58.47,123.2,10.18,5.72,15.91,8.46,1.77,1.21,5.17,,,,,,72.5,0.78,356.44,,29.71,0.0
2021-06-23 21:00:00,2021-06-23 22:00:00,46.78,97.8,10.13,4.46,14.59,7.47,1.72,1.04,5.81,,,,,,77.81,0.86,4.93,,28.98,0.0
2021-06-23 22:00:00,2021-06-23 23:00:00,49.88,103.17,10.13,4.08,14.21,7.58,1.53,0.94,8.27,,,,,,81.67,0.83,4.05,,28.57,0.0
2021-06-23 23:00:00,2021-06-24 00:00:00,45.5,93.9,10.18,3.94,14.11,7.49,1.43,0.74,5.87,,,,,,83.12,0.83,0.7,,28.39,0.0
2021-06-24 00:00:00,2021-06-24 01:00:00,39.38,82.12,10.45,3.35,13.79,7.06,2.17,0.92,4.8,,,,,,82.47,0.84,1.24,,27.95,0.0
2021-06-24 01:00:00,2021-06-24 02:00:00,34.5,70.05,10.49,3.53,14.03,6.8,2.27,0.95,4.97,,,,,,83.64,0.24,67.34,,27.48,0.0
2021-06-24 02:00:00,2021-06-24 03:00:00,34.12,66.27,11.05,3.69,14.73,7.63,2.25,0.97,4.87,,,,,,84.62,0.17,237.63,,27.23,0.0
2021-06-24 03:00:00,2021-06-24 04:00:00,34.88,70.38,11.29,4.01,15.29,7.83,2.22,0.96,6.36,,,,,,83.22,0.18,237.3,,27.25,0.0
2021-06-24 04:00:00,2021-06-24 05:00:00,35.02,71.9,11.25,3.84,15.08,7.98,1.95,0.8,5.34,,,,,,84.27,0.16,190.47,,27.13,0.0
2021-06-24 05:00:00,2021-06-24 06:00:00,38.05,77.65,12.08,3.39,15.47,8.56,1.89,0.83,3.86,,,,,,85.01,0.25,172.48,,27.17,0.0
2021-06-24 06:00:00,2021-06-24 07:00:00,39.52,82.03,12.28,3.91,16.18,8.82,2.23,1.03,4.05,,,,,,84.06,0.43,203.11,,27.53,0.0
2021-06-24 07:00:00,2021-06-24 08:00:00,39.67,83.5,12.93,4.14,17.07,9.19,2.2,1.07,4.45,,,,,,82.92,0.56,354.71,,27.88,0.0
2021-06-24 08:00:00,2021-06-24 09:00:00,41.12,86.5,13.31,4.36,17.68,10.23,2.28,1.12,5.5,,,,,,79.61,0.81,357.51,,28.51,0.0
2021-06-24 09:00:00,2021-06-24 10:00:00,43.65,92.9,13.11,4.83,17.94,10.06,2.08,1.07,6.6,,,,,,73.8,1.07,359.11,,29.48,0.0
2021-06-24 10:00:00,2021-06-24 11:00:00,48.08,102.95,13.57,4.58,18.16,10.39,1.9,0.9,4.32,,,,,,68.39,1.02,,,30.52,0.0
2021-06-24 11:00:00,2021-06-24 12:00:00,45.22,95.3,13.73,4.65,18.38,10.12,2.14,1.13,5.17,,,,,,65.43,1.11,,,30.87,0.0
2021-06-24 12:00:00,2021-06-24 13:00:00,48.53,103.12,13.32,5.01,18.33,9.61,2.22,1.14,5.75,,,,,,63.85,1.1,,,31.07,0.0
2021-06-24 13:00:00,2021-06-24 14:00:00,43.3,90.4,13.05,4.88,17.94,9.69,2.28,1.18,6.06,,,,,,81.59,0.82,,,28.67,0.2
2021-06-24 14:00:00,2021-06-24 15:00:00,44.35,92.0,12.58,5.07,17.64,9.63,2.04,1.1,7.35,,,,,,68.56,0.76,,,30.5,0.0
2021-06-24 15:00:00,2021-06-24 16:00:00,55.73,117.0,12.91,5.0,17.9,10.2,1.83,0.83,4.95,,,,,,64.44,0.39,359.35,,30.63,0.0
2021-06-24 16:00:00,2021-06-24 17:00:00,53.38,112.47,13.22,5.33,18.56,10.17,2.1,1.35,4.8,,,,,,62.91,0.23,357.94,,31.28,0.0
2021-06-24 17:00:00,2021-06-24 18:00:00,45.38,95.0,13.17,6.26,19.43,10.09,2.3,1.27,5.21,,,,,,77.18,1.15,109.05,,28.38,0.0
2021-06-24 18:00:00,2021-06-24 19:00:00,33.05,68.97,12.38,5.75,18.12,9.91,2.43,1.46,4.45,,,,,,76.98,0.9,195.04,,27.9,0.0
2021-06-24 19:00:00,2021-06-24 20:00:00,41.8,87.55,11.81,5.78,17.59,10.69,2.4,1.44,4.38,,,,,,81.29,0.86,275.88,,27.47,0.0
2021-06-24 20:00:00,2021-06-24 21:00:00,28.9,60.55,11.17,5.65,16.82,9.46,2.11,0.93,5.17,,,,,,85.9,0.81,179.43,,26.18,0.0
2021-06-24 21:00:00,2021-06-24 22:00:00,20.75,43.05,10.78,4.29,15.06,9.88,2.0,0.9,5.33,,,,,,85.99,0.6,23.41,,26.1,0.0
2021-06-24 22:00:00,2021-06-24 23:00:00,28.48,57.15,10.93,4.22,15.15,7.85,2.31,0.98,4.47,,,,,,86.94,0.88,32.36,,26.39,0.0
2021-06-24 23:00:00,2021-06-25 00:00:00,26.6,52.53,10.84,3.95,14.79,7.44,2.31,1.03,4.28,,,,,,89.38,0.58,57.25,,26.25,0.0
2021-06-25 00:00:00,2021-06-25 01:00:00,27.3,54.22,10.59,3.95,14.54,7.11,2.33,0.96,5.28,,,,,,87.47,0.71,64.11,,26.39,0.0
2021-06-25 01:00:00,2021-06-25 02:00:00,21.98,43.02,10.7,3.98,14.68,7.71,2.14,0.85,4.83,,,,,,88.14,0.47,84.99,,26.18,0.0
2021-06-25 02:00:00,2021-06-25 03:00:00,21.77,43.45,10.9,3.54,14.44,7.55,2.04,0.75,3.71,,,,,,87.95,0.27,110.91,,26.24,0.0
2021-06-25 03:00:00,2021-06-25 04:00:00,22.55,46.77,11.24,3.81,15.05,7.64,2.29,0.93,3.68,,,,,,88.27,0.18,96.63,,26.28,0.0
2021-06-25 04:00:00,2021-06-25 05:00:00,21.52,44.23,11.46,3.98,15.44,7.94,2.34,0.96,3.63,,,,,,89.96,0.13,68.91,,26.13,0.0
2021-06-25 05:00:00,2021-06-25 06:00:00,20.43,42.67,11.66,3.92,15.58,7.95,2.3,0.99,4.01,,,,,,90.08,0.14,114.52,,26.16,0.0
2021-06-25 06:00:00,2021-06-25 07:00:00,23.3,48.7,11.97,4.24,16.2,9.04,2.26,1.01,4.98,,,,,,89.82,0.2,150.51,,26.3,0.0
2021-06-25 07:00:00,2021-06-25 08:00:00,30.83,65.4,12.54,4.12,16.65,9.55,2.1,0.88,4.36,,,,,,85.28,0.41,171.1,,27.35,0.0
2021-06-25 08:00:00,2021-06-25 09:00:00,36.15,77.4,13.09,4.28,17.36,9.41,2.27,1.07,3.88,,,,,,79.5,0.61,179.26,,28.42,0.0
2021-06-25 09:00:00,2021-06-25 10:00:00,38.35,81.88,13.49,4.63,18.12,9.75,2.34,1.18,4.58,,,,,,73.83,0.89,66.48,,29.41,0.0
2021-06-25 10:00:00,2021-06-25 11:00:00,36.15,76.45,13.52,4.73,18.25,10.2,2.29,1.21,5.22,,,,,,68.15,1.31,,,30.2,0.0
2021-06-25 11:00:00,2021-06-25 12:00:00,36.9,78.05,13.22,4.99,18.21,10.25,2.26,1.09,5.84,,,,,,62.24,1.26,1.12,,31.28,0.0
2021-06-25 12:00:00,2021-06-25 13:00:00,38.55,81.78,12.67,5.31,17.98,10.19,1.94,0.76,6.93,,,,,,57.91,0.77,238.26,,32.14,0.0
2021-06-25 13:00:00,2021-06-25 14:00:00,39.65,83.48,13.08,4.74,17.82,10.04,1.85,0.8,8.82,,,,,,55.98,0.98,15.3,,32.75,0.0
2021-06-25 14:00:00,2021-06-25 15:00:00,41.15,88.4,12.96,5.24,18.2,9.73,2.2,1.13,7.54,,,,,,54.42,0.77,70.14,,33.37,0.0
2021-06-25 15:00:00,2021-06-25 16:00:00,41.82,87.95,12.56,5.11,17.66,9.76,2.28,1.08,8.19,,,,,,53.26,0.88,212.41,,33.6,0.0
2021-06-25 16:00:00,2021-06-25 17:00:00,45.35,98.1,12.04,5.07,17.11,9.38,2.23,1.11,8.87,,,,,,50.9,1.02,359.32,,33.89,0.0
2021-06-25 17:00:00,2021-06-25 18:00:00,45.28,97.83,12.07,5.29,17.36,10.76,1.93,0.91,8.16,,,,,,52.73,0.66,284.59,,33.62,0.0
2021-06-25 18:00:00,2021-06-25 19:00:00,46.75,101.43,12.44,4.85,17.29,9.89,1.79,0.8,8.67,,,,,,53.88,0.41,122.58,,32.7,0.0
2021-06-25 19:00:00,2021-06-25 20:00:00,46.9,104.0,12.93,5.31,18.24,10.24,2.28,1.25,6.43,,,,,,67.03,0.45,211.43,,30.89,0.0
2021-06-25 20:00:00,2021-06-25 21:00:00,35.1,76.07,12.66,5.11,17.76,9.69,2.31,1.1,5.7,,,,,,75.83,0.46,88.17,,29.29,0.0
2021-06-25 21:00:00,2021-06-25 22:00:00,36.7,77.6,11.88,4.62,16.5,8.93,2.29,1.01,6.23,,,,,,78.07,0.41,87.77,,28.79,0.0
2021-06-25 22:00:00,2021-06-25 23:00:00,39.7,83.53,11.73,4.71,16.44,8.85,2.19,0.99,7.14,,,,,,80.68,0.52,124.71,,28.51,0.0
2021-06-25 23:00:00,2021-06-26 00:00:00,45.53,94.07,11.89,4.57,16.46,9.05,2.04,0.73,3.24,,,,,,83.7,0.47,143.01,,28.22,0.0
2021-06-26 00:00:00,2021-06-26 01:00:00,40.12,81.55,12.47,4.15,16.62,8.92,2.21,0.89,3.85,,,,,,85.32,0.2,163.85,,27.97,0.0
2021-06-26 01:00:00,2021-06-26 02:00:00,38.08,80.17,12.83,4.2,17.02,9.35,2.18,0.91,4.41,,,,,,75.22,0.5,227.63,,28.23,0.0
2021-06-26 02:00:00,2021-06-26 03:00:00,39.52,82.05,13.05,4.29,17.34,9.33,2.15,0.9,4.18,,,,,,74.8,0.23,222.56,,27.81,0.0
2021-06-26 03:00:00,2021-06-26 04:00:00,34.33,72.12,13.14,4.5,17.64,9.67,2.04,0.91,5.15,,,,,,76.68,0.17,230.57,,27.42,0.0
2021-06-26 04:00:00,2021-06-26 05:00:00,38.0,79.47,12.95,4.31,17.27,9.83,1.9,0.7,3.03,,,,,,78.03,0.14,211.1,,27.11,0.0
2021-06-26 05:00:00,2021-06-26 06:00:00,29.57,62.25,13.6,4.25,17.84,9.91,1.94,0.81,3.36,,,,,,78.58,0.16,216.96,,26.83,0.0
2021-06-26 06:00:00,2021-06-26 07:00:00,30.48,62.72,13.33,4.39,17.73,9.63,2.21,1.01,3.42,,,,,,77.14,0.16,219.95,,27.11,0.0
2021-06-26 07:00:00,2021-06-26 08:00:00,36.5,76.22,13.69,4.39,18.08,10.12,2.19,0.99,3.55,,,,,,73.81,0.52,208.03,,27.88,0.0
2021-06-26 08:00:00,2021-06-26 09:00:00,33.42,70.6,13.78,4.71,18.48,10.47,2.19,1.01,4.03,,,,,,69.81,0.58,167.08,,28.96,0.0
2021-06-26 09:00:00,2021-06-26 10:00:00,35.0,74.47,13.36,5.01,18.38,10.78,1.99,0.91,4.43,,,,,,67.12,0.98,8.59,,30.0,0.0
2021-06-26 10:00:00,2021-06-26 11:00:00,33.12,71.88,13.45,4.8,18.25,10.59,1.7,0.74,5.93,,,,,,65.84,0.62,290.65,,30.54,0.0
2021-06-26 11:00:00,2021-06-26 12:00:00,33.33,71.32,13.57,5.12,18.68,10.58,2.05,1.04,6.7,,,,,,61.09,0.74,295.59,,31.61,0.0
2021-06-26 12:00:00,2021-06-26 13:00:00,38.35,81.57,12.49,5.07,17.55,9.43,2.13,1.03,7.8,,,,,,55.22,0.89,269.02,,32.46,0.0
2021-06-26 13:00:00,2021-06-26 14:00:00,37.08,81.25,8.39,5.03,13.41,6.37,2.13,0.97,7.81,,,,,,50.8,0.39,193.98,,33.46,0.0
2021-06-26 14:00:00,2021-06-26 15:00:00,32.43,70.83,7.8,4.44,12.23,5.74,1.91,0.78,8.56,,,,,,47.8,0.75,255.2,,33.72,0.0
2021-06-26 15:00:00,2021-06-26 16:00:00,35.42,76.8,8.24,4.1,12.33,5.79,1.61,0.43,8.27,,,,,,43.88,0.74,6.29,,34.55,0.0
2021-06-26 16:00:00,2021-06-26 17:00:00,34.65,75.5,9.63,3.74,13.37,6.42,1.87,0.85,9.54,,,,,,44.68,0.53,277.88,,34.21,0.0
2021-06-26 17:00:00,2021-06-26 18:00:00,35.7,77.1,10.57,4.32,14.89,7.72,2.14,1.01,8.5,,,,,,44.48,0.44,215.19,,34.34,0.0
2021-06-26 18:00:00,2021-06-26 19:00:00,36.88,79.05,10.97,4.63,15.6,8.35,2.12,1.13,7.95,,,,,,49.9,0.23,128.8,,33.31,0.0
2021-06-26 19:00:00,2021-06-26 20:00:00,42.12,91.57,10.94,5.36,16.3,8.84,2.3,1.3,5.72,,,,,,55.47,0.49,351.61,,32.18,0.0
2021-06-26 20:00:00,2021-06-26 21:00:00,35.65,76.92,10.93,5.2,16.13,9.18,1.93,0.69,6.18,,,,,,69.1,0.61,162.69,,30.44,0.0
2021-06-26 21:00:00,2021-06-26 22:00:00,31.78,66.92,11.27,4.46,15.73,8.08,1.94,0.76,4.44,,,,,,69.86,0.76,141.16,,29.63,0.0
2021-06-26 22:00:00,2021-06-26 23:00:00,38.15,80.47,11.4,4.17,15.57,8.24,2.27,0.9,3.94,,,,,,71.33,0.81,159.54,,29.3,0.0
2021-06-26 23:00:00,2021-06-27 00:00:00,37.07,76.73,11.7,4.18,15.88,8.67,2.27,0.87,4.16,,,,,,77.5,0.52,146.05,,28.76,0.0
2021-06-27 00:00:00,2021-06-27 01:00:00,34.85,72.0,11.71,3.98,15.69,8.58,2.16,0.87,5.69,,,,,,80.61,0.35,200.46,,28.59,0.0
2021-06-27 01:00:00,2021-06-27 02:00:00,35.72,73.12,12.01,4.34,16.36,8.87,2.07,0.72,4.96,,,,,,69.74,0.47,286.72,,28.83,0.0
2021-06-27 02:00:00,2021-06-27 03:00:00,34.75,73.15,12.24,3.85,16.09,8.65,1.87,0.61,4.19,,,,,,68.68,0.9,331.5,,28.58,0.0
2021-06-27 03:00:00,2021-06-27 04:00:00,29.82,61.9,12.51,4.13,16.64,8.77,2.15,0.78,4.25,,,,,,72.94,0.59,268.38,,28.21,0.0
2021-06-27 04:00:00,2021-06-27 05:00:00,27.4,55.73,12.63,3.98,16.61,8.89,2.19,0.81,4.08,,,,,,77.04,0.7,260.5,,27.84,0.0
2021-06-27 05:00:00,2021-06-27 06:00:00,31.4,64.1,12.75,4.21,16.95,9.39,2.22,0.85,4.81,,,,,,79.58,0.74,255.68,,27.63,0.0
2021-06-27 06:00:00,2021-06-27 07:00:00,32.25,65.9,12.64,4.37,17.01,9.16,2.07,0.85,4.67,,,,,,78.97,0.72,278.3,,27.72,0.0
2021-06-27 07:00:00,2021-06-27 08:00:00,31.08,65.52,12.86,4.25,17.11,9.22,1.87,0.72,4.22,,,,,,76.36,0.7,322.99,,28.14,0.0
2021-06-27 08:00:00,2021-06-27 09:00:00,32.1,68.65,13.03,4.24,17.26,9.61,2.08,0.88,4.33,,,,,,71.06,0.95,356.07,,29.37,0.0
2021-06-27 09:00:00,2021-06-27 10:00:00,37.2,78.88,12.66,4.25,16.91,9.13,2.17,0.91,5.15,,,,,,67.47,1.29,351.35,,30.15,0.0
2021-06-27 10:00:00,2021-06-27 11:00:00,29.43,63.77,12.07,4.42,16.49,8.97,2.19,0.93,6.08,,,,,,61.04,1.3,230.83,,31.36,0.0
2021-06-27 11:00:00,2021-06-27 12:00:00,31.92,69.53,11.42,4.49,15.91,8.47,2.09,0.9,7.25,,,,,,57.75,1.14,,,32.39,0.0
2021-06-27 12:00:00,2021-06-27 13:00:00,35.95,77.27,11.03,4.5,15.53,8.47,1.9,0.55,8.03,,,,,,54.65,1.31,,,33.13,0.0
2021-06-27 13:00:00,2021-06-27 14:00:00,33.0,69.4,11.3,4.16,15.46,8.26,1.8,0.63,9.11,,,,,,51.6,1.0,2.04,,34.1,0.0
2021-06-27 14:00:00,2021-06-27 15:00:00,35.65,74.3,10.86,4.58,15.45,7.88,2.2,0.87,8.61,,,,,,48.38,1.09,3.39,,34.87,0.0
2021-06-27 15:00:00,2021-06-27 16:00:00,35.23,73.98,11.17,4.38,15.56,8.27,2.18,0.87,8.15,,,,,,46.13,0.93,1.21,,35.52,0.0
2021-06-27 16:00:00,2021-06-27 17:00:00,35.27,74.88,10.9,4.45,15.35,8.25,2.18,0.93,9.05,,,,,,48.26,0.85,359.59,,34.82,0.0
2021-06-27 17:00:00,2021-06-27 18:00:00,36.55,76.08,11.14,4.88,16.02,8.71,1.85,0.68,7.7,,,,,,49.9,0.58,356.74,,34.23,0.0
2021-06-27 18:00:00,2021-06-27 19:00:00,38.12,79.68,12.43,4.53,16.96,9.44,1.79,0.83,7.1,,,,,,52.42,0.3,353.27,,33.67,0.0
2021-06-27 19:00:00,2021-06-27 20:00:00,39.97,85.47,13.26,5.28,18.54,10.4,2.37,1.25,4.71,,,,,,52.55,0.09,353.69,,33.21,0.0
2021-06-27 20:00:00,2021-06-27 21:00:00,36.62,82.23,12.77,5.51,18.28,10.5,2.38,0.97,7.14,,,,,,60.66,1.02,355.2,,30.64,0.0
2021-06-27 21:00:00,2021-06-27 22:00:00,24.27,58.85,12.4,5.44,17.84,9.91,2.4,1.03,7.82,,,,,,65.27,0.59,355.36,,29.58,0.0
2021-06-27 22:00:00,2021-06-27 23:00:00,28.82,65.05,11.55,5.32,16.88,9.37,2.34,0.97,6.79,,,,,,72.18,0.91,180.18,,28.47,0.0
2021-06-27 23:00:00,2021-06-28 00:00:00,31.47,70.17,11.43,5.12,16.55,9.4,2.0,0.71,6.65,,,,,,74.0,1.18,7.32,,28.3,0.0
2021-06-28 00:00:00,2021-06-28 01:00:00,25.5,54.23,11.04,4.67,15.71,8.12,2.25,0.92,5.51,,,,,,78.05,0.46,16.43,,27.87,0.0
2021-06-28 01:00:00,2021-06-28 02:00:00,30.7,63.33,10.99,4.43,15.42,7.87,2.29,0.84,5.2,,,,,,81.86,0.55,99.02,,27.58,0.0
2021-06-28 02:00:00,2021-06-28 03:00:00,22.7,46.17,10.86,4.01,14.86,7.38,2.37,0.86,5.29,,,,,,83.03,0.72,320.32,,27.47,0.0
2021-06-28 03:00:00,2021-06-28 04:00:00,24.02,49.25,10.87,4.08,14.95,7.54,2.31,0.84,5.93,,,,,,71.51,0.53,315.96,,27.87,0.0
2021-06-28 04:00:00,2021-06-28 05:00:00,19.27,37.73,10.92,4.02,14.93,7.84,2.14,0.63,5.75,,,,,,73.36,0.24,307.97,,27.56,0.0
2021-06-28 05:00:00,2021-06-28 06:00:00,17.27,34.33,11.3,3.8,15.1,7.82,2.16,0.79,5.11,,,,,,72.27,0.32,352.14,,27.66,0.0
2021-06-28 06:00:00,2021-06-28 07:00:00,26.95,55.92,11.79,4.07,15.86,8.77,2.31,0.92,4.25,,,,,,72.69,0.31,355.63,,27.83,0.0
2021-06-28 07:00:00,2021-06-28 08:00:00,28.8,66.53,12.34,4.19,16.53,8.83,2.3,0.99,4.16,,,,,,72.07,0.45,326.13,,28.43,0.0
2021-06-28 08:00:00,2021-06-28 09:00:00,19.7,44.6,12.46,4.22,16.68,8.95,2.29,0.97,5.26,,,,,,71.34,0.8,307.28,,28.9,0.0
2021-06-28 09:00:00,2021-06-28 10:00:00,23.95,52.22,12.12,4.5,16.62,9.2,2.14,0.86,4.72,,,,,,69.27,0.79,217.07,,29.42,0.0
2021-06-28 10:00:00,2021-06-28 11:00:00,31.8,69.33,12.41,4.25,16.66,9.26,2.02,0.92,5.66,,,,,,69.58,0.94,342.7,,29.61,0.0
2021-06-28 11:00:00,2021-06-28 12:00:00,33.3,73.38,12.93,4.86,17.79,10.03,2.37,1.09,5.23,,,,,,71.2,1.03,237.66,,29.64,0.0
2021-06-28 12:00:00,2021-06-28 13:00:00,32.95,73.32,12.57,4.7,17.27,9.72,2.36,1.04,5.52,,,,,,66.93,0.99,182.52,,30.54,0.0
2021-06-28 13:00:00,2021-06-28 14:00:00,33.2,74.57,12.47,4.35,22.59,93.69,2.38,1.14,6.67,,,,,,66.49,1.05,,,30.76,0.0
2021-06-28 14:00:00,2021-06-28 15:00:00,35.48,77.58,,,,,2.35,0.99,5.7,,,,,,66.56,0.87,120.71,,30.94,0.0
2021-06-28 15:00:00,2021-06-28 16:00:00,34.23,74.28,,,,,2.12,0.7,6.39,,,,,,66.37,0.46,207.02,,30.93,0.0
2021-06-28 16:00:00,2021-06-28 17:00:00,46.02,102.53,,,,,2.35,0.97,6.22,,,,,,65.17,0.64,256.24,,31.12,0.0
2021-06-28 17:00:00,2021-06-28 18:00:00,42.82,94.07,,,,,2.34,1.08,6.2,,,,,,64.89,0.42,249.69,,31.05,0.0
2021-06-28 18:00:00,2021-06-28 19:00:00,43.2,94.6,,,,,2.41,1.36,5.84,,,,,,64.15,0.24,251.8,,31.12,0.0
2021-06-28 19:00:00,2021-06-28 20:00:00,48.03,106.1,,,,,2.35,1.34,4.59,,,,,,64.12,0.11,221.18,,30.95,0.0
2021-06-28 20:00:00,2021-06-28 21:00:00,45.92,99.1,,,,,2.47,1.66,4.33,,,,,,65.57,0.14,178.35,,30.79,0.0
2021-06-28 21:00:00,2021-06-28 22:00:00,61.67,134.55,,,,,2.48,1.24,5.47,,,,,,70.47,0.28,131.16,,30.35,0.0
2021-06-28 22:00:00,2021-06-28 23:00:00,30.25,66.5,,,,,2.44,0.91,5.44,,,,,,72.11,0.36,139.49,,29.15,0.0
2021-06-28 23:00:00,2021-06-29 00:00:00,28.77,63.83,,,,,2.26,0.87,6.82,,,,,,76.65,0.85,355.27,,27.86,0.0
2021-06-29 00:00:00,2021-06-29 01:00:00,28.25,58.95,,,,,1.92,0.87,7.06,,,,,,85.2,0.3,288.39,,24.69,0.1
2021-06-29 01:00:00,2021-06-29 02:00:00,26.07,53.12,,,,,2.08,0.84,7.44,,,,,,91.29,0.3,207.56,,24.05,0.25
2021-06-29 02:00:00,2021-06-29 03:00:00,22.35,44.6,,,,,2.09,0.82,7.03,,,,,,91.92,0.35,254.73,,24.25,0.05
2021-06-29 03:00:00,2021-06-29 04:00:00,14.95,30.65,,,,,2.05,0.84,6.93,,,,,,88.95,0.24,250.49,,24.9,0.0
2021-06-29 04:00:00,2021-06-29 05:00:00,24.05,50.0,,,,,1.87,0.75,5.74,,,,,,87.75,0.29,224.33,,25.78,0.0
2021-06-29 05:00:00,2021-06-29 06:00:00,16.5,34.42,,,,,1.95,0.81,5.22,,,,,,88.02,0.2,196.04,,26.02,0.0
2021-06-29 06:00:00,2021-06-29 07:00:00,16.65,34.83,,,,,2.02,0.91,4.97,,,,,,89.81,0.16,163.44,,25.98,0.0
2021-06-29 07:00:00,2021-06-29 08:00:00,22.32,47.58,10.72,8.1,18.81,52.83,2.06,1.05,6.01,,,,,,88.27,0.17,180.73,,26.53,0.0
2021-06-29 08:00:00,2021-06-29 09:00:00,23.52,50.42,10.91,7.91,18.82,52.15,2.02,0.99,4.48,,,,,,83.96,0.17,168.81,,27.64,0.0
2021-06-29 09:00:00,2021-06-29 10:00:00,31.85,68.67,10.9,7.82,18.71,47.25,1.96,1.0,5.06,,,,,,75.19,0.71,169.44,,29.5,0.0
2021-06-29 10:00:00,2021-06-29 11:00:00,30.23,64.95,10.64,7.75,18.39,44.97,2.0,0.96,6.06,,,,,,67.25,0.58,345.65,,31.34,0.0
2021-06-29 11:00:00,2021-06-29 12:00:00,30.37,67.57,10.32,7.53,17.85,42.91,1.97,0.91,8.05,,,,,,62.01,0.78,356.7,,32.32,0.0
2021-06-29 12:00:00,2021-06-29 13:00:00,27.05,57.57,10.18,7.0,17.19,45.03,1.77,0.78,9.34,,,,,,56.46,0.78,354.93,,33.59,0.0
2021-06-29 13:00:00,2021-06-29 14:00:00,27.8,58.7,9.8,6.97,16.77,38.69,1.74,0.81,9.95,,,,,,53.0,0.76,350.48,,34.31,0.0
2021-06-29 14:00:00,2021-06-29 15:00:00,32.05,67.57,9.38,6.84,16.23,36.64,1.85,0.84,11.99,,,,,,51.08,0.87,349.71,,34.39,0.0
2021-06-29 15:00:00,2021-06-29 16:00:00,31.15,65.4,9.15,6.62,15.78,34.77,1.89,0.85,11.07,,,,,,49.28,0.47,279.2,,35.1,0.0
2021-06-29 16:00:00,2021-06-29 17:00:00,31.57,68.93,9.26,6.65,15.91,38.65,1.76,0.83,10.87,,,,,,49.62,0.51,250.86,,35.02,0.0
2021-06-29 17:00:00,2021-06-29 18:00:00,27.6,58.95,9.24,6.18,15.43,33.03,1.74,0.9,9.45,,,,,,49.74,0.51,280.56,,34.66,0.0
2021-06-29 18:00:00,2021-06-29 19:00:00,34.88,71.88,9.35,6.55,15.9,30.95,1.92,1.12,9.66,,,,,,51.7,0.44,214.99,,33.81,0.0
