From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2019-09-02 17:00:00,2019-09-02 18:00:00,985.0,985.0,1.54,3.74,1.19,3.54,5.78,0.21,24.2,0.14,1.02,0.3,0.4,0.19,,,,,,,,,0.0
2019-09-02 18:00:00,2019-09-02 19:00:00,,,1.29,3.56,1.36,3.61,5.7,0.19,24.86,0.12,0.62,0.22,0.29,0.15,,,,,,,,,0.0
2019-09-02 19:00:00,2019-09-02 20:00:00,,,1.34,3.63,1.33,3.59,5.59,0.22,26.48,0.21,0.64,0.13,0.24,0.11,,,,,,,,,0.0
2019-09-02 20:00:00,2019-09-02 21:00:00,,,1.21,3.58,1.48,3.68,5.55,0.2,23.15,0.15,0.93,0.13,0.21,0.11,,,,,,,,,0.0
2019-09-02 21:00:00,2019-09-02 22:00:00,,,1.29,3.53,1.34,3.62,5.67,0.21,20.82,0.12,1.27,0.17,0.28,0.16,,,,,,,,,0.0
2019-09-02 22:00:00,2019-09-02 23:00:00,,,1.28,3.48,1.3,3.64,5.67,0.19,21.16,0.12,1.28,0.18,0.29,0.16,,,,,,,,,0.0
2019-09-02 23:00:00,2019-09-03 00:00:00,,,1.31,3.64,1.39,3.63,5.68,0.18,22.02,0.12,1.28,0.18,0.28,0.16,,,,,,,,,0.0
2019-09-03 00:00:00,2019-09-03 01:00:00,,,1.24,3.41,1.28,3.7,5.78,0.14,24.1,0.07,1.07,0.15,0.22,0.14,,,,,,,,,0.0
2019-09-03 01:00:00,2019-09-03 02:00:00,914.64,985.0,1.22,3.53,1.42,3.67,6.25,0.13,23.46,0.05,0.95,0.13,0.19,0.12,,,,,,,,,0.0
2019-09-03 02:00:00,2019-09-03 03:00:00,,,1.42,3.65,1.28,3.56,5.58,0.12,29.26,0.05,0.56,0.05,0.14,0.07,,,,,,,,,0.0
2019-09-03 03:00:00,2019-09-03 04:00:00,919.33,985.0,1.26,3.5,1.36,3.58,5.4,0.12,28.63,0.02,0.28,,0.25,0.05,,,,,,,,,0.0
2019-09-03 04:00:00,2019-09-03 05:00:00,,,1.24,3.53,1.43,3.66,5.24,0.12,23.89,0.04,0.86,0.03,0.17,0.1,,,,,,,,,0.0
2019-09-03 05:00:00,2019-09-03 06:00:00,,,1.2,3.54,1.46,3.64,5.21,0.14,20.73,0.06,0.82,0.06,0.23,0.13,,,,,,,,,0.0
2019-09-03 06:00:00,2019-09-03 07:00:00,914.64,985.0,1.17,3.5,1.46,3.69,5.2,0.25,18.96,0.37,1.28,0.11,0.31,0.16,,,,,,,,,0.0
2019-09-03 07:00:00,2019-09-03 08:00:00,,,1.23,3.57,1.46,3.66,5.2,0.22,23.02,0.36,1.33,0.14,0.35,0.18,,,,,,,,,0.0
2019-09-03 08:00:00,2019-09-03 09:00:00,,,1.24,3.57,1.45,3.63,5.22,0.23,23.52,0.18,1.18,0.13,0.32,0.17,,,,,,,,,0.0
2019-09-03 09:00:00,2019-09-03 10:00:00,,,1.27,3.67,1.48,3.65,5.41,0.22,25.54,0.18,1.22,0.11,0.34,0.18,,,,,,,,,0.0
2019-09-03 10:00:00,2019-09-03 11:00:00,,,1.24,3.47,1.34,3.71,5.43,0.21,25.77,0.11,1.24,0.18,0.32,0.18,,,,,,,,,0.0
2019-09-03 11:00:00,2019-09-03 12:00:00,,,1.15,3.67,1.63,3.6,5.6,0.23,23.17,0.11,1.36,0.23,0.38,0.2,,,,,,,,,0.0
2019-09-03 12:00:00,2019-09-03 13:00:00,919.33,985.0,1.35,3.6,1.31,3.63,5.63,0.24,19.42,0.14,1.55,0.26,0.43,0.22,,,,,,,,,0.0
2019-09-03 13:00:00,2019-09-03 14:00:00,919.33,985.0,1.29,3.43,1.27,3.66,6.14,0.27,25.13,0.16,1.15,0.31,0.51,0.24,,,,,,,,,0.0
2019-09-03 14:00:00,2019-09-03 15:00:00,,,1.35,3.54,1.27,3.63,6.03,0.17,32.7,0.09,0.06,0.2,0.27,0.14,,,,,,,,,0.0
2019-09-03 15:00:00,2019-09-03 16:00:00,,,1.27,3.49,1.31,3.61,5.88,0.18,28.06,0.09,1.01,0.16,0.23,0.12,,,,,,,,,0.0
2019-09-03 16:00:00,2019-09-03 17:00:00,,,1.28,3.72,1.52,3.62,5.73,0.18,28.25,0.13,0.98,0.18,0.25,0.13,,,,,,,,,0.0
2019-09-03 17:00:00,2019-09-03 18:00:00,,,1.23,3.56,1.43,3.64,5.56,0.2,26.25,0.14,0.56,0.1,0.18,0.1,,,,,,,,,0.0
2019-09-03 18:00:00,2019-09-03 19:00:00,919.33,985.0,1.42,3.49,1.17,3.64,5.55,0.2,27.17,0.14,0.84,0.13,0.26,0.12,,,,,,,,,0.0
2019-09-03 19:00:00,2019-09-03 20:00:00,,,1.19,3.66,1.56,3.6,5.54,0.23,25.79,0.23,0.83,0.1,0.23,0.12,,,,,,,,,0.0
2019-09-03 20:00:00,2019-09-03 21:00:00,,,1.26,3.55,1.41,3.6,5.29,0.21,26.45,0.19,0.64,0.08,0.2,0.1,,,,,,,,,0.0
2019-09-03 21:00:00,2019-09-03 22:00:00,,,1.14,3.48,1.51,3.71,5.32,0.17,27.0,0.11,0.47,0.01,0.15,0.08,,,,,,,,,0.0
2019-09-03 22:00:00,2019-09-03 23:00:00,,,1.21,3.63,1.54,3.67,5.36,0.15,26.56,0.07,0.46,,0.14,0.08,,,,,,,,,0.0
2019-09-03 23:00:00,2019-09-04 00:00:00,,,1.23,3.55,1.43,3.64,5.35,0.14,25.65,0.06,0.42,,0.14,0.08,,,,,,,,,0.0
2019-09-04 00:00:00,2019-09-04 01:00:00,,,1.23,3.59,1.47,3.69,5.49,0.12,27.9,0.06,0.64,,0.13,0.08,,,,,,,,,0.0
2019-09-04 01:00:00,2019-09-04 02:00:00,,,1.34,3.56,1.29,3.71,5.19,0.12,25.82,0.04,0.48,,0.11,0.01,,,,,,,,,0.0
2019-09-04 02:00:00,2019-09-04 03:00:00,919.33,985.0,1.26,3.62,1.45,3.68,5.16,0.12,26.86,0.05,0.43,,0.15,0.07,,,,,,,,,0.0
2019-09-04 03:00:00,2019-09-04 04:00:00,919.33,985.0,1.33,3.69,1.42,3.62,5.15,0.12,25.18,0.04,0.63,,0.15,0.03,,,,,,,,,0.0
2019-09-04 04:00:00,2019-09-04 05:00:00,919.33,985.0,1.23,3.68,1.53,3.64,5.17,0.12,25.42,0.05,0.65,0.04,0.23,0.12,,,,,,,,,0.0
2019-09-04 05:00:00,2019-09-04 06:00:00,,,1.31,3.62,1.39,3.62,5.15,0.12,24.45,0.08,0.79,0.02,0.21,0.1,,,,,,,,,0.0
2019-09-04 06:00:00,2019-09-04 07:00:00,,,1.29,3.64,1.45,3.67,5.18,0.18,18.69,0.14,1.1,0.09,0.33,0.16,,,,,,,,,0.0
2019-09-04 07:00:00,2019-09-04 08:00:00,,,1.32,3.63,1.39,3.68,5.17,0.27,17.07,0.27,1.53,0.15,0.5,0.23,,,,,,,,,0.0
2019-09-04 08:00:00,2019-09-04 09:00:00,,,1.25,3.69,1.5,3.69,5.24,0.36,16.08,0.35,1.97,0.26,0.77,0.34,,,,,,,,,0.0
2019-09-04 09:00:00,2019-09-04 10:00:00,,,1.37,3.71,1.42,3.69,5.22,0.45,16.92,0.38,2.21,0.3,0.94,0.4,,,,,,,,,0.0
2019-09-04 10:00:00,2019-09-04 11:00:00,,,1.29,3.67,1.49,3.62,5.07,0.47,19.69,0.39,2.49,0.41,1.16,0.49,,,,,,,,,0.0
2019-09-04 11:00:00,2019-09-04 12:00:00,914.64,985.0,1.24,3.65,1.5,3.61,4.67,0.41,17.16,0.38,2.52,0.45,1.21,0.46,,,,,,,,,0.0
2019-09-04 12:00:00,2019-09-04 13:00:00,24.34,943.67,1.28,3.63,1.45,3.64,4.65,0.31,15.66,0.28,2.21,0.35,0.94,0.35,,,,,,,,,0.0
2019-09-04 13:00:00,2019-09-04 14:00:00,,,1.24,3.58,1.47,3.69,5.29,0.33,13.45,0.26,1.9,0.3,0.82,0.3,,,,,,,,,0.0
2019-09-04 14:00:00,2019-09-04 15:00:00,9.77,27.52,1.31,3.54,1.33,3.65,5.36,0.34,19.0,0.33,2.03,0.33,0.95,0.37,,,,,,,,,0.0
2019-09-04 15:00:00,2019-09-04 16:00:00,10.0,20.62,1.23,3.46,1.34,3.69,5.5,0.28,21.07,0.28,1.88,0.27,0.9,0.33,,,,,,,,,0.0
2019-09-04 16:00:00,2019-09-04 17:00:00,10.59,13.0,1.23,3.71,1.58,3.66,5.17,0.26,17.34,0.18,1.46,0.19,0.81,0.24,,,,,,,,,0.0
2019-09-04 17:00:00,2019-09-04 18:00:00,11.55,29.0,1.28,3.57,1.37,3.68,5.19,0.28,17.2,0.25,1.68,0.23,0.98,0.32,,,,,,,,,0.0
2019-09-04 18:00:00,2019-09-04 19:00:00,14.94,21.0,1.3,3.62,1.41,3.6,5.05,0.29,17.65,0.23,1.47,0.21,0.84,0.27,,,,,,,,,0.0
2019-09-04 19:00:00,2019-09-04 20:00:00,19.19,28.0,1.33,3.72,1.46,3.65,4.98,0.41,13.04,0.46,1.43,0.2,0.82,0.24,,,,,,,,,0.0
2019-09-04 20:00:00,2019-09-04 21:00:00,26.43,43.0,1.32,3.75,1.5,3.64,4.98,0.48,11.24,0.57,1.47,0.2,0.91,0.24,,,,,,,,,0.0
2019-09-04 21:00:00,2019-09-04 22:00:00,27.5,50.0,1.33,3.73,1.47,3.68,4.99,0.43,12.85,0.6,1.46,0.19,0.87,0.25,,,,,,,,,0.0
2019-09-04 22:00:00,2019-09-04 23:00:00,21.88,37.0,1.29,3.62,1.42,3.71,4.99,0.37,13.52,0.47,1.18,0.14,0.63,0.18,,,,,,,,,0.0
2019-09-04 23:00:00,2019-09-05 00:00:00,17.71,30.0,1.16,3.39,1.39,3.7,4.86,0.31,14.6,0.45,1.18,0.12,0.71,0.18,,,,,,,,,0.0
2019-09-05 00:00:00,2019-09-05 01:00:00,6.84,13.0,1.26,3.64,1.44,3.67,4.75,0.21,16.85,0.2,0.99,0.09,0.54,0.19,,,,,,,,,0.0
2019-09-05 01:00:00,2019-09-05 02:00:00,8.82,14.75,1.22,3.77,1.65,3.67,4.75,0.18,18.5,0.14,1.04,0.1,0.52,0.16,,,,,,,,,0.0
2019-09-05 02:00:00,2019-09-05 03:00:00,4.9,10.0,1.15,3.63,1.61,3.65,4.76,0.15,19.69,0.11,1.02,0.11,0.54,0.18,,,,,,,,,0.0
2019-09-05 03:00:00,2019-09-05 04:00:00,2.98,11.8,1.29,3.65,1.44,3.66,4.74,0.12,21.19,0.06,0.76,0.08,0.35,0.11,,,,,,,,,0.0
2019-09-05 04:00:00,2019-09-05 05:00:00,2.9,6.0,1.3,3.73,1.52,3.64,4.74,0.11,25.34,0.06,0.9,0.08,0.6,0.14,,,,,,,,,0.0
2019-09-05 05:00:00,2019-09-05 06:00:00,1.01,3.93,1.3,3.63,1.4,3.65,4.82,0.13,22.98,0.09,0.92,0.09,0.54,0.16,,,,,,,,,0.0
2019-09-05 06:00:00,2019-09-05 07:00:00,0.02,3.0,1.12,3.47,1.52,3.68,4.79,0.18,18.66,0.19,1.12,0.12,0.62,0.18,,,,,,,,,0.0
2019-09-05 07:00:00,2019-09-05 08:00:00,0.97,17.0,1.29,3.53,1.35,3.67,4.68,0.29,19.07,0.28,1.42,0.18,0.88,0.24,,,,,,,,,0.0
2019-09-05 08:00:00,2019-09-05 09:00:00,13.33,15.73,1.23,3.57,1.47,3.64,4.77,0.28,21.72,0.32,1.62,0.2,1.03,0.28,,,,,,,,,0.0
2019-09-05 09:00:00,2019-09-05 10:00:00,,,1.21,3.45,1.36,3.65,4.79,0.28,25.28,0.23,1.44,0.19,0.96,0.26,,,,,,,,,0.0
2019-09-05 10:00:00,2019-09-05 11:00:00,4.04,5.88,1.24,3.4,1.31,3.6,4.85,0.2,29.31,0.12,0.9,0.13,0.49,0.18,,,,,,,,,0.0
2019-09-05 11:00:00,2019-09-05 12:00:00,2.0,3.92,1.25,3.56,1.43,3.61,5.2,0.22,24.05,0.09,0.65,0.13,0.26,0.11,,,,,,,,,0.0
2019-09-05 12:00:00,2019-09-05 13:00:00,2.98,8.0,1.37,3.64,1.32,3.68,5.47,0.25,27.11,0.15,0.8,0.13,0.32,0.14,,,,,,,,,0.0
2019-09-05 13:00:00,2019-09-05 14:00:00,1.03,10.0,1.2,3.46,1.38,3.61,5.69,0.19,25.81,0.12,0.93,0.11,0.36,0.14,,,,,,,,,0.0
2019-09-05 14:00:00,2019-09-05 15:00:00,,4.91,1.27,3.47,1.31,3.66,5.62,0.16,30.54,0.07,0.8,0.08,0.27,0.11,,,,,,,,,0.0
2019-09-05 15:00:00,2019-09-05 16:00:00,0.91,13.0,1.27,3.51,1.35,3.63,5.23,0.24,25.63,0.15,1.28,0.19,0.48,0.21,,,,,,,,,0.0
2019-09-05 16:00:00,2019-09-05 17:00:00,16.04,24.0,1.3,3.7,1.48,3.6,5.15,0.23,22.75,0.25,1.69,0.29,0.71,0.31,,,,,,,,,0.0
2019-09-05 17:00:00,2019-09-05 18:00:00,8.84,15.71,1.19,3.58,1.52,3.59,5.15,0.23,19.23,0.18,1.52,0.25,0.53,0.23,,,,,,,,,0.0
2019-09-05 18:00:00,2019-09-05 19:00:00,8.02,14.0,1.19,3.52,1.45,3.62,5.02,0.22,23.13,0.25,1.96,0.22,0.49,0.21,,,,,,,,,0.0
2019-09-05 19:00:00,2019-09-05 20:00:00,7.84,10.79,1.39,3.85,1.49,3.66,4.92,0.35,14.25,0.26,1.23,0.15,0.38,0.17,,,,,,,,,0.0
2019-09-05 20:00:00,2019-09-05 21:00:00,29.48,45.0,1.24,3.62,1.49,3.56,4.91,0.59,9.65,0.64,2.12,0.36,0.91,0.36,,,,,,,,,0.0
2019-09-05 21:00:00,2019-09-05 22:00:00,25.09,34.61,1.12,3.5,1.53,3.67,5.0,0.52,12.65,0.68,2.04,0.36,0.9,0.38,,,,,,,,,0.0
2019-09-05 22:00:00,2019-09-05 23:00:00,17.82,22.59,1.12,3.51,1.54,3.59,4.98,0.41,14.75,0.51,1.89,0.32,0.81,0.35,,,,,,,,,0.0
2019-09-05 23:00:00,2019-09-06 00:00:00,11.85,12.67,1.41,3.78,1.4,3.62,4.85,0.39,15.28,0.39,1.78,0.31,0.78,0.33,,,,,,,,,0.0
2019-09-06 00:00:00,2019-09-06 01:00:00,10.0,18.0,1.18,3.5,1.48,3.6,4.73,0.29,15.01,0.26,1.46,0.25,0.62,0.27,,,,,,,,,0.0
2019-09-06 01:00:00,2019-09-06 02:00:00,8.85,12.5,1.23,3.41,1.32,3.74,4.76,0.25,15.56,0.24,1.36,0.24,0.57,0.26,,,,,,,,,0.0
2019-09-06 02:00:00,2019-09-06 03:00:00,4.72,16.67,1.22,3.58,1.48,3.67,4.72,0.19,17.07,0.18,1.24,0.2,0.48,0.22,,,,,,,,,0.0
2019-09-06 03:00:00,2019-09-06 04:00:00,2.02,8.0,1.2,3.63,1.55,3.59,4.71,0.15,17.35,0.11,1.05,0.12,0.36,0.17,,,,,,,,,0.0
2019-09-06 04:00:00,2019-09-06 05:00:00,3.9,6.87,1.11,3.48,1.52,3.65,4.74,0.14,16.32,0.08,0.97,0.15,0.34,0.16,,,,,,,,,0.0
2019-09-06 05:00:00,2019-09-06 06:00:00,4.8,11.79,1.21,3.41,1.34,3.68,4.81,0.22,16.62,0.55,1.07,0.16,0.38,0.15,,,,,,,,,0.0
2019-09-06 06:00:00,2019-09-06 07:00:00,16.14,17.0,1.12,3.49,1.5,3.6,4.72,0.23,19.0,0.71,1.1,0.17,0.38,0.15,,,,,,,,,0.0
2019-09-06 07:00:00,2019-09-06 08:00:00,3.18,12.0,1.34,3.59,1.33,3.66,4.69,0.22,22.77,0.32,0.99,0.15,0.35,0.16,,,,,,,,,0.0
2019-09-06 08:00:00,2019-09-06 09:00:00,7.62,17.68,1.25,3.5,1.35,3.66,4.73,0.28,24.19,0.29,1.33,0.21,0.53,0.23,,,,,,,,,0.0
2019-09-06 09:00:00,2019-09-06 10:00:00,13.89,16.7,1.18,3.72,1.63,3.66,4.8,0.3,22.31,0.27,1.43,0.24,0.6,0.26,,,,,,,,,0.0
2019-09-06 10:00:00,2019-09-06 11:00:00,7.01,16.37,1.14,3.57,1.57,3.59,4.8,0.29,22.75,0.23,1.32,0.23,0.53,0.23,,,,,,,,,0.0
2019-09-06 11:00:00,2019-09-06 12:00:00,2.02,12.0,1.1,3.5,1.55,3.69,5.24,0.42,15.29,0.27,1.62,0.26,0.82,0.3,,,,,,,,,0.0
2019-09-06 12:00:00,2019-09-06 13:00:00,5.81,15.0,1.23,3.51,1.41,3.69,5.57,0.39,13.77,0.41,2.14,0.4,1.11,0.43,,,,,,,,,0.0
2019-09-06 13:00:00,2019-09-06 14:00:00,5.02,15.69,1.33,3.61,1.36,3.61,5.41,0.32,18.21,0.31,2.22,0.39,1.02,0.43,,,,,,,,,0.0
2019-09-06 14:00:00,2019-09-06 15:00:00,5.0,16.0,1.37,3.53,1.24,3.65,5.14,0.33,17.5,0.28,2.13,0.35,0.95,0.39,,,,,,,,,0.0
2019-09-06 15:00:00,2019-09-06 16:00:00,2.06,18.0,1.29,3.41,1.22,3.66,5.2,0.43,15.62,0.32,2.15,0.32,0.96,0.36,,,,,,,,,0.0
2019-09-06 16:00:00,2019-09-06 17:00:00,2.92,12.73,1.22,3.49,1.4,3.69,5.16,0.37,18.45,0.33,2.02,0.33,0.96,0.35,,,,,,,,,0.0
2019-09-06 17:00:00,2019-09-06 18:00:00,9.67,15.0,1.22,3.53,1.45,3.62,5.15,0.28,21.4,0.23,1.13,0.21,0.65,0.26,,,,,,,,,0.0
2019-09-06 18:00:00,2019-09-06 19:00:00,10.77,27.0,1.24,3.61,1.48,3.66,4.97,0.3,16.66,0.26,1.1,0.16,0.48,0.19,,,,,,,,,0.0
2019-09-06 19:00:00,2019-09-06 20:00:00,26.7,29.0,1.23,3.54,1.43,3.69,4.96,0.4,17.4,0.78,1.13,0.16,0.48,0.16,,,,,,,,,0.0
2019-09-06 20:00:00,2019-09-06 21:00:00,20.38,36.0,1.19,3.59,1.54,3.58,4.96,0.27,26.28,0.5,0.87,0.11,0.38,0.12,,,,,,,,,0.0
2019-09-06 21:00:00,2019-09-06 22:00:00,7.0,8.0,1.22,3.68,1.57,3.75,4.87,0.21,25.38,0.18,0.59,0.08,0.25,0.09,,,,,,,,,0.0
2019-09-06 22:00:00,2019-09-06 23:00:00,,,1.2,3.58,1.51,3.63,4.73,0.24,18.99,0.2,0.67,0.09,0.28,0.1,,,,,,,,,0.0
2019-09-06 23:00:00,2019-09-07 00:00:00,11.55,21.0,1.14,3.5,1.52,3.66,4.73,0.29,15.06,0.33,0.94,0.12,0.39,0.14,,,,,,,,,0.0
2019-09-07 00:00:00,2019-09-07 01:00:00,7.0,10.0,1.29,3.58,1.38,3.58,4.75,0.22,12.88,0.2,0.92,0.11,0.37,0.14,,,,,,,,,0.0
2019-09-07 01:00:00,2019-09-07 02:00:00,5.79,13.0,1.31,3.5,1.3,3.65,4.74,0.2,14.05,0.16,1.1,0.15,0.46,0.18,,,,,,,,,0.0
2019-09-07 02:00:00,2019-09-07 03:00:00,3.89,10.0,1.26,3.58,1.45,3.7,4.77,0.18,18.21,0.15,1.16,0.17,0.49,0.19,,,,,,,,,0.0
2019-09-07 03:00:00,2019-09-07 04:00:00,1.97,7.0,1.32,3.57,1.36,3.58,4.81,0.14,19.0,0.11,0.96,0.14,0.41,0.16,,,,,,,,,0.0
2019-09-07 04:00:00,2019-09-07 05:00:00,,5.89,1.12,3.53,1.56,3.62,4.73,0.13,21.82,0.1,1.0,0.15,0.43,0.17,,,,,,,,,0.0
2019-09-07 05:00:00,2019-09-07 06:00:00,,12.0,1.18,3.72,1.66,3.66,4.69,0.13,25.33,0.1,1.05,0.16,0.47,0.18,,,,,,,,,0.0
2019-09-07 06:00:00,2019-09-07 07:00:00,1.87,7.0,1.21,3.49,1.41,3.59,4.73,0.17,22.02,0.15,1.02,0.15,0.46,0.18,,,,,,,,,0.0
2019-09-07 07:00:00,2019-09-07 08:00:00,5.43,6.0,1.23,3.4,1.32,3.64,4.77,0.18,25.75,0.26,1.1,0.17,0.51,0.19,,,,,,,,,0.0
2019-09-07 08:00:00,2019-09-07 09:00:00,,,1.15,3.67,1.65,3.62,4.78,0.16,29.86,0.18,0.94,0.12,0.39,0.15,,,,,,,,,0.0
2019-09-07 09:00:00,2019-09-07 10:00:00,,,1.13,3.74,1.75,3.63,4.78,0.14,34.34,0.1,0.6,0.08,0.27,0.1,,,,,,,,,0.0
2019-09-07 10:00:00,2019-09-07 11:00:00,1.09,5.0,1.29,3.52,1.3,3.66,4.81,0.13,35.25,0.07,0.44,,0.2,0.04,,,,,,,,,0.0
2019-09-07 11:00:00,2019-09-07 12:00:00,0.02,6.0,1.28,3.54,1.36,3.62,5.0,0.14,32.71,0.07,0.53,0.07,0.23,0.09,,,,,,,,,0.0
2019-09-07 12:00:00,2019-09-07 13:00:00,0.98,5.86,1.28,3.6,1.4,3.76,5.01,0.14,34.02,0.07,0.58,0.05,0.22,0.09,,,,,,,,,0.0
2019-09-07 13:00:00,2019-09-07 14:00:00,2.85,4.91,1.27,3.66,1.47,3.7,5.33,0.15,31.69,0.07,0.61,0.02,0.21,0.09,,,,,,,,,0.0
2019-09-07 14:00:00,2019-09-07 15:00:00,8.14,9.0,1.15,3.3,1.31,3.68,5.41,0.14,28.79,0.07,0.53,0.08,0.23,0.1,,,,,,,,,0.0
2019-09-07 15:00:00,2019-09-07 16:00:00,4.98,7.0,1.17,3.44,1.39,3.69,5.48,0.15,31.43,0.08,0.23,0.07,0.21,0.1,,,,,,,,,0.0
2019-09-07 16:00:00,2019-09-07 17:00:00,2.02,6.88,1.21,3.41,1.34,3.73,5.4,0.15,30.02,0.08,0.24,0.08,0.22,0.1,,,,,,,,,0.0
2019-09-07 17:00:00,2019-09-07 18:00:00,1.93,6.0,1.31,3.83,1.54,3.58,5.33,0.17,25.72,0.1,0.61,0.11,0.32,0.14,,,,,,,,,0.0
2019-09-07 18:00:00,2019-09-07 19:00:00,1.93,13.0,1.17,3.38,1.38,3.57,5.41,0.24,22.68,0.17,0.79,0.11,0.35,0.14,,,,,,,,,0.0
2019-09-07 19:00:00,2019-09-07 20:00:00,7.61,15.0,1.24,3.38,1.28,3.66,5.17,0.21,23.75,0.19,0.94,0.11,0.34,0.14,,,,,,,,,0.0
2019-09-07 20:00:00,2019-09-07 21:00:00,5.82,12.0,1.22,3.69,1.58,3.63,5.19,0.17,26.7,0.14,0.76,0.08,0.28,0.11,,,,,,,,,0.0
2019-09-07 21:00:00,2019-09-07 22:00:00,4.84,8.0,1.29,3.59,1.41,3.63,5.19,0.18,24.26,0.1,0.45,0.09,0.23,0.09,,,,,,,,,0.0
2019-09-07 22:00:00,2019-09-07 23:00:00,,,1.28,3.72,1.52,3.65,4.95,0.31,17.95,0.2,0.96,0.14,0.37,0.12,,,,,,,,,0.0
2019-09-07 23:00:00,2019-09-08 00:00:00,8.98,19.0,1.23,3.57,1.44,3.59,4.96,0.33,16.52,0.32,1.37,0.24,0.68,0.26,,,,,,,,,0.0
2019-09-08 00:00:00,2019-09-08 01:00:00,7.0,13.0,1.1,3.32,1.38,3.69,5.04,0.3,16.74,0.31,1.4,0.26,0.69,0.27,,,,,,,,,0.0
2019-09-08 01:00:00,2019-09-08 02:00:00,7.0,14.46,1.14,3.29,1.32,3.7,4.79,0.19,23.27,0.18,1.17,0.19,0.54,0.21,,,,,,,,,0.0
2019-09-08 02:00:00,2019-09-08 03:00:00,6.87,8.83,1.22,3.58,1.45,3.68,4.74,0.16,25.75,0.14,1.08,0.17,0.48,0.19,,,,,,,,,0.0
2019-09-08 03:00:00,2019-09-08 04:00:00,2.02,7.0,1.26,3.51,1.39,3.69,4.78,0.12,29.37,0.09,0.9,0.13,0.38,0.16,,,,,,,,,0.0
2019-09-08 04:00:00,2019-09-08 05:00:00,0.04,3.93,1.2,3.63,1.56,3.6,4.81,0.11,26.36,0.06,0.78,0.1,0.31,0.12,,,,,,,,,0.0
2019-09-08 05:00:00,2019-09-08 06:00:00,0.96,3.0,1.2,3.51,1.42,3.65,4.86,0.11,28.99,0.07,0.78,0.09,0.3,0.13,,,,,,,,,0.0
2019-09-08 06:00:00,2019-09-08 07:00:00,1.94,10.75,1.28,3.5,1.34,3.6,4.86,0.11,29.78,0.06,0.73,0.09,0.29,0.12,,,,,,,,,0.0
2019-09-08 07:00:00,2019-09-08 08:00:00,0.04,6.0,1.24,3.56,1.42,3.72,4.86,0.12,31.42,0.07,0.71,0.08,0.27,0.11,,,,,,,,,0.0
2019-09-08 08:00:00,2019-09-08 09:00:00,,5.0,1.17,3.5,1.47,3.67,4.99,0.13,33.52,0.08,0.64,0.07,0.26,0.1,,,,,,,,,0.0
2019-09-08 09:00:00,2019-09-08 10:00:00,,5.0,1.4,3.76,1.4,3.73,5.04,0.13,35.3,0.07,0.55,,0.23,0.09,,,,,,,,,0.0
2019-09-08 10:00:00,2019-09-08 11:00:00,0.96,3.84,1.59,3.95,1.33,3.52,4.91,0.14,30.69,0.07,0.57,,0.22,0.09,,,,,,,,,0.0
2019-09-08 11:00:00,2019-09-08 12:00:00,,6.0,1.17,3.67,1.61,3.62,5.22,0.14,34.31,0.06,0.48,0.04,0.22,0.09,,,,,,,,,0.0
2019-09-08 12:00:00,2019-09-08 13:00:00,0.94,9.0,1.25,3.58,1.44,3.68,5.22,0.14,34.17,0.07,0.52,0.08,0.24,0.1,,,,,,,,,0.0
2019-09-08 13:00:00,2019-09-08 14:00:00,1.91,7.0,1.25,3.62,1.48,3.65,5.39,0.15,34.82,0.08,0.66,0.07,0.23,0.1,,,,,,,,,0.0
2019-09-08 14:00:00,2019-09-08 15:00:00,0.98,3.84,1.39,3.69,1.34,3.56,5.41,0.15,35.78,0.07,0.51,0.06,0.23,0.1,,,,,,,,,0.0
2019-09-08 15:00:00,2019-09-08 16:00:00,0.96,1.96,1.25,3.46,1.36,3.65,5.61,0.14,36.22,0.06,0.41,,0.17,0.08,,,,,,,,,0.0
2019-09-08 16:00:00,2019-09-08 17:00:00,4.75,13.0,1.3,3.59,1.4,3.59,5.44,0.14,31.65,0.07,0.36,0.04,0.2,0.1,,,,,,,,,0.0
2019-09-08 17:00:00,2019-09-08 18:00:00,8.85,9.0,1.23,3.55,1.42,3.64,5.4,0.18,26.05,0.11,0.66,0.1,0.29,0.14,,,,,,,,,0.0
2019-09-08 18:00:00,2019-09-08 19:00:00,8.86,10.79,1.33,3.68,1.4,3.59,5.36,0.22,26.07,0.19,0.83,0.15,0.42,0.18,,,,,,,,,0.0
2019-09-08 19:00:00,2019-09-08 20:00:00,6.77,13.73,1.27,3.63,1.46,3.63,5.2,0.24,26.8,0.2,0.79,0.16,0.39,0.17,,,,,,,,,0.0
2019-09-08 20:00:00,2019-09-08 21:00:00,9.57,14.46,1.45,3.69,1.28,3.64,5.21,0.26,26.22,0.22,0.77,0.17,0.38,0.16,,,,,,,,,0.0
2019-09-08 21:00:00,2019-09-08 22:00:00,,,1.25,3.56,1.44,3.68,5.21,0.26,25.89,0.28,1.06,0.17,0.42,0.17,,,,,,,,,0.0
