From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2019-07-24 15:00:00,2019-07-24 16:00:00,24.45,40.22,,23.17,29.81,26.95,5.09,0.73,23.67,1.03,7.01,0.82,4.05,,64.37,1.47,291.23,367.25,876.5,1.55,27.79,0.0
2019-07-24 16:00:00,2019-07-24 17:00:00,19.2,39.83,,16.97,21.25,20.68,5.43,0.64,21.16,1.37,8.05,0.84,4.13,,70.84,0.77,263.0,265.7,874.42,1.6,26.57,0.05
2019-07-24 17:00:00,2019-07-24 18:00:00,21.82,42.76,,18.28,24.41,22.91,5.67,1.26,17.24,1.11,7.86,0.89,4.38,,82.93,0.53,263.15,173.28,873.62,1.66,24.06,0.0
2019-07-24 18:00:00,2019-07-24 19:00:00,18.2,40.04,,21.52,27.88,26.04,4.52,0.75,16.21,1.59,9.9,1.06,5.79,,86.97,0.35,239.0,129.77,872.03,2.3,22.99,0.2
2019-07-24 19:00:00,2019-07-24 20:00:00,18.9,37.26,,24.54,31.58,29.61,4.54,0.86,11.99,2.83,14.4,1.84,9.01,,84.78,0.21,234.94,106.78,871.1,3.79,23.4,0.0
2019-07-24 20:00:00,2019-07-24 21:00:00,16.24,34.47,,23.99,31.0,29.31,4.34,0.72,10.91,2.69,13.37,1.62,8.7,,86.57,0.21,258.62,100.74,871.3,3.64,23.23,0.0
2019-07-24 21:00:00,2019-07-24 22:00:00,16.11,31.69,,17.21,21.37,21.64,2.86,0.46,15.51,1.36,8.63,1.02,5.72,,88.05,0.24,234.52,100.7,871.57,2.2,22.49,0.0
2019-07-24 22:00:00,2019-07-24 23:00:00,15.6,30.34,,15.57,19.86,20.21,2.47,0.36,15.12,1.4,6.46,0.75,4.08,,89.36,0.21,244.76,101.4,870.92,1.53,22.29,0.0
2019-07-24 23:00:00,2019-07-25 00:00:00,12.93,27.69,,11.35,13.42,15.31,2.47,0.26,14.41,1.14,4.5,0.5,2.43,,89.53,0.17,236.55,107.76,870.33,0.92,22.25,0.0
2019-07-25 00:00:00,2019-07-25 01:00:00,10.7,23.17,,7.04,8.18,10.48,4.51,0.19,16.86,0.57,3.01,0.27,1.15,,91.73,0.11,236.12,106.29,870.2,0.45,22.09,0.0
2019-07-25 01:00:00,2019-07-25 02:00:00,8.59,21.3,,6.9,8.04,9.95,4.69,0.2,16.12,0.38,1.71,0.16,0.63,,91.56,0.19,277.76,103.72,870.12,0.24,21.94,0.0
2019-07-25 02:00:00,2019-07-25 03:00:00,9.18,21.72,,4.59,4.92,7.7,5.14,0.22,15.44,0.5,2.65,0.64,1.02,,91.74,0.31,201.22,101.36,870.7,0.36,21.84,0.0
2019-07-25 03:00:00,2019-07-25 04:00:00,8.41,18.46,,3.0,3.23,6.04,6.18,0.23,15.36,0.27,1.49,0.15,0.51,,92.8,0.16,228.97,100.58,870.23,0.19,21.48,0.0
2019-07-25 04:00:00,2019-07-25 05:00:00,6.6,13.51,,4.45,5.54,7.81,6.23,0.26,15.92,0.36,1.25,0.13,0.43,,92.44,0.12,228.83,99.59,870.55,0.17,21.3,0.0
2019-07-25 05:00:00,2019-07-25 06:00:00,10.5,12.94,,8.13,10.01,11.12,6.12,0.4,14.66,0.5,1.42,0.14,0.48,,92.34,0.15,244.86,103.66,870.18,0.19,21.18,0.0
2019-07-25 06:00:00,2019-07-25 07:00:00,11.66,14.46,,14.41,19.05,18.79,4.58,0.58,10.19,1.51,4.52,0.47,2.12,,91.88,0.17,236.1,118.91,870.43,0.85,21.35,0.0
2019-07-25 07:00:00,2019-07-25 08:00:00,15.25,25.16,,21.13,27.84,26.31,4.42,0.8,8.73,3.83,7.66,0.81,4.13,,89.79,0.13,223.62,199.57,870.77,1.67,21.96,0.0
2019-07-25 08:00:00,2019-07-25 09:00:00,13.27,35.91,,17.65,23.06,23.47,3.62,0.64,13.16,4.68,6.95,0.74,3.66,,82.67,0.2,236.6,418.6,871.45,1.46,23.71,0.0
2019-07-25 09:00:00,2019-07-25 10:00:00,19.57,42.24,,19.74,25.96,25.52,2.97,0.73,17.97,2.31,10.46,1.25,6.63,,74.78,0.41,265.07,429.88,872.4,2.56,25.5,0.0
2019-07-25 10:00:00,2019-07-25 11:00:00,17.91,41.63,,17.7,22.94,23.02,3.12,0.48,20.1,1.44,7.97,0.91,4.83,,73.91,0.42,244.81,486.51,872.95,1.83,25.88,0.0
2019-07-25 11:00:00,2019-07-25 12:00:00,15.25,44.79,,21.2,26.99,25.44,3.41,0.52,24.84,1.63,8.47,0.98,4.72,,64.6,0.94,279.49,563.84,874.58,1.81,27.65,0.0
2019-07-25 12:00:00,2019-07-25 13:00:00,19.24,41.05,,22.11,27.96,26.81,4.38,0.55,26.52,1.02,6.39,0.72,3.45,,62.01,0.83,286.1,472.12,874.23,1.3,28.22,0.0
2019-07-25 13:00:00,2019-07-25 14:00:00,17.04,41.42,,26.43,32.98,30.45,4.93,0.66,25.51,0.22,1.61,0.19,0.98,,56.82,1.03,284.59,477.89,874.9,0.37,29.23,0.0
2019-07-25 14:00:00,2019-07-25 15:00:00,21.59,39.22,,16.45,20.52,20.7,5.76,0.66,24.17,0.86,6.5,0.71,3.63,,63.89,0.56,230.55,284.81,873.57,1.36,27.95,0.0
2019-07-25 15:00:00,2019-07-25 16:00:00,20.04,35.08,,13.59,17.32,17.21,5.93,0.5,20.85,0.07,0.63,0.06,0.27,,68.13,0.37,209.66,356.81,872.77,0.18,27.3,0.0
2019-07-25 16:00:00,2019-07-25 17:00:00,18.72,36.17,,15.29,19.77,18.78,5.81,0.62,20.31,0.83,4.95,0.51,2.38,,72.21,0.65,250.16,189.79,874.08,1.04,26.23,0.05
2019-07-25 17:00:00,2019-07-25 18:00:00,16.84,31.74,,23.93,32.65,29.09,5.91,0.75,13.91,1.01,7.73,0.82,4.05,,81.3,0.32,243.88,170.55,872.6,1.54,24.58,0.0
2019-07-25 18:00:00,2019-07-25 19:00:00,13.96,25.46,,21.01,27.67,26.35,4.48,0.68,13.68,1.66,13.57,1.39,7.77,,79.42,0.28,251.45,121.89,872.15,3.0,24.32,0.0
2019-07-25 19:00:00,2019-07-25 20:00:00,11.33,30.98,,21.12,26.35,25.26,4.24,0.59,12.69,1.46,10.98,1.18,6.72,,84.19,0.24,263.56,102.66,871.88,2.52,23.62,0.0
2019-07-25 20:00:00,2019-07-25 21:00:00,15.21,30.16,,18.18,23.12,22.57,3.29,0.49,12.62,1.77,11.52,1.19,6.71,,86.48,0.2,237.95,101.77,871.45,2.57,23.13,0.0
2019-07-25 21:00:00,2019-07-25 22:00:00,17.77,32.42,,19.34,24.62,23.59,3.18,0.42,11.85,1.42,7.74,0.85,4.68,,87.46,0.32,278.92,103.73,871.35,1.76,22.81,0.0
2019-07-25 22:00:00,2019-07-25 23:00:00,14.96,33.3,,12.54,15.39,16.82,2.86,0.28,13.54,1.36,10.19,0.84,4.73,,87.74,0.17,232.78,105.99,870.92,1.68,22.68,0.0
2019-07-25 23:00:00,2019-07-26 00:00:00,16.24,34.04,,12.06,15.61,16.06,2.84,0.24,14.7,0.79,4.41,0.48,2.32,,88.49,0.24,240.22,105.15,871.17,0.89,22.37,0.0
2019-07-26 00:00:00,2019-07-26 01:00:00,15.97,37.11,,4.85,5.45,8.32,4.04,0.19,16.51,0.49,2.02,0.22,0.88,,89.56,0.18,230.07,104.07,871.3,0.34,22.11,0.0
2019-07-26 01:00:00,2019-07-26 02:00:00,16.99,31.59,,4.63,5.52,7.79,4.88,0.26,16.52,0.29,1.36,0.14,0.51,,89.86,0.19,245.24,103.37,870.95,0.2,21.98,0.0
2019-07-26 02:00:00,2019-07-26 03:00:00,13.73,29.03,,4.8,6.3,8.13,5.26,0.26,15.24,0.24,1.18,0.11,0.42,,90.36,0.18,235.82,104.18,870.83,0.16,21.8,0.0
2019-07-26 03:00:00,2019-07-26 04:00:00,11.68,27.39,,6.33,8.1,9.53,5.3,0.25,14.01,0.26,1.22,0.12,0.42,,90.76,0.27,267.24,102.28,871.08,0.17,21.67,0.0
2019-07-26 04:00:00,2019-07-26 05:00:00,11.26,26.58,,6.74,8.55,9.53,5.45,0.3,15.34,0.45,1.24,0.11,0.39,,90.91,0.12,256.18,103.09,870.45,0.15,21.63,0.0
2019-07-26 05:00:00,2019-07-26 06:00:00,10.77,27.76,,12.85,16.85,16.18,5.55,0.53,11.77,0.96,1.55,0.15,0.5,,91.44,0.16,280.73,100.1,870.42,0.2,21.53,0.05
2019-07-26 06:00:00,2019-07-26 07:00:00,12.78,32.42,,15.91,21.06,20.28,4.46,0.77,11.07,2.94,4.75,0.47,1.97,,90.9,0.17,227.71,115.23,871.12,0.82,21.7,0.0
2019-07-26 07:00:00,2019-07-26 08:00:00,23.81,42.29,,22.06,29.71,28.79,3.58,0.98,8.88,5.9,7.94,0.81,3.99,,91.17,0.13,239.86,150.37,870.95,1.62,21.96,0.15
2019-07-26 08:00:00,2019-07-26 09:00:00,36.53,68.11,,22.13,30.13,28.89,3.25,0.89,10.03,5.72,7.2,0.73,3.51,,93.89,0.44,252.51,172.95,872.65,1.43,21.61,0.65
2019-07-26 09:00:00,2019-07-26 10:00:00,34.18,60.59,,22.14,28.71,28.74,3.43,0.65,16.6,3.51,11.04,1.35,6.99,,83.58,0.77,268.05,252.41,874.95,2.75,21.86,0.0
2019-07-26 10:00:00,2019-07-26 11:00:00,30.8,46.76,,18.36,23.06,23.27,3.31,0.41,25.57,1.73,6.64,0.72,3.79,,78.77,0.42,241.46,346.0,873.3,1.43,22.23,0.0
2019-07-26 11:00:00,2019-07-26 12:00:00,23.97,41.6,,19.11,24.1,23.91,3.22,0.37,26.27,1.36,6.66,0.66,3.51,,75.05,0.42,254.32,411.25,873.4,1.49,23.18,0.0
2019-07-26 12:00:00,2019-07-26 13:00:00,17.16,34.1,,14.05,17.39,18.64,5.3,0.52,27.5,1.3,6.14,0.58,2.84,,73.51,0.49,229.11,443.68,873.4,1.22,23.63,0.0
2019-07-26 13:00:00,2019-07-26 14:00:00,15.17,31.68,,15.79,19.77,20.18,6.12,0.64,26.12,1.26,5.7,0.52,2.37,,73.25,0.35,250.92,347.01,872.98,0.97,23.87,0.0
2019-07-26 14:00:00,2019-07-26 15:00:00,15.08,30.02,,18.54,24.08,23.6,6.41,0.73,23.16,1.25,6.58,0.68,3.52,,77.44,0.5,240.85,273.95,872.7,1.35,23.38,0.0
2019-07-26 15:00:00,2019-07-26 16:00:00,13.09,25.16,,21.33,27.49,26.79,6.46,0.65,22.13,1.11,7.0,0.75,3.7,,75.56,0.44,246.56,265.2,872.88,1.4,23.51,0.0
2019-07-26 16:00:00,2019-07-26 17:00:00,12.25,27.56,,25.91,33.88,31.78,6.5,0.68,19.51,1.04,7.19,0.72,3.61,,74.94,0.4,266.65,210.85,872.68,1.36,23.73,0.0
2019-07-26 17:00:00,2019-07-26 18:00:00,12.19,30.43,,22.14,28.38,27.56,6.78,0.69,16.97,1.54,10.41,1.03,4.88,,75.87,0.38,248.99,151.17,872.25,1.86,23.71,0.0
2019-07-26 18:00:00,2019-07-26 19:00:00,11.41,28.69,,19.34,24.85,25.67,4.18,0.54,15.28,1.67,12.91,1.08,5.83,,80.52,0.27,220.44,120.03,871.2,2.3,23.27,0.0
2019-07-26 19:00:00,2019-07-26 20:00:00,16.44,32.69,,19.84,25.46,25.18,3.92,0.62,12.48,1.74,9.7,0.99,5.44,,82.03,0.19,209.39,105.82,871.08,2.09,22.86,0.0
2019-07-26 20:00:00,2019-07-26 21:00:00,14.53,34.59,,17.59,21.45,22.41,3.83,0.42,13.52,1.58,9.95,1.13,6.49,,83.41,0.18,243.79,103.42,871.15,2.55,22.32,0.0
2019-07-26 21:00:00,2019-07-26 22:00:00,10.58,30.05,,15.43,18.52,19.9,3.72,0.39,14.35,0.99,7.31,0.79,4.34,,84.78,0.16,202.98,108.4,870.75,1.65,21.98,0.0
2019-07-26 22:00:00,2019-07-26 23:00:00,8.23,27.94,,13.65,16.82,18.25,3.58,0.33,14.22,0.78,5.63,0.6,3.12,,86.81,0.14,231.79,103.26,870.8,1.18,21.69,0.0
2019-07-26 23:00:00,2019-07-27 00:00:00,6.37,26.7,,11.53,14.88,16.45,3.62,0.29,14.84,0.59,3.95,0.44,2.05,,88.57,0.15,237.0,104.44,871.07,0.79,21.45,0.0
2019-07-27 00:00:00,2019-07-27 01:00:00,10.15,22.1,,5.27,5.95,8.73,5.08,0.23,17.38,0.37,2.22,0.26,1.02,,89.87,0.3,209.67,104.61,871.33,0.4,21.24,0.0
2019-07-27 01:00:00,2019-07-27 02:00:00,9.14,16.59,,6.46,7.76,9.61,5.27,0.22,16.42,0.24,1.4,0.14,0.52,,91.24,0.09,229.98,102.91,870.25,0.2,21.04,0.0
2019-07-27 02:00:00,2019-07-27 03:00:00,10.24,15.05,,4.78,5.51,8.02,5.25,0.2,14.71,0.25,1.4,0.14,0.48,,91.84,0.18,242.06,103.98,870.58,0.18,20.93,0.0
2019-07-27 03:00:00,2019-07-27 04:00:00,9.48,15.48,,4.84,5.85,8.35,5.26,0.2,14.6,0.22,1.2,0.11,0.4,,92.19,0.12,237.96,103.79,870.08,0.16,20.83,0.0
2019-07-27 04:00:00,2019-07-27 05:00:00,9.02,18.42,,3.79,4.2,7.11,5.22,0.21,13.69,0.28,1.46,0.13,0.47,,91.7,0.2,206.24,103.08,870.17,0.18,20.87,0.0
2019-07-27 05:00:00,2019-07-27 06:00:00,8.32,17.28,,6.25,7.74,10.01,4.85,0.29,12.62,0.48,1.92,0.17,0.61,,93.29,0.14,213.31,104.26,870.3,0.24,20.64,0.0
2019-07-27 06:00:00,2019-07-27 07:00:00,7.76,24.98,,13.02,17.17,17.5,3.92,0.53,11.79,0.97,2.77,0.25,0.94,,93.56,0.12,199.99,110.55,870.37,0.37,20.63,0.0
2019-07-27 07:00:00,2019-07-27 08:00:00,14.35,31.93,,17.81,23.07,23.39,4.11,0.79,10.28,3.54,6.27,0.6,2.86,,88.56,0.15,186.09,209.13,870.88,1.11,21.52,0.0
2019-07-27 08:00:00,2019-07-27 09:00:00,15.8,42.77,,20.14,27.05,26.52,4.36,0.81,14.07,3.19,6.54,0.67,3.27,,78.84,0.3,247.27,348.38,872.05,1.29,23.69,0.0
2019-07-27 09:00:00,2019-07-27 10:00:00,18.71,48.2,,20.37,27.5,27.18,4.64,0.78,18.41,2.16,9.28,1.0,5.58,,71.55,0.76,277.3,492.88,874.23,2.15,25.39,0.0
2019-07-27 10:00:00,2019-07-27 11:00:00,21.59,54.31,,16.13,20.37,20.87,4.63,0.55,24.78,1.3,6.36,0.73,3.68,,65.38,1.16,273.47,586.16,876.4,1.41,26.62,0.0
2019-07-27 11:00:00,2019-07-27 12:00:00,17.88,57.1,,18.1,23.7,22.83,5.35,0.63,25.81,0.87,5.03,0.56,2.54,,60.41,0.89,282.87,566.13,875.62,0.98,27.58,0.0
2019-07-27 12:00:00,2019-07-27 13:00:00,20.45,54.59,,19.65,24.91,24.59,4.3,0.43,26.14,0.77,5.46,0.59,2.7,,56.89,1.59,291.08,586.52,877.58,1.05,28.11,0.0
2019-07-27 13:00:00,2019-07-27 14:00:00,21.23,61.68,,21.02,27.2,25.87,4.47,0.46,25.66,0.69,5.38,0.59,2.56,,54.61,1.34,290.79,514.28,876.73,0.98,28.65,0.0
2019-07-27 14:00:00,2019-07-27 15:00:00,23.25,69.66,,18.98,24.24,23.62,4.56,0.45,26.79,0.77,5.3,0.59,2.76,,53.35,1.31,282.92,542.9,876.58,1.04,29.01,0.0
2019-07-27 15:00:00,2019-07-27 16:00:00,21.43,64.61,,15.6,19.59,19.39,4.39,0.43,28.33,0.72,5.12,0.57,2.74,,52.08,1.05,273.46,398.58,875.9,1.05,29.08,0.0
2019-07-27 16:00:00,2019-07-27 17:00:00,19.79,64.31,,16.39,20.29,20.11,4.36,0.41,27.37,0.81,5.93,0.68,3.26,,55.16,0.78,270.51,277.09,874.6,1.26,28.38,0.0
2019-07-27 17:00:00,2019-07-27 18:00:00,23.43,68.56,,17.8,22.19,21.47,3.5,0.4,22.78,0.9,6.71,0.74,3.89,,63.12,0.4,235.36,157.11,872.73,1.52,27.51,0.0
2019-07-27 18:00:00,2019-07-27 19:00:00,20.06,67.61,,31.39,42.63,38.13,4.18,0.91,14.26,1.98,11.93,1.56,7.71,,78.62,1.32,292.68,107.23,875.33,3.06,24.55,0.5
2019-07-27 19:00:00,2019-07-27 20:00:00,22.21,63.22,,24.84,31.8,30.6,3.85,0.75,13.13,1.66,10.72,1.35,6.93,,80.55,0.62,273.29,94.68,872.48,2.6,23.47,0.0
2019-07-27 20:00:00,2019-07-27 21:00:00,19.84,54.64,,22.48,27.34,26.92,3.72,0.64,11.55,2.23,12.58,1.59,7.93,,82.95,0.3,236.22,94.37,870.95,3.01,23.05,0.0
2019-07-27 21:00:00,2019-07-27 22:00:00,21.02,49.81,,19.27,23.83,24.38,3.74,0.59,11.72,1.83,9.23,1.02,5.59,,85.25,0.15,276.62,96.15,870.65,2.08,22.68,0.0
2019-07-27 22:00:00,2019-07-27 23:00:00,17.81,46.64,,15.73,19.19,19.87,4.24,0.5,12.72,1.2,9.08,0.78,4.35,,85.45,0.21,226.46,99.06,871.05,1.6,22.53,0.0
2019-07-27 23:00:00,2019-07-28 00:00:00,18.79,44.76,,11.5,13.75,15.08,5.0,0.46,14.4,0.68,4.79,0.47,2.45,,86.24,0.26,249.32,99.57,871.23,0.89,22.29,0.0
2019-07-28 00:00:00,2019-07-28 01:00:00,19.96,38.44,,5.73,6.44,9.23,4.12,0.29,18.08,0.41,1.94,0.2,0.87,,87.27,0.11,238.16,95.46,871.07,0.33,21.9,0.0
2019-07-28 01:00:00,2019-07-28 02:00:00,15.9,33.95,,4.79,5.58,8.18,4.07,0.26,17.31,0.28,1.35,0.14,0.53,,90.16,0.18,211.92,92.37,870.88,0.2,21.38,0.0
2019-07-28 02:00:00,2019-07-28 03:00:00,13.04,32.06,,2.67,2.81,5.97,3.94,0.21,17.05,0.23,1.26,0.12,0.44,,91.71,0.19,229.19,94.53,871.02,0.17,20.94,0.0
2019-07-28 03:00:00,2019-07-28 04:00:00,10.26,27.55,,3.56,4.27,7.43,3.75,0.2,17.6,0.21,1.15,0.11,0.38,,90.73,0.12,226.92,110.69,870.95,0.15,20.98,0.0
2019-07-28 04:00:00,2019-07-28 05:00:00,10.19,24.91,,5.71,7.12,9.86,2.86,0.15,19.68,0.26,1.03,0.09,0.34,,89.51,0.15,224.89,95.72,870.8,0.13,21.07,0.0
2019-07-28 05:00:00,2019-07-28 06:00:00,10.49,28.52,,8.41,10.0,12.05,2.16,0.22,19.46,0.37,1.42,0.13,0.49,,90.49,0.15,214.95,100.89,870.75,0.19,20.88,0.0
2019-07-28 06:00:00,2019-07-28 07:00:00,14.62,32.62,,9.55,11.89,13.73,4.18,0.38,16.95,0.89,2.52,0.23,0.94,,90.64,0.35,205.05,116.46,871.33,0.36,20.79,0.0
2019-07-28 07:00:00,2019-07-28 08:00:00,18.76,38.59,,10.08,11.67,13.77,4.28,0.47,18.86,2.2,4.29,0.41,1.73,,87.08,0.35,199.25,250.09,871.75,0.69,21.67,0.0
2019-07-28 08:00:00,2019-07-28 09:00:00,15.51,41.36,,11.72,14.62,16.12,4.27,0.46,21.39,2.19,4.7,0.45,2.03,,79.32,0.29,238.9,396.85,872.65,0.81,23.71,0.0
2019-07-28 09:00:00,2019-07-28 10:00:00,17.65,41.29,,13.01,15.59,16.74,4.79,0.56,23.96,1.9,4.81,0.5,2.34,,72.79,0.45,231.95,509.41,873.48,0.92,25.24,0.0
2019-07-28 10:00:00,2019-07-28 11:00:00,19.51,44.85,,12.39,15.7,16.48,6.21,0.52,24.92,1.29,5.1,0.52,2.44,,67.55,0.63,232.1,536.92,874.55,0.97,26.3,0.0
2019-07-28 11:00:00,2019-07-28 12:00:00,18.39,44.0,,12.46,15.22,15.82,6.6,0.55,27.14,1.05,5.09,0.53,2.53,,61.59,0.75,265.06,609.64,874.97,0.98,27.69,0.0
2019-07-28 12:00:00,2019-07-28 13:00:00,20.97,43.56,,9.95,11.6,13.02,4.46,0.33,28.14,0.73,4.47,0.46,2.17,,62.05,0.6,238.93,486.53,874.38,1.02,27.81,0.0
2019-07-28 13:00:00,2019-07-28 14:00:00,21.85,46.84,,11.32,13.5,13.92,4.41,0.38,28.7,0.77,4.58,0.51,2.38,,58.68,0.8,269.07,487.87,874.92,1.1,28.49,0.0
2019-07-28 14:00:00,2019-07-28 15:00:00,26.52,48.55,,11.47,14.06,14.9,4.68,0.36,30.43,0.96,4.68,0.52,2.49,,56.06,0.94,262.39,461.3,875.68,1.06,28.84,0.0
2019-07-28 15:00:00,2019-07-28 16:00:00,24.33,44.49,,15.68,20.06,19.8,4.29,0.36,27.64,0.6,3.56,0.39,1.77,,58.7,1.0,274.04,324.4,875.77,0.77,28.37,0.0
2019-07-28 16:00:00,2019-07-28 17:00:00,27.75,48.77,,13.54,16.54,16.68,3.34,0.34,26.02,0.82,6.43,0.64,3.15,,65.42,1.01,288.7,271.5,875.02,1.42,27.17,0.0
2019-07-28 17:00:00,2019-07-28 18:00:00,22.94,54.54,,12.71,14.95,15.48,3.26,0.31,26.28,0.85,5.93,0.73,3.22,,64.17,0.79,260.38,169.58,874.03,1.46,26.86,0.0
2019-07-28 18:00:00,2019-07-28 19:00:00,20.81,52.33,,16.42,20.1,19.11,4.17,0.36,21.2,0.87,5.05,0.57,2.62,,70.28,0.44,259.75,113.2,872.67,1.03,25.77,0.0
2019-07-28 19:00:00,2019-07-28 20:00:00,19.49,55.81,,16.16,19.34,19.78,4.27,0.38,18.77,1.36,8.17,0.88,4.67,,72.6,0.23,256.05,94.38,871.88,1.82,24.96,0.0
2019-07-28 20:00:00,2019-07-28 21:00:00,16.04,52.4,,17.17,20.78,20.53,4.35,0.41,17.57,1.53,7.37,0.78,4.3,,78.25,0.19,240.53,94.78,871.4,1.63,24.16,0.0
2019-07-28 21:00:00,2019-07-28 22:00:00,16.46,45.28,,15.81,19.11,19.42,5.11,0.42,16.28,1.15,6.7,0.71,3.82,,82.73,0.13,254.02,94.95,870.97,1.45,23.37,0.0
2019-07-28 22:00:00,2019-07-28 23:00:00,19.69,45.6,,9.88,11.67,13.34,5.51,0.26,17.16,0.78,4.6,0.49,2.43,,86.13,0.35,191.5,97.12,871.67,0.94,22.82,0.0
2019-07-28 23:00:00,2019-07-29 00:00:00,18.79,44.91,,7.28,8.73,10.56,5.32,0.21,17.35,0.47,2.45,0.28,1.13,,88.24,0.31,230.63,99.92,871.87,0.45,22.43,0.0
2019-07-29 00:00:00,2019-07-29 01:00:00,18.68,39.0,,5.92,6.85,9.0,4.2,0.26,16.95,0.34,1.72,0.19,0.73,,88.66,0.23,249.2,107.19,871.02,0.29,22.27,0.0
2019-07-29 01:00:00,2019-07-29 02:00:00,15.62,37.25,,3.76,4.18,7.2,4.15,0.2,18.17,0.24,1.41,0.15,0.58,,89.08,0.2,235.72,102.83,871.12,0.23,22.1,0.0
2019-07-29 02:00:00,2019-07-29 03:00:00,11.3,36.87,,4.86,5.76,8.16,4.08,0.17,17.98,0.18,1.0,0.09,0.33,,89.8,0.17,245.55,103.94,870.77,0.13,21.89,0.0
2019-07-29 03:00:00,2019-07-29 04:00:00,11.23,35.7,,5.18,6.28,8.96,2.68,0.12,18.23,0.2,1.08,0.09,0.34,,90.45,0.21,247.84,106.63,871.1,0.14,21.81,0.0
2019-07-29 04:00:00,2019-07-29 05:00:00,15.58,32.35,,7.0,8.4,10.15,2.25,0.18,17.09,0.39,1.11,0.09,0.35,,91.03,0.27,240.09,104.7,871.07,0.14,21.7,0.0
2019-07-29 05:00:00,2019-07-29 06:00:00,13.66,34.72,,9.17,11.39,13.04,2.26,0.28,4.11,1.23,1.69,0.15,0.53,,90.42,0.15,239.2,104.15,870.78,0.21,21.61,0.0
2019-07-29 06:00:00,2019-07-29 07:00:00,13.34,37.91,,13.8,16.95,17.77,4.59,0.57,1.94,1.64,3.07,0.3,1.17,,86.2,0.25,255.05,113.32,871.18,0.48,21.82,0.0
2019-07-29 07:00:00,2019-07-29 08:00:00,18.02,37.95,,22.23,28.08,27.32,4.83,0.9,1.99,4.34,10.03,0.6,2.83,,81.58,0.38,248.53,174.9,871.82,1.15,22.51,0.0
2019-07-29 08:00:00,2019-07-29 09:00:00,24.74,48.03,,23.38,30.51,29.06,5.68,1.14,1.84,5.37,9.38,0.71,3.4,,77.97,0.37,233.81,272.81,872.38,1.41,23.66,0.0
2019-07-29 09:00:00,2019-07-29 10:00:00,30.72,56.98,,25.97,34.49,32.3,6.82,1.14,1.85,3.31,11.2,1.22,6.74,,74.55,0.78,277.23,301.08,874.15,2.75,24.58,0.0
2019-07-29 10:00:00,2019-07-29 11:00:00,25.88,56.15,,22.04,28.62,27.73,6.9,0.85,1.88,2.3,11.5,1.14,6.51,,72.98,0.68,271.72,300.07,873.85,2.57,25.05,0.0
2019-07-29 11:00:00,2019-07-29 12:00:00,26.46,57.24,,21.44,28.05,26.95,6.89,0.71,1.93,1.74,10.51,0.99,5.35,,64.19,1.15,289.41,485.4,876.2,2.07,26.71,0.0
2019-07-29 12:00:00,2019-07-29 13:00:00,22.05,59.25,,21.12,27.01,26.17,5.03,0.54,2.02,1.3,6.61,0.77,3.96,,57.42,1.27,284.53,527.16,876.42,1.49,27.84,0.0
2019-07-29 13:00:00,2019-07-29 14:00:00,18.11,62.03,,19.29,24.69,23.7,5.17,0.53,1.98,1.0,6.16,0.7,3.65,,56.15,1.47,285.19,539.1,877.12,1.39,28.44,0.0
2019-07-29 14:00:00,2019-07-29 15:00:00,20.59,59.86,,18.02,22.51,22.35,4.46,0.47,1.99,0.85,6.33,0.73,3.83,,56.38,1.2,282.4,412.24,876.38,1.45,28.36,0.0
2019-07-29 15:00:00,2019-07-29 16:00:00,20.24,58.7,,16.75,20.86,20.29,3.79,0.36,2.09,0.9,7.14,0.78,3.85,,56.82,1.38,285.19,364.89,877.35,1.43,27.86,0.0
2019-07-29 16:00:00,2019-07-29 17:00:00,18.69,62.2,,20.02,25.17,23.81,3.6,0.42,2.1,0.97,6.49,0.77,3.55,,59.02,0.91,276.92,258.35,875.25,1.34,26.8,0.0
2019-07-29 17:00:00,2019-07-29 18:00:00,17.56,63.44,,25.07,32.27,29.75,3.52,0.59,2.02,1.11,7.39,0.87,4.47,,61.09,1.27,286.66,164.97,875.62,1.73,26.05,0.0
2019-07-29 18:00:00,2019-07-29 19:00:00,18.39,66.59,,28.87,37.29,34.15,4.91,0.84,1.94,2.01,11.33,1.41,7.52,,65.73,1.08,291.42,115.87,874.5,2.89,25.28,0.0
2019-07-29 19:00:00,2019-07-29 20:00:00,20.66,69.34,,28.86,38.2,35.2,5.16,0.87,1.98,2.86,15.42,1.91,9.66,,71.49,1.03,291.27,106.8,874.55,3.79,24.48,0.0
2019-07-29 20:00:00,2019-07-29 21:00:00,19.63,60.49,,19.44,24.47,23.85,6.08,0.69,2.01,1.8,10.55,1.52,7.04,,78.2,1.18,295.91,107.91,874.8,2.57,23.34,0.0
2019-07-29 21:00:00,2019-07-29 22:00:00,21.67,48.84,,16.11,20.13,19.46,6.09,0.5,1.96,1.12,7.71,0.99,4.82,,77.64,1.04,284.99,100.23,874.73,1.74,23.02,0.0
