From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-08-12 20:00:00,2022-08-12 21:00:00,27.72,54.71,7.96,3.91,9.81,15.01,5.94,0.8,19.91,0.6,5.88,1.19,1.25,,60.47,1.66,288.3,0.0,2.1,18.25,0.0
2022-08-12 21:00:00,2022-08-12 22:00:00,28.06,60.3,8.05,3.97,10.19,15.23,6.13,0.81,20.13,0.6,6.11,1.19,1.3,,57.99,1.51,287.52,0.0,2.11,18.1,0.0
2022-08-12 22:00:00,2022-08-12 23:00:00,27.88,55.18,7.97,4.07,9.83,14.82,6.07,0.8,19.94,0.6,5.9,1.2,1.18,,65.05,1.4,290.2,0.0,2.09,17.12,0.0
2022-08-12 23:00:00,2022-08-13 00:00:00,27.3,52.47,7.99,4.02,10.02,15.16,5.98,0.8,19.98,0.6,6.01,1.2,1.25,,67.6,1.38,291.18,0.0,2.11,16.74,0.0
2022-08-13 00:00:00,2022-08-13 01:00:00,26.38,52.4,8.07,3.99,9.87,15.18,6.01,0.81,20.17,0.6,5.92,1.2,1.16,,66.52,1.75,284.91,0.0,2.11,16.82,0.0
2022-08-13 01:00:00,2022-08-13 02:00:00,23.41,48.88,7.91,3.99,9.9,14.81,6.04,0.79,19.79,0.59,5.94,1.2,1.24,,65.5,2.01,287.0,0.0,2.09,16.57,0.0
2022-08-13 02:00:00,2022-08-13 03:00:00,23.19,46.6,8.04,3.88,9.96,14.9,6.11,0.81,20.09,0.6,5.98,1.19,1.23,,67.06,1.77,290.17,0.0,2.09,15.92,0.0
2022-08-13 03:00:00,2022-08-13 04:00:00,22.47,45.24,7.95,4.05,10.36,14.94,6.0,0.79,19.88,0.6,6.22,1.2,1.16,,68.77,1.62,289.75,0.0,2.1,15.46,0.0
2022-08-13 04:00:00,2022-08-13 05:00:00,21.94,44.61,8.07,4.02,10.12,15.13,6.02,0.81,20.16,0.6,6.15,1.2,1.23,,68.44,1.6,287.91,0.0,2.11,15.37,0.0
2022-08-13 05:00:00,2022-08-13 06:00:00,20.19,45.02,8.01,4.06,9.74,14.89,6.13,0.8,20.02,0.6,5.85,1.2,1.29,,67.95,1.68,290.94,0.0,2.09,15.3,0.0
2022-08-13 06:00:00,2022-08-13 07:00:00,20.69,44.64,8.02,3.99,10.2,15.11,5.98,0.8,20.05,0.6,6.12,1.2,1.21,,64.89,1.88,292.58,10.27,2.11,15.54,0.0
2022-08-13 07:00:00,2022-08-13 08:00:00,22.3,44.52,8.12,4.08,10.21,15.01,5.88,0.82,20.32,0.6,6.12,1.21,1.05,,63.09,2.08,290.18,95.38,2.1,16.14,0.0
2022-08-13 08:00:00,2022-08-13 09:00:00,21.8,43.78,7.97,3.96,9.98,15.32,6.04,0.8,19.92,0.6,5.99,1.2,1.32,,60.02,2.19,288.11,328.72,2.12,17.55,0.0
2022-08-13 09:00:00,2022-08-13 10:00:00,20.17,43.51,7.97,3.88,10.04,14.99,6.11,0.8,19.93,0.6,6.16,1.19,1.15,,55.82,2.51,289.24,574.97,2.1,19.09,0.0
2022-08-13 10:00:00,2022-08-13 11:00:00,19.72,43.28,7.98,3.94,9.96,15.18,6.1,0.8,19.96,0.6,5.97,1.2,1.22,,53.63,2.59,287.56,496.55,2.11,20.05,0.0
2022-08-13 11:00:00,2022-08-13 12:00:00,18.25,43.22,8.04,4.06,9.85,14.92,6.04,0.81,20.11,0.6,5.91,1.2,1.13,,53.47,2.44,288.78,429.55,2.09,20.21,0.0
2022-08-13 12:00:00,2022-08-13 13:00:00,19.12,43.94,8.04,4.01,10.1,14.95,5.99,0.8,20.1,0.6,6.06,1.2,1.15,,53.91,2.2,286.86,236.03,2.1,19.9,0.0
2022-08-13 13:00:00,2022-08-13 14:00:00,21.93,46.16,8.04,4.0,9.86,14.84,6.04,0.81,20.09,0.6,5.91,1.2,1.21,,54.93,1.85,286.96,235.12,2.09,19.91,0.0
2022-08-13 14:00:00,2022-08-13 15:00:00,21.35,45.58,7.85,3.98,10.05,15.08,6.06,0.78,19.64,0.59,6.03,1.2,1.12,,52.58,1.93,290.13,377.35,2.1,20.92,0.0
2022-08-13 15:00:00,2022-08-13 16:00:00,19.47,46.16,7.99,3.96,9.89,15.1,6.01,0.8,19.97,0.6,5.93,1.2,1.21,,52.89,1.79,287.08,298.18,2.1,21.05,0.0
2022-08-13 16:00:00,2022-08-13 17:00:00,19.18,50.59,7.98,3.97,9.76,14.88,5.93,0.8,19.94,0.6,5.86,1.2,1.17,,53.34,1.69,283.93,159.28,2.09,20.85,0.0
2022-08-13 17:00:00,2022-08-13 18:00:00,18.26,56.18,8.01,4.07,10.23,15.15,5.98,0.8,20.01,0.6,6.14,1.2,1.38,,54.2,1.54,289.74,94.05,2.11,20.8,0.0
2022-08-13 18:00:00,2022-08-13 19:00:00,20.68,59.77,7.99,3.97,10.21,14.73,6.1,0.8,19.96,0.6,6.13,1.2,1.27,,56.02,1.43,287.72,9.5,2.08,20.14,0.0
2022-08-13 19:00:00,2022-08-13 20:00:00,28.51,54.94,7.97,4.04,9.89,15.05,5.92,0.8,19.94,0.6,5.93,1.2,1.17,,59.01,1.54,287.84,0.0,2.1,19.34,0.0
2022-08-13 20:00:00,2022-08-13 21:00:00,28.25,51.94,8.05,4.06,10.06,14.75,6.17,0.81,20.13,0.6,6.03,1.2,1.16,,61.55,1.66,289.42,0.0,2.09,18.46,0.0
2022-08-13 21:00:00,2022-08-13 22:00:00,27.43,50.2,8.05,4.05,9.75,15.16,5.88,0.81,20.13,0.6,5.85,1.2,1.13,,63.88,1.5,287.73,0.0,2.11,17.72,0.0
2022-08-13 22:00:00,2022-08-13 23:00:00,26.6,51.58,7.95,4.03,10.16,14.91,6.0,0.79,19.88,0.6,6.1,1.2,1.2,,64.72,1.68,289.08,0.0,2.09,17.47,0.0
2022-08-13 23:00:00,2022-08-14 00:00:00,23.92,49.43,7.97,4.0,9.97,15.07,5.89,0.8,19.93,0.6,5.98,1.2,1.22,,64.67,1.77,287.11,0.0,2.1,17.31,0.0
2022-08-14 00:00:00,2022-08-14 01:00:00,23.84,49.54,8.05,4.0,10.01,15.12,6.09,0.81,20.12,0.6,6.01,1.2,1.24,,63.11,1.94,290.22,0.0,2.1,17.33,0.0
2022-08-14 01:00:00,2022-08-14 02:00:00,23.56,47.26,8.13,4.08,10.05,14.92,5.9,0.81,20.33,0.61,6.03,1.2,1.25,,64.74,1.76,289.07,0.0,2.09,16.85,0.0
2022-08-14 02:00:00,2022-08-14 03:00:00,23.11,45.45,8.04,3.93,9.92,14.84,5.91,0.8,20.09,0.6,5.95,1.19,1.24,,66.4,1.89,288.31,0.0,2.09,16.3,0.0
2022-08-14 03:00:00,2022-08-14 04:00:00,21.66,44.52,8.01,4.02,9.9,14.83,5.98,0.8,20.01,0.6,5.94,1.2,1.17,,66.42,1.72,290.53,0.0,2.1,15.91,0.0
2022-08-14 04:00:00,2022-08-14 05:00:00,22.42,43.68,7.95,3.97,9.94,14.97,5.96,0.79,19.88,0.6,5.96,1.2,1.25,,66.45,1.88,287.81,0.0,2.1,15.57,0.0
2022-08-14 05:00:00,2022-08-14 06:00:00,24.9,43.86,8.0,3.99,9.97,14.89,6.06,0.8,20.0,0.6,5.98,1.2,1.16,,66.72,1.7,289.86,0.0,2.1,15.44,0.0
2022-08-14 06:00:00,2022-08-14 07:00:00,24.11,44.97,7.97,4.01,9.9,14.78,5.96,0.8,19.93,0.6,5.95,1.2,1.15,,67.56,1.57,289.11,0.0,2.09,15.22,0.0
2022-08-14 07:00:00,2022-08-14 08:00:00,21.56,46.93,7.99,4.05,10.07,14.8,6.06,0.8,19.98,0.6,6.04,1.2,1.19,,67.74,1.74,289.49,13.73,2.09,15.36,0.0
2022-08-14 08:00:00,2022-08-14 09:00:00,20.99,46.04,8.03,3.89,10.02,15.02,6.08,0.8,20.07,0.6,6.01,1.19,1.23,,67.13,1.7,288.29,55.75,2.1,15.77,0.0
2022-08-14 09:00:00,2022-08-14 10:00:00,19.14,45.05,8.05,3.99,9.95,14.83,5.97,0.81,20.13,0.6,5.97,1.2,1.22,,66.7,1.84,287.37,82.83,2.09,16.07,0.0
2022-08-14 10:00:00,2022-08-14 11:00:00,19.16,44.97,7.97,4.06,9.92,15.1,6.04,0.79,19.92,0.6,5.95,1.2,1.19,,69.24,1.91,288.16,134.72,2.1,15.96,0.0
2022-08-14 11:00:00,2022-08-14 12:00:00,19.23,46.86,8.02,4.04,9.71,15.04,6.03,0.8,20.06,0.6,5.83,1.2,1.24,,69.58,1.67,288.09,178.88,2.1,16.3,0.0
2022-08-14 12:00:00,2022-08-14 13:00:00,18.89,45.26,8.05,3.86,10.16,15.02,6.04,0.81,20.13,0.6,6.1,1.19,1.2,,69.8,1.78,287.14,137.57,2.1,16.36,0.0
2022-08-14 13:00:00,2022-08-14 14:00:00,17.8,44.9,7.97,3.93,9.89,15.27,5.99,0.8,19.92,0.6,5.94,1.19,1.17,,71.55,1.5,290.01,138.6,2.11,16.36,0.0
2022-08-14 14:00:00,2022-08-14 15:00:00,17.67,46.29,7.94,3.97,9.79,15.02,5.92,0.79,19.86,0.6,5.88,1.2,1.3,,72.52,1.32,290.42,100.88,2.1,16.29,0.0
2022-08-14 15:00:00,2022-08-14 16:00:00,17.25,46.83,8.03,4.02,9.87,14.95,6.06,0.8,20.07,0.6,5.92,1.2,1.17,,74.97,1.24,287.12,79.2,2.1,16.01,0.0
2022-08-14 16:00:00,2022-08-14 17:00:00,17.2,51.3,8.01,3.9,9.93,15.04,5.97,0.8,20.04,0.6,5.96,1.19,1.26,,74.65,1.51,287.2,60.65,2.1,15.98,0.0
2022-08-14 17:00:00,2022-08-14 18:00:00,17.03,54.01,8.04,4.04,9.89,14.99,5.89,0.81,20.09,0.6,5.94,1.21,1.12,,75.47,1.14,290.97,9.05,2.1,15.76,0.0
2022-08-14 18:00:00,2022-08-14 19:00:00,18.19,60.41,8.15,3.97,10.14,15.06,5.83,0.82,20.37,0.61,6.08,1.2,1.23,,76.31,0.94,296.08,0.0,2.1,15.6,0.0
2022-08-14 19:00:00,2022-08-14 20:00:00,21.95,56.31,8.02,4.02,10.23,14.82,6.09,0.8,20.05,0.6,6.14,1.2,1.16,,76.04,1.19,292.43,0.0,2.09,15.58,0.0
2022-08-14 20:00:00,2022-08-14 21:00:00,22.97,55.81,8.04,4.16,10.3,14.89,5.91,0.8,20.11,0.6,6.18,1.21,1.17,,75.47,1.2,291.38,0.0,2.09,15.65,0.0
2022-08-14 21:00:00,2022-08-14 22:00:00,26.29,51.98,8.17,4.03,9.99,15.23,6.0,0.82,20.43,0.61,5.99,1.2,1.28,,74.78,1.21,286.99,0.0,2.12,15.74,0.0
2022-08-14 22:00:00,2022-08-14 23:00:00,25.45,49.03,7.96,4.08,10.07,14.82,5.99,0.8,19.9,0.6,6.05,1.21,1.24,,74.13,1.21,290.53,0.0,2.09,15.39,0.0
2022-08-14 23:00:00,2022-08-15 00:00:00,22.74,48.41,8.17,3.92,9.89,14.97,5.95,0.82,20.42,0.61,5.93,1.2,1.13,,73.09,1.13,290.09,0.0,2.1,15.48,0.0
2022-08-15 00:00:00,2022-08-15 01:00:00,22.29,50.71,7.84,3.89,10.04,15.16,6.01,0.78,19.6,0.59,6.02,1.2,1.1,,71.81,1.07,290.63,0.0,2.11,15.54,0.0
2022-08-15 01:00:00,2022-08-15 02:00:00,20.84,48.7,8.14,4.05,9.88,14.86,5.94,0.82,20.34,0.61,5.93,1.2,1.2,,71.43,1.32,292.69,0.0,2.09,15.41,0.0
2022-08-15 02:00:00,2022-08-15 03:00:00,20.44,48.08,7.92,3.99,9.95,14.79,5.91,0.79,19.81,0.6,5.97,1.2,1.28,,71.8,1.34,293.06,0.0,2.09,15.19,0.0
2022-08-15 03:00:00,2022-08-15 04:00:00,19.15,46.15,7.96,4.04,9.95,14.86,6.04,0.79,19.89,0.6,5.97,1.2,1.2,,72.08,1.42,291.06,0.0,2.09,15.0,0.0
2022-08-15 04:00:00,2022-08-15 05:00:00,19.31,45.07,7.91,3.98,10.2,14.93,6.04,0.79,19.78,0.6,6.12,1.2,1.2,,72.69,1.39,288.66,0.0,2.1,14.77,0.0
2022-08-15 05:00:00,2022-08-15 06:00:00,19.83,43.98,8.02,3.9,9.95,14.99,6.01,0.8,20.05,0.6,5.97,1.2,1.18,,74.27,1.43,289.62,0.0,2.1,14.36,0.0
2022-08-15 06:00:00,2022-08-15 07:00:00,19.54,43.15,7.83,3.95,10.24,14.86,6.04,0.78,19.58,0.59,6.14,1.2,1.25,,75.15,1.45,288.54,0.0,2.09,14.06,0.0
2022-08-15 07:00:00,2022-08-15 08:00:00,18.63,44.34,7.94,4.04,10.01,15.06,5.93,0.8,19.86,0.6,6.0,1.2,1.09,,74.08,1.43,288.52,19.4,2.1,14.3,0.0
2022-08-15 08:00:00,2022-08-15 09:00:00,18.41,48.18,7.95,3.98,10.0,15.1,6.06,0.79,19.86,0.6,6.0,1.2,1.24,,71.54,1.45,286.33,53.98,2.1,14.91,0.0
2022-08-15 09:00:00,2022-08-15 10:00:00,17.68,46.92,7.98,3.93,9.94,15.0,5.92,0.8,19.94,0.6,5.96,1.19,1.25,,69.7,1.04,277.51,47.4,2.1,15.48,0.0
2022-08-15 10:00:00,2022-08-15 11:00:00,18.1,45.23,8.03,4.08,9.88,14.9,5.99,0.8,20.06,0.6,5.93,1.2,1.25,,68.76,0.86,282.49,32.48,2.09,15.8,0.0
2022-08-15 11:00:00,2022-08-15 12:00:00,19.45,43.84,8.12,3.91,9.73,15.1,5.97,0.81,20.3,0.6,5.84,1.19,1.28,,69.09,1.16,290.67,91.78,2.1,15.88,0.0
2022-08-15 12:00:00,2022-08-15 13:00:00,21.27,43.59,8.12,3.94,9.87,14.94,6.04,0.81,20.3,0.61,5.85,1.19,1.05,,62.86,1.75,285.45,233.92,2.1,17.88,0.0
2022-08-15 13:00:00,2022-08-15 14:00:00,27.15,43.28,8.02,4.0,9.9,15.01,6.03,0.8,20.05,0.6,5.94,1.2,1.24,,61.39,1.88,287.69,121.12,2.1,18.18,0.0
2022-08-15 14:00:00,2022-08-15 15:00:00,26.33,42.58,8.1,4.06,9.95,15.01,5.99,0.81,20.24,0.6,5.97,1.2,1.15,,61.7,1.68,286.8,156.45,2.1,18.24,0.0
2022-08-15 15:00:00,2022-08-15 16:00:00,23.68,44.81,8.03,4.12,10.13,15.02,6.07,0.8,20.07,0.6,6.08,1.21,1.22,,62.52,1.48,282.38,101.05,2.1,18.12,0.0
2022-08-15 16:00:00,2022-08-15 17:00:00,23.68,53.64,8.03,4.04,9.92,15.17,5.91,0.8,20.08,0.6,5.95,1.2,1.13,,62.87,1.39,275.76,83.48,2.11,18.01,0.0
2022-08-15 17:00:00,2022-08-15 18:00:00,,57.74,8.15,3.95,9.97,14.73,5.98,0.82,20.39,0.6,5.98,1.2,1.21,,64.43,1.34,284.83,8.5,2.09,17.59,0.0
2022-08-15 18:00:00,2022-08-15 19:00:00,13.5,53.76,6.93,4.93,11.74,20.91,4.62,0.63,17.27,0.49,1.69,0.95,7.73,,66.2,1.08,287.29,0.0,9.94,17.02,0.0
2022-08-15 19:00:00,2022-08-15 20:00:00,13.5,52.05,6.95,4.9,12.14,22.05,4.56,0.61,16.95,0.5,0.87,0.89,8.91,,68.09,0.81,287.48,0.0,11.03,16.71,0.0
2022-08-15 20:00:00,2022-08-15 21:00:00,29.62,54.72,7.2,5.09,12.2,21.97,4.75,0.63,17.2,0.52,0.87,0.91,9.15,,68.76,0.91,285.36,0.0,10.99,16.73,0.0
2022-08-15 21:00:00,2022-08-15 22:00:00,30.98,51.07,6.8,5.03,12.13,21.94,4.45,0.6,16.8,0.48,0.87,0.9,9.01,,68.2,0.97,276.57,0.0,10.97,16.77,0.0
2022-08-15 22:00:00,2022-08-15 23:00:00,29.24,47.95,7.0,4.92,12.14,22.12,4.6,0.61,17.0,0.5,0.87,0.89,8.88,,70.16,0.69,271.68,0.0,11.08,16.39,0.0
2022-08-15 23:00:00,2022-08-16 00:00:00,29.09,45.9,6.87,5.15,11.88,21.88,4.5,0.6,16.86,0.49,0.85,0.91,9.09,,70.53,0.88,269.01,0.0,10.92,15.47,0.0
2022-08-16 00:00:00,2022-08-16 01:00:00,25.12,44.73,7.21,5.06,12.46,21.82,4.76,0.63,17.21,0.52,0.89,0.91,8.95,,71.28,0.68,283.13,0.0,10.89,15.31,0.0
2022-08-16 01:00:00,2022-08-16 02:00:00,24.78,44.49,6.93,5.15,12.07,21.97,4.55,0.61,16.93,0.49,0.86,0.91,9.14,,72.5,0.69,297.06,0.0,10.98,15.17,0.0
2022-08-16 02:00:00,2022-08-16 03:00:00,21.86,44.64,7.16,5.1,12.36,21.84,4.72,0.62,17.16,0.51,0.89,0.91,8.87,,72.42,0.58,289.42,0.0,10.9,15.21,0.0
2022-08-16 03:00:00,2022-08-16 04:00:00,21.61,45.76,7.03,5.15,12.04,22.06,4.62,0.61,17.02,0.5,0.86,0.91,9.13,,72.14,0.9,293.48,0.0,11.04,15.34,0.0
2022-08-16 04:00:00,2022-08-16 05:00:00,23.41,44.61,7.12,4.96,12.24,22.16,4.7,0.62,17.12,0.51,0.88,0.9,9.04,,72.19,1.01,290.07,0.0,11.1,15.25,0.0
2022-08-16 05:00:00,2022-08-16 06:00:00,23.56,43.94,6.96,4.88,12.26,22.42,4.57,0.61,16.96,0.49,0.88,0.89,8.98,,71.93,0.93,287.35,0.0,11.27,15.12,0.0
2022-08-16 06:00:00,2022-08-16 07:00:00,21.27,44.3,6.94,4.94,12.25,22.01,4.55,0.61,16.94,0.49,0.88,0.89,8.91,,71.41,0.93,279.5,6.9,11.01,15.02,0.0
2022-08-16 07:00:00,2022-08-16 08:00:00,21.07,44.32,6.67,4.9,12.25,22.07,4.35,0.59,16.66,0.47,0.88,0.89,9.24,,68.23,0.71,259.48,163.42,11.05,16.09,0.0
2022-08-16 08:00:00,2022-08-16 09:00:00,19.84,44.6,6.88,4.99,11.74,21.85,4.5,0.61,16.88,0.49,0.84,0.9,9.14,,62.67,1.35,268.52,401.45,10.91,17.5,0.0
2022-08-16 09:00:00,2022-08-16 10:00:00,19.73,46.08,6.95,5.1,12.04,22.2,4.56,0.61,16.95,0.49,0.86,0.91,9.24,,57.59,1.5,278.09,515.2,11.12,18.75,0.0
2022-08-16 10:00:00,2022-08-16 11:00:00,18.17,45.53,6.86,4.83,11.71,22.23,4.49,0.6,16.86,0.49,0.84,0.89,9.13,,53.63,1.62,269.19,668.3,11.15,20.05,0.0
2022-08-16 11:00:00,2022-08-16 12:00:00,18.04,45.24,6.81,5.17,12.3,22.02,4.46,0.6,16.81,0.49,0.88,0.92,9.09,,50.84,1.6,279.59,791.9,11.01,21.41,0.0
2022-08-16 12:00:00,2022-08-16 13:00:00,17.62,44.73,6.92,5.13,12.04,22.07,4.77,0.72,17.55,0.56,0.89,0.84,9.79,,47.71,1.51,266.64,444.68,11.04,22.51,0.0
2022-08-16 13:00:00,2022-08-16 14:00:00,17.59,44.33,6.69,4.93,11.73,21.81,5.35,0.76,17.44,0.56,0.89,0.79,10.05,,44.26,1.36,261.93,688.75,10.86,23.5,0.0
2022-08-16 14:00:00,2022-08-16 15:00:00,16.8,44.02,6.83,5.0,12.01,21.92,5.9,0.78,17.8,0.58,0.9,0.8,9.99,,45.26,1.56,277.17,609.75,10.96,24.07,0.0
2022-08-16 15:00:00,2022-08-16 16:00:00,16.73,44.51,7.16,5.13,12.03,22.06,6.09,0.81,18.18,0.61,0.9,0.81,9.99,,44.35,1.43,264.0,436.68,11.04,24.02,0.0
2022-08-16 16:00:00,2022-08-16 17:00:00,16.24,46.34,6.57,4.82,11.85,21.82,5.75,0.76,17.5,0.56,0.89,0.79,10.26,,44.53,1.19,260.83,265.32,10.89,23.91,0.0
2022-08-16 17:00:00,2022-08-16 18:00:00,16.2,46.24,6.79,5.05,12.04,21.69,5.88,0.78,17.76,0.58,0.9,0.8,10.0,,47.48,0.76,251.12,70.42,10.8,22.91,0.0
2022-08-16 18:00:00,2022-08-16 19:00:00,16.38,47.08,7.14,5.16,11.85,22.01,6.08,0.81,18.16,0.61,0.89,0.81,9.96,,52.2,0.77,262.0,1.7,11.01,21.05,0.0
2022-08-16 19:00:00,2022-08-16 20:00:00,16.39,48.51,7.01,4.92,11.75,21.7,6.0,0.8,18.02,0.6,0.89,0.79,9.97,,55.65,1.09,277.16,0.0,10.82,19.78,0.0
2022-08-16 20:00:00,2022-08-16 21:00:00,23.41,55.49,7.04,4.81,11.95,22.15,6.02,0.81,18.05,0.6,0.9,0.79,10.15,,61.41,0.89,281.35,0.0,11.1,18.27,0.0
2022-08-16 21:00:00,2022-08-16 22:00:00,24.0,50.94,7.16,4.82,12.14,22.23,6.09,0.82,18.18,0.61,0.91,0.79,10.04,,64.98,1.21,278.88,0.0,11.14,17.48,0.0
2022-08-16 22:00:00,2022-08-16 23:00:00,22.09,48.39,7.07,5.0,12.1,21.66,6.04,0.81,18.08,0.6,0.91,0.8,10.0,,67.9,0.68,271.73,0.0,10.78,16.81,0.0
2022-08-16 23:00:00,2022-08-17 00:00:00,21.93,46.57,7.11,4.89,12.04,21.81,6.07,0.81,18.13,0.61,0.9,0.79,9.98,,68.01,0.7,288.59,0.0,10.88,16.8,0.0
2022-08-17 00:00:00,2022-08-17 01:00:00,25.5,45.19,6.93,5.09,11.76,22.12,5.96,0.79,17.92,0.59,0.89,0.8,9.67,,68.27,0.74,285.19,0.0,11.07,16.82,0.0
2022-08-17 01:00:00,2022-08-17 02:00:00,25.8,44.2,7.24,4.92,12.02,21.84,6.14,0.82,18.28,0.62,0.9,0.79,9.88,,67.62,0.81,290.08,0.0,10.9,16.96,0.0
2022-08-17 02:00:00,2022-08-17 03:00:00,22.51,44.41,6.88,4.82,12.05,22.04,5.93,0.79,17.86,0.59,0.9,0.79,10.07,,69.63,0.74,286.36,0.0,11.03,16.52,0.0
2022-08-17 03:00:00,2022-08-17 04:00:00,22.23,47.12,7.02,5.02,12.03,21.94,6.01,0.8,18.02,0.6,0.9,0.8,9.67,,70.41,0.84,289.61,0.0,10.96,16.1,0.0
2022-08-17 04:00:00,2022-08-17 05:00:00,20.62,45.8,7.12,5.05,11.61,21.89,6.07,0.81,18.14,0.61,0.88,0.81,10.26,,69.21,1.15,289.35,0.0,10.93,15.82,0.0
2022-08-17 05:00:00,2022-08-17 06:00:00,20.49,44.96,7.12,4.74,12.16,22.35,6.07,0.81,18.14,0.61,0.91,0.78,10.08,,67.54,0.92,287.42,0.0,11.22,15.76,0.0
2022-08-17 06:00:00,2022-08-17 07:00:00,18.64,44.98,6.81,5.0,12.06,22.09,5.89,0.78,17.78,0.58,0.9,0.8,10.38,,67.78,0.88,286.39,2.3,11.06,15.78,0.0
2022-08-17 07:00:00,2022-08-17 08:00:00,18.48,45.82,6.96,4.97,11.62,22.14,5.97,0.8,17.95,0.59,0.88,0.8,9.99,,66.93,0.87,279.0,63.52,11.09,16.19,0.0
2022-08-17 08:00:00,2022-08-17 09:00:00,18.48,45.2,6.96,5.02,11.58,21.9,5.98,0.8,17.95,0.59,0.88,0.8,9.74,,62.08,1.17,275.31,365.25,10.94,17.89,0.0
2022-08-17 09:00:00,2022-08-17 10:00:00,18.48,44.53,6.86,5.01,11.82,22.06,5.92,0.79,17.84,0.59,0.89,0.8,9.85,,55.33,1.38,274.75,628.4,11.04,20.05,0.0
2022-08-17 10:00:00,2022-08-17 11:00:00,17.36,44.1,6.96,5.04,11.94,21.95,5.98,0.8,17.95,0.59,0.9,0.8,10.03,,50.69,1.36,278.74,775.52,10.97,21.58,0.0
2022-08-17 11:00:00,2022-08-17 12:00:00,17.27,43.99,7.01,5.09,12.29,21.76,6.01,0.8,18.01,0.6,0.91,0.81,9.96,,48.4,1.42,265.86,835.17,10.85,22.59,0.0
2022-08-17 12:00:00,2022-08-17 13:00:00,16.53,43.89,6.95,4.96,12.03,21.8,5.97,0.8,17.95,0.59,0.9,0.8,9.92,,46.37,1.39,270.8,420.32,10.87,23.68,0.0
2022-08-17 13:00:00,2022-08-17 14:00:00,16.47,43.87,7.1,5.02,12.11,21.92,6.1,0.81,18.11,0.61,0.91,0.8,9.82,,44.3,1.56,272.2,623.6,10.95,24.1,0.0
2022-08-17 14:00:00,2022-08-17 15:00:00,16.19,44.05,6.88,4.97,11.65,22.02,6.14,0.79,17.86,0.59,0.88,0.8,10.04,,42.63,1.58,280.68,614.52,11.01,24.75,0.0
2022-08-17 15:00:00,2022-08-17 16:00:00,16.17,44.68,6.91,5.16,11.99,21.97,6.0,0.79,17.89,0.59,0.9,0.81,9.9,,41.81,1.53,285.44,461.0,10.98,24.67,0.0
2022-08-17 16:00:00,2022-08-17 17:00:00,16.78,47.83,7.0,5.09,12.31,22.02,6.02,0.8,18.0,0.6,0.92,0.81,10.03,,42.73,1.51,287.01,263.05,11.01,24.13,0.0
2022-08-17 17:00:00,2022-08-17 18:00:00,16.83,50.44,6.94,5.04,12.15,22.24,6.04,0.79,17.93,0.59,0.91,0.8,10.12,,44.72,1.13,285.74,72.9,11.15,23.39,0.0
2022-08-17 18:00:00,2022-08-17 19:00:00,17.91,48.96,6.96,4.94,12.14,22.21,6.04,0.8,17.96,0.59,0.91,0.8,10.05,,50.12,0.93,288.88,1.57,11.13,22.02,0.0
2022-08-17 19:00:00,2022-08-17 20:00:00,18.0,49.33,7.09,5.18,12.14,22.06,6.08,0.81,18.11,0.61,0.91,0.81,10.09,,54.23,0.63,289.48,0.0,11.03,21.11,0.0
2022-08-17 20:00:00,2022-08-17 21:00:00,24.91,50.38,6.75,5.04,12.13,22.18,5.96,0.78,17.72,0.58,0.91,0.8,10.32,,56.02,0.58,289.56,0.0,11.11,20.9,0.0
2022-08-17 21:00:00,2022-08-17 22:00:00,25.49,48.66,7.12,4.95,11.75,21.95,6.18,0.81,18.14,0.61,0.89,0.8,9.85,,59.28,0.67,291.24,0.0,10.97,20.16,0.0
2022-08-17 22:00:00,2022-08-17 23:00:00,27.77,50.75,6.92,5.07,12.24,22.07,5.96,0.79,17.91,0.59,0.92,0.81,9.91,,61.01,0.95,289.79,0.0,11.05,19.67,0.0
2022-08-17 23:00:00,2022-08-18 00:00:00,27.96,49.23,6.96,5.03,11.8,21.79,5.96,0.8,17.95,0.6,0.89,0.8,10.01,,62.92,1.15,283.81,0.0,10.87,18.86,0.0
2022-08-18 00:00:00,2022-08-18 01:00:00,24.15,48.62,7.19,4.93,11.93,22.12,5.99,0.82,18.22,0.61,0.9,0.79,10.0,,63.94,0.99,286.9,0.0,11.07,18.07,0.0
2022-08-18 01:00:00,2022-08-18 02:00:00,23.83,49.96,7.03,4.92,12.33,22.11,6.06,0.8,18.04,0.6,0.92,0.79,9.86,,65.15,1.03,288.97,0.0,11.07,17.36,0.0
2022-08-18 02:00:00,2022-08-18 03:00:00,24.74,48.2,7.17,4.98,11.8,21.78,6.0,0.81,18.19,0.61,0.89,0.8,10.03,,67.24,1.14,289.5,0.0,10.86,16.67,0.0
2022-08-18 03:00:00,2022-08-18 04:00:00,24.82,48.7,7.09,4.99,11.69,21.79,5.97,0.81,18.1,0.61,0.89,0.8,9.83,,68.71,1.1,289.46,0.0,10.87,16.32,0.0
