From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-09-29 17:00:00,2021-09-29 18:00:00,18.09,34.69,6.41,11.34,17.75,6.98,1.2,92.48,0.12,229.56,22.66,971.27,34.74,0.0
2021-09-29 18:00:00,2021-09-29 19:00:00,18.4,30.73,6.47,11.21,17.67,8.47,1.9,92.52,0.18,229.12,18.69,970.92,36.66,0.0
2021-09-29 19:00:00,2021-09-29 20:00:00,18.4,32.59,6.63,10.92,17.56,9.69,3.12,92.54,0.21,20.38,18.33,970.33,37.34,0.0
2021-09-29 20:00:00,2021-09-29 21:00:00,18.4,39.26,6.29,11.19,17.47,7.58,4.02,92.53,0.25,18.24,17.73,970.15,37.73,0.0
2021-09-29 21:00:00,2021-09-29 22:00:00,18.4,52.57,6.51,10.75,17.27,8.82,4.55,92.53,0.25,18.24,17.77,969.92,37.9,0.0
2021-09-29 22:00:00,2021-09-29 23:00:00,18.4,54.5,6.4,10.93,17.34,9.71,4.8,92.54,0.25,18.24,17.67,970.52,37.96,0.0
2021-09-29 23:00:00,2021-09-30 00:00:00,18.4,58.72,6.2,10.95,17.15,10.1,4.8,92.53,0.25,18.24,17.74,970.47,37.98,0.0
2021-09-30 00:00:00,2021-09-30 01:00:00,19.4,60.36,6.57,10.75,17.31,8.33,0.27,92.54,0.25,18.24,17.67,969.42,38.0,0.0
2021-09-30 01:00:00,2021-09-30 02:00:00,25.19,57.56,6.65,10.71,17.36,8.69,0.28,92.53,0.25,18.24,17.7,970.27,38.01,0.0
2021-09-30 02:00:00,2021-09-30 03:00:00,24.16,49.72,6.63,10.85,17.49,7.8,0.25,92.55,0.25,17.11,17.66,970.25,37.98,0.0
2021-09-30 03:00:00,2021-09-30 04:00:00,23.32,51.31,6.71,10.67,17.39,8.05,0.25,92.53,0.25,356.62,17.73,971.73,37.85,0.0
2021-09-30 04:00:00,2021-09-30 05:00:00,31.91,40.62,6.5,10.97,17.47,6.3,0.03,92.54,0.25,356.67,17.69,970.95,37.83,0.0
2021-09-30 05:00:00,2021-09-30 06:00:00,34.67,35.92,6.82,10.67,17.49,5.75,0.03,92.54,0.25,356.68,17.83,971.75,37.85,0.0
2021-09-30 06:00:00,2021-09-30 07:00:00,27.57,29.3,6.76,10.7,17.46,8.98,0.03,92.54,0.25,356.7,51.55,974.42,38.05,0.0
2021-09-30 07:00:00,2021-09-30 08:00:00,23.75,27.91,6.47,10.75,17.22,9.23,0.03,92.06,0.22,184.61,191.41,987.93,38.9,0.0
2021-09-30 08:00:00,2021-09-30 09:00:00,21.07,48.48,6.5,10.82,17.31,9.07,0.12,80.46,0.21,302.68,321.54,990.6,39.48,0.0
2021-09-30 09:00:00,2021-09-30 10:00:00,19.73,62.97,5.93,9.38,15.31,7.36,0.17,72.32,0.11,139.76,450.98,,37.51,0.0
2021-09-30 10:00:00,2021-09-30 11:00:00,19.06,59.34,6.36,11.11,17.47,5.29,0.22,66.95,0.13,176.12,545.05,,35.17,0.0
2021-09-30 11:00:00,2021-09-30 12:00:00,18.74,44.76,7.21,13.34,20.55,6.66,0.1,65.91,0.07,199.37,430.53,,34.46,0.0
2021-09-30 12:00:00,2021-09-30 13:00:00,18.56,44.47,7.15,13.45,20.59,6.58,0.08,61.97,0.06,220.32,593.33,,35.58,0.0
2021-09-30 13:00:00,2021-09-30 14:00:00,18.48,58.16,7.25,13.08,20.34,8.16,0.08,63.98,0.11,232.66,448.98,991.7,38.66,0.0
2021-09-30 14:00:00,2021-09-30 15:00:00,19.16,63.14,6.57,11.64,18.21,8.5,0.3,67.34,0.12,251.53,214.76,988.47,35.81,0.0
2021-09-30 15:00:00,2021-09-30 16:00:00,19.72,60.69,5.61,9.53,15.13,7.21,0.28,65.98,0.1,254.69,232.66,989.45,35.52,0.0
2021-09-30 16:00:00,2021-09-30 17:00:00,18.89,42.59,5.71,10.12,15.83,7.89,0.45,75.17,0.12,211.55,76.64,978.77,33.77,0.0
2021-09-30 17:00:00,2021-09-30 18:00:00,17.3,54.8,5.64,10.79,16.43,6.97,0.35,80.17,0.08,205.71,30.02,974.42,29.08,0.0
2021-09-30 18:00:00,2021-09-30 19:00:00,17.3,56.89,4.91,11.22,15.53,11.07,0.3,82.83,0.07,264.1,20.9,973.82,28.83,0.0
2021-09-30 19:00:00,2021-09-30 20:00:00,17.3,67.4,5.38,9.44,14.82,10.56,0.3,81.59,0.1,168.79,19.88,972.08,31.59,0.0
2021-09-30 20:00:00,2021-09-30 21:00:00,17.3,64.29,5.32,9.47,14.73,10.35,0.3,84.93,0.11,67.36,19.45,971.45,31.52,0.0
2021-09-30 21:00:00,2021-09-30 22:00:00,17.3,73.65,5.67,8.84,14.44,10.54,0.3,87.66,0.09,185.2,20.71,974.2,27.6,0.0
2021-09-30 22:00:00,2021-09-30 23:00:00,17.3,80.57,4.05,15.1,15.13,10.61,0.3,90.36,0.05,183.61,21.18,975.25,25.97,0.0
2021-09-30 23:00:00,2021-10-01 00:00:00,17.3,89.27,5.31,9.65,14.96,10.17,0.3,91.13,0.07,168.43,20.56,972.5,31.49,0.0
2021-10-01 00:00:00,2021-10-01 01:00:00,17.3,76.35,5.27,9.5,14.77,10.59,0.58,92.45,0.12,185.28,19.8,972.88,31.52,0.0
2021-10-01 01:00:00,2021-10-01 02:00:00,17.3,70.65,5.5,10.75,14.7,10.77,0.62,92.45,0.11,187.08,20.19,973.58,28.54,0.0
2021-10-01 02:00:00,2021-10-01 03:00:00,17.3,56.59,13.84,12.22,17.36,10.07,1.35,92.43,0.05,168.21,21.82,974.95,25.06,0.0
2021-10-01 03:00:00,2021-10-01 04:00:00,17.3,58.65,5.04,10.96,15.03,9.28,1.38,92.44,0.06,155.1,21.27,973.02,29.9,0.0
2021-10-01 04:00:00,2021-10-01 05:00:00,17.3,40.22,5.3,9.48,14.78,9.44,0.43,92.45,0.13,154.72,19.56,972.0,32.62,0.0
2021-10-01 05:00:00,2021-10-01 06:00:00,17.3,27.76,6.62,10.43,15.23,9.77,0.48,92.44,0.13,110.56,20.16,973.38,29.74,0.0
2021-10-01 06:00:00,2021-10-01 07:00:00,17.3,33.03,15.14,14.8,20.82,9.03,1.32,92.42,0.04,267.31,49.29,979.05,25.32,0.0
2021-10-01 07:00:00,2021-10-01 08:00:00,17.3,65.55,9.04,11.39,16.59,8.51,1.55,91.45,0.06,255.51,152.07,985.65,28.49,0.0
2021-10-01 08:00:00,2021-10-01 09:00:00,17.3,99.34,5.42,9.48,14.9,9.52,0.7,79.72,0.09,308.91,336.78,995.15,34.08,0.0
2021-10-01 09:00:00,2021-10-01 10:00:00,18.1,49.21,6.21,11.49,17.7,9.67,0.25,66.35,0.07,164.36,488.72,,32.77,0.0
2021-10-01 10:00:00,2021-10-01 11:00:00,17.13,31.41,7.25,12.91,20.16,9.46,0.38,64.28,0.08,314.9,517.02,,35.08,0.0
2021-10-01 11:00:00,2021-10-01 12:00:00,16.6,80.04,7.58,13.15,20.73,10.37,1.33,58.97,0.1,163.58,603.04,,36.7,0.0
2021-10-01 12:00:00,2021-10-01 13:00:00,16.6,100.57,7.23,13.4,20.63,7.5,0.15,56.43,0.07,273.51,601.68,,33.24,0.0
2021-10-01 13:00:00,2021-10-01 14:00:00,17.14,73.82,6.55,11.93,18.47,7.96,0.22,57.44,0.08,268.68,567.59,,33.1,0.0
2021-10-01 14:00:00,2021-10-01 15:00:00,18.49,44.64,5.55,9.87,15.43,10.5,0.55,58.71,0.1,260.11,448.67,,36.16,0.0
2021-10-01 15:00:00,2021-10-01 16:00:00,19.1,61.66,6.17,11.57,17.75,8.16,1.0,60.46,0.08,262.52,316.55,995.88,34.8,0.0
2021-10-01 16:00:00,2021-10-01 17:00:00,18.56,59.64,6.65,11.79,18.45,7.94,0.5,63.11,0.11,224.02,87.52,979.3,33.09,0.0
2021-10-01 17:00:00,2021-10-01 18:00:00,18.18,47.39,6.77,12.58,19.35,8.47,0.07,69.86,0.13,265.24,33.12,972.05,36.31,0.0
2021-10-01 18:00:00,2021-10-01 19:00:00,17.8,61.04,6.51,10.97,17.49,9.87,1.38,73.75,0.2,239.1,17.85,969.17,35.03,0.0
2021-10-01 19:00:00,2021-10-01 20:00:00,,,6.52,11.25,17.77,9.19,2.17,77.41,0.16,239.45,17.98,970.27,33.8,0.0
2021-10-01 20:00:00,2021-10-01 21:00:00,53.72,73.05,6.1,11.46,17.57,9.02,1.15,78.12,0.15,212.27,18.07,973.4,31.49,0.0
2021-10-01 21:00:00,2021-10-01 22:00:00,37.74,64.64,6.1,11.57,17.66,8.65,0.05,79.79,0.1,191.73,19.88,975.22,28.71,0.0
2021-10-01 22:00:00,2021-10-01 23:00:00,27.77,40.86,6.08,12.0,17.94,10.51,0.1,81.96,0.08,182.69,20.92,972.25,30.63,0.0
2021-10-01 23:00:00,2021-10-02 00:00:00,35.17,66.32,6.16,11.59,17.75,10.65,0.0,89.09,0.15,188.33,19.27,971.0,35.42,0.0
2021-10-02 00:00:00,2021-10-02 01:00:00,55.87,112.91,6.3,11.27,17.56,8.65,0.78,87.47,0.14,172.8,17.54,972.23,32.17,0.0
2021-10-02 01:00:00,2021-10-02 02:00:00,40.21,83.46,6.05,11.94,17.8,8.38,0.32,83.8,0.11,98.08,20.26,973.2,28.62,0.0
2021-10-02 02:00:00,2021-10-02 03:00:00,29.01,72.59,6.13,11.66,17.78,9.13,0.5,85.44,0.1,103.25,21.34,972.88,29.59,0.0
2021-10-02 03:00:00,2021-10-02 04:00:00,34.28,82.73,6.5,11.36,17.85,9.28,0.05,88.93,0.14,199.1,19.93,970.95,34.46,0.0
2021-10-02 04:00:00,2021-10-02 05:00:00,53.88,82.82,6.5,11.13,17.63,10.77,0.73,90.43,0.15,178.92,17.78,970.9,34.63,0.0
2021-10-02 05:00:00,2021-10-02 06:00:00,50.06,68.6,6.03,11.76,17.78,9.93,0.5,90.56,0.12,118.99,19.78,973.95,29.11,0.0
2021-10-02 06:00:00,2021-10-02 07:00:00,35.69,70.97,6.14,11.6,17.75,8.5,0.65,91.23,0.1,121.56,42.56,974.3,28.8,0.0
2021-10-02 07:00:00,2021-10-02 08:00:00,26.74,90.9,6.49,11.44,17.93,7.98,0.4,83.38,0.08,156.98,146.97,983.72,33.84,0.0
2021-10-02 08:00:00,2021-10-02 09:00:00,22.27,111.83,6.41,11.12,17.53,8.52,0.4,77.69,0.1,203.64,293.05,991.07,36.08,0.0
2021-10-02 09:00:00,2021-10-02 10:00:00,20.03,56.49,9.57,9.83,17.54,8.38,0.82,77.19,0.09,220.88,360.93,999.5,33.89,0.0
2021-10-02 10:00:00,2021-10-02 11:00:00,18.92,48.97,5.41,9.34,14.75,8.85,0.88,73.94,0.1,225.01,503.85,,36.43,0.0
2021-10-02 11:00:00,2021-10-02 12:00:00,18.36,48.59,6.09,11.16,17.26,8.46,1.22,69.91,0.09,227.38,558.81,,35.14,0.0
2021-10-02 12:00:00,2021-10-02 13:00:00,18.08,58.95,6.01,11.65,17.66,8.55,0.17,67.55,0.09,240.81,627.52,,32.32,0.0
2021-10-02 13:00:00,2021-10-02 14:00:00,17.94,49.12,6.37,11.54,17.91,8.52,0.0,65.26,0.09,241.25,515.0,,34.66,0.0
2021-10-02 14:00:00,2021-10-02 15:00:00,17.87,42.48,6.6,12.53,19.14,7.31,0.08,69.25,0.08,206.68,441.22,999.8,34.83,0.0
2021-10-02 15:00:00,2021-10-02 16:00:00,17.83,45.71,7.24,13.39,20.57,6.84,0.5,66.05,0.07,211.93,359.8,995.8,33.65,0.0
2021-10-02 16:00:00,2021-10-02 17:00:00,17.82,51.35,6.85,14.4,20.88,9.52,0.15,66.8,0.08,279.34,78.2,977.2,31.36,0.0
2021-10-02 17:00:00,2021-10-02 18:00:00,17.81,46.3,6.2,11.54,17.75,9.41,0.53,87.17,0.09,299.69,28.15,973.15,31.06,0.0
2021-10-02 18:00:00,2021-10-02 19:00:00,17.8,33.11,6.17,11.61,17.78,10.03,0.15,92.45,0.1,260.0,19.77,972.68,30.43,0.0
2021-10-02 19:00:00,2021-10-02 20:00:00,17.8,32.33,6.37,11.37,17.74,9.94,0.0,92.45,0.11,137.04,19.73,972.97,33.02,0.0
2021-10-02 20:00:00,2021-10-02 21:00:00,17.8,29.52,6.39,11.33,17.72,9.41,0.0,91.79,0.15,92.38,20.05,971.67,33.51,0.0
2021-10-02 21:00:00,2021-10-02 22:00:00,17.8,33.03,6.42,11.37,17.78,9.7,0.0,91.96,0.15,101.82,19.36,971.88,32.61,0.0
2021-10-02 22:00:00,2021-10-02 23:00:00,17.8,26.96,6.01,11.78,17.78,9.69,0.0,92.46,0.13,101.91,19.66,973.15,30.33,0.0
2021-10-02 23:00:00,2021-10-03 00:00:00,17.8,21.49,6.23,11.62,17.86,9.28,0.0,92.45,0.11,102.13,19.82,972.67,30.98,0.0
2021-10-03 00:00:00,2021-10-03 01:00:00,17.8,19.82,6.3,11.42,17.72,9.87,1.1,92.48,0.14,116.34,18.42,973.08,34.68,0.0
2021-10-03 01:00:00,2021-10-03 02:00:00,,,6.36,11.36,17.72,9.63,1.65,92.44,0.14,172.69,19.18,972.08,33.3,0.0
2021-10-03 02:00:00,2021-10-03 03:00:00,,,6.32,11.49,17.82,8.01,1.07,92.46,0.14,123.26,19.26,973.65,31.1,0.0
2021-10-03 03:00:00,2021-10-03 04:00:00,17.8,22.93,5.93,11.83,17.76,7.83,0.68,92.45,0.13,222.07,19.41,974.25,30.47,0.0
2021-10-03 04:00:00,2021-10-03 05:00:00,17.8,21.8,6.41,11.47,17.89,9.66,0.68,92.45,0.11,216.39,19.52,972.25,31.79,0.0
2021-10-03 05:00:00,2021-10-03 06:00:00,17.8,27.58,6.48,11.39,17.88,10.0,1.2,92.48,0.15,191.33,18.85,973.28,35.03,0.0
2021-10-03 06:00:00,2021-10-03 07:00:00,17.8,39.34,6.53,11.11,17.64,8.41,2.6,92.51,0.16,187.15,43.59,976.5,35.17,0.0
2021-10-03 07:00:00,2021-10-03 08:00:00,17.8,46.34,6.07,11.54,17.6,7.19,2.62,87.93,0.1,193.18,182.58,989.98,31.26,0.0
2021-10-03 08:00:00,2021-10-03 09:00:00,17.8,56.12,6.09,11.64,17.74,9.31,1.02,80.83,0.07,189.75,333.36,997.6,32.25,0.0
2021-10-03 09:00:00,2021-10-03 10:00:00,17.8,63.64,6.45,11.37,17.81,9.52,1.05,74.69,0.08,179.78,465.71,,36.35,0.0
2021-10-03 10:00:00,2021-10-03 11:00:00,17.8,45.8,6.3,11.42,17.72,8.79,2.2,70.92,0.05,200.36,570.73,,35.33,0.0
2021-10-03 11:00:00,2021-10-03 12:00:00,17.91,32.41,5.96,11.57,17.53,8.38,1.98,65.4,0.09,219.75,604.54,,32.81,0.0
2021-10-03 12:00:00,2021-10-03 13:00:00,18.94,48.87,6.17,11.52,17.69,8.34,0.15,63.81,0.07,221.71,604.93,,32.06,0.0
2021-10-03 13:00:00,2021-10-03 14:00:00,21.21,54.35,6.21,11.64,17.84,8.1,0.08,62.38,0.11,221.01,540.26,,35.05,0.0
2021-10-03 14:00:00,2021-10-03 15:00:00,19.91,58.12,6.21,11.41,17.62,9.21,0.5,64.17,0.09,240.4,333.36,989.8,34.94,0.0
2021-10-03 15:00:00,2021-10-03 16:00:00,19.26,54.22,6.14,11.48,17.63,8.97,0.67,71.72,0.12,298.88,218.37,988.65,33.38,0.0
2021-10-03 16:00:00,2021-10-03 17:00:00,18.93,69.16,5.93,12.81,18.43,8.52,0.17,76.2,0.11,310.6,104.36,978.57,31.41,0.0
2021-10-03 17:00:00,2021-10-03 18:00:00,18.76,75.13,6.36,11.5,17.86,8.15,0.03,81.13,0.12,200.28,35.28,972.62,33.14,0.0
2021-10-03 18:00:00,2021-10-03 19:00:00,19.8,76.6,6.22,11.48,17.7,8.94,0.55,81.92,0.08,133.87,18.89,970.9,33.83,0.0
2021-10-03 19:00:00,2021-10-03 20:00:00,29.3,78.89,6.17,11.61,17.79,8.65,0.62,83.08,0.11,94.39,19.02,969.83,33.02,0.0
2021-10-03 20:00:00,2021-10-03 21:00:00,38.61,78.17,6.05,11.54,17.59,7.94,0.23,84.46,0.13,355.97,19.25,970.92,30.49,0.0
2021-10-03 21:00:00,2021-10-03 22:00:00,29.33,71.17,6.31,11.6,17.91,7.86,0.25,85.17,0.11,264.3,19.21,970.78,31.6,0.0
2021-10-03 22:00:00,2021-10-03 23:00:00,28.43,51.84,6.3,11.43,17.73,9.26,0.5,85.54,0.12,301.2,18.02,969.12,34.15,0.0
2021-10-03 23:00:00,2021-10-04 00:00:00,38.41,45.71,6.42,11.34,17.78,9.11,0.55,87.27,0.14,243.01,18.62,970.7,33.58,0.0
2021-10-04 00:00:00,2021-10-04 01:00:00,28.53,49.91,6.05,11.62,17.67,8.84,0.28,91.39,0.14,267.1,19.2,970.9,30.71,0.0
2021-10-04 01:00:00,2021-10-04 02:00:00,23.57,49.88,6.0,11.67,17.67,8.62,0.05,92.22,0.11,272.26,19.23,971.15,30.63,0.0
2021-10-04 02:00:00,2021-10-04 03:00:00,21.08,56.59,6.41,11.51,17.92,10.15,0.15,92.5,0.15,272.58,18.62,970.6,34.79,0.0
2021-10-04 03:00:00,2021-10-04 04:00:00,19.84,53.77,6.25,11.36,17.61,10.46,0.95,92.5,0.12,129.91,17.95,971.08,33.81,0.0
2021-10-04 04:00:00,2021-10-04 05:00:00,19.22,52.28,6.06,11.56,17.57,8.07,0.7,92.47,0.15,113.17,19.15,971.4,31.41,0.0
2021-10-04 05:00:00,2021-10-04 06:00:00,18.91,50.91,6.0,12.04,17.77,7.82,0.12,92.45,0.12,113.45,19.88,972.98,30.4,0.0
2021-10-04 06:00:00,2021-10-04 07:00:00,18.75,47.48,6.34,11.28,17.63,9.42,0.12,92.47,0.14,113.3,40.37,973.3,33.76,0.0
2021-10-04 07:00:00,2021-10-04 08:00:00,18.68,63.78,6.46,11.23,17.69,10.25,1.15,86.78,0.15,153.6,179.72,984.17,36.14,0.0
2021-10-04 08:00:00,2021-10-04 09:00:00,18.64,67.94,6.01,11.56,17.6,9.28,1.82,72.11,0.11,62.26,325.59,994.35,33.8,0.0
2021-10-04 09:00:00,2021-10-04 10:00:00,18.62,74.85,6.09,11.67,17.77,8.91,0.72,64.44,0.08,64.42,473.9,,31.91,0.0
2021-10-04 10:00:00,2021-10-04 11:00:00,17.55,43.39,5.51,10.21,15.72,10.95,0.72,59.81,0.09,81.56,564.55,,34.13,0.0
2021-10-04 11:00:00,2021-10-04 12:00:00,17.67,31.06,6.38,11.46,17.84,11.5,0.98,59.67,0.05,121.96,439.88,986.4,35.15,0.0
2021-10-04 12:00:00,2021-10-04 13:00:00,18.59,39.66,6.29,11.59,17.88,9.54,0.73,62.64,0.08,120.75,492.56,991.3,34.41,0.0
2021-10-04 13:00:00,2021-10-04 14:00:00,18.9,61.08,5.9,11.65,17.55,8.48,0.53,65.14,0.08,116.6,393.26,992.1,31.53,0.0
2021-10-04 14:00:00,2021-10-04 15:00:00,18.9,64.13,6.25,11.88,18.12,9.48,0.05,60.14,0.07,177.47,356.82,992.4,32.85,0.0
2021-10-04 15:00:00,2021-10-04 16:00:00,19.4,72.76,7.36,13.35,20.7,9.65,0.88,85.38,0.09,247.72,53.28,974.85,34.59,0.0
2021-10-04 16:00:00,2021-10-04 17:00:00,43.65,60.3,6.8,12.68,19.48,9.83,0.6,92.45,0.13,270.94,37.85,976.42,30.72,0.0
2021-10-04 17:00:00,2021-10-04 18:00:00,32.37,43.38,5.89,10.79,16.63,9.56,0.0,92.47,0.11,169.0,30.93,974.45,32.12,0.0
2021-10-04 18:00:00,2021-10-04 19:00:00,24.06,35.81,5.18,9.45,14.63,9.9,0.1,92.51,0.12,93.86,19.42,973.2,33.51,0.0
2021-10-04 19:00:00,2021-10-04 20:00:00,17.31,30.29,5.22,9.52,14.75,10.21,0.35,91.76,0.08,216.28,20.01,974.85,33.16,0.0
2021-10-04 20:00:00,2021-10-04 21:00:00,13.84,39.6,5.12,9.5,14.62,7.2,0.23,91.2,0.13,148.87,20.51,975.95,30.53,0.0
2021-10-04 21:00:00,2021-10-04 22:00:00,14.07,61.28,5.06,10.59,15.35,7.28,0.05,90.2,0.11,94.55,20.5,976.2,30.81,0.0
2021-10-04 22:00:00,2021-10-04 23:00:00,18.13,47.82,5.22,9.45,14.67,10.55,0.15,92.35,0.15,94.36,18.63,974.4,34.55,0.0
2021-10-04 23:00:00,2021-10-05 00:00:00,26.25,33.82,5.44,9.29,14.72,10.55,0.57,92.51,0.15,94.92,18.98,974.43,33.53,0.0
2021-10-05 00:00:00,2021-10-05 01:00:00,18.31,25.45,5.05,9.8,14.85,7.89,0.5,92.47,0.15,95.21,19.26,977.68,31.08,0.0
2021-10-05 01:00:00,2021-10-05 02:00:00,15.95,26.2,5.09,9.59,14.64,7.4,0.0,92.45,0.11,98.41,20.01,977.3,30.31,0.0
2021-10-05 02:00:00,2021-10-05 03:00:00,12.21,33.78,5.21,9.53,14.74,9.9,0.03,92.47,0.14,98.4,19.29,976.5,33.95,0.0
2021-10-05 03:00:00,2021-10-05 04:00:00,11.09,43.4,5.17,9.47,14.64,10.77,0.95,92.5,0.17,97.89,18.15,976.9,35.71,0.0
2021-10-05 04:00:00,2021-10-05 05:00:00,9.57,47.48,5.42,9.26,14.68,7.27,2.05,92.47,0.18,94.75,18.63,978.4,33.03,0.0
2021-10-05 05:00:00,2021-10-05 06:00:00,8.78,51.2,4.96,9.7,14.66,6.41,0.93,92.45,0.14,96.32,19.93,976.43,30.34,0.0
2021-10-05 06:00:00,2021-10-05 07:00:00,8.39,48.37,5.14,10.35,14.56,8.33,0.0,92.45,0.13,96.57,49.29,979.6,32.72,0.0
2021-10-05 07:00:00,2021-10-05 08:00:00,8.19,67.94,5.66,9.13,14.79,8.5,0.72,89.91,0.13,189.1,161.19,988.98,35.76,0.0
2021-10-05 08:00:00,2021-10-05 09:00:00,8.09,81.98,5.16,9.51,14.67,8.84,1.88,78.35,0.15,78.36,273.79,991.65,35.46,0.0
2021-10-05 09:00:00,2021-10-05 10:00:00,16.61,71.84,5.89,10.64,16.54,7.91,1.12,73.06,0.11,52.3,444.85,,32.0,0.0
2021-10-05 10:00:00,2021-10-05 11:00:00,19.02,42.42,6.19,11.57,17.76,10.0,0.33,69.25,0.03,88.02,515.62,,33.38,0.0
2021-10-05 11:00:00,2021-10-05 12:00:00,19.01,50.57,6.22,11.34,17.55,10.26,0.97,65.52,0.09,98.67,516.51,996.1,35.71,0.0
2021-10-05 12:00:00,2021-10-05 13:00:00,19.0,64.72,6.43,11.12,17.55,10.34,1.4,70.04,0.14,169.51,139.83,981.17,34.8,0.0
2021-10-05 13:00:00,2021-10-05 14:00:00,18.52,74.69,6.31,11.52,17.82,9.96,0.53,75.3,0.07,105.15,97.01,977.88,31.76,0.0
2021-10-05 14:00:00,2021-10-05 15:00:00,18.3,64.98,6.29,11.48,17.77,8.45,0.0,90.93,0.09,213.72,77.94,978.3,31.89,0.0
2021-10-05 15:00:00,2021-10-05 16:00:00,18.59,40.31,6.05,11.61,17.66,8.81,0.53,88.26,0.06,213.39,36.42,977.1,31.04,0.0
2021-10-05 16:00:00,2021-10-05 17:00:00,21.23,47.18,6.29,11.5,17.8,9.02,0.0,84.38,0.1,175.3,30.39,975.05,33.99,0.0
2021-10-05 17:00:00,2021-10-05 18:00:00,31.43,60.13,5.9,10.37,16.28,9.32,0.62,83.41,0.1,101.23,23.23,973.42,34.09,0.0
2021-10-05 18:00:00,2021-10-05 19:00:00,31.65,59.09,5.26,9.37,14.58,8.98,0.93,89.02,0.13,189.53,19.45,973.57,32.54,0.0
2021-10-05 19:00:00,2021-10-05 20:00:00,36.4,62.21,5.14,10.45,15.29,9.02,0.12,92.08,0.13,285.1,19.69,973.82,30.53,0.0
2021-10-05 20:00:00,2021-10-05 21:00:00,32.82,55.6,5.39,9.3,14.66,8.81,0.0,91.3,0.11,230.98,19.91,973.55,32.03,0.0
2021-10-05 21:00:00,2021-10-05 22:00:00,28.14,58.16,5.57,9.23,14.81,10.08,0.23,92.53,0.15,336.96,18.62,972.15,35.24,0.0
2021-10-05 22:00:00,2021-10-05 23:00:00,27.25,57.04,5.25,9.22,14.47,10.76,1.23,92.53,0.18,213.38,17.82,972.48,34.72,0.0
2021-10-05 23:00:00,2021-10-06 00:00:00,41.8,21.64,5.05,9.68,14.74,9.51,1.03,92.48,0.14,65.55,19.34,974.17,30.65,0.0
2021-10-06 00:00:00,2021-10-06 01:00:00,,,5.24,9.53,14.77,8.39,0.0,92.47,0.12,65.6,19.83,972.0,31.02,0.0
2021-10-06 01:00:00,2021-10-06 02:00:00,27.47,28.32,5.41,9.47,14.88,8.48,0.07,92.5,0.15,65.85,18.91,971.58,34.63,0.0
2021-10-06 02:00:00,2021-10-06 03:00:00,27.48,32.81,5.41,9.34,14.75,9.5,1.15,92.5,0.18,65.78,18.0,970.98,35.65,0.0
2021-10-06 03:00:00,2021-10-06 04:00:00,31.67,35.43,5.11,9.35,14.46,8.28,1.67,92.46,0.15,64.45,18.93,974.15,31.17,0.0
2021-10-06 04:00:00,2021-10-06 05:00:00,28.4,41.84,5.09,9.72,14.82,8.14,0.25,92.44,0.14,59.19,19.34,972.92,31.07,0.0
2021-10-06 05:00:00,2021-10-06 06:00:00,23.95,41.16,5.23,10.07,15.16,8.05,0.0,92.45,0.11,64.57,20.18,972.2,30.41,0.0
2021-10-06 06:00:00,2021-10-06 07:00:00,21.73,41.32,5.32,9.52,14.84,10.35,0.03,92.45,0.14,65.84,44.37,974.27,33.32,0.0
2021-10-06 07:00:00,2021-10-06 08:00:00,20.61,49.05,5.45,9.23,14.68,11.1,0.75,92.19,0.14,56.62,124.97,981.2,35.21,0.0
2021-10-06 08:00:00,2021-10-06 09:00:00,20.05,64.06,5.99,10.82,16.81,9.13,1.6,81.2,0.11,80.27,295.18,995.1,34.96,0.0
2021-10-06 09:00:00,2021-10-06 10:00:00,19.78,87.59,6.35,11.39,17.75,9.31,1.68,72.72,0.09,95.28,422.94,,36.51,0.0
2021-10-06 10:00:00,2021-10-06 11:00:00,19.64,73.19,6.37,11.26,17.63,8.18,2.3,66.43,0.11,85.39,448.72,,35.88,0.0
2021-10-06 11:00:00,2021-10-06 12:00:00,19.57,70.27,6.29,11.46,17.74,7.3,1.45,66.45,0.1,78.07,343.7,995.2,34.36,0.0
2021-10-06 12:00:00,2021-10-06 13:00:00,19.54,88.38,6.29,11.43,17.71,10.17,1.3,64.2,0.1,41.11,351.88,993.45,37.67,0.0
2021-10-06 13:00:00,2021-10-06 14:00:00,19.52,90.08,7.0,12.87,19.88,9.84,2.77,63.64,0.1,229.28,361.1,991.1,35.57,0.0
2021-10-06 14:00:00,2021-10-06 15:00:00,19.46,89.65,7.31,13.52,20.82,9.77,1.88,67.16,0.12,201.44,248.52,987.0,34.76,0.0
2021-10-06 15:00:00,2021-10-06 16:00:00,18.76,82.79,7.19,13.47,20.65,10.08,1.18,64.76,0.1,252.01,259.37,991.38,35.53,0.0
2021-10-06 16:00:00,2021-10-06 17:00:00,19.99,85.71,6.0,11.63,17.62,8.4,1.3,66.93,0.11,293.92,115.3,979.1,33.41,0.0
2021-10-06 17:00:00,2021-10-06 18:00:00,30.69,86.54,6.02,12.35,18.02,7.62,0.8,72.55,0.13,220.4,32.87,972.43,32.47,0.0
2021-10-06 18:00:00,2021-10-06 19:00:00,50.35,101.65,6.36,11.46,17.82,9.99,1.38,79.06,0.15,184.83,18.59,970.6,34.57,0.0
