From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-01-17 21:00:00,2021-01-17 22:00:00,11.25,35.5,2.73,20.82,13.25,8.98,3.48,0.47,34.3,0.1,0.75,,,,27.17,62.5,1.55,142.75,1.0,759.0,,27.05,0.0
2021-01-17 22:00:00,2021-01-17 23:00:00,8.75,31.75,2.45,20.75,13.02,11.72,4.2,0.48,30.72,0.1,0.75,,,,33.0,70.75,1.23,93.5,1.0,759.0,,25.72,0.0
2021-01-17 23:00:00,2021-01-18 00:00:00,8.0,33.25,1.5,18.27,10.95,11.97,3.53,0.42,27.78,0.1,0.55,,,,33.65,76.0,1.0,73.0,1.0,758.5,,24.9,0.0
2021-01-18 00:00:00,2021-01-18 01:00:00,8.0,31.5,1.65,19.98,11.98,12.45,4.45,0.34,24.45,0.1,0.47,,,,34.0,79.75,1.0,67.5,1.0,758.0,,24.3,0.0
2021-01-18 01:00:00,2021-01-18 02:00:00,12.75,33.5,0.92,15.45,8.95,12.0,5.22,0.37,24.74,0.1,0.3,,,,29.77,81.0,1.12,66.0,1.0,757.0,,24.02,0.0
2021-01-18 02:00:00,2021-01-18 03:00:00,33.75,43.0,1.0,13.28,7.83,9.22,3.45,0.37,24.35,0.1,0.33,,,,23.85,82.0,1.35,76.75,1.0,756.25,,23.8,0.0
2021-01-18 03:00:00,2021-01-18 04:00:00,46.75,59.5,0.62,12.12,6.97,8.97,5.03,0.33,23.81,0.1,0.3,,,,23.9,82.25,1.3,90.75,1.0,756.0,,23.73,0.0
2021-01-18 04:00:00,2021-01-18 05:00:00,24.25,38.5,1.48,15.15,9.25,9.3,3.73,0.36,21.07,0.1,0.3,,,,23.7,83.5,1.18,83.75,1.0,756.5,,23.4,0.0
2021-01-18 05:00:00,2021-01-18 06:00:00,21.5,42.0,1.75,17.45,10.73,12.15,3.97,0.38,18.96,0.1,0.32,,,,25.88,83.5,1.18,93.25,1.0,757.25,,23.3,0.0
2021-01-18 06:00:00,2021-01-18 07:00:00,20.75,42.25,3.2,21.2,13.88,14.62,3.73,0.5,17.45,0.1,0.53,,,,32.73,84.5,1.28,77.25,1.5,758.0,,23.12,0.0
2021-01-18 07:00:00,2021-01-18 08:00:00,24.25,52.0,6.2,22.0,16.75,14.23,4.3,0.56,17.84,0.17,0.7,,,,33.3,82.5,1.45,87.25,46.5,759.0,,23.8,0.0
2021-01-18 08:00:00,2021-01-18 09:00:00,28.75,54.25,8.07,22.73,18.68,15.7,6.1,0.64,23.57,0.2,0.88,,,,33.62,74.25,1.8,92.25,117.75,760.0,,25.9,0.0
2021-01-18 09:00:00,2021-01-18 10:00:00,30.0,60.5,6.1,21.15,16.2,14.07,6.33,0.8,36.46,0.23,1.12,,,,30.73,68.0,1.87,95.75,241.0,760.0,,27.8,0.0
2021-01-18 10:00:00,2021-01-18 11:00:00,29.0,59.75,5.2,17.5,13.55,9.28,4.3,0.56,47.87,0.2,1.1,,,,23.7,60.75,1.95,98.25,321.25,760.0,,29.4,0.0
2021-01-18 11:00:00,2021-01-18 12:00:00,32.0,58.25,4.2,15.27,11.5,8.43,4.8,0.58,52.48,0.2,1.0,,,,23.65,60.5,2.35,114.5,238.0,759.25,,29.53,0.0
2021-01-18 12:00:00,2021-01-18 13:00:00,23.5,51.5,4.3,17.87,13.0,9.2,1.95,0.74,50.86,0.2,1.12,,,,23.67,60.0,2.5,138.75,251.75,758.25,,29.65,0.0
2021-01-18 13:00:00,2021-01-18 14:00:00,22.75,63.5,4.17,12.9,10.25,10.82,1.7,0.68,47.48,0.17,1.0,,,,25.78,59.25,3.2,157.75,400.0,757.25,,,0.0
2021-01-18 14:00:00,2021-01-18 15:00:00,14.25,58.75,4.33,15.72,11.88,13.62,1.18,0.64,43.76,0.15,0.98,,,,31.77,58.25,3.15,157.25,356.25,756.25,,,0.0
2021-01-18 15:00:00,2021-01-18 16:00:00,11.5,55.5,3.08,14.52,10.22,13.18,1.25,0.58,43.71,0.1,0.82,,,,32.33,57.75,2.92,159.75,272.0,756.0,,,0.0
2021-01-18 16:00:00,2021-01-18 17:00:00,18.75,47.0,3.2,15.97,11.1,13.05,1.9,0.65,43.37,0.1,0.85,,,,32.45,57.25,2.53,153.0,163.5,756.0,,,0.0
2021-01-18 17:00:00,2021-01-18 18:00:00,17.75,45.5,3.78,22.18,14.88,12.1,2.38,0.82,37.63,0.15,1.12,,,,31.45,61.0,2.15,153.5,46.25,756.0,,,0.0
2021-01-18 18:00:00,2021-01-18 19:00:00,21.5,53.25,4.25,26.88,17.75,9.65,0.97,0.92,33.32,0.2,1.18,,,,24.3,64.75,1.7,140.75,1.25,756.75,,,0.0
2021-01-18 19:00:00,2021-01-18 20:00:00,32.5,62.25,6.37,29.75,21.0,9.28,,0.94,30.29,0.33,1.73,,,,24.42,64.75,1.75,137.75,1.0,757.75,,,0.0
2021-01-18 20:00:00,2021-01-18 21:00:00,25.25,59.0,4.08,25.55,16.92,7.9,,0.73,34.55,0.18,1.15,,,,24.32,65.5,1.65,132.75,1.0,758.0,,,0.0
2021-01-18 21:00:00,2021-01-18 22:00:00,24.25,58.75,6.17,29.77,20.83,10.45,,0.9,24.65,0.25,1.42,,,,24.57,71.25,1.07,93.25,1.0,758.25,,,0.0
2021-01-18 22:00:00,2021-01-18 23:00:00,19.75,61.25,3.1,18.65,12.48,11.7,2.62,0.52,29.94,0.22,1.12,,,,26.5,75.5,1.35,108.0,1.0,758.0,,,0.0
2021-01-18 23:00:00,2021-01-19 00:00:00,20.5,42.5,1.2,13.47,8.15,10.67,2.83,0.39,30.77,0.1,0.53,,,,26.72,78.5,1.08,93.25,1.0,758.0,,,0.0
2021-01-19 00:00:00,2021-01-19 01:00:00,17.75,39.5,0.85,13.97,8.1,9.93,2.83,0.39,27.59,0.1,0.5,,,,26.57,79.75,1.1,84.25,1.0,757.0,,,0.0
2021-01-19 01:00:00,2021-01-19 02:00:00,24.25,44.25,0.7,17.38,9.82,9.62,2.75,0.41,22.49,0.1,0.5,,,,26.7,80.0,1.0,88.75,1.0,756.5,,,0.0
2021-01-19 02:00:00,2021-01-19 03:00:00,28.5,46.5,0.83,17.9,10.2,8.93,0.98,0.42,18.62,0.1,0.5,,,,24.32,82.25,1.15,80.75,1.0,756.0,,,0.0
2021-01-19 03:00:00,2021-01-19 04:00:00,30.0,51.25,1.32,18.12,10.75,7.92,2.6,0.38,19.5,0.1,0.5,,,,23.43,82.5,1.35,91.75,1.0,756.0,,,0.0
2021-01-19 04:00:00,2021-01-19 05:00:00,30.0,51.75,1.2,13.8,8.35,7.47,1.98,0.37,22.44,0.1,0.38,,,,23.55,84.0,1.3,92.5,1.0,756.0,,,0.0
2021-01-19 05:00:00,2021-01-19 06:00:00,31.25,53.0,1.95,16.68,10.45,7.5,1.9,0.42,17.4,0.1,0.45,,,,23.6,85.0,1.18,92.5,1.0,756.5,,,0.0
2021-01-19 06:00:00,2021-01-19 07:00:00,35.5,63.0,4.57,22.62,15.75,11.32,5.37,0.64,13.77,0.1,0.55,,,,26.38,85.5,1.0,81.0,4.0,757.0,,,0.0
2021-01-19 07:00:00,2021-01-19 08:00:00,35.75,74.5,8.43,24.48,19.82,10.6,5.78,0.68,15.88,0.17,0.72,,,,26.55,82.75,1.32,86.0,61.25,758.0,,,0.0
2021-01-19 08:00:00,2021-01-19 09:00:00,34.0,72.5,6.6,19.85,15.9,9.9,5.85,0.72,27.69,0.17,0.75,,,,26.9,76.25,1.55,99.0,115.5,759.0,,,0.0
2021-01-19 09:00:00,2021-01-19 10:00:00,38.5,73.0,5.85,19.32,15.0,10.45,3.0,0.81,40.23,0.2,1.12,,,,27.2,68.75,1.8,113.0,245.75,759.5,,,0.0
2021-01-19 10:00:00,2021-01-19 11:00:00,32.75,77.5,5.75,18.22,14.4,8.15,0.8,0.66,51.25,0.18,1.07,,,,24.65,64.0,2.02,116.75,208.5,759.25,,,0.0
2021-01-19 11:00:00,2021-01-19 12:00:00,31.25,72.5,3.23,14.67,10.43,7.87,4.73,0.6,61.98,0.17,1.0,,,,23.52,61.5,2.17,119.75,274.5,758.75,,,0.0
2021-01-19 12:00:00,2021-01-19 13:00:00,37.25,71.5,2.0,13.6,8.87,7.63,4.53,0.61,67.87,0.2,1.1,,,,23.9,56.25,2.3,122.25,351.75,757.5,,,0.0
2021-01-19 13:00:00,2021-01-19 14:00:00,34.0,71.25,3.3,16.5,11.45,8.15,1.18,0.68,65.41,0.15,0.98,,,,23.83,60.5,3.0,175.0,399.5,756.75,,,0.0
2021-01-19 14:00:00,2021-01-19 15:00:00,31.25,66.75,2.25,13.32,8.93,11.2,2.83,0.59,69.58,0.15,0.67,,,,26.2,60.0,3.0,169.5,337.0,756.0,,,0.0
2021-01-19 15:00:00,2021-01-19 16:00:00,30.5,71.5,2.22,14.7,9.62,12.12,5.42,0.63,67.13,0.1,0.65,,,,26.92,59.25,2.42,155.5,201.75,755.5,,,0.0
2021-01-19 16:00:00,2021-01-19 17:00:00,28.25,76.75,1.83,14.07,9.0,12.27,5.67,0.59,69.04,0.12,0.7,,,,26.95,58.5,2.67,151.0,150.25,755.0,,,0.0
2021-01-19 17:00:00,2021-01-19 18:00:00,36.25,71.5,1.58,14.6,8.98,12.35,6.03,0.61,67.67,0.1,0.58,,,,27.1,63.25,2.8,144.25,45.25,756.0,,,0.0
2021-01-19 18:00:00,2021-01-19 19:00:00,41.25,76.75,1.6,16.38,10.05,11.68,2.55,0.68,63.31,0.1,0.72,,,,25.1,68.75,2.8,146.75,1.0,756.25,,,0.0
2021-01-19 19:00:00,2021-01-19 20:00:00,45.5,77.5,1.7,16.65,10.2,10.6,0.9,0.64,61.69,0.15,0.72,,,,24.5,69.5,2.42,141.0,1.0,757.0,,,0.0
2021-01-19 20:00:00,2021-01-19 21:00:00,45.25,72.0,1.0,16.98,9.88,9.67,0.65,0.61,60.86,0.12,0.7,,,,24.48,70.75,2.15,138.75,1.0,757.75,,,0.0
2021-01-19 21:00:00,2021-01-19 22:00:00,41.0,70.5,1.48,19.98,11.77,9.4,1.15,0.68,53.9,0.15,0.75,,,,24.35,72.75,1.68,117.25,1.0,758.0,,,0.0
2021-01-19 22:00:00,2021-01-19 23:00:00,41.25,73.0,0.8,13.35,7.8,11.15,3.12,0.49,58.85,0.12,0.55,,,,26.13,74.0,1.68,112.5,1.0,758.0,,,0.0
2021-01-19 23:00:00,2021-01-20 00:00:00,34.0,65.5,0.62,9.93,5.83,12.25,4.38,0.45,60.71,0.1,0.33,,,,26.83,75.5,1.55,112.25,1.0,758.0,,,0.0
2021-01-20 00:00:00,2021-01-20 01:00:00,38.0,60.25,0.28,7.03,3.92,12.22,4.35,0.41,60.81,0.1,0.2,,,,26.85,76.25,1.35,110.75,1.0,757.25,,,0.0
2021-01-20 01:00:00,2021-01-20 02:00:00,41.25,61.25,0.18,8.5,4.67,12.32,5.25,0.47,48.12,0.1,0.25,,,,26.73,78.0,1.4,102.0,1.0,757.0,,,0.0
2021-01-20 02:00:00,2021-01-20 03:00:00,44.5,75.33,0.35,13.9,7.72,12.6,7.85,0.52,36.36,0.1,0.47,,,,25.45,79.25,1.4,94.25,1.0,756.25,,,0.0
2021-01-20 03:00:00,2021-01-20 04:00:00,52.0,82.75,0.68,13.07,7.48,10.95,8.65,0.48,38.52,0.1,0.53,,,,24.1,80.5,1.27,100.25,1.0,756.0,,,0.0
2021-01-20 04:00:00,2021-01-20 05:00:00,51.25,77.5,0.8,12.23,7.15,9.73,6.9,0.46,39.89,0.1,0.38,,,,23.98,81.25,1.03,98.5,1.0,756.0,,,0.0
2021-01-20 05:00:00,2021-01-20 06:00:00,48.75,75.0,1.68,19.23,11.6,8.93,4.9,0.5,36.75,0.1,0.38,,,,23.58,82.0,1.07,76.75,1.0,757.0,,,0.0
2021-01-20 06:00:00,2021-01-20 07:00:00,50.75,84.5,1.98,19.75,12.05,11.05,7.27,0.62,32.59,0.1,0.6,,,,25.65,83.75,1.18,86.0,1.25,757.25,,,0.0
2021-01-20 07:00:00,2021-01-20 08:00:00,58.5,96.0,4.32,27.98,18.4,15.0,10.1,0.76,28.28,0.2,0.85,,,,26.75,83.25,1.4,91.25,25.25,758.25,,,0.0
2021-01-20 08:00:00,2021-01-20 09:00:00,56.25,98.0,4.35,23.25,15.88,13.43,9.3,0.77,42.19,0.2,0.75,,,,26.8,78.25,1.77,98.5,99.0,759.5,,,0.0
2021-01-20 09:00:00,2021-01-20 10:00:00,54.25,94.75,5.0,22.17,15.9,12.45,10.4,0.98,51.89,0.22,1.08,,,,27.22,72.0,1.8,105.5,216.0,760.0,,,0.0
2021-01-20 10:00:00,2021-01-20 11:00:00,53.75,91.5,3.33,17.73,12.15,12.15,9.0,0.78,58.21,0.22,1.25,,,,26.07,71.5,2.1,120.0,214.25,759.5,,,0.0
2021-01-20 11:00:00,2021-01-20 12:00:00,49.5,85.0,3.33,16.07,11.23,8.83,7.7,0.74,62.57,0.2,1.18,,,,23.83,68.25,2.25,115.0,241.75,758.5,,,0.0
2021-01-20 12:00:00,2021-01-20 13:00:00,48.0,86.5,3.77,20.57,14.0,7.27,5.85,0.85,63.55,0.2,1.4,,,,23.8,70.25,2.07,112.5,174.25,757.75,,,0.0
2021-01-20 13:00:00,2021-01-20 14:00:00,47.25,82.0,3.75,18.98,13.1,7.53,3.85,0.88,64.38,0.2,1.43,,,,23.9,69.75,2.2,115.75,167.0,756.75,,,0.0
2021-01-20 14:00:00,2021-01-20 15:00:00,45.5,83.75,2.25,17.38,11.1,8.15,4.98,0.79,70.56,0.2,0.9,,,,25.2,70.5,2.0,114.25,108.75,756.0,,,0.0
2021-01-20 15:00:00,2021-01-20 16:00:00,47.25,90.5,2.28,18.53,11.73,9.25,7.08,0.81,67.77,0.17,0.97,,,,27.07,72.5,2.12,125.5,119.0,756.0,,,0.0
2021-01-20 16:00:00,2021-01-20 17:00:00,46.75,91.75,1.9,18.8,11.57,10.32,7.12,0.86,57.28,0.2,0.88,,,,27.25,74.0,1.73,123.5,77.5,756.0,,,0.0
2021-01-20 17:00:00,2021-01-20 18:00:00,43.0,93.67,1.42,22.1,12.88,14.3,9.75,0.96,69.97,0.17,1.15,,,,27.4,75.0,1.7,108.5,20.25,756.5,,,0.0
2021-01-20 18:00:00,2021-01-20 19:00:00,70.0,118.75,2.35,42.3,24.38,15.45,13.3,1.46,48.75,0.28,1.73,,,,26.43,77.75,1.12,128.5,1.25,757.0,,,0.0
2021-01-20 19:00:00,2021-01-20 20:00:00,69.0,125.5,3.4,41.68,24.92,12.78,14.3,1.29,37.0,0.4,2.05,,,,24.25,81.25,1.25,147.0,1.0,758.0,,,0.0
2021-01-20 20:00:00,2021-01-20 21:00:00,60.5,119.75,2.27,28.2,16.85,9.28,21.4,0.9,38.76,0.27,1.38,,,,23.42,80.0,1.5,138.5,1.0,759.0,,,0.0
2021-01-20 21:00:00,2021-01-20 22:00:00,44.5,86.33,2.15,27.15,16.18,8.12,18.4,0.9,35.91,0.2,1.12,,,,23.42,81.25,1.27,115.5,1.0,759.0,,,0.0
2021-01-20 22:00:00,2021-01-20 23:00:00,45.5,81.25,1.6,21.7,12.9,8.12,12.48,0.7,35.38,0.22,0.92,,,,25.05,83.5,1.38,117.25,1.0,759.0,,,0.0
2021-01-20 23:00:00,2021-01-21 00:00:00,42.0,79.25,0.88,14.57,8.45,8.32,8.77,0.55,41.01,0.18,0.57,,,,26.65,83.5,1.37,124.25,1.0,758.0,,,0.0
2021-01-21 00:00:00,2021-01-21 01:00:00,37.75,69.25,0.33,10.77,6.03,8.68,3.88,0.46,46.55,0.17,0.3,,,,26.55,85.5,1.15,117.25,1.0,757.75,,,0.0
2021-01-21 01:00:00,2021-01-21 02:00:00,42.75,62.25,0.35,9.2,5.25,9.55,2.58,0.45,45.52,0.1,0.25,,,,26.57,86.0,0.97,115.5,1.0,757.0,,,0.0
2021-01-21 02:00:00,2021-01-21 03:00:00,41.75,56.0,0.45,9.05,5.25,10.57,4.15,0.43,40.82,0.1,0.3,,,,26.15,87.0,1.0,103.75,1.0,756.5,,,0.0
2021-01-21 03:00:00,2021-01-21 04:00:00,41.25,53.75,0.67,8.28,4.95,9.47,4.25,0.39,44.2,0.1,0.2,,,,23.9,86.0,1.12,101.5,1.0,756.0,,,0.0
2021-01-21 04:00:00,2021-01-21 05:00:00,41.75,55.75,0.33,8.07,4.58,8.43,4.35,0.39,44.34,0.1,0.2,,,,24.0,87.0,1.22,99.75,1.0,756.5,,,0.0
2021-01-21 05:00:00,2021-01-21 06:00:00,42.0,60.5,1.55,14.42,8.95,8.55,4.2,0.46,31.36,0.1,0.3,,,,23.45,87.0,1.2,95.5,1.0,757.0,,,0.0
2021-01-21 06:00:00,2021-01-21 07:00:00,46.0,79.0,2.3,18.48,11.65,9.4,4.35,0.69,23.47,0.12,0.47,,,,24.05,87.0,1.15,92.0,2.5,757.75,,,0.0
2021-01-21 07:00:00,2021-01-21 08:00:00,51.75,94.25,10.28,29.4,23.98,9.98,5.85,1.02,13.77,0.23,1.03,,,,26.55,86.0,1.15,73.25,40.5,758.5,,,0.0
2021-01-21 08:00:00,2021-01-21 09:00:00,63.0,125.0,11.05,31.35,25.62,13.17,12.32,1.17,26.02,0.3,1.45,,,,26.85,80.75,1.28,61.75,101.25,759.0,,,0.0
2021-01-21 09:00:00,2021-01-21 10:00:00,68.0,130.0,9.67,30.4,24.05,12.12,12.7,1.47,36.26,0.38,2.05,,,,27.27,76.0,1.23,88.5,173.25,759.25,,,0.0
2021-01-21 10:00:00,2021-01-21 11:00:00,52.0,111.0,4.1,19.48,13.68,12.12,9.23,1.01,40.43,0.27,1.62,,,,27.55,73.75,1.1,119.0,157.25,759.0,,,0.0
2021-01-21 11:00:00,2021-01-21 12:00:00,40.0,87.25,4.53,25.6,17.3,6.37,7.23,0.92,38.85,0.28,1.52,,,,24.9,70.5,1.08,132.5,203.0,758.5,,,0.0
2021-01-21 12:00:00,2021-01-21 13:00:00,34.75,70.0,2.47,12.77,8.83,3.53,2.43,0.63,44.25,0.17,0.95,,,,24.15,66.75,1.93,192.0,395.5,757.5,,31.65,0.0
2021-01-21 13:00:00,2021-01-21 14:00:00,18.25,44.67,2.88,13.2,9.4,3.83,1.38,0.69,47.83,0.12,0.7,,,,24.48,68.0,2.15,196.75,405.0,756.25,,31.42,0.0
2021-01-21 14:00:00,2021-01-21 15:00:00,16.0,46.5,1.82,10.0,6.8,4.8,3.28,0.56,50.17,0.12,0.57,,,,24.9,68.75,2.3,203.0,351.0,755.25,,31.3,0.0
2021-01-21 15:00:00,2021-01-21 16:00:00,16.5,41.5,2.27,11.55,8.02,5.5,3.73,0.67,45.91,0.1,0.47,,,,26.8,69.5,2.2,194.0,261.25,755.0,,31.05,0.0
2021-01-21 16:00:00,2021-01-21 17:00:00,18.75,43.0,2.5,17.15,11.18,4.95,4.0,0.77,41.45,0.15,0.73,,,,26.88,73.25,2.25,193.0,146.5,755.0,,30.38,0.0
2021-01-21 17:00:00,2021-01-21 18:00:00,23.0,53.25,1.6,22.55,13.33,5.88,4.4,0.92,38.76,0.17,0.85,,,,27.12,78.75,2.17,186.75,39.75,755.5,,29.45,0.0
2021-01-21 18:00:00,2021-01-21 19:00:00,30.0,58.0,1.27,27.67,15.75,6.38,3.88,1.06,23.57,0.25,1.25,,,,26.75,83.25,2.03,186.0,1.25,756.0,,28.82,0.0
2021-01-21 19:00:00,2021-01-21 20:00:00,30.25,59.5,3.2,28.77,17.88,8.28,3.02,0.95,23.18,0.27,1.73,,,,24.62,83.25,2.03,199.25,1.0,756.75,,28.75,0.0
2021-01-21 20:00:00,2021-01-21 21:00:00,20.25,52.25,2.98,24.67,15.5,5.62,2.2,0.82,13.38,0.25,1.32,,,,24.15,85.25,1.9,199.5,1.0,757.0,,28.58,0.0
2021-01-21 21:00:00,2021-01-21 22:00:00,14.0,40.75,0.5,15.38,8.6,5.33,2.38,0.62,18.57,0.15,0.7,,,,24.18,85.5,1.77,205.5,1.0,757.75,,28.35,0.0
2021-01-21 22:00:00,2021-01-21 23:00:00,11.75,32.5,1.78,21.48,12.85,5.1,2.23,0.67,10.88,0.17,1.0,,,,24.25,86.5,1.35,187.0,1.0,758.0,,28.25,0.0
2021-01-21 23:00:00,2021-01-22 00:00:00,12.25,36.5,1.05,15.92,9.32,4.78,3.12,0.5,5.19,0.1,0.62,,,,26.75,88.0,1.45,181.5,1.0,757.0,,28.2,0.0
2021-01-22 00:00:00,2021-01-22 01:00:00,6.75,31.0,0.5,10.03,5.6,4.67,3.02,0.35,3.73,0.05,0.27,,,,26.65,88.0,1.52,181.5,1.0,757.0,,28.1,0.0
2021-01-22 01:00:00,2021-01-22 02:00:00,6.0,20.0,0.3,8.9,4.9,4.02,2.77,0.32,2.75,0.0,0.2,,,,26.5,87.75,1.43,187.75,1.0,757.0,,28.0,0.0
2021-01-22 02:00:00,2021-01-22 03:00:00,5.75,22.25,0.25,7.9,4.43,3.52,2.95,0.3,6.22,0.0,0.2,,,,26.5,88.0,1.23,181.75,1.0,756.25,,27.85,0.0
2021-01-22 03:00:00,2021-01-22 04:00:00,6.0,20.25,0.3,8.22,4.55,3.7,3.68,0.32,18.18,0.0,0.2,,,,25.02,88.0,1.2,197.5,1.0,756.0,,27.67,0.0
2021-01-22 04:00:00,2021-01-22 05:00:00,8.25,21.0,,5.4,2.8,3.03,2.7,0.25,23.08,0.0,0.2,,,,24.2,89.0,1.12,212.75,1.0,756.25,,27.42,0.0
2021-01-22 05:00:00,2021-01-22 06:00:00,6.0,21.25,0.2,5.8,3.05,2.68,2.3,0.27,22.78,0.0,0.2,,,,24.18,88.25,1.03,214.0,1.0,757.0,,27.5,0.0
2021-01-22 06:00:00,2021-01-22 07:00:00,6.25,24.5,0.55,9.2,5.35,2.72,2.58,0.44,16.12,0.08,0.3,,,,23.9,89.0,0.88,225.0,2.5,757.75,,27.32,0.0
2021-01-22 07:00:00,2021-01-22 08:00:00,8.25,34.75,0.88,13.28,7.75,2.65,4.2,0.6,16.42,0.17,0.65,,,,26.12,85.25,0.77,207.0,48.25,758.5,,28.25,0.0
2021-01-22 08:00:00,2021-01-22 09:00:00,10.75,37.0,0.97,6.95,4.47,2.43,4.2,0.4,19.36,0.1,0.35,,,,26.82,79.0,1.4,234.75,115.0,759.25,,29.32,0.0
2021-01-22 09:00:00,2021-01-22 10:00:00,6.5,21.25,0.82,5.83,3.8,2.52,4.05,0.46,20.48,0.05,0.2,,,,26.88,75.75,1.48,221.25,184.75,760.0,,30.05,0.0
2021-01-22 10:00:00,2021-01-22 11:00:00,4.5,28.0,1.2,6.2,4.3,3.12,4.37,0.46,26.66,0.1,0.43,,,,27.73,73.75,1.5,219.75,281.5,759.5,,30.48,0.0
2021-01-22 11:00:00,2021-01-22 12:00:00,3.75,27.75,1.77,6.9,5.13,3.83,6.47,0.47,20.73,0.1,0.38,,,,25.85,71.5,2.05,205.25,297.25,758.75,,30.85,0.0
2021-01-22 12:00:00,2021-01-22 13:00:00,5.5,26.0,1.0,4.0,2.9,3.7,2.23,0.49,25.33,0.1,0.47,,,,24.3,70.5,2.42,207.75,357.75,757.75,,30.88,0.0
2021-01-22 13:00:00,2021-01-22 14:00:00,4.0,22.25,1.35,5.5,4.02,2.35,1.98,0.49,24.95,0.05,0.25,,,,24.52,68.75,2.42,217.0,392.5,756.5,,31.02,0.0
2021-01-22 14:00:00,2021-01-22 15:00:00,,19.25,0.88,3.68,2.75,2.4,2.55,0.41,25.97,0.05,0.17,,,,24.5,67.75,2.67,216.75,353.75,755.25,,30.8,0.0
2021-01-22 15:00:00,2021-01-22 16:00:00,,19.0,1.02,3.88,2.85,2.27,2.3,0.46,27.44,0.03,0.12,,,,25.7,69.75,2.45,224.0,263.75,755.0,,30.55,0.0
2021-01-22 16:00:00,2021-01-22 17:00:00,1.0,23.25,1.2,4.5,3.4,2.33,3.02,0.51,23.03,0.05,0.2,,,,26.9,74.75,2.45,216.0,123.75,755.0,,29.8,0.0
2021-01-22 17:00:00,2021-01-22 18:00:00,2.5,19.25,0.75,6.47,4.05,2.38,3.62,0.56,22.1,0.05,0.23,,,,26.73,77.5,2.58,208.75,31.5,755.0,,29.08,0.0
2021-01-22 18:00:00,2021-01-22 19:00:00,7.25,24.0,2.8,16.73,11.15,2.0,2.95,0.73,15.48,0.1,0.53,,,,26.85,78.25,2.22,204.0,1.25,755.75,,28.75,0.0
2021-01-22 19:00:00,2021-01-22 20:00:00,8.75,28.75,5.22,23.9,16.95,2.9,2.77,0.92,12.64,0.25,1.43,,,,25.62,77.75,2.27,196.25,1.0,756.25,,28.7,0.0
2021-01-22 20:00:00,2021-01-22 21:00:00,11.75,34.25,6.57,26.8,19.62,2.48,2.55,0.96,12.0,0.25,1.4,,,,24.15,77.75,1.95,190.25,1.0,757.0,,28.6,0.0
2021-01-22 21:00:00,2021-01-22 22:00:00,13.0,35.0,5.18,24.8,17.42,2.35,2.3,0.87,13.13,0.2,1.23,,,,24.12,78.0,1.9,188.75,1.0,758.0,,28.4,0.0
2021-01-22 22:00:00,2021-01-22 23:00:00,9.25,34.75,2.42,19.97,12.58,2.7,1.62,0.62,18.67,0.2,1.0,,,,24.07,78.0,1.85,181.5,1.0,758.0,,28.25,0.0
2021-01-22 23:00:00,2021-01-23 00:00:00,6.75,34.5,1.02,13.18,7.83,3.08,1.9,0.42,24.89,0.12,0.62,,,,25.43,77.0,1.73,166.5,1.0,757.0,,28.2,0.0
2021-01-23 00:00:00,2021-01-23 01:00:00,6.0,32.0,0.6,8.93,5.25,3.92,2.8,0.39,27.29,0.0,0.22,,,,26.4,77.75,1.2,139.5,1.0,757.0,,27.83,0.0
2021-01-23 01:00:00,2021-01-23 02:00:00,6.0,20.5,0.7,9.05,5.4,4.9,2.35,0.4,22.98,0.03,0.28,,,,26.33,81.5,0.97,94.25,1.0,756.5,,27.15,0.0
2021-01-23 02:00:00,2021-01-23 03:00:00,5.75,19.75,0.92,8.55,5.22,9.5,3.93,0.4,19.55,0.05,0.27,,,,26.35,85.0,1.05,92.75,1.0,756.0,,26.4,0.0
2021-01-23 03:00:00,2021-01-23 04:00:00,4.75,14.75,1.85,10.62,7.12,13.07,4.38,0.42,15.43,0.0,0.2,,,,25.95,86.5,0.88,86.25,1.0,756.0,,26.02,0.0
2021-01-23 04:00:00,2021-01-23 05:00:00,6.5,21.75,2.05,11.9,8.0,7.07,3.35,0.4,12.25,0.0,0.22,,,,24.0,88.75,1.12,83.5,1.0,756.0,,25.62,0.0
2021-01-23 05:00:00,2021-01-23 06:00:00,13.5,26.0,3.25,15.0,10.62,5.9,2.8,0.47,9.36,0.1,0.25,,,,23.95,89.0,1.18,81.5,1.0,756.25,,25.45,0.0
2021-01-23 06:00:00,2021-01-23 07:00:00,13.5,28.5,5.62,21.25,15.88,4.97,2.8,0.67,6.52,0.1,0.45,,,,23.9,89.0,1.05,83.25,2.5,757.0,,25.4,0.0
2021-01-23 07:00:00,2021-01-23 08:00:00,20.75,49.75,12.62,25.07,23.6,6.07,4.12,0.81,6.56,0.17,0.78,,,,24.98,86.5,1.35,82.75,42.75,758.0,,26.0,0.0
2021-01-23 08:00:00,2021-01-23 09:00:00,28.75,66.75,11.15,25.55,22.67,7.48,6.88,0.97,14.95,0.25,1.15,,,,26.75,80.0,1.2,90.25,109.25,759.0,,27.85,0.0
