From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2020-01-30 21:00:00,2020-01-30 22:00:00,25.05,58.08,43.06,19.4,62.48,28.51,3.44,1.46,0.68,1.95,0.18,1.49,0.41
2020-01-30 22:00:00,2020-01-30 23:00:00,27.07,61.28,42.68,19.46,62.13,28.19,3.48,1.2,1.76,2.94,0.24,1.63,0.44
2020-01-30 23:00:00,2020-01-31 00:00:00,30.23,72.11,43.43,19.3,62.73,28.87,3.59,1.02,1.28,2.34,0.07,1.29,0.13
2020-01-31 00:00:00,2020-01-31 01:00:00,39.95,77.1,45.01,19.05,64.08,30.06,3.71,0.86,12.16,7.91,,1.29,0.0
2020-01-31 01:00:00,2020-01-31 02:00:00,38.13,81.08,45.24,19.0,64.25,30.2,3.71,0.78,9.55,4.74,,,0.0
2020-01-31 02:00:00,2020-01-31 03:00:00,42.69,83.41,45.14,19.03,64.19,30.13,3.7,0.63,5.22,11.16,,,0.0
2020-01-31 03:00:00,2020-01-31 04:00:00,31.02,61.05,44.96,19.08,64.04,29.98,3.69,0.7,0.49,0.7,,0.26,0.0
2020-01-31 04:00:00,2020-01-31 05:00:00,31.9,62.95,44.0,19.23,63.22,29.32,3.7,0.77,1.51,1.98,,0.57,0.0
2020-01-31 05:00:00,2020-01-31 06:00:00,28.43,61.75,42.37,19.45,61.82,28.05,3.48,1.05,1.14,1.52,,0.24,0.0
2020-01-31 06:00:00,2020-01-31 07:00:00,45.59,90.39,41.7,19.6,61.28,27.51,3.44,1.49,1.28,1.12,,0.3,0.0
2020-01-31 07:00:00,2020-01-31 08:00:00,68.05,105.28,42.19,19.51,61.7,27.88,3.52,1.63,1.53,1.69,,0.93,0.0
2020-01-31 08:00:00,2020-01-31 09:00:00,69.92,116.1,43.8,19.26,63.07,29.23,3.74,2.06,2.73,4.11,0.51,2.47,0.46
2020-01-31 09:00:00,2020-01-31 10:00:00,66.51,119.53,44.23,19.2,63.42,29.54,3.69,1.98,11.27,17.69,3.39,17.35,4.81
2020-01-31 10:00:00,2020-01-31 11:00:00,47.66,101.38,43.86,19.25,63.1,29.09,3.45,1.64,1.22,2.77,0.45,1.84,0.56
2020-01-31 11:00:00,2020-01-31 12:00:00,35.02,78.13,43.57,19.3,62.86,28.76,3.39,1.4,0.91,2.3,0.29,1.49,0.5
2020-01-31 12:00:00,2020-01-31 13:00:00,36.02,83.0,42.25,19.49,61.76,27.81,3.31,1.29,0.59,1.48,0.18,0.94,0.17
2020-01-31 13:00:00,2020-01-31 14:00:00,36.95,83.05,42.02,19.52,61.54,27.66,3.34,1.13,0.96,2.62,0.3,1.73,0.56
2020-01-31 14:00:00,2020-01-31 15:00:00,34.77,84.64,42.53,19.46,61.99,28.0,3.4,1.15,0.68,1.62,,1.1,0.0
2020-01-31 15:00:00,2020-01-31 16:00:00,25.87,71.16,42.63,19.43,62.07,28.07,3.35,1.23,0.69,1.68,,1.01,0.0
2020-01-31 16:00:00,2020-01-31 17:00:00,20.89,76.87,43.2,19.31,62.52,28.69,3.54,1.18,0.55,1.43,,0.91,0.05
2020-01-31 17:00:00,2020-01-31 18:00:00,17.1,71.87,44.87,19.11,63.98,29.97,3.66,1.42,1.0,3.29,0.23,2.33,0.5
2020-01-31 18:00:00,2020-01-31 19:00:00,21.02,66.79,45.25,19.05,64.3,30.28,3.67,1.34,1.1,3.92,0.28,2.59,0.49
2020-01-31 19:00:00,2020-01-31 20:00:00,21.87,58.82,44.42,19.12,63.56,29.73,3.67,1.26,2.36,4.98,0.73,4.97,0.81
2020-01-31 20:00:00,2020-01-31 21:00:00,17.07,52.18,43.87,19.24,63.1,29.32,3.74,1.56,0.43,1.69,0.03,0.06,0.0
2020-01-31 21:00:00,2020-01-31 22:00:00,20.1,59.18,42.65,19.4,62.07,28.46,3.72,1.71,32.44,37.13,0.59,17.93,7.7
2020-01-31 22:00:00,2020-01-31 23:00:00,24.02,65.77,42.39,19.43,61.84,28.24,3.67,1.24,2.55,5.85,,3.8,0.73
2020-01-31 23:00:00,2020-02-01 00:00:00,24.88,56.86,41.15,19.65,60.79,27.23,3.41,1.05,1.69,2.98,0.09,1.71,0.35
2020-02-01 00:00:00,2020-02-01 01:00:00,19.97,50.87,41.1,19.6,60.7,27.3,3.54,0.74,1.46,1.79,,0.74,0.0
2020-02-01 01:00:00,2020-02-01 02:00:00,19.56,46.77,42.97,19.3,62.29,28.73,3.65,0.81,2.19,2.92,,0.1,0.0
2020-02-01 02:00:00,2020-02-01 03:00:00,40.54,75.41,43.29,19.29,62.58,28.96,3.67,0.75,2.15,1.75,,,0.0
2020-02-01 03:00:00,2020-02-01 04:00:00,23.05,53.28,43.45,19.3,62.77,29.08,3.65,0.78,0.6,1.67,,,0.0
2020-02-01 04:00:00,2020-02-01 05:00:00,25.46,64.18,43.38,19.3,62.68,29.05,3.7,0.94,1.3,0.62,,,0.0
2020-02-01 05:00:00,2020-02-01 06:00:00,43.08,71.1,42.55,19.42,61.97,28.44,3.69,1.01,0.84,0.47,,0.04,0.0
2020-02-01 06:00:00,2020-02-01 07:00:00,45.97,75.08,40.87,19.63,60.51,27.08,3.46,1.1,1.14,1.29,0.23,0.56,0.0
2020-02-01 07:00:00,2020-02-01 08:00:00,45.61,79.01,40.18,19.79,59.95,26.57,3.42,1.56,1.05,1.17,0.33,0.76,0.0
2020-02-01 08:00:00,2020-02-01 09:00:00,69.08,117.2,39.95,19.79,59.75,26.43,3.47,1.92,1.62,1.95,0.52,1.28,0.21
2020-02-01 09:00:00,2020-02-01 10:00:00,71.77,124.64,41.37,19.57,60.94,27.61,3.95,1.86,2.49,3.75,0.8,2.53,0.92
2020-02-01 10:00:00,2020-02-01 11:00:00,62.36,110.07,42.51,19.38,61.89,28.37,3.79,1.08,2.12,3.54,0.41,2.22,0.0
2020-02-01 11:00:00,2020-02-01 12:00:00,37.92,74.79,41.91,19.48,61.37,27.75,3.42,0.85,0.84,2.12,0.46,1.27,0.38
2020-02-01 12:00:00,2020-02-01 13:00:00,34.92,67.08,42.37,19.41,61.78,28.07,3.42,0.78,0.44,1.0,0.05,0.34,0.0
2020-02-01 13:00:00,2020-02-01 14:00:00,32.08,69.89,40.97,19.67,60.65,27.04,3.38,0.85,0.37,0.68,,0.12,0.0
2020-02-01 14:00:00,2020-02-01 15:00:00,34.87,66.1,39.7,19.8,59.51,26.17,3.33,0.88,0.36,0.68,,0.26,0.0
2020-02-01 15:00:00,2020-02-01 16:00:00,30.23,70.36,40.11,19.79,59.91,26.45,3.36,1.19,0.58,1.3,0.1,0.6,0.17
2020-02-01 16:00:00,2020-02-01 17:00:00,38.97,83.92,40.5,19.72,60.22,26.7,3.36,1.28,0.77,1.94,0.28,1.36,0.53
2020-02-01 17:00:00,2020-02-01 18:00:00,37.9,80.95,40.16,19.8,59.93,26.54,3.37,1.41,0.74,1.89,0.28,1.33,0.32
2020-02-01 18:00:00,2020-02-01 19:00:00,34.02,78.97,41.38,19.6,60.99,27.44,3.44,1.5,0.78,1.88,0.1,1.27,0.36
2020-02-01 19:00:00,2020-02-01 20:00:00,35.05,77.87,42.46,19.42,61.9,28.28,3.54,1.52,0.84,2.75,0.28,1.62,0.48
2020-02-01 20:00:00,2020-02-01 21:00:00,36.8,72.64,42.63,19.39,62.02,28.51,3.64,1.48,1.72,5.84,0.54,3.6,0.89
2020-02-01 21:00:00,2020-02-01 22:00:00,29.25,59.08,42.09,19.45,61.54,28.14,3.67,1.47,4.2,12.52,0.04,1.28,0.07
2020-02-01 22:00:00,2020-02-01 23:00:00,38.95,62.05,40.42,19.74,60.18,26.83,3.47,1.28,2.16,5.52,,2.09,0.04
2020-02-01 23:00:00,2020-02-02 00:00:00,37.02,64.02,39.66,19.85,59.52,26.25,3.45,1.14,1.14,2.18,,1.17,0.12
2020-02-02 00:00:00,2020-02-02 01:00:00,38.39,65.43,39.48,19.85,59.34,26.12,3.4,1.01,1.0,1.71,0.46,1.09,0.0
2020-02-02 01:00:00,2020-02-02 02:00:00,52.62,81.49,39.24,19.86,59.11,26.0,3.46,0.96,0.58,1.1,,0.6,0.0
2020-02-02 02:00:00,2020-02-02 03:00:00,37.95,62.08,40.84,19.59,60.43,27.29,3.69,0.93,2.62,5.49,0.52,0.1,0.0
2020-02-02 03:00:00,2020-02-02 04:00:00,36.13,65.2,41.56,19.5,61.05,27.8,3.68,0.75,8.71,20.46,11.76,0.01,0.0
2020-02-02 04:00:00,2020-02-02 05:00:00,40.9,72.84,41.79,19.47,61.26,27.94,3.68,0.79,0.31,0.26,0.39,0.04,0.0
2020-02-02 05:00:00,2020-02-02 06:00:00,37.18,67.23,41.64,19.51,61.17,27.87,3.69,1.0,1.47,1.68,0.05,,0.0
2020-02-02 06:00:00,2020-02-02 07:00:00,44.02,76.0,40.6,19.67,60.28,27.05,3.57,0.99,0.8,0.6,0.06,0.05,0.0
2020-02-02 07:00:00,2020-02-02 08:00:00,45.1,76.16,38.75,19.96,58.71,25.53,3.37,1.14,0.8,1.09,0.41,0.64,0.1
2020-02-02 08:00:00,2020-02-02 09:00:00,49.0,82.13,38.34,20.01,58.35,25.29,3.44,1.21,0.98,1.48,0.43,1.0,0.0
2020-02-02 09:00:00,2020-02-02 10:00:00,48.74,86.59,39.42,19.83,59.24,26.01,3.41,0.91,0.83,0.97,,0.42,0.0
2020-02-02 10:00:00,2020-02-02 11:00:00,39.28,71.1,39.49,19.8,59.33,26.06,3.46,1.09,0.71,1.04,0.15,0.55,0.1
2020-02-02 11:00:00,2020-02-02 12:00:00,49.87,75.28,39.72,19.78,59.49,26.2,3.66,1.07,0.98,1.49,0.14,0.91,0.24
2020-02-02 12:00:00,2020-02-02 13:00:00,45.3,86.23,39.52,19.83,59.34,26.03,3.6,1.14,0.78,0.99,,0.49,0.0
2020-02-02 13:00:00,2020-02-02 14:00:00,56.36,94.17,38.82,19.94,58.75,25.55,3.52,0.96,0.59,0.78,,0.22,0.0
2020-02-02 14:00:00,2020-02-02 15:00:00,31.87,62.66,38.75,19.94,58.69,25.52,3.46,0.93,0.46,0.73,,0.42,0.0
2020-02-02 15:00:00,2020-02-02 16:00:00,26.87,49.82,38.82,19.95,58.77,25.59,3.38,0.88,0.46,1.08,0.09,0.77,0.18
2020-02-02 16:00:00,2020-02-02 17:00:00,22.13,43.08,38.55,19.96,58.51,25.46,3.38,0.85,0.38,0.76,,0.46,0.08
2020-02-02 17:00:00,2020-02-02 18:00:00,26.87,45.8,40.25,19.7,59.95,26.76,3.58,0.78,0.36,0.61,,0.2,0.0
2020-02-02 18:00:00,2020-02-02 19:00:00,22.25,38.43,41.02,19.64,60.66,27.35,3.6,1.04,0.34,0.75,,0.26,0.0
2020-02-02 19:00:00,2020-02-02 20:00:00,32.1,55.34,40.19,19.75,59.94,26.78,3.56,1.63,0.74,3.47,0.08,0.99,0.29
2020-02-02 20:00:00,2020-02-02 21:00:00,35.9,67.64,40.78,19.61,60.4,27.28,3.68,1.44,1.47,4.58,0.33,2.68,0.57
2020-02-02 21:00:00,2020-02-02 22:00:00,32.18,54.31,41.14,19.58,60.71,27.52,3.65,1.69,13.52,41.42,5.33,27.37,6.37
2020-02-02 22:00:00,2020-02-02 23:00:00,39.1,66.08,41.19,19.56,60.76,27.57,3.67,1.54,2.46,7.08,1.01,5.04,1.43
2020-02-02 23:00:00,2020-02-03 00:00:00,43.02,69.09,40.86,19.64,60.5,27.29,3.66,1.3,0.15,0.3,,0.09,0.0
2020-02-03 00:00:00,2020-02-03 01:00:00,44.18,72.87,38.98,19.9,58.87,25.83,3.42,1.01,0.8,1.31,0.2,0.63,0.0
2020-02-03 01:00:00,2020-02-03 02:00:00,50.67,67.77,38.25,20.0,58.24,25.3,3.4,0.86,0.57,1.0,0.06,0.5,0.0
2020-02-03 02:00:00,2020-02-03 03:00:00,38.32,59.72,38.47,19.98,58.44,25.42,3.4,0.89,0.61,0.88,,0.29,0.0
2020-02-03 03:00:00,2020-02-03 04:00:00,51.88,86.84,38.94,19.89,58.83,25.87,3.5,0.94,0.86,1.12,,0.21,0.0
2020-02-03 04:00:00,2020-02-03 05:00:00,47.23,81.1,40.93,19.61,60.56,27.39,3.68,1.08,2.03,2.04,,,0.0
2020-02-03 05:00:00,2020-02-03 06:00:00,57.05,84.97,41.84,19.5,61.32,28.02,3.64,1.16,3.32,4.19,,,0.0
2020-02-03 06:00:00,2020-02-03 07:00:00,58.88,83.79,41.64,19.53,61.15,27.76,3.5,1.27,2.64,2.84,,0.45,0.0
2020-02-03 07:00:00,2020-02-03 08:00:00,54.02,76.23,40.02,19.75,59.76,26.45,3.37,1.5,0.85,1.43,0.09,0.8,0.17
2020-02-03 08:00:00,2020-02-03 09:00:00,55.08,85.18,38.8,19.94,58.75,25.57,3.37,1.62,0.97,1.64,0.23,1.09,0.26
2020-02-03 09:00:00,2020-02-03 10:00:00,58.05,92.13,37.98,20.08,58.05,25.02,3.82,1.56,1.46,2.25,0.42,1.54,0.69
2020-02-03 10:00:00,2020-02-03 11:00:00,59.52,96.35,37.69,20.1,57.79,24.8,4.08,1.27,1.31,2.19,0.38,1.62,0.6
2020-02-03 11:00:00,2020-02-03 12:00:00,39.02,72.08,38.38,20.0,58.37,25.26,3.84,1.03,0.92,1.7,0.31,1.06,0.29
2020-02-03 12:00:00,2020-02-03 13:00:00,39.37,75.15,38.63,14.91,56.98,25.51,3.55,0.89,0.64,1.09,,0.44,0.0
2020-02-03 13:00:00,2020-02-03 14:00:00,30.93,76.53,40.15,4.7,55.33,26.56,3.42,0.7,0.39,0.81,,0.26,0.0
2020-02-03 14:00:00,2020-02-03 15:00:00,27.86,59.31,40.73,4.67,56.02,26.98,3.38,0.7,0.32,0.58,,0.27,0.0
2020-02-03 15:00:00,2020-02-03 16:00:00,22.02,70.89,40.74,4.64,56.01,27.0,3.31,0.77,0.33,0.69,,0.27,0.03
2020-02-03 16:00:00,2020-02-03 17:00:00,23.18,66.92,39.11,4.87,54.17,25.83,3.31,0.81,0.66,1.22,,0.61,0.08
2020-02-03 17:00:00,2020-02-03 18:00:00,30.92,63.69,38.08,5.0,53.01,25.13,3.35,0.87,0.37,0.7,,0.29,0.0
2020-02-03 18:00:00,2020-02-03 19:00:00,28.02,52.02,37.69,5.07,52.58,24.86,3.39,1.09,0.42,0.91,0.02,0.53,0.03
2020-02-03 19:00:00,2020-02-03 20:00:00,29.0,53.15,37.18,5.2,52.08,24.54,3.35,1.43,0.68,1.94,0.14,1.21,0.39
2020-02-03 20:00:00,2020-02-03 21:00:00,29.11,59.2,38.26,5.0,53.24,25.46,3.58,1.63,0.92,2.69,0.24,2.04,0.47
2020-02-03 21:00:00,2020-02-03 22:00:00,33.95,66.84,40.07,4.7,55.22,26.83,3.67,1.42,2.32,5.17,0.33,2.1,0.61
2020-02-03 22:00:00,2020-02-03 23:00:00,32.41,61.62,40.11,4.7,55.26,26.86,3.69,1.44,2.01,9.36,0.15,3.62,0.25
2020-02-03 23:00:00,2020-02-04 00:00:00,50.85,86.12,39.72,4.77,54.85,26.6,3.61,1.42,0.64,1.23,0.17,0.66,0.15
2020-02-04 00:00:00,2020-02-04 01:00:00,86.69,133.28,38.67,4.97,53.74,25.77,3.47,1.24,2.56,5.3,0.15,0.77,0.03
2020-02-04 01:00:00,2020-02-04 02:00:00,74.54,105.41,37.12,5.15,51.96,24.55,3.36,1.19,1.3,1.86,0.42,0.97,0.09
2020-02-04 02:00:00,2020-02-04 03:00:00,57.69,84.1,36.49,5.24,51.26,24.12,3.37,1.48,1.33,2.06,0.63,1.08,0.0
2020-02-04 03:00:00,2020-02-04 04:00:00,87.02,125.92,36.22,5.29,50.94,23.93,3.37,1.47,1.81,1.78,0.74,1.06,0.17
2020-02-04 04:00:00,2020-02-04 05:00:00,87.63,122.43,36.55,5.21,51.31,24.17,3.38,1.28,1.45,1.36,0.73,0.86,0.0
2020-02-04 05:00:00,2020-02-04 06:00:00,72.0,101.05,37.8,5.04,52.69,25.13,3.5,1.42,1.13,1.2,0.53,0.78,0.0
2020-02-04 06:00:00,2020-02-04 07:00:00,71.97,103.05,38.83,4.9,53.83,25.91,3.62,1.61,1.12,1.57,0.2,0.66,0.0
2020-02-04 07:00:00,2020-02-04 08:00:00,71.25,105.41,38.52,4.96,53.5,25.64,3.57,1.9,1.45,2.34,0.42,1.23,0.39
2020-02-04 08:00:00,2020-02-04 09:00:00,81.64,120.87,37.74,5.06,52.66,25.0,3.42,2.17,1.71,3.17,0.56,2.18,0.9
2020-02-04 09:00:00,2020-02-04 10:00:00,67.68,115.64,36.47,5.26,51.26,24.07,3.39,2.1,1.64,3.34,0.6,2.58,1.14
2020-02-04 10:00:00,2020-02-04 11:00:00,53.59,101.23,35.53,5.38,50.17,23.5,3.49,1.46,1.71,3.92,0.95,3.1,1.32
2020-02-04 11:00:00,2020-02-04 12:00:00,35.88,71.72,38.13,4.99,53.07,25.26,3.46,1.11,0.53,1.36,0.24,1.05,0.14
2020-02-04 12:00:00,2020-02-04 13:00:00,31.02,61.2,38.43,4.92,53.37,25.44,3.36,1.21,0.87,2.22,0.42,1.38,0.46
2020-02-04 13:00:00,2020-02-04 14:00:00,31.95,68.95,38.25,4.93,53.16,25.34,3.38,0.85,0.57,1.35,0.17,0.77,0.2
2020-02-04 14:00:00,2020-02-04 15:00:00,30.07,67.23,37.29,5.1,52.12,24.65,3.38,0.81,0.55,1.06,0.06,0.59,0.12
2020-02-04 15:00:00,2020-02-04 16:00:00,33.15,76.25,36.87,5.17,51.65,24.34,3.36,0.91,0.39,0.55,,0.1,0.0
2020-02-04 16:00:00,2020-02-04 17:00:00,38.81,85.34,36.68,5.2,51.43,24.22,3.33,0.75,0.44,0.61,,0.15,0.0
2020-02-04 17:00:00,2020-02-04 18:00:00,31.11,59.95,35.94,5.3,50.64,23.73,3.35,0.87,0.39,0.7,,0.31,0.0
2020-02-04 18:00:00,2020-02-04 19:00:00,36.05,58.36,34.84,5.48,49.41,23.03,3.39,1.48,0.49,1.13,0.07,0.76,0.16
2020-02-04 19:00:00,2020-02-04 20:00:00,38.41,72.52,35.58,5.38,50.24,23.65,3.46,1.86,1.12,2.67,0.22,2.02,0.76
2020-02-04 20:00:00,2020-02-04 21:00:00,55.62,91.44,37.31,5.12,52.19,24.84,3.52,1.63,0.83,1.78,0.09,1.5,0.18
2020-02-04 21:00:00,2020-02-04 22:00:00,40.93,69.84,36.94,5.17,51.76,24.62,3.5,1.76,0.77,1.99,0.22,1.56,0.47
2020-02-04 22:00:00,2020-02-04 23:00:00,38.66,65.07,36.54,5.23,51.29,24.3,3.45,1.74,1.05,2.08,0.31,1.38,0.46
2020-02-04 23:00:00,2020-02-05 00:00:00,66.93,106.09,35.46,5.39,50.13,23.47,3.32,1.72,2.24,2.86,1.09,1.98,0.79
2020-02-05 00:00:00,2020-02-05 01:00:00,64.13,109.92,34.86,5.5,49.46,23.06,3.39,1.63,1.66,3.02,0.87,1.92,0.78
2020-02-05 01:00:00,2020-02-05 02:00:00,69.09,106.74,34.43,5.5,48.94,22.77,3.37,1.25,1.54,2.69,0.57,1.49,0.38
2020-02-05 02:00:00,2020-02-05 03:00:00,72.72,96.84,34.24,5.5,48.7,22.64,3.36,1.17,0.96,1.64,0.49,1.03,0.0
2020-02-05 03:00:00,2020-02-05 04:00:00,61.9,90.95,35.44,5.34,50.0,23.57,3.5,1.08,1.16,1.84,0.33,0.94,0.0
2020-02-05 04:00:00,2020-02-05 05:00:00,57.81,88.72,36.66,5.17,51.38,24.41,3.51,1.02,0.9,1.34,0.78,0.83,0.12
2020-02-05 05:00:00,2020-02-05 06:00:00,50.34,78.66,37.02,5.16,51.84,24.67,3.54,1.23,1.5,1.61,0.69,0.82,0.0
2020-02-05 06:00:00,2020-02-05 07:00:00,65.18,104.13,37.36,5.11,52.23,24.96,3.61,1.57,1.56,2.29,0.55,1.15,0.28
2020-02-05 07:00:00,2020-02-05 08:00:00,73.41,109.79,35.8,5.36,50.51,23.74,3.44,2.09,1.49,2.48,0.52,1.5,0.43
2020-02-05 08:00:00,2020-02-05 09:00:00,90.7,139.84,34.58,5.51,49.12,22.89,3.41,2.0,1.58,2.37,0.44,1.47,0.59
2020-02-05 09:00:00,2020-02-05 10:00:00,77.81,133.74,33.98,5.59,48.43,22.46,3.4,2.15,1.4,2.0,0.26,1.31,0.28
2020-02-05 10:00:00,2020-02-05 11:00:00,69.49,123.11,33.63,5.62,48.04,22.22,3.39,1.63,1.21,2.1,0.44,1.43,0.46
2020-02-05 11:00:00,2020-02-05 12:00:00,48.2,89.31,33.92,5.59,48.35,22.43,3.43,1.46,1.01,1.56,0.2,0.92,0.17
2020-02-05 12:00:00,2020-02-05 13:00:00,56.79,101.33,36.19,5.25,50.87,24.05,3.54,1.25,1.5,2.02,0.33,1.16,0.15
2020-02-05 13:00:00,2020-02-05 14:00:00,47.74,113.13,37.64,5.02,52.46,25.1,3.52,0.97,0.68,1.18,,0.61,0.0
2020-02-05 14:00:00,2020-02-05 15:00:00,37.09,80.1,37.81,5.0,52.66,25.2,3.51,1.04,0.49,0.83,,0.35,0.0
2020-02-05 15:00:00,2020-02-05 16:00:00,40.65,84.63,33.52,3.29,38.03,25.28,3.4,1.09,0.59,0.77,,0.36,0.0
2020-02-05 16:00:00,2020-02-05 17:00:00,28.81,91.67,33.68,0.67,29.66,21.86,3.39,0.94,0.54,0.92,,0.46,0.0
2020-02-05 17:00:00,2020-02-05 18:00:00,41.81,78.56,33.11,0.74,29.23,21.48,3.4,0.92,0.37,0.43,,0.09,0.0
2020-02-05 18:00:00,2020-02-05 19:00:00,33.91,62.26,32.43,0.86,28.75,21.05,3.39,1.33,0.54,1.12,0.12,0.59,0.19
2020-02-05 19:00:00,2020-02-05 20:00:00,28.5,72.59,32.39,0.86,28.71,21.05,3.48,2.1,1.1,3.14,0.5,2.63,0.95
2020-02-05 20:00:00,2020-02-05 21:00:00,28.5,94.67,33.9,0.61,29.8,22.27,3.72,1.61,0.9,2.7,0.5,2.21,0.95
2020-02-05 21:00:00,2020-02-05 22:00:00,28.5,81.56,34.58,0.49,30.29,22.73,3.72,1.31,0.24,0.55,,0.7,0.07
2020-02-05 22:00:00,2020-02-05 23:00:00,28.5,65.08,34.85,0.48,30.48,22.94,3.69,1.28,0.1,0.16,,0.06,0.0
2020-02-05 23:00:00,2020-02-06 00:00:00,28.5,67.42,34.69,0.48,30.36,22.84,3.72,1.06,0.05,0.15,0.06,,0.0
2020-02-06 00:00:00,2020-02-06 01:00:00,28.5,43.16,33.87,0.6,29.76,22.26,3.71,0.99,0.05,0.15,0.01,,0.0
2020-02-06 01:00:00,2020-02-06 02:00:00,28.5,48.77,33.15,0.68,29.27,21.77,3.71,0.86,0.05,0.15,0.07,0.01,0.0
2020-02-06 02:00:00,2020-02-06 03:00:00,28.5,40.15,32.78,0.83,28.99,21.53,3.71,0.86,0.04,0.11,,0.09,0.0
2020-02-06 03:00:00,2020-02-06 04:00:00,28.5,45.84,32.48,0.86,28.76,21.34,3.71,0.84,0.06,0.15,,,0.0
2020-02-06 04:00:00,2020-02-06 05:00:00,28.5,40.23,32.64,0.8,28.88,21.5,3.7,0.82,3.22,3.49,,,0.0
2020-02-06 05:00:00,2020-02-06 06:00:00,28.5,49.3,33.88,0.62,29.77,22.33,3.68,0.96,0.14,0.16,0.04,0.06,0.0
2020-02-06 06:00:00,2020-02-06 07:00:00,28.5,61.16,34.2,0.49,30.0,22.52,3.67,1.2,0.23,0.19,,,0.0
2020-02-06 07:00:00,2020-02-06 08:00:00,28.5,68.23,34.27,0.57,30.08,22.57,3.73,1.47,0.37,0.2,,0.11,0.0
2020-02-06 08:00:00,2020-02-06 09:00:00,28.5,77.25,34.02,0.66,29.88,22.35,3.74,1.92,0.4,0.56,0.1,0.48,0.07
2020-02-06 09:00:00,2020-02-06 10:00:00,28.5,87.07,33.39,0.67,29.44,21.95,3.75,2.04,0.45,0.87,0.22,0.82,0.21
2020-02-06 10:00:00,2020-02-06 11:00:00,28.5,89.67,32.92,0.81,29.07,21.62,3.77,1.68,0.18,0.5,0.15,0.32,0.16
2020-02-06 11:00:00,2020-02-06 12:00:00,28.5,76.87,32.66,0.86,28.89,21.44,3.66,1.26,1.33,3.17,0.18,0.41,0.04
2020-02-06 12:00:00,2020-02-06 13:00:00,28.5,71.95,32.42,0.86,28.72,21.24,3.6,1.01,1.4,2.04,0.21,0.5,0.0
2020-02-06 13:00:00,2020-02-06 14:00:00,28.97,70.16,33.82,0.62,29.74,22.25,3.61,1.07,0.61,1.58,,,0.0
2020-02-06 14:00:00,2020-02-06 15:00:00,48.91,76.97,34.88,0.48,30.49,22.97,3.65,1.09,2.81,4.81,0.03,0.11,0.0
2020-02-06 15:00:00,2020-02-06 16:00:00,45.09,76.07,34.43,0.52,30.17,22.61,3.58,1.25,0.76,1.52,0.08,0.55,0.0
2020-02-06 16:00:00,2020-02-06 17:00:00,48.91,79.13,34.44,0.56,30.19,22.61,3.55,1.54,1.05,2.68,0.19,1.67,0.62
2020-02-06 17:00:00,2020-02-06 18:00:00,44.93,83.91,32.51,0.84,28.81,21.13,3.37,1.71,0.53,1.33,,0.85,0.0
2020-02-06 18:00:00,2020-02-06 19:00:00,42.11,80.09,31.33,1.05,27.95,20.34,3.38,1.8,0.87,2.52,0.42,1.88,0.79
2020-02-06 19:00:00,2020-02-06 20:00:00,47.14,84.14,31.4,1.05,28.0,20.4,3.47,2.1,0.86,2.38,0.38,1.83,0.78
2020-02-06 20:00:00,2020-02-06 21:00:00,52.98,89.86,31.67,1.02,28.18,20.63,3.53,1.95,0.85,2.24,0.27,1.65,0.56
2020-02-06 21:00:00,2020-02-06 22:00:00,51.84,83.86,32.65,0.77,28.88,21.45,3.65,1.73,1.59,4.62,0.42,3.67,1.29
2020-02-06 22:00:00,2020-02-06 23:00:00,44.86,77.84,33.86,0.61,29.75,22.31,3.7,1.4,0.06,0.24,,0.25,0.0
2020-02-06 23:00:00,2020-02-07 00:00:00,39.02,71.02,33.92,0.66,29.8,22.34,3.66,1.21,0.03,0.16,,0.06,0.0
2020-02-07 00:00:00,2020-02-07 01:00:00,40.35,72.47,33.94,0.67,29.84,22.37,3.67,1.41,0.4,0.65,0.25,0.68,0.04
2020-02-07 01:00:00,2020-02-07 02:00:00,55.16,91.92,33.74,0.67,29.69,22.22,3.67,1.05,0.49,0.3,0.18,0.05,0.0
2020-02-07 02:00:00,2020-02-07 03:00:00,61.33,87.78,32.96,0.72,29.11,21.7,3.72,0.84,0.16,0.19,0.02,0.07,0.0
2020-02-07 03:00:00,2020-02-07 04:00:00,32.68,35.88,32.44,0.84,28.72,21.34,3.7,0.84,0.04,0.12,,0.11,0.0
2020-02-07 04:00:00,2020-02-07 05:00:00,19.46,31.41,32.35,0.86,28.65,21.27,3.73,0.98,0.04,0.12,0.05,0.06,0.0
2020-02-07 05:00:00,2020-02-07 06:00:00,39.11,49.18,32.45,0.86,28.75,21.34,3.65,1.11,0.4,0.41,,,0.0
2020-02-07 06:00:00,2020-02-07 07:00:00,44.18,57.27,33.48,0.69,29.49,22.04,3.63,1.19,0.25,0.17,,,0.0
2020-02-07 07:00:00,2020-02-07 08:00:00,52.27,69.25,34.26,0.53,30.06,22.58,3.69,1.6,0.21,0.23,0.09,0.22,0.01
2020-02-07 08:00:00,2020-02-07 09:00:00,63.88,78.97,34.43,0.51,30.17,22.7,3.7,1.85,0.36,0.3,0.21,0.43,0.09
