From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (),CO2 (mg/m3),RF (mm)
2016-11-08 19:00:00,2016-11-08 20:00:00,,,,,,4.97,19.07,,
2016-11-08 20:00:00,2016-11-08 21:00:00,,,,,,5.0,18.55,,
2016-11-08 21:00:00,2016-11-08 22:00:00,,,,,,5.02,18.8,,
2016-11-08 22:00:00,2016-11-08 23:00:00,,,,,,5.08,18.66,,
2016-11-08 23:00:00,2016-11-09 00:00:00,,,,,,5.1,19.01,,
2016-11-09 00:00:00,2016-11-09 01:00:00,,,,,,5.18,19.15,,
2016-11-09 01:00:00,2016-11-09 02:00:00,,,,,,5.24,19.02,,
2016-11-09 02:00:00,2016-11-09 03:00:00,,,,,,5.18,18.86,,
2016-11-09 03:00:00,2016-11-09 04:00:00,,,,,,5.11,18.62,,
2016-11-09 04:00:00,2016-11-09 05:00:00,,,,,,5.04,18.21,,
2016-11-09 05:00:00,2016-11-09 06:00:00,,,,,,4.95,18.1,,
2016-11-09 06:00:00,2016-11-09 07:00:00,,,,,,4.92,18.02,,
2016-11-09 07:00:00,2016-11-09 08:00:00,,,,,,4.93,18.69,,
2016-11-09 08:00:00,2016-11-09 09:00:00,,,,,,4.97,18.61,,
2016-11-09 09:00:00,2016-11-09 10:00:00,,,,,,5.04,22.14,,
2016-11-09 10:00:00,2016-11-09 11:00:00,,,,,,5.12,31.38,,
2016-11-09 11:00:00,2016-11-09 12:00:00,,,,,,5.19,47.2,,
2016-11-09 12:00:00,2016-11-09 13:00:00,,,,,,5.12,56.46,,
2016-11-09 13:00:00,2016-11-09 14:00:00,,,,,,4.93,56.08,,
2016-11-09 14:00:00,2016-11-09 15:00:00,,,,,,4.85,55.63,,
2016-11-09 15:00:00,2016-11-09 16:00:00,,,,,,,,,
2016-11-09 16:00:00,2016-11-09 17:00:00,,,,,,,,,
2016-11-09 17:00:00,2016-11-09 18:00:00,,,,,,,,,
2016-11-09 18:00:00,2016-11-09 19:00:00,,,,,,,,,
2016-11-09 19:00:00,2016-11-09 20:00:00,,,,,,,,,
2016-11-09 20:00:00,2016-11-09 21:00:00,,,,,,,,,
2016-11-09 21:00:00,2016-11-09 22:00:00,,,,,,,,,
2016-11-09 22:00:00,2016-11-09 23:00:00,,,,,,,,,
2016-11-09 23:00:00,2016-11-10 00:00:00,,,,,,,,,
2016-11-10 00:00:00,2016-11-10 01:00:00,,,,,,,,,
2016-11-10 01:00:00,2016-11-10 02:00:00,,,,,,,,,
2016-11-10 02:00:00,2016-11-10 03:00:00,,,,,,,,,
2016-11-10 03:00:00,2016-11-10 04:00:00,,,,,,,,,
2016-11-10 04:00:00,2016-11-10 05:00:00,,,,,,,,,
2016-11-10 05:00:00,2016-11-10 06:00:00,,,,,,,,,
2016-11-10 06:00:00,2016-11-10 07:00:00,,,,,,,,,
2016-11-10 07:00:00,2016-11-10 08:00:00,,,,,,,,,
2016-11-10 08:00:00,2016-11-10 09:00:00,,,,,,,,,
2016-11-10 09:00:00,2016-11-10 10:00:00,,,,,,,,,
2016-11-10 10:00:00,2016-11-10 11:00:00,,,,,,,,,
2016-11-10 11:00:00,2016-11-10 12:00:00,,,,,,,,,
2016-11-10 12:00:00,2016-11-10 13:00:00,,,,,,,,,
2016-11-10 13:00:00,2016-11-10 14:00:00,,,,,,,,,
2016-11-10 14:00:00,2016-11-10 15:00:00,,,,,,,,,
2016-11-10 15:00:00,2016-11-10 16:00:00,,,,,,,,,
2016-11-10 16:00:00,2016-11-10 17:00:00,,,,,,,,,
2016-11-10 17:00:00,2016-11-10 18:00:00,,,,,,,,,
2016-11-10 18:00:00,2016-11-10 19:00:00,,,,,,,,,
2016-11-10 19:00:00,2016-11-10 20:00:00,,,,,,,,,
2016-11-10 20:00:00,2016-11-10 21:00:00,,,,,,,,,
2016-11-10 21:00:00,2016-11-10 22:00:00,,,,,,,,,
2016-11-10 22:00:00,2016-11-10 23:00:00,,,,,,,,,
2016-11-10 23:00:00,2016-11-11 00:00:00,,,,,,,,,
2016-11-11 00:00:00,2016-11-11 01:00:00,,,,,,,,,
2016-11-11 01:00:00,2016-11-11 02:00:00,,,,,,,,,
2016-11-11 02:00:00,2016-11-11 03:00:00,,,,,,,,,
2016-11-11 03:00:00,2016-11-11 04:00:00,,,,,,,,,
2016-11-11 04:00:00,2016-11-11 05:00:00,,,,,,,,,
2016-11-11 05:00:00,2016-11-11 06:00:00,,,,,,,,,
2016-11-11 06:00:00,2016-11-11 07:00:00,,,,,,,,,
2016-11-11 07:00:00,2016-11-11 08:00:00,,,,,,,,,
2016-11-11 08:00:00,2016-11-11 09:00:00,,,,,,,,,
2016-11-11 09:00:00,2016-11-11 10:00:00,,,,,,,,,
2016-11-11 10:00:00,2016-11-11 11:00:00,,,,,,,,,
2016-11-11 11:00:00,2016-11-11 12:00:00,,,,,,5.26,35.6,,
2016-11-11 12:00:00,2016-11-11 13:00:00,,,,,,4.98,63.11,,
2016-11-11 13:00:00,2016-11-11 14:00:00,,,,,,4.94,64.72,,
2016-11-11 14:00:00,2016-11-11 15:00:00,,,,,,4.85,63.61,,
2016-11-11 15:00:00,2016-11-11 16:00:00,,,,,,4.85,61.63,,
2016-11-11 16:00:00,2016-11-11 17:00:00,,,,,,4.84,59.68,,
2016-11-11 17:00:00,2016-11-11 18:00:00,,,,,,4.85,46.17,,
2016-11-11 18:00:00,2016-11-11 19:00:00,,,,,,4.87,29.26,,
2016-11-11 19:00:00,2016-11-11 20:00:00,,,,,,4.92,24.86,,
2016-11-11 20:00:00,2016-11-11 21:00:00,,,,,,5.1,23.55,,
2016-11-11 21:00:00,2016-11-11 22:00:00,,,,,,5.14,23.4,,
2016-11-11 22:00:00,2016-11-11 23:00:00,,,,,,5.08,22.19,,
2016-11-11 23:00:00,2016-11-12 00:00:00,,,,,,,,,
2016-11-12 00:00:00,2016-11-12 01:00:00,,,,,,,,,
2016-11-12 01:00:00,2016-11-12 02:00:00,,,,,,,,,
2016-11-12 02:00:00,2016-11-12 03:00:00,,,,,,,,,
2016-11-12 03:00:00,2016-11-12 04:00:00,,,,,,,,,
2016-11-12 04:00:00,2016-11-12 05:00:00,,,,,,,,,
2016-11-12 05:00:00,2016-11-12 06:00:00,,,,,,,,,
2016-11-12 06:00:00,2016-11-12 07:00:00,,,,,,,,,
2016-11-12 07:00:00,2016-11-12 08:00:00,,,,,,,,,
2016-11-12 08:00:00,2016-11-12 09:00:00,,,,,,,,,
2016-11-12 09:00:00,2016-11-12 10:00:00,,,,,,,,,
2016-11-12 10:00:00,2016-11-12 11:00:00,,,,,,4.93,55.22,,
2016-11-12 11:00:00,2016-11-12 12:00:00,,,,,,4.93,54.05,,
2016-11-12 12:00:00,2016-11-12 13:00:00,,,,,,4.89,57.7,,
2016-11-12 13:00:00,2016-11-12 14:00:00,,,,,,4.86,51.96,,
2016-11-12 14:00:00,2016-11-12 15:00:00,,,,,,4.89,59.55,,
2016-11-12 15:00:00,2016-11-12 16:00:00,,,,,,4.89,60.6,,
2016-11-12 16:00:00,2016-11-12 17:00:00,,,,,,4.92,53.87,,
2016-11-12 17:00:00,2016-11-12 18:00:00,,,,,,4.95,42.34,,
2016-11-12 18:00:00,2016-11-12 19:00:00,,,,,,4.97,31.13,,
2016-11-12 19:00:00,2016-11-12 20:00:00,,,,,,4.97,31.68,,
2016-11-12 20:00:00,2016-11-12 21:00:00,,,,,,4.99,33.89,,
2016-11-12 21:00:00,2016-11-12 22:00:00,,,,,,5.0,33.68,,
2016-11-12 22:00:00,2016-11-12 23:00:00,,,,,,5.0,28.29,,
2016-11-12 23:00:00,2016-11-13 00:00:00,,,,,,5.01,25.79,,
2016-11-13 00:00:00,2016-11-13 01:00:00,,,,,,4.97,22.99,,
2016-11-13 01:00:00,2016-11-13 02:00:00,,,,,,5.01,21.68,,
2016-11-13 02:00:00,2016-11-13 03:00:00,,,,,,5.0,20.78,,
2016-11-13 03:00:00,2016-11-13 04:00:00,,,,,,5.0,18.13,,
2016-11-13 04:00:00,2016-11-13 05:00:00,,,,,,5.03,18.18,,
2016-11-13 05:00:00,2016-11-13 06:00:00,,,,,,5.02,19.38,,
2016-11-13 06:00:00,2016-11-13 07:00:00,,,,,,5.02,20.69,,
2016-11-13 07:00:00,2016-11-13 08:00:00,,,,,,5.02,20.66,,
2016-11-13 08:00:00,2016-11-13 09:00:00,,,,,,5.13,22.17,,
2016-11-13 09:00:00,2016-11-13 10:00:00,,,,,,5.12,26.61,,
2016-11-13 10:00:00,2016-11-13 11:00:00,,,,,,5.04,37.47,,
2016-11-13 11:00:00,2016-11-13 12:00:00,,,,,,5.02,43.85,,
2016-11-13 12:00:00,2016-11-13 13:00:00,,,,,,4.98,45.22,,
2016-11-13 13:00:00,2016-11-13 14:00:00,,,,,,4.98,45.46,,
2016-11-13 14:00:00,2016-11-13 15:00:00,,,,,,4.93,43.56,,
2016-11-13 15:00:00,2016-11-13 16:00:00,,,,,,4.89,41.29,,
2016-11-13 16:00:00,2016-11-13 17:00:00,,,,,,4.91,39.64,,
2016-11-13 17:00:00,2016-11-13 18:00:00,,,,,,4.92,30.54,,
2016-11-13 18:00:00,2016-11-13 19:00:00,,,,,,4.95,25.54,,
2016-11-13 19:00:00,2016-11-13 20:00:00,,,,,,5.03,22.49,,
2016-11-13 20:00:00,2016-11-13 21:00:00,,,,,,5.15,19.59,,
2016-11-13 21:00:00,2016-11-13 22:00:00,,,,,,5.22,20.06,,
2016-11-13 22:00:00,2016-11-13 23:00:00,,,,,,5.25,19.82,,
2016-11-13 23:00:00,2016-11-14 00:00:00,,,,,,5.25,20.02,,
2016-11-14 00:00:00,2016-11-14 01:00:00,,,,,,5.25,19.6,,
2016-11-14 01:00:00,2016-11-14 02:00:00,,,,,,5.26,18.99,,
2016-11-14 02:00:00,2016-11-14 03:00:00,,,,,,5.27,17.77,,
2016-11-14 03:00:00,2016-11-14 04:00:00,,,,,,5.24,17.68,,
2016-11-14 04:00:00,2016-11-14 05:00:00,,,,,,5.19,18.38,,
2016-11-14 05:00:00,2016-11-14 06:00:00,,,,,,5.23,17.83,,
2016-11-14 06:00:00,2016-11-14 07:00:00,,,,,,5.3,17.85,,
2016-11-14 07:00:00,2016-11-14 08:00:00,,,,,,5.34,18.7,,
2016-11-14 08:00:00,2016-11-14 09:00:00,,,,,,,,,
2016-11-14 09:00:00,2016-11-14 10:00:00,,,,,,,,,
2016-11-14 10:00:00,2016-11-14 11:00:00,,,,,,,,,
2016-11-14 11:00:00,2016-11-14 12:00:00,,,,,,,,,
2016-11-14 12:00:00,2016-11-14 13:00:00,,,,,,,,,
2016-11-14 13:00:00,2016-11-14 14:00:00,,,,,,,,,
2016-11-14 14:00:00,2016-11-14 15:00:00,,,,,,,,,
2016-11-14 15:00:00,2016-11-14 16:00:00,,,,,,,,,
2016-11-14 16:00:00,2016-11-14 17:00:00,,,,,,4.86,39.19,,
2016-11-14 17:00:00,2016-11-14 18:00:00,,,,,,4.85,22.96,,
2016-11-14 18:00:00,2016-11-14 19:00:00,,,,,,4.87,24.76,,
2016-11-14 19:00:00,2016-11-14 20:00:00,,,,,,4.95,23.12,,
2016-11-14 20:00:00,2016-11-14 21:00:00,,,,,,5.25,20.47,,
2016-11-14 21:00:00,2016-11-14 22:00:00,,,,,,5.39,19.6,,
2016-11-14 22:00:00,2016-11-14 23:00:00,,,,,,5.46,19.09,,
2016-11-14 23:00:00,2016-11-15 00:00:00,,,,,,5.49,24.36,,
2016-11-15 00:00:00,2016-11-15 01:00:00,,,,,,5.5,49.08,,
2016-11-15 01:00:00,2016-11-15 02:00:00,,,,,,5.46,70.46,,
2016-11-15 02:00:00,2016-11-15 03:00:00,,,,,,5.58,74.19,,
2016-11-15 03:00:00,2016-11-15 04:00:00,,,,,,5.55,62.85,,
2016-11-15 04:00:00,2016-11-15 05:00:00,,,,,,5.48,52.57,,
2016-11-15 05:00:00,2016-11-15 06:00:00,,,,,,,,,
2016-11-15 06:00:00,2016-11-15 07:00:00,,,,,,,,,
2016-11-15 07:00:00,2016-11-15 08:00:00,,,,,,,,,
2016-11-15 08:00:00,2016-11-15 09:00:00,,,,,,5.46,21.57,,
2016-11-15 09:00:00,2016-11-15 10:00:00,,,,,,5.62,21.81,,
2016-11-15 10:00:00,2016-11-15 11:00:00,,,,,,5.59,24.8,,
2016-11-15 11:00:00,2016-11-15 12:00:00,,,,,,5.34,33.91,,
2016-11-15 12:00:00,2016-11-15 13:00:00,,,,,,5.11,39.57,,
2016-11-15 13:00:00,2016-11-15 14:00:00,,,,,,5.03,39.74,,
2016-11-15 14:00:00,2016-11-15 15:00:00,,,,,,4.97,41.07,,
2016-11-15 15:00:00,2016-11-15 16:00:00,,,,,,4.9,38.2,,
2016-11-15 16:00:00,2016-11-15 17:00:00,,,,,,5.1,28.15,,
2016-11-15 17:00:00,2016-11-15 18:00:00,,,,,,5.18,28.39,,
2016-11-15 18:00:00,2016-11-15 19:00:00,,,,,,5.22,25.55,,
2016-11-15 19:00:00,2016-11-15 20:00:00,,,,,,5.25,22.49,,
2016-11-15 20:00:00,2016-11-15 21:00:00,,,,,,5.36,18.94,,
2016-11-15 21:00:00,2016-11-15 22:00:00,,,,,,5.45,17.9,,
2016-11-15 22:00:00,2016-11-15 23:00:00,,,,,,5.41,17.61,,
2016-11-15 23:00:00,2016-11-16 00:00:00,,,,,,5.48,17.75,,
2016-11-16 00:00:00,2016-11-16 01:00:00,,,,,,5.51,17.7,,
2016-11-16 01:00:00,2016-11-16 02:00:00,,,,,,5.53,17.85,,
2016-11-16 02:00:00,2016-11-16 03:00:00,,,,,,5.58,17.99,,
2016-11-16 03:00:00,2016-11-16 04:00:00,,,,,,5.66,18.09,,
2016-11-16 04:00:00,2016-11-16 05:00:00,,,,,,5.8,18.38,,
2016-11-16 05:00:00,2016-11-16 06:00:00,,,,,,5.79,18.14,,
2016-11-16 06:00:00,2016-11-16 07:00:00,,,,,,5.68,18.2,,
2016-11-16 07:00:00,2016-11-16 08:00:00,,,,,,5.65,18.23,,
2016-11-16 08:00:00,2016-11-16 09:00:00,,,,,,5.71,19.17,,
2016-11-16 09:00:00,2016-11-16 10:00:00,,,,,,5.74,20.36,,
2016-11-16 10:00:00,2016-11-16 11:00:00,,,,,,5.58,28.66,,
2016-11-16 11:00:00,2016-11-16 12:00:00,,,,,,5.47,42.34,,
2016-11-16 12:00:00,2016-11-16 13:00:00,,,,,,5.45,48.2,,
2016-11-16 13:00:00,2016-11-16 14:00:00,,,,,,5.41,50.98,,
2016-11-16 14:00:00,2016-11-16 15:00:00,,,,,,5.43,53.29,,
2016-11-16 15:00:00,2016-11-16 16:00:00,,,,,,5.46,53.38,,
2016-11-16 16:00:00,2016-11-16 17:00:00,,,,,,5.49,49.44,,
2016-11-16 17:00:00,2016-11-16 18:00:00,,,,,,5.43,32.46,,
2016-11-16 18:00:00,2016-11-16 19:00:00,,,,,,5.34,27.38,,
2016-11-16 19:00:00,2016-11-16 20:00:00,,,,,,5.38,18.33,,
2016-11-16 20:00:00,2016-11-16 21:00:00,,,,,,5.45,18.19,,
2016-11-16 21:00:00,2016-11-16 22:00:00,,,,,,5.47,17.82,,
2016-11-16 22:00:00,2016-11-16 23:00:00,,,,,,5.59,18.42,,
2016-11-16 23:00:00,2016-11-17 00:00:00,,,,,,5.63,18.51,,
2016-11-17 00:00:00,2016-11-17 01:00:00,,,,,,5.41,19.34,,
2016-11-17 01:00:00,2016-11-17 02:00:00,,,,,,5.24,20.6,,
2016-11-17 02:00:00,2016-11-17 03:00:00,,,,,,5.2,23.19,,
2016-11-17 03:00:00,2016-11-17 04:00:00,,,,,,5.13,24.2,,
2016-11-17 04:00:00,2016-11-17 05:00:00,,,,,,5.14,18.6,,
2016-11-17 05:00:00,2016-11-17 06:00:00,,,,,,5.16,17.89,,
2016-11-17 06:00:00,2016-11-17 07:00:00,,,,,,5.16,18.23,,
2016-11-17 07:00:00,2016-11-17 08:00:00,,,,,,5.18,19.91,,
2016-11-17 08:00:00,2016-11-17 09:00:00,,,,,,5.29,22.12,,
2016-11-17 09:00:00,2016-11-17 10:00:00,,,,,,5.3,29.16,,
2016-11-17 10:00:00,2016-11-17 11:00:00,,,,,,5.28,40.79,,
2016-11-17 11:00:00,2016-11-17 12:00:00,,,,,,5.31,51.56,,
2016-11-17 12:00:00,2016-11-17 13:00:00,,,,,,5.3,50.04,,
2016-11-17 13:00:00,2016-11-17 14:00:00,,,,,,5.25,48.31,,
2016-11-17 14:00:00,2016-11-17 15:00:00,,,,,,5.16,48.6,,
2016-11-17 15:00:00,2016-11-17 16:00:00,,,,,,5.16,50.35,,
2016-11-17 16:00:00,2016-11-17 17:00:00,,,,,,5.19,47.12,,
2016-11-17 17:00:00,2016-11-17 18:00:00,,,,,,5.23,35.87,,
2016-11-17 18:00:00,2016-11-17 19:00:00,,,,,,5.27,23.9,,
2016-11-17 19:00:00,2016-11-17 20:00:00,,,,,,5.43,19.88,,
2016-11-17 20:00:00,2016-11-17 21:00:00,,,,,,5.65,17.95,,
2016-11-17 21:00:00,2016-11-17 22:00:00,,,,,,5.74,17.92,,
2016-11-17 22:00:00,2016-11-17 23:00:00,,,,,,5.76,18.19,,
2016-11-17 23:00:00,2016-11-18 00:00:00,,,,,,5.75,18.33,,
2016-11-18 00:00:00,2016-11-18 01:00:00,,,,,,5.73,19.13,,
2016-11-18 01:00:00,2016-11-18 02:00:00,,,,,,5.63,28.0,,
2016-11-18 02:00:00,2016-11-18 03:00:00,,,,,,5.63,20.15,,
2016-11-18 03:00:00,2016-11-18 04:00:00,,,,,,5.63,18.61,,
2016-11-18 04:00:00,2016-11-18 05:00:00,,,,,,5.6,18.06,,
2016-11-18 05:00:00,2016-11-18 06:00:00,,,,,,5.62,18.51,,
2016-11-18 06:00:00,2016-11-18 07:00:00,,,,,,5.63,18.28,,
2016-11-18 07:00:00,2016-11-18 08:00:00,,,,,,5.68,18.56,,
2016-11-18 08:00:00,2016-11-18 09:00:00,,,,,,5.7,20.62,,
2016-11-18 09:00:00,2016-11-18 10:00:00,,,,,,5.64,30.22,,
2016-11-18 10:00:00,2016-11-18 11:00:00,,,,,,5.5,42.29,,
2016-11-18 11:00:00,2016-11-18 12:00:00,,,,,,,,,
2016-11-18 12:00:00,2016-11-18 13:00:00,,,,,,,,,
2016-11-18 13:00:00,2016-11-18 14:00:00,,,,,,,,,
2016-11-18 14:00:00,2016-11-18 15:00:00,,,,,,,,,
2016-11-18 15:00:00,2016-11-18 16:00:00,,,,,,,,,
2016-11-18 16:00:00,2016-11-18 17:00:00,,,,,,,,,
2016-11-18 17:00:00,2016-11-18 18:00:00,,,,,,,,,
2016-11-18 18:00:00,2016-11-18 19:00:00,,,,,,,,,
2016-11-18 19:00:00,2016-11-18 20:00:00,,,,,,,,,
2016-11-18 20:00:00,2016-11-18 21:00:00,,,,,,,,,
2016-11-18 21:00:00,2016-11-18 22:00:00,,,,,,,,,
2016-11-18 22:00:00,2016-11-18 23:00:00,,,,,,,,,
2016-11-18 23:00:00,2016-11-19 00:00:00,,,,,,,,,
2016-11-19 00:00:00,2016-11-19 01:00:00,,,,,,,,,
2016-11-19 01:00:00,2016-11-19 02:00:00,,,,,,,,,
2016-11-19 02:00:00,2016-11-19 03:00:00,,,,,,,,,
2016-11-19 03:00:00,2016-11-19 04:00:00,,,,,,,,,
2016-11-19 04:00:00,2016-11-19 05:00:00,,,,,,,,,
2016-11-19 05:00:00,2016-11-19 06:00:00,,,,,,,,,
2016-11-19 06:00:00,2016-11-19 07:00:00,,,,,,,,,
2016-11-19 07:00:00,2016-11-19 08:00:00,,,,,,,,,
2016-11-19 08:00:00,2016-11-19 09:00:00,,,,,,,,,
2016-11-19 09:00:00,2016-11-19 10:00:00,,,,,,,,,
2016-11-19 10:00:00,2016-11-19 11:00:00,,,,,,,,,
2016-11-19 11:00:00,2016-11-19 12:00:00,,,,,,,,,
2016-11-19 12:00:00,2016-11-19 13:00:00,,,,,,,,,
2016-11-19 13:00:00,2016-11-19 14:00:00,,,,,,,,,
2016-11-19 14:00:00,2016-11-19 15:00:00,,,,,,,,,
2016-11-19 15:00:00,2016-11-19 16:00:00,,,,,,,,,
2016-11-19 16:00:00,2016-11-19 17:00:00,,,,,,,,,
2016-11-19 17:00:00,2016-11-19 18:00:00,,,,,,,,,
2016-11-19 18:00:00,2016-11-19 19:00:00,,,,,,,,,
2016-11-19 19:00:00,2016-11-19 20:00:00,,,,,,,,,
2016-11-19 20:00:00,2016-11-19 21:00:00,,,,,,,,,
2016-11-19 21:00:00,2016-11-19 22:00:00,,,,,,,,,
2016-11-19 22:00:00,2016-11-19 23:00:00,,,,,,,,,
2016-11-19 23:00:00,2016-11-20 00:00:00,,,,,,,,,
2016-11-20 00:00:00,2016-11-20 01:00:00,,,,,,,,,
2016-11-20 01:00:00,2016-11-20 02:00:00,,,,,,,,,
2016-11-20 02:00:00,2016-11-20 03:00:00,,,,,,,,,
2016-11-20 03:00:00,2016-11-20 04:00:00,,,,,,,,,
2016-11-20 04:00:00,2016-11-20 05:00:00,,,,,,,,,
2016-11-20 05:00:00,2016-11-20 06:00:00,,,,,,,,,
2016-11-20 06:00:00,2016-11-20 07:00:00,,,,,,,,,
2016-11-20 07:00:00,2016-11-20 08:00:00,,,,,,,,,
2016-11-20 08:00:00,2016-11-20 09:00:00,,,,,,,,,
2016-11-20 09:00:00,2016-11-20 10:00:00,,,,,,,,,
2016-11-20 10:00:00,2016-11-20 11:00:00,,,,,,6.14,33.18,,
2016-11-20 11:00:00,2016-11-20 12:00:00,,,,,,5.84,41.26,,
2016-11-20 12:00:00,2016-11-20 13:00:00,,,,,,5.78,45.27,,
2016-11-20 13:00:00,2016-11-20 14:00:00,,,,,,5.74,50.24,,
2016-11-20 14:00:00,2016-11-20 15:00:00,,,,,,5.73,50.81,,
2016-11-20 15:00:00,2016-11-20 16:00:00,,,,,,5.71,47.46,,
2016-11-20 16:00:00,2016-11-20 17:00:00,,,,,,5.68,42.39,,
2016-11-20 17:00:00,2016-11-20 18:00:00,,,,,,5.66,34.07,,
2016-11-20 18:00:00,2016-11-20 19:00:00,,,,,,5.69,29.22,,
2016-11-20 19:00:00,2016-11-20 20:00:00,,,,,,5.74,25.8,,
2016-11-20 20:00:00,2016-11-20 21:00:00,,,,,,5.83,21.99,,
2016-11-20 21:00:00,2016-11-20 22:00:00,,,,,,5.88,20.02,,
2016-11-20 22:00:00,2016-11-20 23:00:00,,,,,,5.94,18.42,,
2016-11-20 23:00:00,2016-11-21 00:00:00,,,,,,5.97,19.28,,
2016-11-21 00:00:00,2016-11-21 01:00:00,,,,,,6.03,20.58,,
2016-11-21 01:00:00,2016-11-21 02:00:00,,,,,,6.01,20.65,,
2016-11-21 02:00:00,2016-11-21 03:00:00,,,,,,6.01,20.19,,
2016-11-21 03:00:00,2016-11-21 04:00:00,,,,,,6.01,18.7,,
2016-11-21 04:00:00,2016-11-21 05:00:00,,,,,,6.01,18.17,,
2016-11-21 05:00:00,2016-11-21 06:00:00,,,,,,5.99,18.39,,
2016-11-21 06:00:00,2016-11-21 07:00:00,,,,,,6.0,19.26,,
2016-11-21 07:00:00,2016-11-21 08:00:00,,,,,,6.0,20.07,,
2016-11-21 08:00:00,2016-11-21 09:00:00,,,,,,6.04,22.44,,
2016-11-21 09:00:00,2016-11-21 10:00:00,,,,,,6.03,41.15,,
2016-11-21 10:00:00,2016-11-21 11:00:00,,,,,,5.96,50.62,,
2016-11-21 11:00:00,2016-11-21 12:00:00,,,,,,5.96,53.69,,
2016-11-21 12:00:00,2016-11-21 13:00:00,,,,,,5.96,55.44,,
2016-11-21 13:00:00,2016-11-21 14:00:00,,,,,,5.91,56.27,,
2016-11-21 14:00:00,2016-11-21 15:00:00,,,,,,5.91,61.55,,
2016-11-21 15:00:00,2016-11-21 16:00:00,,,,,,5.88,56.34,,
2016-11-21 16:00:00,2016-11-21 17:00:00,,,,,,,,,
2016-11-21 17:00:00,2016-11-21 18:00:00,,,,,,,,,
2016-11-21 18:00:00,2016-11-21 19:00:00,,,,,,,,,
2016-11-21 19:00:00,2016-11-21 20:00:00,,,,,,,,,
2016-11-21 20:00:00,2016-11-21 21:00:00,,,,,,,,,
2016-11-21 21:00:00,2016-11-21 22:00:00,,,,,,,,,
2016-11-21 22:00:00,2016-11-21 23:00:00,,,,,,,,,
2016-11-21 23:00:00,2016-11-22 00:00:00,,,,,,,,,
2016-11-22 00:00:00,2016-11-22 01:00:00,,,,,,,,,
2016-11-22 01:00:00,2016-11-22 02:00:00,,,,,,,,,
2016-11-22 02:00:00,2016-11-22 03:00:00,,,,,,,,,
2016-11-22 03:00:00,2016-11-22 04:00:00,,,,,,,,,
2016-11-22 04:00:00,2016-11-22 05:00:00,,,,,,,,,
2016-11-22 05:00:00,2016-11-22 06:00:00,,,,,,,,,
2016-11-22 06:00:00,2016-11-22 07:00:00,,,,,,,,,
2016-11-22 07:00:00,2016-11-22 08:00:00,,,,,,,,,
2016-11-22 08:00:00,2016-11-22 09:00:00,,,,,,,,,
2016-11-22 09:00:00,2016-11-22 10:00:00,,,,,,,,,
2016-11-22 10:00:00,2016-11-22 11:00:00,,,,,,,,,
2016-11-22 11:00:00,2016-11-22 12:00:00,,,,,,,,,
2016-11-22 12:00:00,2016-11-22 13:00:00,,,,,,,,,
2016-11-22 13:00:00,2016-11-22 14:00:00,,,,,,,,,
2016-11-22 14:00:00,2016-11-22 15:00:00,,,,,,6.04,24.67,,
2016-11-22 15:00:00,2016-11-22 16:00:00,,,,,,6.0,52.69,,
2016-11-22 16:00:00,2016-11-22 17:00:00,,,,,,5.9,48.56,,
2016-11-22 17:00:00,2016-11-22 18:00:00,,,,,,5.88,39.6,,
2016-11-22 18:00:00,2016-11-22 19:00:00,,,,,,5.89,28.47,,
2016-11-22 19:00:00,2016-11-22 20:00:00,,,,,,5.99,19.6,,
2016-11-22 20:00:00,2016-11-22 21:00:00,,,,,,6.15,18.8,,
2016-11-22 21:00:00,2016-11-22 22:00:00,,,,,,6.21,18.56,,
2016-11-22 22:00:00,2016-11-22 23:00:00,,,,,,6.16,18.09,,
2016-11-22 23:00:00,2016-11-23 00:00:00,,,,,,6.15,18.01,,
2016-11-23 00:00:00,2016-11-23 01:00:00,,,,,,6.11,17.92,,
2016-11-23 01:00:00,2016-11-23 02:00:00,,,,,,6.05,17.7,,
2016-11-23 02:00:00,2016-11-23 03:00:00,,,,,,6.0,17.75,,
2016-11-23 03:00:00,2016-11-23 04:00:00,,,,,,5.96,17.9,,
2016-11-23 04:00:00,2016-11-23 05:00:00,,,,,,5.96,20.82,,
2016-11-23 05:00:00,2016-11-23 06:00:00,,,,,,5.96,22.76,,
2016-11-23 06:00:00,2016-11-23 07:00:00,,,,,,5.95,19.36,,
2016-11-23 07:00:00,2016-11-23 08:00:00,,,,,,5.99,18.54,,
2016-11-23 08:00:00,2016-11-23 09:00:00,,,,,,6.06,23.49,,
2016-11-23 09:00:00,2016-11-23 10:00:00,,,,,,6.06,34.21,,
2016-11-23 10:00:00,2016-11-23 11:00:00,,,,,,6.09,39.81,,
2016-11-23 11:00:00,2016-11-23 12:00:00,,,,,,,,,
2016-11-23 12:00:00,2016-11-23 13:00:00,,,,,,,,,
2016-11-23 13:00:00,2016-11-23 14:00:00,,,,,,6.45,,,
2016-11-23 14:00:00,2016-11-23 15:00:00,,,,,,,,,
2016-11-23 15:00:00,2016-11-23 16:00:00,,,,,,,,,
2016-11-23 16:00:00,2016-11-23 17:00:00,,,,,,6.32,2.91,,
2016-11-23 17:00:00,2016-11-23 18:00:00,,,,,,6.09,32.32,,
