From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C)
2020-12-23 15:00:00,2020-12-23 16:00:00,46.0,119.07,4.72,30.26,34.98,10.87,25.01,1.34,4.99,,,,,,28.4,0.3,1.44,,26.52
2020-12-23 16:00:00,2020-12-23 17:00:00,37.6,107.43,4.22,27.66,31.89,9.43,24.4,1.21,4.99,,,,,,25.54,0.29,1.14,,26.92
2020-12-23 17:00:00,2020-12-23 18:00:00,38.77,135.41,4.74,34.08,38.82,9.34,23.27,1.4,4.98,,,,,,29.01,0.29,1.12,,25.4
2020-12-23 18:00:00,2020-12-23 19:00:00,49.97,178.51,8.24,28.73,36.97,7.83,21.59,1.43,5.29,,,,,,34.4,0.27,1.09,,23.03
2020-12-23 19:00:00,2020-12-23 20:00:00,56.0,232.0,10.04,26.57,36.61,7.76,21.28,1.46,5.49,,,,,,33.56,0.28,0.96,,22.43
2020-12-23 20:00:00,2020-12-23 21:00:00,52.0,232.0,10.16,43.9,54.07,4.75,41.9,1.5,4.55,,,,,,46.15,0.27,0.93,,21.85
2020-12-23 21:00:00,2020-12-23 22:00:00,85.0,278.0,3.63,58.11,61.74,6.2,16.84,2.0,5.0,,,,,,53.81,0.27,0.78,,21.46
2020-12-23 22:00:00,2020-12-23 23:00:00,72.52,230.28,5.93,41.86,47.77,5.87,18.11,1.85,5.19,,,,,,57.31,0.29,1.06,,20.8
2020-12-23 23:00:00,2020-12-24 00:00:00,51.2,89.89,5.86,30.19,36.05,6.84,20.88,1.6,5.25,,,,,,64.95,0.28,1.1,,20.15
2020-12-24 00:00:00,2020-12-24 01:00:00,46.2,105.0,7.33,21.76,29.08,6.91,22.36,1.42,5.29,,,,,,70.03,0.27,1.02,,19.33
2020-12-24 01:00:00,2020-12-24 02:00:00,44.2,67.0,8.94,17.54,26.48,6.52,21.94,1.24,4.86,,,,,,72.44,0.28,1.21,,18.68
2020-12-24 02:00:00,2020-12-24 03:00:00,43.9,64.53,9.24,15.36,24.61,6.86,21.48,1.09,5.28,,,,,,73.47,0.28,1.15,,18.2
2020-12-24 03:00:00,2020-12-24 04:00:00,45.2,53.78,10.67,13.5,24.16,6.97,21.71,0.96,5.24,,,,,,75.38,0.28,0.95,,18.35
2020-12-24 04:00:00,2020-12-24 05:00:00,44.0,63.78,10.29,13.81,24.1,5.96,18.93,0.8,5.43,,,,,,77.6,0.27,0.94,,17.28
2020-12-24 05:00:00,2020-12-24 06:00:00,49.6,74.14,9.55,13.39,22.93,6.06,18.89,0.72,5.18,,,,,,82.56,0.27,0.92,,16.76
2020-12-24 06:00:00,2020-12-24 07:00:00,59.98,99.13,8.67,14.05,22.72,5.73,18.01,0.68,5.22,,,,,,83.76,0.27,0.87,,16.75
2020-12-24 07:00:00,2020-12-24 08:00:00,65.78,81.0,7.92,14.62,22.53,5.91,17.27,0.68,5.22,,,,,,83.35,0.28,0.84,,17.07
2020-12-24 08:00:00,2020-12-24 09:00:00,66.42,,9.12,14.15,23.27,6.45,21.05,0.77,5.19,,,,,,75.92,0.29,1.07,,18.69
2020-12-24 09:00:00,2020-12-24 10:00:00,59.8,,8.75,15.57,24.32,7.24,20.98,0.81,5.34,,,,,,64.49,0.29,1.08,,20.73
2020-12-24 10:00:00,2020-12-24 11:00:00,55.0,,4.76,22.76,27.52,7.39,20.74,0.89,4.89,,,,,,53.23,0.29,1.09,,23.26
2020-12-24 11:00:00,2020-12-24 12:00:00,49.0,130.0,3.93,22.26,26.18,7.82,21.0,0.92,5.37,,,,,,43.7,0.3,0.99,,25.29
2020-12-24 12:00:00,2020-12-24 13:00:00,49.4,132.22,4.41,22.62,27.03,7.95,21.42,0.89,5.14,,,,,,38.55,0.29,1.14,,26.23
2020-12-24 13:00:00,2020-12-24 14:00:00,48.81,133.56,4.92,26.94,31.86,8.07,21.51,0.93,5.23,,,,,,34.7,0.3,1.14,,27.47
2020-12-24 14:00:00,2020-12-24 15:00:00,48.2,112.3,3.2,29.01,32.2,10.28,23.57,0.97,5.4,,,,,,32.15,0.3,1.44,,28.13
2020-12-24 15:00:00,2020-12-24 16:00:00,46.8,109.12,4.44,31.82,36.27,9.46,22.41,1.08,5.35,,,,,,28.97,0.28,1.19,,28.22
2020-12-24 16:00:00,2020-12-24 17:00:00,39.62,135.58,6.15,27.11,33.26,10.36,24.85,1.16,4.88,,,,,,31.87,0.29,1.12,,27.68
2020-12-24 17:00:00,2020-12-24 18:00:00,44.8,126.84,7.73,25.1,32.84,9.5,24.16,1.19,5.14,,,,,,35.62,0.28,1.02,,25.97
2020-12-24 18:00:00,2020-12-24 19:00:00,62.0,198.92,12.43,25.9,38.33,8.02,22.66,1.32,4.92,,,,,,36.47,0.27,0.97,,24.62
2020-12-24 19:00:00,2020-12-24 20:00:00,75.2,293.91,15.34,26.71,42.05,7.01,21.97,1.59,5.29,,,,,,38.74,0.27,0.83,,23.7
2020-12-24 20:00:00,2020-12-24 21:00:00,87.07,317.37,17.39,28.57,45.97,6.95,21.29,1.85,5.54,,,,,,41.12,0.27,0.79,,23.13
2020-12-24 21:00:00,2020-12-24 22:00:00,77.28,316.15,16.3,30.08,46.38,6.58,19.46,1.94,5.53,,,,,,49.59,0.28,0.93,,22.6
2020-12-24 22:00:00,2020-12-24 23:00:00,54.6,183.51,10.66,29.68,40.34,6.42,19.4,1.76,5.41,,,,,,61.43,0.3,1.34,,21.15
2020-12-24 23:00:00,2020-12-25 00:00:00,48.18,100.51,5.52,26.0,31.51,5.87,18.87,1.5,5.18,,,,,,66.25,0.29,1.21,,21.02
2020-12-25 00:00:00,2020-12-25 01:00:00,50.6,65.0,3.69,20.06,23.76,6.08,19.61,1.19,5.43,,,,,,69.23,0.28,1.07,,20.25
2020-12-25 01:00:00,2020-12-25 02:00:00,46.2,53.0,4.23,15.84,20.08,6.74,22.3,1.1,5.52,,,,,,70.75,0.29,1.17,,19.56
2020-12-25 02:00:00,2020-12-25 03:00:00,44.2,52.01,5.79,14.31,20.11,6.63,21.26,0.98,5.63,,,,,,71.91,0.29,1.17,,18.93
2020-12-25 03:00:00,2020-12-25 04:00:00,44.2,51.97,6.54,14.29,20.82,6.37,21.16,0.88,5.14,,,,,,74.19,0.29,1.2,,17.68
2020-12-25 04:00:00,2020-12-25 05:00:00,46.0,60.75,7.66,13.54,21.2,6.59,21.2,0.8,5.44,,,,,,76.53,0.27,0.97,,17.95
2020-12-25 05:00:00,2020-12-25 06:00:00,50.0,68.8,8.69,13.02,21.72,7.04,19.14,0.69,5.12,,,,,,79.67,0.29,1.17,,17.53
2020-12-25 06:00:00,2020-12-25 07:00:00,56.4,90.07,6.94,14.89,21.82,5.84,17.56,0.6,5.14,,,,,,81.59,0.29,1.2,,17.06
2020-12-25 07:00:00,2020-12-25 08:00:00,56.38,76.94,5.77,14.57,20.34,6.0,17.76,0.58,4.98,,,,,,80.88,0.28,0.96,,17.53
2020-12-25 08:00:00,2020-12-25 09:00:00,57.22,92.0,4.6,15.29,19.89,6.26,17.26,0.6,5.15,,,,,,70.94,0.29,1.2,,19.58
2020-12-25 09:00:00,2020-12-25 10:00:00,53.0,105.27,4.31,16.51,20.82,6.34,20.23,0.69,5.14,,,,,,62.59,0.3,1.46,,20.99
2020-12-25 10:00:00,2020-12-25 11:00:00,59.0,130.99,4.53,18.0,22.52,6.72,19.89,0.72,4.68,,,,,,55.18,0.29,1.27,,23.68
2020-12-25 11:00:00,2020-12-25 12:00:00,72.0,187.56,4.11,18.71,22.82,7.14,19.82,0.8,5.17,,,,,,49.74,0.3,1.53,,24.38
2020-12-25 12:00:00,2020-12-25 13:00:00,76.6,143.25,4.18,19.66,23.85,6.74,20.55,0.82,5.05,,,,,,44.42,0.3,1.28,,25.62
2020-12-25 13:00:00,2020-12-25 14:00:00,68.2,136.48,4.23,20.65,24.88,7.78,20.88,0.84,5.14,,,,,,40.61,0.3,1.22,,26.23
2020-12-25 14:00:00,2020-12-25 15:00:00,63.2,136.11,4.0,21.62,25.61,7.33,19.78,0.78,4.88,,,,,,39.15,0.3,1.29,,26.67
2020-12-25 15:00:00,2020-12-25 16:00:00,60.0,121.5,3.77,22.06,25.84,7.38,19.91,0.75,4.98,,,,,,36.23,0.3,1.23,,26.35
2020-12-25 16:00:00,2020-12-25 17:00:00,54.6,121.25,3.41,22.04,25.45,7.19,19.7,0.75,5.1,,,,,,35.34,0.29,0.99,,26.91
2020-12-25 17:00:00,2020-12-25 18:00:00,58.2,133.06,4.14,23.08,27.22,6.5,21.1,0.85,4.96,,,,,,39.78,0.28,1.04,,25.75
2020-12-25 18:00:00,2020-12-25 19:00:00,74.6,203.54,7.28,23.82,31.09,6.63,21.59,1.06,5.09,,,,,,42.61,0.27,0.87,,24.38
2020-12-25 19:00:00,2020-12-25 20:00:00,82.6,265.93,11.84,27.11,38.95,5.67,20.66,1.37,5.1,,,,,,45.35,0.27,0.83,,23.35
2020-12-25 20:00:00,2020-12-25 21:00:00,84.0,277.57,15.39,28.91,44.3,5.39,20.48,1.65,4.91,,,,,,51.52,0.28,0.81,,23.08
2020-12-25 21:00:00,2020-12-25 22:00:00,80.6,239.7,15.27,27.29,42.56,6.04,21.38,1.7,4.92,,,,,,60.2,0.29,0.97,,21.98
2020-12-25 22:00:00,2020-12-25 23:00:00,69.8,170.16,10.57,26.91,37.48,6.1,19.1,1.49,5.38,,,,,,64.52,0.3,1.09,,20.9
2020-12-25 23:00:00,2020-12-26 00:00:00,70.42,118.36,5.34,26.08,31.42,5.78,18.07,1.25,4.91,,,,,,68.27,0.29,1.15,,20.63
2020-12-26 00:00:00,2020-12-26 01:00:00,72.4,89.0,3.38,21.21,24.59,5.6,17.74,1.03,5.12,,,,,,69.67,0.29,1.15,,19.56
2020-12-26 01:00:00,2020-12-26 02:00:00,71.19,90.0,2.66,17.86,20.53,5.48,17.56,0.88,4.85,,,,,,72.16,0.28,1.01,,19.77
2020-12-26 02:00:00,2020-12-26 03:00:00,73.0,88.75,3.38,13.97,17.36,6.55,21.67,0.87,5.04,,,,,,73.98,0.28,0.87,,19.6
2020-12-26 03:00:00,2020-12-26 04:00:00,,87.72,3.67,11.72,15.38,7.01,21.42,0.85,4.95,,,,,,74.87,0.27,0.93,,19.41
2020-12-26 04:00:00,2020-12-26 05:00:00,,95.26,2.58,11.54,14.12,6.85,20.95,0.8,5.02,,,,,,79.96,0.27,0.93,,18.78
2020-12-26 05:00:00,2020-12-26 06:00:00,,96.46,3.54,10.88,14.43,6.51,20.61,0.79,4.83,,,,,,83.08,0.27,0.9,,18.26
2020-12-26 06:00:00,2020-12-26 07:00:00,,128.75,4.73,11.28,16.01,6.75,18.86,0.76,4.81,,,,,,86.62,0.27,0.66,,16.87
2020-12-26 07:00:00,2020-12-26 08:00:00,,203.0,5.31,13.22,18.55,6.72,17.18,0.77,5.38,,,,,,87.34,0.27,0.68,,17.73
2020-12-26 08:00:00,2020-12-26 09:00:00,,212.13,5.68,15.96,21.63,7.06,16.57,0.89,5.36,,,,,,75.65,0.27,0.95,,20.01
2020-12-26 09:00:00,2020-12-26 10:00:00,,163.64,2.91,18.05,20.95,6.94,15.94,0.94,5.61,,,,,,65.23,0.29,1.07,,22.37
2020-12-26 10:00:00,2020-12-26 11:00:00,,122.29,2.21,16.91,19.12,6.74,18.78,0.97,5.88,,,,,,56.06,0.29,1.24,,23.9
2020-12-26 11:00:00,2020-12-26 12:00:00,,110.75,3.13,17.31,20.45,7.75,21.63,1.05,5.4,,,,,,49.87,0.3,1.15,,24.96
2020-12-26 12:00:00,2020-12-26 13:00:00,,104.56,3.35,26.49,29.86,10.51,23.93,1.08,5.3,,,,,,44.11,0.3,1.42,,25.96
2020-12-26 13:00:00,2020-12-26 14:00:00,,92.0,2.8,25.65,28.45,11.11,23.83,1.04,5.36,,,,,,40.93,0.3,1.27,,27.38
2020-12-26 14:00:00,2020-12-26 15:00:00,,110.43,4.37,26.55,30.92,9.95,22.19,1.01,5.42,,,,,,37.72,0.29,1.23,,27.92
2020-12-26 15:00:00,2020-12-26 16:00:00,,129.01,4.3,25.4,29.7,8.76,19.8,0.94,5.44,,,,,,34.4,0.3,1.19,,27.68
2020-12-26 16:00:00,2020-12-26 17:00:00,,120.31,2.71,22.63,25.35,9.79,20.39,0.92,5.4,,,,,,35.24,0.28,1.26,,27.17
2020-12-26 17:00:00,2020-12-26 18:00:00,,120.55,3.45,24.69,28.14,11.12,20.17,1.16,5.27,,,,,,42.18,0.27,1.13,,26.21
2020-12-26 18:00:00,2020-12-26 19:00:00,,195.26,6.65,37.06,43.71,9.7,19.66,1.58,5.5,,,,,,47.92,0.28,0.99,,24.62
2020-12-26 19:00:00,2020-12-26 20:00:00,,244.67,11.55,40.98,52.52,8.32,21.48,1.85,5.54,,,,,,50.81,0.29,0.91,,23.85
2020-12-26 20:00:00,2020-12-26 21:00:00,,205.66,6.86,67.43,74.28,9.02,21.72,2.36,5.38,,,,,,53.67,0.28,1.0,,23.27
2020-12-26 21:00:00,2020-12-26 22:00:00,,206.27,7.98,54.66,62.63,7.42,21.38,2.29,5.22,,,,,,58.69,0.27,0.86,,22.3
2020-12-26 22:00:00,2020-12-26 23:00:00,85.2,160.99,8.31,70.27,78.58,8.28,22.14,2.65,5.35,,,,,,62.01,0.27,1.13,,21.83
2020-12-26 23:00:00,2020-12-27 00:00:00,,,7.96,14.6,22.57,18.79,28.6,1.72,5.39,,,,,,67.69,0.27,0.91,,21.13
2020-12-27 00:00:00,2020-12-27 01:00:00,,,2.57,28.67,31.24,8.29,18.94,1.66,5.06,,,,,,69.19,0.27,1.03,,20.99
2020-12-27 01:00:00,2020-12-27 02:00:00,66.0,71.0,2.64,21.42,24.06,5.93,17.15,1.39,5.06,,,,,,72.0,0.27,0.79,,20.56
2020-12-27 02:00:00,2020-12-27 03:00:00,65.6,71.0,3.05,15.1,18.15,6.4,17.93,1.19,4.96,,,,,,74.08,0.27,0.84,,19.91
2020-12-27 03:00:00,2020-12-27 04:00:00,,,5.12,13.48,18.59,6.78,21.61,1.12,5.08,,,,,,76.66,0.27,0.85,,19.44
2020-12-27 04:00:00,2020-12-27 05:00:00,,,6.43,12.74,19.18,6.73,21.21,1.06,5.09,,,,,,78.65,0.27,0.91,,19.0
2020-12-27 05:00:00,2020-12-27 06:00:00,,,7.74,11.5,19.23,6.73,21.02,0.95,5.03,,,,,,81.62,0.27,0.86,,18.68
2020-12-27 06:00:00,2020-12-27 07:00:00,,,9.33,11.18,20.51,6.64,20.82,0.95,4.89,,,,,,85.57,0.27,0.79,,18.46
2020-12-27 07:00:00,2020-12-27 08:00:00,,76.0,11.0,11.43,22.45,6.95,19.59,0.98,5.2,,,,,,85.94,0.27,0.97,,18.64
2020-12-27 08:00:00,2020-12-27 09:00:00,,,8.22,16.09,24.31,6.17,16.77,0.99,5.12,,,,,,75.1,0.28,1.12,,20.07
2020-12-27 09:00:00,2020-12-27 10:00:00,,,4.4,18.97,23.36,6.4,16.62,1.01,4.93,,,,,,68.23,0.3,1.25,,22.07
2020-12-27 10:00:00,2020-12-27 11:00:00,,,2.8,19.55,22.35,6.15,17.07,1.02,4.94,,,,,,59.67,0.28,1.11,,24.43
2020-12-27 11:00:00,2020-12-27 12:00:00,82.0,93.0,3.13,18.53,21.66,6.29,19.04,1.02,5.01,,,,,,49.9,0.29,1.17,,26.08
2020-12-27 12:00:00,2020-12-27 13:00:00,80.0,93.25,4.03,17.69,21.72,7.17,21.27,1.06,5.35,,,,,,42.78,0.29,1.15,,26.96
2020-12-27 13:00:00,2020-12-27 14:00:00,73.6,90.05,3.35,17.86,21.2,7.23,21.46,1.01,5.06,,,,,,37.46,0.3,1.2,,27.45
2020-12-27 14:00:00,2020-12-27 15:00:00,58.41,82.2,3.66,22.71,26.37,11.2,24.47,1.16,5.32,,,,,,35.93,0.3,1.19,,28.15
2020-12-27 15:00:00,2020-12-27 16:00:00,58.42,95.74,2.95,21.83,24.79,14.12,25.78,1.11,5.42,,,,,,35.97,0.3,1.31,,28.31
2020-12-27 16:00:00,2020-12-27 17:00:00,71.27,106.65,4.11,23.22,27.32,12.29,22.08,1.04,5.46,,,,,,36.97,0.29,1.17,,28.54
2020-12-27 17:00:00,2020-12-27 18:00:00,86.2,148.08,4.2,25.39,29.59,10.05,20.8,1.08,5.11,,,,,,39.99,0.27,0.93,,27.3
2020-12-27 18:00:00,2020-12-27 19:00:00,99.68,251.85,6.16,32.56,38.73,8.3,19.8,1.43,5.43,,,,,,46.9,0.27,0.74,,25.64
2020-12-27 19:00:00,2020-12-27 20:00:00,124.65,417.0,11.2,39.47,50.67,7.16,19.27,1.96,5.38,,,,,,48.34,0.28,0.96,,24.52
2020-12-27 20:00:00,2020-12-27 21:00:00,119.08,343.45,10.11,37.66,47.77,7.18,22.13,2.05,5.37,,,,,,51.33,0.29,1.02,,23.79
2020-12-27 21:00:00,2020-12-27 22:00:00,99.33,232.12,10.5,33.45,43.95,7.38,21.3,2.04,4.95,,,,,,57.63,0.27,0.77,,23.13
2020-12-27 22:00:00,2020-12-27 23:00:00,98.4,258.12,10.48,30.89,41.36,6.92,20.75,1.99,4.92,,,,,,60.58,0.27,0.76,,22.41
2020-12-27 23:00:00,2020-12-28 00:00:00,90.4,212.29,10.26,27.2,37.45,6.82,21.26,1.9,5.05,,,,,,59.27,0.27,0.93,,21.52
2020-12-28 00:00:00,2020-12-28 01:00:00,87.38,157.43,8.19,23.83,32.01,7.22,19.72,1.66,4.59,,,,,,62.8,0.27,0.99,,21.21
2020-12-28 01:00:00,2020-12-28 02:00:00,77.17,108.77,4.82,22.37,27.2,6.67,17.91,1.41,5.33,,,,,,68.17,0.28,0.96,,20.58
2020-12-28 02:00:00,2020-12-28 03:00:00,76.0,102.78,3.45,19.88,23.32,6.46,17.51,1.23,5.19,,,,,,71.83,0.29,1.04,,20.14
2020-12-28 03:00:00,2020-12-28 04:00:00,83.4,96.0,2.81,17.04,19.84,6.19,16.98,1.11,5.14,,,,,,73.74,0.29,1.06,,20.0
2020-12-28 04:00:00,2020-12-28 05:00:00,80.47,,4.24,14.12,18.36,6.79,19.53,1.05,4.98,,,,,,76.68,0.29,1.1,,19.91
2020-12-28 05:00:00,2020-12-28 06:00:00,80.8,,4.01,14.98,18.99,7.41,20.77,1.02,5.24,,,,,,78.27,0.31,1.21,,18.89
2020-12-28 06:00:00,2020-12-28 07:00:00,81.6,,3.97,15.12,19.08,7.68,20.17,0.97,5.3,,,,,,80.66,0.27,0.85,,18.75
2020-12-28 07:00:00,2020-12-28 08:00:00,87.0,,6.41,14.08,20.49,7.64,20.08,0.99,5.2,,,,,,82.22,0.28,0.97,,18.72
2020-12-28 08:00:00,2020-12-28 09:00:00,96.8,,8.37,15.52,23.89,7.04,19.47,1.02,5.16,,,,,,76.46,0.29,0.95,,20.3
2020-12-28 09:00:00,2020-12-28 10:00:00,98.0,,5.21,21.8,27.02,6.62,15.75,1.01,5.27,,,,,,67.13,0.29,1.38,,22.02
2020-12-28 10:00:00,2020-12-28 11:00:00,,,2.52,22.96,25.48,6.64,15.21,1.07,5.05,,,,,,56.25,0.29,1.21,,24.36
2020-12-28 11:00:00,2020-12-28 12:00:00,,,2.49,31.03,33.52,8.98,18.25,1.37,5.18,,,,,,46.82,0.29,1.07,,26.61
2020-12-28 12:00:00,2020-12-28 13:00:00,,,2.82,41.43,44.26,10.97,21.42,1.59,4.93,,,,,,37.86,0.3,1.24,,27.96
2020-12-28 13:00:00,2020-12-28 14:00:00,,182.0,3.46,30.49,33.95,9.27,22.36,1.52,5.2,,,,,,34.3,0.29,1.18,,28.75
2020-12-28 14:00:00,2020-12-28 15:00:00,68.0,178.05,5.45,27.85,33.28,8.96,22.89,1.46,4.62,,,,,,32.79,0.29,1.17,,29.66
2020-12-28 15:00:00,2020-12-28 16:00:00,63.2,161.55,5.81,29.6,35.41,10.25,25.14,1.33,4.91,,,,,,32.53,0.29,1.19,,29.53
2020-12-28 16:00:00,2020-12-28 17:00:00,62.0,154.68,3.34,31.85,35.19,17.13,28.02,1.35,4.86,,,,,,34.41,0.29,1.18,,28.05
2020-12-28 17:00:00,2020-12-28 18:00:00,69.8,184.64,3.74,28.66,32.4,17.32,24.67,1.29,5.08,,,,,,37.32,0.29,1.0,,26.93
2020-12-28 18:00:00,2020-12-28 19:00:00,70.8,224.88,4.8,28.68,33.5,11.54,21.17,1.23,5.03,,,,,,43.17,0.28,0.95,,25.81
2020-12-28 19:00:00,2020-12-28 20:00:00,86.8,286.0,9.26,31.55,40.82,9.04,19.65,1.51,4.74,,,,,,50.51,0.27,0.74,,24.0
2020-12-28 20:00:00,2020-12-28 21:00:00,113.2,413.76,18.78,37.15,55.93,7.77,19.41,2.39,5.32,,,,,,57.22,0.27,0.65,,22.76
2020-12-28 21:00:00,2020-12-28 22:00:00,162.8,584.83,33.5,38.19,71.7,6.71,23.08,3.62,5.42,,,,,,58.09,0.27,0.72,,22.63
2020-12-28 22:00:00,2020-12-28 23:00:00,168.0,638.19,39.02,33.96,72.98,8.11,23.73,4.16,5.62,,,,,,54.62,0.27,0.78,,22.63
2020-12-28 23:00:00,2020-12-29 00:00:00,113.0,382.5,32.36,30.85,63.2,7.64,24.46,3.79,5.04,,,,,,58.86,0.28,0.93,,22.36
2020-12-29 00:00:00,2020-12-29 01:00:00,87.0,177.0,21.88,27.87,49.75,8.04,24.18,3.12,4.87,,,,,,63.55,0.3,1.13,,20.8
2020-12-29 01:00:00,2020-12-29 02:00:00,82.0,163.25,15.67,25.11,40.78,9.25,23.57,2.63,5.13,,,,,,66.68,0.3,1.2,,20.38
2020-12-29 02:00:00,2020-12-29 03:00:00,75.4,137.5,9.41,23.98,33.38,8.06,20.16,2.17,5.34,,,,,,66.16,0.28,1.04,,20.35
2020-12-29 03:00:00,2020-12-29 04:00:00,72.67,102.5,5.86,21.42,27.28,6.9,19.38,1.66,5.42,,,,,,69.52,0.28,1.06,,19.3
2020-12-29 04:00:00,2020-12-29 05:00:00,74.2,101.5,4.58,18.49,23.07,7.13,18.72,1.41,5.09,,,,,,73.36,0.28,1.07,,18.64
2020-12-29 05:00:00,2020-12-29 06:00:00,74.6,112.0,3.86,16.08,19.94,7.02,19.8,1.24,5.34,,,,,,75.95,0.28,1.05,,18.67
2020-12-29 06:00:00,2020-12-29 07:00:00,75.77,136.75,5.51,12.73,18.24,8.01,22.3,1.19,5.29,,,,,,79.89,0.27,0.91,,18.34
2020-12-29 07:00:00,2020-12-29 08:00:00,75.6,137.5,7.85,12.15,20.0,7.69,21.49,1.14,4.97,,,,,,79.38,0.27,0.92,,18.62
2020-12-29 08:00:00,2020-12-29 09:00:00,86.0,161.98,9.96,12.35,22.31,8.06,21.28,1.11,4.96,,,,,,74.67,0.28,0.96,,19.85
2020-12-29 09:00:00,2020-12-29 10:00:00,98.4,170.5,9.71,14.6,24.31,8.06,20.98,1.1,5.13,,,,,,68.23,0.29,1.14,,21.58
2020-12-29 10:00:00,2020-12-29 11:00:00,96.58,192.59,7.19,19.93,27.12,8.3,18.95,1.1,4.98,,,,,,59.6,0.28,1.06,,23.57
2020-12-29 11:00:00,2020-12-29 12:00:00,94.6,231.0,5.77,24.72,30.5,7.55,18.63,1.14,5.17,,,,,,49.76,0.29,1.16,,25.89
2020-12-29 12:00:00,2020-12-29 13:00:00,93.38,202.62,4.41,27.71,32.13,8.85,20.05,1.26,5.29,,,,,,40.99,0.29,1.21,,27.76
2020-12-29 13:00:00,2020-12-29 14:00:00,88.81,177.25,3.49,31.04,34.52,14.0,23.27,1.49,5.19,,,,,,35.79,0.29,1.14,,28.9
2020-12-29 14:00:00,2020-12-29 15:00:00,81.94,188.0,4.31,28.63,32.93,15.51,26.04,1.56,5.53,,,,,,31.06,0.28,1.12,,29.48
2020-12-29 15:00:00,2020-12-29 16:00:00,,,,,,,,,,,,,,,,,,,
2020-12-29 16:00:00,2020-12-29 17:00:00,,164.0,59.92,,53.06,,66.78,0.52,6.77,,,,,,36.2,0.31,1.31,,27.21
2020-12-29 17:00:00,2020-12-29 18:00:00,71.0,241.0,3.52,20.8,24.32,12.26,18.59,1.22,5.5,,,,,,35.46,0.28,0.94,,26.16
2020-12-29 18:00:00,2020-12-29 19:00:00,77.44,258.55,5.2,25.26,30.46,13.21,18.56,1.41,5.66,,,,,,38.31,0.27,0.95,,24.8
2020-12-29 19:00:00,2020-12-29 20:00:00,83.38,299.14,6.56,31.86,38.42,9.95,17.98,1.6,5.58,,,,,,39.94,0.27,1.01,,24.13
2020-12-29 20:00:00,2020-12-29 21:00:00,78.4,270.63,7.25,34.99,42.24,8.96,18.16,1.75,5.16,,,,,,40.11,0.27,0.92,,23.14
2020-12-29 21:00:00,2020-12-29 22:00:00,74.6,275.06,7.37,35.24,42.6,8.27,18.29,1.75,5.17,,,,,,44.6,0.29,1.24,,22.22
2020-12-29 22:00:00,2020-12-29 23:00:00,69.0,173.25,5.4,28.98,34.38,8.97,19.88,1.56,5.25,,,,,,55.88,0.28,1.38,,21.39
2020-12-29 23:00:00,2020-12-30 00:00:00,67.78,118.3,4.81,21.94,26.75,10.02,20.58,1.35,5.2,,,,,,62.38,0.29,1.37,,21.03
2020-12-30 00:00:00,2020-12-30 01:00:00,63.8,103.26,4.61,17.62,22.24,10.14,20.0,1.18,5.14,,,,,,66.87,0.29,1.22,,20.34
2020-12-30 01:00:00,2020-12-30 02:00:00,63.79,99.02,4.12,15.93,20.05,9.62,19.91,1.04,5.28,,,,,,71.26,0.28,1.09,,19.57
2020-12-30 02:00:00,2020-12-30 03:00:00,65.22,93.99,5.02,14.52,19.54,9.93,20.01,0.93,5.31,,,,,,73.8,0.28,1.27,,19.79
2020-12-30 03:00:00,2020-12-30 04:00:00,71.61,97.74,3.87,14.66,18.53,9.27,18.23,0.78,5.28,,,,,,75.95,0.28,1.06,,19.26
2020-12-30 04:00:00,2020-12-30 05:00:00,72.78,102.72,4.04,14.74,18.77,8.45,17.36,0.65,5.17,,,,,,78.81,0.28,0.85,,18.94
2020-12-30 05:00:00,2020-12-30 06:00:00,73.03,116.25,3.13,14.22,17.35,7.95,16.96,0.64,5.21,,,,,,81.82,0.27,0.92,,18.37
2020-12-30 06:00:00,2020-12-30 07:00:00,75.46,131.75,3.93,12.73,16.65,8.35,17.8,0.68,5.29,,,,,,83.08,0.27,0.67,,18.77
2020-12-30 07:00:00,2020-12-30 08:00:00,85.47,147.75,5.93,11.38,17.32,9.37,19.83,0.73,5.06,,,,,,84.54,0.27,0.9,,18.58
2020-12-30 08:00:00,2020-12-30 09:00:00,93.0,185.75,6.92,11.84,18.77,9.34,18.92,0.9,5.02,,,,,,76.19,0.28,1.11,,20.12
2020-12-30 09:00:00,2020-12-30 10:00:00,79.79,152.0,6.08,15.27,21.35,9.39,18.68,0.9,5.22,,,,,,66.33,0.29,1.28,,21.97
2020-12-30 10:00:00,2020-12-30 11:00:00,78.4,168.25,3.12,26.4,29.52,12.12,21.02,1.07,4.99,,,,,,58.93,0.29,1.17,,23.36
2020-12-30 11:00:00,2020-12-30 12:00:00,80.6,191.0,4.24,26.5,30.74,11.71,20.77,1.17,5.07,,,,,,53.44,0.3,1.47,,24.57
2020-12-30 12:00:00,2020-12-30 13:00:00,81.39,191.78,3.91,28.74,32.65,10.6,20.45,1.12,5.02,,,,,,47.63,0.3,1.2,,26.15
