From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree),RF (mm)
2021-12-16 02:00:00,2021-12-16 03:00:00,102.81,127.32,7.72,30.61,42.13,30.65,3.43,2.08,,11.19,,4.52,9.4,,74.55,0.83,262.65,0.0,745.6,,10.99,0.0
2021-12-16 03:00:00,2021-12-16 04:00:00,94.81,117.8,7.16,25.53,36.27,32.54,3.94,1.93,,7.47,,5.68,6.87,,78.06,0.73,187.93,0.0,745.48,,10.44,0.0
2021-12-16 04:00:00,2021-12-16 05:00:00,91.91,113.58,5.04,20.49,28.01,20.05,2.82,1.77,,5.85,,6.54,4.59,,81.19,0.8,282.91,0.0,745.53,,9.86,0.0
2021-12-16 05:00:00,2021-12-16 06:00:00,92.19,110.91,5.35,20.41,28.36,26.7,2.36,1.65,,11.41,,3.01,6.88,,84.66,0.63,254.4,0.0,745.54,,9.27,0.0
2021-12-16 06:00:00,2021-12-16 07:00:00,87.01,109.34,5.93,19.67,28.54,28.14,3.07,1.57,,10.53,,3.37,8.46,,85.44,0.88,94.38,0.0,745.89,,9.41,0.0
2021-12-16 07:00:00,2021-12-16 08:00:00,74.4,98.28,7.53,19.42,30.72,31.48,3.66,1.46,,5.57,,2.98,8.79,,81.24,0.78,126.12,32.28,746.37,,10.14,0.0
2021-12-16 08:00:00,2021-12-16 09:00:00,44.65,66.88,8.21,18.34,30.71,20.16,2.84,1.31,,4.74,,5.35,5.42,,72.41,0.73,146.9,149.07,747.07,,12.0,0.0
2021-12-16 09:00:00,2021-12-16 10:00:00,75.01,120.71,12.73,22.5,41.7,30.09,2.75,1.38,,14.13,,6.42,12.34,,60.77,0.57,157.7,271.29,747.73,,14.87,0.0
2021-12-16 10:00:00,2021-12-16 11:00:00,213.26,318.33,13.22,85.01,99.85,24.83,5.46,2.17,1.26,14.2,,6.3,12.5,,51.36,0.64,170.09,375.46,747.86,,18.45,0.0
2021-12-16 11:00:00,2021-12-16 12:00:00,289.11,454.19,6.92,64.72,71.64,26.16,2.04,2.04,,10.57,,6.16,10.3,,43.56,0.89,78.97,495.35,747.47,,19.96,0.0
2021-12-16 12:00:00,2021-12-16 13:00:00,163.81,231.76,5.23,40.88,46.12,25.06,1.95,1.73,,7.82,,3.52,7.43,,41.45,1.04,101.43,500.12,746.82,,21.54,0.0
2021-12-16 13:00:00,2021-12-16 14:00:00,121.05,183.01,4.24,26.94,31.18,24.05,1.88,1.39,,5.37,,3.71,8.16,,31.0,1.45,90.89,443.77,746.08,,22.18,0.0
2021-12-16 14:00:00,2021-12-16 15:00:00,46.51,91.46,3.6,19.0,22.59,24.07,1.69,1.08,1.35,3.77,,3.4,7.93,,33.28,1.05,163.69,316.89,745.46,,22.78,0.0
2021-12-16 15:00:00,2021-12-16 16:00:00,53.3,98.09,3.24,15.31,18.55,22.95,1.65,0.87,4.66,4.37,,3.34,7.51,,30.9,0.68,129.1,191.88,745.14,,22.44,0.0
2021-12-16 16:00:00,2021-12-16 17:00:00,47.59,99.09,3.02,17.16,20.19,22.55,1.65,0.81,5.18,4.56,,4.42,9.33,,34.14,0.36,110.1,53.22,745.12,,20.54,0.0
2021-12-16 17:00:00,2021-12-16 18:00:00,68.27,174.44,5.53,26.57,32.1,22.87,1.78,1.07,2.08,13.68,,12.91,28.16,,47.73,0.22,161.2,0.83,745.26,,16.98,0.0
2021-12-16 18:00:00,2021-12-16 19:00:00,129.15,300.49,20.58,33.21,53.78,24.27,1.9,1.6,,31.17,,86.59,101.38,,56.54,0.75,264.14,0.0,745.61,,16.2,0.0
2021-12-16 19:00:00,2021-12-16 20:00:00,243.97,605.38,43.53,43.0,86.53,24.99,2.25,2.52,,34.49,,135.45,139.32,,62.27,0.45,279.22,0.0,745.99,,15.08,0.0
2021-12-16 20:00:00,2021-12-16 21:00:00,309.57,556.94,48.48,41.87,90.34,25.8,2.33,2.95,,29.02,,45.78,65.26,,63.22,0.88,291.92,0.0,746.64,,14.67,0.0
2021-12-16 21:00:00,2021-12-16 22:00:00,143.06,207.73,39.69,40.09,79.78,26.21,2.23,3.0,,16.59,,15.63,26.4,,58.46,0.89,262.93,0.0,746.9,,14.36,0.0
2021-12-16 22:00:00,2021-12-16 23:00:00,104.33,148.74,27.3,37.56,64.86,26.76,2.12,2.76,,13.95,,9.06,16.25,,60.94,1.11,270.98,0.0,746.91,,13.5,0.0
2021-12-16 23:00:00,2021-12-17 00:00:00,104.63,140.19,16.78,34.2,50.98,25.58,2.01,2.42,,12.92,,5.86,10.95,,66.65,1.1,259.62,0.0,746.65,,12.56,0.0
2021-12-17 00:00:00,2021-12-17 01:00:00,94.1,128.85,9.86,29.56,39.42,26.25,1.98,2.11,,11.23,,4.75,9.39,,71.38,1.36,299.92,0.0,746.41,,11.83,0.0
2021-12-17 01:00:00,2021-12-17 02:00:00,87.92,119.45,6.51,25.16,31.66,24.71,1.99,1.85,,10.58,,4.08,8.27,,74.25,1.37,300.62,0.0,746.18,,11.51,0.0
2021-12-17 02:00:00,2021-12-17 03:00:00,88.53,117.4,4.97,21.86,26.83,25.61,1.84,1.65,,10.33,,3.81,7.63,,74.07,1.24,289.28,0.0,745.93,,11.35,0.0
2021-12-17 03:00:00,2021-12-17 04:00:00,91.88,116.1,4.23,19.3,23.54,23.71,1.82,1.49,,10.18,,3.76,7.33,,72.8,1.59,320.11,0.0,745.83,,11.19,0.0
2021-12-17 04:00:00,2021-12-17 05:00:00,88.18,115.6,4.0,17.71,21.72,24.69,1.79,1.37,,10.6,,3.96,7.62,,71.0,1.54,294.6,0.0,745.8,,11.13,0.0
2021-12-17 05:00:00,2021-12-17 06:00:00,81.53,105.75,3.84,15.82,19.66,23.03,1.81,1.25,,9.82,,4.05,7.53,,70.7,1.32,293.19,0.0,746.11,,11.09,0.0
2021-12-17 06:00:00,2021-12-17 07:00:00,79.68,107.0,3.85,15.15,18.99,23.5,1.85,1.15,,9.46,,4.07,7.38,,73.67,1.54,282.36,0.0,746.3,,10.48,0.0
2021-12-17 07:00:00,2021-12-17 08:00:00,77.39,105.0,4.03,15.22,19.25,23.68,1.84,1.1,,10.05,,3.46,6.95,,74.28,1.99,297.27,27.45,746.54,,10.28,0.0
2021-12-17 08:00:00,2021-12-17 09:00:00,101.23,136.2,4.38,16.63,21.01,22.33,1.88,1.12,,10.82,,3.34,6.82,,72.72,2.04,318.62,126.98,747.21,,11.02,0.0
2021-12-17 09:00:00,2021-12-17 10:00:00,90.21,122.95,4.4,16.61,21.0,22.89,1.86,1.12,,10.0,,3.24,7.41,,65.18,1.82,305.19,244.21,747.85,,13.11,0.0
2021-12-17 10:00:00,2021-12-17 11:00:00,75.48,114.15,3.89,16.7,20.58,21.2,1.81,1.09,0.18,8.52,,2.97,7.0,,54.5,1.9,320.91,372.7,747.92,,15.93,0.0
2021-12-17 11:00:00,2021-12-17 12:00:00,71.09,107.37,3.74,15.7,19.43,20.87,1.75,1.02,0.49,6.83,,3.13,6.95,,40.75,1.97,313.45,486.73,747.68,,18.99,0.0
2021-12-17 12:00:00,2021-12-17 13:00:00,92.55,166.1,3.25,14.33,17.58,19.22,1.74,0.9,0.95,4.13,,2.15,5.9,,30.02,2.28,306.55,530.68,746.97,,20.76,0.0
2021-12-17 13:00:00,2021-12-17 14:00:00,69.4,130.8,2.81,12.43,15.24,18.55,1.63,0.77,0.65,2.87,,2.41,5.86,,23.1,2.58,312.13,492.36,746.27,,21.18,0.0
2021-12-17 14:00:00,2021-12-17 15:00:00,49.36,110.5,2.59,10.7,13.3,17.61,1.57,0.64,1.77,2.41,,1.99,5.04,,21.63,2.71,307.73,369.03,745.88,,20.99,0.0
2021-12-17 15:00:00,2021-12-17 16:00:00,43.67,106.2,2.48,10.03,12.52,17.04,1.6,0.56,2.05,2.22,,2.39,5.54,,21.73,2.21,318.32,260.44,745.71,,20.46,0.0
2021-12-17 16:00:00,2021-12-17 17:00:00,37.58,117.0,1.48,14.28,15.76,14.48,2.67,0.48,32.04,2.44,,2.47,5.78,,24.89,2.0,311.96,133.42,745.73,,19.02,0.01
2021-12-17 17:00:00,2021-12-17 18:00:00,43.5,125.1,1.52,14.84,16.36,14.57,1.67,0.56,9.38,3.32,,2.32,5.69,,30.81,1.63,309.08,6.28,745.76,,16.44,0.0
2021-12-17 18:00:00,2021-12-17 19:00:00,69.65,175.4,2.22,14.43,16.65,16.05,1.54,0.64,,6.38,,2.81,7.25,,36.35,1.99,316.0,0.0,745.97,,14.88,0.0
2021-12-17 19:00:00,2021-12-17 20:00:00,115.0,199.8,2.46,15.91,18.38,17.46,1.69,0.75,0.06,5.72,,2.8,7.02,,42.82,1.68,305.24,0.0,746.32,,13.53,0.0
2021-12-17 20:00:00,2021-12-17 21:00:00,130.01,203.0,2.69,15.32,18.01,17.23,1.63,0.82,,5.68,,2.54,6.77,,53.03,1.29,302.62,0.0,746.5,,12.08,0.0
2021-12-17 21:00:00,2021-12-17 22:00:00,120.03,195.1,2.71,14.2,16.91,18.24,1.66,0.86,,6.27,,2.31,6.06,,64.62,1.75,306.47,0.0,746.69,,11.3,0.0
2021-12-17 22:00:00,2021-12-17 23:00:00,147.53,204.8,2.78,13.44,16.23,18.68,1.64,0.91,,7.06,,2.22,5.52,,73.01,1.43,296.94,0.0,746.83,,10.4,0.0
2021-12-17 23:00:00,2021-12-18 00:00:00,165.46,221.4,2.83,12.82,15.65,18.31,1.62,0.94,,6.72,,2.04,5.17,,81.13,1.66,300.0,0.0,746.7,,9.63,0.0
2021-12-18 00:00:00,2021-12-18 01:00:00,177.64,227.0,2.92,12.8,15.71,19.63,1.66,0.98,,7.3,,2.08,4.96,,86.82,1.86,312.52,0.0,746.49,,9.04,0.0
2021-12-18 01:00:00,2021-12-18 02:00:00,188.85,235.5,3.18,12.81,15.99,20.19,1.69,1.02,,7.22,,2.13,4.99,,90.62,1.44,302.59,0.0,746.35,,8.39,0.0
2021-12-18 02:00:00,2021-12-18 03:00:00,188.41,239.7,3.3,12.81,16.12,20.61,1.76,1.06,,8.17,,2.49,5.51,,92.27,2.05,299.17,0.0,746.31,,8.18,0.0
2021-12-18 03:00:00,2021-12-18 04:00:00,185.34,246.2,3.3,13.02,16.33,20.79,1.76,1.08,,7.55,,2.36,5.19,,92.38,2.44,308.9,0.0,746.06,,8.1,0.0
2021-12-18 04:00:00,2021-12-18 05:00:00,191.22,233.3,3.33,12.73,16.06,20.88,1.79,1.08,,7.09,,2.27,5.12,,91.83,2.15,310.83,0.0,745.9,,7.78,0.0
2021-12-18 05:00:00,2021-12-18 06:00:00,178.87,218.5,3.35,12.4,15.75,20.8,1.8,1.06,,6.78,,2.09,4.84,,91.79,2.46,319.49,0.0,746.2,,7.41,0.0
2021-12-18 06:00:00,2021-12-18 07:00:00,168.63,202.8,3.17,12.07,15.25,20.38,1.75,1.02,,5.81,,1.83,4.49,,90.08,2.4,314.62,0.0,746.64,,7.51,0.0
2021-12-18 07:00:00,2021-12-18 08:00:00,155.97,185.3,3.19,11.55,14.74,20.44,1.71,0.98,,5.69,,1.85,4.46,,89.34,2.6,312.95,8.99,747.21,,7.59,0.0
2021-12-18 08:00:00,2021-12-18 09:00:00,158.27,189.7,3.29,12.01,15.29,19.51,1.73,0.97,,6.25,,2.1,4.96,,87.89,2.38,308.99,45.9,747.98,,7.92,0.0
2021-12-18 09:00:00,2021-12-18 10:00:00,165.11,208.5,3.48,12.49,15.97,20.19,1.79,0.96,,6.31,,2.27,5.41,,85.38,2.35,296.79,120.76,748.53,,8.38,0.0
2021-12-18 10:00:00,2021-12-18 11:00:00,169.44,210.9,3.23,20.86,24.09,18.01,1.78,1.01,15.84,6.34,,2.21,4.87,,80.44,2.24,295.43,258.82,748.72,,9.68,0.0
2021-12-18 11:00:00,2021-12-18 12:00:00,197.43,247.8,2.31,21.35,23.66,18.46,1.66,1.01,27.76,6.56,,2.19,4.04,,71.48,1.77,268.85,512.5,748.18,,12.17,0.0
2021-12-18 12:00:00,2021-12-18 13:00:00,194.94,250.2,1.28,20.52,21.8,19.96,1.9,0.99,42.38,6.09,,2.05,4.09,,62.66,1.79,286.14,522.75,747.36,,14.67,0.0
2021-12-18 13:00:00,2021-12-18 14:00:00,192.63,241.5,0.92,18.23,19.15,20.18,2.05,0.97,49.8,5.8,,2.08,4.13,,58.95,2.29,296.35,464.15,746.53,,15.71,0.02
2021-12-18 14:00:00,2021-12-18 15:00:00,171.58,233.9,1.77,15.45,17.22,20.64,2.0,1.0,7.92,5.96,,2.1,4.93,,58.46,2.25,297.31,323.57,745.99,,15.92,0.0
2021-12-18 15:00:00,2021-12-18 16:00:00,190.84,268.3,3.0,15.41,18.41,25.62,2.91,1.06,1.27,7.25,,2.09,6.51,,60.16,2.3,315.19,191.48,745.6,,15.26,0.0
2021-12-18 16:00:00,2021-12-18 17:00:00,196.63,275.3,2.65,15.57,18.22,14.91,2.3,1.1,0.33,6.74,,2.49,7.22,,64.1,1.82,304.41,63.67,745.57,,14.28,0.0
2021-12-18 17:00:00,2021-12-18 18:00:00,212.39,301.3,3.27,16.38,19.65,21.48,2.25,1.14,,9.39,,2.7,7.1,,71.11,1.1,283.3,1.65,745.71,,12.71,0.0
2021-12-18 18:00:00,2021-12-18 19:00:00,224.14,330.0,3.76,18.09,21.84,24.35,2.87,1.26,,10.51,,2.98,9.16,,76.31,0.83,249.22,0.0,745.93,,11.5,0.0
2021-12-18 19:00:00,2021-12-18 20:00:00,240.72,339.08,4.53,21.64,26.17,27.74,3.37,1.47,,12.02,,3.79,11.23,,78.35,0.95,277.23,0.0,746.16,,11.09,0.0
2021-12-18 20:00:00,2021-12-18 21:00:00,205.97,281.88,3.72,22.71,26.44,16.36,2.6,1.66,,10.19,,3.63,7.64,,80.34,0.91,287.29,0.0,746.38,,10.49,0.0
2021-12-18 21:00:00,2021-12-18 22:00:00,132.9,176.3,3.97,22.08,26.05,20.77,2.23,1.72,,12.32,,3.2,8.25,,81.12,1.08,286.0,0.0,746.35,,10.12,0.0
2021-12-18 22:00:00,2021-12-18 23:00:00,108.44,143.32,4.19,20.08,24.27,23.74,2.74,1.74,,11.9,,2.64,7.73,,82.02,1.07,296.54,0.0,746.32,,9.73,0.0
2021-12-18 23:00:00,2021-12-19 00:00:00,102.4,134.56,4.42,18.64,23.05,26.26,3.14,1.72,,9.14,,2.47,7.61,,83.89,1.07,276.53,0.0,746.19,,9.14,0.0
2021-12-19 00:00:00,2021-12-19 01:00:00,104.45,132.9,3.49,16.53,20.02,16.42,2.45,1.64,,8.23,,2.09,6.18,,83.09,1.52,291.25,0.0,745.88,,8.65,0.0
2021-12-19 01:00:00,2021-12-19 02:00:00,94.22,119.0,3.47,15.58,19.05,19.17,2.16,1.52,,7.33,,1.74,4.54,,80.95,1.69,307.14,0.0,745.72,,8.45,0.0
2021-12-19 02:00:00,2021-12-19 03:00:00,76.79,101.64,3.71,14.22,17.92,21.66,2.53,1.41,,7.75,,1.68,5.04,,82.44,1.38,300.31,0.0,745.6,,7.82,0.0
2021-12-19 03:00:00,2021-12-19 04:00:00,69.5,91.4,3.98,13.42,17.39,23.52,2.94,1.32,,5.7,,1.68,5.56,,83.84,1.16,295.93,0.0,745.5,,7.14,0.0
2021-12-19 04:00:00,2021-12-19 05:00:00,64.58,85.84,3.2,12.2,15.4,15.93,2.29,1.2,,5.55,,1.78,5.38,,84.54,0.85,288.36,0.0,745.31,,6.61,0.0
2021-12-19 05:00:00,2021-12-19 06:00:00,65.19,81.16,2.88,11.57,14.44,18.72,2.07,1.13,,6.83,,1.89,4.74,,85.31,1.12,280.17,0.0,745.72,,6.22,0.0
2021-12-19 06:00:00,2021-12-19 07:00:00,67.05,90.6,3.54,12.4,15.94,19.96,2.48,1.1,,7.57,,2.01,5.31,,85.41,1.17,302.54,0.0,746.08,,6.05,0.0
2021-12-19 07:00:00,2021-12-19 08:00:00,68.38,90.0,3.93,13.53,17.46,22.11,2.86,1.1,,6.32,,2.27,6.2,,85.94,1.15,287.57,31.34,746.57,,5.93,0.0
2021-12-19 08:00:00,2021-12-19 09:00:00,77.28,109.52,3.7,14.25,17.95,17.03,2.3,1.12,,8.78,,2.25,6.23,,82.0,1.3,287.24,157.59,747.29,,7.2,0.0
2021-12-19 09:00:00,2021-12-19 10:00:00,101.72,129.96,3.47,15.41,18.89,19.45,2.12,1.19,,10.01,,2.37,5.67,,76.24,1.73,310.55,293.8,747.8,,9.28,0.0
2021-12-19 10:00:00,2021-12-19 11:00:00,97.94,129.12,4.0,15.88,19.88,22.84,2.79,1.27,,9.9,,2.35,6.47,,68.99,1.49,302.03,401.64,748.12,,12.07,0.0
2021-12-19 11:00:00,2021-12-19 12:00:00,90.14,120.88,3.38,15.52,18.9,15.89,2.37,1.29,,8.19,,2.32,6.27,,62.82,1.56,279.32,503.32,747.92,,14.55,0.0
2021-12-19 12:00:00,2021-12-19 13:00:00,94.26,119.56,3.4,15.23,18.62,18.14,2.21,1.29,,8.52,,2.61,5.79,,55.98,1.06,235.77,508.47,747.29,,17.01,0.0
2021-12-19 13:00:00,2021-12-19 14:00:00,86.15,116.04,3.03,14.61,17.64,15.73,2.18,1.27,0.32,8.79,,2.44,6.23,,52.1,1.36,283.78,446.84,746.63,,18.12,0.0
2021-12-19 14:00:00,2021-12-19 15:00:00,79.53,106.64,3.23,14.2,17.43,20.58,2.2,1.23,0.52,7.3,,2.27,5.65,,49.33,1.3,289.94,335.26,746.21,,18.83,0.0
2021-12-19 15:00:00,2021-12-19 16:00:00,70.91,98.44,3.84,14.07,17.92,24.44,3.02,1.23,,7.02,,2.0,6.74,,49.5,1.09,299.58,220.39,745.91,,18.73,0.0
2021-12-19 16:00:00,2021-12-19 17:00:00,67.84,100.48,3.1,14.73,17.83,15.56,2.47,1.21,0.99,5.13,,2.55,6.07,,54.63,0.83,300.89,80.18,745.75,,17.34,0.0
2021-12-19 17:00:00,2021-12-19 18:00:00,79.6,118.72,3.43,18.52,21.95,19.24,2.19,1.31,,11.63,,5.52,14.29,,64.56,0.72,292.78,2.08,745.86,,15.1,0.0
2021-12-19 18:00:00,2021-12-19 19:00:00,123.1,198.48,4.5,26.0,30.51,23.29,2.85,1.66,,19.4,,8.36,21.39,,72.92,0.53,286.44,0.0,746.13,,13.25,0.0
2021-12-19 19:00:00,2021-12-19 20:00:00,148.04,223.08,6.68,35.82,42.49,27.53,3.51,2.22,,22.48,,10.81,27.7,,74.89,0.62,301.63,0.0,746.31,,12.71,0.0
2021-12-19 20:00:00,2021-12-19 21:00:00,192.26,267.2,8.4,40.43,48.83,18.83,2.71,2.78,,13.21,,11.04,27.28,,76.66,0.78,279.83,0.0,746.48,,11.86,0.0
2021-12-19 21:00:00,2021-12-19 22:00:00,176.42,231.88,7.55,39.66,47.2,27.75,2.41,2.88,,17.48,,5.12,13.12,,76.35,0.96,286.47,0.0,746.67,,11.2,0.0
2021-12-19 22:00:00,2021-12-19 23:00:00,123.78,163.16,5.97,34.39,40.36,28.52,2.93,2.77,,15.24,,3.73,10.56,,77.12,0.84,285.76,0.0,746.55,,10.48,0.0
2021-12-19 23:00:00,2021-12-20 00:00:00,116.02,153.44,5.79,27.85,33.65,29.62,3.39,2.53,,11.12,,3.03,9.65,,78.07,0.78,290.22,0.0,746.29,,9.72,0.0
2021-12-20 00:00:00,2021-12-20 01:00:00,104.63,135.64,4.11,22.09,26.2,18.93,2.48,2.24,,9.83,,2.63,6.19,,79.04,0.73,287.83,0.0,746.03,,9.26,0.0
2021-12-20 01:00:00,2021-12-20 02:00:00,98.8,126.52,4.21,19.49,23.7,23.03,2.12,2.0,,10.08,,2.35,6.4,,80.91,0.97,282.09,0.0,745.95,,8.64,0.0
2021-12-20 02:00:00,2021-12-20 03:00:00,94.46,124.2,4.46,17.57,22.03,24.98,2.69,1.82,,10.31,,1.99,6.44,,82.48,1.02,288.25,0.0,745.66,,8.15,0.0
2021-12-20 03:00:00,2021-12-20 04:00:00,87.73,114.0,4.64,16.39,21.02,26.47,3.04,1.67,,7.93,,1.88,6.79,,83.81,0.91,289.02,0.0,745.61,,7.58,0.0
2021-12-20 04:00:00,2021-12-20 05:00:00,86.06,111.64,3.67,15.37,19.03,18.51,2.42,1.51,,7.38,,1.77,6.32,,81.8,1.46,320.19,0.0,745.47,,7.53,0.0
2021-12-20 05:00:00,2021-12-20 06:00:00,88.76,111.08,3.41,14.59,18.0,21.76,2.19,1.4,,7.02,,1.53,4.37,,82.59,1.23,312.49,0.0,745.45,,7.11,0.0
2021-12-20 06:00:00,2021-12-20 07:00:00,86.19,112.2,4.05,14.9,18.94,22.34,2.6,1.34,,7.91,,1.55,4.94,,84.83,0.97,253.19,0.0,745.92,,6.43,0.0
2021-12-20 07:00:00,2021-12-20 08:00:00,87.58,113.04,4.61,15.9,20.51,24.71,3.02,1.33,,6.99,,1.65,5.57,,83.78,0.95,266.06,24.18,746.29,,6.67,0.0
2021-12-20 08:00:00,2021-12-20 09:00:00,97.35,134.36,4.3,18.47,22.77,18.76,2.35,1.35,,8.34,,1.98,5.95,,77.49,1.1,282.41,186.9,746.8,,8.35,0.0
2021-12-20 09:00:00,2021-12-20 10:00:00,112.6,155.64,4.22,20.26,24.49,21.31,2.25,1.38,,8.97,,2.06,5.55,,69.71,1.43,307.11,286.81,747.67,,10.7,0.0
2021-12-20 10:00:00,2021-12-20 11:00:00,189.27,259.35,2.39,31.04,33.43,24.84,7.39,1.33,33.75,8.93,,1.58,4.77,,60.42,1.15,305.82,426.88,747.95,,13.74,0.0
2021-12-20 11:00:00,2021-12-20 12:00:00,245.43,348.8,2.12,26.81,28.93,21.31,2.52,1.25,10.18,6.49,,1.4,4.02,,50.45,1.27,267.95,534.84,747.46,,16.71,0.0
2021-12-20 12:00:00,2021-12-20 13:00:00,192.8,276.3,2.94,20.72,23.65,25.18,2.46,1.2,1.79,6.75,,1.73,4.89,,39.99,1.02,240.73,536.4,746.7,,19.46,0.0
2021-12-20 13:00:00,2021-12-20 14:00:00,147.4,224.8,2.92,16.89,19.81,17.72,2.31,1.13,1.53,6.9,,1.69,5.51,,37.21,1.05,262.38,463.1,746.07,,20.27,0.0
2021-12-20 14:00:00,2021-12-20 15:00:00,159.64,231.3,2.92,14.8,17.73,20.97,2.33,1.06,2.17,6.69,,1.84,5.33,,32.2,0.89,236.55,347.98,745.5,,21.16,0.0
2021-12-20 15:00:00,2021-12-20 16:00:00,121.61,201.2,1.41,21.88,23.29,19.35,4.48,0.89,75.53,7.04,,3.52,6.99,,34.49,0.77,266.68,209.85,745.16,,20.3,0.0
2021-12-20 16:00:00,2021-12-20 17:00:00,128.5,213.8,1.08,26.34,27.43,19.16,2.92,0.96,64.16,7.29,,1.86,5.24,,38.22,0.41,230.28,82.33,745.04,,18.65,0.0
2021-12-20 17:00:00,2021-12-20 18:00:00,67.11,106.61,53.69,135.22,188.91,21.62,4.32,4.06,11.02,13.23,,10.92,22.55,,50.7,0.42,194.77,3.41,744.88,,15.57,0.0
2021-12-20 18:00:00,2021-12-20 19:00:00,81.69,181.34,3.54,88.7,92.24,27.32,4.6,2.5,17.18,20.68,,29.65,48.16,,61.26,0.61,221.35,0.0,745.22,,13.99,0.0
2021-12-20 19:00:00,2021-12-20 20:00:00,100.56,184.38,6.42,71.96,78.38,31.63,3.03,2.71,3.23,30.07,,40.43,58.26,,69.51,0.3,96.05,0.0,745.76,,12.74,0.0
2021-12-20 20:00:00,2021-12-20 21:00:00,169.01,253.54,24.15,69.66,93.81,24.91,2.49,3.67,,44.88,,84.63,102.79,,77.27,0.42,263.19,0.0,746.29,,11.77,0.0
2021-12-20 21:00:00,2021-12-20 22:00:00,197.73,299.91,40.67,67.41,108.07,32.95,2.93,4.58,,46.96,,39.89,69.34,,80.31,0.37,251.23,0.0,746.51,,10.85,0.0
2021-12-20 22:00:00,2021-12-20 23:00:00,226.94,308.7,49.77,62.59,112.36,35.45,3.67,5.19,,38.48,,28.35,54.56,,80.26,0.57,265.85,0.0,746.35,,10.53,0.0
2021-12-20 23:00:00,2021-12-21 00:00:00,183.53,242.3,53.09,57.32,110.41,37.96,4.12,5.2,,18.86,,17.95,25.44,,80.42,0.5,212.47,0.0,746.17,,10.23,0.0
2021-12-21 00:00:00,2021-12-21 01:00:00,164.84,211.71,45.97,48.92,94.89,23.44,3.09,4.78,,12.87,,17.68,12.46,,82.24,0.46,177.98,0.0,745.85,,9.63,0.0
2021-12-21 01:00:00,2021-12-21 02:00:00,144.08,178.64,37.36,46.25,83.61,30.66,2.86,4.29,,22.49,,15.35,22.41,,83.43,0.64,236.31,0.0,745.46,,9.22,0.0
2021-12-21 02:00:00,2021-12-21 03:00:00,130.1,165.79,27.23,44.91,72.13,32.59,3.32,3.81,,17.44,,9.7,16.5,,84.4,0.65,292.57,0.0,745.1,,8.68,0.0
2021-12-21 03:00:00,2021-12-21 04:00:00,117.17,140.14,17.22,42.86,60.09,34.2,3.63,3.33,,9.48,,5.03,11.59,,85.82,0.81,317.94,0.0,744.93,,8.29,0.0
2021-12-21 04:00:00,2021-12-21 05:00:00,109.2,132.02,9.88,37.21,47.09,22.04,2.7,2.89,,7.92,,5.9,7.07,,87.54,0.48,194.25,0.0,744.69,,7.91,0.0
2021-12-21 05:00:00,2021-12-21 06:00:00,106.02,129.39,8.25,33.67,41.92,26.94,2.46,2.61,,15.26,,3.87,8.75,,89.89,0.69,284.35,0.0,744.8,,7.65,0.0
2021-12-21 06:00:00,2021-12-21 07:00:00,105.36,129.5,9.32,32.11,41.42,29.08,3.0,2.44,,15.64,,4.14,9.45,,90.6,0.71,265.65,0.0,745.33,,7.04,0.0
2021-12-21 07:00:00,2021-12-21 08:00:00,99.55,122.99,10.77,31.06,41.83,31.12,3.44,2.33,,12.27,,3.23,9.22,,92.68,0.43,212.18,41.17,745.54,,6.87,0.0
2021-12-21 08:00:00,2021-12-21 09:00:00,96.43,122.01,12.05,29.7,41.75,23.36,2.82,2.28,,9.84,,3.65,7.66,,81.85,0.6,246.43,182.88,746.03,,9.85,0.0
2021-12-21 09:00:00,2021-12-21 10:00:00,136.94,165.31,12.23,31.1,43.33,30.74,2.75,2.29,,17.18,,4.1,10.51,,70.07,0.66,202.31,314.87,746.6,,13.63,0.0
2021-12-21 10:00:00,2021-12-21 11:00:00,106.05,135.45,10.07,34.59,44.66,33.91,3.41,1.16,,14.86,,4.09,11.05,,57.38,0.67,209.49,409.32,746.61,,17.55,0.0
2021-12-21 11:00:00,2021-12-21 12:00:00,83.87,118.12,5.86,30.86,36.72,19.47,,0.0,,5.09,,5.46,4.88,,50.23,0.79,255.97,507.37,746.27,,19.62,0.0
2021-12-21 12:00:00,2021-12-21 13:00:00,69.41,92.19,4.61,24.39,29.0,21.89,,0.0,,8.05,,2.43,6.42,,41.21,0.93,268.19,509.62,745.38,,21.44,0.0
2021-12-21 13:00:00,2021-12-21 14:00:00,59.01,82.98,4.57,21.32,25.89,18.48,,0.0,,7.67,,5.08,8.65,,35.39,1.08,250.75,467.48,744.64,,22.12,0.0
2021-12-21 14:00:00,2021-12-21 15:00:00,52.11,76.54,3.98,18.55,22.53,21.85,,0.0,,6.32,,3.86,7.63,,34.38,0.84,214.69,331.82,744.36,,22.43,0.0
2021-12-21 15:00:00,2021-12-21 16:00:00,51.01,75.75,5.9,18.98,24.88,27.11,,0.0,,4.69,,6.05,10.46,,33.27,0.88,226.98,205.66,744.06,,21.83,0.0
