From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-03-31 22:00:00,2021-03-31 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 23:00:00,2021-04-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 00:00:00,2021-04-01 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 01:00:00,2021-04-01 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 02:00:00,2021-04-01 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 03:00:00,2021-04-01 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 04:00:00,2021-04-01 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 05:00:00,2021-04-01 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 06:00:00,2021-04-01 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 07:00:00,2021-04-01 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 08:00:00,2021-04-01 09:00:00,15.95,50.92,3.1,6.24,9.88,2.21,18.48,0.45,5.75,0.29,,0.1,0.23,,92.65,0.46,150.26,139.75,983.69,,,19.7,0.0
2021-04-01 09:00:00,2021-04-01 10:00:00,19.33,43.31,3.08,6.95,10.53,2.51,18.58,0.47,6.66,0.31,,0.1,0.24,,88.03,0.53,155.0,94.81,983.89,,,20.83,0.0
2021-04-01 10:00:00,2021-04-01 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 11:00:00,2021-04-01 12:00:00,24.0,59.0,3.18,13.76,16.77,5.51,18.52,0.45,14.47,0.34,,0.12,0.34,,82.69,0.43,131.72,214.16,983.0,,,22.55,0.0
2021-04-01 12:00:00,2021-04-01 13:00:00,14.0,30.48,2.3,6.68,9.15,2.09,18.86,0.37,25.67,0.24,,0.04,0.24,,76.58,0.57,103.77,269.34,982.28,,,23.32,0.0
2021-04-01 13:00:00,2021-04-01 14:00:00,13.78,35.32,2.87,9.76,12.75,3.62,19.02,0.34,23.44,0.2,,,0.15,,70.28,0.79,121.63,441.4,981.53,,,24.8,0.0
2021-04-01 14:00:00,2021-04-01 15:00:00,18.35,37.14,2.51,13.15,15.31,4.81,18.76,0.35,19.29,0.2,,,0.14,,73.19,0.71,124.85,228.58,980.7,,,23.75,0.0
2021-04-01 15:00:00,2021-04-01 16:00:00,13.95,51.94,2.19,5.62,8.08,1.45,18.32,0.34,17.21,0.19,,,0.14,,75.31,0.67,118.29,146.57,979.87,,,23.34,0.0
2021-04-01 16:00:00,2021-04-01 17:00:00,9.22,46.52,2.28,6.22,8.73,1.79,18.25,0.36,14.83,0.22,,0.02,0.15,,81.23,0.5,151.25,40.58,979.74,,,22.32,0.0
2021-04-01 17:00:00,2021-04-01 18:00:00,13.24,72.14,2.44,8.3,10.84,2.6,18.05,0.4,11.08,0.28,,0.08,0.23,,84.14,0.36,140.47,4.97,980.08,,,21.75,0.0
2021-04-01 18:00:00,2021-04-01 19:00:00,18.39,73.03,2.6,6.87,9.78,2.25,18.2,0.4,8.2,0.3,,0.1,0.26,,89.27,0.19,172.67,,980.55,,,20.78,0.0
2021-04-01 19:00:00,2021-04-01 20:00:00,6.91,38.0,3.16,6.26,10.01,2.29,18.2,0.42,7.84,0.32,,0.11,0.28,,93.34,0.27,206.97,,981.25,,,19.81,0.0
2021-04-01 20:00:00,2021-04-01 21:00:00,12.23,47.05,3.88,7.15,11.82,3.06,18.35,0.46,6.2,0.34,,0.11,0.29,,93.67,0.25,200.41,,981.99,,,19.78,0.0
2021-04-01 21:00:00,2021-04-01 22:00:00,13.75,67.54,5.87,10.95,17.97,5.6,18.18,0.54,4.27,0.42,,0.12,0.33,,94.43,0.53,212.46,,982.4,,,19.59,0.0
2021-04-01 22:00:00,2021-04-01 23:00:00,11.05,79.71,5.9,7.76,15.14,4.55,18.36,0.57,4.61,0.53,,0.15,0.4,,97.27,0.37,202.72,,982.63,,,18.76,0.0
2021-04-01 23:00:00,2021-04-02 00:00:00,16.96,83.15,5.38,9.71,16.16,5.08,18.35,0.58,3.43,0.59,,0.16,0.48,,97.38,0.59,212.87,,982.77,,,18.69,0.0
2021-04-02 00:00:00,2021-04-02 01:00:00,19.0,74.0,4.52,5.52,11.22,2.78,18.36,0.55,3.28,0.49,,0.16,0.44,,98.23,0.4,181.23,,983.06,,,18.21,0.0
2021-04-02 01:00:00,2021-04-02 02:00:00,18.7,57.34,4.04,5.74,10.73,2.56,18.51,0.53,3.72,0.53,,0.17,0.43,,99.31,0.35,160.31,,983.43,,,18.04,0.0
2021-04-02 02:00:00,2021-04-02 03:00:00,19.38,80.68,3.75,5.23,9.88,2.35,18.52,0.48,3.73,0.47,,0.15,0.4,,99.5,0.28,178.73,,983.65,,,17.88,0.0
2021-04-02 03:00:00,2021-04-02 04:00:00,14.97,67.12,4.82,5.36,11.48,2.85,18.52,0.45,3.84,0.49,,0.16,0.39,,99.68,0.39,225.18,,983.69,,,17.64,0.0
2021-04-02 04:00:00,2021-04-02 05:00:00,20.3,66.73,3.49,5.16,9.48,2.1,18.49,0.42,3.18,0.45,,0.14,0.37,,99.59,0.42,184.87,0.02,984.62,,,17.71,0.0
2021-04-02 05:00:00,2021-04-02 06:00:00,16.67,60.17,3.77,5.97,10.61,2.5,18.47,0.41,4.47,0.42,,0.14,0.36,,98.95,0.36,145.95,15.31,985.29,,,18.0,0.0
2021-04-02 06:00:00,2021-04-02 07:00:00,22.31,71.65,4.44,7.33,12.73,3.41,18.42,0.42,4.72,0.43,,0.14,0.34,,96.0,0.39,198.27,92.69,985.7,,,19.02,0.0
2021-04-02 07:00:00,2021-04-02 08:00:00,21.75,90.4,3.5,7.83,11.87,3.19,18.79,0.43,7.56,0.44,,0.14,0.37,,82.94,0.39,147.68,256.12,986.07,,,22.15,0.0
2021-04-02 08:00:00,2021-04-02 09:00:00,25.8,129.13,2.68,6.04,9.13,1.93,18.85,0.42,9.57,0.4,,0.13,0.33,,70.94,0.43,156.25,547.6,986.64,,,25.59,0.0
2021-04-02 09:00:00,2021-04-02 10:00:00,32.11,104.23,2.57,5.25,8.28,1.59,18.75,0.39,11.79,0.35,,0.12,0.3,,60.01,0.86,130.46,591.82,986.92,,,27.02,0.0
2021-04-02 10:00:00,2021-04-02 11:00:00,28.44,60.6,2.4,4.97,7.79,1.32,18.9,0.35,13.94,0.3,,0.1,0.25,,55.9,0.89,141.4,753.33,986.5,,,27.7,0.0
2021-04-02 11:00:00,2021-04-02 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 12:00:00,2021-04-02 13:00:00,12.0,45.83,1.9,4.88,7.02,1.06,18.14,0.33,18.55,0.26,,0.08,0.18,,53.35,0.75,107.1,747.59,985.49,,,29.06,0.0
2021-04-02 13:00:00,2021-04-02 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 14:00:00,2021-04-02 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 15:00:00,2021-04-02 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 16:00:00,2021-04-02 17:00:00,5.0,65.0,2.41,6.57,9.25,1.44,18.88,0.31,17.36,0.38,,0.12,0.34,,62.93,0.33,278.39,34.83,983.44,,,26.52,0.0
2021-04-02 17:00:00,2021-04-02 18:00:00,14.68,78.38,2.16,6.66,8.93,1.76,18.35,0.34,17.63,0.38,,0.13,0.34,,68.33,0.4,180.14,9.06,983.84,,,25.19,0.0
2021-04-02 18:00:00,2021-04-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 19:00:00,2021-04-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 20:00:00,2021-04-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 21:00:00,2021-04-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 22:00:00,2021-04-02 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 23:00:00,2021-04-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 00:00:00,2021-04-03 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 01:00:00,2021-04-03 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 02:00:00,2021-04-03 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 03:00:00,2021-04-03 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 04:00:00,2021-04-03 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 05:00:00,2021-04-03 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 06:00:00,2021-04-03 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 07:00:00,2021-04-03 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 08:00:00,2021-04-03 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 09:00:00,2021-04-03 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 10:00:00,2021-04-03 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 11:00:00,2021-04-03 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 12:00:00,2021-04-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 13:00:00,2021-04-03 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 14:00:00,2021-04-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 15:00:00,2021-04-03 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 16:00:00,2021-04-03 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 17:00:00,2021-04-03 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 18:00:00,2021-04-03 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 19:00:00,2021-04-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 20:00:00,2021-04-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 21:00:00,2021-04-03 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 22:00:00,2021-04-03 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 23:00:00,2021-04-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 00:00:00,2021-04-04 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 01:00:00,2021-04-04 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 02:00:00,2021-04-04 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 03:00:00,2021-04-04 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 04:00:00,2021-04-04 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 05:00:00,2021-04-04 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 06:00:00,2021-04-04 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 07:00:00,2021-04-04 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 08:00:00,2021-04-04 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 09:00:00,2021-04-04 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 10:00:00,2021-04-04 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 11:00:00,2021-04-04 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 12:00:00,2021-04-04 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 13:00:00,2021-04-04 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 14:00:00,2021-04-04 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 15:00:00,2021-04-04 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 16:00:00,2021-04-04 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 17:00:00,2021-04-04 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 18:00:00,2021-04-04 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 19:00:00,2021-04-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 20:00:00,2021-04-04 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 21:00:00,2021-04-04 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 22:00:00,2021-04-04 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 23:00:00,2021-04-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 00:00:00,2021-04-05 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 01:00:00,2021-04-05 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 02:00:00,2021-04-05 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 03:00:00,2021-04-05 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 04:00:00,2021-04-05 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 05:00:00,2021-04-05 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 06:00:00,2021-04-05 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 07:00:00,2021-04-05 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 08:00:00,2021-04-05 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 09:00:00,2021-04-05 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 10:00:00,2021-04-05 11:00:00,15.0,33.0,1.83,2.37,2.29,101.05,17.62,0.14,25.48,0.0,,,,,39.71,0.37,178.7,789.33,991.33,,,31.1,0.0
2021-04-05 11:00:00,2021-04-05 12:00:00,,,2.1,6.35,8.64,1.48,17.8,0.29,24.04,0.19,,0.02,,,37.78,0.49,142.16,733.06,990.31,,,31.85,0.0
2021-04-05 12:00:00,2021-04-05 13:00:00,7.15,59.27,2.09,5.37,7.72,1.45,19.48,0.29,21.45,0.24,,,0.12,,34.9,0.47,142.72,690.36,988.84,,,33.48,0.0
2021-04-05 13:00:00,2021-04-05 14:00:00,9.75,62.0,2.13,5.44,7.83,1.36,19.96,0.29,22.09,0.23,,,0.1,,32.19,0.53,135.44,603.35,987.52,,,34.31,0.0
2021-04-05 14:00:00,2021-04-05 15:00:00,23.82,64.96,3.01,11.88,14.85,4.66,20.06,0.29,20.15,0.24,,,0.12,,29.49,0.39,166.8,443.04,986.53,,,35.48,0.0
2021-04-05 15:00:00,2021-04-05 16:00:00,36.75,59.0,2.5,12.94,15.11,4.62,20.26,0.27,24.85,0.23,,,0.1,,32.77,0.3,172.49,256.56,985.75,,,35.46,0.0
2021-04-05 16:00:00,2021-04-05 17:00:00,26.0,61.25,11.08,20.15,4.49,49.55,19.56,0.17,18.15,0.06,,,,,45.34,0.44,217.36,104.4,985.55,,,30.39,0.0
2021-04-05 17:00:00,2021-04-05 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 18:00:00,2021-04-05 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 19:00:00,2021-04-05 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 20:00:00,2021-04-05 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 21:00:00,2021-04-05 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 22:00:00,2021-04-05 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 23:00:00,2021-04-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 00:00:00,2021-04-06 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 01:00:00,2021-04-06 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 02:00:00,2021-04-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 03:00:00,2021-04-06 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 04:00:00,2021-04-06 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 05:00:00,2021-04-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 06:00:00,2021-04-06 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 07:00:00,2021-04-06 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 08:00:00,2021-04-06 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 09:00:00,2021-04-06 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 10:00:00,2021-04-06 11:00:00,,,,,,,,,,,,0.09,0.22,,36.82,0.37,185.22,809.88,988.72,,,32.44,0.0
2021-04-06 11:00:00,2021-04-06 12:00:00,29.49,110.21,2.06,5.81,8.06,1.45,18.78,0.33,38.58,0.26,,0.02,0.16,,35.08,0.5,128.16,696.57,988.0,,,33.89,0.0
2021-04-06 12:00:00,2021-04-06 13:00:00,25.83,80.35,1.94,6.03,8.1,1.54,19.4,0.33,43.78,0.22,,,0.05,,34.88,0.69,87.33,716.02,986.6,,,34.98,0.0
2021-04-06 13:00:00,2021-04-06 14:00:00,28.83,77.73,2.19,7.08,9.38,2.1,19.62,0.34,45.52,0.23,,,0.08,,34.6,0.74,126.91,616.39,985.51,,,34.94,0.0
2021-04-06 14:00:00,2021-04-06 15:00:00,29.84,79.87,2.15,8.99,11.08,2.98,19.97,0.35,49.65,0.23,,,0.12,,35.76,0.93,153.95,458.46,984.87,,,34.41,0.0
2021-04-06 15:00:00,2021-04-06 16:00:00,32.42,86.92,2.11,9.85,11.79,3.25,19.7,0.37,38.63,0.26,,,0.18,,36.64,0.52,151.53,251.14,984.56,,,34.8,0.0
2021-04-06 16:00:00,2021-04-06 17:00:00,29.3,93.64,2.03,5.33,7.61,1.34,19.11,0.33,23.32,0.22,,,0.13,,44.74,0.29,177.62,106.11,984.89,,,32.76,0.0
2021-04-06 17:00:00,2021-04-06 18:00:00,21.77,78.87,2.0,6.92,9.0,1.8,18.82,0.35,19.25,0.24,,,0.11,,62.58,0.29,127.45,7.32,985.64,,,26.85,0.0
2021-04-06 18:00:00,2021-04-06 19:00:00,20.73,88.95,2.91,12.17,14.97,4.37,18.8,0.43,17.11,0.32,,0.02,0.19,,68.46,0.36,167.13,,986.76,,,24.36,0.0
2021-04-06 19:00:00,2021-04-06 20:00:00,25.66,106.43,2.75,8.97,11.86,3.09,18.59,0.47,12.17,0.36,,,0.16,,75.62,0.27,220.67,,987.88,,,22.88,0.0
2021-04-06 20:00:00,2021-04-06 21:00:00,29.81,117.83,6.8,16.61,22.09,8.59,18.44,0.61,7.85,0.53,,0.1,0.34,,80.37,0.35,195.81,,988.55,,,21.79,0.0
2021-04-06 21:00:00,2021-04-06 22:00:00,31.0,169.44,4.07,17.01,20.93,7.09,18.66,0.67,6.42,0.57,,0.12,0.41,,83.47,0.53,246.25,,988.82,,,21.27,0.0
2021-04-06 22:00:00,2021-04-06 23:00:00,37.68,179.89,2.7,15.4,17.61,5.78,18.5,0.65,6.49,0.61,,0.13,0.45,,84.66,0.39,225.54,,988.87,,,20.82,0.0
2021-04-06 23:00:00,2021-04-07 00:00:00,30.67,134.57,2.77,12.96,15.51,4.78,18.57,0.6,12.1,0.55,,0.11,0.39,,83.33,0.68,232.26,,988.92,,,20.48,0.0
2021-04-07 00:00:00,2021-04-07 01:00:00,27.0,105.7,2.07,7.4,9.52,2.04,18.48,0.56,10.6,0.42,,0.09,0.32,,83.72,0.4,263.41,,989.1,,,19.85,0.0
2021-04-07 01:00:00,2021-04-07 02:00:00,41.91,71.56,2.0,6.3,8.43,1.59,18.57,0.48,12.17,0.36,,0.06,0.27,,83.38,0.47,261.8,,988.92,,,19.53,0.0
2021-04-07 02:00:00,2021-04-07 03:00:00,28.8,70.72,2.06,5.32,7.61,1.14,18.48,0.41,11.34,0.3,,0.02,0.22,,85.2,0.41,279.13,,988.52,,,19.04,0.0
2021-04-07 03:00:00,2021-04-07 04:00:00,20.97,64.16,2.02,4.5,6.85,0.65,18.61,0.36,8.46,0.25,,,0.19,,89.92,0.35,207.51,,988.78,,,18.12,0.0
2021-04-07 04:00:00,2021-04-07 05:00:00,23.55,51.0,2.94,7.17,10.49,2.42,18.75,0.35,8.52,0.23,,0.02,0.19,,90.37,0.29,245.2,0.34,989.48,,,18.05,0.0
2021-04-07 05:00:00,2021-04-07 06:00:00,25.0,91.35,2.74,7.37,10.43,2.38,18.66,0.35,10.34,0.22,,,0.17,,88.25,0.47,204.34,25.99,990.23,,,18.37,0.0
2021-04-07 06:00:00,2021-04-07 07:00:00,27.26,72.4,3.04,10.57,13.73,3.99,18.76,0.41,8.46,0.27,,,0.17,,80.32,0.35,216.74,87.89,991.18,,,20.69,0.0
2021-04-07 07:00:00,2021-04-07 08:00:00,30.84,129.02,2.91,13.8,16.46,5.25,18.74,0.46,9.31,0.36,,0.04,0.22,,74.08,0.32,182.94,192.49,991.7,,,22.52,0.0
2021-04-07 08:00:00,2021-04-07 09:00:00,30.23,122.52,2.68,11.53,14.1,4.18,19.02,0.47,19.37,0.35,,0.02,0.22,,57.25,0.55,188.85,463.53,991.66,,,27.06,0.0
2021-04-07 09:00:00,2021-04-07 10:00:00,33.81,130.1,2.69,13.05,15.47,4.84,19.22,0.47,35.15,0.33,,0.01,0.23,,45.2,0.57,153.65,518.81,991.37,,,30.71,0.0
2021-04-07 10:00:00,2021-04-07 11:00:00,38.72,142.85,2.34,10.56,12.73,3.78,19.21,0.59,36.3,0.54,,0.04,0.2,,38.59,0.6,137.98,674.79,990.59,,,33.23,0.0
2021-04-07 11:00:00,2021-04-07 12:00:00,57.87,110.16,2.83,12.43,15.13,4.8,19.58,0.52,36.04,0.51,,0.07,0.23,,40.2,0.64,148.88,637.09,989.51,,,33.59,0.0
2021-04-07 12:00:00,2021-04-07 13:00:00,49.3,112.05,2.73,14.09,16.48,5.5,21.32,0.51,40.76,0.35,,,0.2,,42.51,1.18,137.19,623.84,988.0,,,32.56,0.0
2021-04-07 13:00:00,2021-04-07 14:00:00,55.5,117.85,2.75,16.32,18.51,6.56,21.4,0.59,39.62,0.42,,0.08,0.2,,41.94,0.96,141.87,545.48,986.66,,,32.95,0.0
2021-04-07 14:00:00,2021-04-07 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 15:00:00,2021-04-07 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 16:00:00,2021-04-07 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 17:00:00,2021-04-07 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:00:00,2021-04-07 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:00:00,2021-04-07 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:00:00,2021-04-07 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 21:00:00,2021-04-07 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 22:00:00,2021-04-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 23:00:00,2021-04-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 00:00:00,2021-04-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 01:00:00,2021-04-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 02:00:00,2021-04-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 03:00:00,2021-04-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 04:00:00,2021-04-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 05:00:00,2021-04-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 06:00:00,2021-04-08 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 07:00:00,2021-04-08 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 08:00:00,2021-04-08 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 09:00:00,2021-04-08 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 10:00:00,2021-04-08 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 11:00:00,2021-04-08 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 12:00:00,2021-04-08 13:00:00,16.41,65.95,10.74,25.94,38.19,15.37,19.3,0.59,7.69,0.38,,0.09,0.35,,92.12,0.47,189.47,90.12,989.29,,,21.17,0.0
2021-04-08 13:00:00,2021-04-08 14:00:00,32.15,62.08,8.03,30.58,38.64,15.58,19.74,0.62,7.06,0.38,,0.11,0.41,,87.15,0.31,166.44,210.68,988.21,,,22.61,0.0
2021-04-08 14:00:00,2021-04-08 15:00:00,46.38,73.62,4.3,30.68,33.59,13.27,20.62,0.66,13.1,0.38,,0.15,0.49,,77.49,0.47,124.03,240.58,987.3,,,24.81,0.0
2021-04-08 15:00:00,2021-04-08 16:00:00,73.18,104.34,2.68,15.46,17.62,5.87,20.38,0.55,20.11,0.3,,0.09,0.32,,75.13,0.48,126.34,79.24,986.71,,,24.5,0.0
2021-04-08 16:00:00,2021-04-08 17:00:00,47.11,93.31,2.29,11.43,13.46,3.98,19.59,0.56,17.22,0.4,,0.13,0.39,,78.02,0.29,177.74,36.69,986.56,,,23.98,0.0
2021-04-08 17:00:00,2021-04-08 18:00:00,35.2,97.89,2.26,8.53,10.78,2.79,19.27,0.53,12.47,0.36,,0.12,0.36,,85.14,0.23,161.76,5.03,986.64,,,22.59,0.0
2021-04-08 18:00:00,2021-04-08 19:00:00,29.77,88.1,2.52,11.9,14.19,4.21,18.99,0.58,8.97,0.39,,0.13,0.37,,89.59,0.3,192.95,,986.84,,,21.8,0.0
2021-04-08 19:00:00,2021-04-08 20:00:00,26.82,103.78,4.48,10.69,15.79,4.8,19.08,0.63,6.02,0.43,,0.15,0.45,,92.77,0.27,179.35,,987.46,,,21.12,0.0
2021-04-08 20:00:00,2021-04-08 21:00:00,31.22,125.62,4.87,10.72,16.36,5.03,18.96,0.65,5.33,0.48,,0.17,0.52,,94.08,0.3,173.36,,988.18,,,20.62,0.0
2021-04-08 21:00:00,2021-04-08 22:00:00,29.69,104.32,4.5,11.16,16.26,5.04,19.13,0.7,4.05,0.47,,0.16,0.49,,94.69,0.22,199.09,,988.3,,,20.65,0.0
2021-04-08 22:00:00,2021-04-08 23:00:00,30.0,116.2,4.14,12.14,16.64,5.29,19.04,0.73,4.01,0.49,,0.16,0.49,,95.16,0.74,232.08,,988.49,,,20.59,0.04
2021-04-08 23:00:00,2021-04-09 00:00:00,30.35,104.26,2.99,8.78,12.05,3.3,19.2,0.64,6.66,0.43,,0.13,0.41,,96.51,0.63,208.33,,988.64,,,20.3,0.01
2021-04-09 00:00:00,2021-04-09 01:00:00,31.37,75.0,2.27,5.15,7.77,1.2,19.06,0.56,7.9,0.33,,0.1,0.32,,96.45,0.24,174.28,,988.05,,,20.03,0.0
