From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-01-23 21:00:00,2022-01-23 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23 22:00:00,2022-01-23 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23 23:00:00,2022-01-24 00:00:00,41.0,47.0,,,0.0,,,0.0,,,,,,,,94.0,0.3,60.0,9.0,744.0,,,14.3,0.0
2022-01-24 00:00:00,2022-01-24 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 01:00:00,2022-01-24 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 02:00:00,2022-01-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 03:00:00,2022-01-24 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 04:00:00,2022-01-24 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 05:00:00,2022-01-24 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 06:00:00,2022-01-24 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 07:00:00,2022-01-24 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 08:00:00,2022-01-24 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24 09:00:00,2022-01-24 10:00:00,,,,,0.0,,,0.0,,,,,,,,93.0,1.1,70.0,79.0,748.0,,,13.1,0.0
2022-01-24 10:00:00,2022-01-24 11:00:00,82.0,128.0,1.85,8.6,3.05,11.35,12.03,1.39,14.9,0.2,11.3,,,,,91.75,0.82,87.75,81.75,748.0,,0.35,13.6,0.0
2022-01-24 11:00:00,2022-01-24 12:00:00,78.75,131.0,3.2,9.48,7.65,4.5,16.2,2.4,30.22,0.17,14.22,,,,,87.0,0.8,133.0,139.5,748.0,,0.4,15.12,0.0
2022-01-24 12:00:00,2022-01-24 13:00:00,69.5,142.25,3.4,11.35,8.8,7.72,16.33,0.37,29.7,0.2,14.53,,,,,77.0,1.27,114.0,158.0,747.75,,0.4,16.43,0.0
2022-01-24 13:00:00,2022-01-24 14:00:00,70.25,150.0,3.52,12.57,9.6,8.95,17.27,0.39,31.02,0.2,15.07,,,,,69.75,1.12,159.25,175.25,747.0,,0.6,17.83,0.0
2022-01-24 14:00:00,2022-01-24 15:00:00,64.0,148.25,4.0,13.12,10.2,8.98,17.03,0.36,33.1,0.2,14.67,,,,,64.0,1.22,198.25,173.25,746.0,,0.8,18.73,0.0
2022-01-24 15:00:00,2022-01-24 16:00:00,50.0,130.33,3.35,10.03,8.08,7.15,17.32,0.6,45.77,0.18,12.57,,,,,65.75,1.55,119.75,107.25,746.0,,0.57,18.07,0.0
2022-01-24 16:00:00,2022-01-24 17:00:00,49.5,125.5,3.05,12.03,8.9,7.73,17.85,0.6,30.12,0.15,12.32,,,,,70.75,1.35,87.75,42.5,746.0,,0.75,16.88,0.0
2022-01-24 17:00:00,2022-01-24 18:00:00,58.75,132.0,3.95,15.92,11.68,8.7,17.85,0.5,22.12,0.2,13.9,,,,,76.0,0.75,64.75,18.0,746.0,,0.58,15.85,0.0
2022-01-24 18:00:00,2022-01-24 19:00:00,59.0,131.75,4.92,17.48,13.28,8.8,17.6,0.38,14.4,0.23,13.9,,,,,82.75,0.4,63.5,10.0,746.5,,0.78,13.92,0.0
2022-01-24 19:00:00,2022-01-24 20:00:00,72.75,142.5,4.42,18.0,13.15,10.15,18.43,0.49,11.12,0.3,16.18,,,,,86.25,0.43,35.5,10.0,747.0,,0.73,12.85,0.0
2022-01-24 20:00:00,2022-01-24 21:00:00,78.25,146.25,4.57,16.85,12.68,10.3,18.15,0.52,7.33,0.3,16.33,,,,,88.0,0.43,41.0,10.0,747.5,,0.65,11.97,0.0
2022-01-24 21:00:00,2022-01-24 22:00:00,78.75,136.0,5.27,16.15,12.88,10.53,17.78,0.5,6.47,0.3,16.3,,,,,89.0,0.35,62.75,10.0,748.0,,0.62,11.3,0.0
2022-01-24 22:00:00,2022-01-24 23:00:00,76.75,135.25,5.67,15.12,12.65,10.0,17.8,0.43,4.7,0.3,15.85,,,,,90.0,0.38,195.0,10.0,747.5,,0.6,10.8,0.0
2022-01-24 23:00:00,2022-01-25 00:00:00,72.5,124.25,5.72,13.43,11.8,8.65,16.77,0.35,3.97,0.2,13.45,,,,,91.0,0.35,272.25,10.0,747.0,,0.5,10.25,0.0
2022-01-25 00:00:00,2022-01-25 01:00:00,72.5,131.5,5.62,13.85,11.95,8.35,9.6,0.95,6.25,0.2,13.3,,,,,91.25,0.55,78.75,10.0,747.0,,0.4,10.35,0.0
2022-01-25 01:00:00,2022-01-25 02:00:00,75.75,152.75,4.9,14.35,11.6,8.4,8.78,0.87,9.75,0.2,13.55,,,,,92.0,0.78,51.5,10.0,747.0,,0.4,10.28,0.0
2022-01-25 02:00:00,2022-01-25 03:00:00,72.25,153.0,6.2,14.4,12.7,10.0,8.8,0.96,7.78,0.23,13.95,,,,,92.0,0.6,85.75,10.0,746.75,,0.4,9.93,0.0
2022-01-25 03:00:00,2022-01-25 04:00:00,70.0,135.75,5.0,15.55,12.35,10.1,9.07,0.66,7.9,0.3,16.05,,,,,92.0,0.93,86.75,10.0,746.0,,0.47,10.0,0.0
2022-01-25 04:00:00,2022-01-25 05:00:00,56.25,114.75,4.75,15.62,12.18,10.17,9.35,0.71,7.48,0.3,16.12,,,,,92.25,0.95,79.75,8.75,746.0,,0.5,10.1,0.0
2022-01-25 05:00:00,2022-01-25 06:00:00,43.5,68.75,5.0,16.17,12.68,10.38,9.1,0.74,7.53,0.3,16.2,,,,,93.0,0.98,114.25,8.0,746.0,,0.45,10.05,0.0
2022-01-25 06:00:00,2022-01-25 07:00:00,46.25,58.25,4.8,15.73,12.25,10.12,8.6,0.77,7.8,0.3,15.9,,,,,93.0,1.18,69.0,8.25,746.0,,0.53,9.85,0.0
2022-01-25 07:00:00,2022-01-25 08:00:00,40.5,56.0,4.72,14.4,11.47,8.85,6.9,0.87,8.55,0.22,13.45,,,,,93.0,1.73,61.5,11.75,746.75,,0.45,9.83,0.0
2022-01-25 08:00:00,2022-01-25 09:00:00,40.5,56.25,4.45,14.07,11.07,8.57,7.15,0.92,7.93,0.22,13.3,,,,,93.0,1.2,109.75,20.25,747.25,,0.4,10.03,0.0
2022-01-25 09:00:00,2022-01-25 10:00:00,45.75,61.0,4.97,14.43,11.7,8.38,8.38,0.9,8.47,0.22,13.3,,,,,93.5,1.3,99.0,32.5,748.0,,0.4,10.3,0.0
2022-01-25 10:00:00,2022-01-25 11:00:00,49.25,76.75,4.75,12.9,10.75,7.63,8.18,0.91,11.9,0.22,13.58,,,,,93.25,1.65,76.25,47.5,748.0,,0.4,10.75,0.0
2022-01-25 11:00:00,2022-01-25 12:00:00,55.75,93.0,3.8,13.38,10.22,9.1,9.1,0.78,11.73,0.2,14.18,,,,,93.0,1.48,74.0,50.5,748.0,,0.35,11.2,0.0
2022-01-25 12:00:00,2022-01-25 13:00:00,66.25,110.25,4.78,15.85,12.35,10.07,9.43,0.72,11.07,0.25,15.5,,,,,93.0,1.57,77.0,53.75,747.5,,0.38,11.47,0.0
2022-01-25 13:00:00,2022-01-25 14:00:00,72.25,116.0,5.3,17.0,13.38,10.93,9.5,0.74,10.98,0.3,16.27,,,,,93.0,1.85,59.5,48.75,747.0,,0.5,11.57,0.0
2022-01-25 14:00:00,2022-01-25 15:00:00,83.0,127.0,4.47,12.68,10.38,5.85,10.2,0.83,20.45,0.3,14.62,,,,,93.0,1.55,121.5,34.75,746.0,,0.5,11.77,0.0
2022-01-25 15:00:00,2022-01-25 16:00:00,114.0,157.5,3.88,10.05,8.47,4.78,5.83,0.98,22.48,0.2,11.12,,,,,92.0,1.6,63.5,24.75,746.0,,0.48,11.6,0.0
2022-01-25 16:00:00,2022-01-25 17:00:00,86.75,121.5,2.83,7.75,6.43,3.3,11.25,0.77,20.38,0.2,10.3,,,,,91.5,1.85,67.0,14.5,746.0,,0.22,11.53,0.0
2022-01-25 17:00:00,2022-01-25 18:00:00,80.75,124.25,4.2,14.75,11.22,4.55,9.3,0.95,12.0,0.2,11.03,,,,,91.0,1.25,93.0,10.5,746.25,,0.3,11.3,0.0
2022-01-25 18:00:00,2022-01-25 19:00:00,88.0,141.25,4.12,16.48,12.1,7.28,8.53,0.89,10.82,0.27,14.43,,,,,91.0,1.15,82.25,10.0,747.0,,0.4,11.2,0.0
2022-01-25 19:00:00,2022-01-25 20:00:00,75.75,124.75,4.1,15.62,11.68,7.78,9.18,0.87,10.92,0.28,14.38,,,,,91.0,0.48,142.0,10.0,747.0,,0.4,11.43,0.0
2022-01-25 20:00:00,2022-01-25 21:00:00,77.25,121.5,4.28,16.08,12.02,8.57,9.2,0.99,8.45,0.3,15.5,,,,,91.0,0.3,229.5,10.0,747.5,,0.4,11.4,0.0
2022-01-25 21:00:00,2022-01-25 22:00:00,83.75,129.5,5.33,15.75,12.75,8.62,9.2,0.98,4.85,0.3,15.7,,,,,91.0,0.3,130.75,10.0,748.0,,0.4,10.88,0.0
2022-01-25 22:00:00,2022-01-25 23:00:00,83.0,122.0,5.5,14.9,12.4,8.6,9.7,1.02,4.1,0.3,15.6,,,,,92.0,0.3,223.0,10.0,748.0,,0.4,10.9,0.0
2022-01-25 23:00:00,2022-01-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 00:00:00,2022-01-26 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 01:00:00,2022-01-26 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 02:00:00,2022-01-26 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 03:00:00,2022-01-26 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 04:00:00,2022-01-26 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 05:00:00,2022-01-26 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 06:00:00,2022-01-26 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 07:00:00,2022-01-26 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 08:00:00,2022-01-26 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 09:00:00,2022-01-26 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 10:00:00,2022-01-26 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 11:00:00,2022-01-26 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 12:00:00,2022-01-26 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 13:00:00,2022-01-26 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26 14:00:00,2022-01-26 15:00:00,83.0,122.0,,,0.0,,,0.0,17.2,0.0,4.3,,,,,88.5,1.05,121.5,41.5,747.0,,0.0,13.25,0.0
2022-01-26 15:00:00,2022-01-26 16:00:00,100.0,160.0,5.45,14.53,8.03,5.27,11.47,3.18,20.9,0.2,10.22,,,,,86.25,1.13,155.0,32.25,747.0,,0.9,13.42,0.0
2022-01-26 16:00:00,2022-01-26 17:00:00,97.75,153.5,4.95,15.73,12.35,7.65,14.33,0.87,17.15,0.3,13.47,,,,,85.0,0.75,103.0,22.25,747.0,,1.6,13.35,0.0
2022-01-26 17:00:00,2022-01-26 18:00:00,94.75,147.0,5.92,18.0,14.4,8.5,14.83,1.18,13.03,0.3,14.22,,,,,85.25,0.33,191.25,14.5,747.0,,0.88,13.2,0.0
2022-01-26 18:00:00,2022-01-26 19:00:00,111.25,188.0,8.18,18.75,16.65,8.35,14.15,1.18,6.17,0.3,13.88,,,,,87.5,0.3,243.75,10.0,747.5,,1.42,11.5,0.0
2022-01-26 19:00:00,2022-01-26 20:00:00,130.0,200.0,9.4,19.6,18.05,8.67,13.57,1.47,3.68,0.3,14.08,,,,,89.5,0.33,277.5,10.0,748.0,,0.97,10.68,0.0
2022-01-26 20:00:00,2022-01-26 21:00:00,141.25,221.0,14.05,21.82,23.05,9.85,15.27,1.68,3.57,0.38,15.75,,,,,90.5,0.3,311.75,10.0,748.75,,0.93,10.73,0.0
2022-01-26 21:00:00,2022-01-26 22:00:00,148.25,226.25,12.68,19.73,20.8,10.23,15.28,1.71,3.8,0.4,15.68,,,,,91.0,0.3,301.5,10.5,749.0,,0.75,10.1,0.0
2022-01-26 22:00:00,2022-01-26 23:00:00,147.75,214.5,12.52,19.08,20.35,11.0,15.28,1.82,3.45,0.4,16.3,,,,,91.75,0.3,138.25,11.0,749.0,,0.73,9.6,0.0
2022-01-26 23:00:00,2022-01-27 00:00:00,143.75,212.25,12.08,18.62,19.7,10.57,14.9,1.66,3.18,0.4,15.82,,,,,92.0,0.3,300.25,11.0,749.0,,0.65,9.3,0.0
2022-01-27 00:00:00,2022-01-27 01:00:00,137.5,198.0,9.2,19.2,17.7,10.85,9.8,1.44,2.78,0.4,15.32,,,,,92.0,0.3,303.75,11.0,748.25,,0.6,9.15,0.0
2022-01-27 01:00:00,2022-01-27 02:00:00,121.0,162.0,8.25,19.5,17.1,9.95,8.5,1.21,,0.35,14.7,,,,,92.5,0.3,254.0,11.0,748.0,,0.6,9.55,0.0
2022-01-27 02:00:00,2022-01-27 03:00:00,121.0,162.0,3.6,14.8,9.3,10.0,7.97,2.88,2.88,0.17,10.87,,,,,93.0,0.35,98.75,9.25,747.5,,0.27,10.15,0.0
2022-01-27 03:00:00,2022-01-27 04:00:00,77.0,85.0,5.45,16.62,13.3,9.12,9.82,3.48,6.03,0.3,14.2,,,,,93.0,0.62,93.25,8.0,747.0,,0.47,10.3,0.0
2022-01-27 04:00:00,2022-01-27 05:00:00,76.0,88.0,5.55,17.57,13.8,9.9,10.27,3.52,6.35,0.3,15.5,,,,,93.0,1.27,56.75,8.0,747.0,,0.45,10.42,0.0
2022-01-27 05:00:00,2022-01-27 06:00:00,71.0,94.75,5.45,17.75,13.88,10.03,12.05,3.52,7.05,0.3,15.68,,,,,93.0,1.8,59.75,8.5,747.25,,0.47,10.5,0.0
2022-01-27 06:00:00,2022-01-27 07:00:00,65.25,86.25,5.3,17.12,13.4,10.15,12.03,3.62,7.9,0.3,15.7,,,,,93.75,1.62,56.25,9.0,748.0,,0.45,10.4,0.0
2022-01-27 07:00:00,2022-01-27 08:00:00,64.75,84.75,5.25,17.27,13.48,10.25,12.15,3.77,8.38,0.3,15.62,,,,,94.0,1.42,67.75,10.5,748.0,,0.5,10.53,0.0
2022-01-27 08:00:00,2022-01-27 09:00:00,63.5,101.5,4.95,16.45,12.78,9.72,12.27,3.79,10.97,0.3,14.53,,,,,94.0,1.45,63.75,16.5,749.0,,0.45,10.75,0.0
2022-01-27 09:00:00,2022-01-27 10:00:00,71.0,116.25,4.92,16.12,12.58,9.15,11.88,3.87,12.8,0.25,14.03,,,,,94.0,1.62,64.75,26.75,750.0,,0.4,10.93,0.0
2022-01-27 10:00:00,2022-01-27 11:00:00,82.5,122.25,4.3,15.53,11.8,8.93,12.55,4.15,15.37,0.22,13.95,,,,,94.0,1.95,62.75,41.0,750.0,,0.38,11.18,0.0
2022-01-27 11:00:00,2022-01-27 12:00:00,110.0,150.5,4.0,17.15,12.35,10.1,12.18,2.65,13.65,0.3,15.65,,,,,94.0,2.23,62.0,52.0,750.0,,0.38,11.4,0.0
2022-01-27 12:00:00,2022-01-27 13:00:00,94.5,133.5,4.67,17.05,12.85,9.95,13.43,1.0,14.55,0.3,15.28,,,,,93.25,2.48,60.25,65.75,750.0,,0.38,11.7,0.0
2022-01-27 13:00:00,2022-01-27 14:00:00,110.75,133.0,4.77,16.28,12.53,9.28,12.88,1.12,16.05,0.28,14.07,,,,,92.75,2.28,60.0,83.75,749.25,,0.3,12.55,0.0
2022-01-27 14:00:00,2022-01-27 15:00:00,104.25,131.5,5.05,16.5,12.88,9.4,13.6,0.94,19.3,0.2,14.38,,,,,88.5,1.72,75.0,127.5,748.5,,0.3,14.35,0.0
2022-01-27 15:00:00,2022-01-27 16:00:00,89.25,121.5,5.25,17.25,13.45,9.85,13.95,0.96,22.9,0.22,14.72,,,,,78.25,1.45,145.75,112.0,747.75,,0.5,16.9,0.0
2022-01-27 16:00:00,2022-01-27 17:00:00,91.25,127.5,4.9,17.32,13.18,9.43,13.27,0.93,24.82,0.2,14.28,,,,,75.0,1.15,165.25,50.75,747.0,,0.45,17.57,0.0
2022-01-27 17:00:00,2022-01-27 18:00:00,79.0,122.75,5.43,18.52,14.25,7.48,13.15,1.48,20.62,0.2,13.45,,,,,80.0,0.33,175.0,16.25,747.0,,0.72,16.03,0.0
2022-01-27 18:00:00,2022-01-27 19:00:00,141.75,209.75,4.35,16.58,12.38,5.2,14.03,1.92,18.38,0.2,10.47,,,,,86.25,0.3,349.0,10.0,747.25,,0.68,14.07,0.0
2022-01-27 19:00:00,2022-01-27 20:00:00,266.5,343.0,4.97,21.28,15.38,7.97,14.35,1.58,10.88,0.33,11.72,,,,,89.0,0.32,242.5,10.0,748.0,,0.88,13.15,0.0
2022-01-27 20:00:00,2022-01-27 21:00:00,127.25,193.5,5.55,24.1,17.35,8.62,16.5,1.35,8.93,0.3,13.93,,,,,89.75,0.5,203.75,10.0,748.25,,0.9,12.65,0.0
2022-01-27 21:00:00,2022-01-27 22:00:00,111.25,173.0,5.4,20.27,15.18,8.67,15.75,0.97,15.33,0.3,14.47,,,,,90.0,0.43,88.25,10.0,749.0,,0.68,12.15,0.0
2022-01-27 22:00:00,2022-01-27 23:00:00,85.0,129.0,4.88,16.88,12.95,8.62,14.08,0.83,15.87,0.25,14.62,,,,,90.25,0.4,76.5,10.0,749.0,,0.55,11.53,0.0
2022-01-27 23:00:00,2022-01-28 00:00:00,77.25,113.5,4.55,16.1,12.27,8.72,13.85,0.82,15.97,0.2,14.65,,,,,91.0,0.57,71.0,10.0,749.0,,0.45,11.02,0.0
2022-01-28 00:00:00,2022-01-28 01:00:00,80.75,113.5,4.33,15.97,12.02,9.28,9.9,0.96,15.23,0.2,14.77,,,,,91.0,0.6,70.0,10.0,748.0,,0.45,10.43,0.0
2022-01-28 01:00:00,2022-01-28 02:00:00,79.75,117.5,3.93,16.0,11.72,8.42,8.53,0.85,16.2,0.2,13.67,,,,,91.0,0.88,76.5,10.0,748.0,,0.43,9.95,0.0
2022-01-28 02:00:00,2022-01-28 03:00:00,78.75,115.25,3.8,15.5,11.3,8.0,9.4,0.71,17.85,0.2,13.6,,,,,91.0,0.88,86.5,10.0,747.5,,0.35,9.47,0.0
2022-01-28 03:00:00,2022-01-28 04:00:00,78.25,115.25,3.72,15.8,11.43,8.35,9.0,0.67,17.12,0.2,13.6,,,,,91.0,0.62,145.75,10.0,747.0,,0.33,9.02,0.0
2022-01-28 04:00:00,2022-01-28 05:00:00,79.25,122.0,3.9,17.32,12.38,8.8,9.25,0.66,15.85,0.2,14.57,,,,,91.0,0.38,277.75,10.0,746.0,,0.4,8.3,0.0
2022-01-28 05:00:00,2022-01-28 06:00:00,79.75,122.0,4.05,16.88,12.3,9.03,9.38,0.6,13.98,0.2,14.68,,,,,91.0,0.38,252.5,9.0,746.0,,0.38,7.75,0.0
2022-01-28 06:00:00,2022-01-28 07:00:00,81.25,125.0,4.3,18.05,13.15,9.08,9.8,0.6,11.03,0.2,14.58,,,,,92.0,0.55,257.75,10.0,746.25,,0.3,7.65,0.0
2022-01-28 07:00:00,2022-01-28 08:00:00,88.5,135.75,4.43,18.38,13.35,9.28,10.32,0.67,11.85,0.2,14.5,,,,,92.0,1.02,119.0,16.75,747.0,,0.3,7.97,0.0
2022-01-28 08:00:00,2022-01-28 09:00:00,90.5,138.75,4.62,17.9,13.3,9.78,12.7,0.67,14.43,0.2,14.58,,,,,91.5,1.85,61.0,58.75,748.25,,0.35,9.45,0.0
2022-01-28 09:00:00,2022-01-28 10:00:00,95.75,134.25,4.5,18.5,13.47,9.0,17.0,0.6,20.65,0.2,13.62,,,,,86.25,2.62,56.0,112.0,749.0,,0.33,11.8,0.0
2022-01-28 10:00:00,2022-01-28 11:00:00,104.5,140.25,3.92,15.7,11.55,7.45,21.45,0.55,36.35,0.2,13.57,,,,,77.25,3.23,59.75,161.75,749.5,,0.3,14.18,0.0
2022-01-28 11:00:00,2022-01-28 12:00:00,93.75,134.75,2.98,12.73,9.18,7.33,24.1,0.47,40.42,0.1,11.97,,,,,69.0,3.48,66.25,200.0,749.0,,0.22,16.52,0.0
2022-01-28 12:00:00,2022-01-28 13:00:00,78.25,120.5,3.27,11.6,8.8,7.3,18.32,0.34,62.65,0.12,13.1,,,,,57.5,4.12,62.5,222.5,748.5,,0.3,18.88,0.0
2022-01-28 13:00:00,2022-01-28 14:00:00,57.75,107.75,2.88,8.95,7.08,6.33,18.32,0.33,70.95,0.1,12.53,,,,,47.5,5.17,54.5,221.25,748.0,,0.2,19.75,0.0
2022-01-28 14:00:00,2022-01-28 15:00:00,50.5,111.75,2.92,12.12,8.82,7.48,15.38,0.45,55.02,0.1,12.95,,,,,48.25,3.95,54.5,188.25,747.5,,0.23,20.12,0.0
2022-01-28 15:00:00,2022-01-28 16:00:00,57.5,115.25,3.05,16.05,11.02,9.18,14.9,0.53,52.05,0.2,14.85,,,,,47.75,3.02,58.5,135.0,747.0,,0.3,20.6,0.0
2022-01-28 16:00:00,2022-01-28 17:00:00,54.5,107.5,3.1,17.6,11.9,9.57,14.5,0.48,48.6,0.2,15.28,,,,,49.0,2.3,59.75,49.0,747.0,,0.4,20.23,0.0
2022-01-28 17:00:00,2022-01-28 18:00:00,49.5,125.0,4.67,24.3,16.7,7.8,14.53,1.27,37.97,0.25,14.9,,,,,52.5,1.0,47.5,15.25,748.0,,0.93,18.5,0.0
2022-01-28 18:00:00,2022-01-28 19:00:00,48.0,200.0,4.62,25.25,17.2,8.43,13.98,1.38,20.57,0.38,12.22,,,,,75.75,0.97,191.75,10.0,748.0,,2.0,15.05,0.0
2022-01-28 19:00:00,2022-01-28 20:00:00,129.5,235.0,4.38,22.12,15.3,8.62,11.57,1.84,9.18,0.3,11.52,,,,,85.5,0.38,189.75,10.0,749.0,,0.9,13.07,0.0
2022-01-28 20:00:00,2022-01-28 21:00:00,138.75,258.0,5.75,22.35,16.58,9.5,11.17,1.77,5.6,0.3,13.45,,,,,88.25,0.3,234.0,10.0,749.0,,1.05,11.72,0.0
2022-01-28 21:00:00,2022-01-28 22:00:00,142.0,241.0,6.8,19.83,16.07,9.1,10.07,1.69,5.15,0.3,13.22,,,,,89.75,0.3,116.5,10.0,750.0,,1.2,11.07,0.0
2022-01-28 22:00:00,2022-01-28 23:00:00,134.5,222.5,8.35,18.95,16.9,8.57,9.35,1.72,4.75,0.3,13.2,,,,,90.0,0.3,44.0,10.0,750.0,,0.97,10.1,0.0
2022-01-28 23:00:00,2022-01-29 00:00:00,122.25,193.5,9.95,16.93,17.12,8.18,9.22,1.6,3.45,0.3,13.3,,,,,91.0,0.3,44.0,10.0,750.0,,0.85,8.95,0.0
2022-01-29 00:00:00,2022-01-29 01:00:00,93.75,129.5,10.27,16.53,17.12,8.07,8.9,1.72,2.25,0.33,13.43,,,,,91.0,0.33,136.25,10.0,749.0,,0.75,8.25,0.0
2022-01-29 01:00:00,2022-01-29 02:00:00,77.5,102.25,11.53,17.55,18.73,8.85,9.6,1.66,3.95,0.4,14.57,,,,,91.5,0.4,147.5,9.25,749.0,,0.85,7.97,0.0
2022-01-29 02:00:00,2022-01-29 03:00:00,75.5,97.25,11.5,19.9,20.0,9.2,10.1,1.44,1.95,0.33,14.3,,,,,92.0,0.35,190.0,8.0,748.75,,0.85,8.35,0.0
2022-01-29 03:00:00,2022-01-29 04:00:00,73.25,96.0,12.35,20.8,21.12,9.38,9.68,1.49,2.25,0.32,14.47,,,,,92.0,0.3,199.0,8.75,748.5,,0.73,8.38,0.0
2022-01-29 04:00:00,2022-01-29 05:00:00,69.5,89.5,12.18,20.38,20.75,9.32,9.47,1.43,1.95,0.3,14.55,,,,,92.0,0.42,95.5,9.0,748.25,,0.7,7.78,0.0
2022-01-29 05:00:00,2022-01-29 06:00:00,64.5,87.5,9.75,19.93,18.5,9.62,8.12,1.21,1.38,0.3,14.55,,,,,92.5,0.7,143.75,9.0,748.25,,0.75,7.83,0.0
2022-01-29 06:00:00,2022-01-29 07:00:00,64.25,87.25,7.98,19.4,16.82,8.75,8.25,1.08,2.77,0.3,13.6,,,,,93.0,0.53,166.75,9.0,749.0,,0.6,8.33,0.0
2022-01-29 07:00:00,2022-01-29 08:00:00,67.5,92.5,6.67,18.77,15.43,8.5,8.75,0.98,3.65,0.3,13.6,,,,,93.0,0.3,233.75,11.5,749.5,,0.5,8.68,0.0
2022-01-29 08:00:00,2022-01-29 09:00:00,68.0,101.0,6.25,18.02,14.67,8.8,8.85,0.92,6.0,0.3,13.53,,,,,93.0,0.3,114.75,19.5,750.25,,0.47,8.97,0.0
2022-01-29 09:00:00,2022-01-29 10:00:00,75.5,117.25,6.25,19.17,15.27,9.73,9.5,0.93,7.45,0.3,15.03,,,,,93.0,0.3,214.5,37.25,751.0,,0.5,9.6,0.0
2022-01-29 10:00:00,2022-01-29 11:00:00,84.25,136.5,6.5,19.45,15.62,9.88,10.18,0.86,9.6,0.3,14.75,,,,,93.0,0.42,110.75,47.5,752.0,,0.43,9.95,0.0
2022-01-29 11:00:00,2022-01-29 12:00:00,101.0,164.5,6.55,20.98,16.48,9.98,10.38,0.96,13.12,0.3,14.78,,,,,93.0,0.85,163.25,57.0,751.0,,0.47,10.62,0.0
2022-01-29 12:00:00,2022-01-29 13:00:00,119.5,192.25,7.05,23.03,18.02,10.45,10.73,1.13,13.68,0.38,14.9,,,,,92.5,0.75,111.75,73.25,750.5,,0.5,11.48,0.0
2022-01-29 13:00:00,2022-01-29 14:00:00,140.5,203.75,6.42,23.75,17.85,10.15,10.62,0.98,21.5,0.3,14.07,,,,,91.75,1.1,87.0,139.0,749.5,,0.47,12.53,0.0
2022-01-29 14:00:00,2022-01-29 15:00:00,139.0,207.25,4.95,22.02,15.75,9.95,11.9,0.78,33.45,0.3,13.7,,,,,88.0,1.42,95.25,162.0,748.5,,0.4,14.47,0.0
2022-01-29 15:00:00,2022-01-29 16:00:00,117.25,169.5,4.08,20.9,14.43,9.72,12.72,0.64,39.5,0.3,13.8,,,,,76.5,1.5,83.75,115.5,748.0,,0.4,16.68,0.0
2022-01-29 16:00:00,2022-01-29 17:00:00,108.0,155.75,3.55,21.23,14.2,9.78,13.18,0.63,39.85,0.3,13.8,,,,,75.25,1.15,94.5,47.75,747.75,,0.4,16.97,0.0
2022-01-29 17:00:00,2022-01-29 18:00:00,117.0,179.75,4.62,26.75,17.98,10.65,13.68,1.46,24.7,0.32,15.22,,,,,80.25,0.35,133.5,15.5,747.0,,0.55,15.63,0.0
2022-01-29 18:00:00,2022-01-29 19:00:00,138.0,245.5,7.75,29.15,21.77,10.95,12.15,1.54,10.3,0.35,15.07,,,,,86.25,0.3,248.0,10.0,747.25,,0.9,13.18,0.0
2022-01-29 19:00:00,2022-01-29 20:00:00,167.0,280.25,6.83,23.35,18.0,10.97,11.55,1.32,7.95,0.35,14.82,,,,,88.5,0.3,248.0,10.0,748.0,,0.88,11.8,0.0
