From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2022-10-07 21:00:00,2022-10-07 22:00:00,94.0,197.0,87.06,24.15,83.59,,37.19,0.2,5.23,0.0,,,,,90.52,0.43,211.42,0.0,780.21,10.9,,
2022-10-07 22:00:00,2022-10-07 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-07 23:00:00,2022-10-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 00:00:00,2022-10-08 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 01:00:00,2022-10-08 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 02:00:00,2022-10-08 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 03:00:00,2022-10-08 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 04:00:00,2022-10-08 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 05:00:00,2022-10-08 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 06:00:00,2022-10-08 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 07:00:00,2022-10-08 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 08:00:00,2022-10-08 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 09:00:00,2022-10-08 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 10:00:00,2022-10-08 11:00:00,94.0,197.0,63.62,3.23,49.69,44.97,144.9,0.43,3.96,0.0,,,,,62.05,2.43,305.15,106.31,780.4,19.89,,
2022-10-08 11:00:00,2022-10-08 12:00:00,,,11.55,12.33,15.94,,43.34,0.18,5.21,0.0,,,,,69.5,2.6,303.6,114.42,779.99,18.99,,
2022-10-08 12:00:00,2022-10-08 13:00:00,22.03,52.91,8.53,12.7,13.69,,31.14,0.19,4.99,0.0,,,,,74.68,2.67,304.83,78.4,779.19,17.36,,
2022-10-08 13:00:00,2022-10-08 14:00:00,11.0,40.55,4.74,8.41,8.32,,32.83,0.19,5.0,0.0,,,,,73.34,2.55,304.79,120.1,778.59,17.83,,
2022-10-08 14:00:00,2022-10-08 15:00:00,11.54,34.45,12.73,11.12,16.26,,35.03,0.2,4.94,0.0,,,,,72.95,2.27,294.92,50.65,778.12,17.88,,
2022-10-08 15:00:00,2022-10-08 16:00:00,17.43,42.32,7.68,9.16,11.12,,34.39,0.18,3.95,0.0,,,,,76.31,1.98,288.44,29.38,777.98,16.88,,
2022-10-08 16:00:00,2022-10-08 17:00:00,10.6,40.52,1.63,6.68,4.81,,36.0,0.19,3.59,0.0,,,,,68.09,2.6,305.09,43.13,777.82,18.37,,
2022-10-08 17:00:00,2022-10-08 18:00:00,7.05,24.58,8.96,11.62,13.46,,37.29,0.18,3.25,0.0,,,,,76.69,1.76,272.86,0.0,778.27,16.37,,
2022-10-08 18:00:00,2022-10-08 19:00:00,19.57,39.93,17.05,8.54,18.29,,36.97,0.19,3.4,0.0,,,,,86.36,0.93,215.47,0.0,779.07,14.3,,
2022-10-08 19:00:00,2022-10-08 20:00:00,25.43,48.27,19.98,10.99,22.09,,36.99,0.19,4.26,0.0,,,,,89.19,0.69,204.22,0.0,779.86,13.49,,
2022-10-08 20:00:00,2022-10-08 21:00:00,19.8,45.97,41.82,20.78,45.05,,37.33,0.2,4.99,0.0,,,,,86.09,0.49,143.18,0.0,780.37,12.93,,
2022-10-08 21:00:00,2022-10-08 22:00:00,29.73,86.06,52.23,25.81,56.27,,37.33,0.2,5.18,0.0,,,,,85.78,0.64,192.21,0.0,780.75,12.75,,
2022-10-08 22:00:00,2022-10-08 23:00:00,35.98,89.59,8.0,8.72,11.1,,37.44,0.19,5.33,0.0,,,,,87.26,1.12,274.8,0.0,780.81,13.57,,
2022-10-08 23:00:00,2022-10-09 00:00:00,12.85,24.03,0.11,2.76,2.51,,37.59,0.18,5.1,0.0,,,,,85.91,1.07,281.52,0.0,780.52,13.35,,
2022-10-09 00:00:00,2022-10-09 01:00:00,10.68,17.87,,,,,37.65,0.18,5.16,0.0,,,,,87.61,1.24,274.5,0.0,779.76,13.55,,
2022-10-09 01:00:00,2022-10-09 02:00:00,7.16,12.48,,,,,37.84,0.18,5.28,0.0,,,,,89.55,1.03,253.44,0.0,778.99,13.2,,
2022-10-09 02:00:00,2022-10-09 03:00:00,9.24,16.13,,,,,38.27,0.2,5.35,0.0,,,,,90.23,0.58,181.57,0.0,778.86,13.08,,
2022-10-09 03:00:00,2022-10-09 04:00:00,11.67,22.33,,,,,38.38,0.21,5.26,0.0,,,,,90.66,0.34,165.72,0.0,778.62,12.73,,
2022-10-09 04:00:00,2022-10-09 05:00:00,7.84,24.64,,,,,38.27,0.26,5.43,0.0,,,,,91.23,0.47,173.55,0.0,778.78,12.5,,
2022-10-09 05:00:00,2022-10-09 06:00:00,7.29,29.11,,2.06,,,38.37,0.39,5.03,0.0,,,,,92.1,0.98,262.07,0.0,778.92,13.12,,
2022-10-09 06:00:00,2022-10-09 07:00:00,20.63,33.26,,0.61,,,38.36,0.37,5.47,0.0,,,,,93.45,1.2,276.12,0.0,779.63,13.53,,
2022-10-09 07:00:00,2022-10-09 08:00:00,6.21,27.38,1.05,5.44,3.53,,38.36,0.53,5.47,0.0,,,,,91.72,1.19,290.73,0.0,780.27,14.48,,
2022-10-09 08:00:00,2022-10-09 09:00:00,20.32,46.77,3.31,10.66,8.35,,38.57,0.56,5.52,0.0,,,,,88.83,1.54,289.93,3.1,780.92,15.2,,
2022-10-09 09:00:00,2022-10-09 10:00:00,26.18,63.76,3.87,14.0,10.59,,38.47,0.65,5.29,0.0,,,,,84.93,1.84,301.97,27.95,781.16,16.25,,
2022-10-09 10:00:00,2022-10-09 11:00:00,49.92,103.55,5.07,13.81,11.46,,38.65,0.72,5.28,0.0,,,,,79.28,2.07,312.01,21.61,781.15,17.28,,
2022-10-09 11:00:00,2022-10-09 12:00:00,37.6,93.1,6.37,17.94,14.73,,38.37,0.72,5.26,0.0,,,,,80.93,1.97,307.13,15.54,780.67,16.82,,
2022-10-09 12:00:00,2022-10-09 13:00:00,32.08,75.26,7.34,15.02,13.96,,38.7,0.68,5.34,0.0,,,,,78.92,2.06,307.99,41.25,779.97,17.55,,
2022-10-09 13:00:00,2022-10-09 14:00:00,22.0,58.26,7.38,12.33,12.55,,38.76,0.73,5.29,0.0,,,,,74.7,2.52,296.29,65.29,779.18,18.55,,
2022-10-09 14:00:00,2022-10-09 15:00:00,21.84,44.97,5.26,10.77,10.01,,38.83,0.71,5.41,0.0,,,,,76.81,2.45,295.64,30.48,778.43,18.25,,
2022-10-09 15:00:00,2022-10-09 16:00:00,20.57,49.52,5.56,10.68,10.2,,38.44,0.76,5.36,0.0,,,,,78.96,1.93,283.63,10.52,778.22,17.71,,
2022-10-09 16:00:00,2022-10-09 17:00:00,26.84,46.03,6.01,11.72,11.12,,38.16,0.76,4.94,0.0,,,,,79.91,1.58,300.68,0.0,778.4,17.32,,
2022-10-09 17:00:00,2022-10-09 18:00:00,24.84,42.45,8.25,11.2,12.65,,38.32,0.79,5.17,0.0,,,,,85.33,1.61,308.45,0.0,778.85,16.11,,
2022-10-09 18:00:00,2022-10-09 19:00:00,23.57,51.45,12.3,14.37,17.62,,38.65,0.8,5.36,0.0,,,,,89.81,1.18,289.6,0.0,779.4,15.33,,
2022-10-09 19:00:00,2022-10-09 20:00:00,30.32,58.03,10.92,13.34,15.99,,38.59,0.77,5.34,0.0,,,,,91.76,1.17,292.16,0.0,780.09,14.94,,
2022-10-09 20:00:00,2022-10-09 21:00:00,33.36,51.39,3.73,11.07,8.9,,38.55,0.79,5.45,0.0,,,,,91.33,1.23,307.65,0.0,780.84,14.93,,
2022-10-09 21:00:00,2022-10-09 22:00:00,25.27,39.78,3.74,8.88,7.76,,38.47,0.79,5.18,0.0,,,,,92.92,0.62,204.68,0.0,780.96,14.61,,
2022-10-09 22:00:00,2022-10-09 23:00:00,17.0,23.0,,4.17,1.16,,38.23,0.8,5.1,0.0,,,,,95.24,1.15,258.43,0.0,781.3,14.21,,
2022-10-09 23:00:00,2022-10-10 00:00:00,,,,0.2,,,38.57,0.84,5.14,0.0,,,,,96.87,1.04,285.5,0.0,781.2,14.07,,
2022-10-10 00:00:00,2022-10-10 01:00:00,7.52,9.0,,,,,38.75,0.86,5.22,0.0,,,,,96.97,0.73,286.12,0.0,780.58,13.96,,
2022-10-10 01:00:00,2022-10-10 02:00:00,1.92,8.84,,,,,38.73,0.85,5.17,0.0,,,,,97.0,0.5,247.63,0.0,779.75,13.84,,
2022-10-10 02:00:00,2022-10-10 03:00:00,1.24,8.32,,,,,38.54,0.85,5.26,0.0,,,,,97.11,0.41,271.03,0.0,779.59,13.98,,
2022-10-10 03:00:00,2022-10-10 04:00:00,4.0,9.84,,,,,38.66,0.89,5.34,0.0,,,,,97.06,0.69,220.32,0.0,779.44,13.76,,
2022-10-10 04:00:00,2022-10-10 05:00:00,4.88,8.68,,,,,38.59,0.92,5.3,0.0,,,,,97.15,0.45,275.27,0.0,779.68,13.79,,
2022-10-10 05:00:00,2022-10-10 06:00:00,15.0,16.18,4.5,2.62,3.14,,38.58,0.89,5.33,0.0,,,,,97.18,0.95,280.78,0.0,779.99,13.74,,
2022-10-10 06:00:00,2022-10-10 07:00:00,15.08,20.85,3.52,5.39,1.7,,38.47,0.89,5.23,0.0,,,,,97.29,0.77,280.14,0.0,780.68,13.92,,
2022-10-10 07:00:00,2022-10-10 08:00:00,17.53,23.87,7.06,9.72,8.62,,38.62,0.86,5.08,0.0,,,,,97.2,0.77,289.85,0.0,781.08,14.17,,
2022-10-10 08:00:00,2022-10-10 09:00:00,34.52,45.13,4.86,11.88,10.27,,38.73,0.84,5.18,0.0,,,,,96.98,0.6,226.6,1.57,781.34,14.46,,
2022-10-10 09:00:00,2022-10-10 10:00:00,28.27,47.45,3.84,4.95,6.17,,38.71,0.84,5.17,0.0,,,,,93.48,1.02,227.39,43.0,781.73,16.05,,
2022-10-10 10:00:00,2022-10-10 11:00:00,19.2,28.03,,0.45,,,37.84,0.85,5.25,0.0,,,,,89.04,1.09,236.19,32.31,781.86,16.13,,
2022-10-10 11:00:00,2022-10-10 12:00:00,10.08,23.48,0.24,3.16,2.46,,39.11,0.86,5.28,0.0,,,,,83.13,0.74,268.7,6.21,781.45,17.09,,
2022-10-10 12:00:00,2022-10-10 13:00:00,11.56,30.19,1.69,4.92,4.12,,39.2,0.82,5.12,0.0,,,,,83.28,1.18,279.86,9.1,780.9,17.48,,
2022-10-10 13:00:00,2022-10-10 14:00:00,17.33,48.13,4.72,5.3,8.0,,38.91,0.82,5.28,0.0,,,,,82.83,0.98,251.92,4.4,780.03,17.6,,
2022-10-10 14:00:00,2022-10-10 15:00:00,10.64,28.8,7.33,11.37,7.27,,38.38,0.79,5.37,0.0,,,,,92.68,0.82,233.54,1.12,779.6,15.53,,
2022-10-10 15:00:00,2022-10-10 16:00:00,17.52,31.42,4.83,2.46,5.85,,37.48,0.75,5.6,0.0,,,,,95.84,1.14,307.84,11.46,779.16,15.53,,
2022-10-10 16:00:00,2022-10-10 17:00:00,12.56,23.64,11.8,11.9,15.82,,38.81,0.7,5.36,0.0,,,,,94.04,0.92,295.56,0.0,779.2,15.79,,
2022-10-10 17:00:00,2022-10-10 18:00:00,19.24,26.52,4.63,10.94,9.59,,39.67,0.79,5.11,0.0,,,,,94.64,0.67,159.68,0.0,779.32,15.38,,
2022-10-10 18:00:00,2022-10-10 19:00:00,22.58,24.48,12.32,14.03,17.51,,38.75,0.71,4.75,0.0,,,,,94.8,0.56,236.3,0.0,779.7,15.05,,
2022-10-10 19:00:00,2022-10-10 20:00:00,27.39,32.16,26.7,10.57,27.32,,40.23,0.66,4.82,0.0,,,,,95.06,0.47,168.58,0.0,780.36,14.74,,
2022-10-10 20:00:00,2022-10-10 21:00:00,24.57,37.09,29.78,8.37,28.64,,39.36,0.68,4.4,0.0,,,,,95.43,0.48,141.82,0.0,780.99,14.52,,
2022-10-10 21:00:00,2022-10-10 22:00:00,30.6,48.32,27.44,6.73,25.52,,38.98,0.68,4.54,0.0,,,,,95.61,0.42,163.48,0.0,781.26,14.37,,
2022-10-10 22:00:00,2022-10-10 23:00:00,26.08,49.68,22.95,1.82,19.61,,38.92,0.69,4.56,0.0,,,,,95.5,0.42,162.94,0.0,781.43,14.4,,
2022-10-10 23:00:00,2022-10-11 00:00:00,25.47,43.65,4.46,,2.63,,38.95,0.68,4.56,0.0,,,,,95.25,0.47,147.34,0.0,781.2,14.5,,
2022-10-11 00:00:00,2022-10-11 01:00:00,8.0,22.29,0.86,,0.0,,38.81,0.62,4.79,0.0,,,,,95.45,0.47,139.06,0.0,780.65,13.91,,
2022-10-11 01:00:00,2022-10-11 02:00:00,8.32,27.55,,,,,38.75,0.57,5.14,0.0,,,,,95.91,0.39,201.06,0.0,780.21,13.67,,
2022-10-11 02:00:00,2022-10-11 03:00:00,12.31,20.0,,,,,39.06,0.51,5.0,0.0,,,,,95.77,0.37,154.72,0.0,779.84,13.94,,
2022-10-11 03:00:00,2022-10-11 04:00:00,14.79,17.91,,,,,38.97,0.5,5.06,0.0,,,,,95.5,0.46,141.31,0.0,779.67,14.08,,
2022-10-11 04:00:00,2022-10-11 05:00:00,2.8,8.77,,,,,38.92,0.48,5.12,0.0,,,,,95.16,0.37,151.09,0.0,779.61,14.03,,
2022-10-11 05:00:00,2022-10-11 06:00:00,11.67,18.48,0.81,,,,38.85,0.42,5.54,0.0,,,,,95.43,0.43,168.19,0.0,779.85,13.95,,
2022-10-11 06:00:00,2022-10-11 07:00:00,8.48,24.41,7.55,0.31,5.12,,38.72,0.39,5.2,0.0,,,,,95.25,0.37,167.24,0.0,780.28,13.93,,
2022-10-11 07:00:00,2022-10-11 08:00:00,14.0,39.45,14.36,0.9,11.67,,38.59,0.37,5.11,0.0,,,,,95.5,0.66,220.38,0.0,780.84,14.03,,
2022-10-11 08:00:00,2022-10-11 09:00:00,14.0,20.36,2.83,5.05,3.93,,38.68,0.32,5.26,0.0,,,,,95.32,0.95,170.35,0.0,781.48,14.34,,
2022-10-11 09:00:00,2022-10-11 10:00:00,14.32,17.16,,0.02,,,38.64,0.27,5.17,0.0,,,,,93.23,0.8,251.11,21.28,781.72,15.47,,
2022-10-11 10:00:00,2022-10-11 11:00:00,14.13,20.58,,1.88,1.35,,38.11,0.2,5.03,0.0,,,,,86.62,1.02,231.66,59.28,781.33,16.84,,
2022-10-11 11:00:00,2022-10-11 12:00:00,6.32,21.84,,0.97,,,38.29,0.2,5.29,0.0,,,,,78.44,1.26,256.74,107.86,780.78,18.67,,
2022-10-11 12:00:00,2022-10-11 13:00:00,9.76,19.71,,,,,39.6,0.19,5.61,0.0,,,,,74.32,1.2,265.77,81.77,780.32,19.33,,
2022-10-11 13:00:00,2022-10-11 14:00:00,7.16,13.64,,0.09,,,38.96,0.18,5.37,0.0,,,,,77.46,1.17,248.5,113.17,779.74,18.83,,
2022-10-11 14:00:00,2022-10-11 15:00:00,8.92,16.84,,,,,39.62,0.18,5.09,0.0,,,,,76.92,1.26,229.75,40.59,778.91,18.52,,
2022-10-11 15:00:00,2022-10-11 16:00:00,7.76,15.68,,,,,39.19,0.18,5.08,0.0,,,,,81.18,1.3,226.81,61.73,778.38,18.09,,
2022-10-11 16:00:00,2022-10-11 17:00:00,5.56,16.25,,0.91,,,39.14,0.18,5.14,0.0,,,,,83.99,1.22,218.09,11.41,778.61,17.31,,
2022-10-11 17:00:00,2022-10-11 18:00:00,12.5,27.84,,1.09,,,39.15,0.18,4.87,0.0,,,,,90.51,0.79,252.04,0.0,779.16,15.9,,
2022-10-11 18:00:00,2022-10-11 19:00:00,17.84,28.29,,5.86,2.65,,39.55,0.18,4.54,0.0,,,,,90.63,0.68,230.54,0.0,779.54,15.58,,
2022-10-11 19:00:00,2022-10-11 20:00:00,16.73,37.26,3.21,8.87,6.98,,39.04,0.18,4.29,0.0,,,,,92.1,0.49,256.44,0.0,780.2,14.97,,
2022-10-11 20:00:00,2022-10-11 21:00:00,24.2,46.58,,3.62,1.16,,38.71,0.18,3.66,0.0,,,,,92.77,0.63,234.54,0.0,780.97,14.97,,
2022-10-11 21:00:00,2022-10-11 22:00:00,15.4,33.03,4.07,2.12,5.79,,38.49,0.18,4.88,0.0,,,,,93.17,0.51,185.83,0.0,781.19,14.68,,
2022-10-11 22:00:00,2022-10-11 23:00:00,19.12,27.36,3.22,2.62,4.3,,38.88,0.18,4.74,0.0,,,,,93.02,0.63,147.9,0.0,781.29,14.27,,
2022-10-11 23:00:00,2022-10-12 00:00:00,9.0,24.32,,,,,38.88,0.18,4.81,0.0,,,,,93.02,0.53,177.99,0.0,781.16,14.5,,
2022-10-12 00:00:00,2022-10-12 01:00:00,9.0,22.94,,,,,38.39,0.18,4.48,0.0,,,,,93.16,0.53,196.16,0.0,780.73,14.59,,
2022-10-12 01:00:00,2022-10-12 02:00:00,10.29,10.87,,,,,38.65,0.18,4.69,0.0,,,,,93.61,0.47,238.83,0.0,780.24,14.55,,
2022-10-12 02:00:00,2022-10-12 03:00:00,12.67,14.29,,,,,38.83,0.18,4.75,0.0,,,,,94.38,0.65,159.52,0.0,779.88,14.35,,
2022-10-12 03:00:00,2022-10-12 04:00:00,11.68,14.68,,,,,38.92,0.18,4.87,0.0,,,,,94.89,0.46,168.12,0.0,779.51,14.17,,
2022-10-12 04:00:00,2022-10-12 05:00:00,8.0,12.52,,,,,39.05,0.18,5.15,0.0,,,,,95.17,0.54,147.79,0.0,779.55,13.83,,
2022-10-12 05:00:00,2022-10-12 06:00:00,7.91,10.32,,,,,38.89,0.18,5.1,0.0,,,,,95.41,0.74,183.44,0.0,779.83,13.9,,
2022-10-12 06:00:00,2022-10-12 07:00:00,7.24,13.29,5.74,1.25,8.25,,38.88,0.18,5.2,0.0,,,,,95.52,0.45,186.61,0.0,780.47,14.05,,
2022-10-12 07:00:00,2022-10-12 08:00:00,10.8,20.82,,1.47,,,38.93,0.18,5.12,0.0,,,,,94.33,0.53,225.29,0.0,781.26,14.71,,
2022-10-12 08:00:00,2022-10-12 09:00:00,19.68,25.16,0.02,0.39,,,38.65,0.18,5.18,0.0,,,,,88.41,1.06,293.43,4.5,781.82,16.49,,
2022-10-12 09:00:00,2022-10-12 10:00:00,16.88,28.69,2.98,2.69,5.45,,38.66,0.18,5.28,0.0,,,,,87.64,0.98,275.91,1.34,782.34,16.45,,
2022-10-12 10:00:00,2022-10-12 11:00:00,26.6,40.87,,3.07,0.79,,38.75,0.18,5.07,0.0,,,,,83.94,0.79,227.32,10.9,782.38,17.26,,
2022-10-12 11:00:00,2022-10-12 12:00:00,21.36,30.0,,0.2,,,38.78,0.18,5.17,0.0,,,,,84.86,1.04,230.84,41.3,781.86,17.39,,
2022-10-12 12:00:00,2022-10-12 13:00:00,13.76,29.52,,,,,38.66,0.18,5.22,0.0,,,,,82.76,1.43,220.66,112.42,781.14,17.95,,
2022-10-12 13:00:00,2022-10-12 14:00:00,10.92,25.55,,,,,38.57,0.18,5.06,0.0,,,,,77.47,1.45,245.04,138.28,780.41,19.09,,
2022-10-12 14:00:00,2022-10-12 15:00:00,10.88,19.29,1.18,4.9,3.65,,38.55,0.19,5.45,0.0,,,,,77.14,1.61,283.48,70.49,779.61,19.13,,
2022-10-12 15:00:00,2022-10-12 16:00:00,21.0,26.48,,0.53,,,38.86,0.18,5.12,0.0,,,,,77.82,1.63,276.75,39.87,778.94,18.89,,
2022-10-12 16:00:00,2022-10-12 17:00:00,21.0,31.26,0.36,3.19,2.61,,39.61,0.18,4.75,0.0,,,,,80.72,1.17,264.33,1.54,778.67,17.96,,
2022-10-12 17:00:00,2022-10-12 18:00:00,20.43,42.2,0.42,3.85,2.35,,39.56,0.18,4.61,0.0,,,,,84.43,1.03,275.26,0.0,778.92,16.74,,
2022-10-12 18:00:00,2022-10-12 19:00:00,14.8,38.32,8.16,11.85,12.42,,39.23,0.18,4.55,0.0,,,,,88.07,0.8,244.08,0.0,779.71,15.44,,
2022-10-12 19:00:00,2022-10-12 20:00:00,24.73,44.83,30.08,14.57,32.2,,38.98,0.19,4.82,0.0,,,,,91.34,0.37,152.31,0.0,780.59,14.22,,
2022-10-12 20:00:00,2022-10-12 21:00:00,34.0,73.93,35.91,17.44,38.48,,38.72,0.19,5.07,0.0,,,,,93.15,0.56,186.59,0.0,781.21,13.68,,
2022-10-12 21:00:00,2022-10-12 22:00:00,42.83,85.94,15.05,5.18,14.98,,38.76,0.18,5.14,0.0,,,,,93.54,0.87,154.96,0.0,781.53,13.29,,
2022-10-12 22:00:00,2022-10-12 23:00:00,18.78,45.45,7.71,4.46,8.64,,38.7,0.18,5.23,0.0,,,,,94.42,0.44,161.04,0.0,781.58,12.83,,
2022-10-12 23:00:00,2022-10-13 00:00:00,27.3,51.23,2.42,1.64,2.71,,38.85,0.19,5.35,0.0,,,,,94.93,0.57,178.03,0.0,781.39,12.7,,
2022-10-13 00:00:00,2022-10-13 01:00:00,18.42,39.74,,0.1,,,38.68,0.17,5.01,0.0,,,,,95.15,0.45,148.13,0.0,780.97,13.05,,
2022-10-13 01:00:00,2022-10-13 02:00:00,11.61,26.1,,,,,38.77,0.18,5.34,0.0,,,,,95.22,0.44,200.91,0.0,780.44,13.48,,
2022-10-13 02:00:00,2022-10-13 03:00:00,7.64,15.84,,,,,38.7,0.18,5.44,0.0,,,,,95.59,0.5,158.22,0.0,780.09,13.49,,
2022-10-13 03:00:00,2022-10-13 04:00:00,15.64,18.84,,,,,38.83,0.18,5.52,0.0,,,,,95.21,0.4,165.89,0.0,779.92,13.75,,
2022-10-13 04:00:00,2022-10-13 05:00:00,16.91,20.23,,,,,38.92,0.18,5.3,0.0,,,,,94.66,0.54,172.91,0.0,779.62,13.55,,
2022-10-13 05:00:00,2022-10-13 06:00:00,18.9,21.16,,0.46,,,38.85,0.18,5.38,0.0,,,,,95.25,0.56,184.27,0.0,779.82,13.52,,
2022-10-13 06:00:00,2022-10-13 07:00:00,20.49,25.93,0.16,3.21,2.31,,38.78,0.18,5.3,0.0,,,,,94.07,0.75,259.79,0.0,780.36,13.9,,
2022-10-13 07:00:00,2022-10-13 08:00:00,12.13,27.64,3.47,5.37,5.39,,38.89,0.19,5.13,0.0,,,,,92.31,0.79,146.66,6.42,780.76,14.28,,
2022-10-13 08:00:00,2022-10-13 09:00:00,24.52,32.77,5.12,6.07,8.0,,38.95,0.18,5.41,0.0,,,,,79.95,0.99,175.24,61.7,781.1,17.91,,
2022-10-13 09:00:00,2022-10-13 10:00:00,19.17,41.67,1.54,6.09,3.23,,38.56,0.18,5.2,0.0,,,,,80.37,1.21,250.6,40.79,781.43,18.0,,
2022-10-13 10:00:00,2022-10-13 11:00:00,21.48,39.68,0.01,4.9,3.57,,38.29,0.18,5.41,0.0,,,,,77.13,1.2,225.85,105.35,781.44,19.28,,
2022-10-13 11:00:00,2022-10-13 12:00:00,26.27,37.68,,3.53,0.49,,39.08,0.18,5.33,0.0,,,,,81.31,1.2,226.02,50.71,781.11,18.13,,
2022-10-13 12:00:00,2022-10-13 13:00:00,18.24,36.82,,1.71,,,38.88,0.18,5.54,0.0,,,,,82.64,1.37,221.59,77.9,780.32,17.84,,
2022-10-13 13:00:00,2022-10-13 14:00:00,21.23,39.89,,0.82,,,38.55,0.18,5.41,0.0,,,,,81.02,1.12,228.35,54.56,779.65,18.26,,
2022-10-13 14:00:00,2022-10-13 15:00:00,24.24,35.77,,1.38,,,38.94,0.19,5.34,0.0,,,,,83.73,0.95,237.04,7.35,779.2,17.27,,
2022-10-13 15:00:00,2022-10-13 16:00:00,27.73,45.48,,2.97,,,39.3,0.18,4.92,0.0,,,,,85.45,0.97,208.18,18.55,778.76,17.14,,
2022-10-13 16:00:00,2022-10-13 17:00:00,35.44,46.87,,1.94,,,38.55,0.18,4.97,0.0,,,,,88.71,1.24,219.62,3.45,778.6,16.16,,
2022-10-13 17:00:00,2022-10-13 18:00:00,28.92,40.84,,7.41,,,39.17,0.18,5.3,0.0,,,,,88.86,0.8,230.23,0.0,779.0,15.85,,
2022-10-13 18:00:00,2022-10-13 19:00:00,28.24,41.29,,6.97,0.82,,40.12,0.18,4.92,0.0,,,,,89.42,0.77,244.24,0.0,779.64,15.36,,
2022-10-13 19:00:00,2022-10-13 20:00:00,31.56,48.0,0.89,11.77,5.87,,39.19,0.18,4.9,0.0,,,,,90.27,0.52,219.46,0.0,780.23,15.3,,
2022-10-13 20:00:00,2022-10-13 21:00:00,38.0,70.58,0.21,9.56,3.16,,38.92,0.18,4.97,0.0,,,,,92.08,0.52,214.12,0.0,780.88,15.19,,
2022-10-13 21:00:00,2022-10-13 22:00:00,36.87,53.17,,5.83,1.95,,38.82,0.18,5.17,0.0,,,,,93.28,0.8,140.9,0.0,781.42,14.64,,
2022-10-13 22:00:00,2022-10-13 23:00:00,24.42,28.97,,0.89,,,38.78,0.18,5.3,0.0,,,,,94.43,0.69,141.29,0.0,781.44,14.32,,
2022-10-13 23:00:00,2022-10-14 00:00:00,27.91,31.75,,0.13,,,38.74,0.18,5.11,0.0,,,,,95.17,0.54,187.66,0.0,781.14,14.27,,
2022-10-14 00:00:00,2022-10-14 01:00:00,14.36,19.36,,4.69,,,38.74,0.18,5.21,0.0,,,,,95.46,0.57,233.25,0.0,780.69,14.12,,
2022-10-14 01:00:00,2022-10-14 02:00:00,7.0,15.69,,,,,38.83,0.18,5.31,0.0,,,,,95.31,0.74,227.25,0.0,780.26,13.91,,
2022-10-14 02:00:00,2022-10-14 03:00:00,7.33,13.36,,,,,38.75,0.18,5.05,0.0,,,,,95.22,0.55,164.71,0.0,779.83,13.71,,
2022-10-14 03:00:00,2022-10-14 04:00:00,9.71,11.93,,,,,38.83,0.18,5.15,0.0,,,,,95.41,0.62,155.03,0.0,779.61,13.55,,
2022-10-14 04:00:00,2022-10-14 05:00:00,7.08,13.64,,,,,38.79,0.18,5.07,0.0,,,,,95.06,1.03,154.03,0.0,779.8,13.34,,
2022-10-14 05:00:00,2022-10-14 06:00:00,8.25,17.48,,,,,38.98,0.18,4.97,0.0,,,,,95.35,0.5,174.66,0.0,780.0,13.3,,
2022-10-14 06:00:00,2022-10-14 07:00:00,10.68,18.71,,0.24,,,38.79,0.18,5.27,0.0,,,,,95.71,0.61,234.52,0.0,780.4,13.28,,
2022-10-14 07:00:00,2022-10-14 08:00:00,7.97,13.13,1.7,5.08,5.0,,38.73,0.18,5.28,0.0,,,,,95.27,0.65,244.11,5.51,780.63,14.05,,
2022-10-14 08:00:00,2022-10-14 09:00:00,17.71,26.73,12.81,9.09,15.25,,38.92,0.18,5.06,0.0,,,,,76.67,0.92,232.41,52.35,780.86,19.3,,
2022-10-14 09:00:00,2022-10-14 10:00:00,15.64,30.52,9.01,5.1,5.7,,38.94,0.18,5.26,0.0,,,,,70.75,1.48,298.51,74.6,780.84,20.32,,
2022-10-14 10:00:00,2022-10-14 11:00:00,22.2,30.74,,4.22,1.51,,38.54,0.19,4.97,0.0,,,,,67.08,1.4,241.22,92.6,780.79,21.51,,
2022-10-14 11:00:00,2022-10-14 12:00:00,12.6,45.48,2.01,10.93,7.28,,38.55,0.18,5.46,0.0,,,,,66.89,2.43,289.61,120.04,780.32,20.96,,
