From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),AT (degree C),RF (mm)
2021-01-19 21:00:00,2021-01-19 22:00:00,61.7,100.95,6.36,20.61,10.96,3.27,0.46,122.75,46.52,0.95,318.84,836.07,,
2021-01-19 22:00:00,2021-01-19 23:00:00,76.5,125.7,6.13,20.77,11.05,3.44,0.49,127.25,43.11,0.95,303.95,834.84,,
2021-01-19 23:00:00,2021-01-20 00:00:00,65.71,107.37,6.17,4.41,9.42,2.72,0.44,105.33,41.71,0.99,311.0,835.49,,
2021-01-20 00:00:00,2021-01-20 01:00:00,69.81,115.67,6.42,26.27,13.97,2.8,0.45,49.5,36.45,0.86,322.13,836.63,,
2021-01-20 01:00:00,2021-01-20 02:00:00,67.04,109.98,6.7,35.3,18.77,2.75,0.51,20.5,32.97,0.81,310.84,835.45,,
2021-01-20 02:00:00,2021-01-20 03:00:00,63.1,103.75,6.43,23.18,12.33,2.62,0.54,71.0,40.92,0.97,309.97,835.5,,
2021-01-20 03:00:00,2021-01-20 04:00:00,59.7,98.62,6.34,17.26,9.18,1.96,0.52,82.75,38.19,0.8,329.82,836.28,,
2021-01-20 04:00:00,2021-01-20 05:00:00,55.27,91.57,6.37,19.11,10.16,1.7,0.53,59.5,37.17,0.8,317.97,835.89,,
2021-01-20 05:00:00,2021-01-20 06:00:00,61.36,100.2,6.79,28.57,15.2,2.22,0.52,26.25,36.17,0.77,331.12,833.6,,
2021-01-20 06:00:00,2021-01-20 07:00:00,72.99,118.81,10.14,40.47,21.52,3.29,0.57,11.0,37.31,0.79,330.93,836.63,,
2021-01-20 07:00:00,2021-01-20 08:00:00,86.55,141.42,8.18,34.34,18.27,3.25,0.61,15.0,40.24,0.81,310.34,835.31,,
2021-01-20 08:00:00,2021-01-20 09:00:00,72.81,118.0,7.62,29.41,15.64,3.07,0.6,40.0,35.77,0.95,314.16,835.75,,
2021-01-20 09:00:00,2021-01-20 10:00:00,63.12,104.13,7.22,28.33,15.07,2.16,0.56,61.5,33.34,0.9,296.95,834.22,,
2021-01-20 10:00:00,2021-01-20 11:00:00,90.36,149.17,7.11,29.44,15.66,2.2,0.56,91.0,32.71,1.08,273.29,832.28,,
2021-01-20 11:00:00,2021-01-20 12:00:00,77.02,127.34,6.57,23.06,12.26,2.09,0.54,130.0,33.53,0.97,265.38,831.56,,
2021-01-20 12:00:00,2021-01-20 13:00:00,82.36,137.12,6.33,22.02,11.71,2.31,0.54,158.75,33.34,1.07,269.68,831.82,,
2021-01-20 13:00:00,2021-01-20 14:00:00,83.74,136.47,6.24,18.05,9.6,2.56,0.51,159.0,33.94,1.32,270.49,831.84,,
2021-01-20 14:00:00,2021-01-20 15:00:00,74.67,121.5,6.45,17.98,9.56,3.0,0.52,167.25,35.56,1.52,271.32,831.85,,
2021-01-20 15:00:00,2021-01-20 16:00:00,91.6,151.99,6.24,18.09,9.62,3.2,0.51,161.25,35.39,1.21,308.5,834.42,,
2021-01-20 16:00:00,2021-01-20 17:00:00,66.7,111.04,6.29,17.76,9.45,2.79,0.52,147.5,34.73,1.08,317.45,834.82,,
2021-01-20 17:00:00,2021-01-20 18:00:00,46.86,77.45,6.37,17.12,9.11,2.23,0.49,143.25,34.69,1.27,302.76,834.6,,
2021-01-20 18:00:00,2021-01-20 19:00:00,42.0,68.39,6.16,17.75,9.44,1.49,0.45,133.75,33.19,1.37,304.08,834.8,,
2021-01-20 19:00:00,2021-01-20 20:00:00,35.66,58.54,6.36,18.17,9.67,0.99,0.43,136.0,33.02,1.4,295.5,833.48,,
2021-01-20 20:00:00,2021-01-20 21:00:00,35.89,58.48,6.48,16.37,8.71,0.95,0.42,135.25,33.39,1.49,296.44,834.5,,
2021-01-20 21:00:00,2021-01-20 22:00:00,43.41,71.36,6.14,22.18,11.8,1.6,0.4,99.0,33.05,1.06,328.84,837.04,,
2021-01-20 22:00:00,2021-01-20 23:00:00,61.0,99.71,6.2,22.35,11.89,0.35,0.4,80.67,29.45,0.91,335.51,837.73,,
2021-01-20 23:00:00,2021-01-21 00:00:00,86.43,140.99,6.27,25.74,13.69,0.38,0.41,71.33,30.34,0.84,332.14,837.27,,
2021-01-21 00:00:00,2021-01-21 01:00:00,47.61,75.56,6.29,21.0,11.17,0.53,0.47,95.5,33.6,0.81,329.05,836.96,,
2021-01-21 01:00:00,2021-01-21 02:00:00,35.64,56.86,6.22,20.61,10.96,1.68,0.49,111.75,38.12,0.79,330.66,836.62,,
2021-01-21 02:00:00,2021-01-21 03:00:00,42.93,69.69,6.23,17.61,9.37,2.31,0.49,112.5,40.33,0.83,325.93,836.54,,
2021-01-21 03:00:00,2021-01-21 04:00:00,50.01,81.55,6.08,15.46,8.23,2.0,0.51,117.25,36.24,0.99,331.36,837.16,,
2021-01-21 04:00:00,2021-01-21 05:00:00,61.69,99.36,6.01,16.09,8.56,1.17,0.52,105.25,35.66,1.14,337.0,837.67,,
2021-01-21 05:00:00,2021-01-21 06:00:00,55.48,89.58,6.25,13.24,8.68,1.27,0.49,104.25,38.36,1.02,335.1,836.96,,
2021-01-21 06:00:00,2021-01-21 07:00:00,47.78,77.26,6.25,16.03,8.52,2.07,0.49,102.5,39.52,1.34,330.28,836.95,,
2021-01-21 07:00:00,2021-01-21 08:00:00,65.37,105.95,6.36,16.84,8.96,1.86,0.54,98.0,39.02,1.23,331.29,836.97,,
2021-01-21 08:00:00,2021-01-21 09:00:00,71.67,116.34,6.49,19.48,10.36,2.27,0.6,84.25,36.97,1.11,326.3,836.74,,
2021-01-21 09:00:00,2021-01-21 10:00:00,87.21,140.91,7.14,29.28,15.57,2.18,0.61,67.75,32.08,0.78,336.6,836.7,,
2021-01-21 10:00:00,2021-01-21 11:00:00,128.69,207.22,7.68,35.23,18.74,2.48,0.55,94.25,32.23,0.72,228.84,828.03,,
2021-01-21 11:00:00,2021-01-21 12:00:00,87.19,140.71,6.58,24.38,12.97,2.32,0.57,163.75,33.1,0.97,236.56,829.01,,
2021-01-21 12:00:00,2021-01-21 13:00:00,100.97,163.33,6.44,20.79,11.06,2.0,0.55,179.75,32.15,1.01,235.2,828.62,26.91,
2021-01-21 13:00:00,2021-01-21 14:00:00,103.77,168.36,6.26,18.27,9.72,1.9,0.57,186.5,32.02,1.18,235.45,828.88,27.16,
2021-01-21 14:00:00,2021-01-21 15:00:00,84.83,138.62,6.2,17.36,9.23,1.85,0.57,183.5,32.16,1.4,232.44,828.74,27.35,
2021-01-21 15:00:00,2021-01-21 16:00:00,114.83,186.53,6.26,17.37,9.24,2.31,0.55,181.5,33.13,1.44,233.03,828.73,27.36,
2021-01-21 16:00:00,2021-01-21 17:00:00,118.26,192.86,6.33,17.03,9.06,2.31,0.55,179.25,32.46,1.28,247.16,830.16,27.38,
2021-01-21 17:00:00,2021-01-21 18:00:00,97.56,160.1,6.29,17.96,9.55,2.55,0.55,145.0,34.96,1.35,266.86,831.77,26.99,
2021-01-21 18:00:00,2021-01-21 19:00:00,61.9,102.59,6.17,17.03,9.06,2.35,0.54,185.25,34.89,1.43,281.11,832.75,26.56,
2021-01-21 19:00:00,2021-01-21 20:00:00,50.43,84.83,6.35,17.74,9.44,2.17,0.54,164.75,36.57,1.15,287.14,833.49,26.37,
2021-01-21 20:00:00,2021-01-21 21:00:00,57.03,95.22,6.38,16.62,8.84,2.72,0.53,155.0,39.72,1.35,284.6,833.53,26.12,
2021-01-21 21:00:00,2021-01-21 22:00:00,61.51,105.39,6.12,16.87,8.97,2.75,0.54,135.75,41.44,1.1,302.48,834.93,25.94,
2021-01-21 22:00:00,2021-01-21 23:00:00,65.3,110.39,6.33,17.37,9.24,2.81,0.52,137.25,42.7,0.95,317.55,835.8,25.73,
2021-01-21 23:00:00,2021-01-22 00:00:00,67.96,114.9,5.14,4.77,9.91,3.04,0.46,63.0,48.39,0.88,334.78,837.25,25.47,
2021-01-22 00:00:00,2021-01-22 01:00:00,63.72,107.12,6.08,17.78,9.46,2.79,0.46,106.0,51.76,0.85,338.28,837.61,25.29,
2021-01-22 01:00:00,2021-01-22 02:00:00,60.81,100.18,6.4,17.7,9.42,3.09,0.47,106.25,51.76,0.84,331.72,836.84,25.21,
2021-01-22 02:00:00,2021-01-22 03:00:00,58.07,95.85,6.26,15.09,8.03,2.64,0.46,121.25,51.76,0.85,323.5,836.32,25.11,
2021-01-22 03:00:00,2021-01-22 04:00:00,67.29,111.29,6.24,16.35,8.7,2.5,0.48,100.25,51.77,0.88,342.64,838.28,24.91,
2021-01-22 04:00:00,2021-01-22 05:00:00,76.79,124.0,6.38,19.18,10.2,2.5,0.46,87.5,51.77,0.88,335.81,837.77,24.77,
2021-01-22 05:00:00,2021-01-22 06:00:00,70.51,114.7,6.62,19.16,10.19,2.03,0.48,87.25,43.66,0.85,339.02,837.69,24.75,
2021-01-22 06:00:00,2021-01-22 07:00:00,71.84,118.66,6.34,23.42,12.46,1.74,0.48,49.25,42.87,0.87,343.52,838.09,24.65,
2021-01-22 07:00:00,2021-01-22 08:00:00,130.68,212.32,15.32,51.57,27.43,4.2,0.52,11.75,46.58,0.84,333.76,837.61,24.52,
2021-01-22 08:00:00,2021-01-22 09:00:00,151.75,242.92,22.3,64.88,34.51,5.57,0.59,13.0,39.22,0.79,330.68,836.98,25.0,
2021-01-22 09:00:00,2021-01-22 10:00:00,101.1,162.98,12.77,55.11,29.32,4.11,0.66,30.75,33.2,0.71,330.06,835.5,26.03,
2021-01-22 10:00:00,2021-01-22 11:00:00,125.13,204.62,10.47,54.41,28.94,4.18,0.7,71.0,33.21,0.74,274.14,831.61,26.38,
2021-01-22 11:00:00,2021-01-22 12:00:00,98.34,162.45,6.39,29.48,15.69,2.3,0.72,149.5,32.61,0.93,255.74,830.61,26.55,
2021-01-22 12:00:00,2021-01-22 13:00:00,132.63,215.42,6.29,21.65,11.52,1.99,0.69,171.25,32.96,1.32,271.31,831.9,26.91,
2021-01-22 13:00:00,2021-01-22 14:00:00,127.79,205.72,6.3,19.27,10.25,2.49,0.67,171.0,34.11,1.34,262.76,831.27,27.24,
2021-01-22 14:00:00,2021-01-22 15:00:00,90.38,145.96,6.53,18.09,9.62,3.13,0.64,173.0,35.77,1.41,248.88,830.22,27.36,
2021-01-22 15:00:00,2021-01-22 16:00:00,94.06,153.34,6.5,17.59,9.36,3.67,0.61,161.5,37.87,1.83,273.37,832.51,27.26,
2021-01-22 16:00:00,2021-01-22 17:00:00,57.19,94.78,6.15,16.91,9.0,3.71,0.58,169.0,40.15,1.98,279.75,832.84,27.04,
2021-01-22 17:00:00,2021-01-22 18:00:00,64.9,105.77,6.38,18.37,9.77,3.81,0.56,125.25,45.94,1.67,284.55,833.64,26.7,
2021-01-22 18:00:00,2021-01-22 19:00:00,63.1,101.85,6.18,18.77,9.98,3.72,0.55,131.5,51.75,1.83,284.15,833.43,26.34,
2021-01-22 19:00:00,2021-01-22 20:00:00,66.72,106.95,6.28,21.93,11.67,3.37,0.56,180.75,51.75,1.04,312.65,835.69,26.25,
2021-01-22 20:00:00,2021-01-22 21:00:00,83.09,134.8,6.21,25.05,13.32,3.28,0.56,142.75,50.29,0.84,323.32,836.39,26.2,
2021-01-22 21:00:00,2021-01-22 22:00:00,76.19,124.82,6.29,25.65,13.64,3.18,0.57,120.25,50.98,0.8,321.64,836.36,26.14,
2021-01-22 22:00:00,2021-01-22 23:00:00,73.33,119.0,6.18,22.35,11.89,3.32,0.57,124.75,51.75,0.87,325.38,836.85,26.03,
2021-01-22 23:00:00,2021-01-23 00:00:00,77.05,125.09,6.25,22.02,11.72,3.37,0.57,112.67,50.86,0.83,315.04,835.53,26.03,
2021-01-23 00:00:00,2021-01-23 01:00:00,70.44,113.36,6.25,22.69,12.07,3.28,0.67,105.5,51.75,0.82,303.41,835.06,25.91,
2021-01-23 01:00:00,2021-01-23 02:00:00,68.18,109.37,6.42,20.62,10.96,2.99,0.65,117.0,51.76,0.77,293.03,833.71,25.82,
2021-01-23 02:00:00,2021-01-23 03:00:00,76.27,121.82,6.17,20.06,10.67,3.14,0.65,100.25,51.67,0.8,322.11,836.19,25.64,
2021-01-23 03:00:00,2021-01-23 04:00:00,83.42,134.41,6.43,18.96,10.09,2.79,0.65,118.75,46.39,0.89,312.8,835.71,25.65,
2021-01-23 04:00:00,2021-01-23 05:00:00,86.52,137.63,6.49,19.31,10.27,2.23,0.66,140.25,39.43,1.17,308.68,835.63,25.66,
2021-01-23 05:00:00,2021-01-23 06:00:00,80.22,128.19,6.37,17.34,9.23,1.53,0.66,123.75,37.37,1.54,329.25,836.43,25.5,
2021-01-23 06:00:00,2021-01-23 07:00:00,68.13,111.4,6.21,16.37,8.71,0.97,0.62,102.25,34.47,1.42,328.29,837.28,25.48,
2021-01-23 07:00:00,2021-01-23 08:00:00,81.45,133.11,6.16,18.16,9.66,0.58,0.58,85.25,34.44,1.31,330.78,837.51,25.4,
2021-01-23 08:00:00,2021-01-23 09:00:00,81.84,133.48,6.2,21.07,11.21,0.91,0.58,80.75,32.28,1.01,332.88,837.42,25.67,
2021-01-23 09:00:00,2021-01-23 10:00:00,87.25,141.87,6.42,24.36,12.95,0.89,0.59,92.5,30.53,0.86,309.71,835.11,26.38,
2021-01-23 10:00:00,2021-01-23 11:00:00,144.3,226.79,6.37,26.88,14.29,1.52,0.61,127.0,32.11,0.89,282.15,832.68,26.76,
2021-01-23 11:00:00,2021-01-23 12:00:00,116.69,184.19,6.46,24.74,13.16,2.33,0.66,162.5,32.88,1.25,279.43,832.7,27.03,
2021-01-23 12:00:00,2021-01-23 13:00:00,86.54,137.84,6.29,20.31,10.8,2.74,0.65,184.25,33.84,1.01,249.97,830.15,27.35,
2021-01-23 13:00:00,2021-01-23 14:00:00,94.73,151.92,6.32,19.76,10.51,3.01,0.64,107.75,34.48,1.12,258.3,830.73,27.58,
2021-01-23 14:00:00,2021-01-23 15:00:00,108.88,173.1,6.48,18.44,9.81,3.33,0.64,130.75,35.83,1.64,276.1,832.57,27.62,
2021-01-23 15:00:00,2021-01-23 16:00:00,87.09,140.12,6.21,17.86,9.5,3.67,0.62,110.75,37.75,1.71,284.56,833.37,27.48,
2021-01-23 16:00:00,2021-01-23 17:00:00,76.74,124.15,6.28,18.42,9.8,3.99,0.61,114.75,41.96,1.5,297.31,834.15,27.3,
2021-01-23 17:00:00,2021-01-23 18:00:00,89.9,145.78,6.14,17.31,9.21,3.78,0.59,129.75,51.59,1.7,294.5,833.91,26.61,
2021-01-23 18:00:00,2021-01-23 19:00:00,61.92,97.7,6.13,17.45,9.28,3.19,0.58,158.0,51.75,1.75,291.28,834.15,26.23,
2021-01-23 19:00:00,2021-01-23 20:00:00,60.02,95.82,6.16,17.32,9.21,3.24,0.54,127.75,51.75,1.56,295.82,834.5,26.11,
2021-01-23 20:00:00,2021-01-23 21:00:00,61.72,97.65,6.35,18.64,9.91,3.48,0.52,86.33,51.75,1.13,311.62,835.34,26.04,
2021-01-23 21:00:00,2021-01-23 22:00:00,53.6,84.67,6.13,18.9,10.05,3.31,0.52,47.33,51.75,0.96,311.42,835.82,26.04,
2021-01-23 22:00:00,2021-01-23 23:00:00,51.63,81.03,6.48,18.7,9.95,3.32,0.49,17.0,51.75,1.12,314.18,836.2,25.95,
2021-01-23 23:00:00,2021-01-24 00:00:00,,,,,,,,,,,,,,
2021-01-24 00:00:00,2021-01-24 01:00:00,55.14,87.84,6.01,19.44,10.34,2.96,0.41,7.0,51.76,0.87,308.67,834.94,25.68,
2021-01-24 01:00:00,2021-01-24 02:00:00,47.65,75.64,6.6,17.49,9.3,2.89,0.43,4.0,51.75,0.92,296.93,834.06,25.63,
2021-01-24 02:00:00,2021-01-24 03:00:00,55.85,90.09,6.29,17.41,9.26,2.24,0.39,16.67,51.33,0.99,296.93,833.83,25.64,
2021-01-24 03:00:00,2021-01-24 04:00:00,52.12,83.98,5.97,15.95,8.48,2.0,0.41,22.0,51.73,1.22,286.88,833.74,25.59,
2021-01-24 04:00:00,2021-01-24 05:00:00,,,,,,,,,,,,,,
2021-01-24 05:00:00,2021-01-24 06:00:00,,,,,,,,,,,,,,
2021-01-24 06:00:00,2021-01-24 07:00:00,,,,,,,,,,,,,,
2021-01-24 07:00:00,2021-01-24 08:00:00,,,,,,,,,,,,,,
2021-01-24 08:00:00,2021-01-24 09:00:00,,,,,,,,,,,,,,
2021-01-24 09:00:00,2021-01-24 10:00:00,57.57,91.94,7.41,28.34,15.08,2.87,0.51,17.5,37.17,0.92,275.74,832.34,26.23,
2021-01-24 10:00:00,2021-01-24 11:00:00,62.07,99.96,6.64,22.34,11.88,1.59,0.52,36.5,34.8,0.95,283.01,832.88,26.55,
2021-01-24 11:00:00,2021-01-24 12:00:00,63.37,102.9,6.49,20.69,11.0,2.05,0.5,49.25,37.06,1.35,272.88,832.18,26.72,
2021-01-24 12:00:00,2021-01-24 13:00:00,54.54,88.1,6.21,18.04,9.6,2.04,0.47,53.5,36.28,1.42,279.62,832.66,27.18,
2021-01-24 13:00:00,2021-01-24 14:00:00,63.13,101.45,6.18,16.22,8.63,1.97,0.45,49.25,35.97,1.5,258.75,831.07,27.37,
2021-01-24 14:00:00,2021-01-24 15:00:00,102.69,159.09,6.11,15.32,8.14,2.03,0.41,51.75,37.23,1.47,239.42,830.03,27.26,
2021-01-24 15:00:00,2021-01-24 16:00:00,66.74,105.77,6.33,15.96,8.49,2.23,0.39,48.5,38.48,1.86,276.63,832.56,27.07,
2021-01-24 16:00:00,2021-01-24 17:00:00,40.09,64.88,6.35,15.6,8.3,2.23,0.38,48.0,38.82,1.98,285.66,833.6,26.85,
2021-01-24 17:00:00,2021-01-24 18:00:00,50.47,81.49,6.43,14.75,7.85,1.92,0.36,54.5,39.56,1.97,291.15,833.97,26.62,
2021-01-24 18:00:00,2021-01-24 19:00:00,51.51,82.5,6.46,14.72,7.83,1.74,0.34,56.75,39.05,1.42,292.77,834.34,26.41,
2021-01-24 19:00:00,2021-01-24 20:00:00,63.59,102.31,6.08,15.91,8.46,1.65,0.33,67.75,43.75,1.14,314.56,835.63,26.13,
2021-01-24 20:00:00,2021-01-24 21:00:00,89.52,144.84,6.26,17.4,9.26,1.83,0.33,61.0,42.58,1.01,322.53,835.9,25.9,
2021-01-24 21:00:00,2021-01-24 22:00:00,104.18,170.95,6.24,16.45,8.75,1.43,0.35,60.75,38.83,1.21,303.1,835.18,25.84,
2021-01-24 22:00:00,2021-01-24 23:00:00,102.81,170.22,6.35,17.47,9.29,0.73,0.35,49.75,36.41,0.97,320.17,836.14,25.66,
2021-01-24 23:00:00,2021-01-25 00:00:00,109.86,181.51,6.28,17.19,9.14,0.35,0.38,95.67,35.4,0.97,317.95,835.67,25.54,
2021-01-25 00:00:00,2021-01-25 01:00:00,106.54,174.53,6.42,19.11,10.17,0.42,0.38,73.0,36.75,0.85,330.33,837.15,25.18,
2021-01-25 01:00:00,2021-01-25 02:00:00,116.57,190.9,6.3,20.55,10.93,0.36,0.4,65.75,35.45,0.84,334.13,837.41,25.14,
2021-01-25 02:00:00,2021-01-25 03:00:00,126.69,207.29,6.16,21.56,11.47,0.17,0.4,54.5,35.02,0.88,335.73,837.68,25.02,
2021-01-25 03:00:00,2021-01-25 04:00:00,120.64,195.52,6.37,21.61,11.49,0.05,0.44,52.0,34.73,0.83,328.96,837.1,24.89,
2021-01-25 04:00:00,2021-01-25 05:00:00,116.83,188.74,6.65,22.39,11.91,0.62,0.47,32.5,37.37,0.84,336.57,837.6,24.67,
2021-01-25 05:00:00,2021-01-25 06:00:00,117.38,188.47,6.43,23.14,12.31,0.85,0.47,20.75,37.59,0.87,332.6,837.56,24.5,
2021-01-25 06:00:00,2021-01-25 07:00:00,117.51,187.54,6.62,29.09,15.48,1.22,0.5,10.25,36.7,0.85,337.52,837.99,24.39,
2021-01-25 07:00:00,2021-01-25 08:00:00,125.4,201.47,14.8,45.09,23.98,2.24,0.55,7.0,37.23,0.86,332.88,837.59,24.33,
2021-01-25 08:00:00,2021-01-25 09:00:00,138.51,223.38,14.33,48.42,25.75,2.26,0.61,13.0,32.91,0.66,321.64,834.54,24.91,
2021-01-25 09:00:00,2021-01-25 10:00:00,163.4,268.5,16.48,52.62,27.99,2.65,0.66,17.0,31.59,0.61,266.2,830.96,25.8,
2021-01-25 10:00:00,2021-01-25 11:00:00,180.1,298.5,9.37,44.83,23.85,2.47,0.7,57.5,32.43,0.96,277.97,832.04,26.03,
2021-01-25 11:00:00,2021-01-25 12:00:00,139.46,226.5,6.74,25.41,13.52,1.15,0.69,88.0,30.18,1.14,271.91,832.02,26.29,
2021-01-25 12:00:00,2021-01-25 13:00:00,147.59,244.2,6.25,19.59,10.42,0.98,0.65,92.75,29.9,0.92,247.85,830.02,26.77,
2021-01-25 13:00:00,2021-01-25 14:00:00,132.04,216.96,6.45,17.25,9.17,0.82,0.62,82.5,29.4,1.28,256.25,830.77,27.07,
2021-01-25 14:00:00,2021-01-25 15:00:00,114.48,187.36,6.48,17.15,9.12,0.69,0.58,71.5,28.56,1.64,234.39,829.32,27.15,
2021-01-25 15:00:00,2021-01-25 16:00:00,113.58,185.21,6.39,16.05,8.54,0.66,0.54,59.75,29.37,1.64,265.81,831.47,27.12,
2021-01-25 16:00:00,2021-01-25 17:00:00,114.57,188.61,6.34,15.83,8.42,0.99,0.51,62.25,31.61,1.63,280.43,833.29,26.8,
2021-01-25 17:00:00,2021-01-25 18:00:00,105.64,174.01,6.16,15.44,8.21,1.42,0.47,45.0,34.0,1.56,287.55,833.84,26.41,
2021-01-25 18:00:00,2021-01-25 19:00:00,79.11,127.9,6.23,16.04,8.53,1.99,0.47,11.0,37.16,1.47,288.44,833.85,26.03,
2021-01-25 19:00:00,2021-01-25 20:00:00,72.38,114.78,6.45,17.09,9.09,2.54,0.46,2.33,38.56,1.61,283.25,833.23,25.85,
2021-01-25 20:00:00,2021-01-25 21:00:00,87.24,138.03,6.37,16.56,8.81,2.7,0.46,,39.36,1.71,285.7,833.54,25.74,
2021-01-25 21:00:00,2021-01-25 22:00:00,89.69,141.47,6.31,16.55,8.8,2.29,0.45,,37.44,1.49,295.35,834.25,25.68,
2021-01-25 22:00:00,2021-01-25 23:00:00,92.5,147.65,6.23,17.38,9.24,1.91,0.44,,39.08,1.25,318.77,834.98,25.4,
2021-01-25 23:00:00,2021-01-26 00:00:00,96.66,155.21,6.16,16.02,8.52,1.88,0.43,,39.27,1.71,316.99,835.81,25.27,
2021-01-26 00:00:00,2021-01-26 01:00:00,80.47,128.54,6.41,16.41,8.72,1.48,0.43,,38.95,1.47,328.82,836.76,24.97,
2021-01-26 01:00:00,2021-01-26 02:00:00,77.49,123.81,6.18,15.84,8.43,1.33,0.42,,39.45,1.15,331.89,836.92,24.91,
2021-01-26 02:00:00,2021-01-26 03:00:00,84.14,134.78,6.29,15.81,8.41,1.16,0.41,,39.05,0.87,331.48,837.28,24.58,
2021-01-26 03:00:00,2021-01-26 04:00:00,84.32,134.63,6.38,20.05,10.67,1.19,0.42,1.0,38.31,0.83,334.3,837.41,24.49,
2021-01-26 04:00:00,2021-01-26 05:00:00,79.07,126.6,6.41,20.0,10.64,1.37,0.44,1.0,38.87,0.85,336.87,837.83,24.38,
2021-01-26 05:00:00,2021-01-26 06:00:00,84.95,134.77,6.2,19.79,10.53,1.45,0.45,1.33,37.87,0.86,334.29,837.72,24.36,
2021-01-26 06:00:00,2021-01-26 07:00:00,94.7,150.28,6.45,25.55,13.59,1.66,0.48,2.5,37.7,0.85,331.26,837.43,24.26,
2021-01-26 07:00:00,2021-01-26 08:00:00,107.37,172.78,7.16,31.79,16.91,2.05,0.51,3.75,37.79,0.83,337.79,837.75,24.18,
2021-01-26 08:00:00,2021-01-26 09:00:00,113.86,182.72,9.76,37.53,19.96,2.89,0.56,23.0,36.75,0.85,345.41,838.58,24.63,
2021-01-26 09:00:00,2021-01-26 10:00:00,115.07,183.9,9.67,41.17,21.9,3.44,0.62,45.75,34.35,0.68,310.75,834.68,25.47,
2021-01-26 10:00:00,2021-01-26 11:00:00,116.65,185.76,7.29,37.37,19.88,3.25,0.66,92.75,34.76,0.78,218.69,827.37,25.85,
2021-01-26 11:00:00,2021-01-26 12:00:00,113.22,180.44,6.52,26.5,14.09,2.86,0.66,145.25,32.33,0.57,188.76,824.68,26.21,
2021-01-26 12:00:00,2021-01-26 13:00:00,148.14,249.35,6.39,18.88,10.04,1.38,0.66,148.5,30.34,0.64,199.83,825.46,26.79,
2021-01-26 13:00:00,2021-01-26 14:00:00,114.33,191.34,6.36,17.02,9.05,1.87,0.65,155.75,32.68,1.49,231.62,829.02,26.61,
2021-01-26 14:00:00,2021-01-26 15:00:00,87.81,142.59,6.41,16.59,8.82,2.54,0.62,172.75,34.81,1.75,232.02,828.81,26.68,
2021-01-26 15:00:00,2021-01-26 16:00:00,94.51,154.06,6.31,16.21,8.62,2.73,0.57,175.25,34.24,1.55,231.32,829.16,26.72,
2021-01-26 16:00:00,2021-01-26 17:00:00,85.98,141.8,6.14,15.83,8.42,2.55,0.54,175.0,34.93,1.82,251.52,830.55,26.59,
2021-01-26 17:00:00,2021-01-26 18:00:00,60.82,99.15,6.17,15.4,8.19,2.51,0.52,179.75,35.94,1.99,270.42,832.17,26.27,
2021-01-26 18:00:00,2021-01-26 19:00:00,60.28,97.28,6.23,15.28,8.12,2.57,0.51,187.75,38.76,1.95,282.5,832.83,25.84,
2021-01-26 19:00:00,2021-01-26 20:00:00,69.31,111.09,6.04,12.56,8.38,2.97,0.51,146.75,41.65,1.84,288.86,833.96,25.61,
2021-01-26 20:00:00,2021-01-26 21:00:00,70.47,112.18,6.24,16.7,8.88,3.04,0.52,151.75,41.33,1.89,302.88,835.21,25.5,
2021-01-26 21:00:00,2021-01-26 22:00:00,77.71,124.11,6.21,18.71,9.95,2.47,0.52,120.75,38.46,1.39,306.93,835.42,25.2,
2021-01-26 22:00:00,2021-01-26 23:00:00,89.81,142.66,6.4,23.21,12.35,2.39,0.53,56.5,40.77,0.81,324.02,836.68,24.89,
2021-01-26 23:00:00,2021-01-27 00:00:00,95.44,151.5,6.4,26.85,14.28,2.56,0.56,17.67,40.53,0.83,317.02,836.21,24.79,
2021-01-27 00:00:00,2021-01-27 01:00:00,98.67,157.19,6.17,26.34,14.01,2.65,0.53,5.0,40.93,0.83,323.78,836.23,24.74,
2021-01-27 01:00:00,2021-01-27 02:00:00,91.66,148.0,6.53,19.79,10.53,1.94,0.55,9.75,39.22,0.85,335.01,837.42,24.58,
2021-01-27 02:00:00,2021-01-27 03:00:00,86.07,139.11,6.21,17.19,9.15,1.48,0.54,2.0,40.88,0.79,328.11,836.43,24.47,
2021-01-27 03:00:00,2021-01-27 04:00:00,84.49,135.43,6.22,21.04,11.19,2.08,0.54,1.5,40.25,0.85,327.17,836.82,24.27,
2021-01-27 04:00:00,2021-01-27 05:00:00,82.63,131.49,6.24,22.75,12.1,1.89,0.56,2.0,38.9,0.85,335.31,837.36,24.11,
2021-01-27 05:00:00,2021-01-27 06:00:00,87.28,138.53,6.45,28.1,14.95,1.99,0.58,1.0,40.23,0.8,339.28,835.28,24.07,
2021-01-27 06:00:00,2021-01-27 07:00:00,91.92,145.36,6.85,27.56,14.66,2.24,0.61,1.0,41.02,0.87,259.44,838.25,24.0,
2021-01-27 07:00:00,2021-01-27 08:00:00,108.15,172.6,14.02,45.99,24.46,4.1,0.65,1.75,42.18,0.87,9.03,833.25,23.94,
2021-01-27 08:00:00,2021-01-27 09:00:00,131.13,209.06,26.91,72.18,38.4,6.42,0.74,1.5,40.71,0.87,346.84,838.74,24.35,
