From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2019-04-04 19:00:00,2019-04-04 20:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-04 20:00:00,2019-04-04 21:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-04 21:00:00,2019-04-04 22:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-04 22:00:00,2019-04-04 23:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-04 23:00:00,2019-04-05 00:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 00:00:00,2019-04-05 01:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 01:00:00,2019-04-05 02:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 02:00:00,2019-04-05 03:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 03:00:00,2019-04-05 04:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 04:00:00,2019-04-05 05:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 05:00:00,2019-04-05 06:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 06:00:00,2019-04-05 07:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 07:00:00,2019-04-05 08:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 08:00:00,2019-04-05 09:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 09:00:00,2019-04-05 10:00:00,29.54,29.61,6.58,2.63,9.2,35.63,8.64,0.49,50.11,0.0,0.0,,,49.89,41.81,77.99,560.55,,1.99,0.33
2019-04-05 10:00:00,2019-04-05 11:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 11:00:00,2019-04-05 12:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 12:00:00,2019-04-05 13:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 13:00:00,2019-04-05 14:00:00,19.15,26.38,2.84,1.35,4.2,46.01,7.23,0.39,30.13,0.0,0.0,,,49.87,13.36,74.88,767.26,,,0.33
2019-04-05 14:00:00,2019-04-05 15:00:00,20.15,30.87,3.88,1.96,5.83,62.0,8.69,0.38,30.81,0.0,0.0,,,49.81,4.75,83.99,601.55,,,0.33
2019-04-05 15:00:00,2019-04-05 16:00:00,20.08,30.57,3.79,2.44,6.24,61.48,8.85,0.38,30.24,0.0,0.0,,,49.81,47.47,66.2,556.07,,,0.33
2019-04-05 16:00:00,2019-04-05 17:00:00,,,0.6,,0.76,,,,,,,,,39.91,17.29,47.98,164.0,,6.98,0.28
2019-04-05 17:00:00,2019-04-05 18:00:00,18.0,18.64,2.64,1.0,3.64,36.35,7.72,0.28,23.2,0.0,0.0,,,49.86,41.34,64.78,99.87,,10.27,0.35
2019-04-05 18:00:00,2019-04-05 19:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 19:00:00,2019-04-05 20:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 20:00:00,2019-04-05 21:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 21:00:00,2019-04-05 22:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 22:00:00,2019-04-05 23:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-05 23:00:00,2019-04-06 00:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 00:00:00,2019-04-06 01:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 01:00:00,2019-04-06 02:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 02:00:00,2019-04-06 03:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 03:00:00,2019-04-06 04:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 04:00:00,2019-04-06 05:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 05:00:00,2019-04-06 06:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 06:00:00,2019-04-06 07:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 07:00:00,2019-04-06 08:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 08:00:00,2019-04-06 09:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 09:00:00,2019-04-06 10:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 10:00:00,2019-04-06 11:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 11:00:00,2019-04-06 12:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 12:00:00,2019-04-06 13:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 13:00:00,2019-04-06 14:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 14:00:00,2019-04-06 15:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 15:00:00,2019-04-06 16:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 16:00:00,2019-04-06 17:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 17:00:00,2019-04-06 18:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 18:00:00,2019-04-06 19:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 19:00:00,2019-04-06 20:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 20:00:00,2019-04-06 21:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 21:00:00,2019-04-06 22:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 22:00:00,2019-04-06 23:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-06 23:00:00,2019-04-07 00:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 00:00:00,2019-04-07 01:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 01:00:00,2019-04-07 02:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 02:00:00,2019-04-07 03:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 03:00:00,2019-04-07 04:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 04:00:00,2019-04-07 05:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 05:00:00,2019-04-07 06:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 06:00:00,2019-04-07 07:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 07:00:00,2019-04-07 08:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 08:00:00,2019-04-07 09:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 09:00:00,2019-04-07 10:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 10:00:00,2019-04-07 11:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 11:00:00,2019-04-07 12:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 12:00:00,2019-04-07 13:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 13:00:00,2019-04-07 14:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 14:00:00,2019-04-07 15:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 15:00:00,2019-04-07 16:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 16:00:00,2019-04-07 17:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 17:00:00,2019-04-07 18:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 18:00:00,2019-04-07 19:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 19:00:00,2019-04-07 20:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 20:00:00,2019-04-07 21:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 21:00:00,2019-04-07 22:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 22:00:00,2019-04-07 23:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-07 23:00:00,2019-04-08 00:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 00:00:00,2019-04-08 01:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 01:00:00,2019-04-08 02:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 02:00:00,2019-04-08 03:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 03:00:00,2019-04-08 04:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 04:00:00,2019-04-08 05:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 05:00:00,2019-04-08 06:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 06:00:00,2019-04-08 07:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 07:00:00,2019-04-08 08:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 08:00:00,2019-04-08 09:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 09:00:00,2019-04-08 10:00:00,25.5,32.31,3.46,5.18,8.63,31.26,8.66,0.56,38.0,0.0,0.0,,,50.02,24.45,112.35,497.03,,3.77,0.29
2019-04-08 10:00:00,2019-04-08 11:00:00,28.1,39.74,2.64,4.1,6.73,37.8,8.53,0.58,38.05,0.0,0.0,,,49.45,37.29,95.24,651.8,,,0.29
2019-04-08 11:00:00,2019-04-08 12:00:00,30.07,42.41,2.31,3.29,5.62,43.55,8.5,0.57,34.26,0.0,0.0,,,50.62,42.65,74.68,703.75,,0.51,0.29
2019-04-08 12:00:00,2019-04-08 13:00:00,28.47,42.92,2.38,2.79,5.17,40.85,8.38,0.53,15.32,0.0,0.0,,,50.21,,80.4,799.35,,,0.29
2019-04-08 13:00:00,2019-04-08 14:00:00,28.4,41.76,2.0,2.23,4.24,37.23,8.45,0.51,27.32,0.0,0.0,,,50.16,,79.23,750.17,,,0.29
2019-04-08 14:00:00,2019-04-08 15:00:00,26.28,37.67,2.02,1.67,3.69,41.6,8.34,0.48,36.48,0.0,0.0,,,50.21,23.67,77.86,654.95,,,0.3
2019-04-08 15:00:00,2019-04-08 16:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 16:00:00,2019-04-08 17:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 17:00:00,2019-04-08 18:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 18:00:00,2019-04-08 19:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 19:00:00,2019-04-08 20:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 20:00:00,2019-04-08 21:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 21:00:00,2019-04-08 22:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 22:00:00,2019-04-08 23:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-08 23:00:00,2019-04-09 00:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 00:00:00,2019-04-09 01:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 01:00:00,2019-04-09 02:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 02:00:00,2019-04-09 03:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 03:00:00,2019-04-09 04:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 04:00:00,2019-04-09 05:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 05:00:00,2019-04-09 06:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 06:00:00,2019-04-09 07:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 07:00:00,2019-04-09 08:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 08:00:00,2019-04-09 09:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 09:00:00,2019-04-09 10:00:00,15.84,17.51,2.22,,1.73,23.44,7.24,0.49,36.95,0.0,0.0,,,50.19,,75.48,510.58,,,0.3
2019-04-09 10:00:00,2019-04-09 11:00:00,16.79,18.37,2.15,0.12,2.27,25.92,7.38,0.52,36.97,0.0,0.0,,,50.13,35.54,72.62,550.87,,,0.31
2019-04-09 11:00:00,2019-04-09 12:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 12:00:00,2019-04-09 13:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 13:00:00,2019-04-09 14:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 14:00:00,2019-04-09 15:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 15:00:00,2019-04-09 16:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 16:00:00,2019-04-09 17:00:00,,,,,,,,,,,,,,,,,,,,
2019-04-09 17:00:00,2019-04-09 18:00:00,30.03,32.31,1.26,2.81,4.07,29.53,8.76,0.61,28.94,0.0,0.0,,,50.07,36.66,72.54,72.59,,10.42,0.3
2019-04-09 18:00:00,2019-04-09 19:00:00,29.88,31.19,1.51,0.6,1.71,29.4,8.68,0.62,28.09,0.0,0.0,,,50.02,28.92,64.31,,,11.16,0.3
2019-04-09 19:00:00,2019-04-09 20:00:00,26.69,30.6,1.87,,1.56,27.63,8.63,0.66,31.82,0.0,0.0,,,50.01,14.35,63.17,,,13.12,0.3
2019-04-09 20:00:00,2019-04-09 21:00:00,22.94,28.88,2.25,0.07,1.81,30.08,8.46,0.67,35.28,0.0,0.0,,,49.87,10.48,72.6,,,11.55,0.3
2019-04-09 21:00:00,2019-04-09 22:00:00,19.99,26.35,2.44,,1.52,33.92,8.3,0.64,37.39,0.0,0.0,,,49.76,15.44,72.81,,,11.14,0.3
2019-04-09 22:00:00,2019-04-09 23:00:00,17.15,25.51,2.26,,0.5,32.8,8.35,0.62,39.01,0.0,0.0,,,49.77,18.51,71.21,,,8.8,0.3
2019-04-09 23:00:00,2019-04-10 00:00:00,14.82,23.12,2.09,,,31.99,8.25,0.6,40.43,0.0,0.0,,,49.8,24.18,78.25,,,6.73,0.3
2019-04-10 00:00:00,2019-04-10 01:00:00,12.84,17.99,2.02,,,25.95,8.43,0.57,44.27,0.0,0.0,,,49.95,22.59,85.99,,,8.5,0.3
2019-04-10 01:00:00,2019-04-10 02:00:00,10.95,13.54,1.92,,,24.43,8.44,0.58,46.91,0.0,0.0,,,49.99,,84.56,,,10.64,0.3
2019-04-10 02:00:00,2019-04-10 03:00:00,,,1.93,,,25.31,8.43,0.57,48.73,0.0,0.0,,,49.96,,92.43,,,11.21,0.3
2019-04-10 03:00:00,2019-04-10 04:00:00,,,1.67,,,22.58,8.45,0.55,50.24,0.0,0.0,,,49.99,,87.42,,,12.56,0.3
2019-04-10 04:00:00,2019-04-10 05:00:00,,,1.86,,,26.62,8.32,0.52,50.22,0.0,0.0,,,49.91,,91.36,,,9.7,0.29
2019-04-10 05:00:00,2019-04-10 06:00:00,12.64,16.23,2.24,,0.26,31.38,8.11,0.48,48.74,0.0,0.0,,,49.79,,102.21,,,7.67,0.3
2019-04-10 06:00:00,2019-04-10 07:00:00,14.73,21.98,2.5,,0.81,32.2,8.18,0.46,48.78,0.0,0.0,,,49.75,,96.57,21.88,,8.05,0.3
2019-04-10 07:00:00,2019-04-10 08:00:00,18.37,24.39,2.92,,1.32,31.93,8.29,0.48,49.4,0.0,0.0,,,49.78,,79.45,219.86,,3.91,0.29
2019-04-10 08:00:00,2019-04-10 09:00:00,22.28,28.37,2.29,,1.02,25.6,8.48,0.53,51.64,0.0,0.0,,,49.97,,97.22,234.28,,4.67,0.3
2019-04-10 09:00:00,2019-04-10 10:00:00,26.06,27.33,1.97,1.28,1.93,25.88,8.63,0.63,50.09,0.0,0.0,,,50.08,,93.16,473.39,,2.75,0.3
2019-04-10 10:00:00,2019-04-10 11:00:00,,,1.61,2.27,3.88,29.61,8.61,0.68,43.99,0.0,0.0,,,50.16,,69.37,670.69,,,0.3
2019-04-10 11:00:00,2019-04-10 12:00:00,,,1.6,2.33,3.92,29.02,8.75,0.68,36.68,0.0,0.0,,,50.4,9.3,65.98,800.47,,,0.3
2019-04-10 12:00:00,2019-04-10 13:00:00,31.7,31.71,1.55,1.77,3.33,29.68,8.56,0.63,33.64,0.0,0.0,,,50.45,17.39,67.11,809.97,,,0.3
2019-04-10 13:00:00,2019-04-10 14:00:00,26.5,34.79,1.73,0.76,2.49,36.02,8.31,0.57,32.4,0.0,0.0,,,48.2,33.66,75.14,770.09,,,0.3
2019-04-10 14:00:00,2019-04-10 15:00:00,22.76,39.23,1.6,1.37,2.97,38.28,8.21,0.51,31.01,0.0,0.0,,,49.68,21.14,75.15,662.19,,,0.3
2019-04-10 15:00:00,2019-04-10 16:00:00,20.24,37.26,2.37,1.92,4.28,43.67,8.16,0.46,28.39,0.0,0.0,,,49.69,,64.36,479.25,,,0.3
2019-04-10 16:00:00,2019-04-10 17:00:00,16.29,38.61,5.41,2.35,7.76,61.39,7.9,0.37,25.96,0.0,0.0,,,49.32,20.55,79.14,277.92,,,0.29
2019-04-10 17:00:00,2019-04-10 18:00:00,21.99,46.59,2.77,2.07,4.85,32.6,8.08,0.39,24.22,0.0,0.0,,,49.88,17.53,75.15,66.69,,7.45,0.3
2019-04-10 18:00:00,2019-04-10 19:00:00,23.66,34.07,2.18,0.46,2.65,25.09,8.5,0.53,24.7,0.0,0.0,,,49.92,1.33,77.03,,,9.54,0.3
2019-04-10 19:00:00,2019-04-10 20:00:00,,,2.77,1.18,3.95,24.36,8.66,0.64,29.3,0.0,0.0,,,49.98,,68.04,,,11.12,0.29
2019-04-10 20:00:00,2019-04-10 21:00:00,,,3.19,0.77,3.96,24.17,8.63,0.7,34.02,0.0,0.0,,,49.98,,67.35,,,11.57,0.3
2019-04-10 21:00:00,2019-04-10 22:00:00,17.44,17.92,3.97,2.0,5.97,23.73,8.69,0.76,37.29,0.0,0.0,,,49.97,,58.34,,,12.9,0.29
2019-04-10 22:00:00,2019-04-10 23:00:00,17.05,20.12,3.48,1.11,3.0,27.79,8.28,0.71,39.39,0.0,0.0,,,49.92,,68.11,,,14.2,0.29
2019-04-10 23:00:00,2019-04-11 00:00:00,13.46,25.21,3.21,,2.35,30.84,8.13,0.67,40.21,0.0,0.0,,,49.82,,76.42,,,13.01,0.29
2019-04-11 00:00:00,2019-04-11 01:00:00,12.52,25.05,2.86,,1.49,29.63,8.27,0.62,41.84,0.0,0.0,,,49.82,,73.84,,,12.14,0.29
2019-04-11 01:00:00,2019-04-11 02:00:00,10.89,22.96,2.69,,0.31,29.19,8.22,0.58,44.4,0.0,0.0,,,49.81,,81.51,,,11.59,0.3
2019-04-11 02:00:00,2019-04-11 03:00:00,11.81,18.12,2.26,,,21.34,8.5,0.6,49.66,0.0,0.0,,,49.81,,98.02,,,13.94,0.29
2019-04-11 03:00:00,2019-04-11 04:00:00,,,2.26,,,23.6,8.45,0.63,50.77,0.0,0.0,,,49.83,,103.84,,,15.42,0.29
2019-04-11 04:00:00,2019-04-11 05:00:00,,,2.42,,,24.0,8.5,0.61,52.27,0.0,0.0,,,49.84,,115.11,,,15.87,0.29
2019-04-11 05:00:00,2019-04-11 06:00:00,,,2.94,,1.14,24.35,8.42,0.61,52.98,0.0,0.0,,,49.84,,118.52,,,15.38,0.3
2019-04-11 06:00:00,2019-04-11 07:00:00,13.87,16.44,4.17,0.03,3.56,27.37,8.34,0.57,52.35,0.0,0.0,,,49.87,,119.1,52.73,,13.77,0.29
2019-04-11 07:00:00,2019-04-11 08:00:00,15.9,27.3,5.01,0.29,4.61,30.0,8.15,0.53,51.73,0.0,0.0,,,49.89,,102.73,143.72,,8.78,0.3
2019-04-11 08:00:00,2019-04-11 09:00:00,19.72,36.23,3.9,2.63,6.56,29.64,8.22,0.55,46.62,0.0,0.0,,,49.97,10.06,95.44,391.36,,2.96,0.29
2019-04-11 09:00:00,2019-04-11 10:00:00,23.16,40.51,2.89,3.91,6.79,30.03,8.33,0.57,40.99,0.0,0.0,,,50.03,18.96,104.8,598.06,,,0.29
2019-04-11 10:00:00,2019-04-11 11:00:00,27.01,42.03,2.36,4.13,6.49,34.41,8.43,0.63,36.61,0.0,0.0,,,50.01,23.43,91.2,645.7,,,0.29
2019-04-11 11:00:00,2019-04-11 12:00:00,24.91,35.8,2.77,2.93,5.71,46.46,8.25,0.62,31.93,0.0,0.0,,,50.09,22.84,75.71,807.71,,,0.29
2019-04-11 12:00:00,2019-04-11 13:00:00,23.19,34.78,2.67,2.29,4.95,46.8,8.25,0.6,29.47,0.0,0.0,,,50.27,39.33,86.83,826.41,,,3.05
2019-04-11 13:00:00,2019-04-11 14:00:00,20.54,34.09,2.87,1.5,3.98,47.75,8.33,0.58,28.28,0.0,0.0,,,49.61,29.55,75.27,767.29,,,3.35
2019-04-11 14:00:00,2019-04-11 15:00:00,22.01,34.42,1.95,2.73,3.99,35.33,8.3,0.52,30.38,0.0,0.0,,,47.75,17.71,74.0,609.25,,,3.26
2019-04-11 15:00:00,2019-04-11 16:00:00,23.12,33.79,1.45,5.98,7.43,34.48,8.31,0.5,28.4,0.0,0.0,,,47.88,26.86,65.27,450.97,,,3.52
2019-04-11 16:00:00,2019-04-11 17:00:00,23.41,30.42,1.66,6.35,8.01,37.7,8.28,0.48,26.05,0.0,0.0,,,50.34,15.03,72.59,280.86,,1.28,3.72
2019-04-11 17:00:00,2019-04-11 18:00:00,21.82,30.44,1.93,6.89,8.82,44.41,8.22,0.49,23.33,0.0,0.0,,,49.82,18.98,82.2,78.08,,6.64,3.72
2019-04-11 18:00:00,2019-04-11 19:00:00,22.19,32.26,2.56,5.05,7.62,45.54,8.37,0.51,20.5,0.0,0.0,,,49.73,14.13,70.94,,,8.6,3.72
2019-04-11 19:00:00,2019-04-11 20:00:00,19.25,33.83,2.86,2.89,5.74,43.53,8.33,0.53,23.08,0.0,0.0,,,48.16,17.65,68.16,,,8.36,3.6
2019-04-11 20:00:00,2019-04-11 21:00:00,17.64,31.81,3.19,2.87,6.05,42.53,8.3,0.55,26.47,0.0,0.0,,,49.62,15.2,80.96,,,8.61,3.72
2019-04-11 21:00:00,2019-04-11 22:00:00,15.5,28.63,3.38,2.63,6.0,40.75,8.28,0.57,30.39,0.0,0.0,,,49.55,,78.75,,,9.2,3.73
2019-04-11 22:00:00,2019-04-11 23:00:00,16.32,24.81,3.16,2.48,5.63,29.4,8.34,0.59,36.88,0.0,0.0,,,49.77,9.6,83.03,,,9.17,3.73
2019-04-11 23:00:00,2019-04-12 00:00:00,15.02,16.73,2.95,1.48,4.43,31.03,8.22,0.61,39.74,0.0,0.0,,,49.75,0.51,87.32,,,8.34,3.73
2019-04-12 00:00:00,2019-04-12 01:00:00,11.56,12.01,2.69,1.56,4.26,29.83,8.18,0.59,41.95,0.0,0.0,,,49.76,20.45,93.04,,,7.42,3.73
2019-04-12 01:00:00,2019-04-12 02:00:00,6.04,15.87,2.44,1.08,3.52,29.71,8.16,0.55,42.99,0.0,0.0,,,49.76,16.42,97.55,,,8.3,3.73
2019-04-12 02:00:00,2019-04-12 03:00:00,4.3,14.39,2.59,0.72,3.3,35.0,8.21,0.53,42.64,0.0,0.0,,,49.68,1.2,97.81,,,10.1,3.73
2019-04-12 03:00:00,2019-04-12 04:00:00,5.67,16.75,2.73,0.81,3.53,38.36,8.04,0.48,42.8,0.0,0.0,,,49.63,,103.3,,,9.69,3.74
2019-04-12 04:00:00,2019-04-12 05:00:00,8.62,18.24,2.82,1.28,4.1,37.68,8.04,0.46,43.84,0.0,0.0,,,49.63,,103.38,,,9.11,3.74
2019-04-12 05:00:00,2019-04-12 06:00:00,13.07,18.77,2.94,1.37,4.31,37.59,8.09,0.45,44.35,0.0,0.0,,,49.61,,95.02,,,11.6,3.73
2019-04-12 06:00:00,2019-04-12 07:00:00,15.68,20.18,3.26,3.18,6.42,29.89,8.21,0.44,45.02,0.0,0.0,,,49.68,5.28,114.71,30.15,,13.36,3.73
2019-04-12 07:00:00,2019-04-12 08:00:00,18.83,19.82,3.99,4.29,8.28,30.77,8.3,0.49,45.43,0.0,0.0,,,49.72,26.68,114.0,119.8,,11.31,3.73
2019-04-12 08:00:00,2019-04-12 09:00:00,23.3,26.41,3.72,5.33,9.04,31.39,8.33,0.53,44.87,0.0,0.0,,,49.75,38.47,118.49,241.12,,9.63,3.73
2019-04-12 09:00:00,2019-04-12 10:00:00,25.0,33.58,3.03,5.8,8.83,31.49,8.52,0.58,43.84,0.0,0.0,,,49.86,37.83,109.22,523.75,,3.02,3.73
2019-04-12 10:00:00,2019-04-12 11:00:00,26.87,40.47,2.15,7.06,9.21,38.92,8.59,0.62,41.03,0.0,0.0,,,49.83,32.24,82.81,729.8,,,3.73
2019-04-12 11:00:00,2019-04-12 12:00:00,28.09,47.18,2.41,7.84,10.25,47.63,8.63,0.63,35.75,0.0,0.0,,,49.63,18.17,84.14,800.33,,,3.73
2019-04-12 12:00:00,2019-04-12 13:00:00,29.12,48.46,2.25,6.2,8.46,50.37,8.52,0.63,32.89,0.0,0.0,,,49.83,12.13,69.09,822.15,,,3.73
2019-04-12 13:00:00,2019-04-12 14:00:00,27.18,44.58,2.37,5.28,7.65,50.74,8.32,0.6,31.0,0.0,0.0,,,49.04,17.49,79.02,773.38,,,3.73
2019-04-12 14:00:00,2019-04-12 15:00:00,25.21,38.84,1.95,5.82,7.77,38.86,8.44,0.55,30.86,0.0,0.0,,,49.32,24.32,72.98,664.73,,,3.73
2019-04-12 15:00:00,2019-04-12 16:00:00,20.43,25.42,1.87,5.69,7.55,37.35,7.77,0.49,27.5,0.0,0.0,,,49.93,23.08,72.02,503.73,,,3.74
2019-04-12 16:00:00,2019-04-12 17:00:00,18.95,25.52,1.92,5.92,7.84,39.2,8.36,0.53,27.75,0.0,0.0,,,49.84,18.88,78.2,290.02,,2.45,3.73
2019-04-12 17:00:00,2019-04-12 18:00:00,17.73,25.18,1.83,5.38,7.21,34.81,7.55,0.5,23.03,0.0,0.0,,,49.79,12.22,61.91,79.86,,7.67,3.74
2019-04-12 18:00:00,2019-04-12 19:00:00,19.36,30.5,2.66,4.46,7.13,41.47,8.31,0.6,23.62,0.0,0.0,,,49.71,6.61,62.45,,,9.94,3.73
2019-04-12 19:00:00,2019-04-12 20:00:00,18.76,32.62,3.29,3.17,6.46,44.36,8.37,0.63,27.05,0.0,0.0,,,49.64,,75.23,,,10.48,3.74
2019-04-12 20:00:00,2019-04-12 21:00:00,18.19,30.73,3.57,2.69,6.26,42.58,8.32,0.66,31.79,0.0,0.0,,,49.63,11.59,71.93,,,12.02,3.74
2019-04-12 21:00:00,2019-04-12 22:00:00,16.73,27.27,3.62,2.3,5.93,41.57,8.25,0.68,35.9,0.0,0.0,,,49.64,,67.63,,,11.26,3.74
2019-04-12 22:00:00,2019-04-12 23:00:00,15.56,22.75,3.23,2.04,5.27,33.57,8.27,0.67,39.94,0.0,0.0,,,49.66,,79.56,,,12.39,3.74
2019-04-12 23:00:00,2019-04-13 00:00:00,14.23,15.91,2.81,1.2,4.01,31.95,8.16,0.67,42.27,0.0,0.0,,,49.63,,80.6,,,11.72,3.74
2019-04-13 00:00:00,2019-04-13 01:00:00,,9.04,2.57,0.91,3.48,31.0,8.19,0.62,45.09,0.0,0.0,,,49.65,,82.1,,,11.52,3.73
2019-04-13 01:00:00,2019-04-13 02:00:00,9.96,11.06,2.5,0.57,3.08,30.76,8.14,0.59,47.1,0.0,0.0,,,49.67,,86.91,,,12.62,3.73
2019-04-13 02:00:00,2019-04-13 03:00:00,9.71,12.26,2.62,0.29,2.9,34.09,8.14,0.56,48.14,0.0,0.0,,,49.69,4.52,86.46,,,10.52,3.74
2019-04-13 03:00:00,2019-04-13 04:00:00,9.12,13.71,2.95,0.48,3.44,39.16,8.09,0.53,47.21,0.0,0.0,,,49.6,,106.64,,,9.74,3.73
2019-04-13 04:00:00,2019-04-13 05:00:00,8.78,17.46,3.12,0.88,4.0,39.24,8.05,0.5,47.04,0.0,0.0,,,49.58,,98.46,,,9.36,3.73
