From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C)
2022-12-01 03:00:00,2022-12-01 04:00:00,82.24,112.0,6.19,11.75,14.85,43.66,1.85,0.72,3.92,8.41,133.88,6.66,13.72,8.47,88.3,0.54,104.14,0.88,17.64
2022-12-01 04:00:00,2022-12-01 05:00:00,74.08,114.74,6.47,11.58,14.97,43.63,1.43,0.74,0.51,8.03,135.07,6.38,12.99,8.1,89.74,0.42,201.93,1.13,17.14
2022-12-01 05:00:00,2022-12-01 06:00:00,71.44,110.84,5.52,10.67,14.27,44.11,1.29,0.71,1.04,7.76,134.34,6.06,12.39,7.75,89.79,0.62,231.97,1.06,17.14
2022-12-01 06:00:00,2022-12-01 07:00:00,73.9,107.23,5.85,12.5,18.35,43.63,1.49,0.86,1.52,7.75,133.8,6.01,12.42,7.75,89.94,0.47,123.02,19.4,16.97
2022-12-01 07:00:00,2022-12-01 08:00:00,84.19,111.6,5.24,11.61,16.85,44.0,4.56,0.81,10.64,8.09,133.51,5.96,12.35,7.69,82.59,0.57,229.51,146.62,19.32
2022-12-01 08:00:00,2022-12-01 09:00:00,84.67,117.33,4.0,8.64,12.64,45.02,31.64,0.81,66.78,8.41,133.11,5.93,12.1,7.54,66.5,0.93,236.94,324.44,22.8
2022-12-01 09:00:00,2022-12-01 10:00:00,88.91,123.26,4.46,10.69,15.14,44.41,45.83,0.86,92.24,8.34,133.38,6.09,11.93,7.53,58.7,1.04,347.81,464.78,24.16
2022-12-01 10:00:00,2022-12-01 11:00:00,79.39,126.47,5.83,11.32,17.14,43.86,35.34,0.86,113.23,8.46,131.04,6.11,11.72,7.44,52.73,1.14,344.77,580.0,25.6
2022-12-01 11:00:00,2022-12-01 12:00:00,85.49,131.26,4.92,10.05,14.97,44.42,26.86,0.85,119.16,8.43,127.32,6.1,11.66,7.5,51.19,1.01,274.04,621.09,26.79
2022-12-01 12:00:00,2022-12-01 13:00:00,88.83,134.15,5.1,9.31,14.4,44.51,18.89,0.8,119.48,8.33,126.28,6.11,11.76,7.61,51.78,0.67,249.7,428.51,27.42
2022-12-01 13:00:00,2022-12-01 14:00:00,88.95,130.42,4.71,7.98,12.69,44.96,27.29,0.71,124.66,8.04,123.83,6.03,11.61,7.57,51.65,0.69,294.7,526.73,28.03
2022-12-01 14:00:00,2022-12-01 15:00:00,86.83,134.63,4.94,9.15,14.09,44.61,29.37,0.68,116.18,7.15,106.1,5.04,10.14,6.67,50.29,0.72,283.72,387.4,28.47
2022-12-01 15:00:00,2022-12-01 16:00:00,79.33,127.06,4.95,8.21,13.16,44.8,20.81,0.64,99.79,4.21,29.48,1.28,2.78,2.05,49.87,0.9,300.41,252.39,28.56
2022-12-01 16:00:00,2022-12-01 17:00:00,76.92,118.88,5.6,8.36,13.96,44.51,12.14,0.6,69.17,4.18,45.59,2.16,4.47,3.44,57.53,0.96,235.78,73.28,27.13
2022-12-01 17:00:00,2022-12-01 18:00:00,71.91,109.12,6.13,9.61,15.74,44.12,10.33,0.69,52.49,4.76,69.45,12.13,13.98,12.41,66.82,0.52,285.85,3.86,24.86
2022-12-01 18:00:00,2022-12-01 19:00:00,71.11,105.59,9.19,13.85,23.05,42.21,9.49,1.09,26.78,5.43,84.88,12.49,15.54,12.79,71.85,0.54,129.32,1.0,23.53
2022-12-01 19:00:00,2022-12-01 20:00:00,73.43,112.5,8.25,14.31,22.56,42.42,8.27,1.1,17.96,6.6,99.39,12.59,16.81,12.84,76.29,0.47,198.17,1.25,22.65
2022-12-01 20:00:00,2022-12-01 21:00:00,91.93,121.63,6.21,12.7,18.9,43.43,6.55,0.91,12.62,7.4,111.88,12.67,17.57,12.9,80.91,0.62,249.17,1.11,21.56
2022-12-01 21:00:00,2022-12-01 22:00:00,80.14,124.09,8.86,13.83,22.68,42.31,5.83,0.95,8.93,8.31,121.03,12.3,17.62,12.58,84.55,0.57,243.17,0.98,20.47
2022-12-01 22:00:00,2022-12-01 23:00:00,93.93,132.55,8.18,13.78,21.96,42.6,4.87,0.9,7.56,8.79,128.47,11.68,17.2,12.04,86.48,0.6,243.88,0.92,19.64
2022-12-01 23:00:00,2022-12-02 00:00:00,81.58,132.76,6.44,12.14,18.58,43.51,4.44,0.96,8.11,8.73,133.55,10.88,16.2,11.35,88.01,0.62,246.97,0.94,19.26
2022-12-02 00:00:00,2022-12-02 01:00:00,91.56,133.1,6.04,12.68,18.71,43.52,4.32,0.82,6.14,8.71,137.43,10.22,15.29,10.79,87.69,0.65,242.44,0.96,19.12
2022-12-02 01:00:00,2022-12-02 02:00:00,90.02,114.32,5.88,11.44,17.32,43.79,5.56,0.79,11.12,8.36,139.74,9.52,14.37,10.15,87.76,0.65,246.51,0.92,19.12
2022-12-02 02:00:00,2022-12-02 03:00:00,87.93,117.37,5.53,12.19,17.72,43.77,5.56,0.75,4.85,8.04,140.38,8.75,13.48,9.48,88.65,0.59,246.37,0.97,18.82
2022-12-02 03:00:00,2022-12-02 04:00:00,87.83,113.19,6.56,11.53,18.09,43.62,5.15,0.72,9.66,7.62,140.85,8.29,13.07,9.05,89.32,0.42,246.36,1.1,18.39
2022-12-02 04:00:00,2022-12-02 05:00:00,81.6,112.55,6.91,12.13,19.04,43.37,4.29,0.73,4.03,7.22,142.16,7.95,12.58,8.78,90.33,0.44,93.36,1.07,18.02
2022-12-02 05:00:00,2022-12-02 06:00:00,79.57,111.15,8.12,12.13,20.26,43.01,4.24,0.8,7.39,6.91,142.38,7.67,12.23,8.57,91.14,0.48,97.32,1.05,17.66
2022-12-02 06:00:00,2022-12-02 07:00:00,70.07,102.66,7.71,10.66,18.36,43.38,6.99,0.86,26.81,6.91,142.66,7.44,12.04,8.4,90.87,0.51,219.31,13.85,18.18
2022-12-02 07:00:00,2022-12-02 08:00:00,80.81,107.13,7.18,9.55,16.73,43.78,9.19,0.87,34.46,7.4,143.34,7.33,12.04,8.32,84.37,0.53,247.36,118.54,19.71
2022-12-02 08:00:00,2022-12-02 09:00:00,92.3,122.15,7.11,9.89,17.0,43.76,15.63,0.93,75.72,7.6,143.89,7.5,12.24,8.43,71.85,0.99,338.81,292.62,21.63
2022-12-02 09:00:00,2022-12-02 10:00:00,98.93,133.79,5.18,9.26,14.44,44.51,19.42,0.92,100.83,7.75,141.97,7.75,12.51,8.54,63.32,0.98,243.24,456.95,23.35
2022-12-02 10:00:00,2022-12-02 11:00:00,104.01,141.26,9.17,13.21,22.39,42.41,18.71,0.96,112.46,7.98,139.52,8.12,12.82,8.77,55.25,0.9,16.14,573.39,25.17
2022-12-02 11:00:00,2022-12-02 12:00:00,101.1,140.75,6.35,9.51,15.86,44.09,21.77,0.87,129.4,8.12,139.34,8.31,12.98,8.91,52.68,0.56,203.37,638.58,26.4
2022-12-02 12:00:00,2022-12-02 13:00:00,106.95,135.89,6.39,8.91,15.3,44.2,21.58,0.79,128.02,8.08,139.89,8.27,13.0,8.94,50.24,0.66,220.3,621.34,27.66
2022-12-02 13:00:00,2022-12-02 14:00:00,107.21,136.7,4.85,7.74,12.59,44.92,25.63,0.68,123.27,7.63,133.88,7.89,12.42,8.62,46.26,1.08,292.06,538.09,28.28
2022-12-02 14:00:00,2022-12-02 15:00:00,89.9,124.3,6.47,7.79,14.26,44.38,19.59,0.65,119.29,6.92,124.09,7.2,11.34,7.99,45.05,1.16,272.17,414.26,28.5
2022-12-02 15:00:00,2022-12-02 16:00:00,84.89,118.49,6.71,7.75,14.46,44.33,18.03,0.66,115.37,6.07,102.44,5.61,9.27,6.63,49.32,1.05,287.43,227.87,27.75
2022-12-02 16:00:00,2022-12-02 17:00:00,88.2,123.77,6.26,8.36,14.62,44.32,13.72,0.68,88.4,5.56,87.27,4.7,8.11,5.98,58.05,0.85,244.76,68.81,26.38
2022-12-02 17:00:00,2022-12-02 18:00:00,82.31,123.16,5.33,9.82,15.14,44.33,11.85,0.82,71.89,5.79,78.67,4.46,8.15,5.85,67.94,0.52,286.07,3.06,23.84
2022-12-02 18:00:00,2022-12-02 19:00:00,84.56,127.27,6.98,12.77,19.76,43.17,10.09,1.17,41.56,6.16,71.51,3.72,8.04,5.32,74.0,0.36,179.7,0.91,22.39
2022-12-02 19:00:00,2022-12-02 20:00:00,95.69,122.91,8.19,14.17,22.36,42.52,6.89,1.19,13.86,6.76,92.92,4.96,9.91,6.4,81.12,0.26,252.69,0.91,20.75
2022-12-02 20:00:00,2022-12-02 21:00:00,99.01,143.62,6.67,14.02,20.69,43.05,5.2,1.02,4.77,7.54,107.02,6.04,11.73,7.39,85.25,0.86,242.52,0.87,19.67
2022-12-02 21:00:00,2022-12-02 22:00:00,102.74,144.39,9.24,16.53,25.77,41.7,5.1,1.1,1.08,7.99,109.75,6.07,11.76,7.44,87.3,0.65,247.39,0.78,19.2
2022-12-02 22:00:00,2022-12-02 23:00:00,104.96,148.56,7.1,14.91,22.0,42.74,4.83,0.93,3.27,8.29,117.18,6.32,11.99,7.67,88.47,0.75,243.7,0.92,18.69
2022-12-02 23:00:00,2022-12-03 00:00:00,103.65,147.11,4.87,13.77,18.64,43.72,4.68,0.9,3.69,8.29,121.61,6.39,12.0,7.76,88.66,0.66,243.42,0.79,18.31
2022-12-03 00:00:00,2022-12-03 01:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 01:00:00,2022-12-03 02:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 02:00:00,2022-12-03 03:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 03:00:00,2022-12-03 04:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 04:00:00,2022-12-03 05:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 05:00:00,2022-12-03 06:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 06:00:00,2022-12-03 07:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 07:00:00,2022-12-03 08:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 08:00:00,2022-12-03 09:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 09:00:00,2022-12-03 10:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 10:00:00,2022-12-03 11:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 11:00:00,2022-12-03 12:00:00,,,,,,,,,,,,,,,,,,,
2022-12-03 12:00:00,2022-12-03 13:00:00,108.94,147.29,4.0,6.26,10.26,45.51,41.57,0.77,134.44,8.25,136.24,5.86,10.28,6.97,44.31,1.22,118.53,653.22,27.58
2022-12-03 13:00:00,2022-12-03 14:00:00,105.35,144.41,5.24,8.29,13.28,44.8,33.97,0.8,126.11,7.76,131.8,5.7,10.35,7.01,45.64,1.57,13.4,558.11,28.0
2022-12-03 14:00:00,2022-12-03 15:00:00,101.13,141.33,7.64,6.35,14.0,44.3,30.99,0.78,137.06,6.95,110.84,8.93,9.75,9.46,46.01,1.13,168.47,383.04,28.05
2022-12-03 15:00:00,2022-12-03 16:00:00,96.04,145.19,8.83,5.98,14.81,44.05,34.72,0.78,134.45,9.28,37.38,,48.2,454.75,46.36,0.87,252.85,209.78,27.77
2022-12-03 16:00:00,2022-12-03 17:00:00,107.1,152.2,11.56,9.26,20.82,42.51,25.98,1.05,82.74,16.05,58.64,,78.52,,50.13,1.09,38.61,66.78,26.44
2022-12-03 17:00:00,2022-12-03 18:00:00,100.45,153.48,11.27,9.31,20.59,42.55,15.3,1.0,48.75,18.31,75.29,,73.26,498.26,63.36,0.53,188.39,3.22,23.46
2022-12-03 18:00:00,2022-12-03 19:00:00,99.74,167.93,11.01,9.01,20.02,42.66,10.74,1.15,20.48,19.09,81.92,,61.52,81.74,75.31,0.55,246.45,1.04,21.23
2022-12-03 19:00:00,2022-12-03 20:00:00,109.91,174.42,10.93,14.98,25.91,40.86,9.5,1.25,2.8,20.62,96.1,,59.23,80.2,81.43,0.68,241.13,0.9,19.89
2022-12-03 20:00:00,2022-12-03 21:00:00,116.55,196.81,11.86,14.77,26.63,40.62,8.0,1.27,5.24,21.98,107.52,,53.7,74.43,81.88,0.56,243.58,0.86,19.44
2022-12-03 21:00:00,2022-12-03 22:00:00,124.44,184.1,9.95,12.3,22.24,41.76,6.52,1.04,5.92,22.46,116.27,,46.96,66.84,85.2,0.73,243.34,0.75,18.5
2022-12-03 22:00:00,2022-12-03 23:00:00,113.53,179.61,10.79,14.01,24.8,41.12,5.43,0.94,1.71,21.96,121.89,466.05,40.26,58.46,87.18,0.39,208.78,0.77,17.92
2022-12-03 23:00:00,2022-12-04 00:00:00,114.9,166.87,11.45,14.61,26.07,40.79,4.28,0.91,2.73,21.75,128.3,404.75,34.82,51.8,88.12,0.5,186.79,0.85,17.25
2022-12-04 00:00:00,2022-12-04 01:00:00,103.38,158.31,11.45,13.29,24.74,41.06,3.79,0.79,1.34,21.23,132.48,345.04,29.14,44.89,89.27,0.62,241.66,0.95,16.75
2022-12-04 01:00:00,2022-12-04 02:00:00,94.19,140.28,10.88,13.36,24.24,41.25,3.59,0.75,1.46,19.54,133.26,291.1,24.29,38.51,89.31,0.64,242.25,0.87,16.33
2022-12-04 02:00:00,2022-12-04 03:00:00,92.19,135.93,8.79,11.89,20.67,42.22,3.85,0.74,3.36,17.73,132.5,244.64,19.99,32.69,89.33,0.59,250.58,0.86,16.34
2022-12-04 03:00:00,2022-12-04 04:00:00,91.68,117.58,7.15,11.84,18.99,42.71,4.39,0.72,4.52,16.67,132.96,206.48,16.49,28.0,89.6,0.31,213.15,1.03,16.12
2022-12-04 04:00:00,2022-12-04 05:00:00,89.16,120.67,6.42,11.34,17.76,43.09,4.11,0.73,4.84,16.25,133.02,175.44,13.82,24.17,90.02,0.39,273.55,1.05,15.79
2022-12-04 05:00:00,2022-12-04 06:00:00,87.65,124.22,9.15,13.32,22.47,41.83,4.23,0.85,1.61,15.26,132.75,149.24,11.28,20.82,90.54,0.45,100.89,0.98,15.65
2022-12-04 06:00:00,2022-12-04 07:00:00,80.48,116.64,8.14,12.11,20.25,42.48,3.44,0.8,2.38,15.13,133.19,127.38,8.97,17.89,90.89,0.51,250.87,17.28,15.45
2022-12-04 07:00:00,2022-12-04 08:00:00,77.76,109.23,7.71,14.67,22.38,42.61,6.15,1.08,4.79,14.69,133.13,108.9,6.99,15.34,87.85,0.34,234.03,130.13,17.22
2022-12-04 08:00:00,2022-12-04 09:00:00,96.16,140.61,6.4,13.97,20.37,43.12,23.77,1.13,45.03,15.29,135.47,97.47,5.54,13.62,73.49,0.79,127.43,308.34,21.54
2022-12-04 09:00:00,2022-12-04 10:00:00,120.49,164.11,7.79,14.57,22.35,42.62,37.57,1.1,122.51,16.02,138.48,91.86,4.76,12.74,63.18,1.17,182.43,469.01,23.28
2022-12-04 10:00:00,2022-12-04 11:00:00,132.66,189.53,4.69,11.4,16.09,44.23,53.53,1.04,169.24,15.71,138.83,74.78,4.12,11.95,54.13,0.79,341.79,588.63,25.21
2022-12-04 11:00:00,2022-12-04 12:00:00,138.28,185.84,5.5,11.73,17.23,43.95,43.67,0.87,160.09,15.93,134.86,58.39,3.69,10.91,47.04,1.37,163.62,665.69,26.52
2022-12-04 12:00:00,2022-12-04 13:00:00,124.1,172.34,4.55,9.42,13.98,44.72,28.99,0.84,170.57,15.33,130.29,75.81,8.9,9.81,43.79,1.3,243.04,644.33,27.2
2022-12-04 13:00:00,2022-12-04 14:00:00,118.49,165.71,5.36,10.21,15.57,44.29,28.1,0.86,179.74,15.06,126.16,59.38,7.39,8.66,43.08,1.22,93.39,531.88,27.76
2022-12-04 14:00:00,2022-12-04 15:00:00,125.2,166.68,6.52,10.6,17.11,43.9,29.5,0.91,183.33,15.1,128.3,52.16,7.75,7.9,43.56,1.29,271.52,370.77,27.77
2022-12-04 15:00:00,2022-12-04 16:00:00,118.99,167.66,9.62,11.8,21.42,42.6,34.85,1.0,170.95,14.39,132.22,48.58,8.33,7.31,43.72,1.12,102.67,214.02,27.49
2022-12-04 16:00:00,2022-12-04 17:00:00,122.3,177.5,11.96,14.51,26.47,41.28,25.24,1.38,123.24,14.6,137.95,46.1,9.09,6.9,51.21,0.98,43.48,61.41,25.89
2022-12-04 17:00:00,2022-12-04 18:00:00,123.16,182.62,11.25,14.5,25.75,41.49,17.86,1.22,81.4,14.87,146.95,48.36,17.41,6.57,61.44,0.53,217.49,3.03,22.94
2022-12-04 18:00:00,2022-12-04 19:00:00,127.75,200.74,9.7,12.74,22.44,42.32,14.89,1.27,50.63,15.49,153.99,49.17,23.99,6.16,71.25,0.55,244.76,0.96,20.82
2022-12-04 19:00:00,2022-12-04 20:00:00,147.81,213.23,12.02,14.98,27.0,41.14,12.06,1.73,19.06,17.29,158.81,45.34,23.55,5.57,75.01,0.56,186.19,0.84,19.86
2022-12-04 20:00:00,2022-12-04 21:00:00,157.84,233.55,11.45,12.82,24.27,41.8,8.83,1.45,16.47,18.78,159.92,41.01,24.0,4.98,80.4,0.7,242.82,0.8,18.51
2022-12-04 21:00:00,2022-12-04 22:00:00,154.55,219.98,12.11,15.71,27.8,40.99,7.35,1.23,0.89,19.08,157.88,37.4,23.5,4.46,84.65,0.74,244.31,0.72,17.68
2022-12-04 22:00:00,2022-12-04 23:00:00,151.43,209.75,11.44,14.73,26.18,41.41,6.31,1.21,0.78,18.36,154.44,33.53,22.08,3.95,86.66,0.68,247.47,0.72,17.17
2022-12-04 23:00:00,2022-12-05 00:00:00,137.36,192.13,12.1,14.71,26.81,41.19,5.5,0.99,0.66,16.8,151.14,30.02,20.8,3.5,87.66,0.36,197.3,0.82,16.65
2022-12-05 00:00:00,2022-12-05 01:00:00,127.04,183.74,13.59,16.09,29.68,40.46,5.16,1.0,0.37,15.43,148.91,26.91,19.3,3.13,88.96,0.52,43.03,0.8,16.31
2022-12-05 01:00:00,2022-12-05 02:00:00,129.4,164.88,13.86,14.16,28.02,40.73,3.73,0.9,0.01,14.44,146.36,24.11,17.96,2.78,90.13,0.58,267.62,1.11,15.54
2022-12-05 02:00:00,2022-12-05 03:00:00,112.06,154.35,12.36,12.91,25.27,41.49,3.52,0.83,0.05,13.17,141.94,21.43,16.57,2.48,90.98,0.77,192.53,0.83,15.45
2022-12-05 03:00:00,2022-12-05 04:00:00,106.09,141.17,13.17,13.64,26.81,41.11,3.73,0.81,0.19,11.81,137.64,19.16,15.44,2.19,90.88,0.59,141.44,1.11,15.23
2022-12-05 04:00:00,2022-12-05 05:00:00,95.94,131.54,11.65,12.44,24.09,41.81,3.3,0.77,0.27,10.84,135.62,17.39,14.53,2.02,90.99,0.59,249.23,0.83,14.91
2022-12-05 05:00:00,2022-12-05 06:00:00,89.16,130.04,10.25,11.64,21.89,42.45,4.32,0.86,1.28,9.88,133.58,15.76,13.5,1.85,90.82,0.34,275.92,0.97,14.87
2022-12-05 06:00:00,2022-12-05 07:00:00,93.33,126.09,10.93,12.6,23.52,42.04,6.06,1.03,2.06,9.81,132.29,14.46,12.81,1.73,90.64,0.38,174.87,17.31,14.69
2022-12-05 07:00:00,2022-12-05 08:00:00,108.25,151.58,6.59,12.39,18.97,43.41,15.11,1.04,41.76,10.48,131.91,13.46,12.62,1.61,81.55,0.41,215.85,139.97,17.45
2022-12-05 08:00:00,2022-12-05 09:00:00,127.92,194.87,5.85,11.2,17.04,43.93,37.34,1.0,90.24,10.73,132.7,13.07,12.52,1.58,63.09,0.8,321.83,321.47,20.83
2022-12-05 09:00:00,2022-12-05 10:00:00,118.45,182.65,8.91,16.14,25.05,41.92,40.78,1.14,107.53,11.0,134.02,13.19,12.59,1.63,55.01,1.33,16.17,479.09,22.35
2022-12-05 10:00:00,2022-12-05 11:00:00,122.88,181.76,5.19,11.52,16.71,44.04,23.6,1.02,139.49,11.51,135.66,13.62,13.28,1.66,51.48,1.14,103.64,602.02,23.82
2022-12-05 11:00:00,2022-12-05 12:00:00,118.43,177.75,5.08,11.57,16.64,44.11,37.26,0.89,163.41,11.55,134.87,14.18,14.97,2.65,48.73,1.31,257.75,656.63,25.09
2022-12-05 12:00:00,2022-12-05 13:00:00,116.33,167.04,5.69,10.25,15.95,44.15,29.98,0.87,173.94,11.13,131.01,13.78,15.0,2.85,45.42,1.24,177.29,646.08,26.32
2022-12-05 13:00:00,2022-12-05 14:00:00,128.82,161.74,5.84,10.07,15.91,44.2,21.68,0.87,173.68,10.61,127.52,13.0,14.5,2.72,42.88,1.21,94.19,567.08,27.14
2022-12-05 14:00:00,2022-12-05 15:00:00,124.39,168.54,4.7,11.64,16.34,44.17,24.98,0.93,174.6,10.61,126.16,12.56,14.04,1.98,40.64,1.22,100.11,406.02,27.68
2022-12-05 15:00:00,2022-12-05 16:00:00,118.13,162.41,6.11,12.33,18.44,43.61,27.59,0.99,164.94,10.12,128.07,12.57,14.16,1.44,42.49,1.21,27.27,225.81,27.4
2022-12-05 16:00:00,2022-12-05 17:00:00,111.34,166.26,5.71,14.25,19.96,43.3,18.46,1.06,122.66,9.91,132.07,12.84,14.56,1.18,49.12,1.07,36.3,65.81,25.59
2022-12-05 17:00:00,2022-12-05 18:00:00,109.52,162.83,5.37,14.29,19.66,43.42,12.75,1.01,72.87,10.37,138.59,13.74,15.92,1.23,61.23,0.54,194.5,3.17,22.28
2022-12-05 18:00:00,2022-12-05 19:00:00,99.34,164.52,4.77,11.71,16.48,44.16,9.69,0.97,54.16,10.65,144.6,14.45,16.99,1.6,69.53,0.58,244.06,0.92,20.23
2022-12-05 19:00:00,2022-12-05 20:00:00,103.68,163.75,4.81,13.62,18.43,43.74,10.42,1.41,24.93,11.09,148.75,14.33,17.35,1.57,71.44,0.69,203.11,0.91,19.46
2022-12-05 20:00:00,2022-12-05 21:00:00,117.3,171.28,5.78,13.26,19.04,43.53,8.09,1.29,9.37,12.62,148.62,11.54,15.18,1.06,79.77,0.82,246.99,0.73,17.69
2022-12-05 21:00:00,2022-12-05 22:00:00,122.83,181.9,6.42,14.61,21.03,43.06,6.66,1.1,1.21,13.34,144.38,10.87,14.7,0.5,83.62,0.73,247.3,0.65,16.93
2022-12-05 22:00:00,2022-12-05 23:00:00,116.82,173.25,5.55,14.77,20.32,43.26,6.64,1.03,0.46,12.91,142.07,9.9,13.57,0.16,85.78,0.63,244.37,0.71,16.36
2022-12-05 23:00:00,2022-12-06 00:00:00,112.29,163.77,4.85,13.83,18.68,43.7,5.54,0.94,1.32,12.22,140.09,9.03,12.49,0.48,87.65,0.49,253.18,0.83,15.82
2022-12-06 00:00:00,2022-12-06 01:00:00,101.32,161.03,5.05,13.15,18.2,43.78,5.25,0.86,0.31,11.38,138.56,8.18,11.44,1.19,88.57,0.53,242.91,0.84,15.55
2022-12-06 01:00:00,2022-12-06 02:00:00,90.47,148.42,6.87,14.05,20.92,43.02,5.07,0.84,0.09,10.49,138.12,7.56,10.68,1.14,89.02,0.39,85.64,0.98,15.25
2022-12-06 02:00:00,2022-12-06 03:00:00,85.67,143.19,6.93,12.01,18.94,43.41,4.06,0.79,0.39,9.61,136.37,6.87,9.94,1.07,88.87,0.42,242.57,0.89,15.02
2022-12-06 03:00:00,2022-12-06 04:00:00,83.64,132.71,7.2,12.23,19.43,43.28,3.86,0.74,0.62,8.95,134.24,6.37,9.29,1.02,88.93,0.4,203.06,1.03,14.78
2022-12-06 04:00:00,2022-12-06 05:00:00,83.94,123.03,5.64,11.24,16.87,43.98,3.32,0.74,3.62,8.11,132.2,5.91,8.76,0.97,88.54,0.64,233.42,0.98,14.39
2022-12-06 05:00:00,2022-12-06 06:00:00,82.36,122.38,4.41,9.54,13.95,44.74,4.17,0.72,12.64,7.49,127.5,5.37,8.17,0.92,87.99,0.72,236.88,0.83,14.33
2022-12-06 06:00:00,2022-12-06 07:00:00,78.7,114.2,4.05,8.91,12.96,45.01,4.75,0.82,14.59,7.12,124.68,5.09,7.9,0.86,87.49,0.81,248.5,15.92,14.28
2022-12-06 07:00:00,2022-12-06 08:00:00,85.23,117.39,4.92,11.24,16.16,44.2,8.16,1.0,17.21,7.6,121.38,4.88,7.89,0.8,80.41,0.56,181.75,148.34,16.75
2022-12-06 08:00:00,2022-12-06 09:00:00,97.74,150.07,6.28,13.21,19.49,43.39,27.23,1.02,75.79,9.19,122.59,5.17,8.59,0.84,63.11,0.9,70.31,343.55,20.96
2022-12-06 09:00:00,2022-12-06 10:00:00,111.67,159.65,5.49,12.22,17.71,43.83,23.21,1.02,120.36,9.71,126.67,5.62,9.29,0.92,55.24,1.19,17.56,507.58,22.13
2022-12-06 10:00:00,2022-12-06 11:00:00,112.12,153.63,4.1,11.32,15.41,44.45,19.52,0.99,137.19,10.2,129.39,6.03,10.0,1.0,49.29,1.31,15.95,631.28,23.8
2022-12-06 11:00:00,2022-12-06 12:00:00,109.82,155.08,4.35,11.04,15.39,44.45,32.99,0.88,149.06,10.59,129.64,6.44,10.59,1.07,43.53,1.6,91.28,692.0,25.25
2022-12-06 12:00:00,2022-12-06 13:00:00,101.37,157.06,4.1,8.06,12.16,45.18,26.06,0.81,155.66,9.97,125.88,6.75,10.89,1.1,39.23,0.97,95.55,670.56,26.34
2022-12-06 13:00:00,2022-12-06 14:00:00,102.32,156.69,4.37,10.96,15.33,44.46,28.57,0.81,158.93,9.35,123.43,7.59,11.54,1.16,35.69,1.3,182.15,588.57,27.07
2022-12-06 14:00:00,2022-12-06 15:00:00,101.9,150.1,4.94,10.37,15.32,44.41,36.22,0.83,158.94,8.84,124.13,7.69,11.62,1.24,32.38,1.44,102.6,440.9,27.33
2022-12-06 15:00:00,2022-12-06 16:00:00,,,,,,,,,,,,,,,,,,,
2022-12-06 16:00:00,2022-12-06 17:00:00,,,,,,,,,,,,,,,,,,,
2022-12-06 17:00:00,2022-12-06 18:00:00,,,,,,,,,,,,,,,,,,,
2022-12-06 18:00:00,2022-12-06 19:00:00,,,,,24.19,,,,,,,,,,,,,,
2022-12-06 19:00:00,2022-12-06 20:00:00,,,,,26.55,,,,,,,,,,,,,,
2022-12-06 20:00:00,2022-12-06 21:00:00,,,,,,,,,,,,,,,,,,,
2022-12-06 21:00:00,2022-12-06 22:00:00,,,,,,,,,,,,,,,,,,,
2022-12-06 22:00:00,2022-12-06 23:00:00,,,,,,,,,,,,,,,,,,,
2022-12-06 23:00:00,2022-12-07 00:00:00,110.6,167.85,7.5,14.56,22.05,42.72,4.42,0.95,2.29,10.64,134.87,6.21,10.63,0.9,83.16,0.8,246.0,0.62,14.67
2022-12-07 00:00:00,2022-12-07 01:00:00,104.42,148.96,8.94,15.12,24.06,42.1,4.2,0.9,0.43,10.05,132.8,5.89,10.28,0.88,84.89,0.5,241.67,0.78,14.23
2022-12-07 01:00:00,2022-12-07 02:00:00,,,,,,,,,,,,,,,,,,,
2022-12-07 02:00:00,2022-12-07 03:00:00,,,,,,,,,,,,,,,,,,,
2022-12-07 03:00:00,2022-12-07 04:00:00,,,,,,,,,,,,,,,,,,,
2022-12-07 04:00:00,2022-12-07 05:00:00,,,,,,,,,,,,,,,,,,,
2022-12-07 05:00:00,2022-12-07 06:00:00,,,,,,,,,,,,,,,,,,,
2022-12-07 06:00:00,2022-12-07 07:00:00,,,,,,,,,,,,,,,,,,,
2022-12-07 07:00:00,2022-12-07 08:00:00,106.92,140.94,7.73,13.09,20.83,42.96,12.29,1.0,41.72,8.48,118.96,3.95,7.57,0.75,70.76,0.47,247.18,252.6,18.08
2022-12-07 08:00:00,2022-12-07 09:00:00,121.09,158.73,6.64,12.22,18.85,43.44,42.56,0.91,86.8,8.82,119.74,4.1,8.0,0.78,60.19,0.99,179.57,300.08,19.73
