From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-11-10 14:00:00,2022-11-10 15:00:00,76.03,84.27,1.32,9.39,6.07,3.88,0.84,40.76,2.46,155.06,313.15,1012.08,33.78,0.0
2022-11-10 15:00:00,2022-11-10 16:00:00,68.5,94.77,1.2,9.27,5.91,3.92,0.76,39.89,1.86,145.09,175.01,1011.48,34.06,0.0
2022-11-10 16:00:00,2022-11-10 17:00:00,51.25,92.37,1.14,9.48,5.97,3.82,0.69,40.38,1.85,143.83,81.66,1011.36,33.3,0.0
2022-11-10 17:00:00,2022-11-10 18:00:00,54.5,89.8,1.17,9.57,6.04,3.9,0.81,43.25,1.18,119.28,27.74,1011.62,32.32,0.0
2022-11-10 18:00:00,2022-11-10 19:00:00,70.97,119.77,1.2,9.33,5.94,4.0,0.96,47.49,1.25,83.22,0.25,1012.03,30.76,0.0
2022-11-10 19:00:00,2022-11-10 20:00:00,83.0,122.7,1.33,9.3,6.03,3.98,1.05,49.03,1.35,109.05,0.0,1012.69,29.71,0.0
2022-11-10 20:00:00,2022-11-10 21:00:00,122.0,125.0,1.21,9.46,6.02,3.81,1.12,51.08,1.15,100.61,0.0,1013.47,28.98,0.0
2022-11-10 21:00:00,2022-11-10 22:00:00,89.0,122.13,1.35,9.41,6.11,3.81,1.17,52.41,1.05,117.71,0.0,1014.02,28.45,0.0
2022-11-10 22:00:00,2022-11-10 23:00:00,78.25,124.57,1.21,9.46,6.02,3.8,1.18,54.06,1.23,100.79,0.0,1014.1,28.04,0.0
2022-11-10 23:00:00,2022-11-11 00:00:00,90.61,138.19,1.24,9.42,6.02,3.8,1.27,55.09,1.27,113.03,0.0,1013.99,27.73,0.0
2022-11-11 00:00:00,2022-11-11 01:00:00,126.75,161.13,1.21,9.37,5.97,3.83,1.33,57.62,0.78,174.46,0.0,1013.85,26.82,0.0
2022-11-11 01:00:00,2022-11-11 02:00:00,124.0,175.34,1.15,9.41,5.94,4.05,1.29,60.89,1.22,192.91,0.0,1013.48,26.09,0.0
2022-11-11 02:00:00,2022-11-11 03:00:00,111.0,161.87,1.2,9.46,6.01,4.01,1.17,60.67,0.88,166.47,0.0,1012.94,25.86,0.0
2022-11-11 03:00:00,2022-11-11 04:00:00,87.0,136.83,1.24,9.45,6.03,3.99,1.09,61.25,0.63,179.6,0.0,1012.77,25.46,0.0
2022-11-11 04:00:00,2022-11-11 05:00:00,79.0,111.45,1.3,9.38,6.05,3.98,1.05,60.55,0.85,102.18,0.0,1012.75,25.72,0.0
2022-11-11 05:00:00,2022-11-11 06:00:00,80.79,115.53,1.16,9.37,5.92,3.93,1.02,61.71,0.96,93.97,0.0,1012.93,25.61,0.0
2022-11-11 06:00:00,2022-11-11 07:00:00,80.5,117.73,1.22,9.32,5.95,3.92,1.03,65.14,0.92,73.96,0.0,1013.53,24.73,0.0
2022-11-11 07:00:00,2022-11-11 08:00:00,99.25,135.83,1.4,9.29,6.08,3.77,1.1,66.0,1.08,104.22,40.42,1014.24,24.55,0.0
2022-11-11 08:00:00,2022-11-11 09:00:00,133.0,165.97,1.29,9.5,6.1,3.97,1.24,61.48,0.96,119.9,180.37,1015.02,26.52,0.0
2022-11-11 09:00:00,2022-11-11 10:00:00,162.5,208.77,1.33,9.44,6.11,3.9,1.34,53.7,1.32,134.72,319.17,1015.55,29.36,0.0
2022-11-11 10:00:00,2022-11-11 11:00:00,155.75,215.37,1.29,9.38,6.04,3.85,1.34,46.24,1.7,155.72,397.97,1015.72,31.56,0.0
2022-11-11 11:00:00,2022-11-11 12:00:00,111.5,161.67,1.3,9.25,5.98,3.8,1.25,43.99,2.42,154.36,456.09,1015.17,32.15,0.0
2022-11-11 12:00:00,2022-11-11 13:00:00,106.25,149.1,1.37,9.28,6.05,3.88,1.14,43.69,3.06,173.05,452.0,1014.13,32.66,0.0
2022-11-11 13:00:00,2022-11-11 14:00:00,98.0,125.09,1.27,9.39,6.03,3.91,0.99,39.9,2.78,163.57,413.77,1013.01,33.75,0.0
2022-11-11 14:00:00,2022-11-11 15:00:00,74.25,94.57,1.24,9.44,6.03,3.84,0.89,37.04,2.74,170.6,323.49,1012.09,34.36,0.0
2022-11-11 15:00:00,2022-11-11 16:00:00,57.48,77.9,1.13,9.43,5.94,3.8,0.83,35.6,2.04,151.99,189.96,1011.42,34.49,0.0
2022-11-11 16:00:00,2022-11-11 17:00:00,59.0,72.17,1.22,9.43,6.0,3.8,0.82,38.05,1.8,158.97,93.95,1011.23,33.7,0.0
2022-11-11 17:00:00,2022-11-11 18:00:00,60.93,80.2,1.23,9.41,6.0,3.8,0.89,41.15,1.69,136.09,27.78,1011.52,32.37,0.0
2022-11-11 18:00:00,2022-11-11 19:00:00,57.0,99.31,1.31,9.26,5.99,3.82,1.0,44.31,1.54,105.58,0.18,1012.08,30.88,0.0
2022-11-11 19:00:00,2022-11-11 20:00:00,33.5,119.26,1.34,9.3,6.03,3.73,1.12,46.7,1.36,110.58,0.0,1012.68,29.95,0.0
2022-11-11 20:00:00,2022-11-11 21:00:00,71.0,133.97,1.39,9.37,6.12,3.74,1.26,50.28,1.51,121.02,0.0,1013.37,29.22,0.0
2022-11-11 21:00:00,2022-11-11 22:00:00,119.25,149.33,1.34,9.36,6.06,3.79,1.09,52.78,1.4,105.81,0.0,1013.86,28.74,0.0
2022-11-11 22:00:00,2022-11-11 23:00:00,105.0,158.45,1.39,9.31,6.08,3.8,1.24,54.98,1.29,94.13,0.0,1014.05,28.22,0.0
2022-11-11 23:00:00,2022-11-12 00:00:00,114.0,167.2,1.27,9.35,6.0,3.88,1.3,56.27,1.41,120.59,0.0,1014.08,27.44,0.0
2022-11-12 00:00:00,2022-11-12 01:00:00,,180.53,1.35,9.34,6.06,4.0,1.29,56.48,1.12,123.34,0.0,1013.83,27.03,0.0
2022-11-12 01:00:00,2022-11-12 02:00:00,,177.14,1.45,9.31,6.14,3.95,1.23,57.33,1.04,106.01,0.0,1013.23,26.46,0.0
2022-11-12 02:00:00,2022-11-12 03:00:00,,163.53,1.18,9.42,5.97,3.9,1.17,55.75,1.17,117.03,0.0,1012.66,26.2,0.0
2022-11-12 03:00:00,2022-11-12 04:00:00,,132.02,1.28,9.33,6.01,3.9,1.09,55.82,1.14,132.85,0.0,1012.38,25.82,0.0
2022-11-12 04:00:00,2022-11-12 05:00:00,,112.03,1.48,9.31,6.16,3.9,1.04,56.02,1.3,166.86,0.0,1012.49,25.34,0.0
2022-11-12 05:00:00,2022-11-12 06:00:00,,119.2,1.42,9.3,6.11,3.87,0.99,58.17,1.48,190.25,0.0,1012.82,24.63,0.0
2022-11-12 06:00:00,2022-11-12 07:00:00,,122.83,1.23,9.53,6.07,3.76,1.04,64.12,1.09,198.13,0.0,1013.63,23.73,0.0
2022-11-12 07:00:00,2022-11-12 08:00:00,,200.24,1.29,9.37,6.03,3.95,1.17,70.55,1.3,188.71,23.46,1014.53,23.75,0.0
2022-11-12 08:00:00,2022-11-12 09:00:00,,286.5,1.39,9.39,6.12,3.94,1.16,67.03,1.82,190.34,87.07,1015.48,24.87,0.0
2022-11-12 09:00:00,2022-11-12 10:00:00,,221.17,1.32,9.38,6.06,4.19,1.35,60.36,2.77,191.62,257.8,1015.95,26.83,0.0
2022-11-12 10:00:00,2022-11-12 11:00:00,,271.0,1.4,9.33,6.11,4.24,1.41,52.57,3.15,196.39,369.05,1016.0,29.38,0.0
2022-11-12 11:00:00,2022-11-12 12:00:00,,247.2,1.24,9.33,5.97,4.16,1.25,47.52,3.69,199.48,433.6,1015.27,30.88,0.0
2022-11-12 12:00:00,2022-11-12 13:00:00,,175.77,1.22,9.42,6.0,4.17,1.11,45.38,3.48,195.54,433.99,1014.24,32.03,0.0
2022-11-12 13:00:00,2022-11-12 14:00:00,,198.0,1.27,9.32,5.99,4.03,1.01,41.73,3.04,178.95,385.94,1012.98,32.88,0.0
2022-11-12 14:00:00,2022-11-12 15:00:00,,,1.27,9.45,6.06,3.91,0.91,39.84,2.91,181.07,304.21,1012.05,33.08,0.0
2022-11-12 15:00:00,2022-11-12 16:00:00,,,1.3,9.46,6.09,3.82,0.86,40.18,2.52,171.1,183.48,1011.41,32.84,0.0
2022-11-12 16:00:00,2022-11-12 17:00:00,,,1.23,9.48,6.04,3.82,0.86,41.4,2.8,178.49,86.53,1011.25,32.16,0.0
2022-11-12 17:00:00,2022-11-12 18:00:00,,,1.4,9.52,6.2,3.82,0.9,43.18,1.49,160.96,28.03,1011.37,31.12,0.0
2022-11-12 18:00:00,2022-11-12 19:00:00,,,1.29,9.37,6.04,3.8,1.02,48.63,1.58,117.09,0.2,1011.94,29.98,0.0
2022-11-12 19:00:00,2022-11-12 20:00:00,,,1.25,9.27,5.95,3.73,1.08,51.25,1.92,128.38,0.0,1012.79,29.03,0.0
2022-11-12 20:00:00,2022-11-12 21:00:00,125.0,147.0,1.27,9.33,6.0,3.69,1.13,49.78,1.95,134.28,0.0,1013.35,28.57,0.0
2022-11-12 21:00:00,2022-11-12 22:00:00,119.25,149.41,1.23,9.39,5.99,3.68,1.13,51.48,2.0,122.32,0.0,1013.83,27.98,0.0
2022-11-12 22:00:00,2022-11-12 23:00:00,105.0,158.45,1.35,9.34,6.07,3.85,1.15,52.78,1.77,121.51,0.0,1013.88,27.39,0.0
2022-11-12 23:00:00,2022-11-13 00:00:00,114.0,167.35,1.23,9.42,6.01,3.9,1.15,49.62,1.8,132.06,0.0,1013.71,27.21,0.0
2022-11-13 00:00:00,2022-11-13 01:00:00,,180.52,1.29,9.28,5.99,3.9,1.07,49.47,1.65,139.81,0.0,1013.34,26.68,0.0
2022-11-13 01:00:00,2022-11-13 02:00:00,,177.13,1.26,9.38,6.01,3.9,1.03,50.24,1.29,133.3,0.0,1012.87,26.12,0.0
2022-11-13 02:00:00,2022-11-13 03:00:00,,163.53,1.34,9.4,6.09,3.9,1.0,53.5,1.26,172.81,0.0,1012.43,25.03,0.0
2022-11-13 03:00:00,2022-11-13 04:00:00,,131.75,1.26,9.4,6.03,3.92,0.95,57.09,1.25,175.03,0.0,1012.16,24.37,0.0
2022-11-13 04:00:00,2022-11-13 05:00:00,,112.14,1.35,9.38,6.09,3.84,0.92,56.69,0.81,147.25,0.0,1011.86,24.64,0.0
2022-11-13 05:00:00,2022-11-13 06:00:00,,119.2,1.26,9.33,5.99,3.71,0.92,58.8,1.21,193.45,0.0,1012.1,24.33,0.0
2022-11-13 06:00:00,2022-11-13 07:00:00,,123.28,1.32,9.32,6.03,3.73,0.93,61.99,1.84,183.63,0.0,1012.63,24.0,0.0
2022-11-13 07:00:00,2022-11-13 08:00:00,,200.28,1.35,9.25,6.02,3.88,1.02,66.2,2.62,198.31,26.51,1013.32,23.76,0.0
2022-11-13 08:00:00,2022-11-13 09:00:00,,286.5,1.4,9.22,6.04,4.11,1.14,63.28,2.9,192.38,139.08,1013.98,25.16,0.0
2022-11-13 09:00:00,2022-11-13 10:00:00,,221.69,1.28,9.36,6.02,4.05,1.17,56.02,3.35,196.78,276.31,1014.38,27.39,0.0
2022-11-13 10:00:00,2022-11-13 11:00:00,,271.0,1.38,9.38,6.11,4.15,1.16,54.69,2.82,185.56,366.06,1014.32,28.88,0.0
2022-11-13 11:00:00,2022-11-13 12:00:00,,246.35,1.35,9.29,6.04,4.1,1.12,51.94,3.01,186.96,425.84,1013.55,30.47,0.0
2022-11-13 12:00:00,2022-11-13 13:00:00,,175.77,1.33,9.38,6.07,4.0,1.04,47.85,3.37,197.21,438.15,1012.66,31.36,0.0
2022-11-13 13:00:00,2022-11-13 14:00:00,,198.0,1.33,9.44,6.1,3.92,0.98,45.27,2.91,171.1,381.31,1011.49,31.96,0.0
2022-11-13 14:00:00,2022-11-13 15:00:00,,,1.17,9.45,5.97,3.87,0.93,43.95,2.34,180.58,291.08,1010.56,32.23,0.0
2022-11-13 15:00:00,2022-11-13 16:00:00,,,1.3,9.35,6.03,3.82,0.9,43.12,2.34,181.94,175.53,1010.04,32.07,0.0
2022-11-13 16:00:00,2022-11-13 17:00:00,,,1.21,9.5,6.04,3.74,0.88,44.89,2.33,174.79,82.22,1009.8,31.39,0.0
2022-11-13 17:00:00,2022-11-13 18:00:00,,,1.32,9.42,6.09,3.62,0.9,46.51,1.97,176.59,27.29,1009.99,30.29,0.0
2022-11-13 18:00:00,2022-11-13 19:00:00,,,1.29,9.45,6.07,3.71,1.02,48.24,1.03,117.4,0.15,1010.54,29.23,0.0
2022-11-13 19:00:00,2022-11-13 20:00:00,,,1.38,9.45,6.15,3.71,1.25,50.68,1.16,118.69,0.0,1011.42,28.65,0.0
2022-11-13 20:00:00,2022-11-13 21:00:00,125.0,147.0,1.41,9.44,6.17,3.72,1.29,51.63,1.52,138.46,0.0,1012.31,28.14,0.0
2022-11-13 21:00:00,2022-11-13 22:00:00,119.44,149.33,1.34,9.38,6.08,3.86,1.31,52.88,1.27,124.63,0.0,1012.85,27.68,0.0
2022-11-13 22:00:00,2022-11-13 23:00:00,105.0,158.45,1.17,9.44,5.97,3.9,1.31,52.02,1.42,128.23,0.0,1012.98,27.34,0.0
2022-11-13 23:00:00,2022-11-14 00:00:00,114.0,167.34,1.28,9.47,6.08,3.9,1.31,53.71,1.24,126.04,0.0,1012.69,26.63,0.0
2022-11-14 00:00:00,2022-11-14 01:00:00,,180.52,1.33,9.24,5.99,3.9,1.26,52.96,1.6,156.55,0.0,1012.42,26.35,0.0
2022-11-14 01:00:00,2022-11-14 02:00:00,,177.07,1.4,9.35,6.11,3.9,1.19,55.95,1.36,185.37,0.0,1011.95,25.56,0.0
2022-11-14 02:00:00,2022-11-14 03:00:00,,163.27,1.24,9.32,5.96,3.9,1.11,57.92,1.4,200.65,0.0,1011.47,24.8,0.0
2022-11-14 03:00:00,2022-11-14 04:00:00,,131.75,1.28,9.28,5.98,3.79,1.07,59.48,1.72,196.96,0.0,1011.21,24.52,0.0
2022-11-14 04:00:00,2022-11-14 05:00:00,,112.03,1.31,9.47,6.1,3.73,1.03,61.93,1.95,192.99,0.0,1011.12,24.06,0.0
2022-11-14 05:00:00,2022-11-14 06:00:00,,119.1,1.41,9.3,6.09,3.76,0.98,63.59,2.12,192.17,0.0,1011.32,23.75,0.0
2022-11-14 06:00:00,2022-11-14 07:00:00,,123.29,1.47,9.32,6.15,3.79,0.97,64.27,2.12,202.07,0.0,1011.86,23.48,0.0
2022-11-14 07:00:00,2022-11-14 08:00:00,,200.28,1.3,9.34,6.03,4.07,1.07,64.57,2.67,193.86,34.79,1012.68,23.73,0.0
2022-11-14 08:00:00,2022-11-14 09:00:00,,285.62,1.45,9.3,6.13,4.44,1.17,62.79,3.05,189.45,165.83,1013.64,24.97,0.0
2022-11-14 09:00:00,2022-11-14 10:00:00,,221.71,1.24,9.44,6.03,4.25,1.22,60.14,3.2,187.43,296.95,1014.08,26.34,0.0
2022-11-14 10:00:00,2022-11-14 11:00:00,,271.0,1.33,9.3,6.03,4.29,1.3,55.02,3.21,197.87,382.01,1014.15,28.35,0.0
2022-11-14 11:00:00,2022-11-14 12:00:00,,246.35,1.28,9.38,6.03,4.04,1.17,51.55,2.87,199.55,442.38,1013.68,29.93,0.0
2022-11-14 12:00:00,2022-11-14 13:00:00,,176.01,1.39,9.33,6.09,3.99,1.11,47.5,1.68,189.08,435.43,1012.67,32.13,0.0
2022-11-14 13:00:00,2022-11-14 14:00:00,,198.0,1.29,9.36,6.03,3.92,1.1,41.7,0.84,187.95,390.42,1011.7,34.52,0.0
2022-11-14 14:00:00,2022-11-14 15:00:00,,,1.38,9.38,6.11,3.94,1.09,38.76,0.85,127.13,289.43,1010.75,35.94,0.0
2022-11-14 15:00:00,2022-11-14 16:00:00,,,1.34,9.35,6.06,3.7,1.12,43.61,0.92,131.32,169.75,1010.2,35.09,0.0
2022-11-14 16:00:00,2022-11-14 17:00:00,,,1.4,9.32,6.09,3.66,1.16,50.73,1.0,133.81,78.98,1010.11,32.64,0.0
2022-11-14 17:00:00,2022-11-14 18:00:00,,,1.21,9.36,5.96,3.7,1.21,55.39,0.87,142.28,25.98,1010.42,30.68,0.0
2022-11-14 18:00:00,2022-11-14 19:00:00,,,1.28,9.38,6.03,3.68,1.26,60.76,1.13,72.27,0.13,1010.93,28.75,0.0
2022-11-14 19:00:00,2022-11-14 20:00:00,,,1.33,9.31,6.03,3.71,1.31,59.19,1.16,53.21,0.0,1011.56,28.33,0.0
2022-11-14 20:00:00,2022-11-14 21:00:00,125.0,147.0,1.31,9.36,6.04,3.9,1.38,63.67,0.88,83.94,0.0,1012.21,27.61,0.0
2022-11-14 21:00:00,2022-11-14 22:00:00,119.44,149.33,1.27,9.39,6.03,3.9,1.43,65.05,0.61,86.14,0.0,1012.61,26.9,0.0
2022-11-14 22:00:00,2022-11-14 23:00:00,105.0,158.45,1.29,9.46,6.08,3.9,1.49,63.27,1.12,112.47,0.0,1012.69,26.79,0.0
2022-11-14 23:00:00,2022-11-15 00:00:00,114.0,167.2,1.35,9.34,6.06,3.9,1.47,62.53,0.98,147.56,0.0,1012.6,26.38,0.0
2022-11-15 00:00:00,2022-11-15 01:00:00,,180.52,1.45,9.34,6.15,3.9,1.42,62.07,0.75,151.71,0.0,1012.46,26.02,0.0
2022-11-15 01:00:00,2022-11-15 02:00:00,,177.07,1.32,9.33,6.04,3.87,1.38,63.02,0.47,148.88,0.0,1012.2,25.45,0.0
2022-11-15 02:00:00,2022-11-15 03:00:00,,163.53,1.28,9.27,5.98,3.7,1.3,63.9,0.99,100.84,0.0,1011.74,25.28,0.0
2022-11-15 03:00:00,2022-11-15 04:00:00,,131.76,1.12,9.45,5.94,3.67,1.27,66.17,0.67,138.35,0.0,1011.59,24.53,0.0
2022-11-15 04:00:00,2022-11-15 05:00:00,,112.14,1.25,9.26,5.94,3.63,1.22,67.13,0.78,197.63,0.0,1011.75,23.94,0.0
2022-11-15 05:00:00,2022-11-15 06:00:00,,119.1,1.31,9.31,6.01,3.67,1.18,67.73,1.07,178.71,0.0,1011.88,23.48,0.0
2022-11-15 06:00:00,2022-11-15 07:00:00,,123.29,1.3,9.36,6.04,3.68,1.16,68.19,1.09,179.04,0.0,1012.52,23.15,0.0
2022-11-15 07:00:00,2022-11-15 08:00:00,,200.28,1.34,9.37,6.08,3.86,1.18,70.46,1.15,184.38,39.61,1013.48,23.32,0.0
2022-11-15 08:00:00,2022-11-15 09:00:00,,285.62,1.33,9.58,6.18,4.15,1.24,67.66,1.65,191.51,171.24,1014.38,25.14,0.0
2022-11-15 09:00:00,2022-11-15 10:00:00,,221.17,1.17,9.54,6.03,4.03,1.32,62.27,1.92,184.55,299.02,1015.08,27.12,0.0
2022-11-15 10:00:00,2022-11-15 11:00:00,,271.0,1.23,9.46,6.04,4.09,1.42,57.1,1.71,167.5,376.42,1015.25,29.32,0.0
2022-11-15 11:00:00,2022-11-15 12:00:00,,246.35,1.33,9.35,6.05,4.03,1.51,51.77,1.4,160.69,420.12,1014.72,31.54,0.0
2022-11-15 12:00:00,2022-11-15 13:00:00,,176.01,1.19,9.39,5.97,4.03,1.5,45.76,0.97,148.39,420.8,1013.74,33.69,0.0
2022-11-15 13:00:00,2022-11-15 14:00:00,,198.0,1.32,9.4,6.07,3.86,1.39,41.56,1.11,109.58,388.74,1012.62,34.77,0.0
2022-11-15 14:00:00,2022-11-15 15:00:00,,,1.31,9.38,6.05,3.61,1.27,37.8,0.96,155.62,300.5,1011.67,36.03,0.0
2022-11-15 15:00:00,2022-11-15 16:00:00,,,1.2,9.25,5.9,3.6,1.14,37.88,0.8,152.17,171.74,1010.85,35.45,0.0
2022-11-15 16:00:00,2022-11-15 17:00:00,,,1.39,9.3,6.07,3.55,1.1,41.2,1.0,95.14,73.51,1010.53,33.78,0.0
2022-11-15 17:00:00,2022-11-15 18:00:00,,,1.38,9.58,6.22,3.65,1.11,47.74,1.35,74.3,27.16,1010.69,31.82,0.0
2022-11-15 18:00:00,2022-11-15 19:00:00,,,1.35,9.56,6.18,3.73,1.17,52.61,1.34,63.34,0.28,1011.08,29.48,0.0
2022-11-15 19:00:00,2022-11-15 20:00:00,,,1.34,9.4,6.09,3.91,1.3,52.01,0.91,53.23,0.0,1011.67,28.46,0.0
2022-11-15 20:00:00,2022-11-15 21:00:00,125.0,147.0,1.42,9.4,6.16,3.9,1.37,51.35,0.9,90.6,0.0,1012.22,27.82,0.0
2022-11-15 21:00:00,2022-11-15 22:00:00,119.25,149.42,1.3,9.37,6.04,3.9,1.34,53.99,0.88,123.74,0.0,1012.5,27.42,0.0
2022-11-15 22:00:00,2022-11-15 23:00:00,105.0,158.45,1.24,9.49,6.05,3.9,1.37,57.68,0.74,111.55,0.0,1012.42,26.66,0.0
2022-11-15 23:00:00,2022-11-16 00:00:00,114.0,167.35,1.3,9.4,6.06,3.9,1.45,60.9,0.46,171.37,0.0,1012.11,25.82,0.0
2022-11-16 00:00:00,2022-11-16 01:00:00,,180.53,1.31,9.36,6.04,3.87,1.42,60.4,0.83,107.62,0.0,1011.56,25.97,0.0
2022-11-16 01:00:00,2022-11-16 02:00:00,,177.07,1.1,9.52,5.96,3.7,1.35,61.95,0.8,87.1,0.0,1011.21,25.44,0.0
2022-11-16 02:00:00,2022-11-16 03:00:00,,163.27,1.3,9.4,6.06,3.7,1.29,64.92,0.89,97.89,0.0,1011.06,24.62,0.0
2022-11-16 03:00:00,2022-11-16 04:00:00,,131.76,1.2,9.49,6.02,3.69,1.27,69.5,0.68,109.44,0.0,1011.08,23.52,0.0
2022-11-16 04:00:00,2022-11-16 05:00:00,,112.14,1.37,9.46,6.15,3.69,1.26,70.57,0.57,148.7,0.0,1011.35,23.05,0.0
2022-11-16 05:00:00,2022-11-16 06:00:00,,119.1,1.33,9.34,6.04,3.71,1.28,66.12,1.13,117.01,0.0,1011.71,23.83,0.0
2022-11-16 06:00:00,2022-11-16 07:00:00,,123.29,1.33,9.34,6.05,3.91,1.27,65.84,0.72,127.82,0.0,1012.43,23.63,0.0
2022-11-16 07:00:00,2022-11-16 08:00:00,,200.28,1.36,9.44,6.13,3.99,1.31,68.46,0.87,202.49,33.48,1013.13,23.15,0.0
2022-11-16 08:00:00,2022-11-16 09:00:00,,285.62,1.25,9.37,6.0,4.16,1.34,64.17,1.43,186.81,169.8,1013.66,25.24,0.0
2022-11-16 09:00:00,2022-11-16 10:00:00,,221.71,1.02,9.5,5.89,4.01,1.36,57.87,1.94,189.23,293.1,1014.1,27.45,0.0
2022-11-16 10:00:00,2022-11-16 11:00:00,,271.0,1.29,9.39,6.04,4.08,1.43,55.21,1.46,168.83,368.39,1014.34,29.63,0.0
2022-11-16 11:00:00,2022-11-16 12:00:00,,246.35,1.12,9.45,5.93,4.0,1.37,49.74,1.9,182.63,439.46,1013.86,31.45,0.0
2022-11-16 12:00:00,2022-11-16 13:00:00,,175.77,1.4,9.36,6.12,3.9,1.19,43.68,1.5,168.87,432.2,1012.86,32.98,0.0
2022-11-16 13:00:00,2022-11-16 14:00:00,,198.0,1.19,9.35,5.95,3.76,1.11,40.11,1.05,177.66,378.11,1011.76,34.2,0.0
2022-11-16 14:00:00,2022-11-16 15:00:00,,,1.28,9.32,5.99,3.7,1.08,37.44,0.95,139.4,290.49,1010.74,35.85,0.0
2022-11-16 15:00:00,2022-11-16 16:00:00,,,1.29,9.38,6.04,3.65,1.04,37.3,0.92,106.92,175.59,1009.95,34.95,0.0
2022-11-16 16:00:00,2022-11-16 17:00:00,,,1.37,9.41,6.12,3.6,1.02,41.88,1.37,74.12,76.16,1009.62,33.46,0.0
2022-11-16 17:00:00,2022-11-16 18:00:00,,,1.33,9.42,6.08,3.76,1.05,48.71,1.7,54.78,25.99,1009.97,31.18,0.0
2022-11-16 18:00:00,2022-11-16 19:00:00,,,1.17,9.38,5.94,3.9,1.15,56.2,1.5,58.51,0.15,1010.73,29.18,0.0
2022-11-16 19:00:00,2022-11-16 20:00:00,,,1.17,9.38,5.93,3.9,1.22,55.5,1.24,65.35,0.0,1011.46,28.28,0.0
2022-11-16 20:00:00,2022-11-16 21:00:00,125.0,147.0,1.33,9.34,6.05,3.9,1.26,55.95,1.1,81.69,0.0,1012.13,27.84,0.0
2022-11-16 21:00:00,2022-11-16 22:00:00,119.44,149.33,1.39,9.36,6.11,3.9,1.27,58.65,0.99,82.95,0.0,1012.63,27.15,0.0
2022-11-16 22:00:00,2022-11-16 23:00:00,105.0,158.45,1.35,9.36,6.08,3.89,1.25,58.19,0.96,96.09,0.0,1012.78,26.61,0.0
2022-11-16 23:00:00,2022-11-17 00:00:00,114.0,167.2,1.33,9.43,6.1,3.79,1.21,56.11,1.02,91.81,0.0,1012.56,26.51,0.0
2022-11-17 00:00:00,2022-11-17 01:00:00,,180.52,1.45,9.37,6.16,3.69,1.22,58.87,0.58,114.48,0.0,1012.17,25.57,0.0
2022-11-17 01:00:00,2022-11-17 02:00:00,,177.07,1.31,9.47,6.11,3.67,1.23,60.36,0.97,93.25,0.0,1011.79,25.18,0.0
2022-11-17 02:00:00,2022-11-17 03:00:00,,163.53,1.31,9.46,6.1,3.7,1.21,61.35,0.8,97.64,0.0,1011.32,24.66,0.0
2022-11-17 03:00:00,2022-11-17 04:00:00,,132.0,1.36,9.34,6.08,3.7,1.26,62.68,0.9,155.27,0.0,1011.08,24.23,0.0
2022-11-17 04:00:00,2022-11-17 05:00:00,,112.14,1.29,9.49,6.1,3.76,1.21,64.07,1.09,182.71,0.0,1010.99,23.51,0.0
2022-11-17 05:00:00,2022-11-17 06:00:00,,119.1,1.44,9.39,6.16,3.92,1.18,66.85,0.75,170.91,0.0,1011.36,22.73,0.0
2022-11-17 06:00:00,2022-11-17 07:00:00,,123.28,1.25,9.38,6.01,3.92,1.14,64.44,0.78,144.33,0.0,1011.98,22.97,0.0
2022-11-17 07:00:00,2022-11-17 08:00:00,,200.28,1.25,9.43,6.03,3.97,1.17,64.89,1.27,192.62,38.64,1012.97,22.81,0.0
2022-11-17 08:00:00,2022-11-17 09:00:00,,285.62,1.27,9.32,5.99,4.18,1.23,64.48,1.75,188.97,173.72,1013.74,24.56,0.0
2022-11-17 09:00:00,2022-11-17 10:00:00,,221.71,1.21,9.24,5.9,4.01,1.2,52.32,2.93,181.46,330.8,1014.5,27.31,0.0
2022-11-17 10:00:00,2022-11-17 11:00:00,,271.0,1.25,9.43,6.03,4.03,1.14,44.44,3.1,187.23,407.25,1014.76,29.16,0.0
2022-11-17 11:00:00,2022-11-17 12:00:00,,247.15,1.23,9.41,6.01,3.84,1.04,39.47,3.07,182.4,464.3,1014.24,30.54,0.0
2022-11-17 12:00:00,2022-11-17 13:00:00,,175.77,1.24,9.27,5.94,3.73,0.95,36.92,2.89,160.27,461.92,1013.33,31.72,0.0
2022-11-17 13:00:00,2022-11-17 14:00:00,,198.0,1.37,9.24,6.03,3.7,0.89,35.05,3.2,169.15,426.29,1012.18,32.47,0.0
2022-11-17 14:00:00,2022-11-17 15:00:00,,,1.35,9.56,6.18,3.68,0.82,31.22,2.73,151.34,317.39,1011.01,33.15,0.0
2022-11-17 15:00:00,2022-11-17 16:00:00,,,1.26,9.42,6.04,3.61,0.78,29.42,2.65,134.13,180.64,1010.4,33.22,0.0
2022-11-17 16:00:00,2022-11-17 17:00:00,,,1.22,9.37,5.98,3.7,0.78,28.86,2.28,119.23,63.25,1010.36,32.41,0.0
2022-11-17 17:00:00,2022-11-17 18:00:00,,,1.19,9.32,5.92,3.74,0.8,30.41,1.91,111.08,25.49,1010.68,31.16,0.0
