From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Xylene (ug/m3)
2021-11-27 15:00:00,2021-11-27 16:00:00,20.66,54.77,,,,,14.64,0.0,,,,,,,
2021-11-27 16:00:00,2021-11-27 17:00:00,21.46,57.5,,,,,7.22,0.04,,,,,,,
2021-11-27 17:00:00,2021-11-27 18:00:00,27.21,68.5,,,,,4.85,0.51,,,,,,,
2021-11-27 18:00:00,2021-11-27 19:00:00,28.62,99.77,,,,,5.43,1.03,,,,,,,
2021-11-27 19:00:00,2021-11-27 20:00:00,44.34,128.68,,,,,7.08,1.17,,,,,,,
2021-11-27 20:00:00,2021-11-27 21:00:00,50.9,133.38,,,,,10.12,0.85,,,,,,,
2021-11-27 21:00:00,2021-11-27 22:00:00,45.55,123.75,,,,,17.84,0.8,,,,,,,
2021-11-27 22:00:00,2021-11-27 23:00:00,53.85,116.88,,,,,29.52,1.04,,,,,,,
2021-11-27 23:00:00,2021-11-28 00:00:00,46.76,117.77,,,,,35.98,0.8,,,,,,,
2021-11-28 00:00:00,2021-11-28 01:00:00,45.42,114.75,,,,,37.44,0.32,,,,,,,
2021-11-28 01:00:00,2021-11-28 02:00:00,40.13,96.85,,,,,37.9,0.13,,,,,,,
2021-11-28 02:00:00,2021-11-28 03:00:00,34.58,84.78,,,,,34.51,0.03,,,,,,,
2021-11-28 03:00:00,2021-11-28 04:00:00,26.98,72.42,,,,,30.38,0.0,,,,,,,
2021-11-28 04:00:00,2021-11-28 05:00:00,31.1,58.03,,,,,26.16,0.0,,,,,,,
2021-11-28 05:00:00,2021-11-28 06:00:00,20.93,55.08,,,,,21.93,0.0,,,,,,,
2021-11-28 06:00:00,2021-11-28 07:00:00,23.19,54.7,,,,,17.95,0.0,,,,,,,
2021-11-28 07:00:00,2021-11-28 08:00:00,25.45,53.12,,,,,16.07,0.0,,,,,,,
2021-11-28 08:00:00,2021-11-28 09:00:00,24.62,55.4,,,,,20.53,0.0,,,,,,,
2021-11-28 09:00:00,2021-11-28 10:00:00,22.24,60.5,,,,,26.35,0.03,,,,,,,
2021-11-28 10:00:00,2021-11-28 11:00:00,26.66,66.28,,,,,21.8,0.07,,,,,,,
2021-11-28 11:00:00,2021-11-28 12:00:00,28.62,63.45,,,,,17.97,0.0,,,,,,,
2021-11-28 12:00:00,2021-11-28 13:00:00,19.73,50.97,,,,,17.96,0.0,,,,,,,
2021-11-28 13:00:00,2021-11-28 14:00:00,20.04,46.7,,,,,16.94,0.0,,,,,,,
2021-11-28 14:00:00,2021-11-28 15:00:00,17.4,57.7,,,,,15.21,0.0,,,,,,,
2021-11-28 15:00:00,2021-11-28 16:00:00,16.78,60.47,,,,,14.38,0.0,,,,,,,
2021-11-28 16:00:00,2021-11-28 17:00:00,32.04,56.98,,,,,9.71,0.56,,,,,,,
2021-11-28 17:00:00,2021-11-28 18:00:00,24.58,69.1,,,,,7.88,0.97,,,,,,,
2021-11-28 18:00:00,2021-11-28 19:00:00,28.63,86.28,,,,,7.57,1.41,,,,,,,
2021-11-28 19:00:00,2021-11-28 20:00:00,38.88,105.53,,,,,7.77,1.6,,,,,,,
2021-11-28 20:00:00,2021-11-28 21:00:00,54.19,121.25,,,,,9.71,2.4,,,,,,,
2021-11-28 21:00:00,2021-11-28 22:00:00,58.95,133.03,,,,,14.24,2.15,,,,,,,
2021-11-28 22:00:00,2021-11-28 23:00:00,62.35,131.4,,,,,26.54,1.57,,,,,,,
2021-11-28 23:00:00,2021-11-29 00:00:00,59.67,118.67,,,,,41.69,1.43,,,,,,,
2021-11-29 00:00:00,2021-11-29 01:00:00,47.09,104.38,,,,,57.25,1.74,,,,,,,
2021-11-29 01:00:00,2021-11-29 02:00:00,41.75,90.38,,,,,60.34,1.13,,,,,,,
2021-11-29 02:00:00,2021-11-29 03:00:00,38.56,81.22,,,,,58.2,0.9,,,,,,,
2021-11-29 03:00:00,2021-11-29 04:00:00,35.89,72.3,,,,,53.89,0.73,,,,,,,
2021-11-29 04:00:00,2021-11-29 05:00:00,34.24,56.55,,,,,47.12,0.59,,,,,,,
2021-11-29 05:00:00,2021-11-29 06:00:00,28.09,51.35,,,,,40.41,0.53,,,,,,,
2021-11-29 06:00:00,2021-11-29 07:00:00,17.72,53.27,,,,,34.57,0.48,,,,,,,
2021-11-29 07:00:00,2021-11-29 08:00:00,14.04,52.0,,,,,30.19,0.51,,,,,,,
2021-11-29 08:00:00,2021-11-29 09:00:00,29.81,57.38,,,,,34.18,0.42,,,,,,,
2021-11-29 09:00:00,2021-11-29 10:00:00,20.31,59.98,,,,,44.16,0.43,,,,,,,
2021-11-29 10:00:00,2021-11-29 11:00:00,21.64,61.02,,,,,39.43,0.41,,,,,,,
2021-11-29 11:00:00,2021-11-29 12:00:00,13.38,56.32,,,,,32.55,0.33,,,,,,,
2021-11-29 12:00:00,2021-11-29 13:00:00,20.38,50.2,,,,,26.59,0.28,,,,,,,
2021-11-29 13:00:00,2021-11-29 14:00:00,19.04,48.52,,,,,27.48,0.25,,,,,,,
2021-11-29 14:00:00,2021-11-29 15:00:00,23.81,48.83,,,,,25.3,0.27,,,,,,,
2021-11-29 15:00:00,2021-11-29 16:00:00,19.13,54.47,,,,,17.32,0.26,,,,,,,
2021-11-29 16:00:00,2021-11-29 17:00:00,20.18,62.2,,,,,9.94,0.53,,,,,,,
2021-11-29 17:00:00,2021-11-29 18:00:00,29.38,77.0,,,,,5.88,1.17,,,,,,,
2021-11-29 18:00:00,2021-11-29 19:00:00,41.93,107.85,,,,,4.9,1.21,,,,,,,
2021-11-29 19:00:00,2021-11-29 20:00:00,46.06,119.2,,,,,4.12,1.18,,,,,,,
2021-11-29 20:00:00,2021-11-29 21:00:00,51.68,116.83,,,,,4.34,1.22,,,,,,,
2021-11-29 21:00:00,2021-11-29 22:00:00,53.29,115.22,,,,,4.63,1.24,,,,,,,
2021-11-29 22:00:00,2021-11-29 23:00:00,54.95,114.03,,,,,5.91,1.74,,,,,,,
2021-11-29 23:00:00,2021-11-30 00:00:00,40.08,119.87,,,,,7.16,1.68,,,,,,,
2021-11-30 00:00:00,2021-11-30 01:00:00,59.95,110.78,,,,,8.74,1.43,,,,,,,
2021-11-30 01:00:00,2021-11-30 02:00:00,59.38,94.08,,,,,9.91,0.97,,,,,,,
2021-11-30 02:00:00,2021-11-30 03:00:00,39.21,80.95,,,,,11.65,0.64,,,,,,,
2021-11-30 03:00:00,2021-11-30 04:00:00,34.49,71.03,,,,,13.19,0.62,,,,,,,
2021-11-30 04:00:00,2021-11-30 05:00:00,29.89,57.95,,,,,12.54,0.43,,,,,,,
2021-11-30 05:00:00,2021-11-30 06:00:00,24.0,53.07,,,,,11.06,0.35,,,,,,,
2021-11-30 06:00:00,2021-11-30 07:00:00,25.97,50.68,,,,,9.59,0.4,,,,,,,
2021-11-30 07:00:00,2021-11-30 08:00:00,17.17,52.45,,,,,8.18,0.44,,,,,,,
2021-11-30 08:00:00,2021-11-30 09:00:00,29.18,56.0,,,,,8.57,0.34,,,,,,,
2021-11-30 09:00:00,2021-11-30 10:00:00,24.92,51.05,,,,,8.36,0.34,,,,,,,
2021-11-30 10:00:00,2021-11-30 11:00:00,24.55,51.25,,,,,11.2,0.39,,,,,,,
2021-11-30 11:00:00,2021-11-30 12:00:00,29.98,56.28,,,,,21.16,0.39,,,,,,,
2021-11-30 12:00:00,2021-11-30 13:00:00,33.81,61.4,,,,,18.74,0.33,,,,,,,
2021-11-30 13:00:00,2021-11-30 14:00:00,20.65,55.7,,,,,14.83,0.31,,,,,,,
2021-11-30 14:00:00,2021-11-30 15:00:00,22.91,52.78,,,,,12.02,0.26,,,,,,,
2021-11-30 15:00:00,2021-11-30 16:00:00,25.89,59.75,,,,,12.46,0.3,,,,,,,
2021-11-30 16:00:00,2021-11-30 17:00:00,29.25,67.58,,,,,8.3,0.44,,,,,,,
2021-11-30 17:00:00,2021-11-30 18:00:00,20.68,79.92,,,,,5.42,1.14,,,,,,,
2021-11-30 18:00:00,2021-11-30 19:00:00,43.9,106.47,,,,,5.66,1.39,,,,,,,
2021-11-30 19:00:00,2021-11-30 20:00:00,42.92,121.27,,,,,5.88,1.8,,,,,,,
2021-11-30 20:00:00,2021-11-30 21:00:00,52.98,131.68,,,,,6.89,2.41,,,,,,,
2021-11-30 21:00:00,2021-11-30 22:00:00,75.39,141.82,,,,,9.07,1.98,,,,,,,
2021-11-30 22:00:00,2021-11-30 23:00:00,76.78,137.18,,,,,15.24,1.6,,,,,,,
2021-11-30 23:00:00,2021-12-01 00:00:00,79.71,137.73,,,,,22.06,1.51,,,,,,,
2021-12-01 00:00:00,2021-12-01 01:00:00,66.09,126.67,,,,,31.45,1.28,,,,,,,
2021-12-01 01:00:00,2021-12-01 02:00:00,72.07,110.5,,,,,43.04,0.94,,,,,,,
2021-12-01 02:00:00,2021-12-01 03:00:00,55.08,92.55,,,,,54.88,0.72,,,,,,,
2021-12-01 03:00:00,2021-12-01 04:00:00,45.25,76.78,,,,,60.06,0.58,,,,,,,
2021-12-01 04:00:00,2021-12-01 05:00:00,48.28,68.93,,,,,55.49,0.39,,,,,,,
2021-12-01 05:00:00,2021-12-01 06:00:00,42.55,62.52,,,,,48.38,0.35,,,,,,,
2021-12-01 06:00:00,2021-12-01 07:00:00,48.39,60.58,,,,,43.58,0.35,,,,,,,
2021-12-01 07:00:00,2021-12-01 08:00:00,43.04,60.35,,,,,40.99,0.31,,,,,,,
2021-12-01 08:00:00,2021-12-01 09:00:00,37.81,63.55,,,,,40.31,0.28,,,,,,,
2021-12-01 09:00:00,2021-12-01 10:00:00,37.36,63.55,,,,,37.71,0.28,,,,,,,
2021-12-01 10:00:00,2021-12-01 11:00:00,29.52,39.92,10.98,20.0,30.98,2.0,30.28,0.29,,,,,,,
2021-12-01 11:00:00,2021-12-01 12:00:00,14.55,35.95,10.9,20.05,30.95,1.98,25.04,0.21,,,,,,,
2021-12-01 12:00:00,2021-12-01 13:00:00,19.63,38.83,10.97,20.01,30.99,1.99,21.84,0.2,,,,,,,
2021-12-01 13:00:00,2021-12-01 14:00:00,17.51,36.8,10.97,20.02,30.99,2.0,19.42,0.2,,,,,,,
2021-12-01 14:00:00,2021-12-01 15:00:00,16.47,43.83,10.89,19.97,30.86,1.97,16.25,0.21,,,,,,,
2021-12-01 15:00:00,2021-12-01 16:00:00,19.34,55.7,10.76,20.2,30.96,1.98,15.06,0.14,,,,,,,
2021-12-01 16:00:00,2021-12-01 17:00:00,18.14,54.9,10.96,20.0,30.95,1.98,12.69,0.13,,,,,,,
2021-12-01 17:00:00,2021-12-01 18:00:00,14.49,58.55,10.97,19.89,30.85,1.96,10.41,0.74,,,,,,,
2021-12-01 18:00:00,2021-12-01 19:00:00,18.9,75.35,10.91,19.92,30.84,2.0,10.14,1.89,,,,,,,
2021-12-01 19:00:00,2021-12-01 20:00:00,25.48,107.35,10.95,19.97,30.92,1.99,10.6,1.34,,,,,,,
2021-12-01 20:00:00,2021-12-01 21:00:00,26.48,113.4,10.89,19.82,30.71,1.99,12.41,1.39,,,,,,,
2021-12-01 21:00:00,2021-12-01 22:00:00,29.45,110.7,10.95,20.02,30.97,2.0,16.57,1.7,,,,,,,
2021-12-01 22:00:00,2021-12-01 23:00:00,29.33,104.3,10.97,19.96,30.93,1.99,18.78,1.57,,,,,,,
2021-12-01 23:00:00,2021-12-02 00:00:00,26.34,92.57,10.92,19.94,30.87,1.97,18.97,1.8,,,,,,,
2021-12-02 00:00:00,2021-12-02 01:00:00,22.35,80.2,11.11,20.16,31.26,2.04,20.48,0.8,,,,,,,
2021-12-02 01:00:00,2021-12-02 02:00:00,19.0,65.85,10.94,19.97,30.9,1.94,26.87,0.49,,,,,,,
2021-12-02 02:00:00,2021-12-02 03:00:00,14.72,60.43,10.95,20.01,30.96,2.0,34.06,0.14,,,,,,,
2021-12-02 03:00:00,2021-12-02 04:00:00,13.1,49.7,10.88,20.01,30.89,1.93,38.17,0.0,,,,,,,
2021-12-02 04:00:00,2021-12-02 05:00:00,16.51,44.6,10.98,20.02,31.0,2.0,37.33,0.0,,,,,,,
2021-12-02 05:00:00,2021-12-02 06:00:00,20.15,45.47,10.95,19.92,30.87,1.99,33.82,0.0,,,,,,,
2021-12-02 06:00:00,2021-12-02 07:00:00,17.64,41.77,11.07,20.13,31.21,2.02,29.51,0.0,,,,,,,
2021-12-02 07:00:00,2021-12-02 08:00:00,17.74,44.75,10.95,20.09,31.03,1.99,26.65,0.0,,,,,,,
2021-12-02 08:00:00,2021-12-02 09:00:00,22.05,57.73,10.96,20.05,31.01,1.98,26.57,0.42,,,,,,,
2021-12-02 09:00:00,2021-12-02 10:00:00,21.59,60.97,10.92,19.99,30.91,2.0,31.48,0.06,,,,,,,
2021-12-02 10:00:00,2021-12-02 11:00:00,21.36,63.08,10.99,19.88,30.87,2.03,33.03,0.1,,,,,,,
2021-12-02 11:00:00,2021-12-02 12:00:00,18.47,57.15,10.96,20.07,31.04,1.99,29.71,0.01,,,,,,,
2021-12-02 12:00:00,2021-12-02 13:00:00,17.04,46.27,10.98,20.04,31.02,2.0,26.83,0.0,,,,,,,
2021-12-02 13:00:00,2021-12-02 14:00:00,13.6,34.05,10.95,19.97,30.92,2.0,24.43,0.0,,,,,,,
2021-12-02 14:00:00,2021-12-02 15:00:00,14.33,35.58,10.92,20.03,30.95,1.91,20.19,0.0,,,,,,,
2021-12-02 15:00:00,2021-12-02 16:00:00,12.38,48.73,10.95,20.03,31.0,1.98,14.48,0.0,,,,,,,
2021-12-02 16:00:00,2021-12-02 17:00:00,12.23,51.8,10.88,19.87,30.74,2.03,11.64,0.0,,,,,,,
2021-12-02 17:00:00,2021-12-02 18:00:00,11.06,56.1,11.24,20.12,31.35,1.94,10.68,0.07,,,,,,,
2021-12-02 18:00:00,2021-12-02 19:00:00,14.79,70.35,10.91,19.97,30.88,1.97,10.09,0.09,,,,,,,
2021-12-02 19:00:00,2021-12-02 20:00:00,18.34,83.95,10.94,19.96,30.89,1.98,9.67,0.16,,,,,,,
2021-12-02 20:00:00,2021-12-02 21:00:00,16.89,86.03,10.94,19.95,30.89,1.9,9.81,1.22,,,,,,,
2021-12-02 21:00:00,2021-12-02 22:00:00,23.4,85.95,10.92,20.05,30.96,1.98,10.53,1.54,,,,,,,
2021-12-02 22:00:00,2021-12-02 23:00:00,24.42,91.95,10.97,20.0,30.97,1.96,11.82,1.76,,,,,,,
2021-12-02 23:00:00,2021-12-03 00:00:00,22.25,94.4,10.92,19.99,30.91,1.95,14.24,1.8,,,,,,,
2021-12-03 00:00:00,2021-12-03 01:00:00,22.73,86.33,11.12,20.23,31.34,2.06,19.31,1.44,,,,,,,
2021-12-03 01:00:00,2021-12-03 02:00:00,22.15,75.75,11.14,20.23,31.37,2.04,28.11,1.15,,,,,,,
2021-12-03 02:00:00,2021-12-03 03:00:00,21.28,65.1,10.89,20.2,31.09,1.97,41.54,0.86,,,,,,,
2021-12-03 03:00:00,2021-12-03 04:00:00,18.8,60.4,10.96,20.03,31.0,1.97,51.61,0.71,,,,,,,
2021-12-03 04:00:00,2021-12-03 05:00:00,16.41,57.15,10.93,19.98,30.91,1.98,51.02,0.54,,,,,,,
2021-12-03 05:00:00,2021-12-03 06:00:00,18.82,44.85,10.93,20.04,30.97,1.99,44.88,0.45,,,,,,,
2021-12-03 06:00:00,2021-12-03 07:00:00,18.5,43.45,10.95,19.99,30.94,1.95,38.27,0.43,,,,,,,
2021-12-03 07:00:00,2021-12-03 08:00:00,16.11,44.23,10.92,20.01,30.94,1.98,32.21,0.45,,,,,,,
2021-12-03 08:00:00,2021-12-03 09:00:00,18.02,47.17,12.56,22.16,34.73,2.36,27.89,0.9,,,,,,,
2021-12-03 09:00:00,2021-12-03 10:00:00,22.46,51.92,10.99,20.03,31.03,1.99,25.89,0.57,,,,,,,
2021-12-03 10:00:00,2021-12-03 11:00:00,21.44,52.88,10.91,20.03,30.93,1.95,22.83,0.55,,,,,,,
2021-12-03 11:00:00,2021-12-03 12:00:00,15.34,48.97,10.99,20.01,31.0,2.0,19.59,0.22,,,,,,,
2021-12-03 12:00:00,2021-12-03 13:00:00,10.84,36.83,10.92,19.98,30.9,1.98,16.86,0.26,,,,,,,
2021-12-03 13:00:00,2021-12-03 14:00:00,14.15,29.83,10.95,20.02,30.97,1.99,13.74,0.22,,,,,,,
2021-12-03 14:00:00,2021-12-03 15:00:00,13.9,29.1,10.99,19.98,30.98,2.02,11.47,0.22,,,,,,,
2021-12-03 15:00:00,2021-12-03 16:00:00,11.84,32.9,10.94,19.98,30.92,1.85,13.92,0.32,,,,,,,
2021-12-03 16:00:00,2021-12-03 17:00:00,9.68,40.2,10.93,19.97,30.91,1.98,12.54,0.41,,,,,,,
2021-12-03 17:00:00,2021-12-03 18:00:00,10.61,53.68,,,,,11.25,0.89,,,,,,,
2021-12-03 18:00:00,2021-12-03 19:00:00,15.5,73.3,,,,,11.4,1.37,,,,,,,
2021-12-03 19:00:00,2021-12-03 20:00:00,25.04,86.0,,,,,12.01,1.67,,,,,,,
2021-12-03 20:00:00,2021-12-03 21:00:00,31.83,98.95,,,,,12.9,1.75,,,,,,,
2021-12-03 21:00:00,2021-12-03 22:00:00,31.5,114.22,,,,,15.54,2.18,,,,,,,
2021-12-03 22:00:00,2021-12-03 23:00:00,27.99,127.03,,,,,21.51,1.48,,,,,,,
2021-12-03 23:00:00,2021-12-04 00:00:00,24.75,120.03,,,,,28.93,1.11,,,,,,,
2021-12-04 00:00:00,2021-12-04 01:00:00,21.3,92.85,,,,,37.38,1.01,,,,,,,
2021-12-04 01:00:00,2021-12-04 02:00:00,19.58,77.5,,,,,42.62,0.67,,,,,,,
2021-12-04 02:00:00,2021-12-04 03:00:00,16.64,64.6,,,,,46.13,0.57,,,,,,,
2021-12-04 03:00:00,2021-12-04 04:00:00,16.02,52.88,,,,,45.57,0.43,,,,,,,
2021-12-04 04:00:00,2021-12-04 05:00:00,14.11,40.5,,,,,41.37,0.4,,,,,,,
2021-12-04 05:00:00,2021-12-04 06:00:00,12.79,35.52,,,,,35.97,0.33,,,,,,,
2021-12-04 06:00:00,2021-12-04 07:00:00,10.6,38.48,,,,,31.23,0.34,,,,,,,
2021-12-04 07:00:00,2021-12-04 08:00:00,11.23,37.9,,,,,27.07,0.33,,,,,,,
2021-12-04 08:00:00,2021-12-04 09:00:00,16.5,39.33,,,,,24.6,0.29,,,,,,,
2021-12-04 09:00:00,2021-12-04 10:00:00,15.25,42.88,,,,,21.54,0.28,,,,,,,
2021-12-04 10:00:00,2021-12-04 11:00:00,13.36,40.05,,,,,18.67,0.32,,,,,,,
2021-12-04 11:00:00,2021-12-04 12:00:00,14.14,40.58,,,,,17.51,0.34,,,,,,,
2021-12-04 12:00:00,2021-12-04 13:00:00,13.79,39.1,,,,,16.79,0.35,,,,,,,
2021-12-04 13:00:00,2021-12-04 14:00:00,12.56,31.95,,,,,15.37,0.33,,,,,,,
2021-12-04 14:00:00,2021-12-04 15:00:00,10.14,28.12,,,,,13.45,0.32,,,,,,,
2021-12-04 15:00:00,2021-12-04 16:00:00,12.48,34.85,,,,,15.11,0.35,,,,,,,
2021-12-04 16:00:00,2021-12-04 17:00:00,12.45,42.72,,,,,13.96,0.41,,,,,,,
2021-12-04 17:00:00,2021-12-04 18:00:00,12.45,54.47,,,,,13.17,0.91,,,,,,,
2021-12-04 18:00:00,2021-12-04 19:00:00,16.88,77.42,,,,,13.92,1.75,,,,,,,
2021-12-04 19:00:00,2021-12-04 20:00:00,23.62,99.12,,,,,15.65,0.91,,,,,,,
2021-12-04 20:00:00,2021-12-04 21:00:00,24.66,93.35,,,,,19.32,1.05,,,,,,,
2021-12-04 21:00:00,2021-12-04 22:00:00,22.79,87.9,,,,,22.52,1.09,,,,,,,
2021-12-04 22:00:00,2021-12-04 23:00:00,23.04,89.07,,,,,27.96,1.6,,,,,,,
2021-12-04 23:00:00,2021-12-05 00:00:00,22.4,92.27,,,,,32.61,0.67,,,,,,,
2021-12-05 00:00:00,2021-12-05 01:00:00,19.58,74.42,,,,,45.89,0.8,,,,,,,
2021-12-05 01:00:00,2021-12-05 02:00:00,15.37,60.65,,,,,57.19,1.01,,,,,,,
2021-12-05 02:00:00,2021-12-05 03:00:00,10.79,52.8,,,,,58.15,0.54,,,,,,,
2021-12-05 03:00:00,2021-12-05 04:00:00,12.35,45.85,,,,,55.02,0.49,,,,,,,
2021-12-05 04:00:00,2021-12-05 05:00:00,15.28,42.55,,,,,49.3,0.45,,,,,,,
2021-12-05 05:00:00,2021-12-05 06:00:00,16.07,43.73,,,,,42.05,0.32,,,,,,,
2021-12-05 06:00:00,2021-12-05 07:00:00,15.13,43.72,,,,,35.56,0.39,,,,,,,
2021-12-05 07:00:00,2021-12-05 08:00:00,16.62,37.08,,,,,30.61,0.32,,,,,,,
2021-12-05 08:00:00,2021-12-05 09:00:00,15.43,38.55,,,,,27.45,0.37,,,,,,,
2021-12-05 09:00:00,2021-12-05 10:00:00,11.56,38.47,,,,,24.18,0.35,,,,,,,
2021-12-05 10:00:00,2021-12-05 11:00:00,10.79,34.85,,,,,21.64,0.32,,,,,,,
2021-12-05 11:00:00,2021-12-05 12:00:00,9.87,31.38,,,,,20.63,0.3,,,,,,,
2021-12-05 12:00:00,2021-12-05 13:00:00,7.22,29.67,,,,,19.77,0.29,,,,,,,
2021-12-05 13:00:00,2021-12-05 14:00:00,7.41,27.0,,,,,19.44,0.28,,,,,,,
2021-12-05 14:00:00,2021-12-05 15:00:00,7.83,23.35,,,,,18.62,0.26,,,,,,,
2021-12-05 15:00:00,2021-12-05 16:00:00,8.01,25.95,,,,,13.67,0.28,,,,,,,
2021-12-05 16:00:00,2021-12-05 17:00:00,6.81,27.27,,,,,12.49,0.32,,,,,,,
2021-12-05 17:00:00,2021-12-05 18:00:00,10.61,32.0,,,,,10.87,0.46,,,,,,,
2021-12-05 18:00:00,2021-12-05 19:00:00,11.66,40.43,,,,,10.88,0.97,,,,,,,
2021-12-05 19:00:00,2021-12-05 20:00:00,14.36,56.38,,,,,12.12,1.32,,,,,,,
2021-12-05 20:00:00,2021-12-05 21:00:00,16.05,69.15,,,,,13.45,1.0,,,,,,,
2021-12-05 21:00:00,2021-12-05 22:00:00,16.46,68.8,,,,,14.96,1.79,,,,,,,
2021-12-05 22:00:00,2021-12-05 23:00:00,12.96,64.95,,,,,17.48,1.38,,,,,,,
2021-12-05 23:00:00,2021-12-06 00:00:00,7.73,64.23,,,,,20.51,0.47,,,,,,,
2021-12-06 00:00:00,2021-12-06 01:00:00,4.15,44.08,,,,,32.91,0.43,,,,,,,
2021-12-06 01:00:00,2021-12-06 02:00:00,4.06,31.88,,,,,40.36,0.39,,,,,,,
2021-12-06 02:00:00,2021-12-06 03:00:00,5.56,29.12,,,,,37.69,0.35,,,,,,,
2021-12-06 03:00:00,2021-12-06 04:00:00,5.21,29.12,,,,,31.76,0.36,,,,,,,
2021-12-06 04:00:00,2021-12-06 05:00:00,6.02,29.25,,,,,26.5,0.31,,,,,,,
2021-12-06 05:00:00,2021-12-06 06:00:00,6.09,28.02,,,,,22.97,0.24,,,,,,,
2021-12-06 06:00:00,2021-12-06 07:00:00,10.62,29.4,,,,,21.07,0.3,,,,,,,
2021-12-06 07:00:00,2021-12-06 08:00:00,10.47,34.3,,,,,20.01,0.29,,,,,,,
2021-12-06 08:00:00,2021-12-06 09:00:00,11.59,38.3,,,,,18.29,0.41,,,,,,,
2021-12-06 09:00:00,2021-12-06 10:00:00,12.86,43.35,,,,,16.85,0.5,,,,,,,
2021-12-06 10:00:00,2021-12-06 11:00:00,11.71,48.1,,,,,16.49,0.47,,,,,,,
2021-12-06 11:00:00,2021-12-06 12:00:00,,,,,,,,,,,,,,,
2021-12-06 12:00:00,2021-12-06 13:00:00,,,,,,,,,,,,,,,
2021-12-06 13:00:00,2021-12-06 14:00:00,,,,,,,,,,,,,,,
2021-12-06 14:00:00,2021-12-06 15:00:00,,,,,,,,,,,,,,,
2021-12-06 15:00:00,2021-12-06 16:00:00,,,,,,,,,,,,,,,
2021-12-06 16:00:00,2021-12-06 17:00:00,,,,,,,,,,,,,,,
2021-12-06 17:00:00,2021-12-06 18:00:00,,,,,,,,,,,,,,,
2021-12-06 18:00:00,2021-12-06 19:00:00,,,,,,,,,,,,,,,
2021-12-06 19:00:00,2021-12-06 20:00:00,,,,,,,,,,,,,,,
2021-12-06 20:00:00,2021-12-06 21:00:00,,,,,,,,,,,,,,,
2021-12-06 21:00:00,2021-12-06 22:00:00,,,,,,,,,,,,,,,
2021-12-06 22:00:00,2021-12-06 23:00:00,,,,,,,,,,,,,,,
2021-12-06 23:00:00,2021-12-07 00:00:00,,,,,,,,,,,,,,,
2021-12-07 00:00:00,2021-12-07 01:00:00,,,,,,,,,,,,,,,
2021-12-07 01:00:00,2021-12-07 02:00:00,,,,,,,,,,,,,,,
2021-12-07 02:00:00,2021-12-07 03:00:00,,,,,,,,,,,,,,,
2021-12-07 03:00:00,2021-12-07 04:00:00,,,,,,,,,,,,,,,
2021-12-07 04:00:00,2021-12-07 05:00:00,,,,,,,,,,,,,,,
2021-12-07 05:00:00,2021-12-07 06:00:00,,,,,,,,,,,,,,,
2021-12-07 06:00:00,2021-12-07 07:00:00,,,,,,,,,,,,,,,
2021-12-07 07:00:00,2021-12-07 08:00:00,,,,,,,,,,,,,,,
2021-12-07 08:00:00,2021-12-07 09:00:00,,,,,,,,,,,,,,,
2021-12-07 09:00:00,2021-12-07 10:00:00,,,,,,,,,,,,,,,
2021-12-07 10:00:00,2021-12-07 11:00:00,,,,,,,,,,,,,,,
2021-12-07 11:00:00,2021-12-07 12:00:00,,,,,,,,,,,,,,,
2021-12-07 12:00:00,2021-12-07 13:00:00,,,,,,,,,,,,,,,
2021-12-07 13:00:00,2021-12-07 14:00:00,15.14,,,,,,,0.0,,,,,,,
2021-12-07 14:00:00,2021-12-07 15:00:00,13.52,,10.94,19.93,30.87,1.99,3.36,0.18,,,,,,,
2021-12-07 15:00:00,2021-12-07 16:00:00,12.15,,11.03,20.31,31.34,1.83,14.89,0.3,,,,,,,
2021-12-07 16:00:00,2021-12-07 17:00:00,14.49,,10.96,20.02,30.98,1.98,14.22,0.3,,,,,,,
2021-12-07 17:00:00,2021-12-07 18:00:00,14.79,,10.99,20.06,31.05,1.99,13.43,0.3,,,,,,,
2021-12-07 18:00:00,2021-12-07 19:00:00,17.25,,10.95,19.99,30.94,1.98,13.66,0.3,,,,,,,
2021-12-07 19:00:00,2021-12-07 20:00:00,20.12,,10.93,19.88,30.82,2.0,13.93,0.3,,,,,,,
2021-12-07 20:00:00,2021-12-07 21:00:00,26.4,,10.96,20.01,30.97,1.93,15.14,1.69,,,,,,,
2021-12-07 21:00:00,2021-12-07 22:00:00,30.42,,11.0,19.98,30.98,2.04,16.41,1.49,,,,,,,
2021-12-07 22:00:00,2021-12-07 23:00:00,30.76,,10.8,19.64,30.45,2.0,19.38,1.33,,,,,,,
2021-12-07 23:00:00,2021-12-08 00:00:00,29.14,,10.88,19.93,30.81,1.9,24.47,0.7,,,,,,,
2021-12-08 00:00:00,2021-12-08 01:00:00,21.89,,10.94,19.98,30.92,2.02,33.37,0.0,,,,,,,
2021-12-08 01:00:00,2021-12-08 02:00:00,18.21,,10.91,19.77,30.68,1.95,39.87,0.0,,,,,,,
2021-12-08 02:00:00,2021-12-08 03:00:00,17.65,,10.55,20.92,31.47,1.9,40.16,0.0,,,,,,,
