From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2022-04-10 19:00:00,2022-04-10 20:00:00,84.67,109.25,2.75,5.97,5.38,18.57,7.6,0.0,6.23,,,,,,28.82,86.5,2.9,300.0,5.0,,,0.0,26.57
2022-04-10 20:00:00,2022-04-10 21:00:00,30.33,86.75,2.7,5.68,5.25,18.9,7.38,0.0,5.5,,,,,,28.9,86.0,2.52,303.75,5.0,,,0.0,26.3
2022-04-10 21:00:00,2022-04-10 22:00:00,25.33,71.25,2.78,5.7,5.25,18.68,6.48,0.0,6.22,,,,,,31.45,88.0,2.0,303.75,5.75,,,0.0,26.05
2022-04-10 22:00:00,2022-04-10 23:00:00,22.75,61.25,2.7,6.02,5.38,18.6,7.2,0.0,8.22,,,,,,33.3,90.0,1.92,310.0,6.25,,,0.0,25.87
2022-04-10 23:00:00,2022-04-11 00:00:00,25.5,65.0,2.8,6.5,5.75,18.48,6.6,0.0,7.35,,,,,,33.42,90.5,1.8,301.75,5.75,,,0.0,25.8
2022-04-11 00:00:00,2022-04-11 01:00:00,22.25,57.5,2.7,6.85,5.83,18.62,4.55,0.0,8.25,,,,,,33.42,86.25,2.83,308.0,5.75,,,0.0,25.95
2022-04-11 01:00:00,2022-04-11 02:00:00,18.0,40.25,2.73,6.65,5.72,18.57,3.78,0.0,9.82,,,,,,29.88,84.25,2.0,316.0,6.0,,,0.0,26.0
2022-04-11 02:00:00,2022-04-11 03:00:00,,31.5,2.73,6.08,5.45,18.45,4.1,0.0,8.85,,,,,,28.98,84.0,1.6,314.25,5.5,,,0.0,26.08
2022-04-11 03:00:00,2022-04-11 04:00:00,11.0,34.75,2.7,5.6,5.17,18.52,3.85,0.0,8.75,,,,,,28.95,85.0,1.6,289.0,5.25,,,0.0,25.97
2022-04-11 04:00:00,2022-04-11 05:00:00,13.5,33.75,2.7,5.25,5.0,18.45,4.25,0.0,9.03,,,,,,28.92,85.75,1.98,310.75,6.0,,,0.0,25.67
2022-04-11 05:00:00,2022-04-11 06:00:00,16.0,37.25,2.83,5.72,5.35,18.58,5.32,0.0,6.32,,,,,,31.38,87.75,1.18,312.0,10.0,,,0.0,25.5
2022-04-11 06:00:00,2022-04-11 07:00:00,38.0,61.0,2.78,6.07,5.47,18.47,6.72,0.0,6.18,,,,,,33.27,86.5,1.27,298.0,29.5,,,0.0,25.73
2022-04-11 07:00:00,2022-04-11 08:00:00,30.25,64.25,2.8,6.0,5.47,18.65,7.57,0.0,6.63,,,,,,33.35,84.0,2.12,299.75,59.25,,,0.0,26.02
2022-04-11 08:00:00,2022-04-11 09:00:00,35.0,72.5,2.8,5.63,5.23,18.67,7.9,0.0,8.45,,,,,,33.35,81.5,2.83,300.25,98.25,,,0.0,26.4
2022-04-11 09:00:00,2022-04-11 10:00:00,26.0,77.5,2.75,5.2,5.0,18.3,6.15,0.0,9.68,,,,,,29.25,79.25,2.83,301.0,136.25,,,0.0,26.8
2022-04-11 10:00:00,2022-04-11 11:00:00,35.0,104.25,2.75,5.22,5.0,18.75,4.88,0.0,10.38,,,,,,28.68,76.5,2.6,301.0,171.5,,,0.0,27.32
2022-04-11 11:00:00,2022-04-11 12:00:00,35.0,108.25,2.85,4.97,4.97,18.8,5.55,0.0,10.6,,,,,,28.65,74.75,2.62,300.75,152.0,,,0.0,27.62
2022-04-11 12:00:00,2022-04-11 13:00:00,32.0,103.5,2.7,4.72,4.72,18.88,5.12,0.0,10.38,,,,,,28.6,72.25,2.38,302.25,177.75,,,0.0,27.98
2022-04-11 13:00:00,2022-04-11 14:00:00,35.0,97.25,2.7,4.85,4.78,18.57,5.45,0.0,13.18,,,,,,31.43,69.5,2.17,296.75,163.25,,,0.0,28.42
2022-04-11 14:00:00,2022-04-11 15:00:00,,98.0,2.7,4.7,4.72,18.62,5.8,0.0,16.5,,,,,,33.2,66.5,1.95,296.0,122.25,,,0.0,28.75
2022-04-11 15:00:00,2022-04-11 16:00:00,31.0,99.5,2.77,4.57,4.68,18.6,6.78,0.0,17.65,,,,,,33.33,67.25,1.75,293.75,74.0,,,0.0,28.78
2022-04-11 16:00:00,2022-04-11 17:00:00,36.0,105.5,2.7,4.7,4.75,18.77,8.2,0.0,16.43,,,,,,33.52,69.5,1.85,300.5,33.75,,,0.0,28.6
2022-04-11 17:00:00,2022-04-11 18:00:00,36.33,109.5,2.7,5.05,4.88,18.77,9.9,0.0,16.3,,,,,,29.55,75.25,1.65,299.25,9.75,,,0.0,28.08
2022-04-11 18:00:00,2022-04-11 19:00:00,41.67,119.25,2.75,5.65,5.25,18.62,10.62,0.0,10.65,,,,,,28.75,80.25,1.65,304.75,5.0,,,0.0,27.62
2022-04-11 19:00:00,2022-04-11 20:00:00,54.0,135.25,2.72,6.57,5.72,18.4,11.05,0.0,7.35,,,,,,28.83,85.0,1.7,305.25,5.0,,,0.0,27.23
2022-04-11 20:00:00,2022-04-11 21:00:00,55.67,142.75,2.78,5.75,5.32,18.48,9.35,0.0,4.65,,,,,,28.82,87.25,2.08,305.5,5.0,,,0.0,27.02
2022-04-11 21:00:00,2022-04-11 22:00:00,44.33,115.25,2.85,5.28,5.15,18.82,7.6,0.0,6.0,,,,,,31.83,89.75,2.5,304.75,5.5,,,0.0,26.77
2022-04-11 22:00:00,2022-04-11 23:00:00,39.0,89.0,2.67,5.3,5.0,18.7,6.65,0.0,4.85,,,,,,33.42,92.25,2.65,306.0,6.0,,,0.0,26.4
2022-04-11 23:00:00,2022-04-12 00:00:00,22.0,79.5,2.72,5.42,5.12,18.65,6.77,0.0,5.45,,,,,,33.5,94.0,2.15,302.75,6.0,,,0.0,26.17
2022-04-12 00:00:00,2022-04-12 01:00:00,,,2.6,4.15,4.3,12.2,,0.67,1.0,,,,,,33.2,91.5,2.45,306.5,6.0,,,0.0,25.85
2022-04-12 01:00:00,2022-04-12 02:00:00,,,2.75,5.88,5.35,17.95,4.88,1.72,5.25,,,,,,29.65,89.5,2.05,309.75,6.0,,,0.0,25.83
2022-04-12 02:00:00,2022-04-12 03:00:00,16.75,40.25,2.72,5.65,5.2,18.62,6.45,1.71,4.4,,,,,,28.85,86.25,2.2,311.0,5.5,,,0.0,25.95
2022-04-12 03:00:00,2022-04-12 04:00:00,16.5,34.0,2.67,5.4,5.07,18.72,6.88,1.73,5.12,,,,,,28.85,86.25,1.75,311.5,6.0,,,0.0,25.98
2022-04-12 04:00:00,2022-04-12 05:00:00,18.0,35.5,2.65,5.17,4.93,18.9,7.68,1.76,5.83,,,,,,28.92,85.0,2.0,309.5,5.25,,,0.0,26.05
2022-04-12 05:00:00,2022-04-12 06:00:00,18.0,38.0,2.87,5.43,5.2,18.6,6.4,0.94,4.47,,,,,,31.77,83.67,1.83,309.33,8.33,,,0.0,26.0
2022-04-12 06:00:00,2022-04-12 07:00:00,,,2.85,6.1,5.55,18.65,6.78,1.52,5.3,,,,,,33.33,83.75,2.3,307.5,30.25,,,0.0,26.15
2022-04-12 07:00:00,2022-04-12 08:00:00,76.33,,2.83,6.4,5.72,18.6,10.25,1.7,6.33,,,,,,33.35,81.5,2.52,306.75,66.75,,,0.0,26.73
2022-04-12 08:00:00,2022-04-12 09:00:00,78.33,,2.73,6.13,5.5,18.5,8.9,1.99,10.35,,,,,,33.27,77.0,2.45,304.75,108.5,,,0.0,27.43
2022-04-12 09:00:00,2022-04-12 10:00:00,34.67,,2.85,5.2,5.1,19.0,6.2,1.16,10.32,,,,,,28.95,72.5,2.25,304.0,151.75,,,0.0,28.12
2022-04-12 10:00:00,2022-04-12 11:00:00,37.67,,2.67,5.1,4.88,18.42,6.1,1.71,10.0,,,,,,28.6,68.75,2.17,301.0,181.75,,,0.0,28.7
2022-04-12 11:00:00,2022-04-12 12:00:00,38.33,,2.75,4.77,4.77,18.77,6.53,1.6,13.0,,,,,,28.67,66.25,1.95,292.0,193.5,,,0.0,29.1
2022-04-12 12:00:00,2022-04-12 13:00:00,40.0,,2.75,4.58,4.65,18.75,6.12,1.55,15.07,,,,,,28.53,64.75,1.83,288.75,189.25,,,0.0,29.4
2022-04-12 13:00:00,2022-04-12 14:00:00,38.0,,2.73,4.47,4.57,18.67,6.8,1.66,19.2,,,,,,31.9,63.0,1.9,291.67,165.67,,,0.0,29.5
2022-04-12 14:00:00,2022-04-12 15:00:00,,,1.65,2.7,1.83,7.3,,0.32,9.95,,,,,,33.35,61.0,1.75,293.0,108.0,,,0.0,29.6
2022-04-12 15:00:00,2022-04-12 16:00:00,34.0,,2.75,4.55,4.65,17.27,7.72,1.36,19.43,,,,,,33.17,62.25,1.95,297.25,66.75,,,0.0,29.5
2022-04-12 16:00:00,2022-04-12 17:00:00,35.33,,2.65,4.88,4.75,18.8,10.65,1.4,17.7,,,,,,33.48,65.0,1.5,292.0,30.5,,,0.0,29.17
2022-04-12 17:00:00,2022-04-12 18:00:00,39.0,,2.75,5.15,4.97,18.65,10.75,1.42,15.52,,,,,,30.05,71.0,1.73,301.75,9.5,,,0.0,28.73
2022-04-12 18:00:00,2022-04-12 19:00:00,41.0,,2.75,5.6,5.2,18.6,11.6,1.04,6.63,,,,,,28.87,77.0,2.27,304.0,4.0,,,0.0,28.27
2022-04-12 19:00:00,2022-04-12 20:00:00,,,3.1,5.45,5.4,18.2,6.6,0.0,5.8,,,,,,28.88,81.5,2.38,305.75,4.0,,,0.0,27.85
2022-04-12 20:00:00,2022-04-12 21:00:00,48.0,,2.77,5.03,4.95,18.5,6.85,0.0,6.03,,,,,,28.9,86.0,2.1,305.75,4.5,,,0.0,27.48
2022-04-12 21:00:00,2022-04-12 22:00:00,37.0,,2.8,5.2,5.05,18.7,6.12,0.0,7.05,,,,,,31.0,89.25,1.72,306.5,5.25,,,0.0,27.17
2022-04-12 22:00:00,2022-04-12 23:00:00,36.0,,2.78,5.45,5.15,18.6,5.7,0.0,4.5,,,,,,33.27,92.75,1.57,307.0,5.75,,,0.0,26.88
2022-04-12 23:00:00,2022-04-13 00:00:00,34.0,,2.75,5.3,5.1,18.75,6.25,0.0,3.85,,,,,,33.35,91.5,2.15,306.5,6.0,,,0.0,26.95
2022-04-13 00:00:00,2022-04-13 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 01:00:00,2022-04-13 02:00:00,,,2.85,3.95,2.97,17.2,2.95,0.82,2.57,,,,,,32.97,98.33,1.1,302.0,5.67,,,0.0,26.4
2022-04-13 02:00:00,2022-04-13 03:00:00,,,2.95,5.9,5.5,18.38,3.7,1.18,2.27,,,,,,29.12,99.0,1.37,305.5,5.5,,,0.0,26.3
2022-04-13 03:00:00,2022-04-13 04:00:00,26.0,,2.8,5.52,5.22,18.68,4.92,1.01,1.9,,,,,,29.02,,1.62,304.0,6.0,,,0.0,26.45
2022-04-13 04:00:00,2022-04-13 05:00:00,29.0,,2.72,5.2,5.0,18.73,5.22,0.94,2.3,,,,,,29.0,,1.73,305.5,5.25,,,0.0,26.48
2022-04-13 05:00:00,2022-04-13 06:00:00,33.0,,2.78,5.05,4.95,18.65,5.2,0.97,3.1,,,,,,29.12,,1.65,305.25,8.0,,,0.0,26.4
2022-04-13 06:00:00,2022-04-13 07:00:00,45.0,,2.88,5.67,5.35,18.88,6.38,1.31,1.0,,,,,,32.25,,1.32,306.75,20.75,,,0.0,26.52
2022-04-13 07:00:00,2022-04-13 08:00:00,158.0,,3.07,5.65,5.5,18.75,6.85,1.54,1.13,,,,,,33.25,97.33,1.35,305.25,50.0,,,0.0,26.8
2022-04-13 08:00:00,2022-04-13 09:00:00,59.0,,2.97,5.07,5.13,18.9,8.6,1.38,4.55,,,,,,33.3,90.25,1.23,287.25,94.0,,,0.0,27.55
2022-04-13 09:00:00,2022-04-13 10:00:00,48.0,,2.85,5.05,5.0,19.1,8.35,0.76,3.58,,,,,,33.05,83.5,1.3,277.75,135.75,,,0.0,28.23
2022-04-13 10:00:00,2022-04-13 11:00:00,55.0,,2.8,5.3,5.1,18.9,6.8,1.2,7.2,,,,,,,79.0,1.4,278.0,158.0,,,0.0,28.6
2022-04-13 11:00:00,2022-04-13 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 12:00:00,2022-04-13 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 13:00:00,2022-04-13 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 14:00:00,2022-04-13 15:00:00,,,,,0.0,,,,1.5,,,,,,26.5,53.0,0.9,269.5,102.0,,,0.0,30.65
2022-04-13 15:00:00,2022-04-13 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 16:00:00,2022-04-13 17:00:00,,,,,0.0,,,,0.9,,,,,,32.7,73.0,1.0,290.0,22.0,,,0.0,29.4
2022-04-13 17:00:00,2022-04-13 18:00:00,,,3.1,4.5,4.9,,2.3,0.84,6.85,,,,,,25.6,74.5,1.2,294.5,12.5,,,0.0,29.25
2022-04-13 18:00:00,2022-04-13 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 19:00:00,2022-04-13 20:00:00,,,,,,,3.3,0.81,1.05,,,,,,28.93,84.67,1.73,299.67,5.0,,,0.0,28.17
2022-04-13 20:00:00,2022-04-13 21:00:00,,,,,,,7.42,0.94,3.07,,,,,,33.05,87.25,2.4,303.75,5.0,,,0.0,27.88
2022-04-13 21:00:00,2022-04-13 22:00:00,29.0,108.0,,,,0.8,6.35,0.99,1.95,,,,,,33.45,89.75,2.35,306.75,5.0,,,0.0,27.6
2022-04-13 22:00:00,2022-04-13 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13 23:00:00,2022-04-14 00:00:00,,,,,,3.25,4.05,0.87,2.28,,,,,,28.92,92.75,1.45,305.75,5.25,,,0.0,26.98
2022-04-14 00:00:00,2022-04-14 01:00:00,,,,,,6.3,0.8,0.76,2.8,,,,,,23.9,93.0,1.0,307.0,5.0,,,0.0,27.1
2022-04-14 01:00:00,2022-04-14 02:00:00,,,,,,,,,2.3,,,,,,24.9,96.0,0.6,293.0,5.0,,,0.0,26.5
2022-04-14 02:00:00,2022-04-14 03:00:00,,,,,,5.2,1.37,0.98,,,,,,,24.65,96.25,0.4,281.0,6.0,,,0.0,26.28
2022-04-14 03:00:00,2022-04-14 04:00:00,15.0,68.0,,,,5.42,1.73,1.11,0.45,,,,,,24.75,96.75,0.3,274.0,6.0,,,0.0,26.25
2022-04-14 04:00:00,2022-04-14 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-14 05:00:00,2022-04-14 06:00:00,,,,,,,,,1.6,,,,,,31.2,98.0,0.3,282.0,12.0,,,0.0,26.2
2022-04-14 06:00:00,2022-04-14 07:00:00,,,,,,,5.4,0.98,1.0,,,,,,33.02,94.5,0.33,255.25,35.25,,,0.0,26.45
2022-04-14 07:00:00,2022-04-14 08:00:00,50.0,118.5,,,,8.6,9.9,0.96,0.9,,,,,,32.52,87.0,0.35,234.25,65.5,,,0.0,27.3
2022-04-14 08:00:00,2022-04-14 09:00:00,63.0,124.0,,,,10.2,7.9,1.01,6.3,,,,,,23.73,78.25,0.57,188.5,104.25,,,0.0,28.5
2022-04-14 09:00:00,2022-04-14 10:00:00,,169.0,,,0.0,,26.5,0.73,9.35,0.8,0.2,35.4,,,23.7,68.25,0.93,137.5,143.5,,1.3,0.0,29.5
2022-04-14 10:00:00,2022-04-14 11:00:00,67.0,181.25,,,,2.6,12.03,0.62,14.47,0.88,0.38,19.5,,,23.72,57.75,1.1,182.5,156.0,,1.02,0.0,30.33
2022-04-14 11:00:00,2022-04-14 12:00:00,51.0,150.5,,,,3.0,7.97,0.7,8.12,0.78,0.27,16.02,,,24.23,48.5,1.48,144.0,177.25,,0.95,0.0,30.9
2022-04-14 12:00:00,2022-04-14 13:00:00,147.0,155.25,,,,3.35,13.05,0.78,9.15,0.62,0.2,15.03,,,29.27,44.5,1.68,123.75,154.5,,0.9,0.0,37.15
2022-04-14 13:00:00,2022-04-14 14:00:00,37.0,167.5,2.95,73.8,41.7,2.65,23.75,0.88,19.97,0.5,0.12,11.38,3.08,,31.28,35.75,1.88,127.0,158.0,,2.55,0.0,41.43
2022-04-14 14:00:00,2022-04-14 15:00:00,,,6.8,104.25,60.95,2.5,13.1,,6.5,0.2,0.0,3.7,,,30.57,28.0,1.9,131.67,112.0,,0.3,0.0,43.2
2022-04-14 15:00:00,2022-04-14 16:00:00,,,5.65,100.3,58.0,3.8,12.7,,12.4,0.4,0.1,8.4,,,29.85,26.5,1.55,131.0,62.0,,0.8,0.0,42.8
2022-04-14 16:00:00,2022-04-14 17:00:00,,,4.25,86.2,49.28,2.95,8.62,1.05,13.8,0.32,0.12,8.35,,,24.3,30.75,0.88,155.25,29.75,,0.65,0.0,41.18
2022-04-14 17:00:00,2022-04-14 18:00:00,35.0,238.5,5.1,98.78,56.65,1.9,8.6,1.71,3.68,0.47,0.1,11.65,,,23.75,36.25,0.2,80.75,9.25,,0.6,0.0,37.08
2022-04-14 18:00:00,2022-04-14 19:00:00,52.0,334.25,9.9,129.42,76.85,,31.02,2.66,2.17,1.5,0.2,9.9,0.15,,23.9,44.75,0.12,140.33,5.0,,0.75,0.0,30.88
2022-04-14 19:00:00,2022-04-14 20:00:00,127.0,444.0,13.3,127.42,78.6,,31.62,2.83,1.8,2.5,0.65,8.2,0.35,,24.35,42.5,0.3,113.5,5.0,,1.38,0.0,30.45
2022-04-14 20:00:00,2022-04-14 21:00:00,101.0,388.5,14.28,119.88,75.4,,20.4,2.59,0.77,2.15,0.2,6.85,0.27,,27.1,38.5,0.57,126.75,5.0,,0.7,0.0,29.53
2022-04-14 21:00:00,2022-04-14 22:00:00,82.0,342.5,12.93,108.95,68.45,,60.78,1.97,1.65,1.5,0.15,5.85,0.18,,26.9,29.5,0.7,130.75,5.0,,0.55,0.0,29.5
2022-04-14 22:00:00,2022-04-14 23:00:00,52.0,264.75,6.82,98.17,57.77,,29.9,1.62,2.35,1.25,0.88,8.75,0.2,,26.98,27.0,0.85,138.75,4.75,,1.65,0.0,28.77
2022-04-14 23:00:00,2022-04-15 00:00:00,38.0,213.0,6.0,99.88,57.97,,25.23,1.29,2.17,0.85,0.15,5.15,0.08,,26.55,30.75,0.8,112.25,5.0,,0.47,0.0,26.45
2022-04-15 00:00:00,2022-04-15 01:00:00,44.0,206.5,6.27,93.08,54.63,,9.48,0.76,2.45,0.85,0.12,4.2,,,24.4,33.5,1.0,120.75,5.0,,0.43,0.0,24.45
2022-04-15 01:00:00,2022-04-15 02:00:00,45.0,218.25,5.3,88.12,51.17,0.2,109.77,0.72,2.2,0.75,0.05,5.17,0.03,,24.28,31.75,0.95,124.0,5.25,,0.38,0.0,24.35
2022-04-15 02:00:00,2022-04-15 03:00:00,57.0,219.75,6.7,92.98,54.9,,59.3,0.72,1.47,0.82,0.12,4.85,,,24.25,34.25,0.6,163.25,5.0,,0.38,0.0,23.15
2022-04-15 03:00:00,2022-04-15 04:00:00,99.0,205.0,7.17,89.92,53.67,,38.55,0.79,1.18,1.1,0.33,4.4,0.05,,24.62,43.0,0.3,178.75,6.0,,1.0,0.0,19.07
2022-04-15 04:00:00,2022-04-15 05:00:00,54.0,197.5,22.65,102.53,72.92,,20.2,0.92,1.27,0.98,0.1,3.5,0.03,,26.73,47.75,0.38,136.5,6.5,,0.72,0.0,17.52
2022-04-15 05:00:00,2022-04-15 06:00:00,51.0,209.75,17.98,101.72,68.72,,33.7,1.12,1.52,0.88,0.15,3.62,0.05,,27.0,44.5,0.3,142.75,11.75,,0.42,0.0,18.57
2022-04-15 06:00:00,2022-04-15 07:00:00,68.0,260.25,17.75,92.75,63.77,,17.52,1.22,1.35,1.25,0.22,7.52,0.17,,27.05,40.25,0.9,103.25,32.0,,0.57,0.0,22.2
2022-04-15 07:00:00,2022-04-15 08:00:00,139.0,300.75,13.28,87.78,57.45,4.6,10.83,1.22,2.33,0.85,0.2,19.23,,,26.45,37.75,1.25,99.75,69.25,,0.68,0.0,25.72
2022-04-15 08:00:00,2022-04-15 09:00:00,,,7.6,83.1,50.4,,,,7.8,0.1,0.0,3.1,,,23.97,33.67,,,119.67,,0.2,0.0,31.53
2022-04-15 09:00:00,2022-04-15 10:00:00,,,5.4,80.55,47.25,0.65,22.35,0.86,10.48,0.9,0.18,19.62,,,23.97,27.25,,,157.75,,3.47,0.0,37.27
2022-04-15 10:00:00,2022-04-15 11:00:00,,,8.7,74.6,46.8,2.3,,,13.55,,,,,,24.6,24.33,2.35,130.0,188.0,,,0.0,41.13
2022-04-15 11:00:00,2022-04-15 12:00:00,,,4.28,70.85,41.17,2.5,8.7,0.89,31.23,0.53,0.15,10.0,,,24.52,20.75,2.12,131.75,203.75,,2.5,0.0,42.58
2022-04-15 12:00:00,2022-04-15 13:00:00,22.0,229.0,3.82,72.65,41.75,2.75,10.0,0.86,33.3,0.43,0.1,10.03,,,27.8,18.5,2.07,150.5,190.75,,1.92,0.0,43.92
2022-04-15 13:00:00,2022-04-15 14:00:00,,,,,,,,,11.7,,,,,,27.6,19.0,2.2,167.0,172.0,,,0.0,44.0
2022-04-15 14:00:00,2022-04-15 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-15 15:00:00,2022-04-15 16:00:00,,,,,0.0,,,,1.0,,,,,,30.7,20.0,1.5,175.0,56.0,,,0.0,42.5
2022-04-15 16:00:00,2022-04-15 17:00:00,,,5.03,69.17,40.83,3.3,3.57,0.94,15.47,0.17,0.1,7.83,,,28.68,23.5,1.05,187.5,33.75,,2.23,0.0,40.9
2022-04-15 17:00:00,2022-04-15 18:00:00,22.0,184.5,4.67,101.43,57.77,2.2,7.1,1.44,8.05,0.42,0.1,14.9,,,26.8,31.75,0.2,193.0,10.5,,0.5,0.0,36.38
2022-04-15 18:00:00,2022-04-15 19:00:00,49.0,317.0,8.32,139.45,80.95,,33.45,3.51,3.65,2.83,0.23,11.27,0.55,,23.83,43.75,0.17,260.5,5.5,,0.75,0.0,30.42
2022-04-15 19:00:00,2022-04-15 20:00:00,227.0,649.0,23.87,165.67,107.53,,44.9,6.08,2.87,6.67,0.37,7.9,1.9,,24.07,50.67,0.1,240.33,5.67,,1.13,0.0,27.37
2022-04-15 20:00:00,2022-04-15 21:00:00,,,,,0.0,,,,,,,,,,,,,,,,,,
2022-04-15 21:00:00,2022-04-15 22:00:00,,,,,0.0,,,,,,,,,,,,,,,,,,
2022-04-15 22:00:00,2022-04-15 23:00:00,,,33.17,126.03,94.0,,18.1,0.73,1.7,2.35,2.45,6.55,2.65,,25.1,57.67,0.23,122.33,5.67,,0.8,0.0,22.9
2022-04-15 23:00:00,2022-04-16 00:00:00,,,26.55,135.28,93.53,,14.17,0.62,1.8,2.78,0.33,7.88,0.4,,26.88,55.25,0.15,143.25,6.0,,0.85,0.0,22.8
2022-04-16 00:00:00,2022-04-16 01:00:00,139.0,338.0,26.5,128.05,89.65,,10.97,0.42,2.0,1.98,0.2,6.1,0.25,,26.92,55.5,0.15,160.75,6.0,,0.65,0.0,21.02
2022-04-16 01:00:00,2022-04-16 02:00:00,59.0,284.5,18.2,115.35,76.12,,10.93,0.6,1.93,1.57,0.1,4.97,0.2,,27.08,55.0,0.15,161.75,6.25,,1.1,0.0,19.93
2022-04-16 02:00:00,2022-04-16 03:00:00,52.0,246.0,26.9,115.47,83.3,,10.43,0.7,1.38,1.52,0.1,4.47,0.15,,26.2,62.0,0.2,167.25,6.25,,0.5,0.0,17.7
2022-04-16 03:00:00,2022-04-16 04:00:00,53.0,242.5,21.65,106.4,74.17,,8.75,0.61,1.88,1.6,0.12,4.43,0.1,,24.4,62.25,0.28,226.25,6.25,,0.53,0.0,16.58
2022-04-16 04:00:00,2022-04-16 05:00:00,50.0,236.25,23.38,105.45,75.1,,11.18,0.6,1.35,1.62,0.12,4.2,0.12,,24.37,58.0,0.17,168.0,6.25,,0.45,0.0,15.62
2022-04-16 05:00:00,2022-04-16 06:00:00,54.0,256.0,27.15,108.8,79.95,,16.45,0.82,1.55,1.73,0.1,3.95,0.12,,24.3,57.0,0.23,159.67,11.5,,0.43,0.0,16.55
2022-04-16 06:00:00,2022-04-16 07:00:00,65.0,300.0,28.23,102.55,77.5,,25.38,1.13,0.65,1.9,0.15,8.45,0.3,,25.0,46.25,0.65,137.5,33.25,,1.05,0.0,21.95
2022-04-16 07:00:00,2022-04-16 08:00:00,95.0,358.5,21.98,97.68,69.8,2.1,20.27,1.14,1.3,1.52,0.55,28.38,0.85,,26.62,41.5,0.95,127.25,70.25,,7.1,0.0,27.57
2022-04-16 08:00:00,2022-04-16 09:00:00,95.0,324.5,8.07,109.8,64.97,5.6,31.23,0.92,16.65,1.8,1.12,34.52,1.0,,27.08,31.0,1.6,128.0,117.0,,6.15,0.0,33.45
2022-04-16 09:00:00,2022-04-16 10:00:00,66.0,259.5,5.05,96.15,55.25,0.4,30.85,0.74,18.7,1.6,1.05,28.2,0.7,,26.88,25.75,1.57,129.5,161.5,,5.22,0.0,37.58
2022-04-16 10:00:00,2022-04-16 11:00:00,,202.0,7.1,91.33,54.37,1.73,9.55,0.78,16.33,0.8,0.55,14.6,,,26.0,21.67,1.3,147.0,192.67,,1.9,0.0,39.9
2022-04-16 11:00:00,2022-04-16 12:00:00,,,3.77,79.97,45.63,2.05,3.5,0.91,21.57,0.85,0.4,20.98,,,24.27,20.25,,,205.25,,9.28,0.0,41.83
2022-04-16 12:00:00,2022-04-16 13:00:00,20.0,158.0,3.9,78.45,44.9,2.97,2.78,0.75,28.2,0.57,0.27,18.62,,,24.23,17.75,,,193.0,,3.4,0.0,43.2
2022-04-16 13:00:00,2022-04-16 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16 14:00:00,2022-04-16 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2022-04-16 15:00:00,2022-04-16 16:00:00,,,6.3,67.53,30.8,3.25,4.45,0.93,19.73,0.15,0.1,7.7,,,25.2,19.0,1.53,184.67,71.33,,3.75,0.0,42.43
2022-04-16 16:00:00,2022-04-16 17:00:00,,,3.33,89.0,50.05,3.52,6.8,1.15,15.45,0.25,0.17,14.45,4.33,,27.45,23.0,1.1,207.25,33.5,,4.65,0.0,40.0
2022-04-16 17:00:00,2022-04-16 18:00:00,24.0,166.0,4.3,99.15,56.25,1.5,9.6,1.54,10.8,0.35,0.2,20.6,,,27.35,27.0,0.45,218.0,12.5,,0.7,0.0,36.95
2022-04-16 18:00:00,2022-04-16 19:00:00,,,8.78,130.6,76.6,,24.57,0.84,3.45,3.1,0.17,10.3,0.67,,27.35,40.25,0.1,239.25,6.0,,1.17,0.0,28.88
2022-04-16 19:00:00,2022-04-16 20:00:00,,,31.6,169.2,115.7,,,,1.5,,,,,,26.15,52.5,0.1,253.0,6.0,,,0.0,24.55
2022-04-16 20:00:00,2022-04-16 21:00:00,,758.0,29.33,159.97,108.93,,40.5,1.02,2.77,7.65,0.38,7.68,1.7,,24.27,55.0,0.18,269.5,6.0,,1.07,0.0,23.7
2022-04-16 21:00:00,2022-04-16 22:00:00,312.0,703.5,53.42,148.28,122.3,,30.72,0.66,2.1,6.42,0.38,9.15,1.35,,24.12,56.25,0.15,200.5,6.0,,1.03,0.0,23.13
