From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mg/m3),AT (degree C),RF (mm),Xylene (ug/m3)
2022-08-14 19:00:00,2022-08-14 20:00:00,26.17,49.36,14.89,14.83,19.99,11.37,20.76,0.87,0.25,0.01,,0.03,0.01,,76.38,0.58,215.8,0.0,,24.1,,
2022-08-14 20:00:00,2022-08-14 21:00:00,28.98,54.91,16.73,13.54,20.8,10.95,20.8,0.5,,0.01,,0.04,0.02,,76.79,0.63,233.34,0.0,,23.69,,
2022-08-14 21:00:00,2022-08-14 22:00:00,22.01,41.17,19.13,12.64,22.28,10.84,20.7,0.78,,0.0,,0.03,0.01,,79.06,1.01,232.32,0.0,,23.18,,
2022-08-14 22:00:00,2022-08-14 23:00:00,20.15,37.55,22.23,12.65,24.8,10.33,20.75,0.68,,0.0,,0.04,0.02,,81.23,0.9,228.16,0.0,,22.73,,
2022-08-14 23:00:00,2022-08-15 00:00:00,20.73,38.64,18.68,9.45,20.22,11.18,20.73,0.61,,0.01,,0.1,0.03,,83.4,1.08,189.49,0.0,,22.13,,
2022-08-15 00:00:00,2022-08-15 01:00:00,15.66,28.74,15.98,8.88,17.71,11.28,19.86,0.55,,0.0,,0.08,0.03,,84.77,0.8,249.59,0.0,,21.57,,
2022-08-15 01:00:00,2022-08-15 02:00:00,14.62,26.71,14.47,8.62,16.34,11.4,20.6,0.39,,0.0,,0.08,0.03,,86.33,0.98,259.07,0.0,,21.07,,
2022-08-15 02:00:00,2022-08-15 03:00:00,13.39,24.29,14.91,8.17,16.46,11.45,20.69,0.83,1.07,0.0,,0.09,0.03,,87.94,1.19,280.11,0.0,,20.62,,
2022-08-15 03:00:00,2022-08-15 04:00:00,15.15,27.74,15.08,8.02,16.52,12.68,21.2,0.72,,0.0,,0.11,0.04,,88.94,1.04,266.93,0.0,,20.35,,
2022-08-15 04:00:00,2022-08-15 05:00:00,14.64,26.74,19.52,8.24,20.26,14.23,21.03,0.7,,0.0,,0.07,0.03,,89.69,0.67,265.75,0.0,,20.22,,
2022-08-15 05:00:00,2022-08-15 06:00:00,13.38,24.7,23.97,7.9,23.7,14.49,20.58,0.9,,0.0,,0.04,0.01,,89.69,0.92,261.25,0.0,,20.3,,
2022-08-15 06:00:00,2022-08-15 07:00:00,12.5,22.55,22.73,8.02,22.75,15.46,20.37,0.85,,0.0,,0.04,0.01,,89.69,0.94,270.35,2.27,,20.33,,
2022-08-15 07:00:00,2022-08-15 08:00:00,17.27,31.91,23.14,6.95,22.52,12.86,19.62,1.1,,0.0,,0.03,0.01,,88.92,1.39,277.09,27.11,,20.69,,
2022-08-15 08:00:00,2022-08-15 09:00:00,23.28,43.67,19.8,7.49,20.09,12.06,20.09,1.06,,0.0,,0.02,0.01,,85.89,1.05,217.28,41.32,,21.67,,
2022-08-15 09:00:00,2022-08-15 10:00:00,17.76,32.87,15.26,7.67,16.49,12.42,20.34,0.93,,0.0,,0.02,0.01,,82.19,1.55,208.99,41.31,,22.73,,
2022-08-15 10:00:00,2022-08-15 11:00:00,12.5,22.55,13.53,7.62,15.05,12.68,20.62,1.07,,0.0,,0.02,0.01,,77.75,1.21,238.82,41.43,,23.93,,
2022-08-15 11:00:00,2022-08-15 12:00:00,15.56,28.55,10.18,9.24,13.2,13.25,20.78,1.79,,0.0,,0.02,0.01,,73.29,1.11,228.25,41.0,,25.02,,
2022-08-15 12:00:00,2022-08-15 13:00:00,17.3,31.97,8.28,10.43,12.27,13.09,20.75,1.18,1.72,0.0,,0.01,,,69.63,1.44,224.78,40.43,,25.97,,
2022-08-15 13:00:00,2022-08-15 14:00:00,16.05,29.52,7.58,10.74,11.88,13.16,20.62,1.47,,0.0,,0.01,,,66.14,1.26,201.41,40.41,,27.01,,
2022-08-15 14:00:00,2022-08-15 15:00:00,17.6,32.55,8.04,12.39,13.12,13.03,20.85,1.92,,0.0,,0.01,,,64.95,1.18,192.14,40.4,,27.21,,
2022-08-15 15:00:00,2022-08-15 16:00:00,20.13,37.52,8.04,12.96,13.42,13.09,20.74,1.25,,0.0,,0.01,,,63.16,0.97,212.25,40.53,,27.79,,
2022-08-15 16:00:00,2022-08-15 17:00:00,20.89,39.0,8.2,13.26,13.71,12.98,20.65,1.03,0.43,0.0,,0.01,,,63.77,0.78,211.21,40.56,,27.54,,
2022-08-15 17:00:00,2022-08-15 18:00:00,20.76,38.74,9.18,14.04,14.94,12.63,20.49,1.34,,0.0,,0.01,,,66.08,1.18,206.42,29.7,,26.81,,
2022-08-15 18:00:00,2022-08-15 19:00:00,21.44,40.07,11.0,16.75,17.85,12.46,20.76,1.16,,0.0,,0.01,0.01,,70.24,1.05,201.0,1.98,,25.93,,
2022-08-15 19:00:00,2022-08-15 20:00:00,28.02,52.98,14.37,15.53,19.94,12.14,20.62,1.58,1.16,0.01,,0.02,0.01,,74.84,0.45,218.49,0.0,,25.0,,
2022-08-15 20:00:00,2022-08-15 21:00:00,37.83,72.22,17.02,15.8,22.24,11.41,20.64,1.98,0.57,0.01,,0.03,0.01,,77.81,0.59,223.56,0.0,,24.16,,
2022-08-15 21:00:00,2022-08-15 22:00:00,34.72,66.12,18.75,14.42,22.91,11.22,20.68,2.18,,0.01,,0.03,0.01,,78.79,0.45,217.97,0.0,,23.7,,
2022-08-15 22:00:00,2022-08-15 23:00:00,29.58,56.05,17.36,13.7,21.4,11.76,20.71,2.23,,0.01,,0.02,0.01,,80.07,1.07,260.49,0.0,,23.23,,
2022-08-15 23:00:00,2022-08-16 00:00:00,29.11,55.12,17.8,12.57,21.16,12.83,20.93,1.73,0.42,0.01,,0.03,0.01,,81.3,0.95,234.21,0.0,,22.82,,
2022-08-16 00:00:00,2022-08-16 01:00:00,24.62,46.33,22.95,12.68,25.41,14.44,21.03,2.23,0.44,0.01,,0.02,0.01,,83.99,0.57,164.7,0.0,,22.17,,
2022-08-16 01:00:00,2022-08-16 02:00:00,26.84,50.65,25.94,9.91,26.36,15.33,20.6,1.84,,0.01,,0.02,0.01,,85.54,0.53,237.06,0.0,,21.71,,
2022-08-16 02:00:00,2022-08-16 03:00:00,23.31,43.74,27.06,9.16,26.88,16.15,20.46,1.07,0.17,0.01,,0.02,0.01,,86.98,0.49,254.23,0.0,,21.31,,
2022-08-16 03:00:00,2022-08-16 04:00:00,23.19,43.52,28.98,7.41,27.51,16.71,20.34,1.14,,0.01,,0.02,0.01,,88.2,0.81,298.95,0.0,,20.99,,
2022-08-16 04:00:00,2022-08-16 05:00:00,24.74,46.55,33.2,7.18,30.81,16.73,20.39,1.0,,0.0,,0.02,0.01,,89.12,0.91,292.15,0.0,,20.74,,
2022-08-16 05:00:00,2022-08-16 06:00:00,26.22,49.45,38.72,6.45,34.91,16.26,20.23,0.88,,0.0,,0.02,0.01,,89.91,0.77,303.83,0.0,,20.51,,
2022-08-16 06:00:00,2022-08-16 07:00:00,26.19,49.34,37.25,5.99,33.48,14.97,19.86,1.21,,0.0,,0.01,0.01,,90.66,0.76,286.25,2.32,,20.39,,
2022-08-16 07:00:00,2022-08-16 08:00:00,32.75,62.26,34.95,6.0,31.61,12.91,19.74,0.81,0.95,0.01,,0.02,0.01,,88.9,0.91,263.77,12.25,,21.34,,
2022-08-16 08:00:00,2022-08-16 09:00:00,32.6,61.95,27.97,7.64,26.81,12.95,20.25,0.91,,0.01,,0.05,0.02,,83.08,1.37,191.1,22.94,,22.97,,
2022-08-16 09:00:00,2022-08-16 10:00:00,29.91,56.67,21.96,10.22,23.28,13.42,20.38,1.02,,0.01,,0.03,0.01,,76.66,0.81,218.73,39.85,,24.55,,
2022-08-16 10:00:00,2022-08-16 11:00:00,27.3,51.55,13.1,13.62,17.9,14.23,20.55,1.12,,0.01,,0.03,0.01,,70.99,1.01,220.63,41.12,,25.99,,
2022-08-16 11:00:00,2022-08-16 12:00:00,29.56,56.0,9.07,12.25,13.91,15.16,20.78,0.75,,0.01,,0.02,0.01,,69.02,1.61,272.74,41.28,,26.64,,
2022-08-16 12:00:00,2022-08-16 13:00:00,27.29,51.55,9.06,14.97,15.33,14.98,20.48,0.71,1.26,0.01,,0.02,0.01,,62.83,1.04,209.78,42.76,,28.16,,
2022-08-16 13:00:00,2022-08-16 14:00:00,28.64,54.19,7.85,13.7,13.67,15.34,20.58,0.63,,0.0,,0.02,0.01,,59.34,1.06,215.26,43.7,,29.01,,
2022-08-16 14:00:00,2022-08-16 15:00:00,28.79,54.42,6.61,13.2,12.39,14.06,20.24,0.81,,0.0,,0.02,0.01,,55.56,1.2,225.82,47.02,,29.77,,
2022-08-16 15:00:00,2022-08-16 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-16 16:00:00,2022-08-16 17:00:00,33.81,64.33,8.86,15.35,11.21,18.84,34.24,1.71,,0.0,,,,,58.45,0.8,198.44,34.61,,29.07,,
2022-08-16 17:00:00,2022-08-16 18:00:00,31.6,60.0,2.14,12.78,8.53,13.83,19.8,1.34,,0.0,,0.01,,,53.34,0.6,197.84,16.67,,29.46,,
2022-08-16 18:00:00,2022-08-16 19:00:00,34.23,65.17,4.02,15.55,11.55,13.37,20.32,1.38,2.92,0.0,,0.01,,,57.43,0.84,199.34,0.46,,28.26,,
2022-08-16 19:00:00,2022-08-16 20:00:00,45.88,88.01,10.88,26.19,22.78,11.68,20.69,1.3,,0.01,,0.24,0.09,,63.02,1.07,212.88,0.0,,26.65,,
2022-08-16 20:00:00,2022-08-16 21:00:00,61.03,117.72,26.79,28.19,36.78,8.59,20.83,1.35,2.47,0.01,,0.56,0.22,,66.66,0.32,168.95,0.0,,26.12,,
2022-08-16 21:00:00,2022-08-16 22:00:00,70.47,136.22,30.69,23.13,37.25,8.32,20.77,1.7,0.7,0.01,,0.54,0.2,,66.74,1.07,111.11,0.0,,25.83,,
2022-08-16 22:00:00,2022-08-16 23:00:00,66.84,129.09,30.14,23.78,37.16,8.2,21.08,1.65,0.08,0.01,,0.39,0.14,,68.24,0.48,205.94,0.0,,25.46,,
2022-08-16 23:00:00,2022-08-17 00:00:00,58.99,113.71,26.49,19.44,31.87,9.32,21.05,1.77,1.87,0.01,,0.28,0.1,,70.27,0.53,172.83,0.0,,24.98,,
2022-08-17 00:00:00,2022-08-17 01:00:00,57.1,110.0,21.63,16.77,26.5,9.9,21.31,2.16,0.37,0.01,,0.21,0.07,,75.27,0.33,200.72,0.0,,24.01,,
2022-08-17 01:00:00,2022-08-17 02:00:00,53.45,102.77,20.71,14.31,24.45,9.85,21.34,1.02,0.56,0.01,,0.09,0.03,,79.13,0.76,259.72,0.0,,23.23,,
2022-08-17 02:00:00,2022-08-17 03:00:00,40.21,76.83,25.77,11.45,27.04,9.17,21.26,1.12,0.53,0.01,,0.08,0.03,,81.82,0.88,253.85,0.0,,22.84,,
2022-08-17 03:00:00,2022-08-17 04:00:00,30.79,58.42,25.27,9.13,25.4,9.08,21.31,1.53,0.85,0.01,,0.08,0.03,,84.34,0.57,205.98,0.0,,22.35,,
2022-08-17 04:00:00,2022-08-17 05:00:00,24.83,46.72,26.03,7.83,25.33,8.55,21.35,2.12,0.93,0.0,,0.08,0.03,,86.14,0.65,190.67,0.0,,21.91,,
2022-08-17 05:00:00,2022-08-17 06:00:00,23.85,44.81,27.57,8.61,26.99,8.03,21.43,1.35,,0.0,,0.05,0.02,,86.41,0.53,194.64,0.0,,21.84,,
2022-08-17 06:00:00,2022-08-17 07:00:00,24.64,46.42,24.2,6.97,23.38,8.86,21.67,1.44,0.64,0.0,,0.04,0.02,,85.3,0.71,187.48,1.05,,21.89,,
2022-08-17 07:00:00,2022-08-17 08:00:00,23.45,44.01,25.19,8.5,25.0,8.64,21.53,1.22,,0.0,,0.04,0.02,,83.5,1.3,147.57,8.97,,22.69,,
2022-08-17 08:00:00,2022-08-17 09:00:00,35.3,67.26,24.42,10.7,25.55,8.48,21.34,1.37,0.18,0.0,,0.03,0.01,,79.61,0.82,220.23,21.34,,23.95,,
2022-08-17 09:00:00,2022-08-17 10:00:00,35.15,66.97,16.09,14.13,20.59,9.55,21.48,1.45,0.32,0.0,,0.03,0.01,,75.35,0.74,204.65,43.85,,25.38,,
2022-08-17 10:00:00,2022-08-17 11:00:00,32.59,61.91,8.21,14.67,14.48,11.04,21.58,1.02,1.08,0.0,,0.02,0.01,,71.48,1.29,208.53,44.16,,26.59,,
2022-08-17 11:00:00,2022-08-17 12:00:00,29.82,56.52,7.35,17.16,15.1,11.39,21.59,1.53,0.42,0.0,,0.03,0.01,,69.71,1.29,181.78,44.62,,27.18,,
2022-08-17 12:00:00,2022-08-17 13:00:00,30.58,58.0,6.65,18.17,15.08,11.18,21.35,2.32,,0.0,,0.03,0.01,,64.88,0.93,205.63,44.47,,28.34,,
2022-08-17 13:00:00,2022-08-17 14:00:00,31.63,60.07,4.89,18.19,13.64,11.84,21.53,3.57,0.38,0.0,,0.03,0.01,,59.45,1.06,200.57,43.34,,29.33,,
2022-08-17 14:00:00,2022-08-17 15:00:00,31.76,60.32,4.8,15.53,12.17,12.11,21.4,1.64,1.46,0.0,,0.02,0.01,,57.35,1.12,214.46,42.05,,29.63,,
2022-08-17 15:00:00,2022-08-17 16:00:00,23.44,44.0,4.77,16.98,12.92,12.09,21.51,0.38,8.91,0.0,,0.02,,,55.99,1.15,232.1,41.63,913.31,29.95,,
2022-08-17 16:00:00,2022-08-17 17:00:00,20.0,40.0,5.02,18.98,14.18,11.9,21.38,1.3,2.56,0.0,,0.02,,,56.64,0.91,215.21,39.12,,29.63,,
2022-08-17 17:00:00,2022-08-17 18:00:00,,,4.43,20.48,14.5,11.83,21.56,0.97,1.52,0.0,,0.01,,,57.34,0.86,214.47,22.14,,29.0,,
2022-08-17 18:00:00,2022-08-17 19:00:00,38.74,74.0,6.06,22.43,16.86,11.29,21.67,1.61,0.76,0.0,,0.04,0.01,,60.62,0.74,215.56,0.66,,27.86,,
2022-08-17 19:00:00,2022-08-17 20:00:00,49.46,95.08,12.78,24.55,23.44,10.1,21.53,1.61,0.29,0.01,,0.11,0.04,,64.78,1.2,229.06,0.0,,26.84,,
2022-08-17 20:00:00,2022-08-17 21:00:00,57.02,109.8,15.17,26.24,26.3,9.81,21.51,2.29,0.76,0.01,,0.36,0.14,,67.41,0.77,171.27,0.0,,26.18,,
2022-08-17 21:00:00,2022-08-17 22:00:00,59.48,114.66,15.83,23.31,25.27,10.41,21.44,3.94,1.11,0.01,,0.12,0.04,,68.31,1.26,120.42,0.0,,25.98,,
2022-08-17 22:00:00,2022-08-17 23:00:00,57.78,111.33,14.45,19.57,22.16,10.35,21.46,2.0,,0.01,,0.1,0.03,,69.2,1.23,170.29,0.0,,25.73,,
2022-08-17 23:00:00,2022-08-18 00:00:00,37.04,70.67,14.72,14.17,19.5,10.53,21.29,1.44,,0.0,,0.1,0.03,,74.57,0.79,209.67,0.0,,24.89,,
2022-08-18 00:00:00,2022-08-18 01:00:00,33.3,63.33,17.45,11.83,20.47,10.12,21.41,1.49,0.24,0.0,,0.04,0.01,,77.44,0.72,225.14,0.0,,24.43,,
2022-08-18 01:00:00,2022-08-18 02:00:00,30.79,58.4,14.51,9.45,16.82,10.39,21.37,2.89,,0.0,,0.03,0.01,,81.19,0.74,233.79,0.0,,23.66,,
2022-08-18 02:00:00,2022-08-18 03:00:00,16.55,30.5,17.42,9.36,19.14,9.66,21.61,2.67,0.53,0.0,,0.03,0.01,,83.7,0.88,241.94,0.0,,23.16,,
2022-08-18 03:00:00,2022-08-18 04:00:00,14.81,27.09,16.84,8.79,18.36,9.85,21.48,5.72,,0.0,,0.02,0.01,,83.74,1.0,232.83,0.0,,22.7,,
2022-08-18 04:00:00,2022-08-18 05:00:00,20.83,38.88,18.56,8.43,19.57,9.35,21.59,3.8,0.86,0.0,,0.02,0.01,,83.78,0.77,171.28,0.0,,22.23,,
2022-08-18 05:00:00,2022-08-18 06:00:00,14.87,27.2,15.73,8.61,17.38,9.41,21.48,2.51,,0.0,,0.02,0.01,,84.79,0.85,172.95,0.0,,21.96,,
2022-08-18 06:00:00,2022-08-18 07:00:00,17.87,33.11,24.17,8.58,24.22,8.36,21.5,3.5,,0.0,,0.02,0.01,,84.04,1.3,131.35,0.0,,22.16,,
2022-08-18 07:00:00,2022-08-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-18 08:00:00,2022-08-18 09:00:00,,,,,,,21.4,,,,,,,,,,,,,,,
2022-08-18 09:00:00,2022-08-18 10:00:00,28.03,53.0,25.74,11.42,26.99,8.17,21.55,1.25,1.31,0.0,,0.02,0.01,,80.05,0.87,213.63,43.8,,23.7,,
2022-08-18 10:00:00,2022-08-18 11:00:00,30.37,57.58,18.33,13.36,22.0,9.26,21.6,0.89,,0.0,,0.03,0.01,,76.7,0.83,215.35,43.53,,24.64,,
2022-08-18 11:00:00,2022-08-18 12:00:00,27.32,51.58,8.26,14.22,14.29,10.97,21.59,1.02,2.9,0.0,,0.02,0.01,,71.42,1.11,185.43,44.17,,25.92,,
2022-08-18 12:00:00,2022-08-18 13:00:00,27.47,51.92,7.9,16.58,15.25,10.78,21.43,1.69,0.16,0.0,,0.02,,,67.62,1.03,172.48,44.91,,27.32,,
2022-08-18 13:00:00,2022-08-18 14:00:00,28.45,53.83,4.0,15.95,11.73,11.84,21.48,1.27,,0.0,,0.01,,,63.55,0.82,193.91,45.19,,28.36,,
2022-08-18 14:00:00,2022-08-18 15:00:00,32.62,62.25,3.81,16.45,11.84,11.58,21.43,1.07,,0.0,,0.01,,,60.4,0.68,199.52,44.55,,29.2,,
2022-08-18 15:00:00,2022-08-18 16:00:00,20.0,40.0,,,,,21.58,,,,,,,,,,,,,,,
2022-08-18 16:00:00,2022-08-18 17:00:00,22.93,43.0,2.76,14.43,9.93,12.61,21.54,1.33,,,,,,,,,,,,,,
2022-08-18 17:00:00,2022-08-18 18:00:00,39.89,76.41,2.78,13.04,9.2,13.22,21.63,0.89,1.7,0.0,,0.02,0.01,,58.95,0.44,200.57,33.83,,29.24,,
2022-08-18 18:00:00,2022-08-18 19:00:00,35.32,67.19,,,,,21.48,,,,,,,,,,,,,,,
2022-08-18 19:00:00,2022-08-18 20:00:00,41.65,79.71,,,,,21.22,,,,,,,,,,,,,,,
2022-08-18 20:00:00,2022-08-18 21:00:00,45.37,86.84,,,,,21.62,,1.05,,,,,,,,,,,,,
2022-08-18 21:00:00,2022-08-18 22:00:00,42.39,81.12,,,,,21.55,,0.32,,,,,,,,,,,,,
2022-08-18 22:00:00,2022-08-18 23:00:00,44.29,84.91,,,,,21.6,,0.68,,,,,,,,,,,,,
2022-08-18 23:00:00,2022-08-19 00:00:00,46.33,88.91,,,,,21.27,,,,,,,,,,,,,,,
2022-08-19 00:00:00,2022-08-19 01:00:00,28.54,54.7,,,,,21.66,,,,,,,,,,,,,,,
2022-08-19 01:00:00,2022-08-19 02:00:00,21.61,40.27,,,,,21.47,,,,,,,,,,,,,,,
2022-08-19 02:00:00,2022-08-19 03:00:00,19.42,36.09,,,,,21.44,,,,,,,,,,,,,,,
2022-08-19 03:00:00,2022-08-19 04:00:00,16.81,31.1,,,,,21.51,,,,,,,,,,,,,,,
2022-08-19 04:00:00,2022-08-19 05:00:00,17.3,31.98,,,,,21.55,,,,,,,,,,,,,,,
2022-08-19 05:00:00,2022-08-19 06:00:00,12.73,23.2,,,,,21.84,,,,,,,,,,,,,,,
2022-08-19 06:00:00,2022-08-19 07:00:00,11.25,20.07,,,,,21.58,,,,,,,,,,,,,,,
2022-08-19 07:00:00,2022-08-19 08:00:00,16.66,30.79,,,,,21.5,,,,,,,,,,,,,,,
2022-08-19 08:00:00,2022-08-19 09:00:00,25.09,47.67,,,,,21.56,,,,,,,,,,,,,,,
2022-08-19 09:00:00,2022-08-19 10:00:00,25.97,48.98,,,,,21.27,,,,,,,,,,,,,,,
2022-08-19 10:00:00,2022-08-19 11:00:00,25.0,47.05,,,,,21.42,,,,,,,,,,,,,,,
2022-08-19 11:00:00,2022-08-19 12:00:00,23.44,44.07,,,,,21.06,,,,,,,,,,,,,,,
2022-08-19 12:00:00,2022-08-19 13:00:00,24.44,45.96,,,,,21.45,,,,,,,,,,,,,,,
2022-08-19 13:00:00,2022-08-19 14:00:00,26.44,49.92,,,,,21.48,,,,,,,,,,,,,,,
2022-08-19 14:00:00,2022-08-19 15:00:00,28.03,52.93,,,,,,,,,,,,,,,,,,,,
2022-08-19 15:00:00,2022-08-19 16:00:00,28.53,53.98,,,,,21.43,,1.65,,,,,,,,,,,,,
2022-08-19 16:00:00,2022-08-19 17:00:00,27.01,51.07,,,,,21.59,,,,,,,,,,,,,,,
2022-08-19 17:00:00,2022-08-19 18:00:00,30.47,57.84,,,,,21.67,,,,,,,,,,,,,,,
2022-08-19 18:00:00,2022-08-19 19:00:00,49.1,95.16,,,,,21.44,,0.07,,,,,,,,,,,,,
2022-08-19 19:00:00,2022-08-19 20:00:00,42.54,81.29,,,,,21.59,,,,,,,,,,,,,,,
2022-08-19 20:00:00,2022-08-19 21:00:00,46.27,88.82,,,,,21.64,,,,,,,,,,,,,,,
2022-08-19 21:00:00,2022-08-19 22:00:00,50.98,97.8,,,,,21.42,,,,,,,,,,,,,,,
2022-08-19 22:00:00,2022-08-19 23:00:00,60.91,117.6,,,,,21.51,,,,,,,,,,,,,,,
2022-08-19 23:00:00,2022-08-20 00:00:00,29.01,54.27,,,,,21.52,,,,,,,,,,,,,,,
2022-08-20 00:00:00,2022-08-20 01:00:00,18.65,34.42,,,,,21.62,,,,,,,,,,,,,,,
2022-08-20 01:00:00,2022-08-20 02:00:00,17.85,33.02,,,,,21.6,,,,,,,,,,,,,,,
2022-08-20 02:00:00,2022-08-20 03:00:00,14.9,27.13,,,,,21.77,,,,,,,,,,,,,,,
2022-08-20 03:00:00,2022-08-20 04:00:00,14.27,26.02,,,,,21.66,,,,,,,,,,,,,,,
2022-08-20 04:00:00,2022-08-20 05:00:00,17.24,31.87,,,,,22.27,,3.24,,,,,,,,,,,,,
2022-08-20 05:00:00,2022-08-20 06:00:00,22.93,42.76,32.38,6.8,29.93,12.44,21.86,3.18,1.87,0.0,,0.01,0.01,,88.46,1.04,290.39,0.0,,20.8,,
2022-08-20 06:00:00,2022-08-20 07:00:00,23.93,44.95,38.06,7.08,34.71,11.81,20.83,1.68,2.13,0.0,,0.01,0.01,,88.33,0.89,285.91,0.07,,20.94,,
2022-08-20 07:00:00,2022-08-20 08:00:00,26.45,49.89,31.57,7.61,29.71,8.73,19.31,1.56,,0.0,,0.01,,,86.9,0.74,223.05,21.0,,21.44,,
2022-08-20 08:00:00,2022-08-20 09:00:00,26.5,50.0,25.22,9.9,25.77,8.66,20.54,1.91,0.33,0.0,,0.02,,,83.44,1.11,181.8,43.66,,22.26,,
2022-08-20 09:00:00,2022-08-20 10:00:00,25.01,47.07,20.98,10.65,22.71,8.58,21.06,2.37,1.34,0.0,,0.02,,,81.22,1.06,221.73,42.88,,22.82,,
2022-08-20 10:00:00,2022-08-20 11:00:00,19.48,36.27,13.19,12.45,17.35,9.22,21.36,2.09,0.11,0.0,,0.02,,,76.09,0.96,225.76,46.53,,24.5,,
2022-08-20 11:00:00,2022-08-20 12:00:00,30.83,58.42,10.18,15.18,16.36,9.79,21.54,1.54,,0.0,,0.02,,,72.0,1.02,217.18,46.72,,25.7,,
2022-08-20 12:00:00,2022-08-20 13:00:00,25.61,48.22,6.42,15.93,13.69,10.67,21.6,1.1,,0.0,,0.01,,,68.24,1.62,179.53,47.12,,26.88,,
2022-08-20 13:00:00,2022-08-20 14:00:00,27.97,52.89,5.69,16.55,13.43,10.21,21.46,1.16,0.77,0.0,,0.01,,,65.8,1.02,182.98,48.17,,27.72,,
2022-08-20 14:00:00,2022-08-20 15:00:00,22.03,41.23,4.07,14.65,11.11,10.64,21.51,1.05,,0.0,,0.01,,,63.84,1.15,215.78,50.49,,27.97,,
2022-08-20 15:00:00,2022-08-20 16:00:00,26.4,49.78,5.17,16.59,13.03,10.75,21.69,1.49,,0.0,,0.01,,,64.47,1.03,215.44,43.63,,27.67,,
2022-08-20 16:00:00,2022-08-20 17:00:00,33.98,64.67,6.59,16.58,14.18,9.9,21.64,1.61,,0.0,,0.02,,,66.17,1.16,202.24,18.26,,27.34,,
2022-08-20 17:00:00,2022-08-20 18:00:00,34.15,65.0,6.77,18.36,15.27,9.97,21.66,1.64,,0.01,,0.04,0.02,,68.66,1.42,208.37,4.04,,26.73,,
2022-08-20 18:00:00,2022-08-20 19:00:00,36.64,69.89,9.23,16.94,16.51,9.54,21.61,1.47,,0.01,,0.09,0.03,,70.95,1.02,203.15,0.0,,26.14,,
2022-08-20 19:00:00,2022-08-20 20:00:00,43.18,82.71,14.72,16.75,20.88,8.62,21.41,1.23,1.88,0.01,,0.14,0.05,,74.98,0.92,230.43,0.0,,25.33,,
2022-08-20 20:00:00,2022-08-20 21:00:00,40.33,77.12,23.16,15.42,27.03,7.79,21.51,1.54,,0.01,,0.1,0.03,,77.2,0.67,233.94,0.0,,24.63,,
2022-08-20 21:00:00,2022-08-20 22:00:00,41.27,78.95,25.48,15.35,28.89,7.35,21.5,1.27,,0.01,,0.12,0.04,,78.44,0.58,233.07,0.0,,24.04,,
2022-08-20 22:00:00,2022-08-20 23:00:00,39.79,76.07,22.33,11.62,24.34,7.98,21.62,0.93,0.81,0.0,,0.06,0.02,,77.49,0.91,239.89,0.0,,23.76,,
2022-08-20 23:00:00,2022-08-21 00:00:00,30.27,57.44,17.58,9.5,19.36,8.86,21.46,1.19,1.74,0.0,,0.04,0.01,,78.88,1.02,249.95,0.0,,23.4,,
2022-08-21 00:00:00,2022-08-21 01:00:00,21.59,40.38,18.71,9.12,20.06,8.28,21.55,0.91,1.7,0.0,,0.06,0.02,,82.88,0.93,236.57,0.0,,22.57,,
2022-08-21 01:00:00,2022-08-21 02:00:00,22.9,42.93,19.27,7.79,19.83,8.74,21.54,0.8,0.71,0.0,,0.06,0.02,,85.36,1.33,156.2,0.0,,22.16,,
2022-08-21 02:00:00,2022-08-21 03:00:00,18.44,34.2,15.6,6.9,16.35,9.1,21.71,0.7,,0.0,,0.05,0.02,,85.78,1.27,171.02,0.0,,22.09,,
2022-08-21 03:00:00,2022-08-21 04:00:00,10.84,19.29,14.24,6.77,15.18,9.38,21.71,0.41,,0.0,,0.03,0.01,,86.56,0.97,230.79,0.0,,21.85,,
2022-08-21 04:00:00,2022-08-21 05:00:00,11.19,19.98,15.4,7.27,16.39,8.86,21.38,1.05,0.81,0.0,,0.03,0.01,,86.22,0.84,223.04,0.0,,21.85,,
2022-08-21 05:00:00,2022-08-21 06:00:00,14.19,25.87,17.68,7.07,18.13,8.42,21.7,0.69,3.13,0.0,,0.02,0.01,,86.43,0.79,253.04,0.0,,21.66,,
2022-08-21 06:00:00,2022-08-21 07:00:00,14.76,26.98,18.89,6.58,18.86,8.61,21.61,0.95,,0.0,,0.03,0.01,,87.24,0.69,233.85,0.0,,21.47,,
2022-08-21 07:00:00,2022-08-21 08:00:00,19.27,35.83,19.29,7.27,19.55,7.97,21.63,1.11,0.11,0.0,,0.03,0.01,,85.42,1.21,172.96,4.22,,22.1,,
2022-08-21 08:00:00,2022-08-21 09:00:00,13.88,25.25,16.95,7.71,17.89,8.5,21.43,0.78,,0.0,,0.02,0.01,,82.12,1.29,211.05,11.52,,23.3,,
