From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm),AT (degree C)
2022-02-05 17:00:00,2022-02-05 18:00:00,15.25,34.25,1.48,14.43,8.85,18.23,4.37,0.53,50.95,0.35,5.08,5.28,13.85,,62.5,0.33,265.5,15.5,9.7,0.0,14.25
2022-02-05 18:00:00,2022-02-05 19:00:00,29.0,56.0,1.47,38.23,21.55,18.77,6.55,0.58,28.7,0.38,4.8,4.72,12.33,,73.25,0.3,284.75,10.0,8.65,0.0,13.57
2022-02-05 19:00:00,2022-02-05 20:00:00,56.5,105.0,4.97,53.2,32.38,21.72,6.68,0.7,11.52,0.5,5.25,5.3,13.5,,82.75,0.22,301.25,10.0,9.43,0.0,13.35
2022-02-05 20:00:00,2022-02-05 21:00:00,77.0,117.5,4.45,47.53,28.9,22.85,5.95,0.82,10.97,0.58,4.8,5.15,13.62,,87.0,0.15,266.25,10.0,9.65,0.0,13.07
2022-02-05 21:00:00,2022-02-05 22:00:00,83.0,129.75,12.85,52.55,38.4,25.25,6.25,0.94,3.67,0.67,4.92,5.33,14.3,,89.0,0.2,257.5,10.0,10.1,0.0,12.9
2022-02-05 22:00:00,2022-02-05 23:00:00,99.0,167.75,6.73,42.77,28.28,27.2,7.47,1.12,8.05,0.8,5.4,6.35,16.8,,90.25,0.22,239.5,10.0,11.6,0.0,12.7
2022-02-05 23:00:00,2022-02-06 00:00:00,110.75,173.25,17.25,46.3,38.67,24.5,5.47,1.13,5.03,0.8,5.4,6.75,17.85,,91.0,0.23,172.5,10.0,12.25,0.0,12.7
2022-02-06 00:00:00,2022-02-06 01:00:00,81.0,133.75,3.08,33.05,20.07,24.42,3.5,1.08,7.5,0.8,5.32,6.97,18.57,,91.0,0.2,199.25,10.0,12.6,0.0,12.73
2022-02-06 01:00:00,2022-02-06 02:00:00,74.5,119.25,10.0,34.87,26.63,20.27,2.77,1.04,6.85,0.73,5.2,7.05,18.93,,91.0,0.2,222.25,10.0,12.77,0.0,12.55
2022-02-06 02:00:00,2022-02-06 03:00:00,73.75,113.0,18.85,26.0,29.2,18.65,2.3,0.92,4.4,0.7,4.95,6.2,16.93,,91.0,0.18,166.75,10.0,11.45,0.0,12.3
2022-02-06 03:00:00,2022-02-06 04:00:00,75.5,110.75,38.25,19.08,41.27,18.15,2.78,0.89,3.92,0.62,4.8,5.85,16.15,,91.25,0.23,301.0,10.0,10.85,0.0,12.05
2022-02-06 04:00:00,2022-02-06 05:00:00,65.75,97.75,3.53,14.93,10.78,16.8,1.43,0.82,5.18,0.6,4.8,5.8,15.5,,92.0,0.25,279.25,10.0,10.45,0.0,11.9
2022-02-06 05:00:00,2022-02-06 06:00:00,42.0,54.5,3.22,15.93,11.1,18.6,1.53,0.79,6.0,0.6,4.85,5.9,15.27,,92.0,0.28,302.0,10.0,10.33,0.0,11.95
2022-02-06 06:00:00,2022-02-06 07:00:00,43.75,59.0,6.07,21.5,16.38,21.3,2.4,0.8,3.5,0.6,5.23,6.4,16.8,,92.0,0.22,283.5,10.25,11.3,0.0,11.85
2022-02-06 07:00:00,2022-02-06 08:00:00,44.25,55.25,10.5,21.05,19.75,21.6,3.8,0.83,4.05,0.62,5.3,6.62,17.6,,92.75,0.25,283.5,18.0,11.78,0.0,11.88
2022-02-06 08:00:00,2022-02-06 09:00:00,59.5,74.5,8.68,20.2,17.77,21.9,3.65,0.88,6.9,0.77,5.3,6.67,17.98,,93.0,0.4,254.0,42.75,12.03,0.0,12.15
2022-02-06 09:00:00,2022-02-06 10:00:00,64.25,81.75,10.82,18.35,18.55,18.75,2.72,0.87,10.78,0.73,5.2,6.67,18.1,,93.0,0.35,158.5,96.5,12.1,0.0,12.32
2022-02-06 10:00:00,2022-02-06 11:00:00,62.25,79.5,9.72,26.1,21.77,19.45,3.83,0.85,25.25,0.62,4.8,5.8,16.2,,82.5,0.67,206.25,191.0,10.8,0.0,13.25
2022-02-06 11:00:00,2022-02-06 12:00:00,86.0,115.33,7.73,31.6,23.07,23.87,9.6,0.87,37.27,0.67,4.8,6.03,16.9,,67.33,0.6,247.67,221.67,11.23,0.0,14.47
2022-02-06 12:00:00,2022-02-06 13:00:00,91.75,134.5,4.45,20.95,14.8,24.88,6.5,0.87,44.42,0.65,4.8,6.53,17.72,,65.5,0.73,252.5,233.5,11.67,0.0,14.75
2022-02-06 13:00:00,2022-02-06 14:00:00,74.25,104.75,2.7,14.35,9.83,26.23,5.22,0.83,46.55,0.6,4.88,6.72,18.3,,63.25,0.7,252.5,223.5,12.12,0.0,14.85
2022-02-06 14:00:00,2022-02-06 15:00:00,54.0,76.75,2.12,13.9,9.1,27.62,4.82,0.78,60.88,0.6,5.25,7.72,20.8,,54.5,0.65,250.75,189.0,13.8,0.0,15.18
2022-02-06 15:00:00,2022-02-06 16:00:00,35.75,58.75,1.82,10.83,7.25,23.98,3.9,0.72,70.28,0.5,5.2,8.03,21.57,,51.5,0.6,272.25,129.5,14.28,0.0,15.25
2022-02-06 16:00:00,2022-02-06 17:00:00,37.0,65.0,1.5,10.88,7.0,23.15,3.8,0.69,72.9,0.5,5.2,8.18,22.2,,55.5,0.4,256.75,61.0,14.6,0.0,15.07
2022-02-06 17:00:00,2022-02-06 18:00:00,45.5,78.0,1.38,14.78,8.93,20.62,4.23,0.66,61.93,0.47,5.18,8.33,22.83,,63.75,0.22,220.5,20.0,14.95,0.0,14.45
2022-02-06 18:00:00,2022-02-06 19:00:00,61.0,97.25,68.88,82.88,100.08,20.12,8.38,0.76,6.65,0.53,7.85,8.35,21.25,,76.25,0.12,194.33,10.0,13.75,0.0,13.7
2022-02-06 19:00:00,2022-02-06 20:00:00,95.0,175.5,150.22,75.55,162.35,23.9,11.8,1.17,3.12,0.88,9.68,8.32,20.93,,85.0,0.12,123.0,10.0,13.4,0.0,13.25
2022-02-06 20:00:00,2022-02-06 21:00:00,138.5,288.25,289.02,73.43,274.02,22.8,18.4,1.77,3.17,1.07,8.4,7.53,20.1,,87.5,0.15,69.5,10.0,13.03,0.0,13.05
2022-02-06 21:00:00,2022-02-06 22:00:00,180.75,353.0,255.05,58.92,238.73,24.82,19.4,2.29,3.15,1.33,8.52,7.3,19.75,,89.25,0.12,67.0,10.0,12.8,0.0,12.88
2022-02-06 22:00:00,2022-02-06 23:00:00,168.75,297.0,84.12,52.65,96.42,25.45,12.03,2.37,3.08,1.45,8.43,7.8,20.95,,90.0,0.17,69.75,10.0,13.65,0.0,12.9
2022-02-06 23:00:00,2022-02-07 00:00:00,108.25,184.75,36.62,42.23,52.27,24.07,7.73,2.12,2.7,1.25,7.25,7.6,20.62,,89.0,0.12,55.0,10.0,13.7,0.0,12.92
2022-02-07 00:00:00,2022-02-07 01:00:00,80.75,135.5,74.1,38.77,80.88,21.25,4.62,1.84,2.7,1.1,6.4,7.53,20.6,,89.25,0.1,30.25,10.0,13.73,0.0,12.75
2022-02-07 01:00:00,2022-02-07 02:00:00,75.5,129.25,47.43,32.8,56.0,18.7,3.33,1.64,3.35,0.97,5.88,7.4,20.57,,90.0,0.17,79.25,10.0,13.72,0.0,12.6
2022-02-07 02:00:00,2022-02-07 03:00:00,70.5,113.75,75.35,27.1,75.7,16.0,3.25,1.35,2.92,0.8,5.0,6.45,18.18,,90.75,0.25,90.75,10.0,12.25,0.0,12.47
2022-02-07 03:00:00,2022-02-07 04:00:00,68.5,111.75,64.05,26.95,66.4,16.55,3.48,1.27,2.9,0.7,4.8,6.0,17.15,,91.0,0.25,149.25,10.0,11.57,0.0,12.4
2022-02-07 04:00:00,2022-02-07 05:00:00,67.0,117.25,57.0,24.62,59.45,16.65,3.08,1.19,2.97,0.7,4.8,5.7,16.4,,91.0,0.25,52.75,10.0,11.1,0.0,12.35
2022-02-07 05:00:00,2022-02-07 06:00:00,65.25,111.25,55.95,21.35,56.85,14.73,3.0,1.12,2.52,0.68,4.82,5.53,15.8,,91.0,0.23,56.75,10.0,10.72,0.0,12.25
2022-02-07 06:00:00,2022-02-07 07:00:00,56.0,86.75,48.72,30.52,55.85,17.95,4.22,1.09,2.95,0.67,5.2,5.98,17.1,,91.0,0.17,152.25,10.25,11.53,0.0,12.25
2022-02-07 07:00:00,2022-02-07 08:00:00,46.5,85.0,147.12,42.9,142.45,15.9,7.62,1.14,3.1,0.62,5.3,6.4,18.0,,91.0,0.2,92.0,23.75,12.18,0.0,12.35
2022-02-07 08:00:00,2022-02-07 09:00:00,57.0,122.25,68.75,55.55,85.45,19.4,6.78,1.24,4.88,0.72,5.3,6.58,18.6,,81.75,0.25,55.25,57.5,12.45,0.0,13.2
2022-02-07 09:00:00,2022-02-07 10:00:00,,,,,,,,,,,,,,,,,,,,,
2022-02-07 10:00:00,2022-02-07 11:00:00,,,,,,,,,,,,,,,,,,,,,
2022-02-07 11:00:00,2022-02-07 12:00:00,94.0,149.0,3.1,25.3,16.0,22.2,26.5,0.98,67.1,0.9,4.7,6.4,18.4,,46.0,0.6,237.0,210.0,12.3,0.0,15.4
2022-02-07 12:00:00,2022-02-07 13:00:00,86.5,140.25,2.73,22.1,13.95,21.23,26.12,0.93,75.55,0.85,4.78,6.58,18.9,,44.0,0.65,227.0,206.0,12.65,0.0,15.65
2022-02-07 13:00:00,2022-02-07 14:00:00,64.5,114.0,2.33,20.8,12.98,21.88,25.58,0.85,79.2,0.78,4.78,6.85,19.4,,41.5,0.53,268.75,187.0,12.93,0.0,15.88
2022-02-07 14:00:00,2022-02-07 15:00:00,61.0,107.25,1.88,18.88,11.57,25.52,21.25,0.78,83.12,0.7,5.17,7.72,21.77,,43.25,0.6,301.0,165.75,14.45,0.0,15.95
2022-02-07 15:00:00,2022-02-07 16:00:00,47.75,89.75,1.68,16.4,10.1,24.15,22.2,0.71,88.43,0.65,5.2,8.17,22.57,,44.5,0.53,276.75,104.5,14.88,0.0,16.0
2022-02-07 16:00:00,2022-02-07 17:00:00,53.25,101.5,1.68,20.62,12.35,23.3,16.15,0.67,77.65,0.6,5.2,8.32,22.92,,49.75,0.4,272.75,48.5,15.05,0.0,15.65
2022-02-07 17:00:00,2022-02-07 18:00:00,60.5,121.25,1.75,33.9,19.48,23.38,18.33,0.65,56.32,0.58,5.2,8.57,23.55,,60.5,0.27,275.25,16.5,15.48,0.0,15.02
2022-02-07 18:00:00,2022-02-07 19:00:00,87.0,160.25,69.43,85.67,102.03,22.05,13.32,0.76,9.82,0.62,6.5,8.38,22.2,,70.25,0.12,131.0,10.0,14.5,0.0,14.3
2022-02-07 19:00:00,2022-02-07 20:00:00,124.5,221.5,76.67,94.8,112.77,27.7,16.62,1.05,3.52,0.8,6.3,7.8,21.38,,77.5,0.17,271.0,10.0,13.98,0.0,13.9
2022-02-07 20:00:00,2022-02-07 21:00:00,180.75,317.25,176.38,94.85,193.83,31.95,18.82,1.51,2.73,1.18,7.88,7.95,21.0,,82.5,0.17,156.0,10.0,13.73,0.0,13.65
2022-02-07 21:00:00,2022-02-07 22:00:00,196.75,338.25,82.28,69.43,103.85,33.62,14.28,1.73,2.83,1.23,7.12,7.48,19.95,,85.0,0.28,182.5,10.0,13.27,0.0,13.48
2022-02-07 22:00:00,2022-02-07 23:00:00,180.0,285.5,139.2,59.58,144.9,33.8,15.05,1.96,2.47,1.32,7.02,7.82,20.9,,88.75,0.22,95.25,10.0,13.9,0.0,13.25
2022-02-07 23:00:00,2022-02-08 00:00:00,166.0,295.25,171.27,53.1,167.45,29.12,13.17,2.12,2.73,1.35,6.95,8.05,21.6,,89.5,0.2,165.75,10.0,14.43,0.0,13.03
2022-02-08 00:00:00,2022-02-08 01:00:00,156.0,278.25,146.3,49.67,145.4,24.5,10.05,2.17,2.6,1.3,6.8,7.92,21.65,,90.25,0.2,56.75,10.0,14.4,0.0,12.82
2022-02-08 01:00:00,2022-02-08 02:00:00,139.5,223.0,105.07,38.7,106.0,21.53,8.23,2.08,2.95,1.3,6.68,7.83,21.45,,91.0,0.2,132.0,10.0,14.27,0.0,12.65
2022-02-08 02:00:00,2022-02-08 03:00:00,122.5,183.5,82.4,25.85,80.8,18.35,5.8,1.84,2.92,1.15,6.1,7.03,19.5,,91.0,0.25,122.25,10.0,13.07,0.0,12.42
2022-02-08 03:00:00,2022-02-08 04:00:00,107.0,157.75,78.88,22.38,76.03,16.28,5.22,1.67,2.58,1.0,5.55,6.35,17.85,,91.0,0.25,157.0,10.0,11.97,0.0,12.28
2022-02-08 04:00:00,2022-02-08 05:00:00,89.25,135.5,78.72,20.15,74.75,17.07,4.58,1.47,2.73,0.9,5.2,5.97,16.8,,91.0,0.3,185.25,10.0,11.4,0.0,12.18
2022-02-08 05:00:00,2022-02-08 06:00:00,79.0,125.0,89.92,21.8,84.7,15.7,4.23,1.32,2.67,0.82,4.85,5.57,15.88,,91.75,0.28,98.0,10.0,10.8,0.0,12.1
2022-02-08 06:00:00,2022-02-08 07:00:00,70.75,123.25,103.65,27.75,99.03,19.5,5.38,1.24,2.65,0.8,5.15,5.95,16.7,,92.0,0.25,201.25,10.25,11.35,0.0,12.08
2022-02-08 07:00:00,2022-02-08 08:00:00,66.0,121.5,140.28,32.25,131.22,20.0,7.8,1.24,3.0,0.83,5.38,6.38,17.8,,92.0,0.25,135.75,22.75,12.12,0.0,12.22
2022-02-08 08:00:00,2022-02-08 09:00:00,74.5,144.75,147.62,53.55,148.5,21.15,8.45,1.34,3.25,0.85,5.3,6.58,18.42,,86.5,0.28,129.5,58.0,12.4,0.0,13.12
2022-02-08 09:00:00,2022-02-08 10:00:00,85.75,187.0,26.13,83.12,65.42,27.38,22.95,1.34,20.12,0.9,5.3,6.73,18.98,,65.5,0.98,110.25,119.5,12.72,0.0,14.45
2022-02-08 10:00:00,2022-02-08 11:00:00,101.0,197.0,8.55,38.72,27.52,23.78,44.38,1.19,42.95,0.73,4.9,6.28,17.9,,60.0,0.8,161.25,165.75,12.1,0.0,14.98
2022-02-08 11:00:00,2022-02-08 12:00:00,112.0,189.25,5.12,33.38,21.95,25.17,37.07,1.1,60.6,0.7,4.8,6.23,17.98,,54.0,0.82,152.5,198.75,12.07,0.0,15.45
2022-02-08 12:00:00,2022-02-08 13:00:00,109.25,184.25,2.48,23.65,14.57,25.88,28.93,1.03,79.33,0.72,4.8,6.35,18.38,,51.25,0.65,194.5,208.0,12.38,0.0,15.85
2022-02-08 13:00:00,2022-02-08 14:00:00,105.5,178.75,2.08,19.48,12.05,24.85,15.4,0.94,82.1,0.73,4.8,6.52,18.65,,43.5,0.62,248.75,196.75,12.55,0.0,16.22
2022-02-08 14:00:00,2022-02-08 15:00:00,82.75,150.0,1.73,18.38,11.18,26.83,10.85,0.87,79.0,0.67,5.18,7.55,21.23,,42.75,0.57,318.75,160.0,14.15,0.0,16.38
2022-02-08 15:00:00,2022-02-08 16:00:00,51.5,118.0,1.52,12.92,8.12,23.73,8.55,0.77,75.58,0.6,5.35,8.28,22.88,,42.5,0.58,291.25,115.0,15.18,0.0,16.35
2022-02-08 16:00:00,2022-02-08 17:00:00,43.75,114.75,1.4,12.18,7.62,23.3,9.4,0.71,81.08,0.53,5.3,8.35,23.2,,48.5,0.5,290.0,57.75,15.43,0.0,16.0
2022-02-08 17:00:00,2022-02-08 18:00:00,57.75,131.0,1.65,23.9,14.05,26.2,10.0,0.69,59.08,0.53,5.97,8.95,23.98,,61.0,0.23,198.0,17.75,15.78,0.0,15.32
2022-02-08 18:00:00,2022-02-08 19:00:00,88.0,188.75,145.4,108.93,176.17,22.05,12.55,0.97,4.23,0.72,11.23,10.2,24.15,,73.75,0.1,172.75,10.0,15.57,0.0,14.43
2022-02-08 19:00:00,2022-02-08 20:00:00,136.25,302.75,127.95,97.7,156.0,26.25,14.32,1.3,3.33,1.08,12.1,9.75,23.45,,78.75,0.2,40.25,10.0,14.95,0.0,14.2
2022-02-08 20:00:00,2022-02-08 21:00:00,164.75,330.75,29.53,81.1,67.15,28.82,13.4,1.48,5.5,1.12,9.43,8.45,21.65,,75.25,0.2,106.5,10.0,14.18,0.0,14.35
2022-02-08 21:00:00,2022-02-08 22:00:00,156.75,276.75,6.83,65.25,40.25,29.3,8.55,1.46,9.3,1.05,8.1,7.75,20.27,,76.0,0.2,244.5,10.0,13.52,0.0,14.25
2022-02-08 22:00:00,2022-02-08 23:00:00,126.25,211.5,13.0,60.35,42.67,35.0,9.07,1.44,9.55,1.08,7.75,8.18,21.1,,77.75,0.38,201.0,10.0,14.18,0.0,14.15
2022-02-08 23:00:00,2022-02-09 00:00:00,111.25,200.25,3.05,27.62,17.18,27.0,11.03,1.29,38.12,0.95,7.12,8.48,22.02,,66.0,0.33,215.25,10.0,14.9,0.0,14.43
2022-02-09 00:00:00,2022-02-09 01:00:00,64.0,125.25,5.47,38.12,24.73,25.15,6.8,1.09,30.23,0.78,6.12,8.17,21.83,,71.25,0.38,110.75,10.25,14.85,0.0,14.18
2022-02-09 01:00:00,2022-02-09 02:00:00,64.5,123.5,12.27,51.7,37.5,24.8,4.67,0.97,3.8,0.7,5.67,8.08,21.9,,81.25,0.17,123.0,10.0,14.9,0.0,13.65
2022-02-09 02:00:00,2022-02-09 03:00:00,69.0,126.5,56.8,47.25,71.3,16.15,2.4,0.83,5.67,0.62,5.17,7.42,20.4,,84.0,0.15,109.75,10.0,14.0,0.0,13.47
2022-02-09 03:00:00,2022-02-09 04:00:00,78.5,130.75,7.0,17.35,14.9,21.5,2.7,0.77,17.75,0.6,4.8,6.78,18.85,,82.0,0.25,270.25,10.0,12.95,0.0,13.45
2022-02-09 04:00:00,2022-02-09 05:00:00,80.5,131.75,5.45,20.23,15.2,23.38,3.53,0.7,15.35,0.53,4.8,6.45,17.95,,80.75,0.25,148.25,10.0,12.48,0.0,13.4
2022-02-09 05:00:00,2022-02-09 06:00:00,82.0,137.25,5.33,21.6,15.83,25.15,5.5,0.68,13.35,0.5,4.8,6.08,17.17,,80.5,0.35,69.0,10.0,12.02,0.0,13.4
2022-02-09 06:00:00,2022-02-09 07:00:00,82.5,140.25,38.55,38.38,51.75,27.77,9.38,0.72,4.52,0.53,5.0,6.22,17.57,,81.75,0.23,114.5,10.25,12.3,0.0,13.32
2022-02-09 07:00:00,2022-02-09 08:00:00,86.25,156.0,80.2,53.27,93.55,27.05,10.62,0.84,3.83,0.55,5.23,6.83,19.03,,81.75,0.3,77.0,24.0,13.28,0.0,13.35
2022-02-09 08:00:00,2022-02-09 09:00:00,99.5,198.25,37.32,57.1,60.73,29.65,51.85,0.93,7.17,0.7,5.25,6.9,19.35,,74.75,0.45,159.0,45.0,13.43,0.0,13.98
2022-02-09 09:00:00,2022-02-09 10:00:00,130.5,250.25,14.62,52.83,39.98,35.25,89.8,0.96,22.88,1.03,5.28,7.07,19.7,,70.0,0.65,152.75,109.25,13.6,0.0,14.57
2022-02-09 10:00:00,2022-02-09 11:00:00,163.25,267.25,5.15,32.05,21.2,28.52,55.32,0.95,48.6,1.05,5.0,6.85,19.3,,60.75,0.6,197.5,159.0,13.25,0.0,15.27
2022-02-09 11:00:00,2022-02-09 12:00:00,160.5,263.0,3.73,25.35,16.47,32.95,36.6,0.95,55.33,1.15,4.8,6.65,18.93,,61.0,0.8,200.5,177.25,12.95,0.0,15.43
2022-02-09 12:00:00,2022-02-09 13:00:00,156.0,246.5,2.0,14.02,9.07,31.9,24.8,0.9,69.65,1.02,4.8,6.82,19.5,,54.0,0.72,230.5,186.5,13.28,0.0,15.6
2022-02-09 13:00:00,2022-02-09 14:00:00,118.25,184.25,1.8,11.2,7.42,29.12,17.42,0.84,78.32,0.92,4.8,6.88,19.55,,50.25,0.6,241.5,151.25,13.38,0.0,15.75
2022-02-09 14:00:00,2022-02-09 15:00:00,97.75,160.5,1.68,10.22,6.8,26.6,9.57,0.77,76.95,0.82,5.08,7.3,20.52,,43.25,0.67,249.75,168.5,14.05,0.0,15.95
2022-02-09 15:00:00,2022-02-09 16:00:00,49.0,121.0,1.52,10.52,6.8,23.5,9.65,0.68,83.12,0.73,5.2,7.95,22.25,,41.75,0.65,253.75,117.0,15.15,0.0,15.95
2022-02-09 16:00:00,2022-02-09 17:00:00,44.25,119.0,1.52,13.72,8.53,21.92,12.42,0.62,88.63,0.6,5.2,8.12,22.5,,43.0,0.47,255.0,59.0,15.2,0.0,15.73
2022-02-09 17:00:00,2022-02-09 18:00:00,59.0,132.75,9.57,62.88,41.22,22.8,11.67,0.63,40.28,0.55,5.2,8.2,22.88,,53.75,0.35,136.75,17.5,15.4,0.0,14.95
2022-02-09 18:00:00,2022-02-09 19:00:00,81.5,159.75,103.7,101.15,138.12,18.07,14.3,0.86,3.8,0.62,5.12,7.97,22.25,,62.25,0.25,92.25,10.0,14.95,0.0,14.12
2022-02-09 19:00:00,2022-02-09 20:00:00,132.0,234.0,146.2,102.92,173.57,21.68,14.65,1.17,3.28,0.75,5.45,7.3,20.65,,69.5,0.18,172.0,10.0,13.7,0.0,13.68
2022-02-09 20:00:00,2022-02-09 21:00:00,143.5,282.25,318.38,117.27,321.23,22.18,18.47,1.7,3.22,0.95,5.9,7.1,19.98,,75.75,0.2,103.5,10.0,13.3,0.0,13.4
2022-02-09 21:00:00,2022-02-09 22:00:00,163.0,331.0,248.4,96.38,253.18,23.2,14.93,2.13,2.9,1.18,6.67,7.0,19.68,,80.0,0.17,118.5,10.0,12.95,0.0,13.23
2022-02-09 22:00:00,2022-02-09 23:00:00,142.75,287.25,163.0,80.3,175.22,26.15,13.03,2.24,2.8,1.2,6.7,7.0,19.5,,83.5,0.15,89.0,10.0,13.0,0.0,13.07
2022-02-09 23:00:00,2022-02-10 00:00:00,130.75,274.25,94.25,64.55,110.97,24.43,8.7,2.2,2.55,1.25,6.65,7.4,20.52,,85.25,0.15,74.25,10.0,13.8,0.0,12.92
2022-02-10 00:00:00,2022-02-10 01:00:00,106.5,207.25,65.02,54.35,81.75,22.0,3.45,1.89,2.73,1.05,5.62,7.12,19.82,,86.5,0.12,59.5,10.0,13.47,0.0,12.8
2022-02-10 01:00:00,2022-02-10 02:00:00,77.0,146.5,78.43,48.63,89.63,19.0,2.27,1.6,2.75,0.88,5.3,6.88,19.4,,87.75,0.1,112.25,10.0,13.2,0.0,12.65
2022-02-10 02:00:00,2022-02-10 03:00:00,65.75,111.5,30.9,31.2,41.7,16.7,0.4,1.21,2.8,0.73,5.12,6.4,18.25,,89.0,0.1,264.67,10.0,12.5,0.0,12.4
2022-02-10 03:00:00,2022-02-10 04:00:00,65.75,100.75,41.35,34.9,52.17,16.85,0.35,1.05,3.23,0.6,4.65,5.53,16.15,,88.75,0.15,143.25,10.0,11.0,0.0,12.25
2022-02-10 04:00:00,2022-02-10 05:00:00,58.25,96.25,24.22,30.82,36.1,14.7,,0.87,3.15,0.5,4.5,5.15,15.2,,89.0,0.12,135.25,10.0,10.45,0.0,12.2
2022-02-10 05:00:00,2022-02-10 06:00:00,55.5,85.75,27.72,29.95,38.5,15.3,2.5,0.78,3.02,0.43,4.35,4.93,14.45,,89.5,0.1,315.0,10.0,10.02,0.0,12.1
2022-02-10 06:00:00,2022-02-10 07:00:00,57.0,92.5,75.38,32.02,78.33,17.85,5.2,0.78,2.75,0.45,4.57,5.03,14.43,,90.0,0.1,115.67,10.25,10.0,0.0,12.05
2022-02-10 07:00:00,2022-02-10 08:00:00,70.75,117.25,131.55,38.65,127.5,20.73,9.22,0.91,2.9,0.6,5.17,5.75,16.23,,90.75,0.1,153.75,21.75,11.1,0.0,12.17
2022-02-10 08:00:00,2022-02-10 09:00:00,102.75,170.5,30.4,49.83,51.23,23.55,12.1,0.99,9.95,0.72,5.2,5.93,16.77,,84.5,0.23,237.0,64.5,11.47,0.0,13.03
2022-02-10 09:00:00,2022-02-10 10:00:00,139.75,208.0,4.17,41.22,25.3,24.65,21.4,0.93,41.95,0.78,5.2,6.05,17.25,,62.5,0.45,274.25,128.25,11.78,0.0,14.28
2022-02-10 10:00:00,2022-02-10 11:00:00,90.0,150.5,4.57,30.38,19.9,20.3,43.38,0.82,45.08,0.62,4.95,6.2,17.53,,55.75,0.62,265.0,174.25,11.95,0.0,14.82
2022-02-10 11:00:00,2022-02-10 12:00:00,86.0,167.75,5.72,27.4,19.23,20.43,47.2,0.77,48.95,0.55,4.6,6.03,17.1,,53.5,0.73,271.25,206.75,11.52,0.0,15.22
2022-02-10 12:00:00,2022-02-10 13:00:00,79.5,160.5,2.5,16.07,10.57,21.07,10.4,0.7,65.22,0.5,4.55,5.97,17.12,,50.75,0.7,267.25,218.5,11.48,0.0,15.62
2022-02-10 13:00:00,2022-02-10 14:00:00,69.0,127.75,1.73,11.05,7.3,21.95,9.12,0.61,73.4,0.43,4.3,5.2,15.0,,45.75,0.95,278.75,209.5,10.02,0.0,15.73
2022-02-10 14:00:00,2022-02-10 15:00:00,60.5,112.5,1.6,9.93,6.58,24.6,9.53,0.55,81.53,0.4,4.22,4.98,14.25,,40.25,0.97,280.0,179.75,9.57,0.0,15.75
2022-02-10 15:00:00,2022-02-10 16:00:00,48.5,102.5,1.43,12.45,7.78,24.8,8.73,0.52,85.45,0.4,4.42,5.58,15.75,,40.75,0.8,269.25,129.25,10.68,0.0,15.8
2022-02-10 16:00:00,2022-02-10 17:00:00,44.5,96.0,1.75,15.32,9.57,23.7,8.0,0.49,87.37,0.4,4.47,5.88,16.62,,44.75,0.85,264.25,67.5,11.3,0.0,15.52
2022-02-10 17:00:00,2022-02-10 18:00:00,50.25,104.5,1.5,19.6,11.62,24.67,11.33,0.49,80.9,0.4,4.57,6.22,17.7,,52.5,0.57,276.5,17.25,12.03,0.0,14.93
2022-02-10 18:00:00,2022-02-10 19:00:00,70.75,129.5,1.3,25.02,14.37,22.75,7.95,0.54,61.82,0.4,4.78,6.5,18.17,,62.0,0.5,308.5,10.25,12.3,0.0,14.3
2022-02-10 19:00:00,2022-02-10 20:00:00,94.75,158.75,2.33,58.45,33.0,23.82,8.58,0.62,21.57,0.47,4.78,6.12,16.98,,68.0,0.38,288.0,10.0,11.45,0.0,13.75
2022-02-10 20:00:00,2022-02-10 21:00:00,97.0,168.75,2.25,34.28,20.07,25.35,5.43,0.7,30.8,0.55,4.75,5.8,16.33,,71.5,0.38,276.5,10.0,11.12,0.0,13.42
2022-02-10 21:00:00,2022-02-10 22:00:00,92.75,158.5,2.05,33.23,19.33,24.95,8.15,0.69,30.43,0.55,4.75,5.58,15.75,,67.75,0.38,260.0,10.0,10.8,0.0,13.3
2022-02-10 22:00:00,2022-02-10 23:00:00,74.0,130.5,1.65,23.53,13.88,24.45,11.88,0.64,40.75,0.5,4.73,5.47,15.65,,63.0,0.53,288.0,10.0,10.78,0.0,13.38
2022-02-10 23:00:00,2022-02-11 00:00:00,54.25,104.75,1.3,20.75,12.1,25.98,7.83,0.59,40.42,0.5,4.88,6.1,17.23,,66.25,0.38,264.75,10.0,11.88,0.0,13.15
2022-02-11 00:00:00,2022-02-11 01:00:00,51.0,104.25,1.43,15.25,9.3,26.3,5.15,0.55,40.77,0.43,4.9,6.4,17.83,,69.75,0.4,260.75,10.0,12.18,0.0,12.88
2022-02-11 01:00:00,2022-02-11 02:00:00,57.0,105.75,1.67,20.47,12.27,26.3,5.83,0.53,33.1,0.4,4.8,6.38,17.75,,73.0,0.38,259.0,10.0,12.08,0.0,12.7
