From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2020-12-25 11:00:00,2020-12-25 12:00:00,41.5,94.0,1.17,4.33,3.23,19.17,3.0,0.96,,0.67,2.53,,,28.9,,3.33,123.5,421.25,759.75,,0.0
2020-12-25 12:00:00,2020-12-25 13:00:00,32.75,84.75,0.67,3.27,2.27,16.37,6.15,0.84,,0.57,2.17,,,29.05,,2.9,175.5,440.0,759.0,,0.0
2020-12-25 13:00:00,2020-12-25 14:00:00,28.5,82.25,0.98,3.15,2.48,16.2,5.42,1.37,,0.95,3.6,,,29.2,,3.2,139.25,397.25,758.0,,0.0
2020-12-25 14:00:00,2020-12-25 15:00:00,29.25,75.5,1.15,2.5,2.27,15.7,5.9,1.26,,0.88,3.35,,,29.27,,3.4,140.0,316.25,757.5,,0.0
2020-12-25 15:00:00,2020-12-25 16:00:00,34.75,73.25,0.9,3.05,2.35,15.12,4.8,1.38,,0.98,3.6,,,29.3,,3.57,117.25,212.5,757.0,,0.0
2020-12-25 16:00:00,2020-12-25 17:00:00,31.25,82.25,0.97,3.97,2.9,14.53,6.97,1.18,,0.85,3.12,,,29.28,,3.25,105.75,98.25,757.0,,0.0
2020-12-25 17:00:00,2020-12-25 18:00:00,33.75,90.75,0.5,4.88,2.98,23.43,8.18,1.27,,0.88,3.35,,,29.27,,2.85,123.75,28.75,757.25,,0.0
2020-12-25 18:00:00,2020-12-25 19:00:00,40.25,96.25,0.7,6.7,4.12,20.18,8.55,1.49,25.58,1.05,3.92,,,29.28,,2.4,172.25,12.75,758.0,,0.0
2020-12-25 19:00:00,2020-12-25 20:00:00,46.25,96.75,0.8,8.22,5.0,16.82,8.52,1.71,4.63,1.17,4.5,,,29.17,,2.55,159.5,12.75,758.25,,0.0
2020-12-25 20:00:00,2020-12-25 21:00:00,55.75,100.5,1.02,9.55,5.92,15.15,3.2,1.76,,1.23,4.62,,,29.1,,1.85,234.5,12.75,759.0,,0.0
2020-12-25 21:00:00,2020-12-25 22:00:00,58.0,103.0,1.02,5.88,3.95,13.7,1.05,1.52,,1.07,4.0,,,29.02,,2.52,155.5,12.75,759.0,,0.0
2020-12-25 22:00:00,2020-12-25 23:00:00,41.0,72.0,0.57,4.75,2.97,13.07,,1.35,16.93,0.95,3.6,,,29.0,,1.88,160.75,12.75,759.5,,0.0
2020-12-25 23:00:00,2020-12-26 00:00:00,45.0,93.5,1.0,5.85,3.9,12.3,,1.36,3.9,0.97,3.77,,,28.95,,1.38,199.25,12.75,759.0,,0.0
2020-12-26 00:00:00,2020-12-26 01:00:00,46.25,122.0,0.93,3.62,2.68,11.93,3.05,0.03,1.02,0.0,0.1,,,28.88,,1.88,160.75,12.75,759.0,,0.0
2020-12-26 01:00:00,2020-12-26 02:00:00,41.0,69.75,0.65,3.52,2.42,11.15,4.05,,,,,,,28.82,,1.47,139.25,12.75,758.25,,0.0
2020-12-26 02:00:00,2020-12-26 03:00:00,46.25,89.0,1.55,21.38,12.62,11.9,4.22,0.17,9.47,0.1,0.5,,,28.8,,0.7,323.25,12.75,758.0,,0.0
2020-12-26 03:00:00,2020-12-26 04:00:00,65.75,134.75,1.85,19.4,11.82,11.85,6.1,0.15,3.78,0.1,0.35,,,28.8,,0.57,330.5,12.75,758.0,,0.0
2020-12-26 04:00:00,2020-12-26 05:00:00,77.75,155.25,2.05,19.93,12.25,12.12,5.97,,15.71,,,,,28.75,,0.38,270.0,12.75,758.0,,0.0
2020-12-26 05:00:00,2020-12-26 06:00:00,79.0,168.25,1.88,18.55,11.4,11.97,4.3,,6.24,,,,,28.67,,0.33,290.25,12.75,758.0,,0.0
2020-12-26 06:00:00,2020-12-26 07:00:00,74.25,124.75,1.15,15.47,9.18,12.25,5.2,,1.78,,,,,28.65,,0.88,315.75,18.25,759.0,,0.0
2020-12-26 07:00:00,2020-12-26 08:00:00,74.0,130.25,1.95,15.4,9.78,12.28,6.3,0.49,10.61,0.4,1.3,,,28.65,,0.95,313.25,80.25,759.25,,0.0
2020-12-26 08:00:00,2020-12-26 09:00:00,92.75,149.75,2.12,15.05,9.73,13.02,10.12,,6.62,,,,,28.7,,1.77,308.25,176.25,760.0,,0.0
2020-12-26 09:00:00,2020-12-26 10:00:00,100.0,173.5,1.6,11.5,7.42,12.88,16.65,0.19,1.25,0.15,0.5,,,29.18,,2.82,212.75,288.75,760.5,,0.0
2020-12-26 10:00:00,2020-12-26 11:00:00,83.0,150.75,1.83,9.15,6.35,13.3,18.93,0.31,26.32,0.2,0.8,,,28.87,,3.08,213.0,369.75,760.25,,0.0
2020-12-26 11:00:00,2020-12-26 12:00:00,66.25,129.75,1.3,6.8,4.67,16.3,14.73,,,,,,,28.88,,3.35,154.5,441.0,760.0,,0.0
2020-12-26 12:00:00,2020-12-26 13:00:00,56.0,120.25,0.7,5.07,3.3,16.7,12.57,,,,,,,29.43,,3.65,124.25,430.25,759.5,,0.0
2020-12-26 13:00:00,2020-12-26 14:00:00,42.0,111.75,1.17,4.7,3.45,16.55,9.77,,7.51,,,,,29.17,,3.85,99.5,384.25,759.0,,0.0
2020-12-26 14:00:00,2020-12-26 15:00:00,44.75,111.75,1.07,4.38,3.2,16.5,7.75,,10.37,,,,,29.15,,3.8,104.25,305.25,758.25,,0.0
2020-12-26 15:00:00,2020-12-26 16:00:00,43.25,111.25,0.98,4.53,3.18,17.43,8.5,0.38,1.06,0.3,1.0,,,29.9,,3.92,111.75,192.75,758.0,,0.0
2020-12-26 16:00:00,2020-12-26 17:00:00,41.25,100.25,0.8,5.3,3.43,15.67,4.65,0.02,,,0.0,,,29.35,,3.35,121.0,75.5,758.0,,0.0
2020-12-26 17:00:00,2020-12-26 18:00:00,39.0,91.5,0.55,5.43,3.33,28.2,3.73,,2.37,,,,,29.23,,3.23,119.0,30.0,758.25,,0.0
2020-12-26 18:00:00,2020-12-26 19:00:00,31.25,86.5,0.7,7.17,4.38,23.3,3.2,0.07,,0.0,0.2,,,29.2,,2.42,128.75,16.75,758.75,,0.0
2020-12-26 19:00:00,2020-12-26 20:00:00,36.0,75.75,0.93,7.1,4.52,18.5,2.25,,,,,,,29.17,,2.62,122.75,16.75,759.0,,0.0
2020-12-26 20:00:00,2020-12-26 21:00:00,35.5,73.25,0.5,5.6,3.4,16.18,5.07,,2.12,,,,,29.1,,2.35,115.0,16.5,760.0,,0.0
2020-12-26 21:00:00,2020-12-26 22:00:00,27.25,68.75,0.82,5.32,3.52,15.12,5.03,,0.24,,,,,29.02,,2.25,107.75,16.5,760.0,,0.0
2020-12-26 22:00:00,2020-12-26 23:00:00,38.5,80.75,1.02,9.65,5.97,15.05,5.55,,9.2,,,,,29.0,,1.85,234.0,16.5,760.0,,0.0
2020-12-26 23:00:00,2020-12-27 00:00:00,61.25,128.75,1.15,17.82,10.43,16.47,10.82,0.23,10.7,0.2,0.6,,,28.9,,1.38,302.67,16.5,759.5,,0.0
2020-12-27 00:00:00,2020-12-27 01:00:00,89.75,209.5,0.98,17.6,10.18,16.08,9.72,,3.1,,,,,28.87,,1.12,301.5,16.0,759.0,,0.0
2020-12-27 01:00:00,2020-12-27 02:00:00,93.25,263.0,0.9,13.6,8.0,15.8,6.28,,8.62,,,,,28.8,,1.3,335.5,15.75,759.0,,0.0
2020-12-27 02:00:00,2020-12-27 03:00:00,93.25,188.0,0.7,11.27,6.55,15.22,5.25,,10.47,,,,,28.8,,1.5,349.0,16.25,758.0,,0.0
2020-12-27 03:00:00,2020-12-27 04:00:00,83.0,153.25,0.85,11.48,6.8,14.62,3.05,,3.4,,,,,28.75,,1.43,338.25,16.5,758.0,,0.0
2020-12-27 04:00:00,2020-12-27 05:00:00,93.75,193.25,0.93,11.82,7.03,14.45,3.4,,6.34,,,,,28.7,,1.5,312.75,16.25,758.0,,0.0
2020-12-27 05:00:00,2020-12-27 06:00:00,117.25,212.5,1.12,10.25,6.38,14.43,4.0,,2.95,,,,,28.7,,1.68,344.75,16.25,758.25,,0.0
2020-12-27 06:00:00,2020-12-27 07:00:00,119.75,189.75,0.72,12.47,7.22,14.32,3.72,,2.71,,,,,28.73,,2.05,314.5,21.5,759.0,,0.0
2020-12-27 07:00:00,2020-12-27 08:00:00,123.75,194.75,1.4,12.65,7.85,13.9,5.5,,0.39,,,,,28.67,,1.92,287.33,76.0,759.5,,0.0
2020-12-27 08:00:00,2020-12-27 09:00:00,116.0,177.5,1.6,9.55,6.43,13.6,13.18,,5.71,,,,,28.7,,2.45,240.75,188.5,760.0,,0.0
2020-12-27 09:00:00,2020-12-27 10:00:00,98.25,149.0,1.73,7.7,5.5,12.88,15.48,,,,,,,28.75,,3.02,185.75,280.75,760.0,,0.0
2020-12-27 10:00:00,2020-12-27 11:00:00,76.75,126.5,1.33,6.45,4.5,12.25,18.53,,,,,,,28.8,,4.05,140.25,361.0,760.0,,0.0
2020-12-27 11:00:00,2020-12-27 12:00:00,61.25,113.25,1.2,5.67,4.03,12.22,19.9,,,,,,,28.85,,3.9,125.75,442.0,760.0,,0.0
2020-12-27 12:00:00,2020-12-27 13:00:00,55.5,115.75,0.87,5.07,3.4,12.8,12.43,,,,,,,29.0,,3.95,116.75,448.0,759.25,,0.0
2020-12-27 13:00:00,2020-12-27 14:00:00,63.75,124.75,0.97,4.58,3.22,12.15,7.25,,,,,,,29.2,,4.03,110.5,334.75,758.5,,0.0
2020-12-27 14:00:00,2020-12-27 15:00:00,67.75,137.0,0.57,5.1,3.15,12.57,7.88,,,,,,,29.25,,3.95,115.25,225.0,758.0,,0.0
2020-12-27 15:00:00,2020-12-27 16:00:00,72.25,135.75,0.88,4.67,3.17,12.43,9.0,,,,,,,29.22,,3.7,123.5,139.5,757.5,,0.0
2020-12-27 16:00:00,2020-12-27 17:00:00,70.5,124.5,0.87,5.57,3.63,12.4,8.75,,,,,,,29.28,,3.43,135.0,75.5,757.0,,0.0
2020-12-27 17:00:00,2020-12-27 18:00:00,71.5,127.25,0.73,3.85,2.65,26.88,4.85,,,,,,,29.18,,3.1,154.0,27.0,757.75,,0.0
2020-12-27 18:00:00,2020-12-27 19:00:00,70.5,121.0,1.07,5.12,3.65,23.07,1.82,,,,,,,29.18,,2.75,157.75,15.25,758.0,,0.0
2020-12-27 19:00:00,2020-12-27 20:00:00,70.75,116.0,0.58,6.17,3.75,18.9,1.62,,,,,,,30.08,,2.27,132.75,16.5,758.5,,0.0
2020-12-27 20:00:00,2020-12-27 21:00:00,70.25,113.25,0.68,6.8,4.18,15.35,0.9,,0.67,,,,,29.2,,1.82,140.5,16.75,759.0,,0.0
2020-12-27 21:00:00,2020-12-27 22:00:00,75.25,119.25,0.38,6.3,3.65,14.03,1.03,,1.72,,,,,29.08,,1.28,147.75,16.75,759.0,,0.0
2020-12-27 22:00:00,2020-12-27 23:00:00,59.75,105.5,0.88,6.4,4.12,12.93,2.03,,0.96,,,,,29.02,,1.4,156.25,16.75,759.0,,0.0
2020-12-27 23:00:00,2020-12-28 00:00:00,59.0,105.0,0.8,11.12,6.6,12.43,2.75,,9.76,,,,,29.0,,1.0,342.0,16.5,759.0,,0.0
2020-12-28 00:00:00,2020-12-28 01:00:00,70.25,139.75,0.9,11.3,6.75,12.43,6.0,,5.17,,,,,28.95,,0.95,342.5,16.75,758.5,,0.0
2020-12-28 01:00:00,2020-12-28 02:00:00,76.75,178.0,0.95,11.22,6.75,12.47,7.4,,7.21,,,,,28.8,,0.85,338.0,16.5,758.0,,0.0
2020-12-28 02:00:00,2020-12-28 03:00:00,77.5,178.5,0.95,19.7,11.25,11.88,4.62,,4.99,,,,,28.8,,0.4,307.0,16.75,757.75,,0.0
2020-12-28 03:00:00,2020-12-28 04:00:00,83.0,186.0,1.15,12.6,7.62,12.1,3.52,,4.25,,,,,28.7,,0.82,318.25,16.75,758.0,,0.0
2020-12-28 04:00:00,2020-12-28 05:00:00,88.25,129.5,1.03,8.62,5.45,12.1,4.03,,,,,,,28.7,,0.97,328.5,16.75,758.0,,0.0
2020-12-28 05:00:00,2020-12-28 06:00:00,98.0,154.5,1.02,9.65,6.0,12.35,5.15,,4.4,,,,,28.7,,1.5,334.75,16.75,758.0,,0.0
2020-12-28 06:00:00,2020-12-28 07:00:00,106.25,171.5,1.23,13.43,8.15,12.52,6.07,,9.66,,,,,28.7,,1.7,336.5,22.5,759.0,,0.0
2020-12-28 07:00:00,2020-12-28 08:00:00,113.5,179.5,2.03,22.58,13.65,12.47,7.3,0.31,1.31,0.2,0.8,,,28.68,,1.9,322.0,80.0,759.0,,0.0
2020-12-28 08:00:00,2020-12-28 09:00:00,137.75,201.75,2.45,17.45,11.23,12.25,6.35,,12.93,,,,,28.67,,2.5,277.5,185.0,760.0,,0.0
2020-12-28 09:00:00,2020-12-28 10:00:00,119.25,198.25,1.3,9.45,6.1,11.82,11.23,,,,,,,28.7,,3.27,202.25,273.75,760.0,,0.0
2020-12-28 10:00:00,2020-12-28 11:00:00,100.0,161.25,1.12,8.65,5.53,11.72,16.37,,,,,,,28.75,,3.6,219.5,298.75,760.25,,0.0
2020-12-28 11:00:00,2020-12-28 12:00:00,90.25,157.5,1.47,11.03,7.03,11.97,37.7,,,,,,,28.83,,3.4,236.75,317.0,759.75,,0.0
2020-12-28 12:00:00,2020-12-28 13:00:00,75.0,157.75,1.63,9.37,6.3,12.0,35.73,0.47,4.12,,,,,28.98,,3.93,213.5,405.5,759.0,,0.0
2020-12-28 13:00:00,2020-12-28 14:00:00,60.0,142.0,1.32,5.67,4.08,11.23,17.05,2.31,2.98,1.1,4.3,,,29.05,,4.22,123.75,358.5,758.75,,0.0
2020-12-28 14:00:00,2020-12-28 15:00:00,49.25,129.0,1.23,3.62,2.95,11.7,6.1,1.66,,1.15,4.4,,,29.2,,4.28,135.0,324.0,758.0,,0.0
2020-12-28 15:00:00,2020-12-28 16:00:00,45.25,112.25,1.02,4.03,2.98,11.93,3.98,1.97,,1.45,5.45,,,29.25,,3.95,131.0,225.0,758.0,,0.0
2020-12-28 16:00:00,2020-12-28 17:00:00,48.5,101.25,0.9,5.93,3.9,11.9,8.02,1.94,3.92,1.7,6.5,,,29.28,,3.48,139.0,100.5,758.0,,0.0
2020-12-28 17:00:00,2020-12-28 18:00:00,47.25,108.0,1.15,4.05,3.08,33.02,7.45,1.75,,,,,,29.22,,3.2,139.75,32.5,758.0,,0.0
2020-12-28 18:00:00,2020-12-28 19:00:00,52.5,102.0,0.95,6.9,4.42,24.3,2.55,2.01,,0.5,1.9,,,29.25,,2.9,151.25,17.5,758.0,,0.0
2020-12-28 19:00:00,2020-12-28 20:00:00,67.0,108.75,1.0,6.57,4.3,18.93,2.3,1.65,,0.8,2.9,,,29.17,,2.62,144.5,17.5,758.25,,0.0
2020-12-28 20:00:00,2020-12-28 21:00:00,69.75,104.25,0.7,4.97,3.25,16.73,1.93,1.88,,,,,,29.1,,2.73,138.75,17.0,759.0,,0.0
2020-12-28 21:00:00,2020-12-28 22:00:00,88.0,131.25,1.05,7.03,4.55,17.18,2.75,1.53,,,,,,29.02,,2.5,127.75,16.75,759.25,,0.0
2020-12-28 22:00:00,2020-12-28 23:00:00,131.5,177.0,0.68,4.0,2.65,15.35,2.67,1.51,,,,,,29.0,,2.15,139.75,16.75,759.0,,0.0
2020-12-28 23:00:00,2020-12-29 00:00:00,83.0,123.25,0.62,3.17,2.17,13.95,2.88,2.95,,,,,,28.98,,1.55,151.5,16.5,759.0,,0.0
2020-12-29 00:00:00,2020-12-29 01:00:00,60.5,101.0,0.68,3.12,2.23,13.15,3.98,1.77,,,,,,28.87,,1.4,230.75,16.5,758.75,,0.0
2020-12-29 01:00:00,2020-12-29 02:00:00,63.75,118.5,0.85,5.05,3.4,12.73,4.75,2.62,,,,,,28.8,,1.45,302.0,16.5,758.0,,0.0
2020-12-29 02:00:00,2020-12-29 03:00:00,63.25,135.25,0.8,9.45,5.65,12.98,6.25,1.39,,,,,,28.83,,1.55,303.67,16.75,758.0,,0.0
2020-12-29 03:00:00,2020-12-29 04:00:00,76.25,142.0,0.8,9.55,5.72,13.28,13.8,0.77,3.37,,,,,28.8,,1.45,198.0,16.5,757.75,,0.0
2020-12-29 04:00:00,2020-12-29 05:00:00,86.25,162.25,0.95,10.07,6.15,13.28,14.23,0.3,6.0,0.4,1.4,,,28.75,,1.6,341.0,16.5,758.0,,0.0
2020-12-29 05:00:00,2020-12-29 06:00:00,93.5,173.25,1.0,10.58,6.4,13.28,10.62,1.47,3.55,,,,,28.75,,2.05,330.0,16.25,758.0,,0.0
2020-12-29 06:00:00,2020-12-29 07:00:00,114.5,184.25,1.27,9.92,6.3,13.05,10.38,2.45,4.17,,,,,28.7,,2.08,300.0,18.5,758.25,,0.0
2020-12-29 07:00:00,2020-12-29 08:00:00,116.0,177.5,1.38,9.75,6.3,12.82,11.02,2.23,1.26,,,,,28.73,,2.3,320.0,50.5,758.75,,0.0
2020-12-29 08:00:00,2020-12-29 09:00:00,104.0,164.75,1.07,9.07,5.72,12.8,10.73,1.59,,,,,,28.72,,2.75,241.0,96.0,759.0,,0.0
2020-12-29 09:00:00,2020-12-29 10:00:00,96.25,144.25,1.1,11.03,6.75,12.98,16.3,1.48,,,,,,28.72,,2.6,185.0,207.0,759.0,,0.0
2020-12-29 10:00:00,2020-12-29 11:00:00,89.0,148.75,0.68,5.47,3.47,11.7,16.27,1.7,,,,,,28.82,,4.12,140.25,280.75,759.5,,0.0
2020-12-29 11:00:00,2020-12-29 12:00:00,53.5,121.0,0.97,4.27,3.03,12.43,12.43,1.08,,,,,,28.9,,4.22,140.0,368.5,759.0,,0.0
2020-12-29 12:00:00,2020-12-29 13:00:00,44.5,110.5,0.73,4.67,3.1,12.33,6.6,0.57,,0.3,1.25,,,29.0,,3.88,150.75,249.25,758.75,,0.0
2020-12-29 13:00:00,2020-12-29 14:00:00,38.5,105.75,0.82,4.53,3.1,10.3,4.25,0.31,,0.23,0.8,,,29.1,,3.88,155.5,219.75,758.0,,0.0
2020-12-29 14:00:00,2020-12-29 15:00:00,37.0,102.5,0.87,3.9,2.8,10.4,3.52,0.13,,0.05,0.3,,,29.15,,3.8,134.75,188.0,758.0,,0.0
2020-12-29 15:00:00,2020-12-29 16:00:00,47.75,95.25,0.88,4.05,2.88,10.43,3.33,0.55,,0.4,1.43,,,29.23,,3.9,137.5,109.5,758.0,,0.0
2020-12-29 16:00:00,2020-12-29 17:00:00,54.0,95.75,0.63,5.9,3.63,10.47,4.75,0.51,,0.37,1.37,,,29.17,,3.5,161.75,53.75,758.0,,0.0
2020-12-29 17:00:00,2020-12-29 18:00:00,56.25,98.5,0.8,5.45,3.57,25.3,5.38,1.37,,0.97,3.6,,,29.15,,3.03,152.5,28.75,758.0,,0.0
2020-12-29 18:00:00,2020-12-29 19:00:00,53.75,105.0,0.6,6.22,3.8,22.38,5.3,0.69,,0.5,1.83,,,29.1,,3.17,147.75,20.0,758.0,,0.0
2020-12-29 19:00:00,2020-12-29 20:00:00,54.25,93.0,0.6,5.15,3.22,17.7,5.9,0.8,,0.53,2.03,,,29.0,,3.15,167.25,19.0,759.0,,0.0
2020-12-29 20:00:00,2020-12-29 21:00:00,57.5,94.0,0.72,3.75,2.58,15.35,6.2,0.49,,0.33,1.27,,,29.0,,3.17,175.5,18.5,759.0,,0.0
2020-12-29 21:00:00,2020-12-29 22:00:00,56.0,95.25,0.42,3.72,2.35,13.87,4.03,0.5,,0.35,1.35,,,28.9,,3.12,147.5,18.5,759.25,,0.0
2020-12-29 22:00:00,2020-12-29 23:00:00,55.25,88.75,0.78,3.05,2.25,12.9,4.97,0.29,,0.25,0.78,,,28.9,,2.43,150.0,18.5,759.25,,0.0
2020-12-29 23:00:00,2020-12-30 00:00:00,50.25,85.25,0.93,2.48,2.08,12.18,4.08,0.98,,0.47,1.8,,,28.9,,2.6,136.25,18.75,759.0,,0.0
2020-12-30 00:00:00,2020-12-30 01:00:00,42.75,85.75,0.77,2.25,1.85,11.85,2.62,0.99,,0.4,1.4,,,28.88,,2.28,146.75,18.5,759.0,,0.0
2020-12-30 01:00:00,2020-12-30 02:00:00,45.25,84.5,0.68,2.17,1.72,11.47,2.2,0.58,,0.4,1.5,,,28.8,,2.17,188.75,18.0,758.25,,0.0
2020-12-30 02:00:00,2020-12-30 03:00:00,45.0,81.0,0.78,2.33,1.85,11.1,2.25,0.32,,0.1,0.5,,,28.8,,2.3,119.75,18.25,758.0,,0.0
2020-12-30 03:00:00,2020-12-30 04:00:00,41.5,73.25,0.77,2.1,1.73,10.6,2.88,0.81,,0.6,2.3,,,28.82,,2.15,146.25,18.25,758.0,,0.0
2020-12-30 04:00:00,2020-12-30 05:00:00,39.25,76.5,0.58,3.38,2.27,10.02,2.43,0.24,2.86,0.2,0.65,,,28.8,,1.58,263.0,17.75,758.0,,0.0
2020-12-30 05:00:00,2020-12-30 06:00:00,41.0,105.5,0.85,6.42,4.08,9.8,5.48,0.25,0.82,0.2,0.6,,,28.8,,1.32,291.33,17.75,758.0,,0.0
2020-12-30 06:00:00,2020-12-30 07:00:00,53.25,113.75,1.07,9.8,6.08,10.47,10.53,0.7,,0.2,0.9,,,28.8,,1.35,192.5,22.5,759.0,,0.0
2020-12-30 07:00:00,2020-12-30 08:00:00,55.25,111.5,1.25,10.38,6.53,10.6,5.53,0.95,1.09,0.0,0.2,,,28.75,,1.7,219.0,81.25,759.25,,0.0
2020-12-30 08:00:00,2020-12-30 09:00:00,51.75,116.5,1.38,6.55,4.6,9.6,7.33,2.28,,,,,,28.75,,2.67,143.0,167.0,760.0,,0.0
2020-12-30 09:00:00,2020-12-30 10:00:00,31.25,88.25,0.95,4.88,3.32,9.5,6.45,0.33,0.29,0.2,0.9,,,28.95,,3.73,153.75,190.75,760.0,,0.0
2020-12-30 10:00:00,2020-12-30 11:00:00,36.5,82.5,1.05,3.38,2.6,9.58,5.7,0.86,,0.6,2.27,,,28.87,,3.75,136.25,296.0,760.0,,0.0
2020-12-30 11:00:00,2020-12-30 12:00:00,42.0,94.0,1.2,3.8,3.0,10.38,11.3,1.14,,0.55,2.05,,,28.93,,4.03,127.25,396.25,759.75,,0.0
2020-12-30 12:00:00,2020-12-30 13:00:00,45.0,100.5,1.03,3.67,2.77,10.13,1.55,0.74,,0.5,1.97,,,29.05,,3.75,117.5,305.25,759.0,,0.0
2020-12-30 13:00:00,2020-12-30 14:00:00,41.5,86.25,1.02,3.55,2.7,9.43,,0.32,,0.23,0.83,,,29.1,,3.55,139.75,376.25,758.5,,0.0
2020-12-30 14:00:00,2020-12-30 15:00:00,31.0,88.0,0.88,3.23,2.4,9.68,,0.61,,0.45,1.6,,,29.45,,3.62,132.0,151.0,757.5,,0.0
2020-12-30 15:00:00,2020-12-30 16:00:00,29.0,71.0,0.53,4.08,2.62,13.9,,0.27,,,,,,34.25,,3.45,156.25,43.5,757.0,,0.0
2020-12-30 16:00:00,2020-12-30 17:00:00,25.25,68.25,,5.3,3.67,13.87,,0.85,,0.4,1.7,,,37.02,,3.6,150.0,28.5,758.0,,0.0
2020-12-30 17:00:00,2020-12-30 18:00:00,33.75,75.25,,6.18,4.3,65.08,,1.01,,,,,,38.6,,2.62,160.75,5.75,758.0,,0.0
2020-12-30 18:00:00,2020-12-30 19:00:00,40.5,68.0,0.97,6.22,4.03,20.03,0.5,1.55,,,,,,34.85,,2.88,154.25,18.5,758.0,,0.75
2020-12-30 19:00:00,2020-12-30 20:00:00,42.0,66.0,0.9,5.43,3.6,19.38,1.15,0.15,,0.1,0.4,,,34.42,,3.12,172.75,5.25,758.0,,0.25
2020-12-30 20:00:00,2020-12-30 21:00:00,35.75,53.75,0.9,6.4,4.08,17.72,2.2,0.94,,0.6,2.2,,,37.58,,2.17,181.25,3.0,758.5,,0.25
2020-12-30 21:00:00,2020-12-30 22:00:00,43.5,62.0,0.8,5.72,3.7,15.52,0.2,1.66,,,,,,38.3,,2.97,151.5,9.75,759.0,,0.0
2020-12-30 22:00:00,2020-12-30 23:00:00,40.75,62.75,0.85,3.85,2.75,8.45,0.8,0.7,,0.3,1.0,,,30.92,,3.48,127.25,21.5,759.0,,0.0
2020-12-30 23:00:00,2020-12-31 00:00:00,34.5,64.75,0.65,2.18,1.67,8.0,0.77,,,,,,,29.28,,3.58,134.25,21.0,759.0,,0.25
2020-12-31 00:00:00,2020-12-31 01:00:00,28.75,63.5,0.6,2.02,1.57,8.0,1.6,1.37,,0.3,1.1,,,29.1,,3.2,147.5,20.25,758.75,,0.0
2020-12-31 01:00:00,2020-12-31 02:00:00,34.75,61.5,0.8,1.8,1.6,7.97,2.25,1.07,,,,,,29.02,,3.55,157.0,19.5,758.0,,0.0
2020-12-31 02:00:00,2020-12-31 03:00:00,36.25,60.0,0.65,1.62,1.38,7.95,2.25,0.73,,,,,,28.95,,3.67,141.75,19.5,758.0,,0.0
2020-12-31 03:00:00,2020-12-31 04:00:00,35.5,58.75,0.38,1.65,1.18,7.88,2.27,0.35,,0.25,0.95,,,28.92,,3.4,166.0,19.5,758.0,,0.0
2020-12-31 04:00:00,2020-12-31 05:00:00,39.25,55.75,0.4,1.78,1.3,7.7,1.15,0.33,,0.3,1.1,,,28.9,,3.45,,18.75,758.0,,0.0
2020-12-31 05:00:00,2020-12-31 06:00:00,35.5,56.75,0.77,2.08,1.73,7.67,0.88,0.47,,0.1,0.5,,,28.85,,3.05,,18.75,758.0,,0.0
2020-12-31 06:00:00,2020-12-31 07:00:00,31.25,54.25,0.65,3.0,2.1,7.65,1.7,1.46,,,,,,28.8,,3.05,213.33,21.75,758.75,,0.0
2020-12-31 07:00:00,2020-12-31 08:00:00,33.0,58.75,0.6,3.25,2.23,7.75,1.45,0.23,,0.15,0.6,,,28.8,,2.92,146.75,39.0,759.25,,0.0
2020-12-31 08:00:00,2020-12-31 09:00:00,37.25,63.0,1.05,4.08,3.0,7.75,2.2,0.3,,0.2,0.8,,,28.85,,3.22,139.75,61.25,760.0,,0.0
2020-12-31 09:00:00,2020-12-31 10:00:00,40.75,71.75,0.98,5.08,3.5,7.83,2.15,0.45,,0.3,1.2,,,28.85,,3.42,127.75,195.5,760.5,,0.0
2020-12-31 10:00:00,2020-12-31 11:00:00,41.0,80.5,1.22,3.8,3.02,7.97,2.93,,,,,,,28.85,,4.05,122.0,294.75,760.75,,0.0
2020-12-31 11:00:00,2020-12-31 12:00:00,42.0,85.25,0.93,3.73,2.73,8.87,8.2,,,,,,,28.93,,3.47,120.5,454.25,760.0,,0.0
2020-12-31 12:00:00,2020-12-31 13:00:00,37.5,93.75,1.37,3.63,3.03,9.53,4.9,0.09,,0.1,0.2,,,29.02,,3.8,118.75,449.25,760.0,,0.0
2020-12-31 13:00:00,2020-12-31 14:00:00,43.25,90.0,0.98,3.5,2.65,8.0,4.08,,,,,,,29.15,,3.8,127.0,414.5,759.25,,0.0
2020-12-31 14:00:00,2020-12-31 15:00:00,46.0,89.0,0.75,3.65,2.55,8.15,2.3,1.05,,0.0,0.1,,,29.22,,3.8,123.25,290.0,759.0,,0.0
2020-12-31 15:00:00,2020-12-31 16:00:00,43.25,87.75,0.88,3.57,2.62,8.07,2.65,0.71,,,,,,29.3,,3.35,113.0,188.25,758.75,,0.0
2020-12-31 16:00:00,2020-12-31 17:00:00,44.0,95.5,0.8,4.83,3.23,8.13,4.12,0.64,,0.4,1.7,,,29.3,,3.2,122.0,108.75,758.0,,0.0
