From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2022-12-01 07:00:00,2022-12-01 08:00:00,73.98,138.61,67.54,55.37,89.28,281.12,2.79,1.47,4.49,1.4,45.07,0.82,1.49,0.81,,0.12,41.4,,0.0,15.79
2022-12-01 08:00:00,2022-12-01 09:00:00,81.66,150.94,63.61,55.41,86.0,272.05,3.13,1.5,6.95,1.47,44.01,1.09,1.5,0.8,,0.27,63.22,,0.0,19.15
2022-12-01 09:00:00,2022-12-01 10:00:00,86.08,151.49,54.3,56.11,78.85,264.32,5.32,1.45,19.43,1.49,42.65,0.79,1.48,0.11,,0.51,81.88,,0.0,21.45
2022-12-01 10:00:00,2022-12-01 11:00:00,83.57,145.39,56.14,56.88,80.63,240.03,5.12,1.44,19.79,1.52,41.32,1.05,1.43,0.36,,0.4,136.17,,0.0,22.89
2022-12-01 11:00:00,2022-12-01 12:00:00,77.69,127.56,58.89,56.99,82.96,297.56,4.67,1.41,19.96,1.53,43.08,1.14,1.51,,,0.28,145.42,,0.0,24.69
2022-12-01 12:00:00,2022-12-01 13:00:00,80.22,134.26,13.23,36.27,34.73,380.02,3.69,0.95,48.13,1.41,34.73,0.79,1.11,0.14,,0.39,198.07,,0.0,25.51
2022-12-01 13:00:00,2022-12-01 14:00:00,73.83,113.8,7.37,28.95,26.3,318.6,5.55,0.68,51.65,1.17,8.18,0.16,0.31,0.2,,0.48,250.31,,0.0,25.48
2022-12-01 14:00:00,2022-12-01 15:00:00,69.07,115.81,13.19,27.76,30.54,402.07,,0.63,50.51,1.06,8.48,0.12,0.24,0.17,,0.23,217.46,,0.0,26.0
2022-12-01 15:00:00,2022-12-01 16:00:00,63.12,118.06,6.9,31.2,27.04,314.09,0.04,0.64,41.77,0.94,6.99,0.12,0.2,0.12,,0.49,61.58,,0.0,24.41
2022-12-01 16:00:00,2022-12-01 17:00:00,66.57,109.32,4.79,29.93,24.9,147.75,3.09,0.71,46.01,0.66,1.34,0.05,0.07,0.03,,0.27,38.26,,0.0,23.54
2022-12-01 17:00:00,2022-12-01 18:00:00,,,6.64,46.18,34.85,98.69,1.77,0.94,13.31,1.26,3.19,0.12,0.22,0.11,,0.11,9.85,,0.0,21.46
2022-12-01 18:00:00,2022-12-01 19:00:00,105.08,108.12,16.64,41.43,40.38,79.95,0.85,1.01,5.42,1.57,8.35,0.12,0.4,0.23,,0.11,8.46,,0.0,19.73
2022-12-01 19:00:00,2022-12-01 20:00:00,105.72,136.1,27.98,39.31,48.52,98.8,1.22,1.06,6.08,1.67,13.59,0.28,0.57,0.04,,0.11,8.22,,0.0,18.71
2022-12-01 20:00:00,2022-12-01 21:00:00,98.18,126.36,34.05,37.48,52.57,124.11,1.53,1.16,8.23,1.76,19.64,0.43,0.7,,,0.11,8.17,,0.0,18.07
2022-12-01 21:00:00,2022-12-01 22:00:00,91.46,119.35,39.32,38.51,57.4,126.48,1.43,1.25,8.4,1.8,24.81,0.53,0.8,,,0.14,8.21,,0.0,17.49
2022-12-01 22:00:00,2022-12-01 23:00:00,88.4,114.64,46.27,41.85,64.83,135.23,1.64,1.32,7.84,1.77,29.01,0.62,0.94,0.12,,0.1,8.02,,0.0,17.07
2022-12-01 23:00:00,2022-12-02 00:00:00,91.02,148.14,53.07,45.02,72.02,140.14,1.58,1.35,8.96,1.71,32.5,0.69,1.01,0.38,,0.09,8.12,,0.0,16.76
2022-12-02 00:00:00,2022-12-02 01:00:00,97.46,146.59,54.0,46.18,73.36,133.91,1.53,1.41,7.91,1.66,34.75,0.55,1.04,0.19,,0.08,8.29,,0.0,16.99
2022-12-02 01:00:00,2022-12-02 02:00:00,95.67,150.5,60.45,49.73,80.51,147.47,1.64,1.47,8.06,1.61,36.84,0.78,1.08,0.21,,0.08,8.25,,0.0,16.38
2022-12-02 02:00:00,2022-12-02 03:00:00,90.4,161.41,65.6,51.64,85.69,154.91,1.78,1.5,7.88,1.56,38.33,0.72,1.08,,,0.12,8.23,,0.0,15.84
2022-12-02 03:00:00,2022-12-02 04:00:00,84.94,162.35,70.25,54.85,91.15,162.95,2.03,1.53,8.57,1.5,39.55,0.71,1.06,,,0.09,8.17,,0.0,15.4
2022-12-02 04:00:00,2022-12-02 05:00:00,81.04,156.61,73.12,54.83,93.48,175.52,2.06,1.51,7.64,1.44,40.92,0.86,1.12,,,0.09,8.11,,0.0,14.89
2022-12-02 05:00:00,2022-12-02 06:00:00,84.12,148.39,77.27,56.38,97.67,173.46,2.11,1.54,7.57,1.39,41.66,0.84,1.05,,,0.1,8.12,,0.0,14.38
2022-12-02 06:00:00,2022-12-02 07:00:00,81.19,161.13,78.74,56.45,98.88,177.84,1.89,1.59,8.97,1.38,42.36,0.85,1.08,,,0.12,15.02,,0.0,14.25
2022-12-02 07:00:00,2022-12-02 08:00:00,93.7,185.0,80.63,58.17,101.35,191.3,1.94,1.66,7.67,1.41,42.83,0.85,1.07,,,0.11,50.31,,0.0,15.08
2022-12-02 08:00:00,2022-12-02 09:00:00,99.58,185.79,81.16,60.1,102.78,198.01,1.93,1.71,7.61,1.48,42.95,0.86,1.12,,,0.2,80.88,,0.0,18.18
2022-12-02 09:00:00,2022-12-02 10:00:00,101.6,158.55,72.03,60.75,95.68,207.19,2.55,1.66,12.66,1.48,42.76,0.89,1.09,,,0.35,93.63,,0.0,20.68
2022-12-02 10:00:00,2022-12-02 11:00:00,99.26,124.44,70.64,61.97,95.22,200.79,3.54,1.62,16.63,1.48,40.93,0.66,1.08,,,0.33,124.79,,0.0,22.28
2022-12-02 11:00:00,2022-12-02 12:00:00,91.56,129.79,81.12,67.18,106.45,194.35,3.03,1.62,13.62,1.48,42.42,0.96,1.16,,,0.26,147.47,,0.0,23.95
2022-12-02 12:00:00,2022-12-02 13:00:00,104.19,125.89,91.03,71.91,117.09,299.62,3.42,1.56,16.3,1.48,43.82,0.98,1.15,,,0.24,147.74,,0.0,25.1
2022-12-02 13:00:00,2022-12-02 14:00:00,93.15,125.48,110.65,80.15,137.34,355.64,3.22,1.56,12.41,1.48,45.8,1.09,1.31,,,0.19,265.28,,0.0,26.19
2022-12-02 14:00:00,2022-12-02 15:00:00,86.94,117.39,119.02,86.51,147.52,303.13,4.14,1.49,12.81,1.46,46.09,1.1,1.3,,,0.35,263.67,,0.0,25.73
2022-12-02 15:00:00,2022-12-02 16:00:00,73.16,95.31,116.08,91.08,147.4,243.93,5.27,1.42,16.75,1.41,44.61,1.15,1.32,,,0.63,134.44,,0.0,24.77
2022-12-02 16:00:00,2022-12-02 17:00:00,69.6,97.14,119.28,93.09,151.11,187.06,4.74,1.41,13.84,1.33,43.28,1.12,1.25,,,0.55,37.94,,0.0,23.12
2022-12-02 17:00:00,2022-12-02 18:00:00,60.34,93.77,123.73,92.24,154.23,191.75,3.85,1.45,10.27,1.3,43.55,1.16,1.27,,,0.3,9.85,,0.0,20.85
2022-12-02 18:00:00,2022-12-02 19:00:00,82.87,99.2,121.07,87.06,149.29,199.91,3.47,1.48,8.17,1.34,45.12,1.23,1.38,,,0.15,8.3,,0.0,18.85
2022-12-02 19:00:00,2022-12-02 20:00:00,89.7,101.64,113.91,82.56,141.14,208.79,2.99,1.53,3.94,1.41,45.56,1.25,1.39,,,0.11,8.2,,0.0,17.52
2022-12-02 20:00:00,2022-12-02 21:00:00,85.14,111.34,105.35,76.11,130.79,231.97,3.13,1.47,2.41,1.55,45.99,1.26,1.44,,,0.12,8.05,,0.0,16.71
2022-12-02 21:00:00,2022-12-02 22:00:00,85.57,114.27,97.14,69.85,120.8,231.19,3.05,1.55,2.49,1.7,46.73,1.24,1.42,,,0.09,7.95,,0.0,15.78
2022-12-02 22:00:00,2022-12-02 23:00:00,80.39,133.23,90.25,65.11,112.76,233.2,3.14,1.61,2.16,1.81,47.03,1.21,1.35,,,0.08,7.92,,0.0,15.2
2022-12-02 23:00:00,2022-12-03 00:00:00,93.72,129.42,83.67,61.03,105.31,233.62,2.88,1.63,2.2,1.88,47.05,1.2,1.44,,,0.08,7.87,,0.0,15.06
2022-12-03 00:00:00,2022-12-03 01:00:00,82.27,109.35,75.36,56.46,96.06,226.04,2.83,1.62,2.08,1.85,46.9,1.16,1.39,,,0.06,8.05,,0.0,14.55
2022-12-03 01:00:00,2022-12-03 02:00:00,73.33,99.82,70.16,52.98,90.04,248.11,2.58,1.59,2.13,1.77,46.18,1.14,1.43,,,0.07,7.95,,0.0,13.98
2022-12-03 02:00:00,2022-12-03 03:00:00,80.41,95.65,68.01,51.54,87.55,260.11,2.54,1.57,2.17,1.68,45.24,1.08,1.32,,,0.09,8.1,,0.0,13.53
2022-12-03 03:00:00,2022-12-03 04:00:00,81.07,135.16,67.6,50.99,86.99,243.58,2.48,1.54,2.27,1.6,44.48,1.03,1.23,,,0.1,8.0,,0.0,12.98
2022-12-03 04:00:00,2022-12-03 05:00:00,99.18,163.28,68.35,57.91,91.23,268.94,2.46,1.51,2.22,1.52,43.45,1.0,1.21,,,0.17,8.23,,0.0,12.67
2022-12-03 05:00:00,2022-12-03 06:00:00,87.58,146.0,64.94,55.14,86.88,261.61,2.51,1.48,2.01,1.46,42.76,0.96,1.16,,,0.1,8.16,,0.0,12.7
2022-12-03 06:00:00,2022-12-03 07:00:00,79.36,128.6,65.36,52.79,86.09,254.03,2.38,1.48,2.08,1.42,42.33,0.92,1.08,,,0.14,14.86,,0.0,12.48
2022-12-03 07:00:00,2022-12-03 08:00:00,84.7,132.52,65.19,52.81,85.94,268.22,2.63,1.6,2.0,1.44,41.77,0.91,1.08,,,0.1,46.22,,0.0,13.55
2022-12-03 08:00:00,2022-12-03 09:00:00,81.73,126.08,60.47,51.18,81.25,270.16,2.47,1.65,2.41,1.55,41.22,0.88,1.07,,,0.2,73.4,,0.0,15.86
2022-12-03 09:00:00,2022-12-03 10:00:00,82.48,117.72,58.06,50.72,79.05,276.92,3.0,1.65,5.27,1.54,40.17,0.84,1.04,,,0.24,85.21,,0.0,18.96
2022-12-03 10:00:00,2022-12-03 11:00:00,87.24,121.17,57.16,52.48,79.22,293.66,4.67,1.63,10.39,1.53,42.91,0.68,1.08,,,0.25,107.38,,0.0,22.03
2022-12-03 11:00:00,2022-12-03 12:00:00,89.44,127.76,59.75,55.35,82.95,307.46,6.14,1.56,13.46,1.51,44.52,0.94,1.17,,,0.3,132.35,,0.0,23.8
2022-12-03 12:00:00,2022-12-03 13:00:00,87.96,125.4,20.26,47.85,42.94,264.84,11.61,1.04,59.35,1.37,39.15,0.82,0.98,,,0.82,177.97,,0.0,24.72
2022-12-03 13:00:00,2022-12-03 14:00:00,81.66,111.51,1.3,19.51,16.45,153.87,15.7,0.63,89.03,0.71,3.97,0.09,0.12,0.02,,0.81,340.8,,0.0,25.28
2022-12-03 14:00:00,2022-12-03 15:00:00,78.6,99.34,2.01,25.49,20.19,115.82,13.08,0.55,62.63,0.4,1.54,0.05,0.07,0.02,,0.53,292.62,,0.0,25.61
2022-12-03 15:00:00,2022-12-03 16:00:00,78.54,101.25,4.04,27.3,22.92,112.09,8.6,0.68,43.04,0.44,2.62,0.04,0.05,0.01,,0.53,142.31,,0.0,24.97
2022-12-03 16:00:00,2022-12-03 17:00:00,67.97,98.53,20.88,35.56,40.77,167.36,2.77,0.72,5.03,0.65,8.96,0.12,0.15,,,0.29,39.54,,0.0,23.27
2022-12-03 17:00:00,2022-12-03 18:00:00,72.88,94.82,34.48,35.88,52.08,207.48,2.23,0.8,2.96,0.71,13.65,0.22,0.29,,,0.1,9.72,,0.0,20.23
2022-12-03 18:00:00,2022-12-03 19:00:00,79.75,105.6,36.62,38.38,55.2,163.36,2.14,0.82,2.3,0.87,16.55,0.32,0.41,,,0.14,8.17,,0.0,18.93
2022-12-03 19:00:00,2022-12-03 20:00:00,69.33,113.01,38.96,40.45,58.11,158.09,2.37,0.85,4.96,0.97,21.1,0.43,0.54,,,0.16,8.16,,0.0,17.9
2022-12-03 20:00:00,2022-12-03 21:00:00,68.31,105.15,43.22,44.46,63.7,148.42,2.57,1.09,5.21,1.11,26.03,0.54,0.69,,,0.14,8.1,,0.0,16.69
2022-12-03 21:00:00,2022-12-03 22:00:00,94.11,132.62,47.77,45.61,68.01,152.43,2.69,1.28,4.03,1.35,30.21,0.61,0.79,,,0.11,7.95,,0.0,15.93
2022-12-03 22:00:00,2022-12-03 23:00:00,97.06,147.58,49.12,45.79,69.19,156.94,2.46,1.37,5.21,1.43,33.13,0.67,0.85,,,0.1,8.01,,0.0,15.0
2022-12-03 23:00:00,2022-12-04 00:00:00,101.75,150.95,47.7,44.5,67.31,138.59,2.28,1.44,5.31,1.52,35.09,0.71,0.95,,,0.1,8.04,,0.0,14.62
2022-12-04 00:00:00,2022-12-04 01:00:00,90.35,147.66,45.14,42.34,64.11,144.64,2.13,1.5,5.81,1.67,35.75,0.73,0.98,,,0.1,8.11,,0.0,14.32
2022-12-04 01:00:00,2022-12-04 02:00:00,83.78,139.73,45.57,42.43,64.53,155.89,2.14,1.53,4.53,1.73,36.38,0.74,0.99,,,0.1,8.05,,0.0,14.24
2022-12-04 02:00:00,2022-12-04 03:00:00,80.04,126.08,46.32,41.46,64.65,152.84,2.12,1.52,5.5,1.75,36.95,0.76,0.97,,,0.1,8.0,,0.0,13.44
2022-12-04 03:00:00,2022-12-04 04:00:00,91.65,144.04,48.25,41.7,66.34,174.28,2.31,1.5,5.76,1.74,37.67,0.76,0.95,,,0.11,7.95,,0.0,13.19
2022-12-04 04:00:00,2022-12-04 05:00:00,84.67,139.56,50.18,42.61,68.4,180.41,2.5,1.49,5.94,1.72,38.67,0.78,0.97,,,0.09,7.9,,0.0,13.09
2022-12-04 05:00:00,2022-12-04 06:00:00,73.1,137.61,50.3,42.91,68.59,191.96,2.62,1.49,4.63,1.7,39.45,0.78,1.0,,,0.1,7.93,,0.0,12.73
2022-12-04 06:00:00,2022-12-04 07:00:00,79.97,130.56,49.26,42.2,67.42,191.37,2.44,1.55,5.42,1.66,39.76,0.78,0.96,,,0.08,14.42,,0.0,12.35
2022-12-04 07:00:00,2022-12-04 08:00:00,75.35,129.68,48.47,42.05,66.71,186.2,2.34,1.8,5.0,1.65,39.97,0.76,0.95,,,0.13,43.29,,0.0,13.38
2022-12-04 08:00:00,2022-12-04 09:00:00,105.86,140.09,48.25,45.64,68.43,207.09,2.46,1.89,5.5,1.78,38.86,0.76,0.97,,,0.18,71.35,,0.0,16.29
2022-12-04 09:00:00,2022-12-04 10:00:00,102.14,119.94,46.82,49.72,69.35,230.95,3.36,1.86,11.16,1.81,38.31,0.75,0.96,,,0.23,84.08,,0.0,19.75
2022-12-04 10:00:00,2022-12-04 11:00:00,100.31,125.69,41.68,46.63,63.59,290.52,7.38,1.84,23.21,1.84,39.97,0.76,0.95,,,0.34,117.84,,0.0,22.41
2022-12-04 11:00:00,2022-12-04 12:00:00,102.73,132.32,42.89,50.28,66.39,310.4,7.45,1.67,27.88,1.85,40.08,0.8,0.99,,,0.6,128.16,,0.0,23.83
2022-12-04 12:00:00,2022-12-04 13:00:00,85.77,118.31,42.08,46.3,63.77,250.29,7.36,1.49,27.41,1.58,38.76,0.79,0.92,,,0.78,175.34,,0.0,24.75
2022-12-04 13:00:00,2022-12-04 14:00:00,87.42,111.39,42.93,45.74,64.06,300.38,6.4,1.38,29.93,1.41,36.38,0.79,0.94,,,0.91,355.57,,0.0,25.02
2022-12-04 14:00:00,2022-12-04 15:00:00,77.69,89.06,36.26,46.93,59.41,259.64,8.26,1.29,36.63,1.31,35.84,0.82,0.95,,,0.83,259.73,,0.0,24.87
2022-12-04 15:00:00,2022-12-04 16:00:00,77.05,113.38,43.11,46.97,64.81,253.55,5.69,1.32,24.89,1.24,34.93,0.81,0.97,,,0.73,131.86,,0.0,24.41
2022-12-04 16:00:00,2022-12-04 17:00:00,74.51,108.71,63.63,52.51,84.58,286.73,3.66,1.45,7.56,1.28,39.8,0.95,1.03,,,0.18,37.99,,0.0,22.63
2022-12-04 17:00:00,2022-12-04 18:00:00,80.9,91.32,65.99,54.23,87.41,271.69,3.29,1.49,6.2,1.33,42.78,1.08,1.21,,,0.2,9.71,,0.0,20.25
2022-12-04 18:00:00,2022-12-04 19:00:00,84.36,105.55,62.22,53.17,83.59,216.12,3.13,1.52,6.07,1.38,42.82,1.12,1.25,,,0.15,8.28,,0.0,18.75
2022-12-04 19:00:00,2022-12-04 20:00:00,85.69,107.12,57.61,49.91,78.25,216.0,2.96,1.52,8.4,1.42,43.58,1.15,1.27,,,0.09,8.19,,0.0,16.77
2022-12-04 20:00:00,2022-12-04 21:00:00,87.56,114.79,55.99,47.74,75.86,220.23,3.09,1.48,8.6,1.53,44.51,1.15,1.26,,,0.14,8.11,,0.0,15.76
2022-12-04 21:00:00,2022-12-04 22:00:00,77.85,113.72,52.94,46.09,72.36,218.66,3.25,1.5,9.43,1.55,45.27,1.13,1.27,,,0.1,7.97,,0.0,14.76
2022-12-04 22:00:00,2022-12-04 23:00:00,72.75,117.11,51.29,45.63,70.85,218.44,3.0,1.51,9.34,1.53,45.43,1.1,1.26,,,0.1,7.88,,0.0,14.15
2022-12-04 23:00:00,2022-12-05 00:00:00,73.01,115.06,52.48,46.81,72.48,215.61,3.05,1.48,8.53,1.47,45.27,1.09,1.33,,,0.1,7.94,,0.0,13.52
2022-12-05 00:00:00,2022-12-05 01:00:00,93.85,150.45,49.45,45.37,69.25,211.72,2.85,1.48,8.29,1.35,44.31,1.03,1.25,,,0.12,8.05,,0.0,13.38
2022-12-05 01:00:00,2022-12-05 02:00:00,101.99,143.62,52.72,46.59,72.53,214.98,2.6,1.5,9.69,1.25,43.09,0.98,1.17,,,0.09,8.04,,0.0,12.79
2022-12-05 02:00:00,2022-12-05 03:00:00,102.57,148.4,57.28,49.05,77.59,217.74,2.73,1.51,8.84,1.16,42.07,0.94,1.12,,,0.12,8.04,,0.0,12.52
2022-12-05 03:00:00,2022-12-05 04:00:00,96.42,156.84,62.29,49.73,81.99,229.79,2.7,1.49,9.18,1.08,41.43,0.92,1.08,,,0.09,7.95,,0.0,12.23
2022-12-05 04:00:00,2022-12-05 05:00:00,92.2,160.69,66.61,53.32,87.36,245.62,2.88,1.46,8.92,1.02,41.11,0.91,1.09,,,0.09,7.86,,0.0,11.73
2022-12-05 05:00:00,2022-12-05 06:00:00,102.19,166.86,69.51,53.48,89.81,237.28,3.0,1.47,9.1,0.97,40.75,0.84,1.02,,,0.09,7.88,,0.0,11.18
2022-12-05 06:00:00,2022-12-05 07:00:00,104.78,184.31,71.37,53.07,91.12,224.15,2.83,1.45,7.91,0.93,40.15,0.8,0.94,,,0.09,14.26,,0.0,10.62
2022-12-05 07:00:00,2022-12-05 08:00:00,97.93,172.79,70.15,51.91,89.51,221.73,2.75,1.46,8.25,0.99,39.47,0.78,0.95,,,0.12,41.52,,0.0,11.95
2022-12-05 08:00:00,2022-12-05 09:00:00,98.95,175.1,63.41,52.45,84.27,242.13,2.69,1.46,10.06,1.12,38.13,0.76,0.95,,,0.19,69.33,,0.0,15.11
2022-12-05 09:00:00,2022-12-05 10:00:00,89.42,145.55,58.24,57.56,82.99,264.7,3.42,1.48,14.58,1.19,37.43,0.73,0.91,,,0.27,76.52,,0.0,18.98
2022-12-05 10:00:00,2022-12-05 11:00:00,84.16,135.28,45.41,75.18,81.35,302.93,5.9,1.39,31.36,1.18,37.66,0.74,0.93,,,0.43,103.78,,0.0,21.45
2022-12-05 11:00:00,2022-12-05 12:00:00,88.1,130.04,4.38,40.41,29.64,281.82,9.61,1.06,66.51,1.06,22.85,0.4,0.53,,,0.7,115.72,,0.0,23.2
2022-12-05 12:00:00,2022-12-05 13:00:00,90.05,127.52,5.8,31.16,26.25,169.35,7.55,0.83,43.15,0.88,6.34,0.13,0.16,0.02,,0.9,177.43,,0.0,24.21
2022-12-05 13:00:00,2022-12-05 14:00:00,86.23,114.53,7.67,29.13,26.64,151.33,5.67,0.78,38.93,0.8,6.98,0.17,0.2,,,0.85,355.46,,0.0,25.01
2022-12-05 14:00:00,2022-12-05 15:00:00,67.35,104.53,6.72,25.55,24.11,136.87,5.56,0.62,81.4,0.75,6.9,0.2,0.27,,,1.05,306.1,,0.0,24.93
2022-12-05 15:00:00,2022-12-05 16:00:00,61.43,92.36,13.43,39.47,36.91,105.26,3.33,0.6,37.59,0.3,1.6,0.06,0.05,0.01,,0.6,138.72,,0.0,24.5
2022-12-05 16:00:00,2022-12-05 17:00:00,70.92,97.39,18.71,35.14,38.74,164.76,1.61,0.64,13.44,0.39,8.21,0.14,0.15,,,0.35,39.7,,0.0,22.86
2022-12-05 17:00:00,2022-12-05 18:00:00,78.6,90.35,24.3,37.5,44.72,168.65,1.33,0.74,13.12,0.46,11.46,0.23,0.26,,,0.51,10.04,,0.0,20.1
2022-12-05 18:00:00,2022-12-05 19:00:00,67.49,100.3,26.6,38.49,46.94,158.78,1.28,0.84,10.89,0.61,14.6,0.32,0.37,,,0.22,8.13,,0.0,18.69
2022-12-05 19:00:00,2022-12-05 20:00:00,75.46,94.34,31.63,39.8,51.86,168.96,1.25,0.97,7.63,0.71,18.75,0.42,0.52,,,0.09,8.29,,0.0,16.98
2022-12-05 20:00:00,2022-12-05 21:00:00,89.08,111.95,37.47,42.42,57.94,167.43,1.57,1.1,5.65,0.95,22.29,0.51,0.62,,,0.15,8.21,,0.0,15.57
2022-12-05 21:00:00,2022-12-05 22:00:00,88.88,117.3,39.19,43.12,59.7,162.91,1.4,1.21,6.02,1.12,26.07,0.56,0.7,,,0.11,8.11,,0.0,14.54
2022-12-05 22:00:00,2022-12-05 23:00:00,87.54,119.71,41.01,43.8,61.55,165.94,1.73,1.26,5.85,1.19,28.88,0.63,0.81,,,0.08,8.09,,0.0,13.57
2022-12-05 23:00:00,2022-12-06 00:00:00,87.86,124.31,42.33,43.73,62.57,171.64,1.73,1.3,5.79,1.18,30.92,0.65,0.86,,,0.09,7.92,,0.0,12.93
2022-12-06 00:00:00,2022-12-06 01:00:00,82.62,122.6,38.41,44.82,59.92,180.22,1.68,1.27,5.36,1.15,32.64,0.68,0.91,,,0.11,8.03,,0.0,12.73
2022-12-06 01:00:00,2022-12-06 02:00:00,81.61,116.48,38.94,42.85,59.35,201.64,1.57,1.27,5.7,1.09,33.11,0.69,0.92,,,0.07,7.94,,0.0,12.14
2022-12-06 02:00:00,2022-12-06 03:00:00,73.72,111.03,40.52,42.76,60.6,221.0,1.63,1.26,7.5,1.02,33.45,0.68,0.88,,,0.07,7.94,,0.0,11.9
2022-12-06 03:00:00,2022-12-06 04:00:00,71.37,103.59,41.67,42.95,61.6,217.28,1.49,1.25,6.8,0.95,33.7,0.67,0.86,,,0.08,7.97,,0.0,11.38
2022-12-06 04:00:00,2022-12-06 05:00:00,77.37,98.58,45.52,44.15,65.41,221.94,1.51,1.23,5.38,0.93,33.65,0.68,0.86,,,0.08,7.9,,0.0,11.04
2022-12-06 05:00:00,2022-12-06 06:00:00,71.19,110.22,48.77,45.5,68.78,220.95,1.63,1.21,5.62,0.89,33.84,0.66,0.82,,,0.07,7.9,,0.0,10.69
2022-12-06 06:00:00,2022-12-06 07:00:00,78.27,115.84,53.91,46.88,73.69,214.83,1.6,1.3,6.54,0.86,33.98,0.65,0.81,,,0.08,13.86,,0.0,10.23
2022-12-06 07:00:00,2022-12-06 08:00:00,81.4,124.67,58.76,52.15,80.38,226.09,1.88,1.45,6.0,0.87,33.97,0.63,0.8,,,0.13,38.23,,0.0,11.46
2022-12-06 08:00:00,2022-12-06 09:00:00,82.75,130.78,57.92,53.68,80.47,241.03,1.96,1.48,6.78,0.99,34.01,0.63,0.81,,,0.18,59.81,,0.0,15.11
2022-12-06 09:00:00,2022-12-06 10:00:00,80.24,129.01,50.67,54.98,75.21,242.53,3.21,1.44,14.67,1.09,33.39,0.64,0.82,,,0.3,64.48,,0.0,19.59
2022-12-06 10:00:00,2022-12-06 11:00:00,75.56,119.3,41.2,54.33,67.23,233.03,5.7,1.34,30.54,1.05,31.85,0.6,0.77,,,0.52,97.47,,0.0,21.68
2022-12-06 11:00:00,2022-12-06 12:00:00,78.14,113.55,36.76,53.58,63.15,214.52,9.05,1.24,36.38,1.03,31.32,0.6,0.75,,,0.97,116.84,,0.0,22.99
2022-12-06 12:00:00,2022-12-06 13:00:00,76.83,101.36,36.77,54.36,63.54,182.97,12.2,1.13,34.52,0.88,27.71,0.56,0.67,,,0.94,167.17,,0.0,23.99
2022-12-06 13:00:00,2022-12-06 14:00:00,72.95,98.55,32.78,52.22,59.28,175.97,15.72,0.98,41.3,0.88,27.71,0.58,0.68,,,0.99,381.34,,0.0,24.66
2022-12-06 14:00:00,2022-12-06 15:00:00,63.14,91.3,36.55,52.15,62.28,156.22,8.47,1.0,28.41,0.77,25.96,0.58,0.7,,,0.87,306.99,,0.0,24.89
2022-12-06 15:00:00,2022-12-06 16:00:00,57.35,84.65,35.2,52.41,61.3,174.35,6.91,0.94,27.58,0.74,27.62,0.66,0.77,,,0.69,145.86,,0.0,24.52
2022-12-06 16:00:00,2022-12-06 17:00:00,54.79,85.96,52.58,55.73,77.23,188.87,3.94,1.08,10.3,0.79,31.29,0.77,0.86,,,0.31,38.28,,0.0,22.6
2022-12-06 17:00:00,2022-12-06 18:00:00,59.7,99.45,51.88,52.5,74.84,205.03,3.23,1.13,7.2,0.86,36.55,0.94,1.02,,,0.11,9.94,,0.0,18.32
2022-12-06 18:00:00,2022-12-06 19:00:00,65.31,110.85,46.86,49.69,69.36,199.56,2.9,1.21,6.78,0.96,37.43,1.02,1.15,,,0.11,8.42,,0.0,15.85
2022-12-06 19:00:00,2022-12-06 20:00:00,75.24,110.65,45.54,47.67,67.26,216.16,2.87,1.33,6.99,1.18,37.97,1.0,1.12,,,0.11,8.08,,0.0,14.57
2022-12-06 20:00:00,2022-12-06 21:00:00,81.52,109.44,46.48,48.05,68.27,229.96,2.73,1.26,7.96,1.34,38.09,1.0,1.15,,,0.13,7.98,,0.0,14.3
2022-12-06 21:00:00,2022-12-06 22:00:00,70.75,103.44,47.09,47.86,68.5,206.78,2.56,1.22,8.21,1.34,37.73,0.97,1.14,,,0.09,8.07,,0.0,13.12
2022-12-06 22:00:00,2022-12-06 23:00:00,75.57,147.29,45.84,47.52,67.4,205.01,2.68,1.23,7.12,1.34,37.9,0.93,1.11,,,0.11,8.04,,0.0,12.87
2022-12-06 23:00:00,2022-12-07 00:00:00,73.62,141.11,43.77,46.02,64.94,208.51,2.58,1.24,6.08,1.36,38.09,0.94,1.22,,,0.08,7.91,,0.0,12.24
2022-12-07 00:00:00,2022-12-07 01:00:00,76.52,140.2,43.87,45.97,65.01,201.96,2.48,1.2,6.35,1.29,37.99,0.89,1.17,,,0.09,7.97,,0.0,11.51
2022-12-07 01:00:00,2022-12-07 02:00:00,74.58,115.14,41.78,44.03,62.24,235.67,2.67,1.17,7.16,1.21,37.91,0.85,1.1,,,0.07,7.88,,0.0,11.4
2022-12-07 02:00:00,2022-12-07 03:00:00,72.55,106.5,40.14,42.31,60.03,233.78,2.41,1.16,7.01,1.17,37.11,0.83,1.09,,,0.12,7.97,,0.0,10.72
2022-12-07 03:00:00,2022-12-07 04:00:00,71.24,104.66,39.65,42.03,59.43,232.73,2.5,1.15,6.96,1.12,36.34,0.77,1.0,,,0.07,7.87,,0.0,10.77
