From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2019-06-30 09:00:00,2019-06-30 10:00:00,6.08,54.03,7.01,3.69,10.69,0.94,9.59,0.25,19.86,2.36,,4.0,,94.08,25.98,136.02,94.82,1004.13,,,26.78,
2019-06-30 10:00:00,2019-06-30 11:00:00,7.42,54.75,3.0,4.88,7.87,1.35,9.76,0.26,22.7,1.25,,1.38,2.44,93.91,25.94,152.53,37.38,1004.23,,,26.0,
2019-06-30 11:00:00,2019-06-30 12:00:00,11.75,48.16,10.33,4.56,14.9,1.14,9.65,0.24,20.79,0.71,,1.89,2.86,95.43,25.95,136.14,172.31,1003.97,,,26.55,
2019-06-30 12:00:00,2019-06-30 13:00:00,9.25,52.03,8.78,5.78,14.55,1.19,9.84,0.24,23.12,0.0,,,1.67,91.64,25.63,233.83,85.01,1003.99,,,26.71,
2019-06-30 13:00:00,2019-06-30 14:00:00,11.83,52.86,25.59,7.55,33.13,0.66,9.54,0.2,29.64,2.6,,,0.9,91.07,25.82,151.81,38.34,1003.74,,,25.69,
2019-06-30 14:00:00,2019-06-30 15:00:00,9.68,47.89,14.23,14.14,28.37,0.85,9.76,0.2,24.37,1.4,,4.14,2.24,95.27,26.16,53.92,9.87,1003.46,,,24.68,
2019-06-30 15:00:00,2019-06-30 16:00:00,5.67,26.27,6.33,9.54,15.87,0.64,9.7,0.23,25.27,0.0,,1.68,3.36,94.8,26.16,123.73,43.79,1003.06,,,25.86,
2019-06-30 16:00:00,2019-06-30 17:00:00,2.0,33.25,6.97,7.09,14.05,0.57,9.6,0.19,32.89,0.0,,2.73,1.03,94.09,25.69,135.89,33.93,1002.72,,,24.65,
2019-06-30 17:00:00,2019-06-30 18:00:00,1.92,39.38,7.61,8.98,16.57,0.44,9.57,0.23,28.77,0.82,,4.88,2.15,93.93,25.52,233.81,43.55,1002.58,,,25.17,
2019-06-30 18:00:00,2019-06-30 19:00:00,1.42,23.59,4.11,11.46,15.57,0.54,9.82,0.29,23.51,0.98,,1.85,0.85,92.48,25.55,233.12,12.03,1002.59,,,25.91,
2019-06-30 19:00:00,2019-06-30 20:00:00,6.43,39.51,7.59,11.95,19.54,0.59,9.81,0.27,19.01,0.38,,0.67,3.38,90.78,25.63,233.97,,1003.02,,,26.18,
2019-06-30 20:00:00,2019-06-30 21:00:00,10.75,53.11,10.04,15.19,25.22,0.38,9.75,0.28,19.78,0.98,,1.81,4.28,87.19,25.79,233.68,,1003.37,,,26.52,
2019-06-30 21:00:00,2019-06-30 22:00:00,8.0,55.49,8.45,15.72,24.17,0.37,9.46,0.29,24.91,1.0,,1.66,3.25,83.57,25.76,234.28,,1003.73,,,26.83,
2019-06-30 22:00:00,2019-06-30 23:00:00,8.17,42.8,4.64,10.07,14.71,0.58,9.57,0.25,27.45,0.0,,0.12,0.16,93.96,25.69,234.8,,1004.25,,,23.69,
2019-06-30 23:00:00,2019-07-01 00:00:00,10.0,38.04,7.19,9.65,16.84,0.52,9.39,0.18,33.44,0.94,,,4.94,93.42,25.59,151.21,,1004.15,,,23.89,
2019-07-01 00:00:00,2019-07-01 01:00:00,10.0,38.75,6.16,6.35,12.52,0.78,9.51,0.15,35.96,0.65,,0.41,1.13,95.27,26.58,102.94,,1003.24,,,23.35,
2019-07-01 01:00:00,2019-07-01 02:00:00,9.75,31.78,5.83,2.87,8.71,0.96,9.6,0.15,36.97,2.23,,1.93,1.41,95.76,7.21,272.73,,1002.57,,,23.57,
2019-07-01 02:00:00,2019-07-01 03:00:00,6.67,26.12,5.13,4.77,8.61,1.04,9.63,0.17,34.61,1.11,,0.28,1.56,96.0,3.18,290.6,,1001.8,,,23.95,
2019-07-01 03:00:00,2019-07-01 04:00:00,2.83,29.04,5.8,0.01,5.26,1.13,9.63,0.15,38.28,0.0,,3.49,0.73,95.32,10.21,244.22,,1001.26,,,23.91,
2019-07-01 04:00:00,2019-07-01 05:00:00,1.25,30.12,3.84,1.79,5.63,1.14,9.63,0.15,32.36,0.0,,2.3,1.06,95.6,20.0,235.72,,1001.03,,,24.34,
2019-07-01 05:00:00,2019-07-01 06:00:00,4.17,33.47,7.83,1.86,9.69,1.15,9.47,0.13,26.91,0.0,,2.04,2.23,95.36,25.08,237.27,,1001.01,,,25.75,
2019-07-01 06:00:00,2019-07-01 07:00:00,6.25,45.25,4.85,2.71,7.55,1.44,9.54,0.13,27.35,0.41,,3.61,4.08,94.96,25.71,234.84,,1001.63,,,25.88,
2019-07-01 07:00:00,2019-07-01 08:00:00,8.83,51.73,6.66,3.15,9.81,1.35,9.51,0.17,29.21,0.0,,3.94,3.13,95.29,28.39,233.97,,1002.53,,,25.02,
2019-07-01 08:00:00,2019-07-01 09:00:00,6.67,45.0,7.0,9.04,16.04,1.24,9.62,0.21,61.44,0.0,,,0.45,96.73,10.52,207.3,,1003.48,,,23.35,
2019-07-01 09:00:00,2019-07-01 10:00:00,2.67,30.8,4.32,6.77,11.09,1.7,9.61,0.2,44.04,0.0,,0.81,1.63,97.18,2.59,143.03,,1003.43,,,24.13,
2019-07-01 10:00:00,2019-07-01 11:00:00,,26.14,5.38,6.77,12.14,1.39,9.69,0.22,30.86,1.29,,0.76,1.98,96.89,15.56,108.07,11.68,1003.27,,,24.67,
2019-07-01 11:00:00,2019-07-01 12:00:00,,29.78,8.4,9.52,17.92,1.02,9.62,0.22,34.17,0.13,,0.61,,96.27,19.16,157.5,101.12,1003.03,,,24.62,
2019-07-01 12:00:00,2019-07-01 13:00:00,2.67,23.78,6.74,9.05,15.79,0.78,9.63,0.21,41.69,1.83,,0.66,1.47,94.46,26.08,234.27,69.58,1002.79,,,24.95,
2019-07-01 13:00:00,2019-07-01 14:00:00,1.6,18.72,13.32,16.38,29.7,0.83,9.8,0.36,19.11,0.22,,,1.02,94.33,25.94,151.72,35.77,1002.61,,,25.59,
2019-07-01 14:00:00,2019-07-01 15:00:00,8.0,37.97,10.7,10.9,21.58,0.89,9.66,0.24,29.05,0.0,,7.98,1.96,92.06,25.15,53.31,64.93,1002.1,,,25.65,
2019-07-01 15:00:00,2019-07-01 16:00:00,8.08,37.14,10.61,10.63,21.26,0.61,9.77,0.19,32.57,0.0,,0.84,1.0,95.28,25.88,53.48,4.08,1001.7,,,24.16,
2019-07-01 16:00:00,2019-07-01 17:00:00,9.0,40.57,14.27,12.27,26.54,0.52,9.72,0.22,18.48,0.49,,0.69,2.21,96.2,25.83,53.47,0.54,1000.93,,,24.86,
2019-07-01 17:00:00,2019-07-01 18:00:00,8.83,29.47,11.52,13.54,25.05,0.53,9.85,0.24,17.6,0.97,,1.61,3.54,95.54,25.0,136.73,7.34,1000.84,,,25.75,
2019-07-01 18:00:00,2019-07-01 19:00:00,7.0,41.27,11.33,11.73,23.06,0.74,10.1,0.27,18.33,2.62,,5.31,2.02,93.81,25.47,233.6,,1000.98,,,26.28,
2019-07-01 19:00:00,2019-07-01 20:00:00,7.08,47.49,16.11,28.91,45.03,0.86,10.3,0.55,9.55,1.67,,5.5,10.99,92.83,25.3,232.25,,1001.22,,,25.1,
2019-07-01 20:00:00,2019-07-01 21:00:00,8.09,34.92,9.69,35.44,45.12,0.62,9.96,0.39,12.07,0.0,,2.82,5.97,94.22,24.55,229.52,,1001.78,,,24.72,
2019-07-01 21:00:00,2019-07-01 22:00:00,8.67,32.35,8.12,12.46,20.52,0.69,9.73,0.26,24.97,0.0,,,4.28,94.36,24.58,169.75,,1002.42,,,24.59,
2019-07-01 22:00:00,2019-07-01 23:00:00,5.25,16.13,9.45,2.02,10.92,0.55,9.29,0.18,31.3,0.0,,0.52,2.7,96.2,32.8,133.79,,1002.87,,,24.6,
2019-07-01 23:00:00,2019-07-02 00:00:00,8.17,44.55,4.05,2.5,6.56,0.82,9.71,0.18,27.2,0.47,,,,95.9,25.38,55.66,,1002.54,,,25.66,
2019-07-02 00:00:00,2019-07-02 01:00:00,9.92,57.88,7.49,3.8,11.3,0.85,9.66,0.17,26.19,3.04,,1.19,3.24,95.76,25.44,55.43,,1002.31,,,25.63,
2019-07-02 01:00:00,2019-07-02 02:00:00,8.74,54.78,7.55,3.53,11.07,1.03,9.69,0.16,27.32,0.41,,0.65,2.41,95.53,25.8,138.35,,1001.86,,,25.22,
2019-07-02 02:00:00,2019-07-02 03:00:00,5.83,48.03,7.29,8.77,16.05,1.04,9.81,0.2,24.23,0.04,,0.57,0.57,96.02,25.49,233.31,,1001.67,,,24.26,
2019-07-02 03:00:00,2019-07-02 04:00:00,3.48,23.38,5.0,12.06,17.06,0.82,9.77,0.23,22.21,0.43,,1.29,2.66,96.02,25.7,233.51,,1001.79,,,23.92,
2019-07-02 04:00:00,2019-07-02 05:00:00,,8.36,6.04,19.74,25.78,0.81,9.78,0.27,17.3,1.03,,1.21,0.12,96.43,25.94,161.49,,1001.76,,,23.74,
2019-07-02 05:00:00,2019-07-02 06:00:00,,18.12,6.44,27.15,33.58,0.89,9.85,0.26,12.26,2.65,,1.25,2.3,97.45,13.14,141.82,,1002.15,,,23.54,
2019-07-02 06:00:00,2019-07-02 07:00:00,3.66,20.9,5.29,15.88,21.18,0.96,9.66,0.2,20.88,0.53,,,5.82,97.69,3.52,101.05,,1002.42,,,23.49,
2019-07-02 07:00:00,2019-07-02 08:00:00,0.25,19.36,5.21,14.88,20.09,1.53,9.68,0.23,19.91,1.93,,1.35,,97.77,7.44,250.23,,1003.21,,,23.6,
2019-07-02 08:00:00,2019-07-02 09:00:00,3.0,29.0,7.39,14.08,21.47,1.78,9.74,0.2,20.21,5.57,,2.26,4.8,97.8,14.84,171.27,,1003.99,,,23.51,
2019-07-02 09:00:00,2019-07-02 10:00:00,3.08,25.57,15.19,13.96,29.16,3.24,9.86,0.23,17.63,2.08,,1.49,3.42,97.95,7.07,251.97,14.06,1004.17,,,23.48,
2019-07-02 10:00:00,2019-07-02 11:00:00,4.0,15.48,19.26,28.28,47.54,2.26,10.09,0.27,12.79,1.2,,6.69,10.87,97.92,4.04,199.5,21.41,1004.6,,,23.36,
2019-07-02 11:00:00,2019-07-02 12:00:00,4.08,27.68,27.73,20.93,48.65,2.08,10.23,0.28,19.06,0.79,,2.02,6.31,97.47,9.97,274.35,280.45,1004.16,,,23.47,
2019-07-02 12:00:00,2019-07-02 13:00:00,4.92,18.96,12.86,10.45,23.3,3.13,10.02,0.23,31.58,1.45,,1.32,0.54,94.72,24.73,231.27,170.4,1004.06,,,24.17,
2019-07-02 13:00:00,2019-07-02 14:00:00,4.17,17.96,9.7,5.7,15.39,3.43,9.63,0.18,40.91,7.38,,5.47,2.38,94.34,24.72,231.97,230.25,1003.67,,,24.36,
2019-07-02 14:00:00,2019-07-02 15:00:00,6.17,17.26,9.42,5.3,14.72,3.72,9.46,0.17,47.0,0.58,,4.73,1.65,92.93,24.79,231.7,250.67,1003.12,,,24.78,
2019-07-02 15:00:00,2019-07-02 16:00:00,8.69,22.26,7.22,10.08,17.31,3.77,9.77,0.18,46.22,1.0,,1.7,10.26,91.85,25.27,232.82,153.84,1002.49,,,25.31,
2019-07-02 16:00:00,2019-07-02 17:00:00,16.08,27.23,12.39,14.39,26.63,3.39,9.67,0.23,49.69,0.36,,1.22,,92.3,25.66,150.95,110.61,1002.06,,,25.8,
2019-07-02 17:00:00,2019-07-02 18:00:00,16.0,32.65,5.92,9.98,15.89,3.39,9.68,0.23,40.69,0.63,,1.44,0.85,93.79,25.31,52.92,59.96,1001.96,,,25.21,
2019-07-02 18:00:00,2019-07-02 19:00:00,4.83,23.6,5.57,6.28,11.86,3.38,9.88,0.23,32.48,0.0,,,,95.79,24.93,51.59,,1002.51,,,24.11,
2019-07-02 19:00:00,2019-07-02 20:00:00,2.74,13.1,7.55,18.31,25.86,2.5,9.59,0.38,14.52,1.46,,4.94,,96.58,25.95,54.17,,1003.11,,,23.91,
2019-07-02 20:00:00,2019-07-02 21:00:00,0.25,15.15,8.62,15.3,23.91,2.32,9.62,0.39,20.17,0.16,,1.51,3.47,95.64,25.86,136.53,,1003.63,,,24.12,
2019-07-02 21:00:00,2019-07-02 22:00:00,2.92,18.8,5.77,8.1,13.88,2.42,9.71,0.2,31.43,0.0,,2.23,3.04,93.96,24.48,229.63,,1004.07,,,24.64,
2019-07-02 22:00:00,2019-07-02 23:00:00,1.83,14.04,6.78,7.97,14.74,2.19,9.57,0.19,30.25,5.58,,2.18,,93.41,24.27,228.54,,1004.25,,,25.01,
2019-07-02 23:00:00,2019-07-03 00:00:00,0.17,15.2,4.0,6.32,10.33,2.89,9.74,0.2,30.1,0.0,,0.2,,92.09,24.81,229.93,,1004.21,,,25.3,
2019-07-03 00:00:00,2019-07-03 01:00:00,3.83,21.52,7.72,16.93,24.65,3.11,9.75,0.49,13.72,0.0,,0.95,4.86,90.41,25.67,150.27,,1004.1,,,25.42,
2019-07-03 01:00:00,2019-07-03 02:00:00,22.62,60.8,7.01,8.87,15.87,2.87,9.81,0.23,18.11,2.23,,,2.97,90.32,25.84,137.31,,1003.41,,,25.24,
2019-07-03 02:00:00,2019-07-03 03:00:00,7.92,31.0,7.5,8.48,15.99,2.68,9.83,0.25,20.36,4.14,,,0.46,91.49,25.28,150.94,,1002.81,,,25.17,
2019-07-03 03:00:00,2019-07-03 04:00:00,6.75,30.68,8.56,7.04,15.62,2.01,9.84,0.19,17.37,1.52,,1.55,1.06,93.56,25.64,163.76,,1002.45,,,24.45,
2019-07-03 04:00:00,2019-07-03 05:00:00,4.42,21.96,5.9,10.18,16.08,2.02,9.76,0.2,19.62,1.86,,0.62,3.34,92.06,24.73,230.45,,1002.26,,,24.94,
2019-07-03 05:00:00,2019-07-03 06:00:00,8.83,21.0,5.83,3.84,9.68,2.4,9.8,0.19,27.25,1.43,,2.14,4.01,90.8,23.92,227.38,,1002.34,,,24.79,
2019-07-03 06:00:00,2019-07-03 07:00:00,7.26,22.23,10.68,14.5,25.18,3.05,9.71,0.27,12.19,0.0,,,,93.66,25.71,123.29,,1002.96,,,24.44,
2019-07-03 07:00:00,2019-07-03 08:00:00,10.69,27.95,9.43,13.46,22.87,4.27,9.77,0.21,18.17,0.55,,2.69,,93.03,26.09,130.12,1.31,1003.5,,,24.71,
2019-07-03 08:00:00,2019-07-03 09:00:00,18.17,27.48,13.87,13.29,27.16,4.62,9.93,0.28,13.94,1.16,,,,90.89,25.52,232.12,78.48,1003.93,,,25.38,
2019-07-03 09:00:00,2019-07-03 10:00:00,19.75,37.31,17.2,12.07,29.29,4.58,9.95,0.25,16.82,0.0,,0.16,1.38,86.41,25.68,151.66,189.05,1004.26,,,26.47,
2019-07-03 10:00:00,2019-07-03 11:00:00,16.4,44.34,13.12,4.36,16.05,3.6,9.41,0.17,29.63,0.0,,2.35,0.23,79.32,25.86,106.76,301.53,1004.24,,,27.98,
2019-07-03 11:00:00,2019-07-03 12:00:00,10.6,28.35,16.41,5.29,18.39,2.38,9.33,0.12,35.43,1.24,,4.1,0.55,79.87,25.84,136.89,379.87,1004.25,,,27.12,
2019-07-03 12:00:00,2019-07-03 13:00:00,15.17,35.94,0.37,6.63,4.4,4.89,10.88,0.2,41.01,0.0,,1.56,2.64,82.75,25.1,231.31,348.44,1004.05,,,26.9,
2019-07-03 13:00:00,2019-07-03 14:00:00,,15.0,5.52,1.57,7.09,4.56,10.09,0.2,42.26,0.28,,,,86.75,25.51,231.69,169.72,1003.55,,,26.52,
2019-07-03 14:00:00,2019-07-03 15:00:00,,15.74,10.4,0.84,10.12,3.1,9.35,0.14,39.91,0.0,,2.05,0.35,93.45,25.2,232.09,131.12,1003.02,,,24.25,
2019-07-03 15:00:00,2019-07-03 16:00:00,11.5,33.86,6.24,2.75,7.31,3.49,9.96,0.17,35.78,0.11,,0.53,2.23,91.83,25.48,232.99,151.23,1002.84,,,25.42,
2019-07-03 16:00:00,2019-07-03 17:00:00,8.83,29.73,4.32,3.48,7.79,3.52,10.18,0.17,33.21,0.0,,4.86,1.67,89.22,25.7,233.27,72.59,1002.56,,,26.69,
2019-07-03 17:00:00,2019-07-03 18:00:00,7.33,23.32,8.67,2.75,10.09,2.29,9.46,0.09,38.46,0.28,,0.31,0.06,89.08,25.77,150.89,45.21,1002.55,,,26.67,
2019-07-03 18:00:00,2019-07-03 19:00:00,10.91,31.82,18.98,6.62,10.64,2.56,10.02,0.14,36.72,1.52,,0.5,,88.32,26.59,55.92,3.74,1002.76,,,26.59,
2019-07-03 19:00:00,2019-07-03 20:00:00,9.75,27.04,12.43,7.11,11.9,3.5,10.83,0.27,25.97,0.0,,2.19,,94.57,25.52,235.12,,1003.68,,,23.38,
2019-07-03 20:00:00,2019-07-03 21:00:00,6.92,27.57,5.58,10.72,16.28,2.69,10.33,0.29,21.09,1.53,,1.28,0.96,95.97,25.77,152.39,,1003.89,,,24.52,
2019-07-03 21:00:00,2019-07-03 22:00:00,5.83,15.89,5.93,9.33,15.26,2.69,10.16,0.3,19.8,0.0,,,0.53,95.39,25.91,139.19,,1004.1,,,25.12,
2019-07-03 22:00:00,2019-07-03 23:00:00,5.12,13.79,11.66,8.17,19.84,1.68,9.12,0.16,22.88,0.37,,1.57,0.13,93.28,25.85,235.49,,1004.16,,,25.18,
2019-07-03 23:00:00,2019-07-04 00:00:00,16.58,35.11,27.8,5.79,15.28,1.13,9.23,0.07,34.1,0.0,,,0.66,90.88,25.57,235.09,,1004.14,,,25.57,
2019-07-04 00:00:00,2019-07-04 01:00:00,11.65,37.63,2.2,3.52,4.96,1.14,9.86,0.05,32.53,0.74,,3.75,0.72,92.06,25.31,234.02,,1003.63,,,25.46,
2019-07-04 01:00:00,2019-07-04 02:00:00,8.0,28.2,12.54,2.98,7.66,0.57,9.53,0.05,37.92,0.1,,0.96,2.48,91.58,25.41,233.31,,1003.24,,,25.63,
2019-07-04 02:00:00,2019-07-04 03:00:00,7.74,32.56,,3.82,0.79,1.31,10.56,0.17,37.57,0.44,,0.67,,91.89,24.85,232.25,,1002.89,,,25.66,
2019-07-04 03:00:00,2019-07-04 04:00:00,4.66,20.92,0.96,2.41,2.87,1.74,10.58,0.2,33.87,1.13,,0.98,3.25,91.72,25.33,233.52,,1002.59,,,25.82,
2019-07-04 04:00:00,2019-07-04 05:00:00,0.92,19.08,3.88,1.88,5.75,1.57,10.01,0.21,31.17,1.17,,0.25,2.79,91.93,24.92,231.87,,1002.26,,,25.75,
2019-07-04 05:00:00,2019-07-04 06:00:00,0.78,21.31,4.23,1.81,6.04,1.37,9.98,0.19,31.15,0.0,,,,91.43,26.01,232.94,,1002.19,,,25.82,
2019-07-04 06:00:00,2019-07-04 07:00:00,9.36,28.96,6.54,1.36,7.91,1.07,9.37,0.1,30.3,2.88,,5.7,,91.7,26.17,232.58,2.96,1002.45,,,25.86,
2019-07-04 07:00:00,2019-07-04 08:00:00,13.33,28.35,20.67,1.81,13.31,0.17,8.85,0.05,33.19,0.16,,0.13,,90.85,25.12,230.7,82.53,1002.75,,,26.15,
2019-07-04 08:00:00,2019-07-04 09:00:00,16.57,37.24,9.07,2.49,10.18,,9.53,0.07,30.39,1.41,,0.55,1.72,89.83,25.06,230.75,166.79,1003.03,,,26.54,
2019-07-04 09:00:00,2019-07-04 10:00:00,12.09,43.08,3.29,3.46,3.36,0.29,9.61,0.07,30.09,0.63,,0.64,12.0,88.78,24.79,230.99,401.33,1003.28,,,26.95,
2019-07-04 10:00:00,2019-07-04 11:00:00,12.91,44.79,15.41,7.46,11.75,1.08,9.75,0.12,38.74,0.0,,0.08,7.92,87.75,24.98,231.17,689.74,1003.34,,,27.71,
2019-07-04 11:00:00,2019-07-04 12:00:00,11.83,41.55,,8.03,,1.06,11.02,0.25,13.26,0.0,,,,84.97,25.76,122.61,163.72,1003.61,,,27.87,
2019-07-04 12:00:00,2019-07-04 13:00:00,9.91,56.54,,,,,10.26,0.22,18.43,1.42,,1.55,4.21,81.36,25.41,53.35,212.71,1003.39,,,27.78,
2019-07-04 13:00:00,2019-07-04 14:00:00,9.26,70.84,,,,,10.24,0.24,19.15,0.0,,8.4,6.42,81.75,25.97,137.88,227.06,1002.99,,,29.11,
2019-07-04 14:00:00,2019-07-04 15:00:00,12.35,67.11,,,,,9.63,0.16,21.87,0.61,,0.8,1.58,80.87,25.77,234.31,270.41,1002.49,,,29.79,
2019-07-04 15:00:00,2019-07-04 16:00:00,16.69,70.25,,,,,8.21,0.08,28.7,0.43,,,2.06,81.48,25.84,157.21,86.32,1002.25,,,28.38,
2019-07-04 16:00:00,2019-07-04 17:00:00,21.68,75.08,,10.53,4.23,4.67,11.19,0.23,21.51,2.15,,,,94.49,25.85,164.9,36.39,1002.12,,,25.33,
2019-07-04 17:00:00,2019-07-04 18:00:00,,40.0,5.86,8.31,14.18,2.83,10.7,0.29,14.71,1.36,,,,96.49,25.79,233.6,31.88,1001.84,,,25.72,
2019-07-04 18:00:00,2019-07-04 19:00:00,4.95,45.99,6.02,8.35,14.36,2.68,10.55,0.25,22.26,2.33,,5.13,,93.98,25.96,144.92,,1001.88,,,25.38,
2019-07-04 19:00:00,2019-07-04 20:00:00,14.31,63.08,4.91,7.66,12.56,2.53,10.12,0.31,21.89,1.09,,,2.93,93.64,26.24,53.94,,1002.07,,,25.72,
2019-07-04 20:00:00,2019-07-04 21:00:00,7.35,41.75,15.05,15.08,30.14,1.6,10.7,0.61,10.29,2.79,,2.5,1.7,94.55,25.88,138.64,,1002.44,,,25.14,
2019-07-04 21:00:00,2019-07-04 22:00:00,11.5,36.36,58.24,7.94,66.13,1.08,11.27,0.59,8.29,1.5,,1.29,16.85,94.8,25.75,234.26,,1002.8,,,25.58,
2019-07-04 22:00:00,2019-07-04 23:00:00,16.91,46.55,58.96,4.06,62.89,1.21,10.97,0.4,10.7,3.04,,2.79,16.88,94.21,25.7,234.29,,1003.0,,,26.04,
2019-07-04 23:00:00,2019-07-05 00:00:00,16.34,60.58,8.69,2.46,11.14,1.07,9.13,0.11,22.41,0.97,,1.62,5.66,92.53,25.73,234.44,,1003.01,,,26.34,
2019-07-05 00:00:00,2019-07-05 01:00:00,19.58,75.81,3.42,1.45,4.88,2.24,9.81,0.09,24.19,1.13,,1.38,,91.48,25.75,234.42,,1002.7,,,26.54,
2019-07-05 01:00:00,2019-07-05 02:00:00,14.83,71.07,3.81,1.1,4.92,2.28,9.87,0.09,24.8,1.44,,0.88,1.86,91.58,25.87,234.53,,1001.96,,,26.41,
2019-07-05 02:00:00,2019-07-05 03:00:00,12.65,72.38,3.08,2.38,5.47,2.49,9.99,0.11,26.78,0.4,,,2.83,88.59,25.83,151.05,,1001.53,,,26.31,
2019-07-05 03:00:00,2019-07-05 04:00:00,8.65,56.54,0.64,4.03,4.19,3.02,10.7,0.2,24.66,0.67,,,,89.62,25.9,54.47,,1001.16,,,26.34,
2019-07-05 04:00:00,2019-07-05 05:00:00,5.34,46.47,2.6,4.71,7.31,2.38,10.39,0.2,21.02,0.58,,,1.27,88.38,25.94,137.48,,1000.98,,,26.88,
2019-07-05 05:00:00,2019-07-05 06:00:00,9.0,59.05,3.7,4.39,8.09,2.02,10.18,0.21,20.54,5.77,,,0.3,87.87,25.75,234.03,,1000.89,,,27.09,
2019-07-05 06:00:00,2019-07-05 07:00:00,9.6,60.07,3.89,3.34,7.24,2.1,10.06,0.24,19.59,0.81,,3.35,,87.65,25.94,173.98,7.94,1001.13,,,27.09,
2019-07-05 07:00:00,2019-07-05 08:00:00,16.6,62.75,12.61,2.07,14.67,1.28,8.7,0.23,21.98,0.72,,,,85.39,25.85,165.93,87.91,1001.46,,,28.17,
2019-07-05 08:00:00,2019-07-05 09:00:00,22.4,79.57,5.49,6.76,12.25,2.45,9.87,0.24,23.77,0.15,,,,82.59,25.76,234.19,220.12,1001.79,,,28.66,
2019-07-05 09:00:00,2019-07-05 10:00:00,15.31,67.38,6.09,4.4,8.05,3.18,9.97,0.16,26.91,0.0,,,,82.08,25.73,234.36,142.21,1001.9,,,28.28,
2019-07-05 10:00:00,2019-07-05 11:00:00,8.86,51.92,7.12,1.47,8.6,2.08,9.64,0.17,27.69,0.0,,3.08,7.82,87.3,25.59,233.93,73.79,1001.93,,,26.72,
2019-07-05 11:00:00,2019-07-05 12:00:00,17.05,50.1,,5.1,3.78,2.0,10.86,0.23,25.8,0.0,,0.92,2.17,95.31,25.97,67.82,40.13,1002.08,,,24.32,
2019-07-05 12:00:00,2019-07-05 13:00:00,6.74,51.48,,,,,10.36,0.23,24.0,0.0,,,,92.54,26.13,53.13,136.34,1001.57,,,26.71,
2019-07-05 13:00:00,2019-07-05 14:00:00,4.08,42.47,,,,,10.26,0.24,23.61,1.2,,0.91,,90.57,25.92,137.82,86.39,1001.45,,,27.0,
2019-07-05 14:00:00,2019-07-05 15:00:00,5.26,53.71,,,,,10.43,0.24,25.44,2.79,,2.52,,90.06,25.66,234.25,72.03,1000.99,,,26.16,
2019-07-05 15:00:00,2019-07-05 16:00:00,8.35,48.26,0.2,4.4,4.6,3.8,9.77,0.19,26.1,1.03,,2.24,1.62,91.85,25.71,234.33,68.22,1000.5,,,26.61,
2019-07-05 16:00:00,2019-07-05 17:00:00,11.91,54.92,11.49,4.28,10.36,1.9,9.86,0.13,29.24,0.0,,0.41,1.17,86.88,25.74,234.67,48.84,999.96,,,27.26,
2019-07-05 17:00:00,2019-07-05 18:00:00,10.91,53.04,5.2,5.42,7.76,1.13,9.94,0.15,28.02,0.0,,1.31,0.33,87.24,25.73,233.51,21.87,999.86,,,27.3,
2019-07-05 18:00:00,2019-07-05 19:00:00,10.0,54.15,17.5,2.04,17.15,0.62,9.35,0.11,28.79,0.05,,0.49,,87.88,25.72,234.1,2.12,999.86,,,27.12,
2019-07-05 19:00:00,2019-07-05 20:00:00,10.0,58.26,39.5,27.21,27.84,2.11,10.83,0.24,36.55,0.0,,,0.96,89.0,25.66,234.32,,1000.36,,,26.97,
2019-07-05 20:00:00,2019-07-05 21:00:00,9.91,64.5,,7.53,3.61,1.61,10.92,0.28,24.46,0.0,,0.72,2.57,87.35,25.73,234.47,,1000.93,,,26.87,
2019-07-05 21:00:00,2019-07-05 22:00:00,8.74,51.92,0.73,4.56,5.29,1.48,10.41,0.29,19.52,0.0,,0.38,0.1,93.52,25.64,234.19,,1001.51,,,25.48,
2019-07-05 22:00:00,2019-07-05 23:00:00,6.0,49.88,0.97,4.43,5.4,1.99,10.26,0.26,21.87,0.0,,7.21,2.47,93.14,25.63,234.13,,1001.97,,,25.11,
2019-07-05 23:00:00,2019-07-06 00:00:00,7.17,47.62,15.16,2.8,15.89,1.35,7.97,0.07,22.45,0.49,,1.02,1.36,90.66,25.89,123.02,,1002.12,,,26.2,
2019-07-06 00:00:00,2019-07-06 01:00:00,19.74,68.82,164.66,,117.35,,8.52,0.02,31.19,0.12,,1.88,0.88,88.64,25.94,138.05,,1001.52,,,26.97,
2019-07-06 01:00:00,2019-07-06 02:00:00,22.17,184.73,232.1,,156.57,,9.48,0.01,29.58,0.49,,1.7,0.56,87.28,25.73,234.61,,1000.6,,,27.37,
2019-07-06 02:00:00,2019-07-06 03:00:00,75.04,102.52,259.9,,172.69,,9.82,0.02,31.99,0.36,,3.05,,85.69,25.83,234.26,,1000.1,,,27.37,
2019-07-06 03:00:00,2019-07-06 04:00:00,30.76,65.42,123.75,8.85,90.43,2.95,11.16,0.16,34.04,0.55,,0.75,,86.88,25.73,234.56,,999.85,,,27.14,
