From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),RH (%),WS (m/s),WD (degree),AT (degree C),RF (mm)
2019-05-30 12:00:00,2019-05-30 13:00:00,9.09,29.87,7.94,13.36,20.3,31.64,5.57,0.8,20.76,60.84,1.93,315.35,58.82,0.0
2019-05-30 13:00:00,2019-05-30 14:00:00,8.01,34.69,8.02,14.77,21.78,31.83,15.17,0.69,17.72,64.42,1.5,285.58,37.49,0.0
2019-05-30 14:00:00,2019-05-30 15:00:00,7.67,32.41,8.13,15.84,22.98,31.93,24.51,0.57,15.97,64.08,1.94,294.5,34.33,0.0
2019-05-30 15:00:00,2019-05-30 16:00:00,7.75,32.79,8.11,17.5,24.61,32.07,33.58,0.49,14.77,66.53,2.12,297.38,33.85,0.0
2019-05-30 16:00:00,2019-05-30 17:00:00,8.26,30.95,8.12,16.85,23.98,32.07,4.1,0.36,16.5,69.67,2.31,304.77,33.08,0.05
2019-05-30 17:00:00,2019-05-30 18:00:00,8.73,24.76,8.1,16.04,23.14,31.91,,0.27,17.63,71.84,2.18,305.19,32.59,0.0
2019-05-30 18:00:00,2019-05-30 19:00:00,7.8,22.45,8.04,15.26,22.3,31.85,,0.63,18.03,77.54,1.61,310.79,31.65,0.0
2019-05-30 19:00:00,2019-05-30 20:00:00,7.82,27.52,8.02,15.05,22.06,31.85,,0.84,17.96,80.93,1.27,316.58,31.26,0.0
2019-05-30 20:00:00,2019-05-30 21:00:00,14.41,27.72,8.07,15.34,22.41,31.86,4.17,0.91,16.81,83.08,0.99,307.67,31.1,0.0
2019-05-30 21:00:00,2019-05-30 22:00:00,14.56,29.66,8.06,15.62,22.69,32.02,7.83,1.0,14.66,83.94,0.82,330.66,31.05,0.0
2019-05-30 22:00:00,2019-05-30 23:00:00,12.35,28.31,8.06,14.77,21.82,32.01,,1.04,15.1,84.73,0.61,346.11,31.02,0.0
2019-05-30 23:00:00,2019-05-31 00:00:00,13.74,27.21,8.15,14.58,21.73,31.89,,1.12,14.42,85.07,0.35,130.66,31.78,0.0
2019-05-31 00:00:00,2019-05-31 01:00:00,13.79,25.22,8.21,14.7,21.91,31.84,5.41,0.84,14.69,85.63,0.38,99.41,31.79,0.0
2019-05-31 01:00:00,2019-05-31 02:00:00,10.98,26.97,8.21,14.73,21.94,31.72,6.19,1.16,14.78,88.11,0.35,70.82,31.65,0.0
2019-05-31 02:00:00,2019-05-31 03:00:00,10.1,31.18,8.35,14.84,22.19,31.64,6.35,1.48,14.64,89.97,0.37,116.84,32.33,0.0
2019-05-31 03:00:00,2019-05-31 04:00:00,9.86,32.84,8.34,14.79,22.12,31.63,6.26,1.35,15.78,90.35,0.43,142.06,46.19,0.0
2019-05-31 04:00:00,2019-05-31 05:00:00,9.88,34.06,8.43,15.56,22.99,31.77,13.8,1.4,14.5,90.39,0.37,83.65,46.4,0.0
2019-05-31 05:00:00,2019-05-31 06:00:00,10.03,34.03,8.36,15.03,22.39,31.88,12.78,1.11,13.29,90.4,0.78,94.38,50.03,0.0
2019-05-31 06:00:00,2019-05-31 07:00:00,8.44,28.43,8.52,14.34,21.85,31.69,6.49,0.88,13.99,91.77,0.67,91.88,52.02,0.0
2019-05-31 07:00:00,2019-05-31 08:00:00,7.79,28.37,8.82,14.33,22.15,31.47,6.67,1.04,14.85,88.78,0.73,73.44,53.17,0.0
2019-05-31 08:00:00,2019-05-31 09:00:00,6.86,30.48,8.35,14.15,21.5,31.66,6.26,1.08,16.4,82.33,0.84,68.08,55.75,0.0
2019-05-31 09:00:00,2019-05-31 10:00:00,5.56,27.98,8.21,15.05,22.26,31.89,16.92,1.04,17.67,79.45,0.89,110.06,47.21,0.0
2019-05-31 10:00:00,2019-05-31 11:00:00,5.85,29.35,8.17,17.2,24.36,32.59,48.66,0.99,16.4,74.01,1.07,133.95,32.93,0.0
2019-05-31 11:00:00,2019-05-31 12:00:00,6.03,28.12,8.16,18.13,25.29,32.15,25.86,0.83,17.77,71.41,1.4,187.3,32.73,0.0
2019-05-31 12:00:00,2019-05-31 13:00:00,6.88,26.55,8.09,17.49,24.59,32.09,3.68,0.72,17.94,69.68,1.65,214.55,33.16,0.0
2019-05-31 13:00:00,2019-05-31 14:00:00,7.16,29.71,8.07,16.42,23.48,31.92,,0.72,18.86,65.82,1.65,218.35,33.85,0.0
2019-05-31 14:00:00,2019-05-31 15:00:00,6.38,28.9,8.03,15.72,22.75,31.84,,0.62,18.35,65.71,1.49,219.91,33.31,0.0
2019-05-31 15:00:00,2019-05-31 16:00:00,6.21,25.53,8.03,15.43,22.46,31.82,,0.64,18.42,69.46,1.71,210.89,32.92,0.0
2019-05-31 16:00:00,2019-05-31 17:00:00,5.91,27.63,8.03,15.04,22.06,31.77,6.06,0.67,19.19,71.87,1.68,216.84,33.2,0.0
2019-05-31 17:00:00,2019-05-31 18:00:00,5.72,25.15,8.02,14.48,21.5,31.72,6.74,0.72,19.42,75.79,1.32,214.4,33.38,0.0
2019-05-31 18:00:00,2019-05-31 19:00:00,6.34,21.21,8.01,14.45,21.45,31.68,6.58,0.57,19.2,75.72,0.98,198.84,33.17,0.0
2019-05-31 19:00:00,2019-05-31 20:00:00,6.77,21.77,8.13,15.46,22.59,31.91,15.44,0.86,15.91,82.06,1.21,124.61,38.7,0.0
2019-05-31 20:00:00,2019-05-31 21:00:00,7.75,21.36,8.09,14.48,21.57,32.01,3.48,0.75,19.1,88.32,1.31,92.33,49.62,0.0
2019-05-31 21:00:00,2019-05-31 22:00:00,9.96,18.81,8.06,13.99,21.05,31.78,,0.68,19.71,86.54,1.0,111.73,49.41,0.0
2019-05-31 22:00:00,2019-05-31 23:00:00,9.05,18.77,8.06,13.6,20.66,31.61,,0.73,19.74,87.17,0.94,94.75,50.25,0.0
2019-05-31 23:00:00,2019-06-01 00:00:00,7.8,17.69,7.99,13.19,20.18,31.55,,0.74,19.0,87.18,0.77,62.54,52.74,0.0
2019-06-01 00:00:00,2019-06-01 01:00:00,7.37,16.55,8.09,12.97,20.06,31.52,5.9,0.85,17.94,87.78,0.83,79.47,50.07,0.0
2019-06-01 01:00:00,2019-06-01 02:00:00,16.04,17.54,8.07,12.84,19.91,31.45,6.94,1.05,18.36,86.96,0.5,61.01,38.91,0.0
2019-06-01 02:00:00,2019-06-01 03:00:00,17.06,19.86,8.04,12.85,19.88,31.52,7.12,1.11,18.96,87.62,0.8,177.5,48.65,0.0
2019-06-01 03:00:00,2019-06-01 04:00:00,14.11,26.51,8.01,12.92,19.92,31.59,9.22,1.04,17.31,86.82,0.49,99.36,50.61,0.0
2019-06-01 04:00:00,2019-06-01 05:00:00,11.63,26.31,8.07,12.7,19.76,31.57,5.88,0.91,18.05,87.51,0.62,185.99,48.8,0.0
2019-06-01 05:00:00,2019-06-01 06:00:00,9.86,20.14,8.26,12.7,19.96,31.35,5.07,0.92,18.23,87.23,0.45,109.65,46.3,0.0
2019-06-01 06:00:00,2019-06-01 07:00:00,8.21,20.49,8.18,12.91,20.1,31.32,4.67,0.79,18.0,87.45,0.49,104.66,46.72,0.0
2019-06-01 07:00:00,2019-06-01 08:00:00,7.21,19.0,8.24,12.99,20.23,31.33,4.58,0.87,18.29,81.77,0.39,111.29,46.67,0.0
2019-06-01 08:00:00,2019-06-01 09:00:00,7.94,17.16,8.1,12.65,19.75,31.43,7.74,0.87,20.17,70.19,0.69,64.68,44.38,0.0
2019-06-01 09:00:00,2019-06-01 10:00:00,7.27,16.89,8.05,12.47,19.52,31.57,8.81,0.9,22.37,66.96,0.9,84.29,49.2,0.0
2019-06-01 10:00:00,2019-06-01 11:00:00,7.53,20.33,8.02,13.56,20.58,31.7,13.96,1.1,21.79,61.8,0.66,119.35,55.45,0.0
2019-06-01 11:00:00,2019-06-01 12:00:00,7.83,22.05,7.96,13.49,20.46,31.73,13.09,0.88,23.37,54.77,0.62,257.41,58.54,0.0
2019-06-01 12:00:00,2019-06-01 13:00:00,8.46,22.49,7.98,13.55,20.52,31.69,5.4,0.59,25.21,57.4,1.35,291.08,59.34,0.0
2019-06-01 13:00:00,2019-06-01 14:00:00,8.67,24.97,8.0,13.29,20.29,31.66,3.39,0.58,23.02,56.86,1.45,274.22,59.9,0.0
2019-06-01 14:00:00,2019-06-01 15:00:00,8.77,30.85,8.02,14.21,21.23,31.71,7.53,0.59,20.13,59.97,1.47,268.73,41.1,0.0
2019-06-01 15:00:00,2019-06-01 16:00:00,8.73,30.19,8.02,14.24,21.27,31.8,14.35,0.46,19.63,62.09,1.44,268.24,34.68,0.0
2019-06-01 16:00:00,2019-06-01 17:00:00,7.77,27.36,8.06,13.9,20.97,31.76,4.11,0.36,21.54,64.95,1.45,276.66,34.08,0.0
2019-06-01 17:00:00,2019-06-01 18:00:00,8.0,23.88,8.02,13.46,20.48,31.75,0.35,0.33,21.36,66.68,1.23,278.73,33.61,0.0
2019-06-01 18:00:00,2019-06-01 19:00:00,8.76,22.18,8.03,13.36,20.38,31.71,,0.52,20.33,71.44,1.11,287.0,33.43,0.0
2019-06-01 19:00:00,2019-06-01 20:00:00,7.87,27.86,7.97,12.95,19.92,31.7,,0.75,21.2,75.58,0.54,267.34,47.36,0.0
2019-06-01 20:00:00,2019-06-01 21:00:00,6.51,27.17,7.98,12.95,19.94,31.67,5.25,0.97,19.73,76.85,0.45,202.73,44.99,0.0
2019-06-01 21:00:00,2019-06-01 22:00:00,8.97,26.35,8.04,13.59,20.62,31.61,4.62,0.94,19.13,78.75,0.73,190.69,37.35,0.0
2019-06-01 22:00:00,2019-06-01 23:00:00,12.76,26.57,8.14,14.5,21.64,31.6,10.52,1.02,16.97,80.84,0.56,155.41,39.71,0.0
2019-06-01 23:00:00,2019-06-02 00:00:00,12.12,23.67,8.34,15.22,22.57,31.37,7.28,1.35,14.72,83.49,0.54,97.68,51.15,0.0
2019-06-02 00:00:00,2019-06-02 01:00:00,15.07,22.06,8.17,14.33,21.5,31.6,5.96,0.92,16.05,86.51,0.48,92.4,52.36,0.0
2019-06-02 01:00:00,2019-06-02 02:00:00,14.78,23.16,8.14,13.8,20.94,31.52,6.08,0.96,16.68,87.97,0.39,100.02,53.24,0.0
2019-06-02 02:00:00,2019-06-02 03:00:00,13.08,25.63,8.04,13.21,20.24,31.56,5.97,1.03,17.4,88.58,0.67,77.51,50.99,0.0
2019-06-02 03:00:00,2019-06-02 04:00:00,10.88,28.72,8.16,13.43,20.59,31.41,5.63,1.3,16.66,89.53,0.62,77.47,52.53,0.0
2019-06-02 04:00:00,2019-06-02 05:00:00,8.79,29.93,8.18,13.35,20.52,31.47,5.61,1.27,17.23,90.18,0.62,110.52,48.85,0.0
2019-06-02 05:00:00,2019-06-02 06:00:00,7.88,32.87,8.16,13.47,20.63,31.61,6.97,1.19,17.38,90.92,0.53,93.32,49.11,0.0
2019-06-02 06:00:00,2019-06-02 07:00:00,7.3,31.78,8.24,13.47,20.71,31.64,7.73,0.85,15.1,91.12,0.65,93.52,52.26,0.0
2019-06-02 07:00:00,2019-06-02 08:00:00,6.09,30.95,8.3,13.16,20.45,31.54,6.15,0.97,16.18,89.01,0.81,83.42,51.91,0.0
2019-06-02 08:00:00,2019-06-02 09:00:00,5.73,29.88,8.13,12.54,19.67,31.61,6.74,0.87,18.24,82.39,0.83,88.87,43.02,0.0
2019-06-02 09:00:00,2019-06-02 10:00:00,5.37,27.71,8.07,12.18,19.26,31.64,6.43,0.72,21.11,73.22,0.88,109.39,39.62,0.0
2019-06-02 10:00:00,2019-06-02 11:00:00,5.92,28.1,8.02,12.08,19.1,31.67,6.16,0.56,23.23,67.38,1.35,135.35,38.44,0.0
2019-06-02 11:00:00,2019-06-02 12:00:00,10.2,30.61,8.03,12.11,19.14,31.67,6.12,0.49,23.43,61.1,0.62,191.21,39.36,0.0
2019-06-02 12:00:00,2019-06-02 13:00:00,10.58,37.06,7.98,12.45,19.43,31.58,4.29,0.54,23.84,57.47,1.24,205.47,41.31,0.0
2019-06-02 13:00:00,2019-06-02 14:00:00,9.22,37.81,8.02,13.53,20.55,31.66,10.33,0.59,19.8,58.91,1.78,220.96,40.5,0.0
2019-06-02 14:00:00,2019-06-02 15:00:00,9.19,33.33,8.04,13.19,20.22,31.66,6.04,0.48,19.66,65.36,1.61,230.69,37.95,0.0
2019-06-02 15:00:00,2019-06-02 16:00:00,8.35,29.25,7.98,12.98,19.96,31.6,6.58,0.42,20.37,70.48,1.63,235.9,48.2,0.0
2019-06-02 16:00:00,2019-06-02 17:00:00,7.97,24.01,8.0,12.88,19.88,31.56,4.76,0.44,20.48,73.78,1.77,226.96,52.59,0.0
2019-06-02 17:00:00,2019-06-02 18:00:00,7.56,20.32,7.99,12.79,19.78,31.55,5.1,0.48,20.69,76.53,1.78,226.29,52.09,0.0
2019-06-02 18:00:00,2019-06-02 19:00:00,7.38,18.92,8.0,12.6,19.59,31.54,4.4,0.46,20.93,76.52,1.58,229.4,52.16,0.0
2019-06-02 19:00:00,2019-06-02 20:00:00,8.07,24.77,7.99,12.47,19.46,31.48,4.53,0.5,20.47,77.08,1.07,229.82,52.7,0.0
2019-06-02 20:00:00,2019-06-02 21:00:00,9.07,24.83,8.0,13.11,20.11,31.59,11.12,0.59,19.38,78.15,0.81,216.23,43.71,0.0
2019-06-02 21:00:00,2019-06-02 22:00:00,9.8,19.33,7.95,13.18,20.14,31.68,14.75,0.59,17.5,81.43,0.57,201.01,34.62,0.0
2019-06-02 22:00:00,2019-06-02 23:00:00,9.25,15.1,7.99,12.62,19.62,31.66,7.15,0.55,17.93,81.18,0.65,196.76,35.03,0.0
2019-06-02 23:00:00,2019-06-03 00:00:00,8.09,12.53,8.03,12.48,19.51,31.57,5.28,0.51,19.39,83.37,0.71,197.27,35.95,0.13
2019-06-03 00:00:00,2019-06-03 01:00:00,12.67,11.42,8.02,12.43,19.06,31.56,6.45,0.55,18.32,89.56,1.0,103.95,48.13,0.0
2019-06-03 01:00:00,2019-06-03 02:00:00,15.37,,7.96,,18.57,31.5,5.89,0.59,20.39,91.34,1.87,181.66,47.85,0.35
2019-06-03 02:00:00,2019-06-03 03:00:00,13.9,15.61,7.98,11.51,18.47,31.41,5.98,0.71,22.87,93.19,1.12,231.32,34.14,0.45
2019-06-03 03:00:00,2019-06-03 04:00:00,11.36,21.94,7.96,13.34,20.3,31.6,15.11,0.71,19.64,93.49,1.14,149.96,31.75,0.0
2019-06-03 04:00:00,2019-06-03 05:00:00,9.46,22.29,8.04,12.48,19.51,31.48,5.18,0.6,20.29,92.88,0.99,139.82,41.91,0.0
2019-06-03 05:00:00,2019-06-03 06:00:00,9.22,17.08,7.94,11.84,18.77,31.46,5.56,0.64,21.19,93.21,1.02,113.22,45.83,0.0
2019-06-03 06:00:00,2019-06-03 07:00:00,9.26,13.7,8.0,13.1,20.1,31.6,9.41,0.59,19.73,93.1,1.02,149.65,36.92,0.0
2019-06-03 07:00:00,2019-06-03 08:00:00,9.69,12.72,8.17,14.01,21.19,31.57,10.52,0.57,17.77,91.23,0.64,64.7,31.83,0.0
2019-06-03 08:00:00,2019-06-03 09:00:00,9.53,11.26,8.22,13.79,21.01,31.45,4.54,0.71,19.02,86.06,0.63,102.42,32.88,0.0
2019-06-03 09:00:00,2019-06-03 10:00:00,8.88,9.71,7.98,12.95,19.93,31.53,3.41,0.66,21.4,76.53,0.39,194.46,35.6,0.0
2019-06-03 10:00:00,2019-06-03 11:00:00,7.96,8.94,7.98,12.69,19.67,31.51,2.79,0.66,22.91,76.3,0.82,284.92,35.38,0.0
2019-06-03 11:00:00,2019-06-03 12:00:00,8.19,20.3,8.11,15.24,22.34,31.85,24.47,0.76,18.63,70.23,1.3,301.91,33.41,0.0
2019-06-03 12:00:00,2019-06-03 13:00:00,7.44,29.74,8.07,15.71,22.78,31.92,3.95,0.55,18.8,70.18,1.58,307.31,32.36,0.05
2019-06-03 13:00:00,2019-06-03 14:00:00,7.93,28.15,8.05,14.91,21.96,31.77,,0.43,21.88,72.7,1.36,289.88,32.56,0.0
2019-06-03 14:00:00,2019-06-03 15:00:00,8.67,25.92,8.04,14.07,21.12,31.68,,0.38,22.02,74.47,1.35,298.37,32.95,0.0
2019-06-03 15:00:00,2019-06-03 16:00:00,8.76,26.26,7.96,12.86,19.82,31.66,,0.3,23.54,74.48,1.52,342.07,35.59,0.0
2019-06-03 16:00:00,2019-06-03 17:00:00,9.09,25.59,7.98,12.78,19.75,31.66,5.82,0.28,21.89,73.91,1.46,327.01,36.27,0.0
2019-06-03 17:00:00,2019-06-03 18:00:00,8.18,23.96,7.94,12.48,19.42,31.7,5.27,0.3,22.51,71.34,0.72,328.35,36.69,0.0
2019-06-03 18:00:00,2019-06-03 19:00:00,7.76,21.6,7.97,12.86,19.82,31.64,5.48,0.5,21.82,73.25,0.63,267.5,35.81,0.0
2019-06-03 19:00:00,2019-06-03 20:00:00,7.88,23.99,8.07,13.66,20.73,31.71,9.31,0.77,20.34,75.59,0.84,281.16,36.95,0.0
2019-06-03 20:00:00,2019-06-03 21:00:00,8.67,23.75,7.99,13.55,20.54,31.85,4.99,1.04,19.86,79.03,0.67,267.96,51.3,0.0
2019-06-03 21:00:00,2019-06-03 22:00:00,8.59,26.45,8.04,13.48,20.51,31.72,4.7,1.1,19.98,82.14,0.53,207.0,51.79,0.0
2019-06-03 22:00:00,2019-06-03 23:00:00,7.1,29.91,8.07,13.4,20.46,31.61,4.32,1.1,21.06,85.07,0.44,187.43,49.87,0.0
2019-06-03 23:00:00,2019-06-04 00:00:00,7.34,28.32,8.76,14.79,22.55,30.86,4.7,1.27,17.79,85.25,0.28,81.2,49.11,0.0
2019-06-04 00:00:00,2019-06-04 01:00:00,7.08,24.29,9.0,16.21,24.21,30.94,7.15,0.98,15.89,86.21,0.31,52.97,29.48,0.0
2019-06-04 01:00:00,2019-06-04 02:00:00,7.46,22.6,8.34,15.07,22.41,31.3,7.76,1.25,17.18,86.99,0.45,61.34,29.21,0.0
2019-06-04 02:00:00,2019-06-04 03:00:00,7.5,22.02,8.34,14.67,22.01,31.24,7.23,1.58,17.71,86.66,0.6,69.5,30.19,0.0
2019-06-04 03:00:00,2019-06-04 04:00:00,6.75,28.59,8.63,15.11,22.74,31.3,10.88,2.12,15.74,90.05,0.55,78.68,52.59,0.0
2019-06-04 04:00:00,2019-06-04 05:00:00,6.8,32.59,8.56,14.57,22.14,31.35,7.54,1.91,15.55,91.47,0.67,88.41,52.3,0.0
2019-06-04 05:00:00,2019-06-04 06:00:00,12.54,33.29,8.28,13.53,20.8,31.5,8.3,1.6,17.13,92.61,0.56,78.91,49.5,0.0
2019-06-04 06:00:00,2019-06-04 07:00:00,13.9,36.62,8.39,13.05,20.44,31.38,8.82,1.29,17.68,92.12,0.54,88.03,50.53,0.0
2019-06-04 07:00:00,2019-06-04 08:00:00,12.72,38.18,8.53,13.09,20.61,31.28,8.58,1.5,18.38,89.7,0.63,79.5,44.37,0.0
2019-06-04 08:00:00,2019-06-04 09:00:00,11.86,37.81,8.27,13.22,20.49,31.4,6.37,1.5,20.61,79.16,0.59,96.3,31.43,0.0
2019-06-04 09:00:00,2019-06-04 10:00:00,10.83,35.87,8.0,12.53,19.52,31.58,6.24,1.27,25.73,69.09,0.38,167.97,33.24,0.0
2019-06-04 10:00:00,2019-06-04 11:00:00,9.36,36.08,8.0,13.34,20.35,31.63,8.0,1.18,23.98,66.61,0.77,217.62,34.37,0.0
2019-06-04 11:00:00,2019-06-04 12:00:00,8.96,34.95,7.99,12.91,19.89,31.65,7.22,1.03,23.42,65.39,1.01,265.56,35.83,0.0
2019-06-04 12:00:00,2019-06-04 13:00:00,9.04,35.54,8.0,12.76,19.77,31.62,5.95,0.76,24.43,65.25,1.04,257.95,35.51,0.0
2019-06-04 13:00:00,2019-06-04 14:00:00,7.88,34.96,7.98,12.67,19.65,31.59,6.44,0.79,25.06,66.28,1.18,259.96,35.49,0.0
2019-06-04 14:00:00,2019-06-04 15:00:00,7.25,28.57,8.07,12.68,19.75,31.61,6.01,0.68,25.05,63.93,1.34,238.53,36.08,0.0
2019-06-04 15:00:00,2019-06-04 16:00:00,6.78,24.14,8.04,12.66,19.69,31.61,5.97,0.73,25.18,66.48,1.33,258.28,35.95,0.0
2019-06-04 16:00:00,2019-06-04 17:00:00,6.0,23.28,7.93,12.66,19.59,31.59,6.42,0.73,24.04,68.09,1.39,279.98,35.58,0.0
2019-06-04 17:00:00,2019-06-04 18:00:00,5.78,25.41,7.95,12.93,19.88,31.61,7.58,0.66,23.36,68.76,1.64,285.55,38.08,0.0
2019-06-04 18:00:00,2019-06-04 19:00:00,5.67,27.49,7.96,13.96,20.93,31.76,15.59,0.54,19.99,74.48,1.06,247.55,37.18,0.0
2019-06-04 19:00:00,2019-06-04 20:00:00,6.77,23.78,8.0,13.67,20.67,31.63,6.48,0.39,21.56,77.79,1.0,252.08,36.55,0.0
2019-06-04 20:00:00,2019-06-04 21:00:00,20.02,21.73,7.99,12.97,19.96,31.56,5.74,0.4,22.42,78.78,0.8,235.22,35.78,0.0
2019-06-04 21:00:00,2019-06-04 22:00:00,28.16,,7.95,12.6,19.54,31.53,,0.42,21.59,80.57,0.67,206.81,35.62,0.05
2019-06-04 22:00:00,2019-06-04 23:00:00,26.04,,8.44,13.62,21.06,31.25,,0.6,18.39,87.77,0.66,120.88,34.71,0.0
2019-06-04 23:00:00,2019-06-05 00:00:00,22.35,17.11,8.06,13.18,20.24,31.52,5.15,0.62,18.73,90.55,0.73,82.28,42.95,0.0
2019-06-05 00:00:00,2019-06-05 01:00:00,17.13,,7.94,11.87,18.8,31.66,6.83,,20.52,91.0,0.95,79.46,47.72,0.0
2019-06-05 01:00:00,2019-06-05 02:00:00,13.03,22.25,8.03,12.45,19.48,31.66,9.09,0.79,20.41,90.08,0.55,85.0,47.92,0.0
2019-06-05 02:00:00,2019-06-05 03:00:00,11.18,20.59,7.98,12.09,19.07,31.63,8.17,0.83,20.37,89.44,0.67,87.82,32.47,0.0
2019-06-05 03:00:00,2019-06-05 04:00:00,9.85,17.29,8.0,12.05,19.05,31.53,6.97,0.75,21.17,89.61,0.57,84.65,31.13,0.0
2019-06-05 04:00:00,2019-06-05 05:00:00,7.96,19.33,8.01,11.66,18.66,31.57,6.33,0.72,21.91,89.39,0.64,84.33,38.99,0.0
2019-06-05 05:00:00,2019-06-05 06:00:00,7.92,19.58,8.04,11.7,18.74,31.45,6.16,0.73,21.37,90.55,0.48,70.6,39.68,0.0
2019-06-05 06:00:00,2019-06-05 07:00:00,8.29,17.94,8.15,11.99,19.15,31.33,5.46,0.81,20.91,89.92,0.39,70.62,40.86,0.0
2019-06-05 07:00:00,2019-06-05 08:00:00,8.58,16.46,8.15,12.09,19.24,31.32,6.02,1.04,21.25,86.84,0.65,81.24,42.59,0.0
2019-06-05 08:00:00,2019-06-05 09:00:00,8.32,20.17,8.04,12.43,19.47,31.48,6.16,1.2,22.93,79.39,0.62,63.5,46.83,0.0
2019-06-05 09:00:00,2019-06-05 10:00:00,7.69,23.73,8.0,12.75,19.75,31.66,8.12,1.38,22.57,72.59,0.67,162.66,55.42,0.0
2019-06-05 10:00:00,2019-06-05 11:00:00,6.7,26.98,7.99,12.25,19.23,31.57,6.53,1.07,23.92,66.8,1.01,297.61,57.23,0.0
2019-06-05 11:00:00,2019-06-05 12:00:00,7.5,26.7,7.96,12.13,19.1,31.52,6.36,0.94,24.9,69.48,1.09,266.09,56.13,0.0
2019-06-05 12:00:00,2019-06-05 13:00:00,6.93,36.16,7.98,11.97,18.96,31.52,5.42,0.6,24.84,66.84,1.43,275.06,50.63,0.0
2019-06-05 13:00:00,2019-06-05 14:00:00,7.02,37.23,7.95,11.93,18.88,31.53,5.2,0.57,24.83,66.87,1.5,273.37,58.26,0.0
2019-06-05 14:00:00,2019-06-05 15:00:00,7.96,32.46,7.97,12.14,19.11,31.55,4.75,0.56,24.69,66.61,1.69,265.99,57.47,0.0
2019-06-05 15:00:00,2019-06-05 16:00:00,8.32,29.69,7.98,12.19,19.16,31.55,4.42,0.56,24.24,71.66,1.33,267.94,56.38,0.0
2019-06-05 16:00:00,2019-06-05 17:00:00,8.17,28.18,7.96,13.11,20.08,31.59,10.65,0.58,21.54,75.25,1.1,214.71,52.12,0.0
2019-06-05 17:00:00,2019-06-05 18:00:00,8.3,26.12,8.09,13.16,20.24,31.59,6.54,0.76,19.77,81.01,0.81,149.4,50.44,0.45
2019-06-05 18:00:00,2019-06-05 19:00:00,9.07,21.0,8.04,12.79,19.83,31.68,5.97,0.67,23.32,92.09,1.52,83.61,43.57,0.45
2019-06-05 19:00:00,2019-06-05 20:00:00,8.43,22.02,8.05,12.63,19.69,31.5,4.09,0.69,24.2,92.85,0.71,184.77,35.34,0.0
2019-06-05 20:00:00,2019-06-05 21:00:00,11.88,21.11,8.0,12.38,19.38,31.46,6.83,0.77,23.19,92.16,0.45,243.83,35.97,0.05
2019-06-05 21:00:00,2019-06-05 22:00:00,15.14,20.57,8.11,12.76,19.87,31.39,7.68,0.88,21.8,92.25,0.62,76.31,36.35,0.0
2019-06-05 22:00:00,2019-06-05 23:00:00,18.09,21.15,8.1,12.71,19.81,31.34,7.42,0.85,21.3,92.57,0.58,69.36,37.17,0.0
2019-06-05 23:00:00,2019-06-06 00:00:00,16.14,20.13,8.02,12.24,19.26,31.45,7.11,0.81,21.84,91.39,0.68,70.55,38.25,0.0
2019-06-06 00:00:00,2019-06-06 01:00:00,13.22,23.9,7.99,12.77,19.75,31.53,3.64,0.7,20.08,92.27,0.51,196.71,50.03,0.0
2019-06-06 01:00:00,2019-06-06 02:00:00,15.06,23.55,8.03,12.12,19.15,31.52,2.18,0.68,20.64,92.58,0.57,136.74,47.97,0.0
2019-06-06 02:00:00,2019-06-06 03:00:00,14.46,21.96,7.97,11.69,18.66,31.46,1.59,0.61,20.71,93.47,0.4,85.85,43.77,0.0
2019-06-06 03:00:00,2019-06-06 04:00:00,12.05,20.3,7.98,11.62,18.61,31.5,1.77,0.61,20.98,94.15,0.71,92.68,38.64,0.0
2019-06-06 04:00:00,2019-06-06 05:00:00,10.6,18.67,7.97,11.54,18.52,31.46,5.5,0.64,19.69,94.55,0.64,67.41,41.82,0.0
2019-06-06 05:00:00,2019-06-06 06:00:00,8.7,18.89,8.16,11.82,18.98,31.42,5.63,0.67,19.81,94.17,0.67,63.34,41.58,0.0
2019-06-06 06:00:00,2019-06-06 07:00:00,7.96,19.5,8.26,11.98,19.24,31.4,5.6,0.78,19.38,94.16,0.48,79.31,45.36,0.0
2019-06-06 07:00:00,2019-06-06 08:00:00,7.45,22.44,8.26,12.98,20.23,31.45,7.49,1.0,19.06,92.16,0.64,91.08,48.43,0.0
2019-06-06 08:00:00,2019-06-06 09:00:00,7.14,21.0,8.21,12.89,20.09,31.44,4.26,0.94,20.4,82.57,0.54,79.14,46.98,0.0
2019-06-06 09:00:00,2019-06-06 10:00:00,7.77,17.67,7.98,12.48,19.45,31.43,3.4,0.79,24.01,72.58,0.48,101.75,51.02,0.0
2019-06-06 10:00:00,2019-06-06 11:00:00,8.38,15.03,7.96,11.88,18.84,31.46,3.31,0.64,26.56,68.91,0.58,332.41,52.34,0.05
2019-06-06 11:00:00,2019-06-06 12:00:00,8.29,15.93,7.9,11.85,18.74,31.5,4.06,0.61,27.72,63.84,0.61,172.22,54.12,0.0
2019-06-06 12:00:00,2019-06-06 13:00:00,8.93,23.46,7.98,12.13,19.11,31.5,5.52,0.57,26.55,61.8,1.0,254.61,55.95,0.0
