From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2020-11-13 15:00:00,2020-11-13 16:00:00,5.75,26.25,2.9,8.57,6.92,39.75,3.17,0.21,7.3,0.77,4.3,,,27.8,76.25,0.7,354.0,150.0,755.25,,0.0
2020-11-13 16:00:00,2020-11-13 17:00:00,6.0,27.0,2.95,9.3,7.33,42.58,2.97,0.55,6.16,0.88,4.35,,,27.35,80.5,0.55,354.0,36.5,758.25,,0.0
2020-11-13 17:00:00,2020-11-13 18:00:00,9.75,27.5,2.85,10.67,7.98,35.92,2.98,0.9,6.94,1.02,4.7,,,26.92,83.0,0.62,354.0,18.75,759.5,,0.0
2020-11-13 18:00:00,2020-11-13 19:00:00,12.5,29.75,3.2,11.8,8.9,36.25,2.33,0.87,6.82,1.1,5.15,,,26.9,83.25,0.32,354.0,15.75,760.0,,0.0
2020-11-13 19:00:00,2020-11-13 20:00:00,15.25,32.0,2.97,12.85,9.25,38.42,2.35,0.81,7.74,0.97,5.3,,,26.82,84.0,0.38,354.0,15.75,760.0,,0.0
2020-11-13 20:00:00,2020-11-13 21:00:00,17.75,31.0,3.12,12.12,9.0,38.05,4.25,0.41,7.94,1.02,5.55,,,27.27,84.0,0.33,354.0,15.75,760.0,,0.0
2020-11-13 21:00:00,2020-11-13 22:00:00,16.0,27.75,3.45,14.15,10.35,41.83,4.98,0.03,2.74,0.82,4.55,,,27.8,84.75,0.38,354.0,15.75,760.0,,0.0
2020-11-13 22:00:00,2020-11-13 23:00:00,20.5,26.0,3.0,10.17,7.85,37.73,4.75,0.05,5.92,0.82,4.0,,,27.75,84.5,0.4,354.0,15.25,760.0,,0.0
2020-11-13 23:00:00,2020-11-14 00:00:00,14.75,23.25,3.3,10.4,8.2,36.98,4.85,0.02,7.63,0.68,3.53,,,27.85,84.0,0.33,354.0,15.0,760.0,,0.0
2020-11-14 00:00:00,2020-11-14 01:00:00,10.0,23.0,2.92,8.93,7.12,36.83,4.47,0.24,8.12,0.77,3.45,,,27.82,84.0,0.38,354.0,16.0,759.75,,0.0
2020-11-14 01:00:00,2020-11-14 02:00:00,6.25,20.0,2.82,11.65,8.45,35.53,3.95,0.48,13.39,0.75,3.62,,,26.88,84.0,0.38,354.0,15.5,760.0,,0.0
2020-11-14 02:00:00,2020-11-14 03:00:00,3.75,19.0,2.78,9.55,7.3,29.73,3.95,0.57,11.04,0.8,3.38,,,26.73,84.0,0.4,354.0,15.5,760.0,,0.0
2020-11-14 03:00:00,2020-11-14 04:00:00,3.5,17.5,2.75,6.72,5.8,31.3,3.8,0.56,6.76,0.77,3.15,,,26.6,84.0,0.4,354.0,15.75,760.0,,0.0
2020-11-14 04:00:00,2020-11-14 05:00:00,4.75,22.0,2.2,14.23,9.35,30.5,4.77,0.25,8.9,0.78,3.05,,,26.72,84.25,0.35,354.0,14.75,760.25,,0.0
2020-11-14 05:00:00,2020-11-14 06:00:00,4.0,24.0,2.53,21.1,12.28,31.5,4.6,0.35,5.41,0.9,3.42,,,27.7,85.75,0.38,354.0,15.5,760.25,,0.0
2020-11-14 06:00:00,2020-11-14 07:00:00,6.75,30.5,2.67,21.88,12.98,35.05,5.03,0.08,5.32,0.93,3.6,,,27.85,85.75,0.35,354.0,21.0,760.0,,0.0
2020-11-14 07:00:00,2020-11-14 08:00:00,14.75,31.5,3.88,23.1,15.37,33.67,5.3,0.09,6.94,0.9,3.42,,,27.85,83.0,0.42,354.0,51.25,759.0,,0.0
2020-11-14 08:00:00,2020-11-14 09:00:00,13.25,31.75,3.3,11.47,8.8,30.4,4.97,0.26,2.02,0.75,3.02,,,27.3,80.25,0.5,354.0,63.0,757.5,,0.0
2020-11-14 09:00:00,2020-11-14 10:00:00,10.5,36.5,3.18,9.38,7.6,29.08,4.85,0.14,14.5,0.7,3.05,,,27.35,78.0,0.65,354.0,100.25,756.0,,0.0
2020-11-14 10:00:00,2020-11-14 11:00:00,8.5,34.25,3.08,8.0,6.75,29.43,4.27,0.47,14.81,0.73,2.92,,,26.6,76.0,1.1,354.0,279.25,755.0,,0.0
2020-11-14 11:00:00,2020-11-14 12:00:00,9.5,31.5,2.77,6.57,5.73,26.97,6.13,0.55,27.02,0.88,3.2,,,26.58,73.75,1.02,354.0,324.0,754.75,,0.0
2020-11-14 12:00:00,2020-11-14 13:00:00,16.5,31.75,2.57,5.97,5.2,31.57,2.75,0.29,44.65,0.93,2.95,,,26.55,72.75,1.23,354.0,333.25,754.0,,0.0
2020-11-14 13:00:00,2020-11-14 14:00:00,13.5,38.25,3.1,6.12,5.8,28.4,2.75,0.45,13.23,1.2,3.88,,,27.07,73.5,1.43,354.0,280.5,753.75,,0.0
2020-11-14 14:00:00,2020-11-14 15:00:00,11.75,44.5,2.97,8.3,6.83,26.52,1.95,0.14,22.36,0.85,2.88,,,27.58,75.0,2.4,354.0,193.25,754.75,,0.0
2020-11-14 15:00:00,2020-11-14 16:00:00,18.75,47.0,2.67,6.75,5.75,27.95,2.67,0.14,37.32,0.97,3.0,,,27.62,74.0,1.52,354.0,147.75,755.25,,0.0
2020-11-14 16:00:00,2020-11-14 17:00:00,12.5,32.5,3.2,6.38,5.98,28.52,3.33,0.18,,0.98,3.15,,,27.45,75.0,1.5,354.0,84.25,757.0,,0.0
2020-11-14 17:00:00,2020-11-14 18:00:00,8.25,36.0,3.12,7.27,6.4,27.33,3.3,0.21,130.93,1.1,3.28,,,27.65,78.0,1.27,354.0,24.0,758.5,,0.0
2020-11-14 18:00:00,2020-11-14 19:00:00,31.25,56.5,3.03,9.85,7.7,27.5,4.9,0.41,,1.28,3.82,,,27.02,79.0,1.48,354.0,16.25,760.0,,0.0
2020-11-14 19:00:00,2020-11-14 20:00:00,86.25,116.0,3.12,14.72,10.38,26.42,6.47,0.5,,1.4,3.47,,,26.8,79.25,1.38,354.0,16.5,760.0,,0.0
2020-11-14 20:00:00,2020-11-14 21:00:00,123.25,152.0,2.92,13.62,9.68,24.8,6.45,0.2,,1.25,3.72,,,26.7,80.25,1.25,354.0,16.25,760.0,,0.0
2020-11-14 21:00:00,2020-11-14 22:00:00,83.0,102.75,3.05,8.77,7.12,24.15,4.67,0.25,93.18,1.25,3.25,,,26.68,80.75,1.15,354.0,16.75,760.0,,0.0
2020-11-14 22:00:00,2020-11-14 23:00:00,36.0,61.25,2.78,5.75,5.35,24.67,2.98,0.35,,1.12,2.95,,,27.57,81.25,1.28,354.0,16.75,759.25,,0.0
2020-11-14 23:00:00,2020-11-15 00:00:00,21.0,51.75,2.7,4.58,4.6,25.88,2.08,,23.09,1.1,2.33,,,27.65,82.75,1.47,354.0,16.0,760.0,,0.0
2020-11-15 00:00:00,2020-11-15 01:00:00,20.25,39.25,2.72,3.85,4.25,27.23,2.62,0.48,,1.1,2.55,,,27.65,82.0,1.75,354.0,16.0,759.5,,0.0
2020-11-15 01:00:00,2020-11-15 02:00:00,16.75,45.5,2.6,4.72,4.62,27.4,2.33,0.54,44.55,0.95,1.98,,,27.8,82.5,1.73,354.0,16.75,759.25,,0.0
2020-11-15 02:00:00,2020-11-15 03:00:00,12.5,55.25,2.77,4.15,4.42,26.72,2.4,0.49,,0.67,1.33,,,27.38,84.0,2.15,354.0,16.75,760.0,,0.0
2020-11-15 03:00:00,2020-11-15 04:00:00,10.0,31.5,3.0,4.82,4.98,26.55,2.85,0.68,118.44,0.6,1.48,,,26.72,89.0,1.05,354.0,15.25,761.0,,0.0
2020-11-15 04:00:00,2020-11-15 05:00:00,8.0,20.5,3.05,6.1,5.75,25.6,1.9,0.21,,0.55,1.68,,,26.73,90.25,1.3,354.0,15.0,761.25,,0.0
2020-11-15 05:00:00,2020-11-15 06:00:00,9.75,21.75,3.02,12.05,8.9,23.38,1.9,0.33,,0.55,2.12,,,26.88,90.0,0.95,354.0,15.5,761.25,,0.0
2020-11-15 06:00:00,2020-11-15 07:00:00,5.5,25.25,3.45,6.38,6.18,22.95,2.0,0.33,,0.72,2.82,,,27.3,89.75,0.38,354.0,20.75,761.5,,0.0
2020-11-15 07:00:00,2020-11-15 08:00:00,3.75,12.25,3.0,6.07,5.7,23.9,2.22,0.04,65.32,1.0,2.67,,,27.73,88.25,0.53,354.0,51.5,760.25,,0.0
2020-11-15 08:00:00,2020-11-15 09:00:00,2.5,14.0,2.73,6.42,5.62,27.65,1.95,0.2,,0.7,2.3,,,27.9,87.25,0.4,354.0,96.75,759.25,,0.0
2020-11-15 09:00:00,2020-11-15 10:00:00,1.25,8.0,3.05,6.2,5.75,27.77,1.73,0.22,106.8,0.82,2.6,,,27.85,86.75,0.35,354.0,67.75,759.25,,0.0
2020-11-15 10:00:00,2020-11-15 11:00:00,2.0,8.0,2.98,10.93,8.25,26.23,1.73,0.21,9.53,0.68,2.77,,,27.77,86.25,0.3,354.0,90.5,758.75,,0.0
2020-11-15 11:00:00,2020-11-15 12:00:00,2.0,7.5,2.93,11.77,8.63,26.03,4.1,0.38,113.52,0.55,2.7,,,27.15,85.0,0.3,354.0,80.25,758.75,,0.0
2020-11-15 12:00:00,2020-11-15 13:00:00,2.0,6.0,2.03,9.97,6.97,25.57,2.38,0.2,26.75,0.57,2.25,,,26.85,85.75,0.3,354.0,78.0,759.25,,0.0
2020-11-15 13:00:00,2020-11-15 14:00:00,,6.0,2.95,10.75,8.15,23.48,2.88,0.24,14.84,0.57,2.45,,,26.82,85.25,0.3,354.0,75.0,759.0,,0.0
2020-11-15 14:00:00,2020-11-15 15:00:00,,6.25,2.97,9.73,7.62,22.05,1.77,0.27,,0.62,2.58,,,26.75,84.25,0.3,354.0,92.25,758.75,,0.0
2020-11-15 15:00:00,2020-11-15 16:00:00,,6.75,2.8,8.9,7.0,20.98,2.23,0.3,,0.58,2.2,,,27.65,83.0,0.3,354.0,82.5,758.0,,0.0
2020-11-15 16:00:00,2020-11-15 17:00:00,,7.25,2.95,10.45,7.95,22.9,4.08,0.39,65.36,0.6,2.12,,,27.9,84.0,0.3,354.0,47.25,758.75,,0.0
2020-11-15 17:00:00,2020-11-15 18:00:00,7.0,10.5,3.02,10.82,8.22,27.03,4.52,0.35,129.32,0.53,2.33,,,27.85,87.5,0.35,354.0,19.25,760.25,,0.0
2020-11-15 18:00:00,2020-11-15 19:00:00,6.75,8.5,2.98,10.83,8.15,26.05,4.42,0.35,,0.45,2.23,,,27.8,86.75,0.38,354.0,15.75,760.0,,0.0
2020-11-15 19:00:00,2020-11-15 20:00:00,5.25,7.75,2.82,12.88,9.12,25.45,4.8,0.35,101.96,0.57,2.32,,,27.65,86.75,0.3,354.0,15.25,760.25,,0.0
2020-11-15 20:00:00,2020-11-15 21:00:00,3.25,9.0,3.2,11.47,8.7,25.5,2.45,0.26,76.58,0.6,2.4,,,26.9,89.0,0.33,354.0,15.0,761.0,,0.0
2020-11-15 21:00:00,2020-11-15 22:00:00,3.25,6.0,3.25,9.95,7.93,22.85,1.0,0.23,68.46,0.65,2.42,,,26.8,87.75,0.3,354.0,15.75,761.0,,0.0
2020-11-15 22:00:00,2020-11-15 23:00:00,1.0,6.0,3.0,9.93,7.7,20.92,1.4,0.26,14.9,0.65,2.27,,,26.8,89.5,0.33,354.0,14.75,761.0,,0.0
2020-11-15 23:00:00,2020-11-16 00:00:00,,5.25,3.25,9.75,7.82,20.3,1.77,0.39,,0.6,2.17,,,27.12,89.0,0.3,354.0,15.5,761.0,,0.0
2020-11-16 00:00:00,2020-11-16 01:00:00,,3.75,2.92,14.73,10.2,19.02,2.7,,,0.5,1.9,,,27.77,87.25,0.3,354.0,15.75,760.25,,0.0
2020-11-16 01:00:00,2020-11-16 02:00:00,2.0,6.0,3.12,15.25,10.62,23.5,4.1,,,0.53,1.7,,,27.88,87.75,0.3,354.0,15.75,760.25,,0.0
2020-11-16 02:00:00,2020-11-16 03:00:00,2.0,7.75,2.83,21.65,13.85,25.62,4.78,,,0.43,1.25,,,28.0,90.25,0.3,354.0,15.25,761.25,,0.0
2020-11-16 03:00:00,2020-11-16 04:00:00,2.0,12.75,2.65,26.8,16.4,25.75,4.62,,,0.35,1.55,,,28.42,91.25,0.3,354.0,15.0,761.0,,0.0
2020-11-16 04:00:00,2020-11-16 05:00:00,,11.25,2.45,22.65,14.07,24.77,2.25,0.34,,0.5,1.5,,,27.3,91.0,0.3,354.0,15.5,761.25,,0.0
2020-11-16 05:00:00,2020-11-16 06:00:00,1.0,8.5,3.38,18.2,12.45,22.73,0.8,0.4,,0.1,0.8,,,26.95,90.75,0.3,354.0,15.25,761.25,,0.0
2020-11-16 06:00:00,2020-11-16 07:00:00,1.0,6.5,3.18,20.12,13.28,21.25,0.53,0.46,,0.4,1.0,,,27.02,90.0,0.3,354.0,20.25,761.75,,0.0
2020-11-16 07:00:00,2020-11-16 08:00:00,2.0,5.25,2.95,22.45,14.35,20.05,1.45,0.4,,0.15,1.05,,,27.05,88.75,0.3,354.0,65.25,760.5,,0.0
2020-11-16 08:00:00,2020-11-16 09:00:00,2.0,6.25,3.17,14.15,10.1,19.52,5.33,0.36,,0.0,0.93,,,27.72,82.0,0.3,354.0,116.25,757.5,,0.0
2020-11-16 09:00:00,2020-11-16 10:00:00,2.0,9.0,3.1,14.73,10.35,17.9,4.17,,,,0.97,,,27.9,79.0,0.3,354.0,137.75,756.5,,0.0
2020-11-16 10:00:00,2020-11-16 11:00:00,3.0,15.0,3.5,10.1,8.18,21.62,2.83,0.05,,0.45,1.52,,,27.63,79.25,0.5,354.0,131.75,756.25,,0.0
2020-11-16 11:00:00,2020-11-16 12:00:00,2.5,13.75,2.93,7.7,6.5,23.37,3.5,0.11,,0.2,1.42,,,27.8,89.5,0.9,354.0,31.0,760.75,,0.0
2020-11-16 12:00:00,2020-11-16 13:00:00,1.0,9.25,2.17,11.03,7.6,24.13,1.4,0.29,,0.4,2.05,,,28.12,90.25,0.35,354.0,43.0,760.75,,0.0
2020-11-16 13:00:00,2020-11-16 14:00:00,1.0,7.5,2.35,33.12,19.52,22.3,0.87,0.77,,0.5,1.65,,,27.23,90.5,0.3,354.0,26.5,761.25,,0.0
2020-11-16 14:00:00,2020-11-16 15:00:00,2.5,10.5,2.38,37.45,21.85,21.4,1.22,0.83,,0.8,4.6,,,27.13,91.0,0.3,354.0,33.0,761.0,,0.0
2020-11-16 15:00:00,2020-11-16 16:00:00,6.75,15.25,2.58,32.38,19.33,20.45,0.82,1.1,,1.25,7.88,,,27.2,91.0,0.3,354.0,27.25,761.0,,0.0
2020-11-16 16:00:00,2020-11-16 17:00:00,6.0,16.0,3.05,27.95,17.35,19.45,2.95,0.43,,0.83,5.42,,,27.35,91.0,0.3,354.0,16.0,762.0,,0.0
2020-11-16 17:00:00,2020-11-16 18:00:00,,15.0,3.88,34.67,21.62,18.17,3.55,0.29,,0.4,0.97,,,27.65,91.25,0.3,354.0,15.5,761.25,,0.0
2020-11-16 18:00:00,2020-11-16 19:00:00,4.0,15.0,4.87,69.85,40.1,22.25,3.65,1.1,,1.0,5.75,,,28.1,92.0,0.3,354.0,15.25,761.0,,0.0
2020-11-16 19:00:00,2020-11-16 20:00:00,9.0,20.5,9.93,128.65,73.72,22.67,5.23,3.48,,3.3,21.48,,,28.27,92.0,0.3,354.0,15.5,761.0,,0.0
2020-11-16 20:00:00,2020-11-16 21:00:00,27.75,42.25,2.65,113.2,60.12,23.88,5.17,3.29,,5.1,31.45,,,28.48,92.0,0.3,354.0,15.5,761.0,,0.0
2020-11-16 21:00:00,2020-11-16 22:00:00,39.0,58.0,4.1,71.47,38.1,23.35,4.88,1.64,,4.35,26.5,,,27.5,91.25,0.82,354.0,15.75,762.0,,0.0
2020-11-16 22:00:00,2020-11-16 23:00:00,13.0,23.0,3.85,44.58,26.88,21.58,2.83,0.98,,1.58,9.28,,,26.95,91.5,0.45,354.0,15.75,762.0,,0.0
2020-11-16 23:00:00,2020-11-17 00:00:00,15.75,23.5,2.25,44.12,25.35,19.52,2.9,0.75,,1.3,8.88,,,26.95,92.0,0.45,354.0,15.75,762.0,,0.0
2020-11-17 00:00:00,2020-11-17 01:00:00,21.0,23.5,2.87,32.38,19.6,19.12,3.58,0.43,,0.85,5.83,,,26.92,92.0,0.3,354.0,16.0,762.0,,0.0
2020-11-17 01:00:00,2020-11-17 02:00:00,11.0,17.0,2.77,28.23,17.28,18.23,3.4,0.48,,0.75,5.03,,,27.45,92.0,0.3,354.0,15.75,761.75,,0.0
2020-11-17 02:00:00,2020-11-17 03:00:00,10.0,13.75,3.45,29.85,18.65,18.45,2.95,0.31,,0.85,3.95,,,27.98,92.0,0.3,354.0,16.0,762.0,,0.0
2020-11-17 03:00:00,2020-11-17 04:00:00,16.25,24.25,3.47,27.75,16.82,22.17,3.35,0.26,,1.48,4.57,,,28.35,92.0,0.3,354.0,15.75,761.5,,0.0
2020-11-17 04:00:00,2020-11-17 05:00:00,25.5,40.0,3.62,36.88,22.57,23.25,3.4,0.35,,0.77,4.0,,,28.07,92.0,0.3,354.0,15.75,762.0,,0.0
2020-11-17 05:00:00,2020-11-17 06:00:00,43.5,59.0,3.73,36.08,21.35,23.75,5.15,0.36,,1.1,5.17,,,27.9,92.0,1.38,354.0,16.0,761.5,,0.0
2020-11-17 06:00:00,2020-11-17 07:00:00,18.25,29.5,2.35,35.27,20.68,21.32,2.77,0.6,,0.62,3.23,,,26.9,91.0,1.2,354.0,25.25,762.0,,0.0
2020-11-17 07:00:00,2020-11-17 08:00:00,9.25,13.5,3.1,40.85,23.62,20.15,3.45,0.66,,0.73,3.95,,,27.0,90.25,1.53,354.0,57.75,761.0,,0.0
2020-11-17 08:00:00,2020-11-17 09:00:00,9.75,18.5,2.5,47.38,25.98,19.2,6.8,0.79,,0.95,4.32,,,27.15,89.25,1.22,354.0,60.5,760.25,,0.0
2020-11-17 09:00:00,2020-11-17 10:00:00,16.5,31.0,1.83,39.6,22.12,19.0,8.72,0.84,,1.28,7.12,,,27.38,86.5,1.6,354.0,115.25,758.25,,0.0
2020-11-17 10:00:00,2020-11-17 11:00:00,11.75,37.25,2.37,32.17,18.52,18.1,7.77,0.38,,1.27,6.88,,,27.62,86.5,0.92,354.0,137.25,758.5,,0.0
2020-11-17 11:00:00,2020-11-17 12:00:00,11.25,35.5,2.73,12.63,8.97,17.7,8.57,0.17,,0.6,3.83,,,27.7,82.75,0.38,354.0,241.25,756.25,,0.0
2020-11-17 12:00:00,2020-11-17 13:00:00,10.75,27.0,1.83,9.07,6.33,18.7,3.25,0.39,,0.53,2.68,,,27.8,79.25,0.4,354.0,269.25,755.0,,0.0
2020-11-17 13:00:00,2020-11-17 14:00:00,8.25,23.5,3.03,8.03,6.75,20.28,1.12,0.41,,0.27,1.98,,,27.82,76.25,0.38,354.0,291.25,753.75,,0.0
2020-11-17 14:00:00,2020-11-17 15:00:00,12.5,22.5,2.05,14.77,9.53,23.05,1.18,0.43,,,1.3,,,27.72,77.5,0.3,354.0,168.5,755.25,,0.0
2020-11-17 15:00:00,2020-11-17 16:00:00,12.5,23.5,2.55,18.5,11.93,24.3,1.35,0.67,,,1.3,,,26.97,77.25,0.35,354.0,137.25,756.25,,0.0
2020-11-17 16:00:00,2020-11-17 17:00:00,6.75,22.5,2.77,20.85,12.68,21.4,4.53,0.31,,,1.57,,,27.0,78.25,0.3,354.0,68.5,757.5,,0.0
2020-11-17 17:00:00,2020-11-17 18:00:00,4.0,24.25,2.95,31.75,14.48,20.93,5.6,0.34,,0.4,1.9,,,27.18,83.5,0.3,354.0,19.25,759.75,,0.0
2020-11-17 18:00:00,2020-11-17 19:00:00,7.0,23.5,3.47,16.03,11.33,19.68,4.62,0.5,,0.72,3.2,,,27.57,85.75,0.3,354.0,15.75,761.0,,0.0
2020-11-17 19:00:00,2020-11-17 20:00:00,6.75,19.25,3.02,18.25,12.12,18.45,5.35,0.14,,0.72,3.33,,,27.93,86.0,0.3,354.0,15.75,761.0,,0.0
2020-11-17 20:00:00,2020-11-17 21:00:00,5.5,19.0,2.95,30.95,18.85,19.98,4.62,0.45,,0.4,1.8,,,27.98,86.0,0.3,354.0,15.75,760.0,,0.0
2020-11-17 21:00:00,2020-11-17 22:00:00,4.0,17.5,2.97,28.8,17.75,22.08,5.22,0.37,,0.2,0.9,,,27.6,85.5,0.3,354.0,15.5,760.0,,0.0
2020-11-17 22:00:00,2020-11-17 23:00:00,4.5,21.0,3.02,25.5,16.02,21.18,5.88,0.35,,,0.5,,,27.77,88.75,0.3,354.0,15.0,760.75,,0.0
2020-11-17 23:00:00,2020-11-18 00:00:00,6.0,15.75,2.08,26.77,15.93,22.03,4.77,0.75,,0.73,2.85,,,27.12,90.25,0.3,354.0,15.75,761.0,,0.0
2020-11-18 00:00:00,2020-11-18 01:00:00,7.0,11.0,2.83,30.12,18.27,20.57,3.28,0.31,,0.38,1.85,,,27.13,90.5,0.3,354.0,15.75,761.0,,0.0
2020-11-18 01:00:00,2020-11-18 02:00:00,12.0,21.0,4.1,45.05,26.4,20.5,3.18,0.46,,1.23,4.45,,,27.1,91.0,0.3,354.0,16.0,761.0,,0.0
2020-11-18 02:00:00,2020-11-18 03:00:00,19.75,35.75,2.85,41.55,24.4,19.8,5.05,0.42,,2.6,11.88,,,27.05,91.0,0.3,354.0,16.0,762.0,,0.0
2020-11-18 03:00:00,2020-11-18 04:00:00,21.25,41.5,2.23,28.23,16.07,19.95,4.08,0.47,,1.02,5.78,,,28.23,91.0,0.3,354.0,16.0,761.0,,0.0
2020-11-18 04:00:00,2020-11-18 05:00:00,14.25,37.5,3.38,36.42,22.12,26.03,3.92,0.46,,0.85,3.7,,,27.98,91.0,0.3,354.0,15.75,761.0,,0.0
2020-11-18 05:00:00,2020-11-18 06:00:00,27.5,50.25,4.77,59.27,32.72,26.55,5.4,0.67,,1.15,5.53,,,28.0,91.0,0.3,354.0,15.75,761.5,,0.0
2020-11-18 06:00:00,2020-11-18 07:00:00,33.25,63.0,3.98,80.1,45.85,24.52,7.53,0.87,,1.27,6.78,,,27.95,91.0,0.3,354.0,24.5,761.25,,0.0
2020-11-18 07:00:00,2020-11-18 08:00:00,54.25,89.25,,79.08,40.2,26.18,10.15,1.14,,1.7,8.8,,,27.57,90.0,0.3,354.0,42.25,760.5,,0.0
2020-11-18 08:00:00,2020-11-18 09:00:00,65.75,97.5,2.2,34.68,20.23,24.42,8.3,0.57,,2.35,9.4,,,27.33,85.25,0.6,354.0,57.25,759.0,,0.0
2020-11-18 09:00:00,2020-11-18 10:00:00,20.5,43.0,2.2,15.22,9.9,22.07,3.25,0.34,,0.85,5.0,,,27.33,81.75,0.4,354.0,81.0,757.0,,0.0
2020-11-18 10:00:00,2020-11-18 11:00:00,4.0,26.75,3.05,8.42,7.0,20.73,2.03,0.15,3.52,0.65,2.23,,,27.08,80.25,0.82,354.0,218.0,755.25,,0.0
2020-11-18 11:00:00,2020-11-18 12:00:00,4.25,22.25,3.13,8.03,6.83,19.93,3.87,0.38,3.93,0.45,2.33,,,27.42,79.75,0.4,354.0,196.75,756.0,,0.0
2020-11-18 12:00:00,2020-11-18 13:00:00,6.5,19.75,2.35,7.0,4.8,22.07,1.57,0.23,1.28,0.98,8.38,,,27.55,76.0,0.33,354.0,298.75,753.75,,0.0
2020-11-18 13:00:00,2020-11-18 14:00:00,9.5,18.25,3.22,6.95,6.35,22.57,0.95,0.26,2.29,0.25,3.05,,,27.65,75.5,0.3,354.0,281.75,753.75,,0.0
2020-11-18 14:00:00,2020-11-18 15:00:00,5.75,15.0,3.33,7.62,6.75,24.12,0.88,0.31,3.21,,1.88,,,27.68,75.25,0.4,354.0,221.5,753.25,,0.0
2020-11-18 15:00:00,2020-11-18 16:00:00,7.5,12.0,2.95,8.0,6.67,24.22,0.9,0.23,5.66,,1.97,,,27.5,76.0,0.3,354.0,150.75,754.75,,0.0
2020-11-18 16:00:00,2020-11-18 17:00:00,6.0,11.5,2.98,8.32,6.88,24.67,1.73,0.63,20.96,0.5,2.65,,,27.23,78.25,0.35,354.0,67.0,757.5,,0.0
2020-11-18 17:00:00,2020-11-18 18:00:00,6.0,11.75,3.17,11.03,8.45,24.18,2.42,0.79,6.57,0.53,2.82,,,27.05,82.25,0.3,354.0,21.75,759.25,,0.0
2020-11-18 18:00:00,2020-11-18 19:00:00,5.25,17.25,3.05,11.47,8.55,22.45,1.92,0.86,4.65,0.55,3.18,,,27.05,84.0,0.3,354.0,15.75,760.0,,0.0
2020-11-18 19:00:00,2020-11-18 20:00:00,4.0,16.75,3.17,12.62,9.28,20.67,1.0,0.84,6.62,0.38,3.12,,,27.02,84.0,0.3,354.0,15.75,760.0,,0.0
2020-11-18 20:00:00,2020-11-18 21:00:00,7.0,13.5,2.82,12.7,9.08,20.52,3.25,0.32,6.92,0.3,2.8,,,27.75,84.0,0.3,354.0,15.75,760.0,,0.0
2020-11-18 21:00:00,2020-11-18 22:00:00,7.0,15.5,3.08,14.22,10.08,21.2,4.8,0.03,3.04,0.38,4.37,,,27.82,84.0,0.3,354.0,15.75,760.0,,0.0
2020-11-18 22:00:00,2020-11-18 23:00:00,7.0,17.0,3.27,24.5,15.7,24.23,4.75,0.05,0.82,0.27,3.42,,,27.8,85.0,0.3,354.0,15.75,760.0,,0.0
2020-11-18 23:00:00,2020-11-19 00:00:00,8.0,17.75,2.98,24.57,15.5,24.85,5.35,0.07,7.29,,1.27,,,27.9,84.25,0.3,354.0,15.75,760.25,,0.0
2020-11-19 00:00:00,2020-11-19 01:00:00,10.25,19.5,3.48,30.57,19.1,24.53,3.45,0.14,9.4,,0.85,,,27.55,85.25,0.3,354.0,15.75,760.5,,0.0
2020-11-19 01:00:00,2020-11-19 02:00:00,7.25,17.0,3.08,21.27,13.8,25.2,2.58,0.19,8.35,,0.88,,,27.05,85.0,0.3,354.0,15.75,760.75,,0.0
2020-11-19 02:00:00,2020-11-19 03:00:00,5.75,15.5,2.83,19.08,12.48,23.0,3.1,0.24,6.62,,0.83,,,26.95,85.0,0.3,354.0,16.0,761.0,,0.0
2020-11-19 03:00:00,2020-11-19 04:00:00,7.5,18.5,3.23,15.48,10.88,21.27,3.38,0.21,6.38,,0.8,,,26.82,84.5,0.3,354.0,15.75,760.5,,0.0
2020-11-19 04:00:00,2020-11-19 05:00:00,5.5,15.0,3.05,28.73,17.75,22.23,3.7,0.27,2.17,,0.85,,,27.45,85.75,0.3,354.0,15.75,760.75,,0.0
2020-11-19 05:00:00,2020-11-19 06:00:00,4.5,17.0,3.15,11.35,8.6,23.32,3.25,,2.62,,0.75,,,27.83,85.25,0.3,354.0,15.75,760.5,,0.0
2020-11-19 06:00:00,2020-11-19 07:00:00,6.0,13.25,2.88,18.8,12.35,26.93,5.67,,4.66,4.9,8.2,,,27.98,85.25,0.3,354.0,24.0,760.25,,0.0
2020-11-19 07:00:00,2020-11-19 08:00:00,6.0,11.75,3.0,11.18,8.43,26.58,12.68,,,3.1,20.82,,,27.88,83.5,0.3,354.0,42.0,759.0,,0.0
2020-11-19 08:00:00,2020-11-19 09:00:00,6.0,15.5,3.17,7.7,6.68,24.7,5.25,0.14,7.46,1.43,9.38,,,27.95,80.75,0.32,354.0,58.5,757.75,,0.0
2020-11-19 09:00:00,2020-11-19 10:00:00,6.0,16.75,3.05,8.45,7.0,24.57,6.18,0.28,12.15,0.5,2.93,,,27.43,77.75,0.3,354.0,67.75,755.25,,0.0
