From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-06-04 07:00:00,2022-06-04 08:00:00,91.74,217.52,4.3,53.31,55.52,2.8,5.36,1.19,9.37,,,,,,48.13,0.85,134.16,305.12,734.25,,30.12,0.0
2022-06-04 08:00:00,2022-06-04 09:00:00,89.16,242.24,3.07,42.53,43.73,36.93,8.75,1.21,15.04,,,,,,37.21,0.56,150.63,472.1,734.49,,34.25,0.07
2022-06-04 09:00:00,2022-06-04 10:00:00,83.22,236.88,3.35,32.35,34.64,53.52,11.5,1.1,22.19,,,,,,30.67,1.17,268.44,606.64,734.69,,36.41,0.03
2022-06-04 10:00:00,2022-06-04 11:00:00,75.06,214.08,9.44,39.28,49.66,0.24,6.97,1.12,28.94,,,,,,26.48,1.85,273.82,665.92,734.76,,37.64,0.0
2022-06-04 11:00:00,2022-06-04 12:00:00,60.96,204.0,2.1,22.57,18.02,0.32,5.86,0.75,32.08,,,,,,24.69,1.44,208.79,538.82,734.5,,39.19,0.1
2022-06-04 12:00:00,2022-06-04 13:00:00,54.12,179.56,2.35,19.31,21.36,0.29,5.25,0.91,32.55,,,,,,22.68,2.38,253.08,714.3,734.01,,40.9,0.06
2022-06-04 13:00:00,2022-06-04 14:00:00,46.2,161.04,2.21,15.92,17.84,0.35,3.67,0.78,31.42,,,,,,18.84,2.58,260.12,733.45,733.55,,42.27,0.0
2022-06-04 14:00:00,2022-06-04 15:00:00,29.22,135.65,2.41,12.94,15.37,0.26,2.56,0.68,30.11,,,,,,16.54,2.55,255.43,662.65,733.22,,42.76,0.0
2022-06-04 15:00:00,2022-06-04 16:00:00,26.46,120.85,2.21,12.43,14.71,0.42,2.3,0.58,33.64,,,,,,15.38,3.08,276.09,552.31,732.92,,42.69,0.0
2022-06-04 16:00:00,2022-06-04 17:00:00,23.58,117.52,2.21,12.22,14.8,0.3,2.34,0.57,38.19,,,,,,15.66,2.69,259.59,374.21,732.52,,42.35,0.0
2022-06-04 17:00:00,2022-06-04 18:00:00,25.74,123.57,1.74,16.12,17.55,0.28,2.9,0.57,48.26,,,,,,17.45,2.27,254.56,226.5,732.43,,41.4,0.0
2022-06-04 18:00:00,2022-06-04 19:00:00,28.56,125.76,2.01,37.49,37.39,0.3,5.56,0.78,53.0,,,,,,21.22,1.35,253.59,59.38,732.6,,39.36,0.0
2022-06-04 19:00:00,2022-06-04 20:00:00,37.98,176.26,2.48,95.92,92.43,0.25,7.25,1.3,41.04,,,,,,25.17,0.99,251.61,0.17,732.77,,36.99,0.0
2022-06-04 20:00:00,2022-06-04 21:00:00,58.2,247.2,2.82,112.05,107.52,0.32,6.0,1.61,30.73,,,,,,27.87,0.91,232.96,0.0,732.95,,35.83,0.0
2022-06-04 21:00:00,2022-06-04 22:00:00,52.5,227.64,2.82,76.0,74.59,0.31,5.82,1.36,29.12,,,,,,29.68,1.17,222.52,0.0,733.1,,34.95,0.0
2022-06-04 22:00:00,2022-06-04 23:00:00,60.54,222.4,2.95,53.61,53.15,0.3,5.52,1.06,31.92,,,,,,30.91,0.94,239.47,0.0,733.29,,34.18,0.0
2022-06-04 23:00:00,2022-06-05 00:00:00,47.34,181.34,2.82,43.75,44.22,0.29,5.28,1.03,30.21,,,,,,30.97,1.27,224.82,0.0,733.4,,33.65,0.0
2022-06-05 00:00:00,2022-06-05 01:00:00,54.0,191.78,2.75,44.06,44.32,0.29,6.18,0.89,30.0,,,,,,32.88,0.84,271.98,0.0,733.29,,32.49,0.0
2022-06-05 01:00:00,2022-06-05 02:00:00,51.12,158.72,3.88,61.62,62.54,0.33,5.79,0.96,21.94,,,,,,41.73,0.64,237.43,0.0,733.16,,30.07,0.0
2022-06-05 02:00:00,2022-06-05 03:00:00,59.76,168.88,4.69,66.14,67.76,0.3,6.91,1.11,20.51,,,,,,42.05,0.87,255.17,0.0,733.02,,30.36,0.0
2022-06-05 03:00:00,2022-06-05 04:00:00,77.94,200.72,4.69,65.22,66.81,0.29,6.98,1.05,18.48,,,,,,43.52,0.84,248.44,0.0,732.96,,29.86,0.0
2022-06-05 04:00:00,2022-06-05 05:00:00,65.58,162.79,2.95,66.55,65.58,0.26,6.52,1.28,12.92,,,,,,50.26,0.79,213.1,0.0,733.26,,28.36,0.0
2022-06-05 05:00:00,2022-06-05 06:00:00,90.12,214.8,3.62,54.84,55.71,0.21,8.68,1.25,14.73,,,,,,51.95,0.4,168.26,12.59,733.64,,27.82,0.07
2022-06-05 06:00:00,2022-06-05 07:00:00,93.84,210.56,6.57,57.72,63.3,0.34,7.96,1.28,17.1,,,,,,50.18,0.33,85.0,117.47,734.07,,28.83,0.3
2022-06-05 07:00:00,2022-06-05 08:00:00,93.72,243.84,3.96,52.17,54.19,0.36,5.59,1.21,24.03,,,,,,48.7,0.63,68.18,280.52,734.46,,30.51,0.12
2022-06-05 08:00:00,2022-06-05 09:00:00,87.78,262.0,2.88,42.62,43.56,0.41,4.08,1.21,34.45,,,,,,48.88,0.94,59.82,446.12,734.8,,31.75,0.0
2022-06-05 09:00:00,2022-06-05 10:00:00,91.56,253.92,2.34,33.68,34.64,0.36,4.19,1.11,45.11,,,,,,47.6,0.95,41.48,605.6,735.08,,33.19,0.16
2022-06-05 10:00:00,2022-06-05 11:00:00,82.74,229.52,2.34,31.22,32.17,0.28,3.22,1.06,60.61,,,,,,43.86,0.62,111.9,663.14,735.41,,35.67,0.14
2022-06-05 11:00:00,2022-06-05 12:00:00,71.64,224.31,1.95,24.65,25.34,0.28,2.99,0.97,67.16,,,,,,41.98,0.88,125.08,701.61,735.37,,37.37,0.5
2022-06-05 12:00:00,2022-06-05 13:00:00,63.36,197.04,1.81,22.18,22.97,0.21,3.02,0.87,72.47,,,,,,38.42,0.87,104.82,699.33,734.96,,39.1,0.22
2022-06-05 13:00:00,2022-06-05 14:00:00,55.62,180.72,1.61,16.74,17.84,0.31,5.03,0.74,77.25,,,,,,27.96,0.97,210.05,741.99,734.35,,41.39,0.07
2022-06-05 14:00:00,2022-06-05 15:00:00,43.02,147.76,1.54,14.18,15.18,0.33,5.46,0.72,77.25,,,,,,23.36,1.16,230.13,655.75,733.86,,42.36,0.0
2022-06-05 15:00:00,2022-06-05 16:00:00,43.56,145.04,1.94,13.87,15.66,0.3,5.16,0.71,79.39,,,,,,22.7,1.55,276.01,516.88,733.4,,42.4,0.0
2022-06-05 16:00:00,2022-06-05 17:00:00,41.28,141.44,4.96,20.64,26.0,0.18,5.63,0.67,80.69,,,,,,22.26,1.78,283.84,350.77,733.07,,41.95,0.0
2022-06-05 17:00:00,2022-06-05 18:00:00,40.14,142.0,2.15,19.11,20.88,0.3,4.72,0.69,74.62,,,,,,21.36,1.81,267.19,223.7,733.01,,41.24,0.0
2022-06-05 18:00:00,2022-06-05 19:00:00,37.8,151.6,1.74,42.31,41.56,0.33,6.96,0.84,77.53,,,,,,25.92,1.28,261.92,65.14,732.99,,39.18,0.36
2022-06-05 19:00:00,2022-06-05 20:00:00,45.36,203.39,2.61,75.18,73.07,0.25,8.55,1.31,63.08,,,,,,31.67,1.02,259.09,0.52,733.12,,36.66,0.04
2022-06-05 20:00:00,2022-06-05 21:00:00,73.62,261.61,4.35,162.27,156.3,0.23,9.01,1.6,41.64,,,,,,31.44,0.98,241.92,0.0,733.23,,35.75,0.0
2022-06-05 21:00:00,2022-06-05 22:00:00,76.56,275.52,2.68,77.44,75.45,0.22,7.91,1.41,51.0,,,,,,32.11,0.95,224.65,0.0,733.3,,35.37,0.0
2022-06-05 22:00:00,2022-06-05 23:00:00,69.3,239.12,2.21,79.08,75.73,0.35,9.28,1.41,41.92,,,,,,34.99,0.7,177.28,0.0,733.36,,34.25,0.0
2022-06-05 23:00:00,2022-06-06 00:00:00,68.58,243.28,3.48,72.71,72.31,0.26,8.6,1.29,30.92,,,,,,43.51,0.55,143.49,0.0,733.33,,31.52,0.0
2022-06-06 00:00:00,2022-06-06 01:00:00,80.22,246.35,3.15,54.84,55.42,0.32,9.37,1.37,18.27,,,,,,46.79,0.22,178.15,0.0,733.05,,30.66,0.04
2022-06-06 01:00:00,2022-06-06 02:00:00,75.54,231.6,5.9,40.88,45.84,0.27,5.43,1.54,1.59,,,,,,49.35,0.17,152.23,0.0,732.87,,30.2,0.26
2022-06-06 02:00:00,2022-06-06 03:00:00,86.64,243.45,6.83,45.6,51.53,0.31,9.05,1.48,5.06,,,,,,48.89,0.3,226.11,0.0,732.85,,29.97,0.0
2022-06-06 03:00:00,2022-06-06 04:00:00,84.42,214.06,3.29,54.53,55.14,0.21,16.13,1.16,25.01,,,,,,49.82,0.24,151.19,0.0,732.99,,30.03,0.0
2022-06-06 04:00:00,2022-06-06 05:00:00,82.2,203.59,4.02,54.74,56.18,0.4,11.71,1.17,27.28,,,,,,51.72,0.35,185.29,0.0,733.14,,29.79,0.0
2022-06-06 05:00:00,2022-06-06 06:00:00,78.54,209.52,3.68,64.9,65.29,0.24,5.32,1.29,15.62,,,,,,59.15,0.23,89.55,9.09,733.31,,28.71,0.27
2022-06-06 06:00:00,2022-06-06 07:00:00,94.08,248.4,3.01,56.28,56.18,0.33,7.65,1.3,20.99,,,,,,56.57,0.46,37.61,116.62,733.69,,29.02,0.22
2022-06-06 07:00:00,2022-06-06 08:00:00,102.48,305.52,2.95,36.97,38.24,0.27,5.0,1.22,26.88,,,,,,56.42,0.5,116.23,294.05,734.31,,31.02,0.31
2022-06-06 08:00:00,2022-06-06 09:00:00,87.42,266.32,2.34,33.69,34.73,0.35,3.22,1.15,31.87,,,,,,55.91,0.87,146.04,466.8,734.72,,33.18,0.0
2022-06-06 09:00:00,2022-06-06 10:00:00,84.0,230.8,1.95,29.99,30.75,0.35,1.47,1.07,48.05,,,,,,50.5,0.48,147.45,602.97,734.99,,35.8,0.38
2022-06-06 10:00:00,2022-06-06 11:00:00,77.94,209.05,1.61,25.06,25.53,0.36,1.44,1.02,57.77,,,,,,47.05,1.2,89.94,657.05,735.15,,37.28,0.12
2022-06-06 11:00:00,2022-06-06 12:00:00,70.32,214.4,1.68,21.46,22.59,0.23,2.09,0.91,65.62,,,,,,42.1,0.83,82.72,685.43,734.91,,38.78,0.18
2022-06-06 12:00:00,2022-06-06 13:00:00,56.22,196.4,1.54,19.41,20.41,0.38,2.36,0.8,70.89,,,,,,36.59,0.87,141.69,688.81,734.36,,40.34,0.02
2022-06-06 13:00:00,2022-06-06 14:00:00,56.1,178.07,1.34,20.85,21.26,0.29,3.44,0.8,70.94,,,,,,32.2,0.83,78.58,668.96,733.64,,41.49,0.0
2022-06-06 14:00:00,2022-06-06 15:00:00,48.0,167.39,0.94,18.9,18.88,0.3,4.76,0.81,71.67,,,,,,23.77,1.55,254.84,611.74,733.02,,42.69,0.0
2022-06-06 15:00:00,2022-06-06 16:00:00,47.52,181.87,1.61,14.38,15.66,0.3,3.42,0.74,49.72,,,,,,17.07,1.94,240.54,517.76,732.6,,42.86,0.0
2022-06-06 16:00:00,2022-06-06 17:00:00,33.36,160.56,4.35,18.8,23.25,0.32,2.82,0.78,36.24,,,,,,15.66,2.81,234.39,358.93,732.39,,42.21,0.0
2022-06-06 17:00:00,2022-06-06 18:00:00,28.32,166.08,1.27,17.46,17.75,0.33,4.09,0.66,43.89,,,,,,17.73,2.23,234.19,216.57,732.21,,41.36,0.0
2022-06-06 18:00:00,2022-06-06 19:00:00,33.3,171.04,1.88,57.1,55.04,0.34,5.85,0.89,59.05,,,,,,21.49,0.96,263.69,54.32,732.42,,39.33,0.0
2022-06-06 19:00:00,2022-06-06 20:00:00,46.38,212.72,2.48,112.56,107.14,0.26,6.28,1.3,29.64,,,,,,26.59,0.19,169.49,0.14,732.65,,36.19,0.0
2022-06-06 20:00:00,2022-06-06 21:00:00,54.36,212.5,18.96,203.55,214.95,0.35,8.35,2.15,6.83,,,,,,31.7,0.2,195.71,0.0,732.95,,34.3,0.0
2022-06-06 21:00:00,2022-06-06 22:00:00,76.68,321.68,20.7,207.04,220.45,0.29,7.71,2.13,3.48,,,,,,33.66,0.27,225.93,0.0,733.12,,33.55,0.01
2022-06-06 22:00:00,2022-06-06 23:00:00,77.04,303.04,8.91,142.04,143.87,0.28,6.88,1.42,13.06,,,,,,32.67,0.08,94.02,0.0,733.18,,32.98,0.09
2022-06-06 23:00:00,2022-06-07 00:00:00,51.12,196.96,32.43,181.78,213.33,0.3,5.09,1.83,4.0,,,,,,36.94,0.12,81.39,0.0,733.01,,32.8,0.0
2022-06-07 00:00:00,2022-06-07 01:00:00,72.54,245.6,17.29,141.93,155.54,0.21,5.5,1.73,4.04,,,,,,39.41,0.23,62.23,0.0,732.76,,32.5,0.16
2022-06-07 01:00:00,2022-06-07 02:00:00,85.92,266.48,4.29,104.14,102.69,0.24,5.09,1.38,8.99,,,,,,46.59,0.18,13.32,0.0,732.62,,31.33,0.14
2022-06-07 02:00:00,2022-06-07 03:00:00,72.24,209.84,2.01,51.04,50.3,0.34,2.72,0.89,22.68,,,,,,51.26,0.4,90.11,0.0,732.36,,31.52,0.0
2022-06-07 03:00:00,2022-06-07 04:00:00,58.62,159.02,1.68,26.8,27.23,0.31,3.19,0.93,32.64,,,,,,51.85,0.76,126.77,0.0,732.33,,31.78,0.0
2022-06-07 04:00:00,2022-06-07 05:00:00,61.5,170.08,1.94,48.06,47.16,0.27,4.79,1.13,24.73,,,,,,54.96,0.1,32.39,0.0,732.56,,30.69,0.0
2022-06-07 05:00:00,2022-06-07 06:00:00,82.32,190.67,2.34,46.73,45.93,0.25,2.1,0.96,20.12,,,,,,60.5,0.38,46.31,10.07,732.91,,29.79,0.0
2022-06-07 06:00:00,2022-06-07 07:00:00,60.84,184.24,1.94,36.05,35.97,0.38,0.99,0.92,22.31,,,,,,65.36,0.55,101.84,82.27,733.55,,29.89,0.0
2022-06-07 07:00:00,2022-06-07 08:00:00,70.2,251.16,2.21,30.3,31.41,0.28,1.02,0.94,21.2,,,,,,67.88,0.71,106.15,192.09,733.96,,30.79,0.75
2022-06-07 08:00:00,2022-06-07 09:00:00,62.82,197.05,1.75,24.13,24.86,0.33,1.0,0.91,24.01,,,,,,66.49,1.13,99.18,405.63,734.15,,32.41,0.45
2022-06-07 09:00:00,2022-06-07 10:00:00,62.76,176.69,1.81,21.67,22.97,0.27,0.94,0.87,32.55,,,,,,61.7,1.12,115.96,531.07,734.16,,34.17,0.14
2022-06-07 10:00:00,2022-06-07 11:00:00,,156.24,1.94,21.05,22.11,0.31,0.92,0.83,44.79,,,,,,55.37,0.89,134.11,600.56,734.1,,36.17,0.36
2022-06-07 11:00:00,2022-06-07 12:00:00,263.22,,1.48,19.41,19.74,0.16,1.03,0.78,52.9,,,,,,50.81,0.92,111.38,645.88,733.76,,37.42,0.0
2022-06-07 12:00:00,2022-06-07 13:00:00,449.76,464.13,2.35,28.24,29.61,0.23,1.3,0.78,55.2,,,,,,43.94,0.81,101.73,653.76,733.31,,38.91,0.0
2022-06-07 13:00:00,2022-06-07 14:00:00,48.24,162.55,1.14,18.8,19.07,0.33,1.67,0.72,69.92,,,,,,36.27,1.05,130.53,649.61,732.86,,40.49,0.0
2022-06-07 14:00:00,2022-06-07 15:00:00,44.82,155.31,0.94,14.58,14.62,0.34,3.12,0.81,40.14,,,,,,29.4,1.6,252.92,590.54,732.4,,41.13,0.0
2022-06-07 15:00:00,2022-06-07 16:00:00,47.88,179.92,0.47,14.79,14.42,0.36,4.04,0.72,61.6,,,,,,26.38,1.24,248.72,460.84,732.12,,41.55,0.0
2022-06-07 16:00:00,2022-06-07 17:00:00,49.2,178.15,0.74,14.17,13.95,0.34,4.33,0.73,44.23,,,,,,25.02,1.92,254.19,302.42,731.92,,41.27,0.0
2022-06-07 17:00:00,2022-06-07 18:00:00,48.3,189.68,11.86,28.55,43.18,0.32,5.59,0.77,18.92,,,,,,26.68,1.75,252.14,162.46,731.92,,40.02,0.01
2022-06-07 18:00:00,2022-06-07 19:00:00,47.88,190.0,5.49,28.55,34.35,0.29,7.12,0.83,3.25,,,,,,32.22,1.05,259.11,34.64,732.05,,38.26,0.19
2022-06-07 19:00:00,2022-06-07 20:00:00,62.28,284.64,4.76,67.27,68.71,0.35,11.21,1.3,17.96,,,,,,36.39,0.86,256.88,0.04,732.2,,36.92,0.0
2022-06-07 20:00:00,2022-06-07 21:00:00,91.68,334.64,3.88,130.43,126.12,0.29,13.84,2.06,29.71,,,,,,40.23,0.3,273.74,0.0,732.26,,35.47,0.0
2022-06-07 21:00:00,2022-06-07 22:00:00,100.08,346.16,5.43,97.97,98.22,0.34,8.81,2.06,10.53,,,,,,42.8,0.46,244.71,0.0,732.4,,34.86,0.0
2022-06-07 22:00:00,2022-06-07 23:00:00,106.38,377.52,8.51,49.2,57.13,0.41,6.05,1.75,,,,,,,42.0,0.26,146.13,0.0,732.61,,34.77,0.0
2022-06-07 23:00:00,2022-06-08 00:00:00,85.08,287.12,13.6,62.85,77.15,0.29,7.56,2.02,,,,,,,48.69,0.26,65.15,0.0,732.72,,34.14,0.0
2022-06-08 00:00:00,2022-06-08 01:00:00,116.22,441.2,18.83,75.48,96.23,0.27,9.01,2.27,,,,,,,49.14,0.3,97.26,0.0,732.59,,33.59,0.0
2022-06-08 01:00:00,2022-06-08 02:00:00,108.72,367.04,20.91,75.59,99.45,0.29,10.52,2.33,,,,,,,53.63,0.17,26.43,0.0,732.64,,32.41,0.0
2022-06-08 02:00:00,2022-06-08 03:00:00,116.76,348.5,22.18,71.17,96.99,0.43,12.33,2.3,,,,,,,53.25,0.26,64.31,0.0,732.43,,31.87,0.0
2022-06-08 03:00:00,2022-06-08 04:00:00,110.16,309.44,21.37,60.18,86.08,0.36,13.66,2.14,,,,,,,58.48,0.58,91.42,0.0,732.43,,31.52,0.0
2022-06-08 04:00:00,2022-06-08 05:00:00,76.32,218.4,20.17,49.09,73.92,0.41,14.85,1.97,,,,,,,58.01,0.48,96.6,0.0,732.58,,31.42,0.0
2022-06-08 05:00:00,2022-06-08 06:00:00,78.6,227.2,20.51,48.38,74.12,0.2,15.82,1.9,,,,,,,66.18,0.64,144.85,8.49,732.85,,30.34,0.0
2022-06-08 06:00:00,2022-06-08 07:00:00,76.8,222.63,20.7,47.55,72.97,0.33,15.74,1.76,,,,,,,71.01,0.62,193.92,82.99,733.38,,30.17,0.0
2022-06-08 07:00:00,2022-06-08 08:00:00,68.46,208.96,19.83,44.88,69.47,0.36,16.07,1.67,,,,,,,65.4,0.67,71.39,203.88,733.72,,31.6,0.0
2022-06-08 08:00:00,2022-06-08 09:00:00,70.5,222.25,5.09,28.86,34.16,0.37,7.54,1.66,,,,,,,57.31,0.41,95.74,282.52,733.8,,33.18,0.0
2022-06-08 09:00:00,2022-06-08 10:00:00,83.46,269.67,4.42,23.72,28.28,0.32,6.77,1.47,4.95,,,,,,52.49,0.77,111.03,515.87,733.92,,35.09,0.0
2022-06-08 10:00:00,2022-06-08 11:00:00,78.9,265.28,5.23,18.18,24.3,0.24,5.72,1.55,3.77,,,,,,44.47,1.24,246.51,596.16,733.75,,36.59,0.0
2022-06-08 11:00:00,2022-06-08 12:00:00,68.1,253.35,6.3,20.44,27.8,0.36,8.15,1.39,1.47,,,,,,40.45,2.21,293.47,647.38,733.39,,37.85,0.0
2022-06-08 12:00:00,2022-06-08 13:00:00,63.54,284.32,7.97,23.31,32.55,0.33,10.08,1.24,,,,,,,34.48,2.46,255.11,654.96,732.92,,39.27,0.0
2022-06-08 13:00:00,2022-06-08 14:00:00,57.18,316.72,9.98,26.29,37.77,0.27,12.65,1.15,,,,,,,27.74,2.73,278.32,641.51,732.47,,40.54,0.0
2022-06-08 14:00:00,2022-06-08 15:00:00,61.38,318.24,11.19,29.17,43.08,0.33,15.21,1.09,,,,,,,26.48,3.24,265.44,582.87,732.07,,40.61,0.0
2022-06-08 15:00:00,2022-06-08 16:00:00,58.74,395.04,10.65,30.91,43.46,0.38,17.32,1.01,,,,,,,26.72,3.31,258.83,496.04,731.72,,40.16,0.0
2022-06-08 16:00:00,2022-06-08 17:00:00,54.36,375.6,9.85,30.4,42.23,0.28,18.88,0.92,,,,,,,25.44,3.11,257.1,348.5,731.33,,40.08,0.0
2022-06-08 17:00:00,2022-06-08 18:00:00,54.3,241.09,9.84,31.08,42.73,0.32,21.44,0.94,,,,,,,27.82,2.31,260.52,178.61,731.11,,39.43,0.0
2022-06-08 18:00:00,2022-06-08 19:00:00,59.46,228.0,11.72,33.69,47.45,0.42,23.34,1.13,,,,,,,31.97,1.06,252.7,41.89,731.15,,38.13,0.0
2022-06-08 19:00:00,2022-06-08 20:00:00,79.2,274.35,14.21,40.67,57.89,0.4,24.56,1.48,,,,,,,35.05,0.79,213.15,0.08,731.29,,36.98,0.26
2022-06-08 20:00:00,2022-06-08 21:00:00,91.62,305.4,17.96,49.09,70.89,0.38,25.32,1.9,,,,,,,36.29,0.33,192.7,0.0,731.6,,35.96,0.14
2022-06-08 21:00:00,2022-06-08 22:00:00,87.12,285.7,22.11,58.95,86.08,0.3,25.75,2.37,,,,,,,36.85,0.43,191.25,0.0,731.83,,35.49,0.0
2022-06-08 22:00:00,2022-06-08 23:00:00,91.8,269.45,27.07,67.47,100.59,0.39,25.87,2.9,,,,,,,38.01,0.79,181.49,0.0,732.02,,35.29,0.0
2022-06-08 23:00:00,2022-06-09 00:00:00,95.34,312.05,25.79,55.66,87.97,0.23,26.32,2.79,,,,,,,36.85,1.44,193.81,0.0,732.07,,34.97,0.0
2022-06-09 00:00:00,2022-06-09 01:00:00,82.8,276.95,23.52,49.4,78.77,0.29,25.91,2.39,,,,,,,37.04,1.24,210.38,0.0,731.9,,34.13,0.06
2022-06-09 01:00:00,2022-06-09 02:00:00,72.36,232.7,23.32,49.81,78.96,0.3,25.47,2.09,,,,,,,43.01,0.83,170.03,0.0,731.92,,32.16,0.14
2022-06-09 02:00:00,2022-06-09 03:00:00,77.88,216.05,21.37,38.92,66.24,0.39,25.11,1.92,,,,,,,47.29,0.29,115.33,0.0,731.69,,31.09,0.0
2022-06-09 03:00:00,2022-06-09 04:00:00,77.88,211.75,19.57,33.89,59.03,0.32,24.97,1.83,,,,,,,49.77,0.3,72.71,0.0,731.45,,30.53,0.0
2022-06-09 04:00:00,2022-06-09 05:00:00,72.9,203.2,17.82,30.91,53.43,0.34,24.78,1.77,,,,,,,49.43,0.16,43.95,0.0,731.52,,30.72,0.0
2022-06-09 05:00:00,2022-06-09 06:00:00,71.04,189.1,19.43,36.36,60.83,0.34,24.11,1.76,,,,,,,53.89,0.13,96.81,10.24,731.72,,29.97,0.0
2022-06-09 06:00:00,2022-06-09 07:00:00,75.42,213.75,21.17,41.18,67.85,0.31,24.51,1.87,,,,,,,52.41,0.69,125.29,105.29,732.22,,30.9,0.0
2022-06-09 07:00:00,2022-06-09 08:00:00,91.56,267.25,20.37,38.82,64.91,0.33,25.6,1.9,,,,,,,50.9,0.46,93.08,225.77,732.71,,31.77,0.16
2022-06-09 08:00:00,2022-06-09 09:00:00,86.16,250.0,19.56,34.3,59.22,0.31,26.97,1.97,,,,,,,43.22,0.32,113.71,392.89,733.05,,35.01,0.14
2022-06-09 09:00:00,2022-06-09 10:00:00,89.64,258.35,18.81,33.69,57.89,0.43,28.37,2.05,,,,,,,34.7,0.82,212.89,529.64,733.29,,36.97,0.03
2022-06-09 10:00:00,2022-06-09 11:00:00,83.34,175.78,18.01,29.97,52.78,0.31,29.66,2.02,,,,,,,29.91,2.03,279.17,622.66,733.35,,37.84,0.07
2022-06-09 11:00:00,2022-06-09 12:00:00,66.12,117.57,15.61,28.04,47.93,0.29,30.83,1.87,,,,,,,26.21,2.46,271.56,670.87,733.16,,39.34,0.04
2022-06-09 12:00:00,2022-06-09 13:00:00,49.5,103.8,12.66,24.54,40.52,0.26,30.49,1.54,,,,,,,24.2,3.31,261.89,687.63,732.86,,40.2,0.26
2022-06-09 13:00:00,2022-06-09 14:00:00,42.0,104.94,10.99,23.0,36.53,0.38,30.34,1.34,,,,,,,23.21,2.71,272.12,686.48,732.55,,40.95,0.0
2022-06-09 14:00:00,2022-06-09 15:00:00,33.78,89.55,9.11,21.57,32.74,0.31,31.24,1.15,,,,,,,21.82,2.94,270.91,624.02,732.15,,41.4,0.0
2022-06-09 15:00:00,2022-06-09 16:00:00,32.52,81.6,9.58,20.95,33.02,0.27,32.74,1.13,,,,,,,21.08,2.43,258.85,513.93,731.67,,41.8,0.0
2022-06-09 16:00:00,2022-06-09 17:00:00,31.26,74.61,9.38,21.98,33.69,0.4,34.55,1.22,,,,,,,22.76,2.54,242.98,341.57,731.2,,41.43,0.0
2022-06-09 17:00:00,2022-06-09 18:00:00,30.42,71.82,10.79,22.8,36.34,0.37,37.18,1.42,,,,,,,24.54,1.73,251.56,184.78,731.0,,40.62,0.0
2022-06-09 18:00:00,2022-06-09 19:00:00,45.12,80.25,13.06,27.63,43.75,0.27,38.36,1.63,,,,,,,29.83,0.72,278.58,43.93,731.23,,38.71,0.0
2022-06-09 19:00:00,2022-06-09 20:00:00,50.28,103.05,19.9,47.55,72.22,0.33,38.29,2.02,,,,,,,33.93,0.19,195.52,0.15,731.47,,36.62,0.0
2022-06-09 20:00:00,2022-06-09 21:00:00,58.8,105.75,31.49,61.72,101.73,0.46,37.72,2.56,,,,,,,36.79,0.2,194.06,0.0,731.86,,35.7,0.0
2022-06-09 21:00:00,2022-06-09 22:00:00,75.36,135.87,39.7,71.6,122.74,0.39,37.08,3.23,,,,,,,35.28,0.3,126.46,0.0,732.01,,35.93,0.0
2022-06-09 22:00:00,2022-06-09 23:00:00,76.5,121.89,41.67,76.72,129.73,0.4,35.91,3.71,,,,,,,35.16,0.74,126.34,0.0,732.22,,36.27,0.0
2022-06-09 23:00:00,2022-06-10 00:00:00,79.32,140.91,42.88,69.63,124.79,0.47,35.78,3.6,,,,,,,41.74,0.57,67.9,0.0,732.49,,34.48,0.0
2022-06-10 00:00:00,2022-06-10 01:00:00,87.54,130.5,37.46,54.12,103.44,0.39,35.9,3.08,,,,,,,48.41,0.94,106.33,0.0,732.62,,32.18,0.0
2022-06-10 01:00:00,2022-06-10 02:00:00,70.68,105.03,30.02,38.82,78.39,0.29,34.45,2.58,,,,,,,46.47,0.79,91.06,0.0,732.6,,32.25,0.0
2022-06-10 02:00:00,2022-06-10 03:00:00,60.42,94.71,24.92,32.55,65.1,0.37,32.56,2.26,,,,,,,47.46,0.19,65.07,0.0,732.29,,31.91,0.0
2022-06-10 03:00:00,2022-06-10 04:00:00,58.56,82.98,22.98,29.38,59.5,0.33,31.59,2.07,,,,,,,48.93,0.5,176.26,0.0,732.39,,31.62,0.0
2022-06-10 04:00:00,2022-06-10 05:00:00,53.7,82.53,22.71,30.5,59.88,0.39,30.86,1.97,,,,,,,52.27,0.3,97.14,0.0,732.38,,31.09,0.0
2022-06-10 05:00:00,2022-06-10 06:00:00,60.66,83.85,21.64,30.71,59.03,0.3,30.66,1.9,,,,,,,50.62,0.47,115.53,1.29,732.61,,31.17,0.45
2022-06-10 06:00:00,2022-06-10 07:00:00,58.92,94.83,21.1,28.45,55.99,0.36,30.04,1.82,,,,,,,56.73,0.76,77.75,15.6,733.15,,30.3,0.42
2022-06-10 07:00:00,2022-06-10 08:00:00,57.72,91.62,20.37,28.35,55.23,0.36,28.89,1.79,,,,,,,62.81,0.98,99.15,161.63,733.59,,30.15,0.03
