From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2019-09-24 17:00:00,2019-09-24 18:00:00,18.75,63.75,2.38,33.25,19.6,6.47,6.77,1.21,28.45,,73.75,0.65,80.25,17.75,717.75,30.07,0.0
2019-09-24 18:00:00,2019-09-24 19:00:00,38.0,92.75,2.0,42.02,24.0,8.05,8.68,1.14,33.4,,77.25,0.53,99.25,19.0,718.5,29.4,0.0
2019-09-24 19:00:00,2019-09-24 20:00:00,39.0,78.0,2.08,33.73,19.6,8.1,4.1,1.25,16.22,,80.0,0.9,101.0,21.0,719.75,28.95,0.0
2019-09-24 20:00:00,2019-09-24 21:00:00,23.5,61.5,2.6,28.02,17.02,7.18,2.42,1.14,23.17,,81.0,1.1,83.5,18.75,720.25,28.55,0.0
2019-09-24 21:00:00,2019-09-24 22:00:00,23.0,56.33,1.7,22.28,13.23,8.38,1.4,0.96,32.4,,82.0,1.25,92.25,20.25,721.0,28.15,0.0
2019-09-24 22:00:00,2019-09-24 23:00:00,24.25,51.25,0.55,14.72,8.3,8.62,2.43,0.73,40.2,,83.0,1.35,95.5,19.5,720.25,27.95,0.0
2019-09-24 23:00:00,2019-09-25 00:00:00,19.0,40.5,0.65,12.17,7.03,7.95,3.37,0.6,33.55,,82.5,0.72,138.25,17.75,720.0,27.6,0.0
2019-09-25 00:00:00,2019-09-25 01:00:00,17.0,37.5,0.68,20.35,11.38,7.58,4.6,0.41,21.02,,83.0,0.45,167.5,14.25,719.5,26.83,0.0
2019-09-25 01:00:00,2019-09-25 02:00:00,10.25,22.25,0.43,14.68,8.12,8.18,5.75,0.34,20.25,,82.5,0.85,132.25,15.5,719.0,26.25,0.0
2019-09-25 02:00:00,2019-09-25 03:00:00,7.5,16.75,0.25,14.52,7.9,8.3,5.8,0.33,24.93,,83.25,0.9,101.75,16.0,718.75,26.17,0.0
2019-09-25 03:00:00,2019-09-25 04:00:00,5.25,15.0,0.55,11.93,6.8,7.8,4.7,0.28,27.43,,84.75,0.7,103.75,19.25,719.0,25.77,0.0
2019-09-25 04:00:00,2019-09-25 05:00:00,3.25,11.75,0.55,12.0,6.83,7.17,3.12,0.29,16.12,,85.75,0.38,98.25,19.0,719.0,25.58,0.0
2019-09-25 05:00:00,2019-09-25 06:00:00,4.0,12.5,0.5,11.55,6.55,7.05,1.73,0.3,15.3,,86.0,0.33,91.5,16.75,719.75,25.58,0.0
2019-09-25 06:00:00,2019-09-25 07:00:00,5.5,18.25,0.9,14.15,8.25,6.95,3.6,0.36,17.25,,85.5,0.65,101.5,34.5,720.0,25.9,0.0
2019-09-25 07:00:00,2019-09-25 08:00:00,13.75,27.5,2.38,15.28,10.07,6.83,5.92,0.54,16.52,,83.75,1.43,101.75,229.75,721.0,26.53,0.0
2019-09-25 08:00:00,2019-09-25 09:00:00,23.75,46.25,5.1,17.73,13.58,6.85,12.88,0.59,15.43,,79.75,1.2,108.5,600.25,721.25,27.8,0.0
2019-09-25 09:00:00,2019-09-25 10:00:00,18.0,51.25,6.92,18.25,15.35,6.7,23.25,0.52,23.45,,75.0,1.8,103.0,665.5,722.0,28.9,0.0
2019-09-25 10:00:00,2019-09-25 11:00:00,12.5,50.0,7.33,19.08,16.12,6.45,22.87,0.66,30.43,,69.5,1.32,89.5,677.0,721.75,30.55,0.0
2019-09-25 11:00:00,2019-09-25 12:00:00,13.0,59.75,4.23,16.7,12.33,6.5,13.6,0.66,35.77,,64.75,1.7,82.75,716.75,720.75,31.62,0.0
2019-09-25 12:00:00,2019-09-25 13:00:00,11.0,55.5,7.85,19.15,16.55,12.3,20.02,0.76,34.85,,63.25,1.6,83.75,710.25,719.75,31.7,0.0
2019-09-25 13:00:00,2019-09-25 14:00:00,13.75,61.25,3.47,16.0,11.35,6.08,10.05,0.72,51.35,,62.0,1.82,84.25,723.0,718.5,32.38,0.0
2019-09-25 14:00:00,2019-09-25 15:00:00,13.0,56.25,3.03,16.08,11.0,5.18,6.4,0.69,58.03,,60.5,1.6,88.0,697.5,717.5,32.77,0.0
2019-09-25 15:00:00,2019-09-25 16:00:00,,54.0,3.12,16.62,11.38,4.88,7.1,0.62,52.95,,64.5,1.92,89.75,614.75,717.25,31.72,1.45
2019-09-25 16:00:00,2019-09-25 17:00:00,,37.25,2.05,15.45,9.88,5.05,5.78,0.7,43.38,,84.25,1.25,84.25,165.75,718.0,26.88,1.0
2019-09-25 17:00:00,2019-09-25 18:00:00,,16.0,4.55,28.2,18.68,5.22,5.3,0.78,19.62,,86.0,0.8,85.5,18.5,718.25,26.67,0.2
2019-09-25 18:00:00,2019-09-25 19:00:00,,26.5,3.12,23.08,14.8,6.25,5.75,0.99,21.25,,85.0,0.38,119.0,20.5,719.0,26.48,0.0
2019-09-25 19:00:00,2019-09-25 20:00:00,,39.0,2.6,21.8,13.72,6.15,3.8,1.0,14.45,,87.0,0.47,268.5,21.0,719.75,26.4,0.05
2019-09-25 20:00:00,2019-09-25 21:00:00,,40.75,2.08,20.23,12.43,7.38,5.07,0.88,14.55,,87.0,0.77,261.25,19.5,721.0,26.48,0.05
2019-09-25 21:00:00,2019-09-25 22:00:00,,65.0,2.47,27.33,16.55,8.72,28.8,1.14,8.07,,86.25,0.62,259.75,19.75,721.0,26.6,0.0
2019-09-25 22:00:00,2019-09-25 23:00:00,,86.5,3.25,23.0,14.88,8.4,23.27,0.82,18.8,,86.75,1.23,259.75,20.75,721.0,26.7,0.0
2019-09-25 23:00:00,2019-09-26 00:00:00,,54.25,1.45,20.2,11.9,6.38,14.83,0.61,24.88,,86.25,1.12,250.5,16.25,721.0,26.32,0.0
2019-09-26 00:00:00,2019-09-26 01:00:00,,28.5,0.55,10.15,5.55,5.45,7.0,0.35,25.8,,86.75,1.02,226.0,18.0,721.0,26.0,1.5
2019-09-26 01:00:00,2019-09-26 02:00:00,,11.25,0.65,6.03,3.42,4.22,5.75,0.3,34.65,,88.0,1.28,211.5,18.0,721.0,25.08,4.42
2019-09-26 02:00:00,2019-09-26 03:00:00,,8.0,0.87,6.55,3.95,4.58,5.5,0.31,25.62,,89.0,0.68,214.5,19.75,721.0,25.15,3.15
2019-09-26 03:00:00,2019-09-26 04:00:00,,4.25,,3.68,1.8,4.88,4.8,0.24,22.9,,89.0,0.57,226.5,18.5,721.0,25.12,2.2
2019-09-26 04:00:00,2019-09-26 05:00:00,,3.33,,4.65,2.27,4.38,2.85,0.23,22.73,,89.0,0.65,196.75,19.5,721.0,25.08,1.0
2019-09-26 05:00:00,2019-09-26 06:00:00,,5.75,0.43,5.5,3.28,4.47,1.85,0.24,19.3,,89.0,0.68,189.25,18.75,721.75,25.0,0.85
2019-09-26 06:00:00,2019-09-26 07:00:00,,6.5,0.3,5.67,3.1,4.35,2.88,0.3,10.07,,89.0,0.88,198.5,19.25,722.25,25.07,0.22
2019-09-26 07:00:00,2019-09-26 08:00:00,,15.75,0.2,5.92,3.33,4.05,4.57,0.41,18.32,,88.0,0.43,219.0,51.0,723.0,25.22,0.58
2019-09-26 08:00:00,2019-09-26 09:00:00,,28.5,0.78,6.55,4.1,4.1,6.0,0.47,20.2,,88.0,0.55,207.0,143.0,724.0,25.43,0.23
2019-09-26 09:00:00,2019-09-26 10:00:00,,20.0,0.45,5.18,3.15,4.05,6.22,0.36,23.55,,88.0,0.78,212.75,274.0,724.0,25.6,0.42
2019-09-26 10:00:00,2019-09-26 11:00:00,7.33,11.75,1.55,7.8,5.4,3.78,6.03,0.41,22.55,,87.25,0.8,236.0,497.75,724.0,25.98,0.42
2019-09-26 11:00:00,2019-09-26 12:00:00,6.0,13.75,0.9,6.23,4.03,4.0,2.7,0.33,18.93,,85.5,0.85,222.75,604.0,723.25,26.6,0.3
2019-09-26 12:00:00,2019-09-26 13:00:00,5.75,18.5,1.4,6.95,4.85,8.73,3.43,0.32,26.4,,85.0,0.9,231.0,596.5,722.75,26.7,0.27
2019-09-26 13:00:00,2019-09-26 14:00:00,4.75,8.25,1.62,6.05,4.52,5.08,3.15,0.33,21.15,,84.75,0.77,230.25,617.75,721.5,26.98,0.1
2019-09-26 14:00:00,2019-09-26 15:00:00,6.25,10.75,4.42,9.55,8.65,5.85,3.1,0.35,19.62,,84.0,0.72,237.5,539.0,721.0,27.18,0.05
2019-09-26 15:00:00,2019-09-26 16:00:00,13.25,18.33,1.65,9.4,6.35,6.2,4.38,0.43,24.65,,84.75,0.4,225.5,306.25,721.0,27.18,0.05
2019-09-26 16:00:00,2019-09-26 17:00:00,14.75,24.5,1.7,10.77,7.1,6.75,4.93,0.5,16.75,,85.0,0.35,198.25,247.25,720.5,27.23,0.0
2019-09-26 17:00:00,2019-09-26 18:00:00,17.25,33.25,1.0,10.95,6.65,7.33,5.38,0.59,18.33,,85.5,0.3,176.5,61.25,720.75,27.02,0.0
2019-09-26 18:00:00,2019-09-26 19:00:00,22.0,46.0,3.33,21.32,14.05,7.07,5.2,0.81,7.65,,87.0,0.3,144.75,20.0,721.25,26.73,0.0
2019-09-26 19:00:00,2019-09-26 20:00:00,32.25,44.25,10.25,27.12,22.75,8.07,3.25,0.93,6.53,,87.5,0.3,133.25,16.0,722.25,26.7,0.0
2019-09-26 20:00:00,2019-09-26 21:00:00,27.75,41.75,7.65,21.98,17.92,8.75,2.65,0.94,5.2,,88.0,0.35,148.75,15.0,723.0,26.6,0.0
2019-09-26 21:00:00,2019-09-26 22:00:00,28.25,46.25,13.95,18.57,21.23,9.45,3.55,0.69,,,87.25,0.55,122.75,18.5,723.25,26.55,0.0
2019-09-26 22:00:00,2019-09-26 23:00:00,21.75,33.75,4.4,14.53,11.3,8.25,5.42,0.54,6.08,,87.75,0.5,143.0,18.5,723.0,26.5,0.0
2019-09-26 23:00:00,2019-09-27 00:00:00,16.75,27.5,6.35,15.18,13.2,6.92,5.7,0.52,5.55,,87.5,0.57,174.5,16.75,723.0,26.58,0.0
2019-09-27 00:00:00,2019-09-27 01:00:00,11.75,18.25,1.93,7.28,5.42,6.12,5.62,0.41,9.63,,87.25,0.33,159.75,18.0,723.0,26.58,0.0
2019-09-27 01:00:00,2019-09-27 02:00:00,8.25,12.75,1.5,8.7,5.85,8.2,5.78,0.4,4.62,,87.75,0.38,164.75,19.75,722.5,26.52,0.0
2019-09-27 02:00:00,2019-09-27 03:00:00,8.25,13.5,1.02,8.07,5.1,8.95,6.7,0.36,5.58,,86.0,0.42,206.25,15.25,722.0,26.52,0.0
2019-09-27 03:00:00,2019-09-27 04:00:00,6.0,15.75,0.32,6.88,3.9,10.0,5.25,0.28,11.07,,85.25,0.55,228.75,19.75,722.0,26.32,0.0
2019-09-27 04:00:00,2019-09-27 05:00:00,,9.0,0.37,5.3,3.1,9.2,2.83,0.24,12.45,,84.75,0.6,235.5,21.75,722.0,26.23,0.0
2019-09-27 05:00:00,2019-09-27 06:00:00,4.0,10.75,0.3,5.05,2.73,8.38,3.2,0.27,18.48,,84.75,0.47,226.0,18.0,722.75,26.1,0.0
2019-09-27 06:00:00,2019-09-27 07:00:00,4.25,16.5,0.65,6.57,4.03,7.5,3.9,0.29,19.2,,84.75,0.82,244.5,27.75,723.0,26.1,0.0
2019-09-27 07:00:00,2019-09-27 08:00:00,9.25,22.5,3.45,13.4,9.93,7.22,14.05,0.53,15.17,,87.0,1.2,251.25,33.0,723.75,25.6,2.08
2019-09-27 08:00:00,2019-09-27 09:00:00,20.25,34.25,1.43,9.47,6.23,6.8,6.85,0.51,15.73,,87.75,0.45,219.25,304.75,724.0,25.8,0.78
2019-09-27 09:00:00,2019-09-27 10:00:00,15.25,28.0,1.18,6.43,4.4,6.45,7.98,0.44,17.65,,82.0,1.27,219.75,719.5,724.0,27.9,0.05
2019-09-27 10:00:00,2019-09-27 11:00:00,18.5,31.25,3.72,13.22,10.05,6.05,10.7,0.71,20.07,,78.5,1.85,259.25,607.75,724.0,28.4,0.0
2019-09-27 11:00:00,2019-09-27 12:00:00,25.75,53.0,3.83,16.13,11.7,6.33,18.95,0.57,29.57,,77.0,1.98,252.5,638.5,723.5,28.85,0.05
2019-09-27 12:00:00,2019-09-27 13:00:00,22.25,55.0,3.0,14.3,10.05,13.93,10.15,0.44,33.25,,73.25,2.07,237.75,668.75,722.25,29.68,0.0
2019-09-27 13:00:00,2019-09-27 14:00:00,14.5,35.5,2.4,16.15,10.5,6.45,8.95,0.55,36.3,,75.5,1.65,252.5,409.75,721.25,29.02,0.0
2019-09-27 14:00:00,2019-09-27 15:00:00,19.0,47.0,3.47,24.6,15.88,5.65,14.97,0.83,32.67,,77.0,1.5,255.75,338.75,720.25,28.48,0.0
2019-09-27 15:00:00,2019-09-27 16:00:00,31.0,82.75,5.93,30.2,20.88,6.33,26.43,0.99,25.7,,82.0,1.12,263.5,52.25,720.0,27.42,0.3
2019-09-27 16:00:00,2019-09-27 17:00:00,34.25,105.5,2.17,16.75,10.68,5.1,8.75,0.84,15.57,,85.75,0.48,281.0,17.75,720.0,26.52,0.35
2019-09-27 17:00:00,2019-09-27 18:00:00,19.5,41.75,4.65,26.85,18.02,6.78,6.9,0.92,14.95,,86.75,0.3,260.0,21.0,720.75,26.32,0.38
2019-09-27 18:00:00,2019-09-27 19:00:00,28.25,42.5,11.1,38.12,29.32,7.35,6.6,1.59,7.57,,87.25,0.3,64.0,16.25,721.0,26.33,0.1
2019-09-27 19:00:00,2019-09-27 20:00:00,32.5,40.0,3.88,23.12,15.45,8.9,6.4,1.02,14.2,,87.5,0.5,197.0,19.0,721.0,25.9,0.82
2019-09-27 20:00:00,2019-09-27 21:00:00,32.75,45.75,0.53,18.4,10.12,9.43,3.95,0.85,17.15,,88.25,0.32,209.5,17.25,721.75,25.52,0.42
2019-09-27 21:00:00,2019-09-27 22:00:00,27.0,41.25,0.55,13.2,7.47,9.18,3.3,0.57,15.28,,88.75,0.75,199.0,18.75,721.0,26.15,0.0
2019-09-27 22:00:00,2019-09-27 23:00:00,18.75,27.5,0.9,9.4,5.35,8.1,3.0,0.45,20.62,,88.0,0.55,240.0,18.25,721.0,26.05,0.0
2019-09-27 23:00:00,2019-09-28 00:00:00,11.75,20.75,2.58,16.4,10.8,7.38,5.5,0.48,11.55,,87.75,0.83,250.0,17.75,721.0,26.0,0.0
2019-09-28 00:00:00,2019-09-28 01:00:00,11.5,24.5,3.78,17.18,12.2,7.22,12.95,0.48,9.97,,87.0,1.03,254.0,19.5,721.0,25.95,0.0
2019-09-28 01:00:00,2019-09-28 02:00:00,11.75,26.25,0.8,9.18,5.55,6.1,7.72,0.38,20.8,,87.0,0.65,241.0,17.5,720.25,25.77,0.0
2019-09-28 02:00:00,2019-09-28 03:00:00,7.25,17.5,0.77,9.2,5.33,6.28,9.7,0.37,8.0,,87.5,0.62,243.0,18.25,720.0,25.6,1.95
2019-09-28 03:00:00,2019-09-28 04:00:00,4.25,14.75,0.37,7.55,4.22,5.8,5.7,0.31,19.27,,88.0,1.43,251.5,16.5,720.0,25.35,0.3
2019-09-28 04:00:00,2019-09-28 05:00:00,2.0,13.0,0.5,8.55,4.97,5.78,5.83,0.33,22.18,,86.75,1.93,260.0,19.5,720.0,25.3,0.55
2019-09-28 05:00:00,2019-09-28 06:00:00,5.0,19.0,0.43,7.07,4.12,5.78,6.8,0.38,19.65,,88.0,2.15,262.25,16.25,720.75,24.95,0.5
2019-09-28 06:00:00,2019-09-28 07:00:00,5.25,17.25,0.33,7.82,4.38,5.22,4.8,0.33,22.55,,88.75,0.93,277.75,16.5,721.0,24.8,0.95
2019-09-28 07:00:00,2019-09-28 08:00:00,8.5,13.75,0.45,9.0,5.15,4.8,5.67,0.41,25.38,,88.75,0.38,229.5,178.0,721.75,25.05,0.05
2019-09-28 08:00:00,2019-09-28 09:00:00,15.0,19.25,2.08,9.88,6.95,4.38,8.07,0.55,24.23,,86.25,1.32,252.75,474.75,722.0,25.9,0.0
2019-09-28 09:00:00,2019-09-28 10:00:00,10.75,19.5,2.57,8.92,6.82,4.4,11.2,0.5,24.6,,83.25,2.15,267.0,634.75,722.0,26.57,0.0
2019-09-28 10:00:00,2019-09-28 11:00:00,6.0,17.5,2.0,6.88,5.23,3.92,7.8,0.48,26.5,,80.25,2.5,268.0,723.25,722.0,27.53,0.0
2019-09-28 11:00:00,2019-09-28 12:00:00,3.0,13.75,1.53,7.43,5.2,3.77,5.7,0.47,29.0,,77.0,2.15,273.25,696.0,721.25,28.35,0.0
2019-09-28 12:00:00,2019-09-28 13:00:00,3.0,15.75,2.75,8.75,6.85,8.77,11.75,0.52,35.98,,76.5,2.35,265.5,686.5,720.25,28.55,0.0
2019-09-28 13:00:00,2019-09-28 14:00:00,2.5,36.25,2.17,7.8,5.9,4.95,13.17,0.45,29.85,,75.0,2.6,267.5,727.0,719.25,28.82,0.0
2019-09-28 14:00:00,2019-09-28 15:00:00,1.0,22.0,1.5,6.62,4.72,4.6,7.72,0.45,36.4,,73.25,2.67,266.5,648.0,718.0,29.22,0.0
2019-09-28 15:00:00,2019-09-28 16:00:00,2.0,33.25,1.62,6.9,4.97,4.42,11.38,0.52,26.1,,74.5,1.48,257.25,684.0,718.0,29.55,0.0
2019-09-28 16:00:00,2019-09-28 17:00:00,3.75,42.75,2.05,8.95,6.43,4.85,17.62,0.61,32.27,,77.0,1.32,269.25,229.5,718.0,28.88,0.05
2019-09-28 17:00:00,2019-09-28 18:00:00,10.5,48.25,2.35,13.1,8.9,4.58,9.88,0.67,21.55,,82.75,1.6,260.75,22.75,718.75,26.75,2.33
2019-09-28 18:00:00,2019-09-28 19:00:00,17.75,42.0,1.5,17.02,10.3,5.47,10.1,0.88,17.73,,88.0,0.47,215.25,19.25,719.25,25.77,0.05
2019-09-28 19:00:00,2019-09-28 20:00:00,22.25,43.0,0.92,12.15,7.2,5.92,4.62,0.65,22.43,,88.0,0.9,224.5,17.5,720.25,26.0,0.12
2019-09-28 20:00:00,2019-09-28 21:00:00,11.25,29.75,2.2,17.5,11.1,6.07,9.15,0.79,13.83,,87.0,1.48,264.0,19.0,721.0,25.87,0.0
2019-09-28 21:00:00,2019-09-28 22:00:00,10.75,30.75,1.88,11.3,7.58,6.08,7.85,0.6,22.98,,86.75,1.3,265.0,17.75,722.0,25.77,0.1
2019-09-28 22:00:00,2019-09-28 23:00:00,6.0,14.75,1.2,7.95,5.23,6.3,8.6,0.45,15.95,,88.0,1.73,266.25,18.0,722.0,25.38,1.1
2019-09-28 23:00:00,2019-09-29 00:00:00,5.25,10.75,2.83,17.32,11.48,4.67,21.33,0.63,13.57,,87.25,1.9,261.75,17.5,721.0,25.5,0.0
2019-09-29 00:00:00,2019-09-29 01:00:00,12.5,27.0,2.45,14.57,9.78,5.0,26.18,0.53,17.03,,87.0,2.08,261.5,17.0,721.0,25.42,0.0
2019-09-29 01:00:00,2019-09-29 02:00:00,12.5,22.75,0.78,10.57,6.25,3.75,22.07,0.35,34.98,,87.0,2.18,264.25,15.75,721.0,25.32,0.0
2019-09-29 02:00:00,2019-09-29 03:00:00,6.75,17.5,0.55,5.6,3.42,3.92,17.65,0.33,23.27,,87.0,2.08,267.5,19.5,720.25,25.25,0.0
2019-09-29 03:00:00,2019-09-29 04:00:00,3.0,11.25,0.2,3.3,1.85,3.72,7.38,0.33,24.65,,87.5,1.7,268.0,17.5,720.0,25.3,0.0
2019-09-29 04:00:00,2019-09-29 05:00:00,,5.0,0.38,3.52,2.17,3.55,3.6,0.29,20.43,,88.0,1.65,269.0,18.75,720.25,25.2,0.12
2019-09-29 05:00:00,2019-09-29 06:00:00,2.0,3.25,1.18,4.68,3.42,3.17,1.57,0.28,26.65,,87.25,1.75,272.5,16.25,721.0,25.23,0.0
2019-09-29 06:00:00,2019-09-29 07:00:00,2.0,7.25,0.38,4.17,2.55,3.37,1.77,0.31,37.12,,87.0,1.62,269.25,23.0,721.25,25.05,0.25
2019-09-29 07:00:00,2019-09-29 08:00:00,3.25,12.25,0.78,6.85,4.3,3.3,10.7,0.37,19.27,,85.75,1.25,262.0,155.75,722.0,25.35,0.05
2019-09-29 08:00:00,2019-09-29 09:00:00,9.5,27.5,2.12,11.25,7.73,3.72,33.5,0.51,27.27,,85.5,1.58,263.5,468.75,722.5,26.08,0.05
2019-09-29 09:00:00,2019-09-29 10:00:00,14.5,29.5,0.95,5.85,3.9,3.42,15.82,0.4,23.55,,82.75,2.23,269.0,535.0,723.0,26.77,0.0
2019-09-29 10:00:00,2019-09-29 11:00:00,7.5,13.0,0.95,5.55,3.72,3.1,12.0,0.41,28.12,,80.0,2.5,267.0,588.0,723.0,27.58,0.0
2019-09-29 11:00:00,2019-09-29 12:00:00,8.25,,1.43,7.47,5.13,2.9,8.65,0.42,28.9,,79.25,2.12,276.0,678.0,722.5,27.9,0.12
2019-09-29 12:00:00,2019-09-29 13:00:00,5.5,,1.2,5.15,3.75,8.27,5.12,0.34,40.15,,73.25,3.22,272.0,743.0,721.5,28.92,0.0
2019-09-29 13:00:00,2019-09-29 14:00:00,3.75,,1.08,5.05,3.55,3.3,4.17,0.39,39.42,,76.5,2.25,280.25,469.25,721.0,27.8,1.3
2019-09-29 14:00:00,2019-09-29 15:00:00,4.25,,1.4,9.12,5.95,3.0,3.12,0.45,44.1,,85.25,1.68,269.25,344.75,720.0,25.38,0.6
2019-09-29 15:00:00,2019-09-29 16:00:00,9.25,,2.27,11.72,8.12,3.6,8.88,0.53,42.38,,84.0,1.27,290.0,194.0,720.0,26.1,0.62
2019-09-29 16:00:00,2019-09-29 17:00:00,12.0,,0.62,9.07,5.33,2.88,7.05,0.49,47.5,,85.5,0.82,275.5,142.75,720.0,25.35,0.05
2019-09-29 17:00:00,2019-09-29 18:00:00,11.5,,2.05,19.52,12.05,3.27,7.12,0.73,23.7,,85.25,0.45,275.75,64.25,720.75,25.75,0.0
2019-09-29 18:00:00,2019-09-29 19:00:00,19.25,,4.42,18.12,13.25,3.57,8.45,0.74,14.95,,87.0,0.93,262.5,17.0,721.25,25.47,0.35
2019-09-29 19:00:00,2019-09-29 20:00:00,19.25,,1.0,23.45,13.27,4.03,27.12,0.91,28.5,,86.5,0.85,257.25,19.75,722.0,25.15,0.15
2019-09-29 20:00:00,2019-09-29 21:00:00,22.5,,1.82,38.07,21.73,5.47,51.95,1.31,18.03,,87.75,0.6,255.75,19.5,722.0,25.0,0.05
2019-09-29 21:00:00,2019-09-29 22:00:00,36.5,,1.45,30.77,17.55,4.45,48.12,0.94,23.65,,87.25,0.55,252.5,20.0,722.0,25.15,0.0
2019-09-29 22:00:00,2019-09-29 23:00:00,25.0,,1.82,20.47,12.38,3.88,25.62,0.61,27.48,,87.75,0.45,227.25,19.25,722.0,24.98,0.0
2019-09-29 23:00:00,2019-09-30 00:00:00,14.0,,1.75,24.55,14.45,3.0,14.1,0.51,26.75,,87.25,0.7,245.25,19.75,722.0,25.0,0.0
2019-09-30 00:00:00,2019-09-30 01:00:00,19.0,,1.8,25.93,15.25,4.17,40.42,0.64,15.1,,88.0,0.8,255.5,15.5,722.0,25.0,0.0
2019-09-30 01:00:00,2019-09-30 02:00:00,24.25,,1.98,22.02,13.32,4.02,26.6,0.55,15.92,,88.0,0.8,264.5,16.25,721.75,24.98,0.0
2019-09-30 02:00:00,2019-09-30 03:00:00,19.75,,3.15,22.77,14.65,2.9,20.55,0.55,22.5,,89.0,0.98,258.0,18.5,721.0,24.9,0.0
2019-09-30 03:00:00,2019-09-30 04:00:00,13.25,,3.73,20.38,13.85,4.45,30.88,0.59,6.43,,89.0,1.25,258.5,17.0,720.75,25.0,0.0
2019-09-30 04:00:00,2019-09-30 05:00:00,14.0,,5.38,17.65,13.78,4.35,25.32,0.46,13.6,,89.0,0.77,259.5,16.5,720.25,24.98,0.05
2019-09-30 05:00:00,2019-09-30 06:00:00,14.75,,3.98,18.08,12.87,4.57,29.02,0.43,7.25,,89.0,0.72,261.75,19.75,721.0,24.82,0.0
2019-09-30 06:00:00,2019-09-30 07:00:00,17.5,,2.77,16.3,10.93,4.72,27.1,0.52,10.5,,88.75,0.7,258.25,57.75,721.25,25.05,0.0
2019-09-30 07:00:00,2019-09-30 08:00:00,19.25,,4.8,13.05,10.85,4.1,37.88,0.46,15.2,,86.0,1.3,266.5,522.25,722.0,26.05,0.0
2019-09-30 08:00:00,2019-09-30 09:00:00,17.75,,1.22,5.7,4.05,3.5,14.1,0.41,21.77,,78.75,1.55,275.25,698.25,722.75,27.93,0.0
2019-09-30 09:00:00,2019-09-30 10:00:00,12.0,,2.05,11.38,7.73,2.67,10.9,0.42,26.85,,74.5,1.6,295.25,680.5,723.0,28.77,0.0
2019-09-30 10:00:00,2019-09-30 11:00:00,13.75,,3.0,11.95,8.78,3.55,12.47,0.46,35.45,,69.25,1.98,292.5,728.75,723.0,30.0,0.0
2019-09-30 11:00:00,2019-09-30 12:00:00,9.5,68.0,3.47,12.27,9.33,4.33,10.4,0.47,41.72,,63.25,2.3,292.0,720.0,722.5,31.08,0.0
2019-09-30 12:00:00,2019-09-30 13:00:00,9.25,73.0,4.2,13.85,10.75,9.57,4.33,0.47,49.93,,60.0,2.2,297.25,740.75,721.75,31.8,0.0
2019-09-30 13:00:00,2019-09-30 14:00:00,14.0,93.5,2.83,11.42,8.4,6.3,4.7,0.48,58.52,,59.75,2.43,296.0,744.5,720.5,32.17,0.0
2019-09-30 14:00:00,2019-09-30 15:00:00,17.75,108.0,2.5,13.65,9.32,6.62,4.8,0.59,64.32,,58.5,2.17,292.5,722.5,720.0,32.62,0.0
2019-09-30 15:00:00,2019-09-30 16:00:00,21.0,113.25,1.62,14.15,8.85,6.47,3.98,0.54,61.38,,62.0,1.6,299.75,539.0,719.5,31.65,0.0
2019-09-30 16:00:00,2019-09-30 17:00:00,22.5,136.5,1.67,14.18,8.9,6.1,4.28,0.59,49.17,,64.25,1.2,297.25,405.75,719.0,31.35,0.0
2019-09-30 17:00:00,2019-09-30 18:00:00,21.25,110.33,1.1,23.95,13.6,6.82,3.73,1.05,33.83,,73.0,0.6,273.5,25.25,719.0,29.2,0.0
2019-09-30 18:00:00,2019-09-30 19:00:00,30.75,118.25,0.88,18.62,10.65,9.57,3.65,0.83,42.3,,75.75,1.18,268.0,20.0,720.0,28.25,0.0
2019-09-30 19:00:00,2019-09-30 20:00:00,30.75,119.75,1.85,28.12,16.48,10.3,13.7,1.05,26.6,,78.75,0.45,267.75,17.75,720.75,27.6,0.0
2019-09-30 20:00:00,2019-09-30 21:00:00,32.0,131.33,1.0,21.5,12.25,11.15,3.75,1.2,28.9,,81.75,0.4,262.75,17.25,721.25,27.15,0.0
2019-09-30 21:00:00,2019-09-30 22:00:00,29.25,100.0,2.3,27.0,16.25,9.4,4.0,1.05,20.27,,83.5,0.38,256.0,17.25,722.0,26.75,0.0
2019-09-30 22:00:00,2019-09-30 23:00:00,32.75,137.75,5.53,34.67,22.93,9.55,38.58,1.14,12.8,,82.75,0.43,250.25,16.75,722.0,26.73,0.0
2019-09-30 23:00:00,2019-10-01 00:00:00,41.0,215.0,16.5,36.4,32.77,7.67,80.87,0.88,14.73,,84.67,0.37,252.0,17.67,722.0,26.4,0.0
2019-10-01 00:00:00,2019-10-01 01:00:00,45.5,220.5,9.9,29.27,23.6,9.4,65.6,0.68,7.55,,85.5,0.5,262.75,16.75,721.0,26.17,0.0
2019-10-01 01:00:00,2019-10-01 02:00:00,39.75,137.75,7.83,21.25,17.68,8.15,66.47,0.59,3.55,,87.0,0.85,259.5,16.75,721.0,26.12,0.0
