From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm),Xylene (),AT (degree C)
2022-12-18 09:00:00,2022-12-18 10:00:00,88.76,109.09,4.95,10.12,9.41,22.21,3.54,0.82,21.96,0.0,4.65,,,,49.98,18.33,233.48,953.0,973.4,0.0,,24.51
2022-12-18 10:00:00,2022-12-18 11:00:00,78.47,98.81,4.93,10.12,9.39,22.39,4.46,0.74,29.35,0.0,3.14,,0.09,,40.74,8.13,258.78,972.96,973.23,0.0,,24.67
2022-12-18 11:00:00,2022-12-18 12:00:00,65.75,86.09,4.88,10.2,9.39,21.39,5.27,0.73,32.37,0.0,1.42,,,,35.2,5.79,296.72,990.45,972.58,0.0,,25.4
2022-12-18 12:00:00,2022-12-18 13:00:00,51.2,71.54,4.87,10.21,9.39,21.18,5.56,0.7,32.46,0.0,1.14,,,,31.75,4.52,248.08,1004.48,971.65,0.0,,24.99
2022-12-18 13:00:00,2022-12-18 14:00:00,41.44,61.77,4.86,10.23,9.39,20.8,5.15,0.69,31.19,0.0,1.15,,,,27.44,4.79,85.62,1012.89,970.74,0.0,,24.92
2022-12-18 14:00:00,2022-12-18 15:00:00,29.64,49.98,4.85,10.24,9.39,20.75,4.73,0.68,31.5,0.0,1.19,,,,26.06,6.77,317.01,1017.27,970.13,0.0,,25.05
2022-12-18 15:00:00,2022-12-18 16:00:00,26.2,46.54,4.79,10.33,9.39,20.04,4.55,0.66,30.66,0.0,1.04,,0.07,,22.72,5.12,98.8,1017.56,969.88,0.0,,24.16
2022-12-18 16:00:00,2022-12-18 17:00:00,26.75,47.09,4.83,10.26,9.39,20.73,4.68,0.67,32.24,0.0,1.0,,0.14,,22.44,4.64,98.67,1011.6,969.97,0.0,,23.42
2022-12-18 17:00:00,2022-12-18 18:00:00,23.34,43.68,4.87,10.21,9.39,21.0,4.79,0.7,32.05,0.0,1.3,,0.19,,23.05,5.01,25.28,997.7,970.27,0.0,,22.05
2022-12-18 18:00:00,2022-12-18 19:00:00,24.39,44.73,4.91,10.18,9.41,21.29,4.96,0.83,27.99,0.0,2.09,,0.39,,26.84,5.86,33.36,977.24,970.78,0.0,,21.52
2022-12-18 19:00:00,2022-12-18 20:00:00,30.52,50.86,4.96,10.11,9.41,21.77,4.54,0.83,28.32,0.0,3.02,,0.72,,29.77,6.5,39.18,962.37,971.44,0.0,,21.51
2022-12-18 20:00:00,2022-12-18 21:00:00,32.98,53.32,4.88,10.21,9.4,21.05,4.33,0.76,31.09,0.0,2.33,,0.29,,32.5,5.9,33.08,949.27,972.01,0.0,,21.5
2022-12-18 21:00:00,2022-12-18 22:00:00,31.0,51.34,4.89,10.2,9.41,21.42,4.24,0.84,29.64,0.0,2.27,,,,33.05,5.92,33.83,941.4,972.18,0.0,,21.5
2022-12-18 22:00:00,2022-12-18 23:00:00,30.57,50.91,4.95,10.13,9.41,21.73,4.01,0.83,27.77,0.0,2.7,,0.6,,35.48,4.5,20.5,929.77,972.21,0.0,,21.5
2022-12-18 23:00:00,2022-12-19 00:00:00,33.69,54.03,4.98,10.07,9.41,22.27,3.99,0.8,27.13,0.0,2.61,,0.77,,37.08,6.0,34.04,919.64,971.97,0.0,,21.5
2022-12-19 00:00:00,2022-12-19 01:00:00,37.55,57.89,5.0,10.04,9.41,22.23,4.09,0.79,25.2,0.0,2.36,,0.21,,38.24,9.38,88.82,911.35,971.79,0.0,,21.49
2022-12-19 01:00:00,2022-12-19 02:00:00,38.33,58.67,4.97,10.08,9.41,21.94,3.74,0.81,17.26,0.0,1.94,,0.33,,43.14,17.38,161.94,900.1,971.59,0.0,,21.49
2022-12-19 02:00:00,2022-12-19 03:00:00,34.66,55.0,4.95,10.12,9.4,21.76,3.49,0.75,26.25,0.0,2.32,,0.07,,40.14,5.6,29.68,892.59,971.22,0.0,,21.48
2022-12-19 03:00:00,2022-12-19 04:00:00,33.34,53.68,4.93,10.13,9.4,21.47,3.71,0.79,25.73,0.0,1.8,,0.31,,42.01,5.33,25.89,883.86,971.04,0.0,,21.49
2022-12-19 04:00:00,2022-12-19 05:00:00,38.05,58.39,4.97,10.1,9.41,21.97,4.13,1.08,21.17,0.0,2.41,,,,45.24,5.7,28.65,877.36,971.15,0.0,,21.48
2022-12-19 05:00:00,2022-12-19 06:00:00,41.75,62.09,4.97,10.09,9.4,21.99,4.16,0.88,24.9,0.0,3.31,,,,43.55,5.0,24.09,875.29,971.39,0.0,,21.48
2022-12-19 06:00:00,2022-12-19 07:00:00,42.51,62.85,4.97,10.1,9.41,21.86,4.17,0.94,22.67,0.0,3.85,,,,44.69,5.62,28.22,869.93,971.87,0.0,,21.55
2022-12-19 07:00:00,2022-12-19 08:00:00,50.22,70.56,5.0,10.07,9.43,22.27,4.4,1.2,17.59,0.0,5.65,,1.01,,45.27,5.31,25.82,871.7,972.19,0.0,,22.47
2022-12-19 08:00:00,2022-12-19 09:00:00,60.1,80.44,5.07,9.98,9.43,22.82,4.48,1.06,26.22,0.0,6.23,,1.3,,40.1,5.02,102.33,893.9,972.69,0.0,,23.56
2022-12-19 09:00:00,2022-12-19 10:00:00,65.81,86.15,5.09,9.94,9.43,23.07,4.59,0.88,33.13,0.0,4.13,,0.81,,34.55,7.9,221.01,913.46,972.82,0.0,,24.15
2022-12-19 10:00:00,2022-12-19 11:00:00,61.51,81.85,5.06,9.97,9.42,23.34,4.45,0.79,38.78,0.0,2.5,,0.22,,30.69,8.3,210.5,937.53,972.66,0.0,,24.39
2022-12-19 11:00:00,2022-12-19 12:00:00,55.85,76.19,4.99,10.06,9.4,22.97,4.65,0.81,48.73,0.0,1.17,,,,24.45,5.86,313.84,951.49,972.09,0.0,,25.11
2022-12-19 12:00:00,2022-12-19 13:00:00,56.65,76.99,4.92,10.15,9.39,21.86,4.58,0.76,48.48,0.0,1.12,,0.06,,21.2,7.78,222.78,965.84,971.11,0.0,,24.49
2022-12-19 13:00:00,2022-12-19 14:00:00,53.28,73.62,4.89,10.19,9.4,21.39,4.61,0.75,48.63,0.0,1.55,,,,18.28,9.15,226.12,981.42,970.21,0.0,,24.58
2022-12-19 14:00:00,2022-12-19 15:00:00,47.25,67.59,4.9,10.17,9.39,21.13,4.58,0.71,47.52,0.0,1.1,,0.14,,14.99,10.23,261.47,991.79,969.66,0.0,,25.15
2022-12-19 15:00:00,2022-12-19 16:00:00,42.89,63.23,5.05,9.97,9.41,21.26,4.56,0.71,45.65,0.0,1.32,,0.02,,14.35,9.54,283.64,996.64,969.27,0.0,,24.13
2022-12-19 16:00:00,2022-12-19 17:00:00,42.8,63.13,5.01,10.03,9.4,22.65,4.33,0.76,45.31,0.0,1.42,,0.08,,14.11,13.5,265.26,987.35,969.11,0.0,,23.5
2022-12-19 17:00:00,2022-12-19 18:00:00,41.27,61.61,5.16,9.84,9.43,24.27,3.94,0.91,35.3,0.0,2.39,,0.77,,19.62,24.09,218.9,967.84,969.23,0.0,,22.09
2022-12-19 18:00:00,2022-12-19 19:00:00,40.06,60.4,5.56,9.35,9.5,26.89,3.97,1.11,25.71,0.0,3.96,,1.84,,25.94,11.04,100.25,942.64,969.62,0.0,,21.47
2022-12-19 19:00:00,2022-12-19 20:00:00,46.32,66.66,5.56,9.29,9.47,28.94,3.76,1.21,26.46,,,,,,24.17,4.56,98.43,931.61,970.37,0.0,,21.45
2022-12-19 20:00:00,2022-12-19 21:00:00,46.89,67.23,5.61,9.21,9.45,29.43,3.63,0.96,29.36,,,,,,21.68,4.39,16.49,927.72,970.97,0.0,,21.46
2022-12-19 21:00:00,2022-12-19 22:00:00,46.43,66.77,,,,,3.35,0.95,27.65,,,,,,26.03,6.35,130.66,908.56,971.41,0.0,,21.46
2022-12-19 22:00:00,2022-12-19 23:00:00,48.2,68.54,,,,,3.07,1.03,21.53,,,,,,29.94,3.39,201.35,899.77,971.5,0.0,,21.45
2022-12-19 23:00:00,2022-12-20 00:00:00,48.64,68.98,,,,,3.25,0.98,27.0,,,,,,31.09,4.8,22.62,892.29,971.25,0.0,,21.45
2022-12-20 00:00:00,2022-12-20 01:00:00,48.79,69.12,,,,,4.19,0.8,33.11,,,,,,32.38,4.3,121.92,886.58,970.86,0.0,,21.45
2022-12-20 01:00:00,2022-12-20 02:00:00,42.16,62.51,,,,,3.87,0.79,30.2,,,,,,36.94,11.74,270.6,885.64,970.59,0.0,,21.45
2022-12-20 02:00:00,2022-12-20 03:00:00,46.24,66.58,,,,,3.44,0.77,26.51,,,,,,43.54,17.95,206.07,876.02,970.43,0.0,,21.44
2022-12-20 03:00:00,2022-12-20 04:00:00,50.6,70.94,,,,,3.33,0.77,25.72,,,,,,47.1,12.53,189.92,867.44,970.44,0.0,,21.44
2022-12-20 04:00:00,2022-12-20 05:00:00,51.38,71.72,,,,,3.58,0.8,27.51,,,,,,45.81,5.83,29.55,858.59,970.61,0.0,,21.45
2022-12-20 05:00:00,2022-12-20 06:00:00,59.09,79.43,,,,,4.14,1.03,24.35,,,,,,48.57,6.15,34.11,852.02,970.95,0.0,,21.45
2022-12-20 06:00:00,2022-12-20 07:00:00,65.15,85.49,,,,,4.46,1.14,19.02,,,,,,53.12,5.39,26.95,849.7,971.36,0.0,,21.5
2022-12-20 07:00:00,2022-12-20 08:00:00,70.11,90.45,,,,,5.89,1.09,18.25,,,,,,54.1,5.13,24.95,852.76,971.88,0.0,,22.46
2022-12-20 08:00:00,2022-12-20 09:00:00,82.61,102.95,4.95,10.15,9.42,29.47,5.92,1.0,26.97,,,,,,52.1,5.62,85.3,874.87,972.37,0.0,,23.61
2022-12-20 09:00:00,2022-12-20 10:00:00,86.26,106.6,,,,,5.56,0.89,35.55,,,,,,49.12,8.39,210.69,898.47,972.47,0.0,,24.33
2022-12-20 10:00:00,2022-12-20 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 11:00:00,2022-12-20 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 12:00:00,2022-12-20 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 13:00:00,2022-12-20 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 14:00:00,2022-12-20 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 15:00:00,2022-12-20 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 16:00:00,2022-12-20 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 17:00:00,2022-12-20 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 18:00:00,2022-12-20 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 19:00:00,2022-12-20 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 20:00:00,2022-12-20 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 21:00:00,2022-12-20 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 22:00:00,2022-12-20 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 23:00:00,2022-12-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 00:00:00,2022-12-21 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 01:00:00,2022-12-21 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 02:00:00,2022-12-21 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 03:00:00,2022-12-21 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 04:00:00,2022-12-21 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 05:00:00,2022-12-21 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 06:00:00,2022-12-21 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 07:00:00,2022-12-21 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 08:00:00,2022-12-21 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 09:00:00,2022-12-21 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 10:00:00,2022-12-21 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 11:00:00,2022-12-21 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 12:00:00,2022-12-21 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 13:00:00,2022-12-21 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-12-21 14:00:00,2022-12-21 15:00:00,40.04,60.38,,,,,4.56,0.67,42.35,0.0,1.0,,,,16.17,5.55,292.12,1017.57,969.82,0.0,,24.32
2022-12-21 15:00:00,2022-12-21 16:00:00,41.8,62.14,3.47,12.24,9.33,9.21,4.5,0.67,39.99,0.0,0.99,,0.05,,17.19,9.65,238.65,1018.33,969.51,0.0,,24.21
2022-12-21 16:00:00,2022-12-21 17:00:00,42.99,63.33,3.45,12.27,9.33,9.15,4.43,0.71,34.78,0.0,1.15,,,,18.11,10.22,189.53,1013.1,969.32,0.0,,23.47
2022-12-21 17:00:00,2022-12-21 18:00:00,41.88,62.22,3.45,12.26,9.33,9.14,4.04,1.11,20.4,0.0,2.13,,0.64,,22.14,23.32,193.11,986.0,969.42,0.0,,22.03
2022-12-21 18:00:00,2022-12-21 19:00:00,45.45,65.79,3.45,12.26,9.33,9.14,3.89,1.73,2.62,0.0,10.46,,0.04,,27.23,21.52,183.89,945.96,969.96,0.0,,21.46
2022-12-21 19:00:00,2022-12-21 20:00:00,52.38,72.72,3.46,12.25,9.33,9.15,3.69,1.68,2.42,,,,,,28.38,6.26,88.73,933.44,970.63,0.0,,21.46
2022-12-21 20:00:00,2022-12-21 21:00:00,57.34,77.68,3.46,12.25,9.33,9.16,3.81,2.38,1.1,,,,,,32.05,7.84,85.3,923.32,971.47,0.0,,21.45
2022-12-21 21:00:00,2022-12-21 22:00:00,63.56,83.91,3.46,12.25,9.33,9.16,3.46,1.29,15.03,,,,,,31.15,9.79,220.07,923.61,971.99,0.0,,21.44
2022-12-21 22:00:00,2022-12-21 23:00:00,66.69,87.02,3.46,12.25,9.33,9.16,3.39,1.19,14.98,,,,,,33.71,4.62,103.11,909.95,971.97,0.0,,21.45
2022-12-21 23:00:00,2022-12-22 00:00:00,58.41,78.75,3.46,12.25,9.33,9.16,3.03,0.91,21.53,,,,,,33.08,4.78,18.0,899.33,971.72,0.0,,21.45
2022-12-22 00:00:00,2022-12-22 01:00:00,48.26,68.6,4.99,10.03,9.38,13.96,3.0,0.86,20.31,,,,,,34.07,7.28,49.88,892.74,971.35,0.0,,21.45
2022-12-22 01:00:00,2022-12-22 02:00:00,46.72,67.06,5.0,10.0,9.38,14.0,3.02,0.83,19.57,,,,,,35.24,5.25,30.1,888.13,970.97,0.0,,21.44
2022-12-22 02:00:00,2022-12-22 03:00:00,49.65,69.99,5.0,10.0,9.38,14.0,3.08,0.77,20.88,,,,,,37.36,5.08,109.25,884.34,970.33,0.0,,21.45
2022-12-22 03:00:00,2022-12-22 04:00:00,47.17,67.51,5.0,10.0,9.38,14.0,3.43,0.75,23.55,,,,,,39.86,6.44,225.84,888.91,970.1,0.0,,21.45
2022-12-22 04:00:00,2022-12-22 05:00:00,42.75,63.1,5.0,10.0,9.38,14.0,3.27,0.75,26.8,,,,,,41.42,24.93,266.13,875.54,970.23,0.0,,21.45
2022-12-22 05:00:00,2022-12-22 06:00:00,40.82,61.16,5.0,10.01,9.38,13.99,3.21,0.78,25.66,,,,,,44.01,23.56,295.3,866.44,970.39,0.0,,21.45
2022-12-22 06:00:00,2022-12-22 07:00:00,43.47,63.81,5.0,10.0,9.38,13.99,3.23,0.81,23.94,,,,,,46.59,5.01,26.3,868.77,970.83,0.0,,21.5
2022-12-22 07:00:00,2022-12-22 08:00:00,50.23,70.57,4.99,10.01,9.38,13.98,3.53,1.06,16.77,,,,,,47.62,5.67,30.45,870.79,971.41,0.0,,22.02
2022-12-22 08:00:00,2022-12-22 09:00:00,58.95,79.29,4.99,10.01,9.38,13.98,4.74,1.52,17.08,,,,,,45.19,6.45,110.73,884.65,972.09,0.0,,23.25
2022-12-22 09:00:00,2022-12-22 10:00:00,74.96,95.3,4.99,10.01,9.38,13.97,5.06,1.09,27.86,,,,,,36.94,8.06,211.61,918.9,972.32,0.0,,24.31
2022-12-22 10:00:00,2022-12-22 11:00:00,82.28,102.62,4.99,10.02,9.38,13.96,4.75,0.87,41.1,0.0,1.8,,0.27,,33.53,7.46,259.31,953.03,972.3,0.0,,24.63
2022-12-22 11:00:00,2022-12-22 12:00:00,75.22,95.56,4.95,10.08,9.38,13.84,4.74,0.8,51.02,0.0,1.88,,0.34,,29.33,6.32,215.77,990.17,972.01,0.0,,25.24
2022-12-22 12:00:00,2022-12-22 13:00:00,72.42,92.76,4.92,10.12,9.38,13.73,5.05,0.76,49.42,0.0,1.12,,0.07,,25.7,8.84,246.52,1007.27,971.27,0.0,,24.89
2022-12-22 13:00:00,2022-12-22 14:00:00,65.13,85.47,4.91,10.14,9.38,13.7,5.67,0.75,51.0,0.0,1.2,,0.08,,22.27,7.75,299.32,1018.96,970.44,0.0,,24.86
2022-12-22 14:00:00,2022-12-22 15:00:00,57.2,77.54,4.91,10.13,9.38,13.72,5.94,0.74,48.64,0.0,1.23,,0.23,,19.66,8.01,287.11,1029.71,969.86,0.0,,25.13
2022-12-22 15:00:00,2022-12-22 16:00:00,60.34,80.69,4.91,10.13,9.38,13.72,5.61,0.72,46.38,0.0,1.15,,0.34,,17.66,4.56,307.06,1030.51,969.48,0.0,,24.43
2022-12-22 16:00:00,2022-12-22 17:00:00,61.12,81.47,4.91,10.13,9.38,13.71,5.87,0.75,40.98,0.0,1.41,,0.16,,17.71,4.33,270.85,1026.92,969.4,0.0,,23.53
2022-12-22 17:00:00,2022-12-22 18:00:00,52.64,72.98,4.93,10.11,9.38,13.78,5.16,0.9,30.23,0.0,2.53,0.1,0.99,,20.05,4.22,325.86,1012.37,969.58,0.0,,22.04
2022-12-22 18:00:00,2022-12-22 19:00:00,46.82,67.16,4.96,10.07,9.38,13.85,4.35,1.29,12.87,0.0,5.58,,3.19,,25.75,5.09,42.89,982.64,970.07,0.0,,21.48
2022-12-22 19:00:00,2022-12-22 20:00:00,48.95,69.29,4.97,10.04,9.38,13.91,4.23,1.1,24.75,,,,,,27.06,4.77,22.59,971.03,970.62,0.0,,21.45
2022-12-22 20:00:00,2022-12-22 21:00:00,52.13,72.47,4.98,10.02,9.38,13.94,5.19,1.06,24.8,,,,,,26.59,4.91,22.2,960.57,971.09,0.0,,21.45
2022-12-22 21:00:00,2022-12-22 22:00:00,50.27,70.61,4.99,10.02,9.38,13.96,4.03,1.04,23.91,,,,,,30.38,6.03,80.48,944.48,971.43,0.0,,21.45
2022-12-22 22:00:00,2022-12-22 23:00:00,48.98,69.32,4.99,10.01,9.38,13.98,3.69,1.03,22.75,,,,,,33.15,5.87,33.67,932.09,971.51,0.0,,21.45
2022-12-22 23:00:00,2022-12-23 00:00:00,51.42,71.76,5.0,10.0,9.38,13.99,4.18,1.19,13.87,,,,,,38.08,9.43,93.57,917.09,971.34,0.0,,21.45
2022-12-23 00:00:00,2022-12-23 01:00:00,57.58,77.92,4.99,10.01,9.38,13.99,3.1,0.96,7.54,,,,,,41.64,11.49,95.83,905.12,971.15,0.0,,21.45
2022-12-23 01:00:00,2022-12-23 02:00:00,58.47,78.81,5.0,10.0,9.38,13.99,3.42,0.91,13.77,,,,,,41.8,5.99,31.02,901.42,970.87,0.0,,21.44
2022-12-23 02:00:00,2022-12-23 03:00:00,58.09,78.43,5.0,10.0,9.38,13.99,4.1,1.1,15.77,,,,,,42.68,7.31,44.05,897.37,970.64,0.0,,21.45
2022-12-23 03:00:00,2022-12-23 04:00:00,65.33,85.67,5.0,10.0,9.38,13.99,4.62,1.09,15.96,,,,,,43.92,6.77,40.29,891.49,970.43,0.0,,21.44
2022-12-23 04:00:00,2022-12-23 05:00:00,73.23,93.56,4.99,10.01,9.38,13.98,6.21,0.95,20.34,,,,,,44.31,6.82,41.0,888.09,970.38,0.0,,21.44
2022-12-23 05:00:00,2022-12-23 06:00:00,73.72,94.06,4.99,10.01,9.38,13.98,6.6,0.9,19.24,,,,,,46.94,7.79,62.88,882.76,970.58,0.0,,21.45
2022-12-23 06:00:00,2022-12-23 07:00:00,73.18,93.52,4.99,10.01,9.38,13.97,4.45,0.96,13.63,,,,,,50.6,15.68,128.81,876.53,971.17,0.0,,21.5
2022-12-23 07:00:00,2022-12-23 08:00:00,77.26,97.6,4.99,10.01,9.38,13.97,5.05,1.06,16.23,,,,,,49.99,5.61,29.4,879.25,971.74,0.0,,22.38
2022-12-23 08:00:00,2022-12-23 09:00:00,82.45,102.79,4.99,10.02,9.38,13.96,6.17,1.1,25.57,,,,,,45.9,8.97,140.2,902.94,972.25,0.0,,23.43
2022-12-23 09:00:00,2022-12-23 10:00:00,87.5,107.84,4.99,10.02,9.38,13.96,5.57,0.93,34.84,,,,,,42.83,9.53,199.67,929.89,972.39,0.0,,24.07
2022-12-23 10:00:00,2022-12-23 11:00:00,85.03,105.37,4.98,10.03,9.38,13.94,4.51,0.86,45.33,0.0,1.03,,,,40.19,5.05,225.37,956.87,972.29,0.0,,24.36
2022-12-23 11:00:00,2022-12-23 12:00:00,81.82,102.16,4.93,10.1,9.38,13.78,4.14,0.77,49.97,0.0,2.41,,0.54,,34.84,10.45,172.01,976.8,971.9,0.0,,25.17
2022-12-23 12:00:00,2022-12-23 13:00:00,78.38,98.73,4.91,10.13,9.38,13.72,5.03,0.67,41.71,0.0,1.39,,0.26,,26.16,5.83,240.42,998.16,971.08,0.0,,24.4
2022-12-23 13:00:00,2022-12-23 14:00:00,71.43,91.77,4.91,10.13,9.38,13.72,4.52,0.64,36.66,0.0,0.8,,0.2,,23.7,6.52,257.44,1011.07,970.31,0.0,,24.43
2022-12-23 14:00:00,2022-12-23 15:00:00,61.52,81.87,4.91,10.14,9.38,13.71,4.27,0.62,38.11,0.0,0.84,,,,21.21,5.1,219.43,1019.12,969.65,0.0,,24.91
2022-12-23 15:00:00,2022-12-23 16:00:00,58.48,78.82,4.9,10.15,9.38,13.69,4.22,0.62,38.22,0.0,0.71,,,,19.76,8.54,199.75,1021.38,969.26,0.0,,24.22
2022-12-23 16:00:00,2022-12-23 17:00:00,57.04,77.38,4.9,10.15,9.38,13.68,4.27,0.64,35.7,0.0,1.33,,0.17,,19.91,11.05,212.97,1019.01,969.18,0.0,,23.5
2022-12-23 17:00:00,2022-12-23 18:00:00,49.05,69.39,4.91,10.14,9.38,13.7,4.03,0.71,25.05,0.0,2.21,,0.8,,23.3,21.84,183.58,1001.06,969.4,0.0,,22.09
2022-12-23 18:00:00,2022-12-23 19:00:00,47.15,67.49,4.9,10.14,9.38,13.7,3.95,1.41,5.62,0.0,11.1,0.85,4.17,,29.01,14.28,173.45,973.63,969.8,0.0,,21.52
2022-12-23 19:00:00,2022-12-23 20:00:00,50.89,71.23,4.9,10.14,9.38,13.71,3.71,1.31,9.25,0.0,11.03,,3.12,,31.12,14.81,111.43,960.35,970.45,0.0,,21.51
2022-12-23 20:00:00,2022-12-23 21:00:00,51.91,72.25,4.9,10.14,9.38,13.7,3.78,1.66,5.6,0.0,12.96,0.64,2.89,,33.51,6.32,35.55,945.52,971.01,0.0,,21.5
2022-12-23 21:00:00,2022-12-23 22:00:00,56.29,76.63,4.9,10.15,9.38,13.69,3.8,1.17,17.41,0.0,15.09,1.65,,,29.8,6.24,325.96,945.97,971.57,0.0,,21.48
2022-12-23 22:00:00,2022-12-23 23:00:00,55.91,76.25,4.9,10.14,9.38,13.69,3.92,0.75,25.05,0.0,4.93,,1.81,,27.73,23.21,270.78,940.24,971.6,0.0,,21.5
2022-12-23 23:00:00,2022-12-24 00:00:00,50.34,70.67,4.91,10.14,9.38,13.7,3.71,0.76,22.07,0.0,3.62,,1.64,,30.27,5.24,317.54,925.74,971.64,0.0,,21.5
2022-12-24 00:00:00,2022-12-24 01:00:00,44.99,65.33,4.99,10.02,9.38,13.97,3.71,0.76,19.79,0.0,3.41,,1.28,,33.42,5.91,42.59,913.13,971.62,0.0,,21.5
2022-12-24 01:00:00,2022-12-24 02:00:00,42.17,62.51,4.99,10.01,9.38,13.97,3.53,0.73,17.79,0.0,3.93,,1.67,,36.24,5.77,29.34,900.48,971.42,0.0,,21.49
2022-12-24 02:00:00,2022-12-24 03:00:00,43.36,63.7,4.99,10.02,9.38,13.96,3.44,0.69,16.12,0.0,3.11,,1.08,,39.75,6.92,96.81,894.75,971.18,0.0,,21.49
2022-12-24 03:00:00,2022-12-24 04:00:00,41.82,62.16,4.98,10.02,9.38,13.95,3.38,0.68,13.19,0.0,3.18,,0.94,,41.88,6.26,34.39,888.95,971.04,0.0,,21.49
2022-12-24 04:00:00,2022-12-24 05:00:00,41.07,61.41,4.99,10.01,9.38,13.98,3.48,0.82,11.22,0.0,2.84,,0.97,,43.63,7.97,48.58,884.72,971.08,0.0,,21.48
2022-12-24 05:00:00,2022-12-24 06:00:00,45.41,65.75,4.99,10.01,9.38,13.98,3.41,0.86,10.98,0.0,4.41,,1.54,,44.82,5.9,60.49,880.32,971.31,0.0,,21.49
2022-12-24 06:00:00,2022-12-24 07:00:00,46.87,67.21,4.99,10.01,9.38,13.98,3.46,1.07,8.4,0.0,3.62,,1.35,,47.78,8.17,97.91,871.5,971.95,0.0,,21.54
2022-12-24 07:00:00,2022-12-24 08:00:00,54.2,74.54,4.99,10.02,9.38,13.97,3.42,0.86,11.26,0.0,3.92,,1.38,,47.82,9.86,210.09,875.31,972.59,0.0,,22.44
2022-12-24 08:00:00,2022-12-24 09:00:00,59.28,79.61,4.99,10.02,9.38,13.96,3.6,0.84,16.97,0.0,2.63,,0.75,,46.21,14.77,212.54,897.17,973.11,0.0,,23.63
2022-12-24 09:00:00,2022-12-24 10:00:00,62.39,82.73,4.99,10.01,9.38,13.98,5.82,0.81,26.32,0.0,2.11,,0.55,,44.3,17.02,166.46,932.23,973.36,0.0,,24.41
2022-12-24 10:00:00,2022-12-24 11:00:00,70.96,91.3,4.99,10.01,9.38,13.97,13.47,0.79,31.31,0.0,1.41,,0.34,,39.3,16.9,163.37,955.08,973.31,0.0,,24.75
2022-12-24 11:00:00,2022-12-24 12:00:00,71.97,92.31,4.99,10.01,9.38,13.97,10.22,0.77,37.53,0.0,1.91,,,,34.08,16.25,167.24,974.94,972.75,0.0,,25.26
2022-12-24 12:00:00,2022-12-24 13:00:00,67.31,87.64,4.99,10.02,9.38,13.96,8.23,0.71,37.58,0.0,1.45,,0.15,,27.97,14.38,175.38,992.63,971.94,0.0,,24.8
2022-12-24 13:00:00,2022-12-24 14:00:00,58.97,79.31,4.98,10.02,9.38,13.94,6.92,0.67,38.09,0.0,0.95,,0.07,,24.29,13.55,174.88,1003.94,971.08,0.0,,24.72
2022-12-24 14:00:00,2022-12-24 15:00:00,55.17,75.51,4.98,10.02,9.38,13.95,6.52,0.69,41.88,0.0,1.04,,0.09,,22.19,14.03,194.05,1012.47,970.45,0.0,,25.52
2022-12-24 15:00:00,2022-12-24 16:00:00,57.33,77.67,4.99,10.02,9.38,13.96,6.2,0.67,41.28,0.0,1.31,,0.38,,22.61,13.41,180.29,1011.06,970.18,0.0,,24.29
