From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),RF (mm),Xylene (ug/m3),AT (degree C)
2022-06-07 20:00:00,2022-06-07 21:00:00,23.85,43.87,,3.03,3.03,2.01,8.02,,8.17,1.61,2.6,1.6,7.07,,31.91,2.17,258.49,0.0,0.0,8.36,29.26
2022-06-07 21:00:00,2022-06-07 22:00:00,19.5,38.77,,2.74,2.74,2.19,8.15,,6.62,1.6,2.61,1.6,7.24,,35.95,1.79,276.96,0.0,0.0,8.21,27.79
2022-06-07 22:00:00,2022-06-07 23:00:00,18.24,40.89,,2.85,2.85,2.08,8.17,,5.66,1.61,2.61,1.6,6.92,,36.09,1.88,294.16,0.0,0.0,8.08,27.47
2022-06-07 23:00:00,2022-06-08 00:00:00,19.06,44.63,0.31,3.07,3.3,1.95,8.21,,4.75,1.6,2.61,1.6,7.04,,34.53,2.48,305.62,0.0,0.0,8.02,27.44
2022-06-08 00:00:00,2022-06-08 01:00:00,21.32,40.61,0.34,3.11,3.46,2.03,6.46,,4.28,1.6,2.62,1.6,6.98,,33.19,2.21,314.27,0.0,0.0,8.18,27.3
2022-06-08 01:00:00,2022-06-08 02:00:00,21.48,41.89,0.83,3.06,3.89,1.98,6.55,,4.39,1.61,2.59,1.6,6.92,,38.23,2.58,305.86,0.0,0.0,8.13,27.18
2022-06-08 02:00:00,2022-06-08 03:00:00,20.41,39.45,0.43,3.0,3.44,2.23,6.56,,3.79,1.61,2.58,1.6,7.07,,44.63,2.28,310.05,0.0,0.0,8.12,26.47
2022-06-08 03:00:00,2022-06-08 04:00:00,21.77,39.9,1.06,2.86,3.92,2.05,6.69,,3.5,1.61,2.59,1.59,6.99,,49.95,2.64,310.5,0.0,0.0,8.39,25.59
2022-06-08 04:00:00,2022-06-08 05:00:00,23.86,37.89,1.09,2.92,4.01,1.61,6.75,,2.81,1.63,2.61,1.59,6.91,,53.33,2.55,312.43,0.0,0.0,8.11,25.05
2022-06-08 05:00:00,2022-06-08 06:00:00,19.94,33.78,0.94,2.93,3.86,1.58,6.88,,2.54,1.61,2.61,1.6,7.22,,54.54,2.67,315.27,0.0,0.0,8.29,24.73
2022-06-08 06:00:00,2022-06-08 07:00:00,18.48,33.77,0.77,2.9,3.67,1.55,6.88,,2.29,1.6,2.63,1.61,6.88,,53.98,2.91,317.13,19.2,0.0,8.27,25.14
2022-06-08 07:00:00,2022-06-08 08:00:00,21.9,37.93,1.12,2.95,4.07,1.15,7.23,,1.77,1.61,2.58,1.59,7.13,,50.78,2.84,317.23,108.58,0.0,8.11,26.29
2022-06-08 08:00:00,2022-06-08 09:00:00,33.3,43.22,0.93,2.96,3.89,1.47,7.36,,2.15,1.61,2.6,1.6,7.15,,47.68,3.36,325.9,238.05,0.0,8.32,27.52
2022-06-08 09:00:00,2022-06-08 10:00:00,34.79,44.09,0.94,2.89,3.83,1.51,7.6,,2.51,1.62,2.61,1.6,6.98,,45.01,3.65,327.94,272.3,0.0,8.08,28.34
2022-06-08 10:00:00,2022-06-08 11:00:00,32.55,45.47,0.76,2.89,3.65,1.48,7.73,,2.88,1.6,2.59,1.6,6.92,,42.34,3.53,325.31,339.67,0.0,8.25,29.26
2022-06-08 11:00:00,2022-06-08 12:00:00,28.48,41.51,0.89,2.46,3.35,1.92,7.39,,4.37,1.58,2.6,1.6,7.0,,36.45,3.47,335.0,385.88,0.0,8.34,31.49
2022-06-08 12:00:00,2022-06-08 13:00:00,22.17,35.84,0.94,2.3,3.24,1.6,7.29,,5.39,1.61,2.61,1.59,7.0,,33.47,2.9,319.67,313.08,0.0,8.07,32.54
2022-06-08 13:00:00,2022-06-08 14:00:00,25.61,39.35,0.52,2.54,3.06,1.51,7.58,,10.66,1.61,2.59,1.6,6.99,,29.67,2.29,324.89,291.35,0.0,7.85,33.84
2022-06-08 14:00:00,2022-06-08 15:00:00,40.95,56.56,0.23,2.49,2.73,3.42,9.94,,33.33,1.59,2.62,1.61,6.96,,28.05,1.53,256.23,143.55,0.0,8.22,34.39
2022-06-08 15:00:00,2022-06-08 16:00:00,42.72,67.17,0.29,2.19,2.41,3.17,10.33,,83.5,1.58,2.59,1.6,7.04,,25.32,1.56,5.31,139.88,0.0,8.21,35.09
2022-06-08 16:00:00,2022-06-08 17:00:00,48.77,66.79,0.27,2.14,2.41,1.97,10.55,,75.59,1.58,2.58,1.61,7.13,,23.02,1.35,255.86,161.95,0.0,8.14,35.79
2022-06-08 17:00:00,2022-06-08 18:00:00,46.49,64.81,0.25,2.43,2.68,1.3,11.2,,33.27,1.6,2.59,1.6,6.94,,24.93,1.11,257.53,88.2,0.0,8.3,35.48
2022-06-08 18:00:00,2022-06-08 19:00:00,41.7,62.04,0.73,9.1,9.84,0.17,15.69,,14.86,1.6,2.6,1.6,6.84,,31.92,1.1,222.5,7.25,0.0,8.3,33.2
2022-06-08 19:00:00,2022-06-08 20:00:00,51.68,67.51,0.89,10.23,11.12,,17.65,,14.76,1.6,2.58,1.6,7.15,,29.87,1.08,289.37,0.0,0.0,8.24,32.18
2022-06-08 20:00:00,2022-06-08 21:00:00,54.29,66.79,0.94,8.38,9.33,0.52,18.35,,15.07,1.61,2.58,1.6,7.12,,25.89,1.69,323.28,0.0,0.0,8.16,31.24
2022-06-08 21:00:00,2022-06-08 22:00:00,49.66,63.39,0.74,5.8,6.54,2.15,11.44,,20.29,1.59,2.59,1.6,7.1,,27.94,1.88,281.27,0.0,0.0,8.12,29.9
2022-06-08 22:00:00,2022-06-08 23:00:00,43.78,58.14,0.77,4.16,4.94,2.71,9.51,,27.74,1.6,2.58,1.6,7.04,,35.31,2.67,305.75,0.0,0.0,8.29,28.06
2022-06-08 23:00:00,2022-06-09 00:00:00,44.94,56.92,0.81,3.35,4.15,1.7,10.86,,28.43,1.62,2.58,1.6,6.99,,39.29,1.81,296.64,0.0,0.0,8.17,26.58
2022-06-09 00:00:00,2022-06-09 01:00:00,39.2,57.99,0.07,3.14,3.17,1.28,8.74,,29.37,1.59,2.59,1.6,7.17,,44.07,2.29,304.87,0.0,0.0,8.32,25.25
2022-06-09 01:00:00,2022-06-09 02:00:00,45.3,56.65,,2.57,2.57,1.84,10.04,,31.75,1.61,2.6,1.6,7.06,,48.19,3.34,307.18,0.0,0.0,8.05,24.47
2022-06-09 02:00:00,2022-06-09 03:00:00,42.62,59.08,,2.16,2.16,2.46,11.3,,35.95,1.62,2.57,1.59,6.85,,48.61,3.24,311.71,0.0,0.0,8.16,24.2
2022-06-09 03:00:00,2022-06-09 04:00:00,39.66,52.91,0.02,2.1,2.1,3.38,11.69,,35.1,1.59,2.61,1.59,6.99,,49.61,3.46,321.27,0.0,0.0,8.12,23.76
2022-06-09 04:00:00,2022-06-09 05:00:00,30.18,46.5,0.38,2.32,2.71,3.04,9.48,,35.12,1.58,2.61,1.6,7.0,,52.35,3.6,335.34,0.0,0.0,7.93,23.03
2022-06-09 05:00:00,2022-06-09 06:00:00,24.54,43.25,0.78,2.44,3.22,2.06,8.92,,32.04,1.59,2.61,1.6,7.0,,54.22,2.91,330.63,0.0,0.0,8.24,22.65
2022-06-09 06:00:00,2022-06-09 07:00:00,19.93,37.28,0.92,2.94,3.63,1.53,9.06,,29.2,1.62,2.63,1.6,7.04,,52.31,2.37,328.08,15.05,0.0,8.11,23.1
2022-06-09 07:00:00,2022-06-09 08:00:00,21.04,36.3,,2.59,2.59,1.41,8.84,,29.24,1.59,2.59,1.61,6.96,,48.53,2.09,323.79,136.05,0.0,8.44,24.22
2022-06-09 08:00:00,2022-06-09 09:00:00,27.69,41.5,,2.18,2.18,1.43,9.12,,35.0,1.62,2.62,1.6,6.97,,40.97,2.41,327.75,333.88,0.0,8.21,26.98
2022-06-09 09:00:00,2022-06-09 10:00:00,25.29,43.64,,1.9,1.9,1.76,9.52,,34.43,1.59,2.59,1.6,7.2,,38.0,2.07,320.86,285.83,0.0,8.02,28.06
2022-06-09 10:00:00,2022-06-09 11:00:00,29.83,46.46,0.01,2.57,2.58,1.21,10.32,,38.81,1.61,2.59,1.6,7.19,,32.38,2.0,313.78,248.75,0.0,8.08,30.31
2022-06-09 11:00:00,2022-06-09 12:00:00,30.34,43.92,0.08,2.72,2.76,1.34,12.56,,44.54,1.6,2.62,1.61,7.11,,27.66,2.38,321.19,278.95,0.0,8.44,32.66
2022-06-09 12:00:00,2022-06-09 13:00:00,24.63,41.0,0.16,2.54,2.66,1.36,11.92,,45.57,1.59,2.62,1.6,6.97,,25.04,2.34,321.81,758.05,0.0,8.27,34.34
2022-06-09 13:00:00,2022-06-09 14:00:00,24.16,38.03,0.09,2.38,2.45,1.25,10.74,,47.06,1.61,2.62,1.59,7.12,,23.03,2.96,338.69,760.1,0.0,8.03,35.34
2022-06-09 14:00:00,2022-06-09 15:00:00,24.04,36.99,,1.99,1.99,1.44,10.25,,49.88,1.62,2.59,1.59,7.14,,21.92,2.67,321.74,655.38,0.0,8.27,35.91
2022-06-09 15:00:00,2022-06-09 16:00:00,21.91,36.15,0.22,1.64,1.75,1.13,10.33,,50.13,1.6,2.6,1.6,7.13,,22.23,2.52,331.84,420.33,0.0,8.18,35.83
2022-06-09 16:00:00,2022-06-09 17:00:00,23.77,40.16,,1.44,1.44,1.11,9.91,,48.88,1.6,2.59,1.6,7.1,,20.13,2.46,335.52,229.63,0.0,8.11,35.48
2022-06-09 17:00:00,2022-06-09 18:00:00,35.61,43.95,0.05,2.03,2.07,0.56,9.82,,44.61,1.58,2.59,1.6,6.91,,21.14,1.89,335.28,86.0,0.0,8.2,34.67
2022-06-09 18:00:00,2022-06-09 19:00:00,32.93,49.03,,2.12,2.12,0.4,10.02,,42.68,1.59,2.58,1.61,7.13,,22.68,1.45,322.92,5.0,0.0,8.21,33.72
2022-06-09 19:00:00,2022-06-09 20:00:00,30.13,58.4,,3.99,3.99,0.04,11.23,,30.93,1.6,2.56,1.6,6.99,,26.27,0.99,302.02,0.0,0.0,8.16,31.99
2022-06-09 20:00:00,2022-06-09 21:00:00,29.47,56.47,0.08,8.92,8.97,,25.62,,19.43,1.6,2.6,1.6,7.08,,31.49,1.13,249.3,0.0,0.0,8.22,31.17
2022-06-09 21:00:00,2022-06-09 22:00:00,34.48,55.19,0.08,4.49,4.51,0.3,14.41,,33.44,1.61,2.61,1.6,6.92,,33.33,1.1,271.17,0.0,0.0,7.99,30.96
2022-06-09 22:00:00,2022-06-09 23:00:00,37.38,56.21,0.05,3.63,3.64,0.38,13.24,,31.53,1.61,2.6,1.6,6.87,,35.89,1.33,278.79,0.0,0.0,8.3,30.45
2022-06-09 23:00:00,2022-06-10 00:00:00,36.34,52.51,0.09,3.68,3.75,0.12,15.46,,30.29,1.6,2.59,1.6,7.04,,37.82,1.47,284.11,0.0,0.0,8.26,29.95
2022-06-10 00:00:00,2022-06-10 01:00:00,50.45,52.04,0.25,4.64,4.76,,11.94,,26.71,1.6,2.6,1.61,6.95,,40.12,1.76,289.89,0.0,0.0,8.29,29.23
2022-06-10 01:00:00,2022-06-10 02:00:00,50.2,56.81,0.12,5.12,5.21,,13.36,,20.65,1.62,2.6,1.6,7.09,,43.32,2.12,289.1,0.0,0.0,8.13,28.26
2022-06-10 02:00:00,2022-06-10 03:00:00,40.57,53.44,,3.97,3.97,,9.61,,18.57,1.6,2.61,1.6,7.16,,47.45,2.0,282.31,0.0,0.0,8.04,26.86
2022-06-10 03:00:00,2022-06-10 04:00:00,30.41,48.81,,3.62,3.62,0.07,9.1,,14.02,1.63,2.58,1.59,6.98,,49.46,2.2,289.87,0.0,0.0,8.26,25.81
2022-06-10 04:00:00,2022-06-10 05:00:00,23.15,46.19,0.01,3.23,3.23,0.21,8.57,,12.09,1.59,2.58,1.61,7.01,,50.93,2.42,301.25,0.0,0.0,8.15,25.1
2022-06-10 05:00:00,2022-06-10 06:00:00,18.07,39.2,0.11,3.56,3.64,,8.57,,10.05,1.58,2.62,1.59,6.93,,52.55,2.02,300.23,0.0,0.0,8.25,24.55
2022-06-10 06:00:00,2022-06-10 07:00:00,14.51,34.13,0.12,3.57,3.66,,10.08,,10.09,1.6,2.6,1.6,6.97,,52.44,1.99,300.0,46.48,0.0,8.35,24.79
2022-06-10 07:00:00,2022-06-10 08:00:00,12.01,32.55,0.05,3.14,3.18,,10.18,,12.64,1.59,2.6,1.59,6.97,,49.98,2.48,295.74,159.95,0.0,8.22,25.69
2022-06-10 08:00:00,2022-06-10 09:00:00,11.28,34.61,0.01,2.36,2.36,0.08,9.32,,16.95,1.59,2.61,1.59,6.98,,45.79,2.62,306.37,247.48,0.0,8.27,26.93
2022-06-10 09:00:00,2022-06-10 10:00:00,12.15,35.91,,2.15,2.15,0.21,11.09,,22.53,1.6,2.6,1.6,6.88,,40.42,2.71,307.28,222.12,0.0,8.13,29.01
2022-06-10 10:00:00,2022-06-10 11:00:00,10.58,34.91,,2.12,2.12,0.27,11.26,,24.63,1.62,2.61,1.6,7.19,,37.05,2.46,306.59,212.43,0.0,7.96,30.85
2022-06-10 11:00:00,2022-06-10 12:00:00,9.67,40.06,,1.25,1.25,0.93,9.6,,26.41,1.29,16.11,2.13,4.88,,34.14,2.58,305.98,251.12,0.0,8.05,32.41
2022-06-10 12:00:00,2022-06-10 13:00:00,8.99,37.24,,1.15,1.15,1.13,8.64,,27.76,1.21,19.98,2.29,4.45,,30.49,2.39,298.56,789.53,0.0,8.17,33.78
2022-06-10 13:00:00,2022-06-10 14:00:00,8.68,33.47,,1.46,1.46,0.81,8.42,,32.51,1.2,20.02,2.26,4.54,,28.71,2.11,288.84,712.35,0.0,8.11,34.76
2022-06-10 14:00:00,2022-06-10 15:00:00,8.56,30.19,0.02,1.76,1.76,0.59,8.8,,30.66,1.21,20.08,2.32,4.53,,27.02,1.92,274.04,528.88,0.0,8.07,35.11
2022-06-10 15:00:00,2022-06-10 16:00:00,8.2,27.34,0.12,1.34,1.4,0.64,8.98,,33.89,1.22,20.0,2.36,4.33,,25.43,1.88,256.29,445.7,0.0,8.11,35.39
2022-06-10 16:00:00,2022-06-10 17:00:00,8.09,29.07,0.09,1.9,1.99,0.12,10.91,,37.86,1.23,20.0,2.3,4.53,,24.79,1.79,266.59,280.68,0.0,8.13,35.37
2022-06-10 17:00:00,2022-06-10 18:00:00,9.44,36.32,0.2,2.26,2.46,,11.04,,32.94,1.19,20.06,2.27,4.51,,24.69,1.59,273.56,108.95,0.0,8.23,34.63
2022-06-10 18:00:00,2022-06-10 19:00:00,14.06,41.42,0.22,2.63,2.85,,10.97,,26.34,1.21,20.0,2.31,4.4,,26.43,1.43,259.29,9.65,0.0,8.23,33.21
2022-06-10 19:00:00,2022-06-10 20:00:00,18.59,54.19,0.93,3.32,4.26,,10.53,,22.38,1.2,19.96,2.35,4.48,,28.91,1.1,264.12,0.0,0.0,8.22,31.96
2022-06-10 20:00:00,2022-06-10 21:00:00,17.49,49.72,1.14,3.64,4.79,,10.12,,20.45,1.23,19.98,2.29,4.52,,31.34,1.06,261.6,0.0,0.0,8.18,30.98
2022-06-10 21:00:00,2022-06-10 22:00:00,15.91,44.7,1.02,3.79,4.81,,10.56,,20.1,1.2,19.98,2.3,4.47,,34.82,1.28,265.64,0.0,0.0,8.15,30.33
2022-06-10 22:00:00,2022-06-10 23:00:00,13.17,45.44,0.61,3.47,4.08,,11.19,,18.9,1.21,20.01,2.31,4.54,,36.7,1.56,277.29,0.0,0.0,8.04,29.7
2022-06-10 23:00:00,2022-06-11 00:00:00,14.61,42.99,0.24,2.91,3.15,,9.57,,17.45,1.2,19.99,2.23,4.58,,42.48,2.26,268.57,0.0,0.0,8.34,27.9
2022-06-11 00:00:00,2022-06-11 01:00:00,23.16,43.07,0.12,2.08,2.11,,7.72,,15.48,1.2,20.04,2.3,4.61,,48.76,1.98,266.39,0.0,0.0,8.24,26.49
2022-06-11 01:00:00,2022-06-11 02:00:00,38.83,42.45,,2.0,2.0,,8.52,,12.75,1.21,20.05,2.34,4.57,,51.81,1.94,270.55,0.0,0.0,8.06,25.58
2022-06-11 02:00:00,2022-06-11 03:00:00,36.11,40.69,,1.83,1.83,,8.97,,12.43,1.2,20.04,2.22,4.55,,54.49,1.91,263.51,0.0,0.0,8.2,24.66
2022-06-11 03:00:00,2022-06-11 04:00:00,27.64,36.33,,2.2,2.2,,10.95,,11.78,1.21,20.1,2.35,4.32,,57.11,1.63,276.59,0.0,0.0,8.15,23.71
2022-06-11 04:00:00,2022-06-11 05:00:00,21.21,34.48,,2.32,2.32,,10.14,,11.13,1.19,19.98,2.36,4.51,,59.3,1.61,275.71,0.0,0.0,8.12,23.05
2022-06-11 05:00:00,2022-06-11 06:00:00,16.71,30.96,,2.1,2.1,0.09,10.66,,10.08,1.2,20.03,2.33,4.42,,60.55,1.19,274.63,0.0,0.0,8.14,22.66
2022-06-11 06:00:00,2022-06-11 07:00:00,13.56,28.67,,2.88,2.88,,9.83,,9.21,1.21,19.97,2.33,4.47,,59.35,1.41,271.75,18.75,0.0,8.22,22.94
2022-06-11 07:00:00,2022-06-11 08:00:00,11.35,27.1,0.02,3.92,3.93,,8.42,,10.78,1.19,19.98,2.23,4.4,,58.03,1.88,279.76,93.65,0.0,8.31,23.4
2022-06-11 08:00:00,2022-06-11 09:00:00,9.84,28.69,,2.81,2.81,,8.96,,14.76,1.21,19.98,2.25,4.45,,53.57,1.92,280.02,170.8,0.0,8.16,24.54
2022-06-11 09:00:00,2022-06-11 10:00:00,8.84,32.96,,1.83,1.83,0.01,8.36,,19.16,1.2,19.98,2.26,4.44,,47.55,2.26,287.74,249.3,0.0,7.97,26.61
2022-06-11 10:00:00,2022-06-11 11:00:00,8.17,30.84,,1.93,1.93,0.06,7.97,,26.0,1.2,19.94,2.34,4.49,,40.46,2.27,279.82,330.43,0.0,8.2,29.38
2022-06-11 11:00:00,2022-06-11 12:00:00,7.71,32.06,,1.37,1.37,0.42,8.07,,27.32,1.22,20.01,2.31,4.35,,36.34,2.54,281.54,285.75,0.0,8.14,30.95
2022-06-11 12:00:00,2022-06-11 13:00:00,7.38,30.84,,1.08,1.08,0.81,8.48,,28.03,1.19,20.04,2.37,4.45,,32.68,2.72,305.73,635.52,0.0,8.24,32.37
2022-06-11 13:00:00,2022-06-11 14:00:00,7.16,30.91,,1.01,1.01,0.83,8.88,,30.41,1.2,20.04,2.28,4.46,,30.2,2.83,309.4,562.47,0.0,8.2,33.28
2022-06-11 14:00:00,2022-06-11 15:00:00,6.99,32.21,,0.99,0.99,0.8,8.69,,28.91,1.17,20.01,2.33,4.42,,28.75,1.97,289.1,368.65,0.0,8.16,33.88
2022-06-11 15:00:00,2022-06-11 16:00:00,6.87,28.96,,1.19,1.19,0.52,8.84,,30.11,1.2,19.96,2.24,4.69,,27.89,1.86,274.72,342.07,0.0,8.4,34.01
2022-06-11 16:00:00,2022-06-11 17:00:00,6.78,28.88,,1.3,1.3,0.26,8.77,,31.02,1.2,19.98,2.36,4.57,,26.78,1.9,267.13,216.47,0.0,8.12,34.08
2022-06-11 17:00:00,2022-06-11 18:00:00,6.71,32.28,,1.4,1.4,0.13,9.39,,28.96,1.17,20.03,2.3,4.54,,28.48,2.17,233.18,57.3,0.0,8.0,33.03
2022-06-11 18:00:00,2022-06-11 19:00:00,7.59,33.79,,2.27,2.27,,11.53,,26.32,1.19,20.0,2.26,4.48,,29.73,1.84,232.68,2.48,0.0,8.28,32.26
2022-06-11 19:00:00,2022-06-11 20:00:00,9.66,41.92,,3.0,3.0,,10.35,,22.27,1.19,19.92,2.28,4.4,,33.65,2.35,282.64,0.0,0.0,8.19,31.01
2022-06-11 20:00:00,2022-06-11 21:00:00,9.55,41.03,,2.49,2.49,,9.69,,20.5,1.2,20.0,2.27,4.49,,38.1,2.1,302.4,0.0,0.0,8.22,29.33
2022-06-11 21:00:00,2022-06-11 22:00:00,9.4,40.06,,2.5,2.5,,9.87,,19.68,1.2,19.99,2.23,4.63,,38.54,2.06,293.68,0.0,0.0,8.12,28.96
2022-06-11 22:00:00,2022-06-11 23:00:00,9.29,40.36,0.01,3.1,3.05,,10.19,,15.96,1.2,19.94,2.26,4.7,,47.48,1.58,270.36,0.0,0.0,8.36,26.78
2022-06-11 23:00:00,2022-06-12 00:00:00,9.19,35.81,0.13,3.25,3.34,,10.34,,15.39,1.21,20.03,2.38,4.41,,47.69,1.89,289.81,0.0,0.0,8.13,26.25
2022-06-12 00:00:00,2022-06-12 01:00:00,9.44,34.21,0.6,3.02,3.62,,7.42,,15.19,1.19,20.02,2.26,4.6,,49.66,2.53,306.08,0.0,0.0,8.11,25.59
2022-06-12 01:00:00,2022-06-12 02:00:00,15.25,39.11,0.46,3.95,4.42,,8.46,,9.87,1.2,20.03,2.29,4.58,,52.41,1.96,305.89,0.0,0.0,8.11,24.83
2022-06-12 02:00:00,2022-06-12 03:00:00,28.66,40.5,0.68,4.52,5.19,,8.12,,7.48,1.2,20.02,2.27,4.29,,54.48,1.77,300.41,0.0,0.0,8.13,24.52
2022-06-12 03:00:00,2022-06-12 04:00:00,33.7,37.03,1.07,4.12,5.19,,7.87,,7.58,1.17,19.95,2.33,4.48,,56.22,1.78,302.69,0.0,0.0,8.45,24.14
2022-06-12 04:00:00,2022-06-12 05:00:00,30.65,35.78,1.31,3.74,5.05,,7.67,,6.89,1.19,20.05,2.31,4.6,,57.04,1.75,297.2,0.0,0.0,8.17,23.82
2022-06-12 05:00:00,2022-06-12 06:00:00,21.71,32.03,1.94,3.96,5.9,,7.53,,5.6,1.21,19.99,2.3,4.62,,57.86,1.67,298.45,0.0,0.0,8.16,23.41
2022-06-12 06:00:00,2022-06-12 07:00:00,16.35,29.44,1.87,4.03,5.9,,7.52,,5.51,1.19,19.99,2.33,4.49,,57.54,1.83,306.33,40.53,0.0,8.38,23.57
2022-06-12 07:00:00,2022-06-12 08:00:00,13.04,28.46,2.04,3.98,6.02,,7.67,,7.99,1.18,19.97,2.31,4.58,,53.96,2.13,300.84,103.05,0.0,8.11,24.56
2022-06-12 08:00:00,2022-06-12 09:00:00,10.94,29.96,1.59,3.57,5.16,,7.73,,10.86,1.19,19.99,2.36,4.43,,50.9,2.41,298.73,210.78,0.0,8.31,25.6
2022-06-12 09:00:00,2022-06-12 10:00:00,9.52,33.34,1.02,2.83,3.85,,9.43,,16.31,1.2,19.99,2.29,4.65,,47.24,2.38,306.09,227.78,0.0,8.2,26.88
2022-06-12 10:00:00,2022-06-12 11:00:00,8.55,35.64,0.46,2.22,2.68,,8.73,,20.37,1.18,19.95,2.27,4.49,,44.99,2.36,304.48,293.88,0.0,8.09,28.09
2022-06-12 11:00:00,2022-06-12 12:00:00,7.91,32.71,0.68,2.0,2.69,,9.24,,25.16,1.21,19.98,2.27,4.55,,40.78,2.22,307.59,259.8,0.0,8.21,29.51
2022-06-12 12:00:00,2022-06-12 13:00:00,7.47,31.17,0.5,1.78,2.28,0.02,8.89,,23.87,1.2,20.0,2.28,4.48,,35.76,2.12,302.16,622.12,0.0,8.24,31.35
2022-06-12 13:00:00,2022-06-12 14:00:00,7.17,28.36,0.83,1.72,2.54,0.1,9.18,,25.68,1.21,19.96,2.3,4.65,,32.02,2.44,305.84,487.02,0.0,8.28,32.25
2022-06-12 14:00:00,2022-06-12 15:00:00,6.97,27.1,0.32,1.63,1.95,0.15,8.59,,25.3,1.22,20.04,2.25,4.46,,28.68,2.16,304.91,450.82,0.0,8.19,33.08
2022-06-12 15:00:00,2022-06-12 16:00:00,6.82,27.6,0.78,1.42,2.19,0.15,8.0,,28.0,1.22,20.02,2.3,4.51,,26.96,1.9,284.05,356.98,0.0,8.04,33.7
2022-06-12 16:00:00,2022-06-12 17:00:00,6.71,29.95,0.89,1.42,2.31,,7.77,,27.0,1.19,20.06,2.3,4.3,,24.59,1.53,283.7,335.2,0.0,8.07,34.54
2022-06-12 17:00:00,2022-06-12 18:00:00,6.63,28.23,0.83,1.64,2.46,,8.06,,25.89,1.21,20.03,2.28,4.55,,25.71,1.55,285.71,90.67,0.0,8.01,33.71
2022-06-12 18:00:00,2022-06-12 19:00:00,8.07,32.88,0.54,2.14,2.69,,8.58,,26.39,1.18,20.0,2.28,4.65,,27.7,1.4,250.57,18.78,0.0,8.3,32.88
2022-06-12 19:00:00,2022-06-12 20:00:00,12.23,45.22,1.5,2.72,4.22,,9.98,,23.66,1.22,19.99,2.33,4.56,,30.2,1.15,261.52,0.0,0.0,7.99,31.51
2022-06-12 20:00:00,2022-06-12 21:00:00,16.16,40.92,0.96,4.39,5.35,,12.71,,17.79,1.21,20.06,2.23,4.52,,32.37,0.74,249.85,0.0,0.0,8.01,30.32
2022-06-12 21:00:00,2022-06-12 22:00:00,20.15,42.58,0.5,6.35,6.85,,10.2,,11.04,1.18,20.08,2.27,4.55,,34.71,1.23,248.08,0.0,0.0,8.37,29.34
2022-06-12 22:00:00,2022-06-12 23:00:00,16.59,40.64,0.46,3.26,3.72,,9.12,,20.28,1.19,20.01,2.29,4.51,,39.19,2.68,296.44,0.0,0.0,8.28,28.77
2022-06-12 23:00:00,2022-06-13 00:00:00,14.7,40.1,0.56,2.38,2.94,,8.99,,18.86,1.22,19.98,2.3,4.46,,45.66,2.32,317.15,0.0,0.0,7.95,26.83
2022-06-13 00:00:00,2022-06-13 01:00:00,17.46,39.38,1.1,2.14,3.23,,7.35,,18.74,1.17,19.96,2.29,4.57,,51.06,2.51,346.45,0.0,0.0,8.23,25.77
2022-06-13 01:00:00,2022-06-13 02:00:00,21.87,38.37,0.6,1.7,2.29,,7.18,,18.72,1.19,20.01,2.26,4.5,,57.49,1.76,347.79,0.0,0.0,8.14,24.14
2022-06-13 02:00:00,2022-06-13 03:00:00,24.81,40.37,0.02,1.52,1.53,,7.28,,17.62,1.19,20.03,2.29,4.45,,59.16,1.5,346.28,0.0,0.0,8.02,23.5
2022-06-13 03:00:00,2022-06-13 04:00:00,28.28,38.73,0.08,2.01,2.03,,7.95,,15.01,1.18,19.97,2.34,4.56,,60.88,1.24,320.76,0.0,0.0,8.11,22.93
2022-06-13 04:00:00,2022-06-13 05:00:00,23.03,39.01,0.08,3.76,3.82,,11.2,,9.94,1.18,20.02,2.23,4.44,,59.14,1.24,317.75,0.0,0.0,8.43,23.1
2022-06-13 05:00:00,2022-06-13 06:00:00,20.79,39.02,0.04,4.27,4.31,,10.92,,9.18,1.21,20.02,2.23,4.58,,54.69,1.61,298.68,0.0,0.0,8.29,23.64
2022-06-13 06:00:00,2022-06-13 07:00:00,18.54,34.0,0.28,3.51,3.79,,9.17,,8.55,1.19,20.07,2.3,4.44,,54.87,1.65,289.45,22.12,0.0,8.41,23.73
2022-06-13 07:00:00,2022-06-13 08:00:00,15.8,30.42,0.18,3.0,3.19,,7.75,,9.31,1.19,20.0,2.29,4.57,,52.98,2.19,307.41,84.35,0.0,8.31,24.27
2022-06-13 08:00:00,2022-06-13 09:00:00,16.58,31.5,0.18,2.99,3.17,,11.59,,13.61,1.2,19.98,2.31,4.37,,48.58,2.53,307.94,199.55,0.0,8.06,26.09
2022-06-13 09:00:00,2022-06-13 10:00:00,21.0,35.74,0.13,2.23,2.36,,11.39,,21.04,1.21,20.03,2.31,4.47,,41.95,2.91,321.02,122.4,0.0,8.1,28.48
2022-06-13 10:00:00,2022-06-13 11:00:00,21.83,32.97,0.15,1.78,1.93,,8.83,,22.57,1.21,20.02,2.32,4.43,,37.33,2.61,319.02,199.32,0.0,8.31,30.11
