From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C)
2022-12-01 00:00:00,2022-12-01 01:00:00,73.96,117.98,5.28,29.05,24.51,42.25,5.0,0.78,17.78,7.06,37.44,2.84,2.1,6.64,92.72,0.05,118.75,0.39,11.42
2022-12-01 01:00:00,2022-12-01 02:00:00,72.19,105.96,4.82,28.83,24.02,42.36,4.52,0.72,11.14,6.33,35.4,3.66,2.6,5.84,92.98,0.04,177.39,0.32,11.2
2022-12-01 02:00:00,2022-12-01 03:00:00,69.17,94.2,4.57,26.1,22.37,42.72,4.07,0.66,5.36,5.74,33.51,3.56,2.44,5.26,94.99,0.05,98.38,0.31,10.77
2022-12-01 03:00:00,2022-12-01 04:00:00,62.7,91.38,5.5,25.91,23.03,42.6,3.77,0.66,1.95,5.38,32.08,3.47,2.33,4.86,94.95,0.04,79.91,0.33,10.34
2022-12-01 04:00:00,2022-12-01 05:00:00,56.81,87.42,14.83,27.93,31.69,40.77,3.68,0.7,1.3,5.09,30.7,3.34,1.12,4.57,94.75,0.06,87.97,0.31,9.97
2022-12-01 05:00:00,2022-12-01 06:00:00,55.7,87.64,10.73,26.44,27.55,41.61,3.52,0.82,2.25,4.81,29.23,3.23,2.12,4.24,95.38,0.07,74.14,0.28,9.42
2022-12-01 06:00:00,2022-12-01 07:00:00,56.32,94.04,19.77,34.73,39.32,39.1,3.6,0.91,1.06,4.66,27.93,3.07,2.0,3.94,96.37,0.08,149.17,10.21,9.29
2022-12-01 07:00:00,2022-12-01 08:00:00,58.76,99.65,15.81,36.33,36.95,39.59,4.04,0.98,2.68,4.97,27.68,3.0,1.99,4.09,92.86,0.15,181.04,53.44,10.73
2022-12-01 08:00:00,2022-12-01 09:00:00,69.05,106.91,10.53,34.36,31.62,40.75,7.2,0.91,15.13,5.84,27.72,2.97,2.04,4.31,82.82,0.14,210.4,135.11,13.62
2022-12-01 09:00:00,2022-12-01 10:00:00,77.01,112.99,6.19,29.68,25.59,42.03,11.28,0.97,33.74,6.12,27.73,3.04,2.04,4.25,72.72,0.26,284.69,375.02,16.61
2022-12-01 10:00:00,2022-12-01 11:00:00,83.43,115.45,4.28,28.03,23.16,42.62,16.39,0.88,53.97,5.91,27.26,3.12,1.71,3.99,59.89,0.2,233.18,483.67,19.7
2022-12-01 11:00:00,2022-12-01 12:00:00,76.78,112.2,4.05,30.31,24.19,42.38,18.96,0.87,62.78,5.87,27.18,3.17,1.65,3.78,52.31,0.12,111.11,523.45,22.34
2022-12-01 12:00:00,2022-12-01 13:00:00,77.11,115.54,3.5,25.9,21.39,43.0,21.55,0.96,79.61,5.59,27.61,3.21,1.83,3.65,47.69,0.3,301.61,524.37,23.15
2022-12-01 13:00:00,2022-12-01 14:00:00,80.75,114.97,3.42,23.2,19.9,43.28,19.26,0.98,83.74,5.24,27.56,3.16,1.75,3.44,44.61,0.24,309.38,466.18,23.84
2022-12-01 14:00:00,2022-12-01 15:00:00,78.47,118.0,3.38,23.75,20.15,43.22,18.91,0.65,81.53,4.83,28.05,3.1,1.64,3.23,44.93,0.29,309.62,357.4,23.95
2022-12-01 15:00:00,2022-12-01 16:00:00,77.15,111.78,3.2,23.23,19.73,43.34,19.54,0.48,85.89,4.53,28.85,3.06,1.57,3.09,48.82,0.24,325.08,163.77,22.7
2022-12-01 16:00:00,2022-12-01 17:00:00,73.87,111.6,3.4,31.73,24.42,42.2,12.45,0.71,67.9,4.29,29.26,2.32,1.14,3.01,56.78,0.09,311.07,33.29,20.45
2022-12-01 17:00:00,2022-12-01 18:00:00,79.02,119.91,6.79,75.37,50.38,36.72,9.26,0.95,29.08,4.56,30.33,2.81,1.43,3.44,69.48,0.06,101.32,1.49,17.52
2022-12-01 18:00:00,2022-12-01 19:00:00,98.09,142.96,7.75,60.0,43.0,38.3,8.03,1.07,28.02,5.48,33.4,3.02,1.88,4.9,76.5,0.12,145.32,0.44,16.02
2022-12-01 19:00:00,2022-12-01 20:00:00,95.23,145.68,14.1,72.19,54.64,35.7,6.53,1.04,12.29,6.25,37.47,3.71,2.51,6.15,80.86,0.1,128.1,0.34,15.09
2022-12-01 20:00:00,2022-12-01 21:00:00,99.32,154.69,10.07,59.94,44.84,37.85,6.09,1.02,18.72,6.88,40.16,3.84,2.02,6.9,85.36,0.09,120.48,0.35,14.13
2022-12-01 21:00:00,2022-12-01 22:00:00,90.94,150.08,11.87,48.99,40.48,38.7,5.45,0.98,8.43,7.03,39.91,2.93,2.07,6.95,88.73,0.1,130.96,0.33,13.52
2022-12-01 22:00:00,2022-12-01 23:00:00,92.75,139.59,5.3,34.56,27.47,41.64,5.12,0.9,18.25,7.11,39.52,3.9,2.06,6.95,91.6,0.07,109.27,0.35,12.68
2022-12-01 23:00:00,2022-12-02 00:00:00,88.58,130.06,4.33,27.64,23.0,42.63,5.11,0.83,27.16,6.68,37.75,3.85,2.29,6.28,91.06,0.06,61.88,0.46,12.62
2022-12-02 00:00:00,2022-12-02 01:00:00,79.59,113.8,3.47,27.46,22.2,42.73,4.89,0.74,20.61,6.14,35.78,3.77,1.48,5.54,91.91,0.09,199.62,0.39,12.36
2022-12-02 01:00:00,2022-12-02 02:00:00,78.82,111.84,3.34,25.52,21.06,43.01,4.28,0.7,10.71,5.87,34.26,1.85,0.86,5.05,94.22,0.07,117.27,0.34,11.69
2022-12-02 02:00:00,2022-12-02 03:00:00,75.81,113.11,3.47,23.91,20.32,43.2,4.21,0.69,14.04,5.63,32.95,2.7,1.33,4.62,95.33,0.07,175.72,0.27,11.0
2022-12-02 03:00:00,2022-12-02 04:00:00,72.75,107.31,3.12,23.0,19.55,43.36,3.95,0.71,8.64,5.42,31.59,2.64,1.54,4.29,96.16,0.09,135.36,0.27,10.57
2022-12-02 04:00:00,2022-12-02 05:00:00,70.6,101.09,6.96,26.94,24.75,42.28,3.77,0.68,4.16,5.22,30.57,3.48,1.99,4.03,95.89,0.07,154.26,0.2,10.22
2022-12-02 05:00:00,2022-12-02 06:00:00,70.08,101.67,9.22,30.53,28.52,41.38,3.8,0.75,0.9,4.95,29.59,3.38,1.92,3.83,96.44,0.05,255.81,0.23,10.09
2022-12-02 06:00:00,2022-12-02 07:00:00,73.18,105.72,22.3,38.74,43.51,38.14,3.73,0.81,0.67,5.01,28.9,3.29,1.9,3.81,96.14,0.07,182.59,10.66,9.85
2022-12-02 07:00:00,2022-12-02 08:00:00,74.6,122.08,21.59,44.0,45.73,37.66,4.31,0.9,4.63,5.66,28.79,3.2,1.99,4.1,91.28,0.09,206.33,56.91,11.12
2022-12-02 08:00:00,2022-12-02 09:00:00,88.83,143.25,7.27,33.67,28.6,41.41,5.84,0.9,25.89,6.5,29.12,2.38,1.57,4.5,80.57,0.12,251.17,138.84,13.68
2022-12-02 09:00:00,2022-12-02 10:00:00,99.27,143.66,7.89,42.97,34.05,39.88,8.91,1.08,39.22,6.52,28.75,2.01,1.26,4.33,67.16,0.17,132.05,336.93,16.77
2022-12-02 10:00:00,2022-12-02 11:00:00,88.99,137.51,5.76,44.19,32.96,40.58,13.26,1.01,57.75,6.35,29.24,2.91,1.73,4.25,53.74,0.24,172.49,450.4,19.48
2022-12-02 11:00:00,2022-12-02 12:00:00,89.07,133.43,4.0,33.46,25.83,41.99,15.28,1.06,70.5,6.11,29.83,3.36,1.97,4.27,48.2,0.24,269.64,496.28,21.54
2022-12-02 12:00:00,2022-12-02 13:00:00,89.56,127.89,3.57,28.46,22.82,42.62,19.28,0.79,74.5,5.7,29.62,3.37,1.42,4.02,46.47,0.27,258.19,507.93,22.45
2022-12-02 13:00:00,2022-12-02 14:00:00,86.7,124.3,15.3,58.49,47.17,45.06,25.13,0.9,75.71,5.31,29.31,3.31,0.68,3.78,44.55,0.4,304.86,466.09,22.98
2022-12-02 14:00:00,2022-12-02 15:00:00,86.65,119.79,3.81,25.9,21.65,43.31,25.95,0.65,82.57,4.91,29.25,3.22,1.47,3.59,43.32,0.39,306.15,358.11,23.04
2022-12-02 15:00:00,2022-12-02 16:00:00,80.72,120.06,15.39,60.91,49.16,43.74,24.04,0.86,75.06,4.56,29.5,3.16,1.21,3.4,45.77,0.26,334.81,172.92,22.23
2022-12-02 16:00:00,2022-12-02 17:00:00,77.81,120.04,3.02,29.7,23.02,42.5,19.98,0.87,73.2,4.44,29.99,3.17,1.59,3.35,53.67,0.09,184.51,35.39,19.79
2022-12-02 17:00:00,2022-12-02 18:00:00,82.48,121.28,6.21,66.97,45.44,37.62,13.66,0.94,39.12,4.59,31.32,3.3,1.78,4.1,65.67,0.06,153.02,1.35,16.69
2022-12-02 18:00:00,2022-12-02 19:00:00,87.25,132.77,10.2,70.56,50.59,36.45,10.7,0.98,25.5,5.19,34.12,3.51,2.18,5.54,73.78,0.18,98.76,0.25,15.06
2022-12-02 19:00:00,2022-12-02 20:00:00,93.82,142.11,16.33,76.15,58.56,35.1,8.37,1.07,9.37,6.13,37.25,3.27,2.28,6.91,79.51,0.13,123.62,0.13,14.27
2022-12-02 20:00:00,2022-12-02 21:00:00,100.3,164.18,10.34,59.22,44.69,37.91,6.83,0.99,13.17,7.25,39.52,3.37,2.63,8.0,85.57,0.09,112.38,0.02,13.23
2022-12-02 21:00:00,2022-12-02 22:00:00,98.08,157.39,10.46,54.66,42.36,38.37,6.9,1.02,16.47,7.54,39.3,3.83,2.96,7.92,87.83,0.16,117.82,0.03,12.46
2022-12-02 22:00:00,2022-12-02 23:00:00,95.13,149.78,5.82,40.8,31.21,40.66,6.19,1.0,21.03,7.36,38.64,3.29,1.79,7.64,90.61,0.1,100.76,0.11,11.57
2022-12-02 23:00:00,2022-12-03 00:00:00,95.27,147.64,3.96,29.5,23.69,42.49,5.75,1.0,26.96,6.8,36.77,2.29,1.57,6.73,92.1,0.07,76.29,0.06,10.88
2022-12-03 00:00:00,2022-12-03 01:00:00,89.81,129.3,3.49,26.56,21.74,42.8,5.24,0.88,21.53,6.12,34.45,2.69,1.72,5.76,92.35,0.07,119.09,0.03,10.38
2022-12-03 01:00:00,2022-12-03 02:00:00,78.11,117.65,3.57,27.02,22.05,42.82,4.58,0.84,12.47,5.55,32.55,3.06,1.81,5.05,93.13,0.07,115.75,0.08,9.93
2022-12-03 02:00:00,2022-12-03 03:00:00,70.49,110.63,3.43,22.51,19.53,43.38,4.52,0.83,19.15,5.05,30.57,2.49,1.39,4.46,94.69,0.08,29.32,0.13,9.51
2022-12-03 03:00:00,2022-12-03 04:00:00,70.06,103.84,3.54,23.33,20.06,43.24,4.28,0.85,16.14,4.63,28.81,2.79,1.47,3.92,95.58,0.08,160.91,0.12,9.05
2022-12-03 04:00:00,2022-12-03 05:00:00,72.73,104.73,8.53,27.79,26.5,41.87,4.0,0.82,4.68,4.39,27.25,3.05,1.17,3.51,95.85,0.1,177.55,0.15,8.78
2022-12-03 05:00:00,2022-12-03 06:00:00,71.5,106.78,6.61,25.96,23.95,42.39,3.81,0.77,3.68,4.46,26.27,2.6,0.95,3.32,96.61,0.1,127.34,0.16,8.27
2022-12-03 06:00:00,2022-12-03 07:00:00,64.32,105.71,11.61,29.78,30.06,41.08,3.81,0.83,2.46,4.41,25.33,2.5,1.26,3.14,96.2,0.14,124.85,7.8,8.2
2022-12-03 07:00:00,2022-12-03 08:00:00,62.33,102.5,12.57,33.3,32.71,40.63,3.98,0.89,7.21,4.62,24.93,2.8,1.42,3.08,99.31,0.26,131.16,48.73,8.78
2022-12-03 08:00:00,2022-12-03 09:00:00,61.98,113.19,10.92,35.55,32.56,40.57,4.86,0.94,13.26,4.95,24.91,2.77,1.42,3.17,93.78,0.35,155.11,129.04,10.68
2022-12-03 09:00:00,2022-12-03 10:00:00,72.7,116.53,6.32,32.9,27.41,41.75,6.4,0.98,26.48,5.17,25.29,2.11,1.09,3.34,79.67,0.3,264.0,359.72,14.17
2022-12-03 10:00:00,2022-12-03 11:00:00,84.82,116.96,3.81,27.8,22.65,42.75,10.06,0.92,51.84,5.28,25.39,2.9,1.29,3.33,63.59,0.33,309.46,469.84,17.64
2022-12-03 11:00:00,2022-12-03 12:00:00,84.08,117.52,3.86,28.91,23.29,42.56,14.27,1.01,70.6,5.13,25.48,2.96,1.26,3.19,52.25,0.17,245.47,515.57,20.25
2022-12-03 12:00:00,2022-12-03 13:00:00,96.56,116.88,3.18,24.24,20.26,43.22,18.45,0.9,81.3,4.89,25.93,3.03,1.43,3.07,45.65,0.2,293.19,519.31,21.97
2022-12-03 13:00:00,2022-12-03 14:00:00,90.94,115.26,3.0,21.12,18.45,43.64,19.19,0.86,81.51,4.58,26.35,3.09,1.05,3.0,42.37,0.43,310.26,479.66,22.86
2022-12-03 14:00:00,2022-12-03 15:00:00,86.13,117.49,3.0,20.92,18.34,43.61,17.56,0.74,81.33,4.2,26.5,3.04,1.36,2.83,41.21,0.46,315.12,379.4,22.99
2022-12-03 15:00:00,2022-12-03 16:00:00,,112.24,3.0,26.28,21.2,42.98,18.52,0.61,78.04,3.96,27.26,3.04,1.33,2.74,42.64,0.32,305.18,198.45,22.32
2022-12-03 16:00:00,2022-12-03 17:00:00,80.0,120.62,3.0,29.31,22.8,42.64,16.44,0.84,70.15,4.18,28.59,3.13,0.34,2.86,53.84,0.06,261.88,36.59,19.78
2022-12-03 17:00:00,2022-12-03 18:00:00,81.2,144.94,5.83,79.2,51.64,36.5,15.93,1.24,38.1,4.4,29.87,3.26,1.13,3.18,67.41,0.04,128.47,1.36,16.39
2022-12-03 18:00:00,2022-12-03 19:00:00,101.74,155.37,10.28,77.34,54.27,35.95,11.32,1.35,26.1,5.22,31.94,3.53,0.9,4.12,74.69,0.13,129.58,0.29,14.81
2022-12-03 19:00:00,2022-12-03 20:00:00,,153.57,15.82,96.8,69.12,32.5,8.94,1.41,10.06,9.12,34.35,1.98,2.7,10.77,78.47,0.1,129.47,0.17,14.03
2022-12-03 20:00:00,2022-12-03 21:00:00,21.12,39.17,12.15,71.43,52.65,36.17,7.55,1.1,12.22,10.9,36.55,1.59,3.99,12.56,84.18,0.16,117.51,0.24,12.87
2022-12-03 21:00:00,2022-12-03 22:00:00,,,5.64,51.94,36.99,39.5,6.79,1.05,21.09,10.53,36.33,1.8,3.77,11.57,88.29,0.07,97.28,0.24,11.87
2022-12-03 22:00:00,2022-12-03 23:00:00,,,4.33,39.91,29.52,41.17,6.48,1.03,22.29,9.59,34.86,2.14,3.38,9.81,89.62,0.05,71.24,0.22,11.45
2022-12-03 23:00:00,2022-12-04 00:00:00,,,4.23,38.16,28.51,41.4,6.05,0.99,18.73,8.65,33.4,2.37,3.02,8.38,91.93,0.06,135.69,0.1,10.9
2022-12-04 00:00:00,2022-12-04 01:00:00,,,3.85,29.19,23.43,42.48,5.19,1.0,10.04,7.8,31.69,2.48,2.0,7.23,94.04,0.19,178.49,0.19,10.23
2022-12-04 01:00:00,2022-12-04 02:00:00,142.93,152.42,4.24,26.3,22.21,42.75,4.77,1.12,9.25,7.15,30.23,1.93,1.8,6.29,94.83,0.06,63.12,0.21,9.53
2022-12-04 02:00:00,2022-12-04 03:00:00,138.45,145.98,4.0,23.47,20.51,43.15,4.6,1.05,10.17,6.63,28.91,2.63,2.2,5.53,95.45,0.07,58.6,0.15,9.12
2022-12-04 03:00:00,2022-12-04 04:00:00,125.39,135.82,3.93,22.49,19.93,43.26,4.47,1.12,7.78,6.05,27.52,2.61,2.02,4.89,96.04,0.13,97.61,0.14,8.75
2022-12-04 04:00:00,2022-12-04 05:00:00,126.5,127.37,6.63,25.25,23.59,42.47,4.41,0.99,7.7,5.53,26.44,2.59,1.83,4.34,97.01,0.06,100.52,0.2,8.51
2022-12-04 05:00:00,2022-12-04 06:00:00,121.28,132.78,8.35,28.56,26.75,41.77,4.25,1.07,4.71,5.12,25.32,0.96,0.64,3.91,96.31,0.07,114.09,0.19,8.17
2022-12-04 06:00:00,2022-12-04 07:00:00,120.8,142.8,19.04,35.7,39.24,38.92,4.29,1.07,3.46,4.96,24.79,1.58,1.01,3.71,97.04,0.15,128.49,8.39,8.07
2022-12-04 07:00:00,2022-12-04 08:00:00,114.13,143.07,12.84,34.51,33.56,40.2,4.68,1.28,5.57,5.12,24.77,2.2,1.01,3.8,92.31,0.19,107.22,52.71,9.13
2022-12-04 08:00:00,2022-12-04 09:00:00,141.01,161.37,9.39,35.51,31.29,40.65,6.52,1.12,19.32,6.0,25.28,1.61,1.04,3.89,85.33,0.26,139.92,123.83,11.54
2022-12-04 09:00:00,2022-12-04 10:00:00,146.21,176.42,5.91,35.76,28.6,41.31,9.25,1.41,36.24,6.16,25.64,2.68,1.66,3.9,74.21,0.24,262.32,328.47,14.72
2022-12-04 10:00:00,2022-12-04 11:00:00,152.15,173.19,4.23,32.46,25.48,41.86,17.83,1.19,61.64,6.23,25.9,2.79,1.68,3.9,57.86,0.18,235.33,446.2,18.0
2022-12-04 11:00:00,2022-12-04 12:00:00,150.05,168.44,3.23,27.76,22.17,42.8,25.36,1.2,76.66,5.97,26.23,2.92,1.23,3.75,50.98,0.26,265.07,485.22,20.15
2022-12-04 12:00:00,2022-12-04 13:00:00,148.29,167.19,3.69,27.14,22.21,42.74,24.05,1.02,79.7,5.7,26.32,2.21,1.21,3.56,47.88,0.32,317.26,482.23,21.7
2022-12-04 13:00:00,2022-12-04 14:00:00,144.86,170.23,3.46,23.68,20.18,43.26,20.99,1.0,81.36,5.29,26.32,2.21,1.17,3.35,44.2,0.45,309.21,438.26,22.47
2022-12-04 14:00:00,2022-12-04 15:00:00,136.08,156.7,3.47,25.41,21.11,42.92,18.42,0.92,80.53,4.85,26.64,2.24,0.74,3.18,44.8,0.29,324.56,321.6,22.35
2022-12-04 15:00:00,2022-12-04 16:00:00,138.64,152.7,3.37,23.91,20.24,43.17,18.86,0.92,78.77,4.46,27.46,2.98,0.91,3.0,47.8,0.24,243.22,162.54,21.57
2022-12-04 16:00:00,2022-12-04 17:00:00,133.38,153.0,3.29,25.39,20.96,43.06,14.71,0.74,70.04,4.23,28.12,3.04,0.89,2.91,57.8,0.11,282.85,34.63,18.9
2022-12-04 17:00:00,2022-12-04 18:00:00,125.92,155.31,6.9,81.58,53.78,35.8,11.1,0.91,26.04,4.24,28.96,3.2,1.5,3.13,68.6,0.08,119.41,1.28,15.88
2022-12-04 18:00:00,2022-12-04 19:00:00,136.27,166.47,13.83,72.83,54.76,35.88,9.06,1.2,15.85,4.92,31.95,3.38,2.1,4.76,76.83,0.13,115.12,0.2,14.27
2022-12-04 19:00:00,2022-12-04 20:00:00,150.5,188.73,12.36,69.72,51.91,36.09,8.03,1.33,14.38,5.82,34.49,3.06,0.96,5.93,81.53,0.1,135.39,0.19,13.2
2022-12-04 20:00:00,2022-12-04 21:00:00,158.93,194.86,11.02,64.17,47.86,37.14,7.24,1.23,12.52,6.67,35.63,3.1,2.65,6.59,86.31,0.07,110.3,0.14,12.11
2022-12-04 21:00:00,2022-12-04 22:00:00,172.68,192.68,8.77,51.59,39.35,39.06,7.03,1.13,19.98,6.89,35.59,1.73,0.77,6.66,89.88,0.06,93.59,0.1,11.13
2022-12-04 22:00:00,2022-12-04 23:00:00,168.17,183.32,6.93,42.77,33.16,40.38,6.41,1.1,21.4,6.62,34.28,3.4,3.08,6.3,92.54,0.08,84.25,0.05,10.21
2022-12-04 23:00:00,2022-12-05 00:00:00,159.78,183.26,4.85,35.69,27.7,41.61,5.74,1.1,17.15,6.19,32.59,3.23,2.49,5.73,92.96,0.07,147.07,0.02,9.83
2022-12-05 00:00:00,2022-12-05 01:00:00,154.59,171.84,3.81,29.21,23.41,42.52,5.49,1.06,14.29,5.74,30.86,1.95,1.22,5.08,93.18,0.04,243.53,0.01,9.33
2022-12-05 01:00:00,2022-12-05 02:00:00,144.35,165.71,3.75,26.42,21.87,42.88,4.8,1.02,8.06,5.45,29.38,2.29,1.13,4.57,94.03,0.06,131.24,0.03,8.64
2022-12-05 02:00:00,2022-12-05 03:00:00,130.9,144.39,3.54,22.59,19.66,43.33,4.75,1.06,12.26,5.07,27.91,2.54,1.03,4.11,95.73,0.06,210.32,0.13,7.85
2022-12-05 03:00:00,2022-12-05 04:00:00,123.78,134.23,3.82,21.46,19.3,43.38,4.35,1.16,6.35,4.7,26.31,2.78,1.13,3.63,96.01,0.17,99.99,0.14,7.17
2022-12-05 04:00:00,2022-12-05 05:00:00,112.0,125.51,4.99,21.78,20.41,43.13,4.23,0.96,9.88,4.45,24.91,1.99,0.81,3.26,98.8,0.26,131.38,0.31,6.39
2022-12-05 05:00:00,2022-12-05 06:00:00,103.01,118.5,9.24,25.62,25.91,42.07,4.2,0.97,7.32,4.18,23.76,2.54,1.08,2.91,99.63,0.17,117.38,0.43,6.4
2022-12-05 06:00:00,2022-12-05 07:00:00,92.72,120.2,7.98,28.24,26.29,41.85,4.14,1.01,6.82,4.05,22.94,2.46,1.34,2.68,99.63,0.23,132.0,7.33,6.34
2022-12-05 07:00:00,2022-12-05 08:00:00,95.82,117.94,7.79,28.93,26.5,41.85,4.2,0.94,8.84,4.25,22.6,2.39,1.29,2.64,99.63,0.2,213.59,50.17,7.15
2022-12-05 08:00:00,2022-12-05 09:00:00,93.26,112.8,10.93,33.3,31.37,41.12,4.61,1.02,10.75,4.39,22.37,2.37,1.27,2.69,99.63,0.32,146.89,113.15,8.47
2022-12-05 09:00:00,2022-12-05 10:00:00,96.74,129.86,7.31,35.1,29.39,41.34,7.24,1.07,25.2,4.72,22.85,2.38,1.33,2.95,87.8,0.35,210.76,341.23,11.74
2022-12-05 10:00:00,2022-12-05 11:00:00,109.27,132.25,3.93,27.96,22.84,42.64,14.47,1.05,50.9,4.99,23.05,1.85,1.02,3.02,64.57,0.29,297.5,467.94,16.32
2022-12-05 11:00:00,2022-12-05 12:00:00,115.4,149.11,23.12,56.84,52.42,44.5,20.89,1.37,66.5,4.88,23.05,2.25,0.83,2.86,49.96,0.34,313.58,518.99,19.41
2022-12-05 12:00:00,2022-12-05 13:00:00,116.01,148.05,18.02,70.06,56.05,43.3,23.94,1.09,75.2,4.73,23.27,2.33,1.18,2.84,43.48,0.35,319.29,517.47,20.99
2022-12-05 13:00:00,2022-12-05 14:00:00,117.73,137.18,3.69,28.76,23.07,42.65,16.5,1.02,78.64,4.46,23.42,2.72,0.98,2.74,43.31,0.58,312.84,471.76,21.36
2022-12-05 14:00:00,2022-12-05 15:00:00,105.13,137.08,3.42,25.26,20.99,43.03,15.6,0.89,77.22,4.1,23.65,2.75,1.13,2.64,41.31,0.2,329.05,361.33,22.16
2022-12-05 15:00:00,2022-12-05 16:00:00,100.64,140.78,3.39,24.94,20.79,43.08,19.02,0.9,84.14,3.83,24.91,2.81,1.13,2.58,39.15,0.3,328.47,197.63,21.2
2022-12-05 16:00:00,2022-12-05 17:00:00,99.53,127.97,3.27,28.14,22.41,42.69,17.99,0.74,76.52,3.61,25.92,2.91,1.29,2.56,49.29,0.07,341.58,33.73,18.31
2022-12-05 17:00:00,2022-12-05 18:00:00,107.82,134.18,8.7,80.83,54.83,35.72,12.41,0.92,32.98,3.63,26.87,3.06,1.03,2.8,60.37,0.05,284.59,1.39,14.98
2022-12-05 18:00:00,2022-12-05 19:00:00,114.51,154.47,32.45,127.74,98.82,34.56,8.57,1.4,11.32,4.67,30.23,3.21,1.86,4.44,72.05,0.12,111.98,0.22,13.09
2022-12-05 19:00:00,2022-12-05 20:00:00,135.33,175.88,20.85,83.01,65.88,33.35,7.74,1.21,10.0,6.79,36.23,2.88,2.14,6.42,78.09,0.08,192.25,0.07,12.08
2022-12-05 20:00:00,2022-12-05 21:00:00,149.43,193.13,14.82,65.69,51.76,36.35,6.51,1.25,8.47,8.04,38.77,2.9,1.74,7.26,83.0,0.08,82.75,0.15,10.9
2022-12-05 21:00:00,2022-12-05 22:00:00,154.89,198.41,13.87,55.96,45.81,37.6,6.46,1.1,11.36,8.42,38.35,2.42,1.39,7.28,87.95,0.08,102.81,0.12,9.91
2022-12-05 22:00:00,2022-12-05 23:00:00,151.33,183.24,7.0,44.07,33.91,40.22,6.07,1.08,14.4,8.14,36.36,2.35,1.99,6.65,89.84,0.07,125.73,0.01,9.4
2022-12-05 23:00:00,2022-12-06 00:00:00,145.08,173.95,7.1,39.75,31.68,40.69,5.79,1.06,11.39,7.61,33.87,2.26,1.22,5.98,91.05,0.06,84.17,0.03,8.89
2022-12-06 00:00:00,2022-12-06 01:00:00,138.86,165.91,4.32,31.7,25.14,42.09,5.6,0.96,15.54,6.94,31.51,2.13,1.63,5.26,93.07,0.06,85.13,0.07,8.14
2022-12-06 01:00:00,2022-12-06 02:00:00,128.82,148.12,3.58,24.77,20.86,43.05,5.37,0.89,15.87,6.18,29.08,2.73,1.48,4.53,94.02,0.08,90.22,0.04,7.64
2022-12-06 02:00:00,2022-12-06 03:00:00,118.1,136.26,3.67,23.25,20.13,43.2,5.15,0.94,8.8,5.5,27.1,1.96,0.67,3.93,95.02,0.12,116.69,0.07,7.3
2022-12-06 03:00:00,2022-12-06 04:00:00,117.0,128.89,3.6,21.1,18.93,43.49,4.83,0.97,8.05,4.98,25.31,2.19,1.2,3.48,95.2,0.07,21.77,0.03,6.72
2022-12-06 04:00:00,2022-12-06 05:00:00,105.68,118.92,4.39,21.78,19.92,43.29,4.69,0.96,4.26,4.71,24.18,2.1,1.31,3.19,95.79,0.04,148.3,0.07,6.33
2022-12-06 05:00:00,2022-12-06 06:00:00,100.14,114.7,16.89,30.42,34.69,40.05,4.56,1.07,2.17,4.64,23.45,1.46,0.92,3.08,95.7,0.11,124.59,0.01,5.96
2022-12-06 06:00:00,2022-12-06 07:00:00,110.19,128.73,26.7,39.02,47.24,37.29,4.62,1.16,1.17,4.96,23.12,2.02,1.32,3.19,96.12,0.08,102.81,8.26,5.77
2022-12-06 07:00:00,2022-12-06 08:00:00,110.0,137.51,21.26,42.15,44.48,37.73,5.22,1.27,5.1,5.59,23.21,1.14,0.77,2.55,92.22,0.24,128.76,50.73,7.34
2022-12-06 08:00:00,2022-12-06 09:00:00,131.5,165.71,11.64,41.73,36.43,39.81,7.95,1.1,22.8,6.47,23.91,2.28,1.23,3.72,81.47,0.4,144.5,113.93,10.79
2022-12-06 09:00:00,2022-12-06 10:00:00,139.38,176.35,6.98,39.12,31.26,40.86,13.59,1.17,40.12,6.5,24.56,2.38,1.67,3.84,68.3,0.32,258.38,372.39,14.23
2022-12-06 10:00:00,2022-12-06 11:00:00,132.05,172.17,4.09,33.59,25.96,42.06,21.95,1.08,64.71,6.3,24.65,1.86,1.24,3.72,55.57,0.23,319.22,475.38,17.41
2022-12-06 11:00:00,2022-12-06 12:00:00,134.87,167.74,3.49,35.61,26.55,41.8,25.0,1.27,83.27,5.83,24.37,2.61,1.36,3.41,45.16,0.26,247.93,509.16,19.41
2022-12-06 12:00:00,2022-12-06 13:00:00,132.53,158.22,3.81,38.97,28.6,41.24,22.46,1.12,86.59,5.5,24.45,2.0,0.93,3.23,39.54,0.35,236.83,512.32,20.79
2022-12-06 13:00:00,2022-12-06 14:00:00,131.54,156.98,3.41,31.39,24.25,42.39,22.3,1.08,87.44,5.18,24.53,2.4,1.27,3.1,36.09,0.3,324.04,471.05,21.32
2022-12-06 14:00:00,2022-12-06 15:00:00,125.29,152.24,3.66,31.18,24.34,42.4,18.49,0.88,83.43,4.9,25.16,1.75,0.88,2.98,37.2,0.27,335.33,362.37,21.48
