From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2020-11-23 13:00:00,2020-11-23 14:00:00,47.14,75.22,2.48,13.54,16.03,0.87,38.25,1.45,,,0.51,
2020-11-23 14:00:00,2020-11-23 15:00:00,35.63,58.08,2.65,13.6,16.25,0.73,38.5,1.01,,,0.41,
2020-11-23 15:00:00,2020-11-23 16:00:00,36.84,59.98,2.75,13.37,16.12,0.65,40.75,0.89,,,0.35,
2020-11-23 16:00:00,2020-11-23 17:00:00,36.66,59.43,2.94,13.58,16.52,0.78,39.5,0.86,,,0.36,
2020-11-23 17:00:00,2020-11-23 18:00:00,32.98,53.97,2.33,13.37,15.7,0.46,41.5,0.84,,,0.37,
2020-11-23 18:00:00,2020-11-23 19:00:00,28.86,47.82,2.57,13.28,15.86,0.44,38.25,0.73,,,0.36,
2020-11-23 19:00:00,2020-11-23 20:00:00,27.63,45.95,2.49,13.18,15.68,0.6,36.75,0.96,,,0.42,
2020-11-23 20:00:00,2020-11-23 21:00:00,24.35,41.06,2.47,13.46,15.93,0.71,37.75,1.12,,,0.42,
2020-11-23 21:00:00,2020-11-23 22:00:00,22.6,38.41,2.56,13.66,16.21,0.69,37.5,1.55,,,0.51,
2020-11-23 22:00:00,2020-11-23 23:00:00,31.81,52.46,2.93,13.54,16.46,0.68,38.25,1.61,,,0.56,
2020-11-23 23:00:00,2020-11-24 00:00:00,30.54,50.29,3.0,13.82,16.83,0.69,39.0,1.43,,,0.54,
2020-11-24 00:00:00,2020-11-24 01:00:00,30.17,49.71,2.82,13.96,16.78,0.68,36.25,1.41,,,0.56,
2020-11-24 01:00:00,2020-11-24 02:00:00,34.33,55.97,2.88,14.17,17.05,0.66,38.5,2.42,,,0.58,
2020-11-24 02:00:00,2020-11-24 03:00:00,42.08,67.52,2.93,14.0,16.93,0.68,37.0,2.76,,,0.59,
2020-11-24 03:00:00,2020-11-24 04:00:00,43.82,70.23,3.19,13.79,16.99,0.69,38.0,1.81,,,0.59,
2020-11-24 04:00:00,2020-11-24 05:00:00,37.05,60.05,3.35,14.04,17.4,0.67,38.75,2.23,,,0.56,
2020-11-24 05:00:00,2020-11-24 06:00:00,26.12,43.61,2.94,13.94,16.88,0.71,37.75,1.49,,,0.49,
2020-11-24 06:00:00,2020-11-24 07:00:00,38.62,62.29,4.26,13.75,18.0,0.75,38.75,1.85,,,0.52,
2020-11-24 07:00:00,2020-11-24 08:00:00,36.89,59.86,3.99,13.95,17.94,0.72,37.5,1.9,,,0.53,
2020-11-24 08:00:00,2020-11-24 09:00:00,30.41,50.2,2.81,14.1,16.91,0.72,38.5,2.46,,,0.65,
2020-11-24 09:00:00,2020-11-24 10:00:00,39.94,64.52,2.71,13.57,16.29,0.71,37.25,2.73,,,1.46,
2020-11-24 10:00:00,2020-11-24 11:00:00,39.68,64.18,3.1,13.44,16.54,0.82,39.0,1.67,,,0.68,
2020-11-24 11:00:00,2020-11-24 12:00:00,46.55,74.23,2.08,13.71,15.79,0.74,39.5,1.79,,,0.86,
2020-11-24 12:00:00,2020-11-24 13:00:00,44.64,71.33,2.26,13.72,15.98,0.86,44.0,1.74,,,0.65,
2020-11-24 13:00:00,2020-11-24 14:00:00,51.28,81.35,2.45,13.48,15.93,0.74,41.5,1.56,,,0.54,
2020-11-24 14:00:00,2020-11-24 15:00:00,58.64,92.53,2.3,13.58,15.88,0.68,40.25,1.49,,,0.47,
2020-11-24 15:00:00,2020-11-24 16:00:00,51.38,81.47,2.67,13.49,16.17,0.59,39.75,1.38,,,0.5,
2020-11-24 16:00:00,2020-11-24 17:00:00,46.46,74.17,2.63,13.7,16.34,0.54,38.0,1.17,,,0.54,
2020-11-24 17:00:00,2020-11-24 18:00:00,46.85,74.78,2.39,13.99,16.38,0.56,37.75,1.23,,,0.56,
2020-11-24 18:00:00,2020-11-24 19:00:00,44.53,71.33,2.94,14.15,17.09,0.59,34.25,1.82,,,1.06,
2020-11-24 19:00:00,2020-11-24 20:00:00,50.94,80.89,2.56,14.65,17.21,0.78,35.75,2.07,,,2.62,
2020-11-24 20:00:00,2020-11-24 21:00:00,64.6,101.36,3.11,14.79,17.9,0.66,37.25,3.17,,,5.18,
2020-11-24 21:00:00,2020-11-24 22:00:00,66.47,104.18,2.83,14.52,17.34,0.61,37.5,3.24,,,6.1,
2020-11-24 22:00:00,2020-11-24 23:00:00,63.01,99.01,2.68,14.16,16.84,0.65,38.0,2.75,,,4.32,
2020-11-24 23:00:00,2020-11-25 00:00:00,60.22,94.92,3.05,14.03,17.08,0.63,37.0,2.09,,,2.57,
2020-11-25 00:00:00,2020-11-25 01:00:00,64.68,101.57,2.69,13.89,16.58,0.69,37.0,1.7,,,1.03,
2020-11-25 01:00:00,2020-11-25 02:00:00,65.19,102.28,2.8,13.92,16.72,0.72,38.25,1.91,,,1.21,
2020-11-25 02:00:00,2020-11-25 03:00:00,67.48,105.78,2.3,13.7,16.01,0.67,36.0,1.8,,,1.12,
2020-11-25 03:00:00,2020-11-25 04:00:00,61.48,96.7,2.82,13.56,16.39,0.66,36.75,1.88,,,1.0,
2020-11-25 04:00:00,2020-11-25 05:00:00,59.48,93.7,2.86,13.53,16.39,0.7,36.0,1.55,,,1.06,
2020-11-25 05:00:00,2020-11-25 06:00:00,59.42,93.63,2.55,13.46,16.02,0.68,36.5,1.61,,,1.4,
2020-11-25 06:00:00,2020-11-25 07:00:00,53.8,85.4,2.34,13.94,16.27,0.7,36.5,1.61,,,1.69,
2020-11-25 07:00:00,2020-11-25 08:00:00,54.15,85.7,2.82,14.07,16.89,0.72,37.0,1.21,,,1.26,
2020-11-25 08:00:00,2020-11-25 09:00:00,66.84,104.94,2.58,14.22,16.81,0.45,34.25,2.35,,,1.69,
2020-11-25 09:00:00,2020-11-25 10:00:00,68.96,107.96,2.61,13.38,16.0,0.55,33.25,2.29,,,1.22,
2020-11-25 10:00:00,2020-11-25 11:00:00,59.08,92.96,2.94,13.7,16.63,0.7,36.5,1.77,,,0.87,
2020-11-25 11:00:00,2020-11-25 12:00:00,52.24,82.91,2.94,13.52,16.46,0.78,36.5,1.71,,,0.78,
2020-11-25 12:00:00,2020-11-25 13:00:00,54.58,86.37,2.6,13.63,16.23,0.79,37.5,1.23,,,0.63,
2020-11-25 13:00:00,2020-11-25 14:00:00,46.21,74.02,2.84,13.55,16.38,0.77,37.25,0.98,,,0.47,
2020-11-25 14:00:00,2020-11-25 15:00:00,39.51,63.77,2.77,13.56,16.33,0.77,35.5,0.93,,,0.41,
2020-11-25 15:00:00,2020-11-25 16:00:00,39.36,63.55,2.31,13.57,15.89,0.72,35.25,0.88,,,0.37,
2020-11-25 16:00:00,2020-11-25 17:00:00,34.68,56.54,2.38,13.44,15.81,0.71,34.75,0.86,,,0.4,
2020-11-25 17:00:00,2020-11-25 18:00:00,30.56,50.35,2.53,13.99,16.52,0.62,36.0,1.03,,,0.54,
2020-11-25 18:00:00,2020-11-25 19:00:00,38.17,61.78,2.85,14.6,17.45,0.6,36.5,1.59,,,1.48,
2020-11-25 19:00:00,2020-11-25 20:00:00,58.33,91.7,2.91,14.83,17.74,0.64,36.5,2.59,,,3.42,
2020-11-25 20:00:00,2020-11-25 21:00:00,66.17,103.76,2.65,14.34,17.0,0.53,35.75,3.97,,,8.57,
2020-11-25 21:00:00,2020-11-25 22:00:00,77.59,120.57,2.92,13.59,16.51,0.63,36.0,2.61,,,7.08,
2020-11-25 22:00:00,2020-11-25 23:00:00,67.19,105.16,2.99,13.8,16.75,0.69,36.0,2.36,,,2.47,
2020-11-25 23:00:00,2020-11-26 00:00:00,65.55,102.66,2.85,13.56,16.39,0.61,36.33,3.21,,,1.22,
2020-11-26 00:00:00,2020-11-26 01:00:00,54.8,87.16,3.16,13.9,17.06,0.8,35.5,1.71,,,0.76,
2020-11-26 01:00:00,2020-11-26 02:00:00,52.78,83.62,3.29,14.19,17.48,0.76,35.75,2.65,,,1.0,
2020-11-26 02:00:00,2020-11-26 03:00:00,65.57,103.13,3.87,14.25,18.12,0.66,37.5,4.07,,,1.91,
2020-11-26 03:00:00,2020-11-26 04:00:00,69.19,108.26,2.67,14.38,17.05,0.59,37.25,4.96,,,4.19,
2020-11-26 04:00:00,2020-11-26 05:00:00,70.39,110.13,2.44,14.03,16.47,0.66,35.75,3.14,,,4.13,
2020-11-26 05:00:00,2020-11-26 06:00:00,68.44,107.16,2.63,13.7,16.21,0.65,37.25,2.17,,,3.85,
2020-11-26 06:00:00,2020-11-26 07:00:00,63.26,99.46,3.03,13.74,16.78,0.76,36.0,2.41,,,2.67,
2020-11-26 07:00:00,2020-11-26 08:00:00,64.32,100.97,3.27,14.07,17.34,0.72,36.5,3.08,,,2.89,
2020-11-26 08:00:00,2020-11-26 09:00:00,68.61,107.41,3.1,14.08,17.17,0.71,36.5,3.12,,,2.27,
2020-11-26 09:00:00,2020-11-26 10:00:00,64.33,101.12,3.03,13.5,16.53,0.55,36.0,2.7,,,1.41,
2020-11-26 10:00:00,2020-11-26 11:00:00,60.41,95.09,2.56,13.61,16.16,0.7,38.0,1.6,,,0.77,
2020-11-26 11:00:00,2020-11-26 12:00:00,,,,,,,,,,,,
2020-11-26 12:00:00,2020-11-26 13:00:00,,,,,,,,,,,,
2020-11-26 13:00:00,2020-11-26 14:00:00,,,,,,,,,,,,
2020-11-26 14:00:00,2020-11-26 15:00:00,,,,,,,,,,,,
2020-11-26 15:00:00,2020-11-26 16:00:00,,,,,,,,,,,,
2020-11-26 16:00:00,2020-11-26 17:00:00,,,,,,,,,,,,
2020-11-26 17:00:00,2020-11-26 18:00:00,,,,,,,,,,,,
2020-11-26 18:00:00,2020-11-26 19:00:00,,,,,,,,,,,,
2020-11-26 19:00:00,2020-11-26 20:00:00,,,,,,,,,,,,
2020-11-26 20:00:00,2020-11-26 21:00:00,48.37,77.07,3.71,14.59,18.3,0.31,38.5,1.81,,,1.96,
2020-11-26 21:00:00,2020-11-26 22:00:00,51.92,82.4,2.89,14.57,17.46,0.47,34.5,1.76,,,1.61,
2020-11-26 22:00:00,2020-11-26 23:00:00,49.49,78.72,3.17,14.25,17.42,0.67,31.5,1.84,,,1.54,
2020-11-26 23:00:00,2020-11-27 00:00:00,47.87,76.3,2.58,14.02,16.6,0.67,33.0,1.71,,,1.21,
2020-11-27 00:00:00,2020-11-27 01:00:00,48.05,76.6,3.32,14.04,17.36,0.67,32.25,2.02,,,1.35,
2020-11-27 01:00:00,2020-11-27 02:00:00,46.0,73.46,3.07,14.11,17.19,0.67,33.25,1.39,,,0.9,
2020-11-27 02:00:00,2020-11-27 03:00:00,47.31,75.43,2.52,14.22,16.74,0.65,32.75,1.43,,,0.83,
2020-11-27 03:00:00,2020-11-27 04:00:00,51.95,82.47,2.69,13.75,16.44,0.7,33.5,1.57,,,0.75,
2020-11-27 04:00:00,2020-11-27 05:00:00,49.81,79.22,2.62,13.5,16.12,0.74,34.75,1.5,,,0.62,
2020-11-27 05:00:00,2020-11-27 06:00:00,50.95,80.89,2.74,13.51,16.24,0.69,34.5,1.16,,,0.52,
2020-11-27 06:00:00,2020-11-27 07:00:00,44.97,72.23,2.48,14.43,16.9,0.75,33.75,1.36,,,0.5,
2020-11-27 07:00:00,2020-11-27 08:00:00,52.54,83.16,2.42,14.29,16.7,0.78,33.0,2.52,,,0.62,
2020-11-27 08:00:00,2020-11-27 09:00:00,61.12,96.17,3.08,13.91,16.98,0.71,33.25,3.45,,,0.69,
2020-11-27 09:00:00,2020-11-27 10:00:00,63.03,99.05,2.63,13.46,16.09,0.62,33.25,1.94,,,0.62,
2020-11-27 10:00:00,2020-11-27 11:00:00,50.26,80.13,2.84,13.65,16.49,0.76,33.5,1.22,,,0.47,
2020-11-27 11:00:00,2020-11-27 12:00:00,34.51,55.99,2.64,13.52,16.16,0.83,33.0,1.04,,,0.43,
2020-11-27 12:00:00,2020-11-27 13:00:00,31.39,51.58,2.5,13.41,15.9,0.77,30.5,0.9,,,0.4,
2020-11-27 13:00:00,2020-11-27 14:00:00,31.27,51.39,2.48,13.44,15.91,0.72,32.75,0.82,,,0.38,
2020-11-27 14:00:00,2020-11-27 15:00:00,34.46,56.08,2.55,13.53,16.07,0.68,31.5,0.8,,,0.36,
2020-11-27 15:00:00,2020-11-27 16:00:00,25.87,43.39,2.49,13.41,15.91,0.53,32.25,0.75,,,0.38,
2020-11-27 16:00:00,2020-11-27 17:00:00,21.68,37.04,2.66,13.57,16.23,0.63,31.0,0.85,,,0.38,
2020-11-27 17:00:00,2020-11-27 18:00:00,27.25,45.25,2.68,13.3,15.98,0.57,33.5,0.74,,,0.46,
2020-11-27 18:00:00,2020-11-27 19:00:00,30.13,49.7,2.77,13.62,16.39,0.6,33.0,0.98,,,0.5,
2020-11-27 19:00:00,2020-11-27 20:00:00,31.97,52.46,2.83,13.83,16.65,0.6,33.25,1.65,,,0.81,
2020-11-27 20:00:00,2020-11-27 21:00:00,44.34,70.91,2.71,13.6,16.32,0.69,33.0,1.5,,,0.92,
2020-11-27 21:00:00,2020-11-27 22:00:00,44.9,71.81,2.85,13.4,16.26,0.67,33.75,1.15,,,0.68,
2020-11-27 22:00:00,2020-11-27 23:00:00,31.87,52.04,2.62,13.23,15.85,0.7,34.5,0.94,,,0.56,
2020-11-27 23:00:00,2020-11-28 00:00:00,27.04,45.05,2.82,13.24,16.06,0.67,33.33,0.92,,,0.63,
2020-11-28 00:00:00,2020-11-28 01:00:00,25.39,42.56,2.59,13.28,15.86,0.67,33.25,0.76,,,0.45,
2020-11-28 01:00:00,2020-11-28 02:00:00,33.4,54.73,2.68,13.3,15.98,0.69,33.75,0.76,,,0.42,
2020-11-28 02:00:00,2020-11-28 03:00:00,38.49,62.24,2.89,13.21,16.09,0.7,34.75,0.74,,,0.41,
2020-11-28 03:00:00,2020-11-28 04:00:00,28.56,47.23,2.63,13.49,16.13,0.71,34.75,0.72,,,0.39,
2020-11-28 04:00:00,2020-11-28 05:00:00,23.19,39.29,2.62,13.4,16.02,0.71,33.75,0.75,,,0.4,
2020-11-28 05:00:00,2020-11-28 06:00:00,20.73,35.59,2.71,13.36,16.07,0.68,33.0,0.86,,,0.4,
2020-11-28 06:00:00,2020-11-28 07:00:00,26.93,44.74,2.78,13.32,16.1,0.68,33.5,1.06,,,0.4,
2020-11-28 07:00:00,2020-11-28 08:00:00,38.01,61.77,2.71,13.31,16.03,0.7,32.5,1.39,,,0.42,
2020-11-28 08:00:00,2020-11-28 09:00:00,,,,,,,,,,,,
2020-11-28 09:00:00,2020-11-28 10:00:00,,,,,,,,,,,,
2020-11-28 10:00:00,2020-11-28 11:00:00,,,,,,,,,,,,
2020-11-28 11:00:00,2020-11-28 12:00:00,96.43,147.82,2.6,14.45,17.05,0.51,32.33,0.53,,,0.29,
2020-11-28 12:00:00,2020-11-28 13:00:00,55.31,87.59,1.64,14.06,15.66,0.34,35.75,0.72,,,0.45,
2020-11-28 13:00:00,2020-11-28 14:00:00,30.16,49.56,1.98,14.11,16.09,0.4,32.0,0.69,,,0.49,
2020-11-28 14:00:00,2020-11-28 15:00:00,18.51,32.16,2.21,13.92,16.12,0.63,33.5,0.67,,,0.46,
2020-11-28 15:00:00,2020-11-28 16:00:00,12.69,23.59,2.01,13.81,15.82,0.61,32.25,0.68,,,0.45,
2020-11-28 16:00:00,2020-11-28 17:00:00,17.01,30.17,2.58,13.77,16.34,0.65,33.5,0.72,,,0.53,
2020-11-28 17:00:00,2020-11-28 18:00:00,23.46,39.67,2.15,14.03,16.18,0.69,34.0,0.88,,,0.68,
2020-11-28 18:00:00,2020-11-28 19:00:00,25.3,42.45,2.14,14.28,16.42,0.7,33.25,1.08,,,0.75,
2020-11-28 19:00:00,2020-11-28 20:00:00,27.3,45.49,2.23,14.09,16.33,0.68,34.25,1.47,,,1.04,
2020-11-28 20:00:00,2020-11-28 21:00:00,29.66,49.05,2.44,13.99,16.43,0.66,33.25,1.32,,,0.86,
2020-11-28 21:00:00,2020-11-28 22:00:00,33.1,54.21,2.29,13.81,16.11,0.66,34.0,1.09,,,0.59,
2020-11-28 22:00:00,2020-11-28 23:00:00,33.27,54.39,2.27,13.9,16.16,0.67,34.5,1.01,,,0.56,
2020-11-28 23:00:00,2020-11-29 00:00:00,34.43,56.19,2.11,13.73,15.85,0.69,33.33,0.96,,,0.53,
2020-11-29 00:00:00,2020-11-29 01:00:00,30.22,49.98,2.66,13.61,16.28,0.67,33.75,0.87,,,0.46,
2020-11-29 01:00:00,2020-11-29 02:00:00,27.12,45.19,2.23,13.67,15.9,0.71,33.25,0.99,,,0.42,
2020-11-29 02:00:00,2020-11-29 03:00:00,31.76,52.17,2.42,13.47,15.89,0.68,34.5,1.01,,,0.41,
2020-11-29 03:00:00,2020-11-29 04:00:00,22.13,38.01,2.43,13.55,16.02,0.67,34.67,0.99,,,0.41,
2020-11-29 04:00:00,2020-11-29 05:00:00,28.65,47.33,2.57,13.68,16.18,0.68,33.75,0.97,,,0.43,
2020-11-29 05:00:00,2020-11-29 06:00:00,33.26,54.42,1.99,13.76,15.75,0.72,33.0,1.06,,,0.4,
2020-11-29 06:00:00,2020-11-29 07:00:00,33.88,55.34,2.22,13.9,16.07,0.67,32.5,1.22,,,0.42,
2020-11-29 07:00:00,2020-11-29 08:00:00,39.7,64.11,2.06,13.85,15.9,0.68,34.5,1.5,,,0.44,
2020-11-29 08:00:00,2020-11-29 09:00:00,40.71,65.63,2.52,13.67,16.11,0.64,34.0,1.35,,,0.45,
2020-11-29 09:00:00,2020-11-29 10:00:00,38.22,61.85,2.34,13.94,16.28,0.65,33.75,1.14,,,0.44,
2020-11-29 10:00:00,2020-11-29 11:00:00,31.68,51.93,2.15,13.74,15.9,0.73,33.25,0.94,,,0.42,
2020-11-29 11:00:00,2020-11-29 12:00:00,26.24,43.84,2.65,13.71,16.35,0.74,33.75,0.77,,,0.42,
2020-11-29 12:00:00,2020-11-29 13:00:00,18.65,32.54,2.48,13.62,16.1,0.72,34.25,0.7,,,0.41,
2020-11-29 13:00:00,2020-11-29 14:00:00,20.59,35.26,2.3,13.66,15.97,0.75,33.5,0.67,,,0.37,
2020-11-29 14:00:00,2020-11-29 15:00:00,21.87,37.31,2.26,13.64,15.9,0.74,31.75,0.59,,,0.35,
2020-11-29 15:00:00,2020-11-29 16:00:00,21.46,36.69,2.34,13.79,16.14,0.7,31.75,0.65,,,0.36,
2020-11-29 16:00:00,2020-11-29 17:00:00,16.86,29.75,2.31,13.79,16.11,0.64,32.5,0.66,,,0.36,
2020-11-29 17:00:00,2020-11-29 18:00:00,12.27,22.93,2.2,13.87,16.07,0.66,34.5,0.75,,,0.44,
2020-11-29 18:00:00,2020-11-29 19:00:00,9.7,19.06,2.34,14.13,16.44,0.61,33.25,1.77,,,0.56,
2020-11-29 19:00:00,2020-11-29 20:00:00,23.5,39.95,2.76,14.34,17.09,0.64,32.25,2.27,,,0.87,
2020-11-29 20:00:00,2020-11-29 21:00:00,36.09,58.59,2.32,14.67,16.99,0.7,33.0,2.47,,,1.57,
2020-11-29 21:00:00,2020-11-29 22:00:00,35.82,58.27,2.2,14.37,16.58,0.64,34.5,2.99,,,2.71,
2020-11-29 22:00:00,2020-11-29 23:00:00,48.74,77.53,2.71,14.42,17.11,0.78,33.0,3.65,,,4.68,
2020-11-29 23:00:00,2020-11-30 00:00:00,61.54,96.77,2.21,14.61,16.82,0.68,33.33,3.91,,,6.46,
2020-11-30 00:00:00,2020-11-30 01:00:00,64.42,101.13,2.09,13.93,16.03,0.62,33.5,2.93,,,3.56,
2020-11-30 01:00:00,2020-11-30 02:00:00,68.7,107.58,2.92,13.97,16.88,0.66,31.5,2.17,,,1.43,
2020-11-30 02:00:00,2020-11-30 03:00:00,72.48,113.25,2.06,14.02,16.07,0.69,34.25,2.29,,,1.22,
2020-11-30 03:00:00,2020-11-30 04:00:00,66.99,105.08,1.99,13.6,15.59,0.69,32.5,1.82,,,1.19,
2020-11-30 04:00:00,2020-11-30 05:00:00,57.1,90.23,2.43,13.79,16.23,0.71,32.25,1.55,,,1.21,
2020-11-30 05:00:00,2020-11-30 06:00:00,54.21,85.81,2.53,14.1,16.62,0.69,34.25,2.3,,,1.37,
2020-11-30 06:00:00,2020-11-30 07:00:00,54.84,86.78,2.28,14.19,16.46,0.68,33.25,2.45,,,1.79,
2020-11-30 07:00:00,2020-11-30 08:00:00,61.8,97.19,2.42,14.22,16.65,0.75,32.25,3.13,,,1.85,
2020-11-30 08:00:00,2020-11-30 09:00:00,68.66,107.45,2.35,14.25,16.6,0.64,33.5,3.19,,,1.39,
2020-11-30 09:00:00,2020-11-30 10:00:00,69.74,109.11,2.73,14.17,16.9,0.62,32.0,2.42,,,0.81,
2020-11-30 10:00:00,2020-11-30 11:00:00,60.24,95.02,2.73,13.94,16.66,0.72,32.5,2.13,,,0.81,
2020-11-30 11:00:00,2020-11-30 12:00:00,45.24,72.39,2.21,13.82,16.02,0.85,32.5,1.54,,,0.65,
2020-11-30 12:00:00,2020-11-30 13:00:00,38.2,61.79,1.89,13.82,15.7,0.73,33.33,1.03,,,0.52,
2020-11-30 13:00:00,2020-11-30 14:00:00,,,,,,,,,,,,
2020-11-30 14:00:00,2020-11-30 15:00:00,,,,,,,,,,,,
2020-11-30 15:00:00,2020-11-30 16:00:00,,,,,,,,,,,,
2020-11-30 16:00:00,2020-11-30 17:00:00,,,,,,,,,,,,
2020-11-30 17:00:00,2020-11-30 18:00:00,,,,,,,,,,,,
2020-11-30 18:00:00,2020-11-30 19:00:00,,,,,,,,,,,,
2020-11-30 19:00:00,2020-11-30 20:00:00,,,,,,,,,,,,
2020-11-30 20:00:00,2020-11-30 21:00:00,,,,,,,,,,,,
2020-11-30 21:00:00,2020-11-30 22:00:00,,,,,,,,,,,,
2020-11-30 22:00:00,2020-11-30 23:00:00,,,,,,,,,,,,
2020-11-30 23:00:00,2020-12-01 00:00:00,,,,,,,,,,,,
2020-12-01 00:00:00,2020-12-01 01:00:00,,,,,,,,,,,,
2020-12-01 01:00:00,2020-12-01 02:00:00,,,,,,,,,,,,
2020-12-01 02:00:00,2020-12-01 03:00:00,,,,,,,,,,,,
2020-12-01 03:00:00,2020-12-01 04:00:00,,,,,,,,,,,,
2020-12-01 04:00:00,2020-12-01 05:00:00,,,,,,,,,,,,
2020-12-01 05:00:00,2020-12-01 06:00:00,,,,,,,,,,,,
2020-12-01 06:00:00,2020-12-01 07:00:00,42.13,67.92,3.04,13.87,16.91,,32.5,1.22,,,1.0,
2020-12-01 07:00:00,2020-12-01 08:00:00,43.44,69.59,2.11,14.09,16.2,0.8,33.75,1.66,,,0.87,
2020-12-01 08:00:00,2020-12-01 09:00:00,50.17,79.57,2.48,14.46,16.93,0.55,33.75,3.84,,,1.37,
2020-12-01 09:00:00,2020-12-01 10:00:00,53.11,84.16,2.16,14.09,16.25,0.69,34.25,2.03,,,0.88,
2020-12-01 10:00:00,2020-12-01 11:00:00,45.16,72.35,2.75,13.77,16.52,0.71,32.0,2.22,,,0.69,
2020-12-01 11:00:00,2020-12-01 12:00:00,45.29,72.37,2.1,13.97,16.08,0.85,32.25,1.77,,,0.63,
2020-12-01 12:00:00,2020-12-01 13:00:00,47.56,75.86,2.28,13.96,16.25,0.71,32.75,1.23,,,0.49,
2020-12-01 13:00:00,2020-12-01 14:00:00,,,,,,,,,,,,
2020-12-01 14:00:00,2020-12-01 15:00:00,,,,,,,,,,,,
2020-12-01 15:00:00,2020-12-01 16:00:00,,,,,,,,,,,,
2020-12-01 16:00:00,2020-12-01 17:00:00,,,,,,,,,,,,
2020-12-01 17:00:00,2020-12-01 18:00:00,,,,,,,,,,,,
2020-12-01 18:00:00,2020-12-01 19:00:00,,,,,,,,,,,,
2020-12-01 19:00:00,2020-12-01 20:00:00,,,,,,,,,,,,
2020-12-01 20:00:00,2020-12-01 21:00:00,,,,,,,,,,,,
2020-12-01 21:00:00,2020-12-01 22:00:00,,,,,,,,,,,,
2020-12-01 22:00:00,2020-12-01 23:00:00,,,,,,,,,,,,
2020-12-01 23:00:00,2020-12-02 00:00:00,,,,,,,,,,,,
2020-12-02 00:00:00,2020-12-02 01:00:00,,,,,,,,,,,,
2020-12-02 01:00:00,2020-12-02 02:00:00,,,,,,,,,,,,
2020-12-02 02:00:00,2020-12-02 03:00:00,,,,,,,,,,,,
2020-12-02 03:00:00,2020-12-02 04:00:00,,,,,,,,,,,,
2020-12-02 04:00:00,2020-12-02 05:00:00,,,,,,,,,,,,
2020-12-02 05:00:00,2020-12-02 06:00:00,,,,,,,,,,,,
2020-12-02 06:00:00,2020-12-02 07:00:00,,,,,,,,,,,,
2020-12-02 07:00:00,2020-12-02 08:00:00,,,,,,,,,,,,
2020-12-02 08:00:00,2020-12-02 09:00:00,,,,,,,,,,,,
2020-12-02 09:00:00,2020-12-02 10:00:00,,,,,,,,,,,,
2020-12-02 10:00:00,2020-12-02 11:00:00,60.6,95.4,1.88,13.88,15.75,0.74,32.5,1.58,,,0.77,
2020-12-02 11:00:00,2020-12-02 12:00:00,58.72,92.58,2.07,13.83,15.9,0.86,33.25,1.46,,,0.87,
2020-12-02 12:00:00,2020-12-02 13:00:00,48.25,76.97,2.42,13.67,16.06,0.79,32.5,1.03,,,0.57,
2020-12-02 13:00:00,2020-12-02 14:00:00,,,,,,,,,,,,
2020-12-02 14:00:00,2020-12-02 15:00:00,,,,,,,,,,,,
2020-12-02 15:00:00,2020-12-02 16:00:00,25.18,42.28,2.33,13.77,16.11,0.31,31.5,0.76,,,0.38,
2020-12-02 16:00:00,2020-12-02 17:00:00,33.79,55.35,2.19,13.62,15.8,0.57,34.5,0.73,,,0.4,
2020-12-02 17:00:00,2020-12-02 18:00:00,35.97,58.44,2.5,14.23,16.73,0.89,32.5,0.91,,,0.5,
2020-12-02 18:00:00,2020-12-02 19:00:00,,,,,,,,,,,,
2020-12-02 19:00:00,2020-12-02 20:00:00,,,,,,,,,,,,
2020-12-02 20:00:00,2020-12-02 21:00:00,,,,,,,,,,,,
2020-12-02 21:00:00,2020-12-02 22:00:00,,,,,,,,,,,,
2020-12-02 22:00:00,2020-12-02 23:00:00,,,,,,,,,,,,
2020-12-02 23:00:00,2020-12-03 00:00:00,,,,,,,,,,,,
2020-12-03 00:00:00,2020-12-03 01:00:00,,,,,,,,,,,,
2020-12-03 01:00:00,2020-12-03 02:00:00,,,,,,,,,,,,
2020-12-03 02:00:00,2020-12-03 03:00:00,,,,,,,,,,,,
2020-12-03 03:00:00,2020-12-03 04:00:00,,,,,,,,,,,,
2020-12-03 04:00:00,2020-12-03 05:00:00,,,,,,,,,,,,
2020-12-03 05:00:00,2020-12-03 06:00:00,,,,,,,,,,,,
2020-12-03 06:00:00,2020-12-03 07:00:00,,,,,,,,,,,,
2020-12-03 07:00:00,2020-12-03 08:00:00,,,,,,,,,,,,
2020-12-03 08:00:00,2020-12-03 09:00:00,68.37,106.64,2.91,14.44,17.35,0.56,31.0,3.88,,,1.11,
2020-12-03 09:00:00,2020-12-03 10:00:00,71.4,111.6,2.44,14.02,16.47,0.63,33.75,2.64,,,0.91,
2020-12-03 10:00:00,2020-12-03 11:00:00,55.94,87.83,2.41,14.03,16.43,0.77,35.0,1.82,,,0.92,
2020-12-03 11:00:00,2020-12-03 12:00:00,58.24,91.92,2.23,13.99,16.22,0.8,33.0,1.56,,,0.71,
2020-12-03 12:00:00,2020-12-03 13:00:00,52.93,83.56,2.42,13.93,16.35,0.83,33.75,1.08,,,0.57,
