From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-01 20:00:00,2023-03-01 21:00:00,59.75,197.0,2.22,33.85,19.8,19.43,2.55,0.75,18.12,0.2,2.0,0.45,0.67,0.3,40.25,1.25,52.75,133.25,,26.83,0.0,
2023-03-01 21:00:00,2023-03-01 22:00:00,53.25,147.25,1.88,45.6,25.8,14.95,1.5,0.62,16.15,0.2,1.75,0.35,0.55,0.25,46.0,0.7,92.25,129.0,,26.0,0.0,
2023-03-01 22:00:00,2023-03-01 23:00:00,46.0,129.0,10.32,122.85,73.75,13.8,8.8,0.62,56.45,0.2,1.65,0.3,0.45,0.2,49.5,0.33,100.0,128.0,,25.4,0.0,
2023-03-01 23:00:00,2023-03-02 00:00:00,47.75,129.25,27.95,185.53,121.42,8.4,6.28,0.42,1.65,0.2,1.5,0.27,0.4,0.2,55.0,0.17,128.75,128.0,,24.88,0.0,
2023-03-02 00:00:00,2023-03-02 01:00:00,51.5,132.75,18.1,123.67,80.5,13.43,9.78,0.68,5.05,0.2,1.4,0.22,0.33,0.18,55.75,0.3,169.75,129.0,,24.8,0.0,
2023-03-02 01:00:00,2023-03-02 02:00:00,56.5,136.75,0.97,36.27,20.1,18.93,3.5,0.56,10.4,0.2,1.37,0.25,0.3,0.2,55.0,0.28,58.0,129.0,,24.75,0.0,
2023-03-02 02:00:00,2023-03-02 03:00:00,54.0,118.0,0.83,24.2,13.53,22.4,2.27,0.52,19.27,0.2,1.3,0.22,0.3,0.12,56.0,0.38,165.75,129.5,,24.52,0.0,
2023-03-02 03:00:00,2023-03-02 04:00:00,61.5,126.75,0.85,23.55,13.25,19.4,3.47,0.46,18.27,0.22,1.25,0.2,0.25,0.1,55.5,0.35,107.75,129.5,,24.32,0.0,
2023-03-02 04:00:00,2023-03-02 05:00:00,45.0,106.75,0.6,19.93,11.07,19.18,3.15,0.51,25.0,0.2,1.2,0.17,0.2,0.1,54.5,0.72,33.0,129.25,,24.32,0.0,
2023-03-02 05:00:00,2023-03-02 06:00:00,47.75,106.25,0.62,24.0,13.27,18.85,4.03,0.68,23.47,0.2,1.12,0.15,0.2,0.1,56.0,0.3,69.25,130.0,,24.1,0.0,
2023-03-02 06:00:00,2023-03-02 07:00:00,53.5,118.25,1.3,31.4,17.77,18.78,1.98,0.65,15.97,0.2,1.18,0.12,0.2,0.1,61.5,0.4,255.5,133.25,,23.85,0.0,
2023-03-02 07:00:00,2023-03-02 08:00:00,57.25,134.25,2.48,39.4,22.98,19.27,3.9,0.74,16.4,0.2,1.2,0.12,0.23,0.1,58.0,0.7,135.5,172.5,,24.12,0.0,
2023-03-02 08:00:00,2023-03-02 09:00:00,66.25,154.75,2.5,28.9,17.38,20.4,13.62,0.65,17.92,0.2,1.23,0.2,0.28,0.1,52.25,1.08,106.5,248.5,,24.73,0.0,
2023-03-02 09:00:00,2023-03-02 10:00:00,61.0,156.0,3.05,28.65,17.73,20.93,6.03,0.56,65.88,0.2,1.2,0.2,0.2,0.1,48.5,1.02,100.5,311.5,,25.78,0.0,
2023-03-02 10:00:00,2023-03-02 11:00:00,59.0,156.25,3.05,22.05,14.2,21.7,5.25,0.65,28.83,0.2,1.2,0.2,0.3,0.1,44.75,1.27,86.75,332.75,,26.55,0.0,
2023-03-02 11:00:00,2023-03-02 12:00:00,58.0,154.5,2.42,21.2,13.25,21.88,5.8,0.56,30.62,0.2,1.2,0.18,0.22,0.1,43.25,1.12,83.5,360.5,,27.95,0.0,
2023-03-02 12:00:00,2023-03-02 13:00:00,53.0,142.0,1.9,22.75,13.62,21.77,10.38,0.56,35.28,0.2,1.2,0.23,0.3,0.1,37.75,1.12,82.0,362.25,,30.9,0.0,
2023-03-02 13:00:00,2023-03-02 14:00:00,61.5,132.0,1.6,22.3,13.17,23.77,15.72,0.57,43.45,0.15,1.3,0.3,0.3,0.1,34.75,1.05,93.25,310.25,,31.5,0.0,
2023-03-02 14:00:00,2023-03-02 15:00:00,83.5,140.0,1.52,19.9,11.85,25.73,12.25,0.63,40.17,0.17,1.33,0.3,0.3,0.1,35.75,1.07,96.75,307.75,,31.77,0.0,
2023-03-02 15:00:00,2023-03-02 16:00:00,60.25,135.0,1.65,24.42,14.3,26.45,9.1,0.61,39.42,0.18,1.48,0.3,0.3,0.17,34.75,1.2,67.25,247.5,,31.9,0.0,
2023-03-02 16:00:00,2023-03-02 17:00:00,55.25,140.5,1.77,34.4,19.73,26.7,9.9,0.7,35.12,0.12,1.58,0.43,0.38,0.2,34.25,0.98,64.25,160.25,,31.4,0.0,
2023-03-02 17:00:00,2023-03-02 18:00:00,61.25,150.75,2.62,66.75,37.62,21.15,8.1,1.08,19.77,0.1,1.7,0.4,0.4,0.25,39.0,0.57,83.75,142.5,,30.48,0.0,
2023-03-02 18:00:00,2023-03-02 19:00:00,78.75,203.25,17.35,108.77,71.95,18.18,5.68,2.29,3.77,0.2,2.1,0.53,0.65,0.47,50.25,0.15,125.5,136.0,,29.23,0.0,
2023-03-02 19:00:00,2023-03-02 20:00:00,162.5,348.75,20.32,105.65,72.72,23.43,5.78,2.79,0.95,0.28,2.9,0.85,1.23,1.17,59.75,0.17,252.75,133.0,,28.25,0.0,
2023-03-02 20:00:00,2023-03-02 21:00:00,296.75,492.5,86.13,112.3,129.75,22.5,5.93,4.42,,0.45,3.9,1.17,1.73,1.55,64.5,0.25,254.0,132.25,,27.9,0.0,
2023-03-02 21:00:00,2023-03-02 22:00:00,273.25,485.25,116.53,103.18,149.62,22.77,5.08,5.12,3.7,0.68,5.43,1.73,2.42,1.95,66.0,0.22,278.25,132.0,,23.92,0.0,
2023-03-02 22:00:00,2023-03-02 23:00:00,215.5,438.0,100.97,89.38,129.62,28.65,2.9,4.94,106.3,0.88,6.67,2.15,2.98,2.25,68.75,0.2,215.0,132.75,,22.32,0.0,
2023-03-02 23:00:00,2023-03-03 00:00:00,262.0,466.5,105.0,83.95,130.03,38.35,1.93,3.26,,0.97,7.12,2.27,3.17,2.2,72.5,0.4,135.5,133.5,,22.0,0.0,
2023-03-03 00:00:00,2023-03-03 01:00:00,276.5,460.5,74.38,92.68,109.75,44.02,2.65,3.28,0.9,0.95,7.1,2.27,3.12,2.08,77.0,0.25,216.0,133.5,,21.73,0.0,
2023-03-03 01:00:00,2023-03-03 02:00:00,208.0,369.25,73.27,122.9,124.9,46.52,2.2,3.08,,0.9,6.5,2.18,2.85,1.95,80.75,0.22,280.5,133.75,,21.5,0.0,
2023-03-03 02:00:00,2023-03-03 03:00:00,223.25,351.0,65.83,80.23,96.18,50.1,1.65,2.75,,0.9,6.03,2.0,2.62,1.85,80.75,0.17,266.0,134.5,,21.3,0.0,
2023-03-03 03:00:00,2023-03-03 04:00:00,187.0,295.25,51.98,61.1,74.75,47.98,1.18,2.06,0.6,0.78,6.07,1.95,2.48,1.65,80.5,0.2,192.75,136.25,,21.17,0.0,
2023-03-03 04:00:00,2023-03-03 05:00:00,153.0,265.0,19.07,48.77,41.45,52.4,0.83,1.29,1.6,0.62,5.52,1.7,2.15,1.5,81.0,0.38,98.75,136.5,,21.05,0.0,
2023-03-03 05:00:00,2023-03-03 06:00:00,133.75,213.5,1.75,39.25,22.27,53.5,1.08,0.77,2.73,0.47,4.4,1.25,1.7,1.15,74.0,0.3,97.25,139.0,,20.62,0.0,
2023-03-03 06:00:00,2023-03-03 07:00:00,108.25,177.75,20.45,48.05,42.15,42.98,0.82,0.91,1.3,0.38,3.2,0.9,1.23,0.8,77.75,0.17,223.75,146.25,,20.18,0.0,
2023-03-03 07:00:00,2023-03-03 08:00:00,106.0,191.25,10.45,50.67,35.45,47.4,1.15,0.97,,0.3,2.62,0.75,0.97,0.65,71.75,0.28,194.25,219.25,,20.72,0.0,
2023-03-03 08:00:00,2023-03-03 09:00:00,116.5,231.25,7.68,54.95,35.45,46.4,4.3,1.17,4.67,0.3,2.3,0.7,0.9,0.6,60.5,0.38,183.25,317.5,,22.17,0.0,
2023-03-03 09:00:00,2023-03-03 10:00:00,128.5,282.25,8.18,53.62,35.15,43.1,5.1,1.05,72.0,0.3,2.23,0.67,0.85,0.57,54.0,0.88,41.33,390.5,,22.9,0.0,
2023-03-03 10:00:00,2023-03-03 11:00:00,120.75,266.5,5.05,37.5,24.05,44.6,6.25,0.95,23.15,0.3,2.05,0.55,0.75,0.45,46.0,0.85,86.75,408.0,,27.52,0.0,
2023-03-03 11:00:00,2023-03-03 12:00:00,105.25,243.0,2.67,39.22,23.02,34.38,18.07,0.79,27.6,0.27,1.95,0.5,0.65,0.38,42.0,1.0,90.0,454.5,,29.57,0.0,
2023-03-03 12:00:00,2023-03-03 13:00:00,106.75,229.5,2.8,34.5,20.62,36.88,31.38,0.72,30.98,0.2,1.8,0.4,0.55,0.3,41.0,1.32,68.0,458.25,,30.25,0.0,
2023-03-03 13:00:00,2023-03-03 14:00:00,100.75,213.75,1.7,26.73,15.58,36.55,12.25,0.65,35.75,0.2,1.67,0.38,0.47,0.3,37.75,1.3,71.0,329.5,,31.0,0.0,
2023-03-03 14:00:00,2023-03-03 15:00:00,66.25,164.75,1.7,24.12,14.25,36.2,9.1,0.57,33.12,0.2,1.6,0.3,0.4,0.3,35.5,1.55,66.75,308.5,,31.22,0.0,
2023-03-03 15:00:00,2023-03-03 16:00:00,54.5,141.75,1.88,26.8,15.75,35.05,5.55,0.63,28.45,0.17,1.55,0.3,0.4,0.27,35.75,1.28,69.0,245.0,,31.35,0.0,
2023-03-03 16:00:00,2023-03-03 17:00:00,60.0,141.75,2.27,47.02,26.85,32.83,5.15,0.86,21.52,0.1,1.58,0.43,0.43,0.3,40.25,0.78,68.0,150.5,,30.7,0.0,
2023-03-03 17:00:00,2023-03-03 18:00:00,65.25,177.0,3.03,68.38,38.83,30.45,3.1,1.17,20.38,0.15,1.93,0.6,0.6,0.43,38.75,0.85,112.75,135.5,,29.9,0.0,
2023-03-03 18:00:00,2023-03-03 19:00:00,61.0,201.5,1.6,38.85,22.0,28.9,2.2,0.62,20.95,0.2,2.62,1.18,1.0,0.8,27.75,0.85,247.25,128.25,,28.43,0.0,
2023-03-03 19:00:00,2023-03-03 20:00:00,41.25,159.5,3.98,55.45,32.73,16.98,,0.72,17.75,0.18,2.38,0.92,0.85,0.65,18.25,0.83,119.75,130.5,,28.4,0.0,
2023-03-03 20:00:00,2023-03-03 21:00:00,25.25,88.0,1.82,42.5,24.1,17.5,4.33,0.62,14.65,0.12,2.45,0.82,0.85,0.57,21.0,1.12,270.5,132.0,,28.1,0.0,
2023-03-03 21:00:00,2023-03-03 22:00:00,28.25,121.75,1.05,22.15,12.6,15.4,,0.31,26.95,0.1,2.23,0.65,0.73,0.45,17.5,1.23,176.0,129.75,,28.6,0.0,
2023-03-03 22:00:00,2023-03-03 23:00:00,26.0,137.75,9.47,62.6,40.98,13.2,3.03,0.95,58.4,0.1,1.9,0.53,0.57,0.38,24.25,0.43,137.0,138.5,,27.52,0.0,
2023-03-03 23:00:00,2023-03-04 00:00:00,41.25,131.0,15.45,61.52,45.3,13.85,4.98,1.25,9.45,0.17,2.15,0.5,0.7,0.4,27.5,0.5,133.0,138.5,,27.0,0.0,
2023-03-04 00:00:00,2023-03-04 01:00:00,49.75,160.25,0.9,17.07,9.82,18.62,2.17,0.32,22.68,0.15,2.0,0.4,0.6,0.33,34.75,0.95,178.5,132.5,,26.5,0.0,
2023-03-04 01:00:00,2023-03-04 02:00:00,30.5,93.75,0.6,15.9,8.95,17.23,1.3,0.28,21.75,0.1,1.57,0.3,0.38,0.25,40.0,0.35,142.5,137.5,,25.55,0.0,
2023-03-04 02:00:00,2023-03-04 03:00:00,20.5,77.5,0.65,15.25,8.62,17.65,3.35,0.3,18.85,0.1,1.3,0.25,0.3,0.18,42.0,0.3,138.75,136.75,,25.1,0.0,
2023-03-04 03:00:00,2023-03-04 04:00:00,21.75,64.5,0.82,18.88,10.7,17.07,1.97,0.32,21.1,0.1,1.2,0.18,0.27,0.12,40.25,0.4,139.25,135.25,,25.27,0.0,
2023-03-04 04:00:00,2023-03-04 05:00:00,20.0,68.5,0.82,17.2,9.85,17.15,2.03,0.33,22.28,0.1,1.15,0.17,0.2,0.08,44.0,0.4,247.75,134.25,,25.07,0.0,
2023-03-04 05:00:00,2023-03-04 06:00:00,24.25,78.0,4.88,40.45,25.5,15.35,9.45,0.49,12.78,0.1,1.1,0.15,0.2,0.1,45.5,0.43,138.25,134.25,,25.2,0.0,
2023-03-04 06:00:00,2023-03-04 07:00:00,49.0,120.75,4.92,48.58,29.85,17.57,8.08,0.75,8.12,0.15,1.18,0.2,0.25,0.1,50.5,0.47,112.75,139.25,,24.85,0.0,
2023-03-04 07:00:00,2023-03-04 08:00:00,64.0,163.5,2.33,32.83,19.35,18.75,3.55,0.65,15.68,0.2,1.3,0.2,0.27,0.1,51.0,0.85,129.75,184.75,,25.02,0.0,
2023-03-04 08:00:00,2023-03-04 09:00:00,52.5,144.75,3.27,32.45,19.92,19.3,3.15,0.8,17.48,0.2,1.23,0.2,0.25,0.1,45.75,1.18,119.0,283.75,,26.02,0.0,
2023-03-04 09:00:00,2023-03-04 10:00:00,56.0,151.75,2.77,26.35,16.3,20.15,18.57,0.61,65.12,0.2,1.2,0.2,0.25,0.1,43.5,1.73,125.75,351.25,,26.6,0.0,
2023-03-04 10:00:00,2023-03-04 11:00:00,61.0,158.5,2.85,20.5,13.2,20.8,13.75,0.62,27.58,0.17,1.2,0.2,0.22,0.1,43.5,1.47,112.75,388.0,,27.02,0.0,
2023-03-04 11:00:00,2023-03-04 12:00:00,35.0,116.75,2.92,22.38,14.3,22.15,8.22,0.52,24.35,0.1,1.2,0.22,0.28,0.1,39.75,1.48,76.25,420.25,,29.8,0.0,
2023-03-04 12:00:00,2023-03-04 13:00:00,36.25,105.25,2.8,21.1,13.5,24.05,3.8,0.48,27.62,0.1,1.17,0.25,0.3,0.12,42.5,1.62,192.75,319.75,,30.0,0.0,
2023-03-04 13:00:00,2023-03-04 14:00:00,38.0,129.25,1.5,23.92,13.92,22.25,2.55,0.49,24.32,0.1,1.27,0.28,0.3,0.15,43.0,1.97,309.5,148.0,,29.35,0.0,
2023-03-04 14:00:00,2023-03-04 15:00:00,33.5,156.75,2.25,24.88,15.05,20.3,1.98,0.43,25.35,0.1,1.48,0.3,0.3,0.1,41.0,2.02,120.25,245.25,,29.0,0.0,
2023-03-04 15:00:00,2023-03-04 16:00:00,32.5,103.0,2.88,24.85,15.55,19.93,3.9,0.47,26.82,0.1,1.35,0.27,0.3,0.17,40.5,1.55,80.5,224.75,,29.4,0.0,
2023-03-04 16:00:00,2023-03-04 17:00:00,37.0,99.25,2.18,25.67,15.43,21.55,3.25,0.54,24.6,0.1,1.3,0.28,0.3,0.12,45.0,1.35,85.75,162.0,,29.17,0.0,
2023-03-04 17:00:00,2023-03-04 18:00:00,33.25,100.75,2.1,34.9,20.27,21.08,6.12,0.6,22.62,0.1,1.48,0.28,0.3,0.2,47.0,1.1,102.0,139.25,,28.77,0.0,
2023-03-04 18:00:00,2023-03-04 19:00:00,37.75,114.5,9.38,64.35,41.85,18.47,5.55,1.1,12.12,0.12,1.68,0.42,0.42,0.28,49.5,0.65,104.25,130.5,,28.27,0.0,
2023-03-04 19:00:00,2023-03-04 20:00:00,68.25,170.0,13.5,70.7,48.58,19.38,3.65,1.26,6.77,0.2,2.47,0.65,0.65,0.38,51.5,0.8,69.0,126.5,,28.02,0.0,
2023-03-04 20:00:00,2023-03-04 21:00:00,78.5,204.0,5.52,43.48,27.62,19.38,2.3,0.84,13.75,0.2,2.85,0.78,0.78,0.57,50.5,0.82,96.0,125.5,,27.77,0.0,
2023-03-04 21:00:00,2023-03-04 22:00:00,47.0,136.5,2.3,40.68,23.52,18.52,1.88,0.72,11.85,0.2,2.35,0.6,0.65,0.38,52.0,0.48,128.75,126.75,,27.35,0.0,
2023-03-04 22:00:00,2023-03-04 23:00:00,47.5,125.25,6.48,57.52,35.85,17.68,1.8,0.92,59.25,0.2,2.02,0.47,0.55,0.3,51.5,0.45,49.25,127.75,,27.12,0.0,
2023-03-04 23:00:00,2023-03-05 00:00:00,44.25,120.75,1.55,25.82,15.03,18.73,1.12,0.31,16.3,0.2,1.88,0.4,0.53,0.3,52.0,1.45,312.5,126.25,,21.03,0.0,
2023-03-05 00:00:00,2023-03-05 01:00:00,32.0,104.25,0.78,15.12,8.67,18.1,1.67,0.32,18.88,0.15,1.62,0.3,0.35,0.22,71.25,1.48,324.25,128.25,,19.7,0.05,
2023-03-05 01:00:00,2023-03-05 02:00:00,24.5,65.75,0.75,14.33,8.25,18.48,1.4,0.3,19.23,0.1,1.32,0.22,0.27,0.1,71.75,0.82,195.5,129.25,,19.5,0.0,
2023-03-05 02:00:00,2023-03-05 03:00:00,15.5,38.75,0.85,16.23,9.35,18.55,1.27,0.3,15.25,0.1,1.12,0.2,0.2,0.1,72.5,0.45,244.25,129.75,,19.35,0.0,
2023-03-05 03:00:00,2023-03-05 04:00:00,18.75,38.25,1.0,25.82,14.53,17.65,1.0,0.3,11.65,0.1,1.05,0.17,0.2,0.1,74.75,0.57,272.75,130.75,,19.3,0.05,
2023-03-05 04:00:00,2023-03-05 05:00:00,18.5,38.25,0.85,26.77,14.93,18.05,0.97,0.29,12.52,0.1,1.0,0.12,0.15,0.03,75.25,0.55,272.0,131.25,,19.32,0.0,
2023-03-05 05:00:00,2023-03-05 06:00:00,17.25,36.75,1.32,28.73,16.35,17.65,1.02,0.29,9.47,0.1,0.92,0.1,0.1,,70.5,0.77,279.5,129.75,,19.7,0.0,
2023-03-05 06:00:00,2023-03-05 07:00:00,14.75,37.5,9.45,40.0,28.95,16.1,1.25,0.47,9.92,0.1,0.95,0.1,0.1,,65.5,0.52,153.0,131.0,,19.95,0.0,
2023-03-05 07:00:00,2023-03-05 08:00:00,31.25,62.0,6.33,47.0,30.12,20.45,1.52,0.78,7.68,0.1,1.07,0.12,0.17,0.08,65.0,0.77,177.25,155.5,,20.05,0.0,
2023-03-05 08:00:00,2023-03-05 09:00:00,58.25,113.5,2.1,27.62,16.4,21.43,5.45,0.4,20.2,0.2,1.2,0.15,0.2,0.08,49.5,1.55,185.5,220.75,,21.45,0.0,
2023-03-05 09:00:00,2023-03-05 10:00:00,45.25,81.5,1.62,16.73,10.25,21.92,12.22,0.35,76.85,0.1,1.15,0.1,0.18,0.05,41.5,2.1,166.75,314.25,,22.4,0.0,
2023-03-05 10:00:00,2023-03-05 11:00:00,22.0,56.5,0.85,11.9,7.05,22.2,4.1,0.37,35.53,0.1,1.02,0.1,0.1,,38.25,1.8,175.25,363.25,,23.07,0.0,
2023-03-05 11:00:00,2023-03-05 12:00:00,16.5,51.0,1.93,16.55,10.35,19.88,5.22,0.36,35.38,0.1,1.02,0.1,0.1,0.03,32.0,1.02,188.25,356.5,,24.1,0.0,
2023-03-05 12:00:00,2023-03-05 13:00:00,20.75,47.5,1.0,11.93,7.15,21.35,2.03,0.29,42.48,0.1,1.1,0.12,0.12,0.08,23.5,1.0,192.75,376.25,,24.98,0.0,
2023-03-05 13:00:00,2023-03-05 14:00:00,19.5,37.75,0.93,10.43,6.3,20.3,1.4,0.27,45.4,0.1,1.1,0.1,0.12,0.08,21.75,0.95,214.5,308.25,,25.45,0.0,
2023-03-05 14:00:00,2023-03-05 15:00:00,14.5,44.5,1.18,16.27,9.57,20.85,2.83,0.42,43.12,0.1,1.1,0.1,0.12,0.1,29.0,1.27,71.25,318.0,,25.2,0.0,
2023-03-05 15:00:00,2023-03-05 16:00:00,20.0,67.25,1.55,20.62,12.25,21.07,4.57,0.44,43.9,0.1,1.4,0.35,0.28,0.12,32.5,1.8,47.75,254.75,,24.85,0.0,
2023-03-05 16:00:00,2023-03-05 17:00:00,21.75,64.75,2.15,30.05,17.7,20.5,5.17,0.52,36.78,0.1,1.52,0.53,0.33,0.17,34.0,1.42,60.25,160.0,,24.67,0.0,
2023-03-05 17:00:00,2023-03-05 18:00:00,24.75,81.5,2.25,44.18,25.33,18.88,6.58,0.73,28.1,0.1,2.23,0.7,0.68,0.38,36.0,0.95,65.25,136.25,,24.3,0.0,
2023-03-05 18:00:00,2023-03-05 19:00:00,30.5,102.0,1.07,50.08,27.52,18.85,9.57,1.12,20.35,0.1,2.52,0.9,0.82,0.5,42.75,0.45,143.25,118.5,,23.38,0.0,
2023-03-05 19:00:00,2023-03-05 20:00:00,48.75,123.0,0.82,33.55,18.5,19.05,13.1,0.68,26.2,0.12,2.23,0.62,0.67,0.35,44.5,0.77,154.25,116.25,,22.75,0.0,
2023-03-05 20:00:00,2023-03-05 21:00:00,44.25,93.0,0.68,26.03,14.4,17.72,6.38,0.59,28.2,0.12,1.88,0.43,0.5,0.25,43.75,0.82,185.25,116.5,,22.45,0.0,
2023-03-05 21:00:00,2023-03-05 22:00:00,43.5,77.75,0.75,28.25,15.67,16.27,5.58,0.59,30.12,0.1,1.62,0.33,0.38,0.2,43.25,0.7,176.5,117.25,,22.2,0.0,
2023-03-05 22:00:00,2023-03-05 23:00:00,48.25,87.0,10.2,47.95,33.77,15.12,4.28,1.09,65.2,0.12,1.5,0.3,0.3,0.1,49.25,0.4,184.25,120.75,,21.7,0.0,
2023-03-05 23:00:00,2023-03-06 00:00:00,49.25,95.5,6.02,58.45,35.98,15.27,4.58,1.02,4.5,0.2,1.68,0.3,0.4,0.2,58.75,0.3,68.0,122.25,,20.97,0.0,
2023-03-06 00:00:00,2023-03-06 01:00:00,72.25,132.25,2.38,40.9,23.68,18.52,2.72,1.27,5.47,0.2,1.75,0.3,0.4,0.23,64.25,0.25,121.5,123.25,,20.55,0.0,
2023-03-06 01:00:00,2023-03-06 02:00:00,76.75,129.75,8.18,49.73,33.08,17.23,2.72,1.27,1.97,0.2,1.7,0.3,0.4,0.3,69.5,0.28,207.25,124.25,,20.18,0.0,
2023-03-06 02:00:00,2023-03-06 03:00:00,76.0,140.0,11.65,48.73,35.42,16.52,2.22,0.83,1.2,0.22,1.73,0.3,0.4,0.3,72.5,0.33,249.0,124.5,,20.08,0.0,
2023-03-06 03:00:00,2023-03-06 04:00:00,63.0,147.5,5.28,40.45,25.8,16.95,1.87,0.66,1.77,0.2,1.67,0.3,0.35,0.22,74.5,0.47,154.0,125.25,,19.9,0.0,
2023-03-06 04:00:00,2023-03-06 05:00:00,56.25,160.5,2.23,30.42,18.0,21.27,1.67,0.56,5.15,0.2,1.5,0.28,0.3,0.2,75.5,0.48,125.75,124.75,,19.38,0.0,
2023-03-06 05:00:00,2023-03-06 06:00:00,45.5,82.25,2.2,31.52,18.6,26.87,2.0,0.47,6.17,0.2,1.35,0.38,0.3,0.15,74.0,0.3,183.0,127.0,,19.23,0.0,
2023-03-06 06:00:00,2023-03-06 07:00:00,45.75,82.0,19.02,37.92,35.62,25.48,2.15,0.92,3.53,0.18,1.2,0.58,0.3,0.1,77.0,0.28,160.5,130.0,,19.25,0.0,
2023-03-06 07:00:00,2023-03-06 08:00:00,94.25,172.75,39.52,50.93,59.25,21.32,4.28,1.78,0.3,0.25,1.45,0.53,0.35,0.12,71.75,0.35,299.0,166.75,,20.17,0.0,
2023-03-06 08:00:00,2023-03-06 09:00:00,181.0,331.25,20.4,66.05,51.72,23.72,8.3,1.52,13.1,0.32,1.85,0.53,0.45,0.23,59.75,0.45,243.5,231.5,,23.57,0.0,
2023-03-06 09:00:00,2023-03-06 10:00:00,166.75,299.25,11.6,60.67,41.68,27.4,15.1,1.31,63.42,0.33,2.1,0.55,0.6,0.3,53.0,0.68,35.25,306.0,,24.2,0.0,
2023-03-06 10:00:00,2023-03-06 11:00:00,133.5,253.0,6.55,44.95,29.25,31.6,20.1,0.85,29.18,0.3,1.93,0.45,0.53,0.27,45.5,1.12,60.25,362.5,,24.93,0.0,
2023-03-06 11:00:00,2023-03-06 12:00:00,106.5,201.0,2.78,23.85,14.95,29.45,9.85,0.65,33.8,0.25,1.73,0.38,0.43,0.22,44.0,1.25,73.75,420.0,,25.45,0.0,
2023-03-06 12:00:00,2023-03-06 13:00:00,54.75,113.75,2.33,17.28,11.05,33.6,6.08,0.47,34.1,0.2,1.52,0.3,0.35,0.2,38.5,1.27,84.0,413.25,,31.0,0.0,
2023-03-06 13:00:00,2023-03-06 14:00:00,38.25,81.5,1.7,17.6,10.75,31.58,4.28,0.46,35.05,0.15,1.32,0.27,0.3,0.15,35.25,1.25,91.25,280.5,,31.38,0.0,
2023-03-06 14:00:00,2023-03-06 15:00:00,30.75,74.25,2.2,35.55,20.7,26.52,4.55,0.6,26.5,0.1,1.3,0.23,0.3,0.12,36.75,1.33,55.75,180.75,,29.62,0.0,
2023-03-06 15:00:00,2023-03-06 16:00:00,37.5,100.5,2.5,50.97,29.15,21.5,5.15,0.92,18.77,0.1,1.85,0.43,0.43,0.28,41.5,0.53,123.25,141.0,,28.55,0.0,
2023-03-06 16:00:00,2023-03-06 17:00:00,40.0,114.25,1.27,20.95,12.18,24.05,3.23,0.38,20.22,0.1,1.95,0.4,0.47,0.3,41.0,2.1,202.5,134.25,,27.68,0.0,
2023-03-06 17:00:00,2023-03-06 18:00:00,38.0,129.25,0.9,16.27,9.4,22.02,1.73,0.31,18.65,0.1,1.65,0.3,0.33,0.22,69.5,2.3,204.25,129.75,,21.45,0.05,
2023-03-06 18:00:00,2023-03-06 19:00:00,21.75,120.75,0.78,21.23,11.95,22.0,1.38,0.48,18.25,0.1,1.38,0.2,0.28,0.12,63.5,1.05,199.0,131.25,,20.5,0.0,
2023-03-06 19:00:00,2023-03-06 20:00:00,20.5,38.5,0.9,33.52,18.57,21.25,1.33,0.63,15.23,0.1,1.3,0.2,0.28,0.15,57.25,0.7,222.75,132.0,,21.02,0.0,
2023-03-06 20:00:00,2023-03-06 21:00:00,42.75,64.5,14.38,58.38,42.73,18.35,1.8,1.28,4.93,0.1,1.38,0.25,0.32,0.17,63.25,0.55,184.75,133.5,,20.62,0.0,
2023-03-06 21:00:00,2023-03-06 22:00:00,59.0,97.75,1.18,29.15,16.47,23.02,1.75,0.49,12.12,0.18,1.78,0.3,0.47,0.28,57.5,0.73,218.5,134.25,,20.77,0.05,
2023-03-06 22:00:00,2023-03-06 23:00:00,32.75,59.0,0.8,19.35,10.92,23.75,1.55,0.3,66.58,0.1,1.48,0.25,0.33,0.2,51.0,1.4,230.0,134.75,,20.98,0.0,
2023-03-06 23:00:00,2023-03-07 00:00:00,8.25,24.5,0.75,13.88,7.98,23.9,1.3,0.17,20.7,0.1,1.25,0.2,0.25,0.1,44.5,1.45,219.5,136.5,,21.27,0.0,
2023-03-07 00:00:00,2023-03-07 01:00:00,10.0,19.0,0.6,24.7,13.62,21.72,1.78,0.42,21.02,0.1,1.12,0.1,0.2,0.05,47.25,0.5,131.0,140.0,,21.08,0.0,
2023-03-07 01:00:00,2023-03-07 02:00:00,13.25,28.5,0.7,19.88,11.18,22.5,2.2,0.29,21.25,0.1,1.1,0.12,0.2,0.1,48.25,0.85,297.5,141.75,,21.02,0.0,
2023-03-07 02:00:00,2023-03-07 03:00:00,13.5,38.0,0.52,9.93,5.7,19.25,1.43,0.22,25.57,0.08,1.0,0.1,0.12,0.03,50.75,0.78,279.25,145.0,,20.85,0.0,
