From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (),Benzene (ug/m3),Toluene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2017-12-14 13:00:00,2017-12-14 14:00:00,295.5,,1.92,22.83,13.7,10.1,1.28,45.32,1.15,0.25,44.0,0.5,173.0,268.5,755.75,-0.45,27.72,0.0
2017-12-14 14:00:00,2017-12-14 15:00:00,252.5,,2.3,24.28,14.78,9.92,1.04,46.75,0.48,0.2,43.5,0.48,173.0,189.0,755.0,-0.4,28.15,0.0
2017-12-14 15:00:00,2017-12-14 16:00:00,246.75,,2.48,23.5,14.5,9.8,1.14,45.9,0.62,0.25,42.75,0.45,173.0,98.5,755.0,-0.43,28.18,0.0
2017-12-14 16:00:00,2017-12-14 17:00:00,240.25,,4.82,26.38,17.95,9.35,0.4,45.35,0.55,0.2,45.0,0.38,173.0,18.0,755.0,-0.35,27.38,0.0
2017-12-14 17:00:00,2017-12-14 18:00:00,305.33,,2.4,45.17,26.0,10.5,0.64,31.97,1.13,0.3,49.67,0.23,173.0,6.0,755.0,-0.3,25.97,0.0
2017-12-14 18:00:00,2017-12-14 19:00:00,117.0,,7.25,70.73,43.53,13.93,2.01,16.55,1.75,1.38,53.25,0.28,164.25,6.0,755.5,-0.3,25.18,0.0
2017-12-14 19:00:00,2017-12-14 20:00:00,168.75,,4.5,59.32,35.2,14.15,1.72,18.3,3.8,2.83,54.75,0.4,153.0,6.0,756.0,-0.3,24.65,0.0
2017-12-14 20:00:00,2017-12-14 21:00:00,143.75,,4.47,49.55,29.05,11.03,1.7,21.62,3.4,2.6,57.5,0.43,153.0,6.0,756.0,-0.3,24.1,0.0
2017-12-14 21:00:00,2017-12-14 22:00:00,321.5,,4.55,41.27,25.68,9.58,1.31,22.55,2.95,1.85,60.5,0.48,153.0,6.0,756.0,-0.33,23.4,0.0
2017-12-14 22:00:00,2017-12-14 23:00:00,144.5,,6.68,40.47,26.97,9.6,1.5,20.8,1.5,0.9,62.75,0.4,153.0,7.0,756.0,-0.3,23.0,0.0
2017-12-14 23:00:00,2017-12-15 00:00:00,161.75,,3.2,41.07,24.42,10.58,1.21,20.1,1.45,0.75,64.75,0.4,153.0,7.5,756.0,-0.3,22.8,0.0
2017-12-15 00:00:00,2017-12-15 01:00:00,189.67,,2.45,34.3,20.22,10.4,1.16,21.3,2.05,0.65,67.25,0.4,153.0,8.75,755.25,-0.3,22.43,0.0
2017-12-15 01:00:00,2017-12-15 02:00:00,187.75,,1.27,29.5,16.75,10.88,0.95,20.8,1.45,0.4,69.5,0.43,153.0,9.75,755.0,-0.3,21.88,0.0
2017-12-15 02:00:00,2017-12-15 03:00:00,189.33,,2.37,24.97,15.23,9.73,0.85,18.87,0.93,0.2,72.33,0.4,153.0,10.0,755.0,-0.3,21.4,0.0
2017-12-15 03:00:00,2017-12-15 04:00:00,187.25,,1.5,27.78,16.0,9.17,0.63,17.03,0.9,0.2,73.25,0.55,153.0,9.5,755.0,-0.33,21.23,0.0
2017-12-15 04:00:00,2017-12-15 05:00:00,181.67,,2.27,28.17,16.83,9.7,1.53,14.3,0.8,0.2,72.5,0.5,153.0,9.75,755.0,-0.3,21.3,0.0
2017-12-15 05:00:00,2017-12-15 06:00:00,176.5,,2.58,27.62,16.75,9.58,1.84,11.05,0.8,0.2,74.25,0.6,153.0,8.75,755.0,-0.35,20.7,0.0
2017-12-15 06:00:00,2017-12-15 07:00:00,176.75,,2.3,27.12,16.3,9.25,1.87,8.45,0.8,0.15,76.75,0.6,153.0,8.0,755.75,-0.4,19.95,0.0
2017-12-15 07:00:00,2017-12-15 08:00:00,164.75,,8.6,23.93,16.93,9.5,1.83,9.47,0.75,0.15,76.0,0.53,153.0,21.5,756.0,-0.38,19.92,0.0
2017-12-15 08:00:00,2017-12-15 09:00:00,167.0,,6.93,24.53,14.03,9.52,1.59,10.6,0.8,0.2,74.25,0.55,153.0,82.75,756.5,-0.35,20.2,0.0
2017-12-15 09:00:00,2017-12-15 10:00:00,167.0,,8.2,23.3,12.73,9.9,1.74,14.4,0.93,0.3,71.33,0.5,153.0,180.33,757.0,-0.3,20.9,0.0
2017-12-15 10:00:00,2017-12-15 11:00:00,,,,,,,,,,,,,,,,,,
2017-12-15 11:00:00,2017-12-15 12:00:00,169.33,,4.17,29.27,18.93,10.8,2.05,35.03,1.33,0.43,54.33,0.53,153.0,319.67,757.0,-0.37,25.23,0.0
2017-12-15 12:00:00,2017-12-15 13:00:00,159.0,,2.6,26.08,15.95,11.0,1.68,45.62,1.23,0.38,48.75,0.63,153.0,311.5,756.5,-0.38,26.68,0.0
2017-12-15 13:00:00,2017-12-15 14:00:00,144.0,,1.38,25.62,14.78,10.2,1.38,49.82,0.95,0.3,45.75,0.68,153.0,267.5,756.0,-0.4,27.93,0.0
2017-12-15 14:00:00,2017-12-15 15:00:00,121.0,,1.9,22.2,12.9,9.8,0.99,49.95,1.0,0.25,43.25,0.7,153.0,189.75,756.0,-0.48,28.35,0.0
2017-12-15 15:00:00,2017-12-15 16:00:00,106.75,,1.82,25.47,15.02,9.77,0.89,51.6,0.58,0.13,43.5,0.67,153.0,86.25,756.0,-0.5,28.4,0.0
2017-12-15 16:00:00,2017-12-15 17:00:00,109.5,,1.9,32.05,17.7,11.27,0.77,50.25,0.98,0.35,44.5,0.53,153.0,15.75,756.0,-0.33,27.6,0.0
2017-12-15 17:00:00,2017-12-15 18:00:00,118.75,,10.28,70.15,45.68,14.7,2.07,25.28,1.38,0.5,47.75,0.4,153.0,6.0,756.0,-0.3,26.42,0.0
2017-12-15 18:00:00,2017-12-15 19:00:00,144.5,,7.27,78.48,47.62,17.93,2.8,12.93,3.5,2.57,48.75,0.45,153.0,6.0,756.0,-0.3,25.68,0.0
2017-12-15 19:00:00,2017-12-15 20:00:00,147.75,,3.1,55.75,32.2,15.88,1.8,20.45,5.5,4.58,51.75,0.48,153.0,6.0,757.0,-0.3,24.95,0.0
2017-12-15 20:00:00,2017-12-15 21:00:00,138.5,,2.45,48.43,27.75,12.25,1.04,21.95,2.75,2.07,53.75,0.48,153.0,6.0,757.0,-0.3,24.3,0.0
2017-12-15 21:00:00,2017-12-15 22:00:00,149.0,,3.45,43.22,25.82,12.3,1.05,23.5,2.17,1.25,53.75,0.5,153.0,6.0,757.0,-0.33,23.8,0.0
2017-12-15 22:00:00,2017-12-15 23:00:00,148.5,,3.95,37.62,23.25,11.3,0.92,26.68,1.65,0.9,54.5,0.45,153.0,6.0,757.0,-0.3,23.47,1.5
2017-12-15 23:00:00,2017-12-16 00:00:00,149.25,,4.32,47.95,29.05,11.25,0.99,20.2,1.2,0.55,56.0,0.43,153.0,6.0,757.0,-0.3,24.45,0.0
2017-12-16 00:00:00,2017-12-16 01:00:00,155.75,,3.0,38.03,22.68,10.15,1.5,22.15,1.4,0.78,58.5,0.4,153.0,6.0,757.0,-0.3,24.65,0.0
2017-12-16 01:00:00,2017-12-16 02:00:00,152.75,,1.97,31.77,13.88,10.22,1.53,21.67,0.97,0.4,60.5,0.4,153.0,6.0,757.0,-0.3,24.25,0.0
2017-12-16 02:00:00,2017-12-16 03:00:00,146.5,,2.48,39.22,22.88,10.38,1.51,17.7,0.9,0.3,61.5,0.4,153.0,6.0,757.0,-0.3,23.92,0.0
2017-12-16 03:00:00,2017-12-16 04:00:00,148.0,,3.23,37.6,22.63,12.77,1.3,18.0,0.9,0.27,61.67,0.43,153.0,6.0,757.0,-0.3,23.77,0.0
2017-12-16 04:00:00,2017-12-16 05:00:00,147.5,,2.5,26.57,14.15,11.82,1.26,21.38,0.53,109.6,62.0,0.4,153.0,6.0,757.0,-0.33,23.32,0.0
2017-12-16 05:00:00,2017-12-16 06:00:00,139.5,,1.5,21.55,12.67,12.53,1.25,18.95,0.5,0.13,62.0,0.43,153.0,6.0,757.0,-0.3,23.1,0.0
2017-12-16 06:00:00,2017-12-16 07:00:00,148.75,,1.75,23.05,13.72,12.6,1.24,16.87,0.53,0.13,63.25,0.45,153.0,7.0,757.0,-0.3,22.78,0.0
2017-12-16 07:00:00,2017-12-16 08:00:00,155.75,,4.8,26.82,18.17,13.4,1.4,11.72,0.63,0.18,65.25,0.6,153.0,23.25,757.75,-0.4,22.42,0.0
2017-12-16 08:00:00,2017-12-16 09:00:00,161.5,,3.43,22.73,11.15,14.2,0.36,17.45,0.8,0.28,63.0,0.63,153.0,121.0,758.0,-0.43,22.92,0.0
2017-12-16 09:00:00,2017-12-16 10:00:00,159.0,,5.25,29.2,9.93,14.05,0.3,25.52,0.92,0.25,55.75,0.6,153.0,225.5,758.25,-0.43,24.3,0.0
2017-12-16 10:00:00,2017-12-16 11:00:00,142.0,,7.33,26.27,14.97,12.17,0.27,35.32,0.83,0.3,48.0,0.6,153.0,302.75,761.5,-0.38,26.27,0.0
2017-12-16 11:00:00,2017-12-16 12:00:00,121.25,,3.7,33.17,15.48,13.0,0.05,42.95,0.8,0.33,40.5,0.6,153.0,337.0,762.0,-0.35,28.73,0.0
2017-12-16 12:00:00,2017-12-16 13:00:00,99.75,,3.33,28.72,17.98,14.53,0.73,48.93,1.08,0.57,37.0,0.72,153.0,336.25,763.25,-0.48,29.88,0.0
2017-12-16 13:00:00,2017-12-16 14:00:00,81.5,,3.8,21.75,14.65,13.5,0.31,52.08,1.08,0.63,35.25,0.75,153.0,299.0,763.0,-0.58,30.53,0.0
2017-12-16 14:00:00,2017-12-16 15:00:00,64.25,,2.7,21.6,13.65,12.42,0.36,53.05,0.52,0.2,34.25,0.8,153.0,228.75,762.0,-0.58,30.85,0.0
2017-12-16 15:00:00,2017-12-16 16:00:00,60.75,,2.8,21.2,12.97,11.62,0.16,49.3,0.43,0.2,33.25,0.8,153.0,133.0,762.0,-0.6,30.92,0.0
2017-12-16 16:00:00,2017-12-16 17:00:00,57.75,,2.55,28.7,17.3,10.17,0.14,45.85,0.5,0.25,34.75,0.8,153.0,32.5,762.0,-0.58,30.0,0.0
2017-12-16 17:00:00,2017-12-16 18:00:00,64.5,,2.33,39.48,22.9,11.0,0.75,39.1,1.2,0.53,40.0,0.43,153.0,6.0,762.0,-0.3,27.9,0.0
2017-12-16 18:00:00,2017-12-16 19:00:00,91.0,,7.38,58.22,36.98,13.42,1.87,26.45,2.32,1.15,45.75,0.4,153.0,6.0,762.5,-0.3,26.85,0.0
2017-12-16 19:00:00,2017-12-16 20:00:00,129.75,,3.15,45.38,26.7,12.45,1.52,33.02,3.55,2.25,49.0,0.58,153.0,6.0,763.0,-0.38,26.2,0.0
2017-12-16 20:00:00,2017-12-16 21:00:00,132.5,,2.73,41.08,23.5,11.47,0.97,35.55,2.07,1.35,52.25,0.6,153.0,6.0,763.75,-0.43,25.35,0.0
2017-12-16 21:00:00,2017-12-16 22:00:00,146.0,,3.72,46.43,27.73,11.77,1.29,30.75,1.5,0.67,54.0,0.45,153.0,6.0,763.75,-0.3,24.88,0.0
2017-12-16 22:00:00,2017-12-16 23:00:00,152.5,,8.15,40.05,27.93,11.2,1.16,30.05,1.58,0.7,56.25,0.5,153.0,6.0,764.0,-0.3,24.6,0.0
2017-12-16 23:00:00,2017-12-17 00:00:00,146.0,,2.1,35.15,20.45,11.72,0.83,30.6,1.15,0.43,58.0,0.48,153.0,6.0,764.0,-0.35,24.2,0.0
2017-12-17 00:00:00,2017-12-17 01:00:00,148.5,,2.33,31.6,18.7,11.28,0.55,28.8,0.97,0.3,59.5,0.55,153.0,6.0,764.0,-0.38,23.67,0.0
2017-12-17 01:00:00,2017-12-17 02:00:00,145.0,,2.32,29.35,17.5,12.68,0.58,26.8,0.83,0.23,60.75,0.58,153.0,6.0,764.0,-0.4,23.05,0.0
2017-12-17 02:00:00,2017-12-17 03:00:00,140.25,,2.05,27.43,16.3,12.53,0.47,25.6,0.8,0.13,61.5,0.45,153.0,6.0,764.0,-0.33,22.6,0.0
2017-12-17 03:00:00,2017-12-17 04:00:00,143.75,,2.55,26.85,16.32,11.25,0.48,23.98,0.83,0.1,63.0,0.4,153.0,6.0,763.0,-0.3,22.1,0.0
2017-12-17 04:00:00,2017-12-17 05:00:00,139.5,,2.13,28.6,12.7,12.0,1.58,24.33,0.9,0.1,62.5,0.43,153.0,6.0,763.5,-0.3,22.08,0.0
2017-12-17 05:00:00,2017-12-17 06:00:00,130.5,,2.57,34.57,14.7,12.55,1.58,21.65,1.2,0.18,61.75,0.45,153.0,6.0,763.5,-0.3,22.27,0.0
2017-12-17 06:00:00,2017-12-17 07:00:00,137.25,,5.65,40.6,26.18,13.2,1.7,16.3,1.75,0.28,62.25,0.48,153.0,6.25,764.0,-0.3,22.23,0.0
2017-12-17 07:00:00,2017-12-17 08:00:00,148.25,,6.73,41.98,27.8,14.62,1.77,15.05,1.95,0.48,62.5,0.6,153.0,26.75,764.0,-0.38,22.28,0.0
2017-12-17 08:00:00,2017-12-17 09:00:00,160.5,,5.2,34.7,22.65,14.25,1.35,22.7,1.75,0.43,60.25,0.6,153.0,121.5,764.0,-0.48,22.98,0.0
2017-12-17 09:00:00,2017-12-17 10:00:00,156.5,,9.6,30.0,8.9,15.95,1.52,30.13,1.5,0.38,60.0,0.58,153.0,219.5,764.5,-0.38,23.87,0.0
2017-12-17 10:00:00,2017-12-17 11:00:00,148.75,,3.13,29.1,13.53,17.8,1.43,38.77,1.18,0.3,56.75,0.55,153.0,307.0,764.5,-0.38,25.5,0.0
2017-12-17 11:00:00,2017-12-17 12:00:00,144.75,,3.15,28.98,17.97,24.2,1.5,49.58,1.08,0.3,49.5,0.53,153.0,352.0,764.0,-0.33,27.72,0.0
2017-12-17 12:00:00,2017-12-17 13:00:00,134.75,,3.3,34.28,20.93,19.1,1.94,55.53,0.88,0.23,44.25,0.48,153.0,341.5,763.75,-0.35,29.65,0.0
2017-12-17 13:00:00,2017-12-17 14:00:00,125.25,,2.65,30.23,18.2,13.5,1.61,59.5,1.2,0.45,40.25,0.55,153.0,307.0,763.0,-0.4,30.82,0.0
2017-12-17 14:00:00,2017-12-17 15:00:00,94.0,,2.58,29.78,17.97,12.6,1.29,60.62,0.95,0.43,38.5,0.68,153.0,225.75,763.0,-0.5,31.85,0.0
2017-12-17 15:00:00,2017-12-17 16:00:00,81.0,,3.05,31.83,19.4,13.08,0.99,62.2,0.67,0.3,38.75,0.7,153.0,114.0,762.0,-0.53,32.07,0.0
2017-12-17 16:00:00,2017-12-17 17:00:00,87.75,,2.13,46.0,26.17,14.4,,54.2,0.7,0.3,41.5,0.6,153.0,22.0,762.0,-0.4,30.4,0.0
2017-12-17 17:00:00,2017-12-17 18:00:00,92.0,,3.05,54.7,31.57,14.08,0.4,41.9,1.43,0.58,44.75,0.45,153.0,6.0,762.0,-0.3,28.97,0.0
2017-12-17 18:00:00,2017-12-17 19:00:00,114.0,,3.3,71.98,40.93,16.82,1.46,28.3,3.05,2.22,48.5,0.4,153.0,6.0,763.0,-0.3,28.4,0.0
2017-12-17 19:00:00,2017-12-17 20:00:00,180.75,,72.35,101.25,112.68,22.03,4.62,13.95,3.62,2.88,52.25,0.4,153.0,6.0,763.0,-0.3,26.53,0.0
2017-12-17 20:00:00,2017-12-17 21:00:00,260.25,,107.2,112.65,147.05,16.97,8.24,8.77,7.35,7.03,56.0,0.4,153.0,6.0,763.0,-0.3,24.75,0.0
2017-12-17 21:00:00,2017-12-17 22:00:00,310.25,,59.32,108.55,106.0,11.55,5.01,6.55,11.38,11.6,55.0,0.4,153.0,6.0,763.25,-0.3,24.53,0.0
2017-12-17 22:00:00,2017-12-17 23:00:00,229.25,,9.77,69.4,33.65,4.65,1.91,11.55,7.92,8.15,54.0,0.4,153.0,6.0,763.0,-0.3,23.47,0.0
2017-12-17 23:00:00,2017-12-18 00:00:00,161.75,,3.32,45.75,27.02,0.4,0.63,19.7,4.1,3.95,57.25,0.4,153.0,6.0,763.0,-0.3,22.15,0.0
2017-12-18 00:00:00,2017-12-18 01:00:00,151.25,,2.25,38.1,22.1,9.88,1.67,22.9,1.65,1.13,58.5,0.4,153.0,6.0,763.0,-0.3,21.68,0.0
2017-12-18 01:00:00,2017-12-18 02:00:00,138.5,,3.43,32.15,19.85,11.45,1.83,24.25,1.03,0.45,59.75,0.4,153.0,6.0,763.0,-0.3,21.35,0.0
2017-12-18 02:00:00,2017-12-18 03:00:00,135.0,,2.22,30.17,17.82,10.93,1.53,22.27,0.83,0.3,61.25,0.4,153.0,6.0,763.0,-0.3,20.92,0.0
2017-12-18 03:00:00,2017-12-18 04:00:00,140.0,,2.43,33.0,18.9,10.67,1.25,19.83,0.9,0.25,63.0,0.4,153.0,6.5,763.0,-0.3,20.65,0.0
2017-12-18 04:00:00,2017-12-18 05:00:00,155.25,,3.0,32.6,19.77,12.15,1.72,17.8,0.9,0.28,65.0,0.4,153.0,7.5,763.0,-0.3,20.47,0.0
2017-12-18 05:00:00,2017-12-18 06:00:00,194.33,,17.27,45.4,38.2,12.73,2.27,11.4,1.17,0.4,67.33,0.4,153.0,7.33,763.0,-0.3,20.1,0.0
2017-12-18 06:00:00,2017-12-18 07:00:00,216.75,,25.52,54.2,49.55,13.58,2.56,6.33,2.12,1.23,68.75,0.4,153.0,7.0,763.0,-0.3,19.92,0.0
2017-12-18 07:00:00,2017-12-18 08:00:00,230.5,,25.93,52.6,35.65,14.62,2.69,6.35,1.95,0.95,69.75,0.4,153.0,19.25,764.0,-0.3,19.85,0.0
2017-12-18 08:00:00,2017-12-18 09:00:00,302.67,,31.8,72.43,64.38,14.17,3.66,7.98,2.55,1.33,66.25,0.4,153.0,90.25,764.0,-0.3,20.97,0.0
2017-12-18 09:00:00,2017-12-18 10:00:00,340.5,,17.25,80.55,28.43,14.75,2.97,13.2,4.08,2.85,61.5,0.4,153.0,184.0,764.0,-0.3,22.38,0.0
2017-12-18 10:00:00,2017-12-18 11:00:00,282.0,,5.55,71.6,28.4,13.7,2.48,26.1,3.33,2.47,56.67,0.4,153.0,255.33,764.0,-0.3,23.63,0.0
2017-12-18 11:00:00,2017-12-18 12:00:00,236.25,,8.9,63.32,40.88,14.88,2.1,38.77,3.23,2.28,50.5,0.4,153.0,301.0,763.5,-0.33,26.07,0.0
2017-12-18 12:00:00,2017-12-18 13:00:00,217.75,,4.37,52.77,31.67,14.98,1.84,51.97,3.17,2.32,46.5,0.4,153.0,285.0,763.0,-0.33,27.43,0.0
2017-12-18 13:00:00,2017-12-18 14:00:00,209.0,,3.63,45.87,27.37,18.93,1.5,62.6,1.53,1.6,45.0,0.4,153.0,237.0,762.33,-0.3,27.83,0.0
2017-12-18 14:00:00,2017-12-18 15:00:00,188.25,,3.05,38.53,22.97,17.12,1.01,65.15,3.0,2.15,44.25,0.43,153.0,167.5,762.0,-0.3,28.2,0.25
2017-12-18 15:00:00,2017-12-18 16:00:00,154.0,,4.18,40.27,24.8,17.57,0.9,62.2,2.25,1.7,44.0,0.4,153.0,81.75,762.0,-0.3,28.27,4.88
2017-12-18 16:00:00,2017-12-18 17:00:00,149.5,,3.0,74.48,42.03,16.2,1.59,43.0,1.35,0.75,45.75,0.4,153.0,16.5,762.0,-0.3,26.57,0.0
2017-12-18 17:00:00,2017-12-18 18:00:00,161.0,,3.03,94.67,52.0,15.45,2.87,23.62,2.23,1.42,51.25,0.33,164.25,6.0,762.0,-0.3,24.95,0.0
2017-12-18 18:00:00,2017-12-18 19:00:00,195.67,,3.17,76.27,43.2,12.78,2.77,22.88,4.25,4.4,54.75,0.3,172.0,6.0,762.75,-0.3,24.0,0.0
2017-12-18 19:00:00,2017-12-18 20:00:00,240.0,,5.4,68.48,40.8,11.28,2.64,23.85,4.23,3.8,57.75,0.3,172.0,6.0,763.0,-0.3,23.37,0.0
2017-12-18 20:00:00,2017-12-18 21:00:00,250.33,,6.13,82.5,48.87,13.43,2.4,15.43,3.53,2.8,59.33,0.3,172.0,6.0,763.0,-0.3,23.03,0.0
2017-12-18 21:00:00,2017-12-18 22:00:00,273.67,,21.5,86.17,63.3,16.95,3.83,9.93,6.05,2.9,62.0,0.3,172.0,7.5,763.0,-0.3,22.75,0.0
2017-12-18 22:00:00,2017-12-18 23:00:00,310.67,,15.33,61.73,45.3,13.93,3.2,9.77,5.73,3.27,66.0,0.3,172.0,9.67,763.0,-0.3,22.47,0.0
2017-12-18 23:00:00,2017-12-19 00:00:00,321.0,,13.48,49.47,37.27,13.78,2.78,11.42,4.52,3.8,67.75,0.3,172.0,10.5,763.0,-0.3,22.08,0.0
2017-12-19 00:00:00,2017-12-19 01:00:00,309.0,,8.4,42.8,29.6,9.65,3.56,12.0,3.4,2.25,69.5,0.3,172.0,11.0,763.0,-0.3,21.65,0.0
2017-12-19 01:00:00,2017-12-19 02:00:00,297.0,,8.35,38.07,27.05,9.03,3.48,11.78,2.35,1.42,70.75,0.3,172.0,10.75,762.5,-0.3,21.32,0.0
2017-12-19 02:00:00,2017-12-19 03:00:00,285.0,,10.5,44.83,32.37,8.17,3.37,8.0,2.47,1.3,72.0,0.3,172.0,11.0,762.0,-0.3,21.23,0.0
2017-12-19 03:00:00,2017-12-19 04:00:00,280.33,,45.13,45.8,61.07,10.43,3.86,5.23,2.77,1.6,72.33,0.3,172.0,10.67,762.0,-0.3,21.03,0.0
2017-12-19 04:00:00,2017-12-19 05:00:00,290.5,,64.27,41.93,74.53,10.2,3.34,5.43,3.97,2.8,73.0,0.3,172.0,9.33,762.0,-0.3,20.9,0.0
2017-12-19 05:00:00,2017-12-19 06:00:00,302.33,,61.57,39.95,71.3,10.12,3.22,5.35,4.07,3.07,73.75,0.3,172.0,8.5,762.0,-0.3,20.65,0.0
2017-12-19 06:00:00,2017-12-19 07:00:00,312.0,,35.82,34.5,47.48,9.0,2.73,5.58,4.17,3.13,74.0,0.3,172.0,8.25,762.75,-0.3,20.17,0.0
2017-12-19 07:00:00,2017-12-19 08:00:00,310.67,,42.5,38.77,55.2,8.92,3.03,5.63,3.65,2.35,73.75,0.3,172.0,23.25,763.0,-0.3,19.92,0.0
2017-12-19 08:00:00,2017-12-19 09:00:00,218.67,,30.4,52.62,52.7,11.27,4.52,6.12,3.03,1.78,72.5,0.3,172.0,60.0,763.75,-0.3,20.35,0.0
2017-12-19 09:00:00,2017-12-19 10:00:00,358.67,,22.6,63.65,26.1,11.2,4.96,7.85,3.15,2.02,71.25,0.3,172.0,83.25,764.0,-0.3,21.2,0.0
2017-12-19 10:00:00,2017-12-19 11:00:00,384.0,,12.95,85.4,27.98,11.07,5.7,14.07,3.62,2.68,66.5,0.3,172.0,130.75,764.0,-0.3,22.6,0.0
2017-12-19 11:00:00,2017-12-19 12:00:00,420.5,,12.48,80.8,53.12,11.38,5.65,26.32,4.35,3.45,60.0,0.3,172.0,225.0,763.5,-0.3,24.08,0.0
2017-12-19 12:00:00,2017-12-19 13:00:00,401.5,,8.23,47.88,32.12,10.78,3.88,44.0,5.17,4.18,54.25,0.3,172.0,248.25,763.0,-0.3,25.58,0.0
2017-12-19 13:00:00,2017-12-19 14:00:00,333.0,,5.1,50.83,31.2,10.2,3.69,55.47,4.87,3.0,51.0,0.3,172.0,217.33,762.0,-0.3,26.73,0.0
2017-12-19 14:00:00,2017-12-19 15:00:00,293.67,,13.48,77.48,52.18,11.67,4.76,48.83,1.4,0.88,47.5,0.3,172.0,117.0,762.0,-0.3,27.47,0.0
2017-12-19 15:00:00,2017-12-19 16:00:00,268.67,,17.2,72.0,39.25,13.47,4.78,30.9,6.08,4.57,48.0,0.28,215.5,66.25,762.0,-0.3,27.32,0.0
2017-12-19 16:00:00,2017-12-19 17:00:00,296.75,,,,0.0,10.85,1.95,45.15,6.5,5.68,51.25,0.3,348.0,14.25,762.0,-0.3,26.58,1.25
2017-12-19 17:00:00,2017-12-19 18:00:00,370.5,,89.8,144.33,149.8,11.17,5.3,9.8,12.42,12.67,57.75,0.3,348.0,8.25,762.0,-0.3,25.0,0.0
2017-12-19 18:00:00,2017-12-19 19:00:00,383.25,,209.8,139.68,244.88,17.8,2.81,12.72,13.5,14.87,62.25,0.3,348.0,11.0,762.5,-0.3,24.1,0.0
2017-12-19 19:00:00,2017-12-19 20:00:00,440.5,,251.25,138.7,278.03,23.1,6.22,12.9,25.4,22.48,65.0,0.3,348.0,13.75,763.0,-0.3,23.53,0.0
2017-12-19 20:00:00,2017-12-19 21:00:00,495.25,,179.43,116.27,207.72,16.55,8.24,12.97,32.22,28.18,66.75,0.3,348.0,14.5,763.0,-0.3,23.23,0.0
2017-12-19 21:00:00,2017-12-19 22:00:00,523.5,,166.62,107.92,192.88,14.4,7.85,11.28,24.45,22.57,67.75,0.3,348.0,14.75,763.25,-0.3,23.15,0.0
2017-12-19 22:00:00,2017-12-19 23:00:00,538.0,,295.75,103.3,295.4,25.17,0.01,16.02,21.75,18.42,69.25,0.3,348.0,15.25,764.0,-0.3,22.78,0.0
2017-12-19 23:00:00,2017-12-20 00:00:00,653.0,,259.35,95.6,187.48,25.65,2.37,14.2,27.43,23.85,71.0,0.3,348.0,13.25,763.75,-0.3,22.47,0.0
2017-12-20 00:00:00,2017-12-20 01:00:00,696.25,,175.68,77.1,183.8,16.42,7.73,10.68,27.05,24.53,71.5,0.3,348.0,13.0,763.0,-0.3,22.2,0.0
2017-12-20 01:00:00,2017-12-20 02:00:00,628.0,,226.43,68.93,220.8,17.7,9.24,11.7,19.57,16.43,72.33,0.3,348.0,12.0,763.0,-0.3,22.0,0.0
2017-12-20 02:00:00,2017-12-20 03:00:00,607.0,,214.37,61.62,207.05,18.68,4.73,11.72,17.78,15.38,73.0,0.3,348.0,11.25,763.0,-0.3,21.88,0.0
2017-12-20 03:00:00,2017-12-20 04:00:00,609.67,,183.07,57.5,117.67,16.9,6.1,10.6,19.23,16.07,74.0,0.3,348.0,9.67,763.0,-0.3,21.63,0.0
2017-12-20 04:00:00,2017-12-20 05:00:00,540.67,,107.63,44.43,111.1,11.2,7.04,9.13,17.7,14.93,74.0,0.3,348.0,9.0,763.0,-0.3,21.4,0.0
2017-12-20 05:00:00,2017-12-20 06:00:00,422.67,,99.75,46.5,105.82,8.75,5.31,8.0,13.17,11.0,75.0,0.3,348.0,8.25,763.0,-0.3,21.03,0.0
2017-12-20 06:00:00,2017-12-20 07:00:00,366.33,,95.9,52.23,105.75,8.42,4.72,7.9,9.38,7.78,75.0,0.3,348.0,8.0,763.5,-0.3,20.97,0.0
2017-12-20 07:00:00,2017-12-20 08:00:00,371.0,,114.3,61.0,125.4,8.13,4.77,8.37,8.5,7.03,75.0,0.3,348.0,14.0,764.0,-0.3,20.97,0.0
2017-12-20 08:00:00,2017-12-20 09:00:00,382.0,,99.1,84.65,125.55,8.75,6.15,10.05,7.9,7.6,73.5,0.3,348.0,55.5,764.0,-0.3,21.8,0.0
2017-12-20 09:00:00,2017-12-20 10:00:00,446.67,,59.0,128.8,38.07,7.2,6.59,9.17,9.5,8.57,69.67,0.4,348.0,124.67,764.0,-0.3,22.9,0.0
2017-12-20 10:00:00,2017-12-20 11:00:00,461.75,,30.1,108.53,61.67,4.73,6.78,25.5,3.47,7.08,59.25,0.6,348.0,208.5,763.25,-0.3,25.1,0.0
2017-12-20 11:00:00,2017-12-20 12:00:00,357.0,,13.48,61.55,43.7,1.17,4.09,45.38,7.18,6.63,53.5,0.9,348.0,220.75,762.0,-0.3,26.2,0.0
2017-12-20 12:00:00,2017-12-20 13:00:00,210.67,,5.67,48.53,22.83,8.85,3.91,66.9,4.1,4.12,50.5,1.15,348.0,256.5,762.0,-0.3,27.0,0.0
