From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2023-03-06 01:00:00,2023-03-06 02:00:00,48.34,96.11,3.52,17.21,11.82,69.72,0.52,1.01,14.27,4.33,9.65,6.13,15.7,,79.54,1.37,298.31,0.0,928.9,,,0.0,16.18
2023-03-06 02:00:00,2023-03-06 03:00:00,44.17,93.86,3.48,15.84,11.07,52.49,0.19,1.01,12.54,4.04,8.57,4.9,12.81,,81.5,1.17,279.59,0.0,928.57,0.14,,0.0,15.86
2023-03-06 03:00:00,2023-03-06 04:00:00,41.25,97.02,4.45,23.12,15.64,76.93,0.53,1.13,7.07,4.95,9.38,6.25,15.42,,85.94,1.14,279.64,0.0,927.6,-0.3,,0.0,15.05
2023-03-06 04:00:00,2023-03-06 05:00:00,48.24,100.49,3.67,24.3,15.64,90.0,0.74,1.17,5.37,6.09,10.4,7.86,18.12,,89.47,1.08,274.92,0.0,927.17,-0.31,,0.0,14.41
2023-03-06 05:00:00,2023-03-06 06:00:00,65.19,105.19,3.44,22.42,14.47,89.24,0.88,1.21,4.61,6.53,9.53,6.63,15.38,,91.86,1.06,262.34,0.0,927.63,-0.39,,0.0,13.92
2023-03-06 06:00:00,2023-03-06 07:00:00,56.95,104.34,3.71,24.79,15.93,87.26,0.9,1.22,3.38,6.82,8.66,5.78,13.64,,93.2,1.17,266.67,1.15,928.57,-0.44,,0.0,13.62
2023-03-06 07:00:00,2023-03-06 08:00:00,56.33,107.24,6.14,23.49,17.2,71.13,0.56,1.3,4.91,7.02,7.64,4.59,11.32,,91.88,1.23,277.06,71.33,929.9,-0.34,,0.0,13.93
2023-03-06 08:00:00,2023-03-06 09:00:00,59.52,105.33,6.92,22.86,17.5,71.58,0.35,1.4,7.08,7.48,7.4,3.69,9.75,,86.95,1.09,260.03,234.02,931.0,5.22,,0.0,15.46
2023-03-06 09:00:00,2023-03-06 10:00:00,60.22,110.35,6.72,24.3,18.08,71.28,0.5,1.39,14.83,7.28,8.45,4.33,11.36,,77.77,1.96,271.34,353.79,931.58,,,0.0,17.92
2023-03-06 10:00:00,2023-03-06 11:00:00,66.93,113.5,5.94,31.33,21.13,92.64,1.09,1.32,23.0,6.99,11.27,6.12,15.09,,66.27,1.52,272.72,536.97,931.4,-0.41,,0.0,20.27
2023-03-06 11:00:00,2023-03-06 12:00:00,62.91,114.13,5.11,28.74,19.11,104.19,1.49,1.24,29.86,6.0,14.83,6.92,16.93,,49.34,2.04,285.79,642.78,930.35,-0.41,,0.0,22.78
2023-03-06 12:00:00,2023-03-06 13:00:00,57.27,107.26,4.15,24.39,16.07,98.56,1.42,1.1,36.64,4.68,16.55,7.27,18.03,,42.8,1.77,271.73,680.6,928.83,-0.49,,0.0,24.94
2023-03-06 13:00:00,2023-03-06 14:00:00,50.04,97.32,4.95,24.44,17.09,91.45,1.19,1.06,36.12,3.81,15.78,6.53,17.5,,35.57,2.18,275.95,652.11,927.03,-0.25,,0.0,26.19
2023-03-06 14:00:00,2023-03-06 15:00:00,41.56,90.06,6.87,28.38,20.34,74.39,0.9,1.01,39.48,3.02,15.72,5.5,16.11,,33.49,2.29,270.32,575.67,925.45,-0.33,,0.0,26.7
2023-03-06 15:00:00,2023-03-06 16:00:00,29.56,77.11,5.0,20.36,14.64,84.69,0.76,0.98,35.04,2.51,14.24,5.75,17.37,,31.57,2.29,275.26,450.94,924.15,-0.34,,0.0,26.76
2023-03-06 16:00:00,2023-03-06 17:00:00,29.57,77.69,5.91,30.48,20.66,99.52,1.08,0.98,30.38,2.67,16.56,7.84,22.09,,33.72,1.94,271.52,277.97,923.1,-0.16,,0.0,26.23
2023-03-06 17:00:00,2023-03-06 18:00:00,31.71,85.36,4.52,24.26,16.3,97.9,1.11,1.04,35.15,2.9,16.84,7.86,22.03,,38.3,1.2,269.57,73.55,923.12,-0.29,,0.0,24.99
2023-03-06 18:00:00,2023-03-06 19:00:00,27.14,85.33,6.36,38.04,24.97,94.28,1.25,1.51,25.99,4.86,18.31,8.12,22.68,,43.13,0.84,266.09,0.64,923.72,-0.48,,0.0,23.14
2023-03-06 19:00:00,2023-03-06 20:00:00,26.34,92.86,6.77,39.88,26.27,91.88,1.23,1.88,24.11,8.21,20.87,9.24,25.45,,47.32,0.99,272.67,0.0,924.62,-0.46,,0.0,21.91
2023-03-06 20:00:00,2023-03-06 21:00:00,37.4,95.01,6.08,31.36,21.26,64.69,0.75,1.66,27.26,7.07,19.82,8.11,23.47,,51.71,0.96,266.01,0.0,926.12,-0.29,,0.0,21.02
2023-03-06 21:00:00,2023-03-06 22:00:00,32.17,92.52,4.55,26.93,17.72,80.06,0.78,1.53,23.39,5.46,18.23,8.21,24.18,,56.66,1.14,274.71,0.0,926.45,-0.39,,0.0,20.01
2023-03-06 22:00:00,2023-03-06 23:00:00,35.98,94.22,4.63,26.42,17.51,83.98,0.86,1.39,19.25,6.1,17.49,9.55,26.55,,62.37,1.62,298.5,0.0,926.3,-0.34,,0.0,18.71
2023-03-06 23:00:00,2023-03-07 00:00:00,38.27,95.66,3.32,18.43,12.29,94.05,1.19,1.14,20.39,5.05,16.34,10.67,26.99,,64.77,0.68,276.35,0.0,926.12,-0.39,,0.0,18.19
2023-03-07 00:00:00,2023-03-07 01:00:00,44.49,95.42,3.53,19.11,12.82,94.66,1.07,1.05,13.43,4.84,13.18,8.81,22.27,,67.16,0.49,263.93,0.0,926.38,-0.32,,0.0,17.8
2023-03-07 01:00:00,2023-03-07 02:00:00,46.65,98.61,3.54,21.05,13.84,93.14,1.1,1.12,14.54,5.91,11.62,8.05,20.37,,70.76,0.59,261.71,0.0,926.47,-0.03,,0.0,17.13
2023-03-07 02:00:00,2023-03-07 03:00:00,50.38,97.54,3.63,22.42,14.63,82.95,0.7,1.14,13.23,5.99,9.72,6.03,15.99,,73.62,0.74,267.84,0.0,927.2,-0.28,,0.0,16.66
2023-03-07 03:00:00,2023-03-07 04:00:00,44.96,103.58,3.73,21.75,14.35,57.51,0.33,1.17,10.84,6.33,8.12,4.8,13.31,,78.32,1.2,302.42,0.0,927.22,-0.22,,0.0,15.89
2023-03-07 04:00:00,2023-03-07 05:00:00,56.53,108.94,3.6,27.48,17.25,83.25,0.59,1.24,7.4,7.17,8.81,5.97,15.63,,77.41,1.19,298.03,0.0,926.7,-0.4,,0.0,14.99
2023-03-07 05:00:00,2023-03-07 06:00:00,63.2,113.34,3.55,21.23,13.94,91.48,0.9,1.71,9.4,10.1,9.37,7.48,18.29,,76.62,0.32,254.51,0.0,926.68,-0.17,,0.0,14.55
2023-03-07 06:00:00,2023-03-07 07:00:00,63.34,110.32,6.44,20.09,15.65,88.65,0.97,1.37,5.12,9.54,8.72,6.51,16.39,,80.75,0.42,229.48,2.4,927.55,0.04,,0.0,14.24
2023-03-07 07:00:00,2023-03-07 08:00:00,54.76,96.02,4.39,18.72,13.3,88.77,0.98,1.07,8.24,6.75,9.46,6.07,15.23,,78.13,0.75,296.43,57.17,928.5,0.06,,0.0,14.89
2023-03-07 08:00:00,2023-03-07 09:00:00,53.17,99.21,4.88,18.35,13.5,63.28,0.43,0.99,15.52,4.9,8.83,4.77,12.65,,76.88,0.89,279.06,211.68,930.6,-0.36,,0.0,15.87
2023-03-07 09:00:00,2023-03-07 10:00:00,51.02,97.72,5.21,26.89,18.23,52.89,0.71,1.18,21.84,5.23,8.78,4.06,11.35,,71.94,0.52,254.91,339.94,932.2,-0.22,,0.0,18.6
2023-03-07 10:00:00,2023-03-07 11:00:00,55.94,118.26,4.99,35.34,22.46,74.99,1.45,1.31,34.24,6.29,11.72,6.0,15.97,,62.96,0.79,252.66,441.6,932.2,-0.39,,0.0,20.91
2023-03-07 11:00:00,2023-03-07 12:00:00,67.52,132.87,5.45,39.97,25.25,94.03,2.18,1.33,43.41,6.57,15.0,9.3,22.03,,53.08,0.9,280.97,598.83,931.3,-0.46,,0.0,22.97
2023-03-07 12:00:00,2023-03-07 13:00:00,62.67,128.99,4.92,31.32,20.31,96.05,1.98,1.19,46.04,5.49,15.07,9.02,21.51,,43.43,1.27,276.25,631.79,930.2,-0.49,,0.0,24.77
2023-03-07 13:00:00,2023-03-07 14:00:00,53.9,107.37,4.85,24.33,16.6,99.43,1.82,0.99,46.87,4.3,14.59,7.95,20.18,,35.15,1.51,272.13,623.5,928.48,-0.4,,0.0,25.97
2023-03-07 14:00:00,2023-03-07 15:00:00,40.28,85.88,4.19,19.59,13.59,87.22,1.53,0.84,54.49,3.0,13.55,6.54,17.7,,30.86,0.95,259.54,548.18,927.25,0.35,,0.0,26.78
2023-03-07 15:00:00,2023-03-07 16:00:00,34.54,78.04,6.18,26.7,18.91,81.77,1.21,0.87,54.56,2.45,12.38,5.42,15.89,,31.22,1.31,267.01,413.88,926.17,-0.47,,0.0,26.71
2023-03-07 16:00:00,2023-03-07 17:00:00,34.17,69.56,4.88,25.07,17.01,83.17,1.12,0.98,58.45,2.67,13.21,6.18,17.83,,33.14,1.03,264.46,243.13,925.1,-0.43,,0.0,26.42
2023-03-07 17:00:00,2023-03-07 18:00:00,38.88,68.34,6.05,39.0,25.37,94.06,1.37,1.04,43.43,3.32,15.55,8.54,23.12,,34.16,0.68,258.8,69.05,924.88,-0.28,,0.0,25.47
2023-03-07 18:00:00,2023-03-07 19:00:00,32.18,76.21,4.42,37.8,23.29,96.8,1.49,1.33,34.98,4.05,18.84,9.95,25.7,,39.67,0.55,155.59,1.66,925.52,-0.38,,0.0,23.91
2023-03-07 19:00:00,2023-03-07 20:00:00,36.84,86.63,5.63,44.27,27.64,94.28,1.39,1.61,23.76,4.86,22.73,11.17,28.2,,44.51,0.34,146.43,0.0,926.65,-0.47,,0.0,22.69
2023-03-07 20:00:00,2023-03-07 21:00:00,43.37,97.29,6.46,53.23,33.0,88.65,1.52,1.9,15.7,6.38,26.38,11.9,30.6,,46.43,0.24,270.43,0.0,927.45,-0.45,,0.0,22.15
2023-03-07 21:00:00,2023-03-07 22:00:00,54.73,120.32,5.43,40.11,25.3,69.26,1.27,2.04,18.02,5.48,20.64,8.24,22.07,,52.38,0.65,311.95,0.0,928.75,5.28,,0.0,21.06
2023-03-07 22:00:00,2023-03-07 23:00:00,58.45,128.1,4.27,41.46,25.08,99.33,1.39,1.9,9.91,5.49,20.44,10.54,27.22,,58.68,0.26,221.61,0.0,929.53,-0.35,,0.0,19.74
2023-03-07 23:00:00,2023-03-08 00:00:00,65.99,134.06,4.07,40.19,24.26,114.41,1.53,1.88,10.37,6.99,25.32,14.38,35.77,,63.39,0.47,242.34,0.0,929.55,-0.41,,0.0,18.68
2023-03-08 00:00:00,2023-03-08 01:00:00,65.77,119.66,3.69,27.5,17.32,106.55,1.29,1.6,10.05,6.28,20.93,13.02,31.28,,66.82,0.29,255.03,0.0,929.9,-0.28,,0.0,17.6
2023-03-08 01:00:00,2023-03-08 02:00:00,61.25,106.83,3.7,25.7,16.39,101.82,1.34,1.44,11.58,5.24,16.5,10.76,26.31,,68.58,0.44,302.95,0.0,929.82,-0.48,,0.0,16.99
2023-03-08 02:00:00,2023-03-08 03:00:00,54.24,90.55,3.77,20.59,13.79,87.88,1.09,1.39,13.29,4.9,13.93,9.38,23.33,,70.0,0.93,296.44,0.0,929.23,1.81,,0.0,16.68
2023-03-08 03:00:00,2023-03-08 04:00:00,46.25,84.93,3.8,14.77,10.77,56.96,0.38,1.44,15.58,4.46,10.17,6.0,15.8,,71.41,0.62,296.13,0.0,929.2,0.04,,0.0,16.38
2023-03-08 04:00:00,2023-03-08 05:00:00,43.33,77.71,3.66,14.45,10.49,67.09,0.31,1.37,14.19,4.31,9.74,5.69,15.05,,74.13,0.99,297.25,0.0,929.4,-0.43,,0.0,15.61
2023-03-08 05:00:00,2023-03-08 06:00:00,52.97,72.21,3.45,15.14,10.68,81.89,0.62,1.53,13.04,4.76,9.89,6.56,16.73,,73.41,0.78,295.02,0.0,929.67,-0.46,,0.0,15.27
2023-03-08 06:00:00,2023-03-08 07:00:00,48.03,87.71,3.49,15.27,10.78,89.38,0.92,1.59,12.43,6.36,9.77,6.96,17.48,,74.26,1.1,301.78,0.05,930.18,-0.34,,0.0,14.9
2023-03-08 07:00:00,2023-03-08 08:00:00,47.35,78.05,3.89,14.66,10.78,88.82,0.93,1.22,11.65,5.3,8.74,5.67,14.64,,73.28,0.86,296.9,72.56,931.1,-0.37,,0.0,15.26
2023-03-08 08:00:00,2023-03-08 09:00:00,43.84,79.06,4.05,18.0,12.65,86.62,0.96,1.36,21.06,4.93,8.61,5.22,13.66,,64.44,1.67,295.72,245.8,932.35,2.34,,0.0,17.57
2023-03-08 09:00:00,2023-03-08 10:00:00,48.63,81.92,3.94,12.06,9.46,72.84,0.72,1.38,38.37,5.66,7.57,4.0,11.08,,52.83,0.64,301.22,332.97,933.83,-0.46,,0.0,21.07
2023-03-08 10:00:00,2023-03-08 11:00:00,42.28,83.06,3.62,7.85,7.0,63.28,0.61,1.16,49.8,4.28,7.33,4.0,11.18,,44.56,0.3,214.11,524.73,934.12,0.5,,0.0,23.73
2023-03-08 11:00:00,2023-03-08 12:00:00,39.79,79.31,3.71,11.86,9.16,78.34,0.78,0.89,53.45,3.27,7.53,4.72,12.79,,43.5,1.01,251.08,603.86,933.2,-0.38,,0.0,24.84
2023-03-08 12:00:00,2023-03-08 13:00:00,40.37,71.17,3.55,9.24,7.68,95.0,1.37,0.67,53.37,2.79,8.19,6.45,16.59,,36.9,1.22,270.32,654.33,931.25,-0.42,,0.0,25.64
2023-03-08 13:00:00,2023-03-08 14:00:00,29.91,72.37,3.46,6.78,6.31,93.06,1.21,0.58,52.37,1.91,6.64,4.92,13.35,,35.07,0.72,271.58,624.79,929.7,-0.08,,0.0,26.3
2023-03-08 14:00:00,2023-03-08 15:00:00,32.62,65.66,3.39,5.95,5.83,101.38,1.21,0.52,55.68,1.37,6.08,4.99,13.53,,31.41,0.77,211.68,557.92,928.12,1.37,,0.0,26.63
2023-03-08 15:00:00,2023-03-08 16:00:00,30.56,60.0,3.58,5.96,5.99,92.25,1.13,0.52,65.66,1.02,4.62,4.1,11.62,,31.93,0.97,147.79,414.36,927.05,-0.38,,0.0,26.79
2023-03-08 16:00:00,2023-03-08 17:00:00,29.11,53.83,3.48,4.45,5.11,87.36,1.15,0.54,72.18,0.88,3.88,3.62,10.62,,33.56,0.94,142.62,215.07,926.35,-0.32,,0.0,26.13
2023-03-08 17:00:00,2023-03-08 18:00:00,24.74,49.4,3.4,8.86,7.36,91.22,0.96,0.58,63.09,0.94,4.02,3.65,10.56,,38.75,0.76,120.96,43.81,927.18,0.36,,0.0,24.93
2023-03-08 18:00:00,2023-03-08 19:00:00,27.46,53.54,3.48,24.46,15.57,97.13,1.1,0.69,41.29,1.42,7.13,5.38,14.61,,45.44,0.37,105.99,0.24,928.17,-0.37,,0.0,23.54
2023-03-08 19:00:00,2023-03-08 20:00:00,29.98,74.16,3.81,38.57,23.2,95.7,1.34,0.99,27.15,2.43,11.03,6.14,16.58,,47.96,0.39,79.44,0.0,929.83,-0.46,,0.0,22.55
2023-03-08 20:00:00,2023-03-08 21:00:00,35.12,92.59,5.9,59.35,35.74,90.95,1.42,1.36,10.65,3.5,14.93,7.18,18.87,,54.86,0.33,75.56,0.0,930.98,-0.46,,0.0,21.34
2023-03-08 21:00:00,2023-03-08 22:00:00,42.58,116.4,4.14,26.01,16.91,90.69,1.1,1.39,21.9,4.1,16.82,7.56,20.17,,57.36,0.36,204.52,0.0,931.6,0.16,,0.0,20.1
2023-03-08 22:00:00,2023-03-08 23:00:00,46.52,111.87,3.58,24.28,15.55,103.71,1.31,1.12,19.06,3.82,15.63,8.04,21.14,,59.63,0.56,306.25,0.0,931.27,1.24,,0.0,19.3
2023-03-08 23:00:00,2023-03-09 00:00:00,40.83,94.66,3.51,19.51,13.01,106.77,1.5,0.83,17.74,3.18,12.37,6.62,18.09,,59.54,0.35,247.57,0.0,930.95,1.32,,0.0,18.7
2023-03-09 00:00:00,2023-03-09 01:00:00,39.66,82.85,3.58,13.58,9.97,103.47,1.15,0.69,16.09,2.58,9.78,4.79,13.7,,57.41,0.33,237.24,0.0,930.42,-0.58,,0.0,18.3
2023-03-09 01:00:00,2023-03-09 02:00:00,39.76,63.13,3.53,10.21,8.17,98.67,0.92,0.54,18.98,1.9,7.22,3.5,10.43,,57.84,0.3,207.44,0.0,929.95,-0.61,,0.0,17.68
2023-03-09 02:00:00,2023-03-09 03:00:00,27.3,53.22,3.53,6.9,6.44,93.15,0.87,0.43,19.28,1.14,5.5,2.6,8.0,,58.05,0.18,223.24,0.0,929.08,-0.62,,0.0,17.3
2023-03-09 03:00:00,2023-03-09 04:00:00,25.65,48.59,3.49,7.38,6.65,89.98,0.76,0.4,16.94,0.8,4.45,2.08,6.48,,65.3,0.48,101.09,0.0,929.02,-0.69,,0.0,16.41
2023-03-09 04:00:00,2023-03-09 05:00:00,23.95,45.21,3.56,12.63,9.46,88.72,0.77,0.47,12.92,0.96,4.57,1.85,5.64,,67.18,0.28,282.41,0.0,928.98,-0.61,,0.0,16.01
2023-03-09 05:00:00,2023-03-09 06:00:00,21.42,46.56,3.49,10.32,8.19,86.17,0.68,0.58,15.32,1.09,4.48,1.73,5.18,,66.16,0.98,295.84,0.0,929.47,-0.67,,0.0,15.79
2023-03-09 06:00:00,2023-03-09 07:00:00,25.79,46.15,3.58,11.94,9.11,84.88,0.72,0.82,11.6,3.77,4.1,1.56,4.64,,67.91,1.02,299.71,1.73,930.23,-0.6,,0.0,15.35
2023-03-09 07:00:00,2023-03-09 08:00:00,19.58,43.64,3.64,8.6,7.41,83.16,0.58,0.57,13.8,3.26,4.12,1.48,4.39,,67.62,0.81,304.0,40.17,931.33,-0.56,,0.0,15.88
2023-03-09 08:00:00,2023-03-09 09:00:00,27.68,51.72,3.85,11.36,9.02,83.02,0.67,0.61,17.08,2.31,4.38,1.45,4.33,,62.62,1.38,299.42,232.33,932.5,-0.56,,0.0,17.16
2023-03-09 09:00:00,2023-03-09 10:00:00,32.42,55.47,5.53,14.59,12.06,84.99,0.64,0.68,18.76,2.3,5.31,1.65,4.96,,57.55,1.33,291.95,338.2,933.2,-0.58,,0.0,19.32
2023-03-09 10:00:00,2023-03-09 11:00:00,33.62,63.12,8.44,21.91,19.59,85.47,0.82,0.66,22.48,2.18,6.22,1.95,5.98,,47.02,0.92,288.21,462.63,933.12,-0.56,,0.0,21.71
2023-03-09 11:00:00,2023-03-09 12:00:00,29.44,54.54,6.54,17.02,14.14,94.56,0.94,0.68,28.53,1.95,8.35,2.53,7.71,,40.56,1.19,297.54,600.83,932.55,-0.18,,0.0,23.53
2023-03-09 12:00:00,2023-03-09 13:00:00,27.76,49.7,5.22,16.87,13.0,102.81,1.21,0.63,34.32,1.87,10.62,3.38,9.8,,34.34,0.94,286.81,707.46,931.17,-0.48,,0.0,25.7
2023-03-09 13:00:00,2023-03-09 14:00:00,22.77,50.24,6.27,27.97,19.64,108.26,1.44,0.62,40.47,1.77,11.66,3.89,10.78,,28.62,0.89,282.26,659.76,929.55,0.41,,0.0,26.9
2023-03-09 14:00:00,2023-03-09 15:00:00,21.56,51.25,,,,,1.61,0.64,40.53,1.87,12.01,4.16,11.48,,25.84,1.17,281.44,567.34,927.75,0.8,,0.0,27.04
2023-03-09 15:00:00,2023-03-09 16:00:00,23.43,53.74,5.2,21.6,15.46,,1.3,0.69,42.66,0.0,0.0,,,,25.14,1.17,269.03,449.83,926.35,2.75,,0.0,26.98
2023-03-09 16:00:00,2023-03-09 17:00:00,18.49,45.71,5.4,19.1,14.5,96.47,0.8,0.72,59.84,2.07,8.43,2.56,7.74,,27.24,1.12,259.44,274.47,926.32,-0.42,,0.0,26.84
2023-03-09 17:00:00,2023-03-09 18:00:00,20.41,63.16,4.58,22.81,15.59,110.23,0.78,0.84,60.67,2.34,10.16,3.09,10.29,,33.73,1.03,212.31,77.96,926.7,-0.39,,0.0,25.73
2023-03-09 18:00:00,2023-03-09 19:00:00,20.1,68.16,4.12,27.43,17.63,90.71,0.5,0.93,37.28,2.38,13.41,5.25,15.23,,39.68,0.6,167.96,2.09,927.45,-0.42,,0.0,24.2
2023-03-09 19:00:00,2023-03-09 20:00:00,26.48,74.74,6.5,47.69,30.21,73.92,0.69,1.4,28.75,3.4,16.97,7.18,19.0,,44.58,0.28,225.81,0.0,928.3,2.1,,0.0,23.29
2023-03-09 20:00:00,2023-03-09 21:00:00,34.58,84.22,6.03,48.14,29.99,67.99,0.64,1.89,17.75,5.71,21.51,8.82,23.62,,51.03,0.22,198.44,0.0,929.1,-0.46,,0.0,21.99
2023-03-09 21:00:00,2023-03-09 22:00:00,35.42,95.98,5.19,50.95,30.78,63.69,0.56,1.91,10.68,6.39,23.54,9.87,26.32,,56.34,0.52,256.62,0.0,929.7,,,0.0,20.79
2023-03-09 22:00:00,2023-03-09 23:00:00,50.79,125.16,7.27,47.87,30.84,63.66,0.4,1.81,4.09,6.31,21.66,8.92,23.88,,66.02,0.8,299.42,0.0,930.23,-0.33,,0.0,19.69
2023-03-09 23:00:00,2023-03-10 00:00:00,56.12,149.44,5.37,42.36,26.44,60.98,0.22,1.62,7.2,5.78,19.32,8.7,22.78,,66.97,0.86,296.5,0.0,930.27,-0.38,,0.0,18.57
2023-03-10 00:00:00,2023-03-10 01:00:00,58.68,154.61,3.12,18.15,11.99,55.42,0.69,1.12,10.31,4.99,17.24,9.84,25.27,,69.25,1.26,302.08,0.0,930.0,-0.15,,0.0,17.29
2023-03-10 01:00:00,2023-03-10 02:00:00,54.69,123.1,2.92,12.45,8.85,51.89,0.53,0.83,15.53,3.83,13.23,8.65,22.64,,68.25,0.65,298.46,0.0,929.17,-0.48,,0.0,16.77
2023-03-10 02:00:00,2023-03-10 03:00:00,46.89,96.14,2.98,25.99,15.97,55.68,0.47,0.67,10.83,2.72,9.95,6.87,18.8,,66.84,0.47,251.91,0.0,928.75,-0.4,,0.0,16.52
2023-03-10 03:00:00,2023-03-10 04:00:00,31.48,78.39,2.87,15.27,10.28,72.54,0.66,0.62,18.22,2.26,8.2,5.89,16.34,,66.8,0.34,209.57,0.0,928.45,-0.33,,0.0,16.03
2023-03-10 04:00:00,2023-03-10 05:00:00,33.74,72.62,2.74,8.43,6.6,75.77,0.68,0.59,17.36,2.22,6.25,4.22,12.15,,69.07,0.78,301.12,0.0,928.15,-0.39,,0.0,15.77
2023-03-10 05:00:00,2023-03-10 06:00:00,32.3,68.03,2.63,15.06,9.98,80.0,0.97,0.54,12.73,2.23,7.0,4.86,13.46,,68.02,0.82,298.91,0.0,928.03,-0.36,,0.0,15.47
2023-03-10 06:00:00,2023-03-10 07:00:00,29.48,69.5,2.95,18.82,12.2,80.18,0.86,0.55,9.47,2.04,6.22,3.59,10.36,,70.69,0.43,258.7,1.51,928.6,0.05,,0.0,15.04
2023-03-10 07:00:00,2023-03-10 08:00:00,32.42,69.59,3.32,18.46,12.3,80.63,1.02,0.58,11.46,2.12,6.07,2.87,8.63,,67.93,1.04,303.04,76.53,929.57,-0.26,,0.0,15.55
2023-03-10 08:00:00,2023-03-10 09:00:00,29.83,79.0,4.42,20.77,14.39,80.98,1.04,0.67,15.7,2.35,6.33,2.55,7.9,,61.03,0.94,299.11,242.0,930.6,0.04,,0.0,17.23
2023-03-10 09:00:00,2023-03-10 10:00:00,31.42,81.75,3.59,16.05,11.27,85.95,1.24,0.74,23.12,2.58,7.18,2.57,8.08,,59.48,1.19,298.02,346.67,930.8,-0.21,,0.0,18.99
2023-03-10 10:00:00,2023-03-10 11:00:00,32.97,83.02,3.79,16.54,11.68,90.42,1.15,0.72,30.27,2.59,7.92,2.79,8.79,,47.27,0.49,241.67,529.25,930.25,0.11,,0.0,22.23
2023-03-10 11:00:00,2023-03-10 12:00:00,36.98,79.9,3.45,22.25,14.39,96.85,1.36,0.69,39.59,2.38,8.88,3.2,9.89,,41.36,0.41,135.93,596.81,929.17,1.12,,0.0,24.58
2023-03-10 12:00:00,2023-03-10 13:00:00,35.46,75.0,3.92,22.83,15.35,109.88,1.85,0.74,48.5,2.46,9.56,3.57,10.64,,44.37,0.69,164.82,625.34,927.65,-0.47,,0.0,25.4
2023-03-10 13:00:00,2023-03-10 14:00:00,38.7,70.84,3.04,19.33,12.73,124.86,2.38,0.73,46.48,2.79,9.6,3.66,10.68,,43.17,0.85,204.25,591.58,926.27,-0.22,,0.0,26.32
2023-03-10 14:00:00,2023-03-10 15:00:00,42.41,80.9,2.93,18.43,11.98,134.29,2.51,0.7,45.29,2.72,9.85,3.63,10.57,,42.56,1.04,201.43,487.37,925.03,0.65,,0.0,26.74
2023-03-10 15:00:00,2023-03-10 16:00:00,37.47,87.91,,,,,2.72,0.76,46.98,2.79,10.64,3.85,11.07,,40.36,1.31,264.74,361.1,923.7,3.17,,0.0,26.97
2023-03-10 16:00:00,2023-03-10 17:00:00,35.0,84.07,,,,,2.81,0.8,44.48,3.81,12.86,4.51,12.67,,44.14,1.41,263.13,221.0,923.22,6.46,,0.0,26.41
2023-03-10 17:00:00,2023-03-10 18:00:00,32.55,82.22,,,,,2.58,0.8,41.95,4.8,13.3,4.72,13.53,,46.05,1.13,264.93,64.99,923.23,7.0,,0.0,25.42
2023-03-10 18:00:00,2023-03-10 19:00:00,30.45,85.27,,,,,3.16,1.09,28.04,5.6,15.41,5.29,15.18,,50.02,0.57,260.9,0.72,923.7,-0.5,,0.0,24.17
2023-03-10 19:00:00,2023-03-10 20:00:00,34.01,94.34,,,,,2.71,1.39,26.32,9.03,21.14,6.81,19.2,,54.22,0.57,150.8,0.0,924.67,-0.68,,0.0,22.94
2023-03-10 20:00:00,2023-03-10 21:00:00,34.82,102.17,,,,,2.55,1.43,23.69,7.03,22.1,7.27,19.77,,56.51,0.61,147.79,0.0,926.12,-0.66,,0.0,22.09
2023-03-10 21:00:00,2023-03-10 22:00:00,40.31,115.69,,,,,2.37,1.43,21.41,6.79,20.62,6.88,18.8,,57.76,0.37,218.12,0.0,927.08,-0.65,,0.0,21.43
2023-03-10 22:00:00,2023-03-10 23:00:00,44.66,119.95,,,,,2.27,1.28,20.03,7.47,18.6,6.19,17.52,,60.47,0.17,199.24,0.0,927.75,-0.61,,0.0,20.65
2023-03-10 23:00:00,2023-03-11 00:00:00,42.51,126.52,,,,,2.28,1.17,20.55,6.91,15.91,5.26,14.55,,62.77,0.29,255.95,0.0,927.48,-0.64,,0.0,20.2
2023-03-11 00:00:00,2023-03-11 01:00:00,56.09,129.32,,,,,1.25,1.22,8.03,6.86,13.62,4.46,12.22,,73.45,0.44,191.49,0.0,927.55,-0.66,,0.0,18.66
2023-03-11 01:00:00,2023-03-11 02:00:00,49.91,123.01,3.58,30.24,18.67,,1.25,0.98,10.39,5.28,11.69,3.91,10.69,,78.74,0.35,139.68,0.0,927.23,-0.65,,0.0,17.43
2023-03-11 02:00:00,2023-03-11 03:00:00,49.68,113.74,3.75,34.06,20.8,117.9,1.15,0.87,9.01,3.66,8.7,3.09,8.68,,79.51,0.64,196.0,0.0,926.73,-0.58,,0.0,17.08
2023-03-11 03:00:00,2023-03-11 04:00:00,47.38,115.0,3.49,31.87,19.45,114.61,1.08,0.82,10.11,3.03,7.26,2.62,7.29,,80.05,1.29,303.52,0.0,926.03,-0.57,,0.0,16.65
