From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppm),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-07-07 05:00:00,2021-07-07 06:00:00,31.72,45.03,2.51,1.56,4.79,20.15,2.15,0.53,21.68,0.0,94.72,,85.46,0.65,742.16,28.54,0.0
2021-07-07 06:00:00,2021-07-07 07:00:00,32.74,47.55,2.57,1.25,4.6,21.96,2.14,0.5,26.3,0.0,92.83,,56.37,1.9,742.69,28.39,0.0
2021-07-07 07:00:00,2021-07-07 08:00:00,25.75,37.21,2.52,1.5,4.74,19.43,2.06,0.44,27.53,0.0,90.17,,80.54,8.05,733.3,27.56,0.0
2021-07-07 08:00:00,2021-07-07 09:00:00,16.4,25.82,2.54,1.58,4.86,25.49,2.25,0.42,30.14,0.0,89.22,,134.39,7.57,734.41,27.7,0.0
2021-07-07 09:00:00,2021-07-07 10:00:00,13.06,28.9,2.4,1.57,4.66,28.05,2.59,0.41,33.99,0.0,90.12,,56.08,23.6,743.87,27.78,0.0
2021-07-07 10:00:00,2021-07-07 11:00:00,13.77,21.47,2.51,1.5,4.76,26.42,2.59,0.39,42.0,0.0,90.53,,66.41,46.33,744.28,27.71,0.0
2021-07-07 11:00:00,2021-07-07 12:00:00,9.36,18.86,2.6,1.38,4.75,21.5,1.56,0.31,78.47,0.0,86.79,,59.75,83.5,734.82,27.87,0.0
2021-07-07 12:00:00,2021-07-07 13:00:00,7.87,1.42,2.55,1.64,4.96,21.57,1.51,0.34,51.78,0.0,87.23,,45.96,149.02,743.88,28.53,0.0
2021-07-07 13:00:00,2021-07-07 14:00:00,5.87,,2.58,1.31,4.63,21.8,1.31,0.33,62.7,0.0,81.28,,52.94,298.81,743.02,30.25,0.0
2021-07-07 14:00:00,2021-07-07 15:00:00,7.29,11.58,2.53,1.51,4.75,21.12,1.31,0.34,64.36,0.0,78.05,,79.54,310.01,742.26,31.05,0.0
2021-07-07 15:00:00,2021-07-07 16:00:00,13.55,28.94,2.19,1.46,4.28,24.48,1.29,0.32,41.43,0.0,70.94,,73.07,342.18,707.12,31.05,0.0
2021-07-07 16:00:00,2021-07-07 17:00:00,14.71,30.03,2.45,1.47,4.62,28.24,1.87,0.35,20.0,0.0,77.38,,79.0,191.89,740.64,31.84,0.0
2021-07-07 17:00:00,2021-07-07 18:00:00,14.0,35.44,2.48,1.48,4.67,28.62,1.75,0.42,34.61,0.0,76.73,,187.85,162.03,740.48,32.02,0.0
2021-07-07 18:00:00,2021-07-07 19:00:00,22.34,50.12,2.45,1.59,4.74,28.49,2.21,0.46,15.04,0.0,82.4,,161.81,31.46,740.74,30.73,0.0
2021-07-07 19:00:00,2021-07-07 20:00:00,18.32,57.38,2.52,1.53,4.77,26.3,2.5,0.45,10.9,0.0,88.09,,65.64,0.0,741.62,29.7,0.0
2021-07-07 20:00:00,2021-07-07 21:00:00,22.07,47.27,2.56,1.46,4.77,22.44,2.3,0.44,8.42,0.0,91.13,,41.85,0.0,742.08,29.06,0.0
2021-07-07 21:00:00,2021-07-07 22:00:00,23.81,50.46,2.53,1.53,4.8,28.88,2.08,0.5,8.62,0.0,91.74,,57.82,0.0,742.58,29.04,0.0
2021-07-07 22:00:00,2021-07-07 23:00:00,33.88,59.91,2.59,1.34,4.72,39.2,2.01,0.57,6.55,0.0,92.62,,119.33,0.0,743.11,29.17,0.0
2021-07-07 23:00:00,2021-07-08 00:00:00,38.35,65.23,2.48,1.68,4.83,35.03,2.02,0.52,7.78,0.0,41.97,,43.32,0.0,742.91,13.05,0.0
2021-07-08 00:00:00,2021-07-08 01:00:00,31.76,45.25,2.59,1.43,4.79,40.82,2.27,0.5,8.42,0.0,,,,0.0,,,0.0
2021-07-08 01:00:00,2021-07-08 02:00:00,29.56,51.34,2.56,1.38,4.73,44.42,2.55,0.48,9.31,0.0,,,,0.0,,,0.0
2021-07-08 02:00:00,2021-07-08 03:00:00,27.5,47.62,2.53,1.48,4.73,35.5,2.52,0.46,10.26,0.0,,,,0.0,,,0.0
2021-07-08 03:00:00,2021-07-08 04:00:00,24.95,35.94,2.52,1.55,4.79,30.89,2.43,0.45,12.31,0.0,,,,0.0,,,0.0
2021-07-08 04:00:00,2021-07-08 05:00:00,24.48,43.91,2.6,1.42,4.8,24.74,2.22,0.45,9.72,0.0,,,,0.0,,,0.0
2021-07-08 05:00:00,2021-07-08 06:00:00,24.56,44.53,2.44,1.43,4.58,26.19,2.02,0.43,10.58,0.0,,,,0.0,,,0.0
2021-07-08 06:00:00,2021-07-08 07:00:00,24.89,38.12,2.44,1.52,4.65,24.39,1.95,0.24,49.81,0.0,,,,0.0,,,0.0
2021-07-08 07:00:00,2021-07-08 08:00:00,9.7,17.06,2.45,1.49,4.64,14.48,1.88,0.21,32.53,0.0,,,,0.0,,,0.0
2021-07-08 08:00:00,2021-07-08 09:00:00,5.12,11.95,2.41,1.49,4.62,10.74,1.7,0.21,16.13,0.0,,,,0.0,,,0.0
2021-07-08 09:00:00,2021-07-08 10:00:00,5.29,12.69,2.36,1.76,4.74,20.46,2.06,0.24,13.82,0.0,,,,0.0,,,0.0
2021-07-08 10:00:00,2021-07-08 11:00:00,6.32,13.59,2.46,1.49,4.68,21.71,2.34,0.25,10.85,0.0,,,,0.0,,,0.0
2021-07-08 11:00:00,2021-07-08 12:00:00,7.8,16.4,2.44,1.42,4.58,19.66,2.46,0.26,12.59,0.0,,,,0.0,,,0.0
2021-07-08 12:00:00,2021-07-08 13:00:00,7.01,18.38,2.71,1.38,4.96,19.02,2.29,0.24,11.79,0.0,,,,0.0,,,0.0
2021-07-08 13:00:00,2021-07-08 14:00:00,4.75,11.4,2.39,1.38,4.5,15.88,2.01,0.23,20.88,0.0,,,,0.0,,,0.0
2021-07-08 14:00:00,2021-07-08 15:00:00,5.53,11.73,2.58,1.37,4.73,19.67,1.76,0.21,17.31,0.0,,,,0.0,,,0.0
2021-07-08 15:00:00,2021-07-08 16:00:00,4.73,11.87,2.54,1.36,4.67,19.87,2.09,0.23,13.01,0.0,,,,0.0,,,0.0
2021-07-08 16:00:00,2021-07-08 17:00:00,7.97,11.5,2.48,1.53,4.72,18.14,2.28,0.27,11.34,0.0,,,,0.0,,,0.0
2021-07-08 17:00:00,2021-07-08 18:00:00,5.4,13.41,2.72,1.6,5.13,14.25,1.55,0.28,42.03,0.0,,,,0.0,,,0.0
2021-07-08 18:00:00,2021-07-08 19:00:00,4.4,14.2,2.59,1.36,4.78,10.83,1.45,0.3,18.39,26.26,,,,0.0,,,0.0
2021-07-08 19:00:00,2021-07-08 20:00:00,3.62,12.36,2.44,1.5,4.69,8.33,1.77,0.33,6.39,28.32,,,,0.0,,,0.0
2021-07-08 20:00:00,2021-07-08 21:00:00,5.56,7.58,2.48,1.5,4.68,9.47,2.21,0.4,3.15,22.51,,,,0.0,,,0.0
2021-07-08 21:00:00,2021-07-08 22:00:00,8.39,14.26,2.36,1.71,4.68,19.39,2.95,0.68,,17.06,,,,0.0,,,0.0
2021-07-08 22:00:00,2021-07-08 23:00:00,21.82,36.01,2.56,1.3,4.66,23.12,3.36,0.86,0.06,0.0,,,,0.0,,,0.0
2021-07-08 23:00:00,2021-07-09 00:00:00,31.62,44.81,2.6,1.55,4.94,20.93,3.83,0.77,,0.0,,,,0.0,,,0.0
2021-07-09 00:00:00,2021-07-09 01:00:00,33.14,46.44,2.52,1.48,4.72,17.54,3.89,0.68,0.04,0.0,,,,0.0,,,0.0
2021-07-09 01:00:00,2021-07-09 02:00:00,20.06,33.92,2.42,1.68,4.79,11.59,3.5,0.64,0.16,0.0,,,,0.0,,,0.0
2021-07-09 02:00:00,2021-07-09 03:00:00,16.69,26.62,2.48,1.45,4.65,10.13,3.22,0.57,0.38,0.0,,,,0.0,,,0.0
2021-07-09 03:00:00,2021-07-09 04:00:00,15.26,23.95,2.42,1.62,4.76,9.51,3.34,0.51,0.39,0.0,,,,0.0,,,0.0
2021-07-09 04:00:00,2021-07-09 05:00:00,13.06,23.84,2.5,1.49,4.73,10.35,3.54,0.49,0.24,0.0,,,,0.0,,,0.0
2021-07-09 05:00:00,2021-07-09 06:00:00,11.0,18.6,2.57,1.46,4.75,14.12,3.98,0.49,0.06,0.0,,,,0.0,,,0.0
2021-07-09 06:00:00,2021-07-09 07:00:00,12.38,19.43,2.6,1.25,4.65,13.96,4.22,0.48,,0.0,,,,0.0,,,0.0
2021-07-09 07:00:00,2021-07-09 08:00:00,12.25,22.04,2.59,1.41,4.75,12.74,4.12,0.45,0.08,0.0,,,,0.0,,,0.0
2021-07-09 08:00:00,2021-07-09 09:00:00,13.88,23.62,2.55,1.45,4.75,12.65,4.07,0.45,0.11,0.0,,,,0.0,,,0.0
2021-07-09 09:00:00,2021-07-09 10:00:00,11.27,20.34,2.55,1.25,4.57,9.31,3.52,0.43,1.8,0.0,,,,0.0,,,0.0
2021-07-09 10:00:00,2021-07-09 11:00:00,12.25,22.59,2.6,1.36,4.81,8.89,3.13,0.35,3.18,0.0,,,,0.0,,,0.0
2021-07-09 11:00:00,2021-07-09 12:00:00,4.06,9.5,2.43,1.6,4.7,8.78,2.66,0.33,4.35,0.0,,,,0.0,,,0.0
2021-07-09 12:00:00,2021-07-09 13:00:00,4.75,9.82,2.5,1.54,4.78,8.87,2.93,0.36,1.22,0.0,,,,0.0,,,0.0
2021-07-09 13:00:00,2021-07-09 14:00:00,9.45,17.11,2.54,1.46,4.74,10.25,3.02,0.33,9.88,0.0,,,,0.0,,,0.0
2021-07-09 14:00:00,2021-07-09 15:00:00,9.28,18.62,2.59,1.5,4.84,11.19,2.14,0.3,14.98,0.0,,,,0.0,,,0.0
2021-07-09 15:00:00,2021-07-09 16:00:00,12.53,20.01,2.63,1.39,4.82,12.52,2.09,0.29,11.58,0.0,,,,0.0,,,0.0
2021-07-09 16:00:00,2021-07-09 17:00:00,6.44,15.71,2.62,1.36,4.72,16.82,3.33,0.37,2.65,1.28,,,,0.0,,,0.0
2021-07-09 17:00:00,2021-07-09 18:00:00,5.85,10.38,2.61,1.31,4.67,7.74,2.75,0.3,10.17,0.0,,,,0.0,,,0.0
2021-07-09 18:00:00,2021-07-09 19:00:00,9.26,13.31,2.42,1.83,4.92,8.73,2.64,0.32,4.8,0.0,,,,0.0,,,0.0
2021-07-09 19:00:00,2021-07-09 20:00:00,8.69,16.3,2.47,1.56,4.73,11.71,2.88,0.36,1.5,0.0,,,,0.0,,,0.0
2021-07-09 20:00:00,2021-07-09 21:00:00,9.76,13.57,2.66,1.33,4.77,13.21,3.29,0.38,0.31,0.0,,,,0.0,,,0.0
2021-07-09 21:00:00,2021-07-09 22:00:00,12.8,18.88,2.4,1.51,4.67,19.74,3.91,0.41,0.35,0.0,,,,0.0,,,0.0
2021-07-09 22:00:00,2021-07-09 23:00:00,12.62,22.73,2.44,1.72,4.88,19.85,4.5,0.45,,0.0,,,,0.0,,,0.0
2021-07-09 23:00:00,2021-07-10 00:00:00,15.69,23.62,2.51,1.8,5.02,19.51,4.85,0.46,,0.0,,,,0.0,,,0.0
2021-07-10 00:00:00,2021-07-10 01:00:00,11.89,24.65,2.4,1.63,4.72,21.71,5.2,0.48,,0.0,,,,0.0,,,0.0
2021-07-10 01:00:00,2021-07-10 02:00:00,14.62,26.46,2.56,1.52,4.82,18.07,4.97,0.48,0.01,0.0,,,,0.0,,,0.0
2021-07-10 02:00:00,2021-07-10 03:00:00,12.58,19.31,2.44,1.36,4.56,18.45,4.72,0.5,,0.0,,,,0.0,,,0.0
2021-07-10 03:00:00,2021-07-10 04:00:00,18.86,28.44,2.48,1.47,4.68,18.1,4.54,0.51,,0.0,,,,0.0,,,0.0
2021-07-10 04:00:00,2021-07-10 05:00:00,14.31,24.43,2.63,1.54,4.94,17.86,4.54,0.52,,0.0,,,,0.0,,,0.0
2021-07-10 05:00:00,2021-07-10 06:00:00,17.68,28.28,2.48,1.59,4.81,20.64,4.99,0.54,,0.0,,,,0.0,,,0.0
2021-07-10 06:00:00,2021-07-10 07:00:00,18.93,28.61,2.5,1.53,4.77,18.89,5.45,0.53,,0.0,,,,0.0,,,0.0
2021-07-10 07:00:00,2021-07-10 08:00:00,12.57,25.45,2.46,1.75,4.92,17.74,5.54,0.55,,0.0,,,,0.0,,,0.0
2021-07-10 08:00:00,2021-07-10 09:00:00,15.47,26.31,2.5,1.51,4.75,18.74,5.48,0.55,,0.0,,,,0.0,,,0.0
2021-07-10 09:00:00,2021-07-10 10:00:00,20.21,33.51,2.59,1.53,4.88,14.64,5.03,0.51,1.05,0.0,,,,0.0,,,0.0
2021-07-10 10:00:00,2021-07-10 11:00:00,13.81,27.59,2.51,1.32,4.56,13.82,4.47,0.49,0.52,0.0,,,,0.0,,,0.0
2021-07-10 11:00:00,2021-07-10 12:00:00,16.09,25.31,2.64,1.59,5.04,14.27,4.27,0.47,0.48,0.0,,,,0.0,,,0.0
2021-07-10 12:00:00,2021-07-10 13:00:00,17.33,28.31,2.49,1.58,4.77,12.36,3.88,0.41,4.7,0.0,,,,0.0,,,0.0
2021-07-10 13:00:00,2021-07-10 14:00:00,16.45,27.52,2.54,1.49,4.77,16.84,3.45,0.37,6.64,0.0,,,,0.0,,,0.0
2021-07-10 14:00:00,2021-07-10 15:00:00,12.65,21.25,2.44,1.45,4.59,17.9,2.62,0.35,10.15,0.0,,,,0.0,,,0.0
2021-07-10 15:00:00,2021-07-10 16:00:00,14.64,24.06,2.49,1.5,4.69,16.34,2.59,0.34,15.89,0.0,,,,0.0,,,0.0
2021-07-10 16:00:00,2021-07-10 17:00:00,18.43,29.12,2.43,1.78,4.89,20.98,1.74,0.31,27.27,0.0,,,,0.0,,,0.0
2021-07-10 17:00:00,2021-07-10 18:00:00,14.78,26.93,2.51,1.63,4.87,16.62,1.61,0.29,23.48,0.0,,,,0.0,,,0.0
2021-07-10 18:00:00,2021-07-10 19:00:00,13.82,23.39,2.84,1.2,4.95,15.04,1.75,0.31,19.25,0.0,,,,0.0,,,0.0
2021-07-10 19:00:00,2021-07-10 20:00:00,14.82,27.93,2.75,1.21,4.82,14.22,2.0,0.32,14.27,0.0,,,,0.0,,,0.0
2021-07-10 20:00:00,2021-07-10 21:00:00,12.58,19.62,2.71,1.22,4.79,17.4,2.05,0.36,12.55,0.0,,,,0.0,,,0.0
2021-07-10 21:00:00,2021-07-10 22:00:00,22.27,32.42,2.45,1.6,4.76,18.83,2.18,0.38,12.72,0.0,,,,0.0,,,0.0
2021-07-10 22:00:00,2021-07-10 23:00:00,18.57,32.42,2.49,1.62,4.84,19.17,2.18,0.38,10.32,0.0,,,,0.0,,,0.0
2021-07-10 23:00:00,2021-07-11 00:00:00,17.8,29.33,2.62,1.42,4.83,19.9,2.29,0.41,8.56,0.0,,,,0.0,,,0.0
2021-07-11 00:00:00,2021-07-11 01:00:00,20.62,34.25,2.56,1.6,4.9,19.62,2.43,0.41,7.17,0.0,,,,0.0,,,0.0
2021-07-11 01:00:00,2021-07-11 02:00:00,18.0,32.28,2.65,1.45,4.95,18.29,2.48,0.41,6.35,0.0,,,,0.0,,,0.0
2021-07-11 02:00:00,2021-07-11 03:00:00,17.67,25.44,2.73,1.26,4.85,17.26,2.57,0.39,5.93,0.0,,,,0.0,,,0.0
2021-07-11 03:00:00,2021-07-11 04:00:00,16.77,25.85,2.64,1.49,4.96,16.35,2.54,0.4,6.58,0.0,,,,0.0,,,0.0
2021-07-11 04:00:00,2021-07-11 05:00:00,11.69,23.14,2.55,1.54,4.88,15.61,2.64,0.39,5.62,0.0,,,,0.0,,,0.0
2021-07-11 05:00:00,2021-07-11 06:00:00,13.4,20.62,2.63,1.48,4.91,15.55,2.59,0.39,5.64,0.0,,,,0.0,,,0.0
2021-07-11 06:00:00,2021-07-11 07:00:00,17.07,27.22,2.52,1.44,4.67,16.48,2.62,0.41,5.58,0.0,,,,0.0,,,0.0
2021-07-11 07:00:00,2021-07-11 08:00:00,17.44,31.92,2.53,1.43,4.74,15.48,2.59,0.42,6.03,0.0,,,,0.0,,,0.0
2021-07-11 08:00:00,2021-07-11 09:00:00,17.39,32.38,2.38,1.58,4.63,13.78,2.59,0.4,7.01,0.0,,,,0.0,,,0.0
2021-07-11 09:00:00,2021-07-11 10:00:00,19.73,33.18,2.74,1.53,5.08,11.86,2.54,0.37,7.86,0.0,,,,0.0,,,0.0
2021-07-11 10:00:00,2021-07-11 11:00:00,9.31,22.64,2.56,1.53,4.84,11.48,2.5,0.36,6.47,0.0,,,,0.0,,,0.0
2021-07-11 11:00:00,2021-07-11 12:00:00,11.27,18.25,2.57,1.55,4.9,31.06,2.46,0.34,4.59,0.0,,,,0.0,,,0.0
2021-07-11 12:00:00,2021-07-11 13:00:00,10.86,18.57,2.6,1.35,4.74,30.24,2.45,0.34,5.25,0.0,,,,0.0,,,0.0
2021-07-11 13:00:00,2021-07-11 14:00:00,7.82,13.42,2.5,1.37,4.68,14.36,2.32,0.34,6.19,0.0,,,,0.0,,,0.0
2021-07-11 14:00:00,2021-07-11 15:00:00,8.18,13.75,2.61,1.53,4.92,12.15,2.27,0.32,8.13,0.0,,,,0.0,,,0.0
2021-07-11 15:00:00,2021-07-11 16:00:00,9.15,14.43,2.71,1.48,5.02,11.23,2.21,0.33,8.79,0.0,,,,0.0,,,0.0
2021-07-11 16:00:00,2021-07-11 17:00:00,10.38,19.41,2.73,1.27,4.85,10.36,2.41,0.31,9.87,0.0,,,,0.0,,,0.0
2021-07-11 17:00:00,2021-07-11 18:00:00,8.8,14.75,2.47,1.45,4.67,9.35,2.25,0.28,7.08,0.0,,,,0.0,,,0.0
2021-07-11 18:00:00,2021-07-11 19:00:00,5.77,5.9,2.52,1.47,4.78,9.04,2.36,0.26,6.6,0.0,,,,0.0,,,0.0
2021-07-11 19:00:00,2021-07-11 20:00:00,,,2.46,1.4,4.62,13.25,2.48,0.28,6.74,0.0,,,,0.0,,,0.0
2021-07-11 20:00:00,2021-07-11 21:00:00,,,2.45,1.69,4.88,19.32,2.52,0.33,4.93,0.0,,,,0.0,,,0.0
2021-07-11 21:00:00,2021-07-11 22:00:00,,,2.64,1.37,4.87,23.99,2.59,0.36,4.35,0.0,,,,0.0,,,0.0
2021-07-11 22:00:00,2021-07-11 23:00:00,,,2.48,1.56,4.79,21.9,2.57,0.38,4.04,0.0,,,,0.0,,,0.0
2021-07-11 23:00:00,2021-07-12 00:00:00,,,2.58,1.5,4.86,20.41,2.57,0.4,4.25,0.0,,,,0.0,,,0.0
2021-07-12 00:00:00,2021-07-12 01:00:00,,,2.59,1.36,4.76,17.85,2.59,0.38,4.39,0.0,,,,0.0,,,0.0
2021-07-12 01:00:00,2021-07-12 02:00:00,,,2.56,1.32,4.71,18.53,2.64,0.38,3.56,0.0,,,,0.0,,,0.0
2021-07-12 02:00:00,2021-07-12 03:00:00,,,2.42,1.74,4.88,19.69,2.6,0.36,3.32,0.0,,,,0.0,,,0.0
2021-07-12 03:00:00,2021-07-12 04:00:00,,,2.53,1.49,4.79,24.27,2.59,0.37,2.79,0.0,,,,0.0,,,0.0
2021-07-12 04:00:00,2021-07-12 05:00:00,,,2.67,1.38,4.9,18.65,2.62,0.38,2.38,0.0,,,,0.0,,,0.0
2021-07-12 05:00:00,2021-07-12 06:00:00,,,2.57,1.45,4.76,18.18,2.59,0.37,2.95,0.0,,,,0.0,,,0.0
2021-07-12 06:00:00,2021-07-12 07:00:00,,,2.46,1.49,4.62,17.25,2.6,0.37,2.48,0.0,,,,0.0,,,0.0
2021-07-12 07:00:00,2021-07-12 08:00:00,,,2.56,1.44,4.78,16.06,2.6,0.38,2.96,0.0,,,,0.0,,,0.0
2021-07-12 08:00:00,2021-07-12 09:00:00,,,2.57,1.47,4.79,14.05,2.57,0.37,4.3,0.0,,,,0.0,,,0.0
2021-07-12 09:00:00,2021-07-12 10:00:00,,,2.76,1.45,5.04,12.31,2.41,0.35,4.94,0.0,,,,0.0,,,0.0
2021-07-12 10:00:00,2021-07-12 11:00:00,,,2.71,1.25,4.78,10.95,2.34,0.34,6.47,0.0,,,,0.0,,,0.0
2021-07-12 11:00:00,2021-07-12 12:00:00,,,2.57,1.22,4.59,11.67,2.31,0.29,9.03,0.0,,,,0.0,,,0.0
2021-07-12 12:00:00,2021-07-12 13:00:00,,,2.49,1.54,4.78,18.1,2.27,0.27,7.08,0.0,,,,0.0,,,0.0
2021-07-12 13:00:00,2021-07-12 14:00:00,,,2.35,1.68,4.71,12.22,2.23,0.27,10.91,0.0,,,,0.0,,,0.0
2021-07-12 14:00:00,2021-07-12 15:00:00,,,2.54,1.28,4.59,17.61,1.75,0.23,15.34,0.0,,,,0.0,,,0.0
2021-07-12 15:00:00,2021-07-12 16:00:00,,,2.5,1.49,4.73,22.4,1.76,0.21,9.78,0.0,,,,0.0,,,0.0
2021-07-12 16:00:00,2021-07-12 17:00:00,,,2.56,1.33,4.66,23.09,1.72,0.23,12.04,0.0,,,,0.0,,,0.0
2021-07-12 17:00:00,2021-07-12 18:00:00,2.38,6.56,2.56,1.71,5.01,22.08,1.88,0.26,4.42,0.0,,,,0.0,,,0.0
2021-07-12 18:00:00,2021-07-12 19:00:00,4.26,8.5,2.5,1.54,4.82,24.64,2.25,0.29,4.35,0.0,,,,0.0,,,0.0
2021-07-12 19:00:00,2021-07-12 20:00:00,5.57,12.54,2.5,1.38,4.61,27.96,2.38,0.34,4.62,0.0,,,,0.0,,,0.0
2021-07-12 20:00:00,2021-07-12 21:00:00,8.0,19.67,2.5,1.73,4.93,30.02,2.62,0.4,4.86,0.0,,,,0.0,,,0.0
2021-07-12 21:00:00,2021-07-12 22:00:00,12.42,20.86,2.53,1.44,4.73,29.34,2.67,0.42,4.25,0.0,,,,0.0,,,0.0
2021-07-12 22:00:00,2021-07-12 23:00:00,14.51,23.83,2.52,1.37,4.68,31.24,2.88,0.42,3.68,0.0,,,,0.0,,,0.0
2021-07-12 23:00:00,2021-07-13 00:00:00,18.43,28.85,2.56,1.54,4.9,25.54,2.9,0.42,3.08,0.0,,,,0.0,,,0.0
2021-07-13 00:00:00,2021-07-13 01:00:00,19.66,27.82,2.55,1.52,4.86,24.66,2.98,0.42,2.41,0.0,,,,0.0,,,0.0
2021-07-13 01:00:00,2021-07-13 02:00:00,18.47,31.04,2.54,1.53,4.84,23.86,3.11,0.41,1.7,0.0,,,,0.0,,,0.0
2021-07-13 02:00:00,2021-07-13 03:00:00,13.06,23.44,2.66,1.45,4.93,23.07,3.17,0.41,1.5,0.0,,,,0.0,,,0.0
2021-07-13 03:00:00,2021-07-13 04:00:00,15.88,22.0,2.59,1.39,4.8,21.77,3.19,0.41,1.49,0.0,,,,0.0,,,0.0
2021-07-13 04:00:00,2021-07-13 05:00:00,15.47,26.01,2.59,1.3,4.71,22.2,3.29,0.41,1.19,0.0,,,,0.0,,,0.0
2021-07-13 05:00:00,2021-07-13 06:00:00,13.25,23.57,2.55,1.44,4.76,22.83,3.31,0.42,0.7,0.0,,,,0.0,,,0.0
2021-07-13 06:00:00,2021-07-13 07:00:00,12.72,21.82,2.53,1.54,4.85,19.92,3.34,0.43,1.12,0.0,,,,0.0,,,0.0
2021-07-13 07:00:00,2021-07-13 08:00:00,9.62,24.5,2.68,1.26,4.85,19.09,3.27,0.44,1.57,0.0,,,,0.0,,,0.0
2021-07-13 08:00:00,2021-07-13 09:00:00,17.56,31.48,2.54,1.46,4.78,18.99,3.2,0.44,3.87,0.0,,,,0.0,,,0.0
2021-07-13 09:00:00,2021-07-13 10:00:00,18.12,28.38,2.62,1.35,4.77,17.41,3.24,0.42,6.32,0.0,,,,0.0,,,0.0
2021-07-13 10:00:00,2021-07-13 11:00:00,13.78,30.57,12.75,1.52,18.19,17.07,2.64,0.34,12.83,9.64,,,,0.0,,,0.0
2021-07-13 11:00:00,2021-07-13 12:00:00,,,2.55,1.34,4.68,20.76,2.09,0.31,19.67,108.12,35.24,,37.52,253.37,726.73,17.94,0.0
2021-07-13 12:00:00,2021-07-13 13:00:00,10.17,21.4,2.53,1.52,4.79,22.42,2.01,0.29,16.25,0.0,61.59,,94.66,705.84,745.01,35.48,0.0
2021-07-13 13:00:00,2021-07-13 14:00:00,9.44,17.1,2.5,1.63,4.86,23.41,2.25,0.29,14.73,0.0,58.13,,74.38,641.75,744.42,36.06,0.0
2021-07-13 14:00:00,2021-07-13 15:00:00,8.21,18.77,2.52,1.5,4.76,27.89,2.22,0.28,20.98,0.0,57.11,,82.04,538.48,743.75,36.34,0.0
2021-07-13 15:00:00,2021-07-13 16:00:00,9.03,17.95,2.5,1.4,4.64,27.09,2.1,0.28,17.65,0.0,57.98,,92.52,426.79,743.53,36.37,0.0
2021-07-13 16:00:00,2021-07-13 17:00:00,10.34,22.51,2.56,1.51,4.8,25.87,2.45,0.31,12.38,0.0,59.95,,109.81,226.04,743.25,35.48,0.0
2021-07-13 17:00:00,2021-07-13 18:00:00,13.62,23.08,2.52,1.66,4.89,21.84,2.58,0.33,14.28,0.0,64.75,,132.62,133.48,743.37,34.4,0.0
2021-07-13 18:00:00,2021-07-13 19:00:00,9.43,26.63,2.54,1.29,4.59,19.87,2.89,0.31,13.04,0.0,78.35,,74.34,39.11,743.76,31.29,0.0
2021-07-13 19:00:00,2021-07-13 20:00:00,9.03,14.84,2.49,1.61,4.83,17.81,2.95,0.32,12.39,0.0,85.44,,65.34,0.0,744.25,29.65,0.0
2021-07-13 20:00:00,2021-07-13 21:00:00,7.86,15.1,2.5,1.47,4.71,21.09,3.17,0.34,10.48,0.0,88.33,,52.13,0.0,745.0,29.47,0.0
2021-07-13 21:00:00,2021-07-13 22:00:00,14.53,20.81,2.55,1.58,4.89,30.89,3.37,0.4,10.36,0.0,88.0,,37.66,0.0,745.66,29.71,0.0
2021-07-13 22:00:00,2021-07-13 23:00:00,17.15,29.23,2.53,1.4,4.71,31.8,3.38,0.41,10.2,0.0,88.79,,39.2,0.0,745.4,29.45,0.0
2021-07-13 23:00:00,2021-07-14 00:00:00,21.79,34.4,2.45,1.7,4.85,25.35,3.34,0.38,9.59,0.0,88.36,,46.06,0.0,745.43,28.74,0.0
2021-07-14 00:00:00,2021-07-14 01:00:00,13.55,22.63,2.54,1.54,4.85,23.09,3.38,0.38,8.8,0.0,89.78,,39.68,0.0,745.41,28.39,0.0
2021-07-14 01:00:00,2021-07-14 02:00:00,10.83,17.64,2.47,1.57,4.78,21.09,3.4,0.37,7.04,0.0,91.25,,45.07,0.0,745.06,28.03,0.0
2021-07-14 02:00:00,2021-07-14 03:00:00,9.72,14.58,2.55,1.35,4.68,19.3,3.37,0.38,5.99,0.0,92.16,,48.95,0.0,744.71,27.78,0.0
2021-07-14 03:00:00,2021-07-14 04:00:00,8.57,16.59,2.47,1.49,4.68,18.35,3.27,0.37,5.85,0.0,92.92,,44.19,0.0,744.49,27.66,0.0
2021-07-14 04:00:00,2021-07-14 05:00:00,8.07,15.08,2.48,1.48,4.76,18.75,3.22,0.37,5.23,0.0,93.19,,42.38,0.0,744.44,27.57,0.0
2021-07-14 05:00:00,2021-07-14 06:00:00,8.49,16.95,2.4,1.47,4.58,18.35,3.41,0.36,5.57,0.0,93.25,,48.29,32.06,744.56,27.63,0.0
2021-07-14 06:00:00,2021-07-14 07:00:00,9.31,18.03,2.62,1.27,4.71,18.14,3.31,0.38,4.31,0.0,90.02,,59.14,170.73,744.72,28.65,0.0
2021-07-14 07:00:00,2021-07-14 08:00:00,11.06,20.98,2.42,1.39,4.53,16.67,3.3,0.38,5.46,0.0,87.71,,73.41,255.86,745.15,29.52,0.0
