From Date,To Date,PM2.5 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-12-31 19:00:00,2020-12-31 20:00:00,126.0,1.1,1.18
2020-12-31 20:00:00,2020-12-31 21:00:00,170.8,1.06,4.7
2020-12-31 21:00:00,2020-12-31 22:00:00,236.95,1.39,
2020-12-31 22:00:00,2020-12-31 23:00:00,259.55,1.26,0.76
2020-12-31 23:00:00,2021-01-01 00:00:00,265.35,1.15,0.4
2021-01-01 00:00:00,2021-01-01 01:00:00,278.48,0.96,1.29
2021-01-01 01:00:00,2021-01-01 02:00:00,256.8,0.91,0.58
2021-01-01 02:00:00,2021-01-01 03:00:00,,,
2021-01-01 03:00:00,2021-01-01 04:00:00,,,
2021-01-01 04:00:00,2021-01-01 05:00:00,,,
2021-01-01 05:00:00,2021-01-01 06:00:00,,,
2021-01-01 06:00:00,2021-01-01 07:00:00,,,
2021-01-01 07:00:00,2021-01-01 08:00:00,,,
2021-01-01 08:00:00,2021-01-01 09:00:00,172.4,0.85,2.52
2021-01-01 09:00:00,2021-01-01 10:00:00,178.03,0.7,4.94
2021-01-01 10:00:00,2021-01-01 11:00:00,164.15,0.74,4.27
2021-01-01 11:00:00,2021-01-01 12:00:00,168.32,0.74,9.55
2021-01-01 12:00:00,2021-01-01 13:00:00,207.6,0.44,12.17
2021-01-01 13:00:00,2021-01-01 14:00:00,181.8,0.28,12.63
2021-01-01 14:00:00,2021-01-01 15:00:00,149.45,0.23,17.3
2021-01-01 15:00:00,2021-01-01 16:00:00,119.08,0.24,14.5
2021-01-01 16:00:00,2021-01-01 17:00:00,110.85,0.25,9.98
2021-01-01 17:00:00,2021-01-01 18:00:00,119.3,0.47,2.93
2021-01-01 18:00:00,2021-01-01 19:00:00,102.4,1.01,1.05
2021-01-01 19:00:00,2021-01-01 20:00:00,109.88,0.99,1.71
2021-01-01 20:00:00,2021-01-01 21:00:00,127.33,0.85,6.32
2021-01-01 21:00:00,2021-01-01 22:00:00,129.17,0.68,10.57
2021-01-01 22:00:00,2021-01-01 23:00:00,144.55,0.84,3.78
2021-01-01 23:00:00,2021-01-02 00:00:00,176.9,0.86,5.81
2021-01-02 00:00:00,2021-01-02 01:00:00,183.75,0.68,6.98
2021-01-02 01:00:00,2021-01-02 02:00:00,184.18,0.67,5.07
2021-01-02 02:00:00,2021-01-02 03:00:00,181.75,0.59,4.41
2021-01-02 03:00:00,2021-01-02 04:00:00,177.32,0.61,1.94
2021-01-02 04:00:00,2021-01-02 05:00:00,180.35,0.74,6.26
2021-01-02 05:00:00,2021-01-02 06:00:00,170.97,0.66,7.67
2021-01-02 06:00:00,2021-01-02 07:00:00,160.82,0.69,7.32
2021-01-02 07:00:00,2021-01-02 08:00:00,157.08,0.71,7.49
2021-01-02 08:00:00,2021-01-02 09:00:00,173.43,0.81,8.25
2021-01-02 09:00:00,2021-01-02 10:00:00,189.45,0.9,20.06
2021-01-02 10:00:00,2021-01-02 11:00:00,197.9,0.88,14.68
2021-01-02 11:00:00,2021-01-02 12:00:00,268.72,0.9,14.63
2021-01-02 12:00:00,2021-01-02 13:00:00,255.07,0.47,18.3
2021-01-02 13:00:00,2021-01-02 14:00:00,228.85,0.39,20.52
2021-01-02 14:00:00,2021-01-02 15:00:00,208.6,0.27,26.05
2021-01-02 15:00:00,2021-01-02 16:00:00,189.45,0.24,14.97
2021-01-02 16:00:00,2021-01-02 17:00:00,171.07,0.49,10.66
2021-01-02 17:00:00,2021-01-02 18:00:00,179.03,0.58,7.02
2021-01-02 18:00:00,2021-01-02 19:00:00,138.22,0.83,4.07
2021-01-02 19:00:00,2021-01-02 20:00:00,144.45,1.09,2.73
2021-01-02 20:00:00,2021-01-02 21:00:00,180.3,1.11,0.6
2021-01-02 21:00:00,2021-01-02 22:00:00,199.15,1.27,
2021-01-02 22:00:00,2021-01-02 23:00:00,240.2,1.29,0.41
2021-01-02 23:00:00,2021-01-03 00:00:00,254.57,1.38,
2021-01-03 00:00:00,2021-01-03 01:00:00,255.45,0.92,0.63
2021-01-03 01:00:00,2021-01-03 02:00:00,228.05,0.66,0.22
2021-01-03 02:00:00,2021-01-03 03:00:00,212.05,0.75,5.58
2021-01-03 03:00:00,2021-01-03 04:00:00,198.28,0.47,20.16
2021-01-03 04:00:00,2021-01-03 05:00:00,169.3,0.3,18.89
2021-01-03 05:00:00,2021-01-03 06:00:00,140.9,0.27,11.17
2021-01-03 06:00:00,2021-01-03 07:00:00,121.78,0.55,5.13
2021-01-03 07:00:00,2021-01-03 08:00:00,141.35,0.53,1.7
2021-01-03 08:00:00,2021-01-03 09:00:00,142.72,0.68,1.64
2021-01-03 09:00:00,2021-01-03 10:00:00,79.1,0.9,12.34
2021-01-03 10:00:00,2021-01-03 11:00:00,266.3,0.62,22.3
2021-01-03 11:00:00,2021-01-03 12:00:00,261.8,0.6,20.5
2021-01-03 12:00:00,2021-01-03 13:00:00,232.4,0.46,20.29
2021-01-03 13:00:00,2021-01-03 14:00:00,203.2,0.36,19.84
2021-01-03 14:00:00,2021-01-03 15:00:00,77.5,0.25,28.09
2021-01-03 15:00:00,2021-01-03 16:00:00,79.72,0.24,16.59
2021-01-03 16:00:00,2021-01-03 17:00:00,92.72,0.25,7.75
2021-01-03 17:00:00,2021-01-03 18:00:00,99.77,0.36,2.36
2021-01-03 18:00:00,2021-01-03 19:00:00,80.8,0.41,7.49
2021-01-03 19:00:00,2021-01-03 20:00:00,74.2,0.67,5.47
2021-01-03 20:00:00,2021-01-03 21:00:00,114.2,0.75,10.99
2021-01-03 21:00:00,2021-01-03 22:00:00,152.25,0.83,10.86
2021-01-03 22:00:00,2021-01-03 23:00:00,167.93,0.71,7.89
2021-01-03 23:00:00,2021-01-04 00:00:00,178.4,0.54,11.87
2021-01-04 00:00:00,2021-01-04 01:00:00,171.3,0.46,14.77
2021-01-04 01:00:00,2021-01-04 02:00:00,164.93,0.34,11.55
2021-01-04 02:00:00,2021-01-04 03:00:00,150.5,0.4,8.25
2021-01-04 03:00:00,2021-01-04 04:00:00,147.93,0.43,5.28
2021-01-04 04:00:00,2021-01-04 05:00:00,147.32,0.53,1.15
2021-01-04 05:00:00,2021-01-04 06:00:00,170.88,0.53,0.52
2021-01-04 06:00:00,2021-01-04 07:00:00,175.55,0.33,1.09
2021-01-04 07:00:00,2021-01-04 08:00:00,178.97,0.3,0.06
2021-01-04 08:00:00,2021-01-04 09:00:00,193.07,0.88,1.68
2021-01-04 09:00:00,2021-01-04 10:00:00,223.5,1.08,2.96
2021-01-04 10:00:00,2021-01-04 11:00:00,248.5,0.67,3.47
2021-01-04 11:00:00,2021-01-04 12:00:00,285.38,0.54,3.15
2021-01-04 12:00:00,2021-01-04 13:00:00,278.02,0.62,30.61
2021-01-04 13:00:00,2021-01-04 14:00:00,202.55,0.59,6.42
2021-01-04 14:00:00,2021-01-04 15:00:00,134.4,0.47,1.16
2021-01-04 15:00:00,2021-01-04 16:00:00,147.25,0.55,1.58
2021-01-04 16:00:00,2021-01-04 17:00:00,172.5,0.53,1.59
2021-01-04 17:00:00,2021-01-04 18:00:00,194.82,0.8,
2021-01-04 18:00:00,2021-01-04 19:00:00,224.05,1.15,0.55
2021-01-04 19:00:00,2021-01-04 20:00:00,240.97,1.78,
2021-01-04 20:00:00,2021-01-04 21:00:00,286.8,1.46,
2021-01-04 21:00:00,2021-01-04 22:00:00,305.85,0.69,
2021-01-04 22:00:00,2021-01-04 23:00:00,281.73,0.81,1.92
2021-01-04 23:00:00,2021-01-05 00:00:00,270.2,0.6,0.82
2021-01-05 00:00:00,2021-01-05 01:00:00,259.02,0.67,1.19
2021-01-05 01:00:00,2021-01-05 02:00:00,252.37,0.74,0.87
2021-01-05 02:00:00,2021-01-05 03:00:00,231.92,0.69,
2021-01-05 03:00:00,2021-01-05 04:00:00,213.35,0.61,1.1
2021-01-05 04:00:00,2021-01-05 05:00:00,228.25,0.69,1.68
2021-01-05 05:00:00,2021-01-05 06:00:00,245.2,0.67,3.22
2021-01-05 06:00:00,2021-01-05 07:00:00,237.43,0.65,1.21
2021-01-05 07:00:00,2021-01-05 08:00:00,245.65,0.65,
2021-01-05 08:00:00,2021-01-05 09:00:00,237.27,0.57,0.98
2021-01-05 09:00:00,2021-01-05 10:00:00,242.02,0.73,1.28
2021-01-05 10:00:00,2021-01-05 11:00:00,268.83,0.95,0.86
2021-01-05 11:00:00,2021-01-05 12:00:00,298.17,0.79,3.03
2021-01-05 12:00:00,2021-01-05 13:00:00,257.43,0.91,6.09
2021-01-05 13:00:00,2021-01-05 14:00:00,231.88,0.75,8.07
2021-01-05 14:00:00,2021-01-05 15:00:00,196.83,0.43,10.83
2021-01-05 15:00:00,2021-01-05 16:00:00,171.4,0.26,11.49
2021-01-05 16:00:00,2021-01-05 17:00:00,118.5,0.24,4.56
2021-01-05 17:00:00,2021-01-05 18:00:00,109.7,0.33,2.18
2021-01-05 18:00:00,2021-01-05 19:00:00,69.6,0.81,0.28
2021-01-05 19:00:00,2021-01-05 20:00:00,91.62,0.96,
2021-01-05 20:00:00,2021-01-05 21:00:00,134.07,1.17,
2021-01-05 21:00:00,2021-01-05 22:00:00,175.25,1.55,
2021-01-05 22:00:00,2021-01-05 23:00:00,220.57,1.59,
2021-01-05 23:00:00,2021-01-06 00:00:00,215.5,1.45,
2021-01-06 00:00:00,2021-01-06 01:00:00,234.05,1.17,
2021-01-06 01:00:00,2021-01-06 02:00:00,231.35,0.87,
2021-01-06 02:00:00,2021-01-06 03:00:00,208.55,1.33,
2021-01-06 03:00:00,2021-01-06 04:00:00,213.92,1.11,
2021-01-06 04:00:00,2021-01-06 05:00:00,213.1,0.81,
2021-01-06 05:00:00,2021-01-06 06:00:00,201.33,0.66,
2021-01-06 06:00:00,2021-01-06 07:00:00,189.32,0.71,
2021-01-06 07:00:00,2021-01-06 08:00:00,185.25,0.47,
2021-01-06 08:00:00,2021-01-06 09:00:00,160.0,0.67,1.03
2021-01-06 09:00:00,2021-01-06 10:00:00,165.38,0.77,3.5
2021-01-06 10:00:00,2021-01-06 11:00:00,203.87,0.81,3.7
2021-01-06 11:00:00,2021-01-06 12:00:00,261.6,0.71,6.03
2021-01-06 12:00:00,2021-01-06 13:00:00,235.28,0.23,6.82
2021-01-06 13:00:00,2021-01-06 14:00:00,204.45,0.23,8.9
2021-01-06 14:00:00,2021-01-06 15:00:00,159.62,0.23,9.93
2021-01-06 15:00:00,2021-01-06 16:00:00,120.68,0.23,4.9
2021-01-06 16:00:00,2021-01-06 17:00:00,103.7,0.23,4.33
2021-01-06 17:00:00,2021-01-06 18:00:00,89.65,0.24,13.33
2021-01-06 18:00:00,2021-01-06 19:00:00,54.58,0.37,22.35
2021-01-06 19:00:00,2021-01-06 20:00:00,85.23,0.53,9.15
2021-01-06 20:00:00,2021-01-06 21:00:00,110.13,0.26,9.03
2021-01-06 21:00:00,2021-01-06 22:00:00,126.33,0.24,3.5
2021-01-06 22:00:00,2021-01-06 23:00:00,117.4,0.48,0.49
2021-01-06 23:00:00,2021-01-07 00:00:00,123.3,0.46,0.3
2021-01-07 00:00:00,2021-01-07 01:00:00,122.93,0.36,2.79
2021-01-07 01:00:00,2021-01-07 02:00:00,111.5,0.28,2.99
2021-01-07 02:00:00,2021-01-07 03:00:00,99.4,0.25,4.17
2021-01-07 03:00:00,2021-01-07 04:00:00,81.12,0.23,5.06
2021-01-07 04:00:00,2021-01-07 05:00:00,72.58,0.23,3.71
2021-01-07 05:00:00,2021-01-07 06:00:00,79.65,0.23,3.78
2021-01-07 06:00:00,2021-01-07 07:00:00,62.72,0.23,2.82
2021-01-07 07:00:00,2021-01-07 08:00:00,66.8,0.23,2.16
2021-01-07 08:00:00,2021-01-07 09:00:00,76.4,0.3,2.68
2021-01-07 09:00:00,2021-01-07 10:00:00,74.95,0.31,4.45
2021-01-07 10:00:00,2021-01-07 11:00:00,80.4,0.35,1.95
2021-01-07 11:00:00,2021-01-07 12:00:00,70.5,0.29,2.19
2021-01-07 12:00:00,2021-01-07 13:00:00,72.38,0.24,3.86
2021-01-07 13:00:00,2021-01-07 14:00:00,120.38,0.23,5.33
2021-01-07 14:00:00,2021-01-07 15:00:00,133.9,0.26,7.39
2021-01-07 15:00:00,2021-01-07 16:00:00,137.4,0.23,4.64
2021-01-07 16:00:00,2021-01-07 17:00:00,110.93,0.23,3.73
2021-01-07 17:00:00,2021-01-07 18:00:00,56.8,0.3,1.48
2021-01-07 18:00:00,2021-01-07 19:00:00,44.75,0.36,7.37
2021-01-07 19:00:00,2021-01-07 20:00:00,80.5,0.25,4.4
2021-01-07 20:00:00,2021-01-07 21:00:00,96.47,0.28,1.43
2021-01-07 21:00:00,2021-01-07 22:00:00,100.15,0.23,4.44
2021-01-07 22:00:00,2021-01-07 23:00:00,108.12,0.29,5.37
2021-01-07 23:00:00,2021-01-08 00:00:00,102.4,0.23,6.14
2021-01-08 00:00:00,2021-01-08 01:00:00,76.62,0.24,5.19
2021-01-08 01:00:00,2021-01-08 02:00:00,102.87,0.23,5.0
2021-01-08 02:00:00,2021-01-08 03:00:00,78.3,0.34,4.67
2021-01-08 03:00:00,2021-01-08 04:00:00,69.2,0.34,8.54
2021-01-08 04:00:00,2021-01-08 05:00:00,61.17,0.23,10.79
2021-01-08 05:00:00,2021-01-08 06:00:00,79.03,0.23,10.43
2021-01-08 06:00:00,2021-01-08 07:00:00,86.83,0.23,7.75
2021-01-08 07:00:00,2021-01-08 08:00:00,82.97,0.23,5.95
2021-01-08 08:00:00,2021-01-08 09:00:00,90.35,0.3,13.95
2021-01-08 09:00:00,2021-01-08 10:00:00,91.55,0.31,9.96
2021-01-08 10:00:00,2021-01-08 11:00:00,94.85,0.38,1.54
2021-01-08 11:00:00,2021-01-08 12:00:00,99.6,0.36,0.85
2021-01-08 12:00:00,2021-01-08 13:00:00,99.73,0.37,1.66
2021-01-08 13:00:00,2021-01-08 14:00:00,111.65,0.35,1.9
2021-01-08 14:00:00,2021-01-08 15:00:00,107.45,0.38,0.74
2021-01-08 15:00:00,2021-01-08 16:00:00,102.62,0.35,0.48
2021-01-08 16:00:00,2021-01-08 17:00:00,116.72,0.23,1.2
2021-01-08 17:00:00,2021-01-08 18:00:00,115.8,0.23,0.82
2021-01-08 18:00:00,2021-01-08 19:00:00,108.32,0.54,2.25
2021-01-08 19:00:00,2021-01-08 20:00:00,121.2,0.57,0.19
2021-01-08 20:00:00,2021-01-08 21:00:00,119.0,0.3,0.37
2021-01-08 21:00:00,2021-01-08 22:00:00,120.0,0.29,
2021-01-08 22:00:00,2021-01-08 23:00:00,121.85,0.47,
2021-01-08 23:00:00,2021-01-09 00:00:00,120.6,0.34,1.83
2021-01-09 00:00:00,2021-01-09 01:00:00,110.8,0.24,2.08
2021-01-09 01:00:00,2021-01-09 02:00:00,,,
2021-01-09 02:00:00,2021-01-09 03:00:00,,,
2021-01-09 03:00:00,2021-01-09 04:00:00,,,
2021-01-09 04:00:00,2021-01-09 05:00:00,,,
2021-01-09 05:00:00,2021-01-09 06:00:00,,,
2021-01-09 06:00:00,2021-01-09 07:00:00,,,
2021-01-09 07:00:00,2021-01-09 08:00:00,,,
2021-01-09 08:00:00,2021-01-09 09:00:00,,,
2021-01-09 09:00:00,2021-01-09 10:00:00,,,
2021-01-09 10:00:00,2021-01-09 11:00:00,,,
2021-01-09 11:00:00,2021-01-09 12:00:00,,,
2021-01-09 12:00:00,2021-01-09 13:00:00,,,
2021-01-09 13:00:00,2021-01-09 14:00:00,,,
2021-01-09 14:00:00,2021-01-09 15:00:00,,,
2021-01-09 15:00:00,2021-01-09 16:00:00,,,
2021-01-09 16:00:00,2021-01-09 17:00:00,,,
2021-01-09 17:00:00,2021-01-09 18:00:00,43.6,0.23,0.93
2021-01-09 18:00:00,2021-01-09 19:00:00,36.77,0.3,2.82
2021-01-09 19:00:00,2021-01-09 20:00:00,31.3,0.32,6.55
2021-01-09 20:00:00,2021-01-09 21:00:00,12.65,0.39,2.41
2021-01-09 21:00:00,2021-01-09 22:00:00,5.85,0.3,5.88
2021-01-09 22:00:00,2021-01-09 23:00:00,,0.23,9.31
2021-01-09 23:00:00,2021-01-10 00:00:00,,0.24,8.43
2021-01-10 00:00:00,2021-01-10 01:00:00,18.93,0.23,9.79
2021-01-10 01:00:00,2021-01-10 02:00:00,35.05,0.23,10.78
2021-01-10 02:00:00,2021-01-10 03:00:00,48.33,0.26,8.32
2021-01-10 03:00:00,2021-01-10 04:00:00,57.52,0.25,7.02
2021-01-10 04:00:00,2021-01-10 05:00:00,53.65,0.35,5.34
2021-01-10 05:00:00,2021-01-10 06:00:00,74.45,0.28,0.96
2021-01-10 06:00:00,2021-01-10 07:00:00,62.62,0.3,2.96
2021-01-10 07:00:00,2021-01-10 08:00:00,66.12,0.24,3.05
2021-01-10 08:00:00,2021-01-10 09:00:00,80.15,0.26,4.78
2021-01-10 09:00:00,2021-01-10 10:00:00,76.33,0.24,12.79
2021-01-10 10:00:00,2021-01-10 11:00:00,51.22,0.28,18.2
2021-01-10 11:00:00,2021-01-10 12:00:00,61.35,0.25,24.2
2021-01-10 12:00:00,2021-01-10 13:00:00,115.08,0.25,30.3
2021-01-10 13:00:00,2021-01-10 14:00:00,107.53,0.23,32.72
2021-01-10 14:00:00,2021-01-10 15:00:00,79.15,0.24,32.23
2021-01-10 15:00:00,2021-01-10 16:00:00,66.32,0.23,35.97
2021-01-10 16:00:00,2021-01-10 17:00:00,45.95,0.23,35.17
2021-01-10 17:00:00,2021-01-10 18:00:00,23.6,0.23,31.02
2021-01-10 18:00:00,2021-01-10 19:00:00,14.95,0.25,18.12
2021-01-10 19:00:00,2021-01-10 20:00:00,8.23,0.24,15.52
2021-01-10 20:00:00,2021-01-10 21:00:00,7.85,0.24,18.29
2021-01-10 21:00:00,2021-01-10 22:00:00,9.68,0.23,19.01
2021-01-10 22:00:00,2021-01-10 23:00:00,9.95,0.33,18.48
2021-01-10 23:00:00,2021-01-11 00:00:00,19.0,0.29,19.85
2021-01-11 00:00:00,2021-01-11 01:00:00,20.45,0.3,19.28
2021-01-11 01:00:00,2021-01-11 02:00:00,20.65,0.25,19.84
2021-01-11 02:00:00,2021-01-11 03:00:00,20.57,0.47,17.03
2021-01-11 03:00:00,2021-01-11 04:00:00,22.73,0.45,14.26
2021-01-11 04:00:00,2021-01-11 05:00:00,31.23,0.23,13.61
2021-01-11 05:00:00,2021-01-11 06:00:00,43.3,0.23,13.2
2021-01-11 06:00:00,2021-01-11 07:00:00,41.02,0.24,10.96
2021-01-11 07:00:00,2021-01-11 08:00:00,27.0,0.24,9.9
2021-01-11 08:00:00,2021-01-11 09:00:00,37.2,0.23,11.89
2021-01-11 09:00:00,2021-01-11 10:00:00,36.55,0.23,15.36
2021-01-11 10:00:00,2021-01-11 11:00:00,41.02,0.24,10.0
2021-01-11 11:00:00,2021-01-11 12:00:00,84.02,0.23,14.74
2021-01-11 12:00:00,2021-01-11 13:00:00,106.28,0.24,16.04
2021-01-11 13:00:00,2021-01-11 14:00:00,85.42,0.23,17.92
2021-01-11 14:00:00,2021-01-11 15:00:00,65.12,0.23,21.09
2021-01-11 15:00:00,2021-01-11 16:00:00,62.02,0.23,17.7
2021-01-11 16:00:00,2021-01-11 17:00:00,44.65,0.25,16.46
2021-01-11 17:00:00,2021-01-11 18:00:00,45.95,0.3,12.23
2021-01-11 18:00:00,2021-01-11 19:00:00,22.98,0.31,18.74
2021-01-11 19:00:00,2021-01-11 20:00:00,11.52,0.23,28.82
2021-01-11 20:00:00,2021-01-11 21:00:00,6.52,0.23,24.8
2021-01-11 21:00:00,2021-01-11 22:00:00,9.95,0.23,20.95
2021-01-11 22:00:00,2021-01-11 23:00:00,21.2,0.24,16.53
2021-01-11 23:00:00,2021-01-12 00:00:00,20.2,0.23,9.47
2021-01-12 00:00:00,2021-01-12 01:00:00,13.75,0.25,1.12
2021-01-12 01:00:00,2021-01-12 02:00:00,19.7,0.24,1.67
2021-01-12 02:00:00,2021-01-12 03:00:00,40.98,0.27,0.72
2021-01-12 03:00:00,2021-01-12 04:00:00,41.05,0.24,0.58
2021-01-12 04:00:00,2021-01-12 05:00:00,24.88,0.23,0.55
2021-01-12 05:00:00,2021-01-12 06:00:00,32.9,0.24,
2021-01-12 06:00:00,2021-01-12 07:00:00,19.38,0.25,
2021-01-12 07:00:00,2021-01-12 08:00:00,17.28,0.24,0.04
2021-01-12 08:00:00,2021-01-12 09:00:00,25.32,0.24,1.05
2021-01-12 09:00:00,2021-01-12 10:00:00,19.18,0.25,1.75
2021-01-12 10:00:00,2021-01-12 11:00:00,27.47,0.3,3.29
2021-01-12 11:00:00,2021-01-12 12:00:00,32.33,0.33,3.94
2021-01-12 12:00:00,2021-01-12 13:00:00,39.18,0.23,6.88
2021-01-12 13:00:00,2021-01-12 14:00:00,37.83,0.23,11.41
2021-01-12 14:00:00,2021-01-12 15:00:00,104.27,0.3,12.29
2021-01-12 15:00:00,2021-01-12 16:00:00,98.12,0.24,10.36
2021-01-12 16:00:00,2021-01-12 17:00:00,58.57,0.28,12.26
2021-01-12 17:00:00,2021-01-12 18:00:00,29.67,0.39,5.76
2021-01-12 18:00:00,2021-01-12 19:00:00,16.3,0.59,1.14
2021-01-12 19:00:00,2021-01-12 20:00:00,142.3,0.66,0.65
2021-01-12 20:00:00,2021-01-12 21:00:00,168.6,0.39,1.28
2021-01-12 21:00:00,2021-01-12 22:00:00,184.68,0.34,0.71
2021-01-12 22:00:00,2021-01-12 23:00:00,199.07,0.34,1.98
2021-01-12 23:00:00,2021-01-13 00:00:00,197.57,0.27,4.79
2021-01-13 00:00:00,2021-01-13 01:00:00,197.05,0.48,1.34
2021-01-13 01:00:00,2021-01-13 02:00:00,186.38,0.42,
2021-01-13 02:00:00,2021-01-13 03:00:00,168.35,0.46,
2021-01-13 03:00:00,2021-01-13 04:00:00,153.6,0.38,
2021-01-13 04:00:00,2021-01-13 05:00:00,125.92,0.41,1.04
2021-01-13 05:00:00,2021-01-13 06:00:00,112.12,0.24,3.58
2021-01-13 06:00:00,2021-01-13 07:00:00,111.83,0.47,6.44
2021-01-13 07:00:00,2021-01-13 08:00:00,102.9,0.43,5.91
2021-01-13 08:00:00,2021-01-13 09:00:00,92.1,0.62,5.35
2021-01-13 09:00:00,2021-01-13 10:00:00,91.82,0.65,3.37
2021-01-13 10:00:00,2021-01-13 11:00:00,99.8,0.34,1.7
2021-01-13 11:00:00,2021-01-13 12:00:00,108.68,0.28,4.41
2021-01-13 12:00:00,2021-01-13 13:00:00,103.22,0.24,6.95
2021-01-13 13:00:00,2021-01-13 14:00:00,104.75,0.23,10.86
2021-01-13 14:00:00,2021-01-13 15:00:00,233.53,0.3,15.05
2021-01-13 15:00:00,2021-01-13 16:00:00,719.17,0.31,17.95
2021-01-13 16:00:00,2021-01-13 17:00:00,618.2,0.3,12.55
2021-01-13 17:00:00,2021-01-13 18:00:00,154.8,0.3,8.98
2021-01-13 18:00:00,2021-01-13 19:00:00,180.78,0.34,8.39
2021-01-13 19:00:00,2021-01-13 20:00:00,193.38,0.39,3.18
2021-01-13 20:00:00,2021-01-13 21:00:00,200.8,0.72,1.0
2021-01-13 21:00:00,2021-01-13 22:00:00,220.0,0.9,
2021-01-13 22:00:00,2021-01-13 23:00:00,224.55,0.81,1.29
2021-01-13 23:00:00,2021-01-14 00:00:00,218.4,0.55,4.47
2021-01-14 00:00:00,2021-01-14 01:00:00,200.1,0.55,0.35
2021-01-14 01:00:00,2021-01-14 02:00:00,204.43,0.44,0.28
2021-01-14 02:00:00,2021-01-14 03:00:00,191.8,0.39,0.54
2021-01-14 03:00:00,2021-01-14 04:00:00,167.32,0.3,1.89
2021-01-14 04:00:00,2021-01-14 05:00:00,127.77,0.34,3.43
2021-01-14 05:00:00,2021-01-14 06:00:00,95.33,0.27,2.18
2021-01-14 06:00:00,2021-01-14 07:00:00,87.23,0.46,1.4
2021-01-14 07:00:00,2021-01-14 08:00:00,93.25,0.42,0.48
2021-01-14 08:00:00,2021-01-14 09:00:00,99.67,0.42,1.89
2021-01-14 09:00:00,2021-01-14 10:00:00,113.5,0.37,3.67
2021-01-14 10:00:00,2021-01-14 11:00:00,122.97,0.45,2.21
2021-01-14 11:00:00,2021-01-14 12:00:00,,0.5,3.36
2021-01-14 12:00:00,2021-01-14 13:00:00,,0.61,7.13
2021-01-14 13:00:00,2021-01-14 14:00:00,,0.42,10.58
2021-01-14 14:00:00,2021-01-14 15:00:00,953.9,0.4,14.89
2021-01-14 15:00:00,2021-01-14 16:00:00,871.83,0.35,8.96
2021-01-14 16:00:00,2021-01-14 17:00:00,193.1,0.38,7.66
2021-01-14 17:00:00,2021-01-14 18:00:00,176.97,0.52,3.49
2021-01-14 18:00:00,2021-01-14 19:00:00,108.02,0.53,1.17
2021-01-14 19:00:00,2021-01-14 20:00:00,127.72,0.65,1.88
2021-01-14 20:00:00,2021-01-14 21:00:00,162.35,0.27,1.48
2021-01-14 21:00:00,2021-01-14 22:00:00,183.88,0.24,2.28
2021-01-14 22:00:00,2021-01-14 23:00:00,186.78,0.32,0.62
2021-01-14 23:00:00,2021-01-15 00:00:00,192.4,0.31,
2021-01-15 00:00:00,2021-01-15 01:00:00,190.65,0.36,
2021-01-15 01:00:00,2021-01-15 02:00:00,200.23,0.28,0.16
2021-01-15 02:00:00,2021-01-15 03:00:00,184.4,0.26,0.18
2021-01-15 03:00:00,2021-01-15 04:00:00,170.47,0.23,0.15
2021-01-15 04:00:00,2021-01-15 05:00:00,147.72,0.64,
2021-01-15 05:00:00,2021-01-15 06:00:00,128.72,0.65,
2021-01-15 06:00:00,2021-01-15 07:00:00,132.15,0.45,
2021-01-15 07:00:00,2021-01-15 08:00:00,124.83,0.32,0.88
2021-01-15 08:00:00,2021-01-15 09:00:00,,0.56,1.93
2021-01-15 09:00:00,2021-01-15 10:00:00,,0.76,0.98
2021-01-15 10:00:00,2021-01-15 11:00:00,191.7,0.91,2.02
2021-01-15 11:00:00,2021-01-15 12:00:00,192.07,0.86,1.94
2021-01-15 12:00:00,2021-01-15 13:00:00,199.55,0.56,6.75
2021-01-15 13:00:00,2021-01-15 14:00:00,234.0,0.31,11.62
2021-01-15 14:00:00,2021-01-15 15:00:00,205.35,0.26,16.77
2021-01-15 15:00:00,2021-01-15 16:00:00,203.45,0.24,10.92
2021-01-15 16:00:00,2021-01-15 17:00:00,186.33,0.27,9.31
2021-01-15 17:00:00,2021-01-15 18:00:00,180.05,0.44,4.54
2021-01-15 18:00:00,2021-01-15 19:00:00,92.0,0.91,0.99
2021-01-15 19:00:00,2021-01-15 20:00:00,75.4,0.76,1.37
2021-01-15 20:00:00,2021-01-15 21:00:00,95.4,0.68,
2021-01-15 21:00:00,2021-01-15 22:00:00,121.58,0.66,0.64
2021-01-15 22:00:00,2021-01-15 23:00:00,143.38,0.24,2.27
2021-01-15 23:00:00,2021-01-16 00:00:00,148.2,0.23,0.52
2021-01-16 00:00:00,2021-01-16 01:00:00,137.1,0.57,
2021-01-16 01:00:00,2021-01-16 02:00:00,174.45,0.53,1.36
2021-01-16 02:00:00,2021-01-16 03:00:00,181.07,0.51,1.59
2021-01-16 03:00:00,2021-01-16 04:00:00,174.88,0.46,1.29
2021-01-16 04:00:00,2021-01-16 05:00:00,166.85,0.98,
2021-01-16 05:00:00,2021-01-16 06:00:00,166.0,1.05,1.42
2021-01-16 06:00:00,2021-01-16 07:00:00,168.2,0.66,5.75
2021-01-16 07:00:00,2021-01-16 08:00:00,627.6,0.66,4.96
2021-01-16 08:00:00,2021-01-16 09:00:00,607.68,0.4,4.03
2021-01-16 09:00:00,2021-01-16 10:00:00,342.93,0.38,2.64
2021-01-16 10:00:00,2021-01-16 11:00:00,255.33,0.85,2.18
