From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-11-16 11:00:00,2020-11-16 12:00:00,56.8,91.43,6.71,15.67,28.44,50.48,10.28,0.0,19.0,5.0,12.93,3.02,4.0,,0.2,74.23,,2.98,,
2020-11-16 12:00:00,2020-11-16 13:00:00,64.32,109.69,5.99,13.56,24.96,48.1,6.89,0.29,19.0,5.01,13.07,2.99,4.01,,0.19,89.1,,3.0,,
2020-11-16 13:00:00,2020-11-16 14:00:00,77.19,116.96,6.19,13.11,24.93,47.41,4.42,0.31,19.5,4.96,12.98,2.99,3.96,,0.22,90.37,,2.99,,
2020-11-16 14:00:00,2020-11-16 15:00:00,93.43,148.06,6.52,13.23,25.69,47.41,2.48,0.7,18.5,5.0,13.09,3.0,4.01,,0.46,35.46,,2.99,,
2020-11-16 15:00:00,2020-11-16 16:00:00,104.43,149.43,5.97,14.38,25.78,46.52,6.55,0.74,18.25,5.01,13.0,2.98,4.03,,0.54,181.27,,3.0,,
2020-11-16 16:00:00,2020-11-16 17:00:00,76.16,108.18,6.59,13.75,26.34,45.63,6.92,0.65,18.25,5.02,12.97,2.99,4.0,,1.24,350.63,,3.01,,
2020-11-16 17:00:00,2020-11-16 18:00:00,62.48,85.89,6.73,14.32,27.18,49.2,7.1,0.91,19.0,4.99,13.01,3.0,3.99,,0.91,349.58,,3.01,,
2020-11-16 18:00:00,2020-11-16 19:00:00,59.81,87.63,6.08,14.69,26.31,48.72,6.03,1.18,18.0,5.01,12.95,3.01,4.01,,0.6,267.63,,3.01,,
2020-11-16 19:00:00,2020-11-16 20:00:00,62.8,94.53,6.23,15.35,27.24,46.63,6.32,1.23,18.25,5.0,12.91,2.98,3.98,,0.56,107.96,,3.0,,
2020-11-16 20:00:00,2020-11-16 21:00:00,68.2,100.86,6.4,18.21,30.45,48.17,7.41,1.31,19.0,4.99,12.87,2.99,4.04,,0.4,29.5,,3.0,,
2020-11-16 21:00:00,2020-11-16 22:00:00,72.96,113.98,6.01,19.33,30.82,51.28,7.8,1.6,19.0,5.0,13.0,2.99,3.98,,0.21,26.56,,3.0,,
2020-11-16 22:00:00,2020-11-16 23:00:00,87.56,123.98,74.8,27.93,96.48,74.54,10.97,1.95,19.0,4.99,13.04,2.99,4.0,,0.19,45.48,,3.01,,
2020-11-16 23:00:00,2020-11-17 00:00:00,130.63,181.74,10.48,30.07,49.73,53.05,12.3,2.38,19.33,4.99,12.95,2.99,3.98,,0.19,71.65,,3.01,,
2020-11-17 00:00:00,2020-11-17 01:00:00,180.97,256.15,9.42,17.34,26.61,75.9,6.87,2.5,19.75,4.99,12.95,3.01,3.98,,0.19,92.86,,2.99,,
2020-11-17 01:00:00,2020-11-17 02:00:00,179.53,257.53,14.02,16.5,26.04,79.41,9.29,2.38,19.67,4.99,12.89,3.0,3.99,,0.19,93.46,,2.99,,
2020-11-17 02:00:00,2020-11-17 03:00:00,225.83,321.74,17.26,16.13,33.39,87.89,13.93,1.47,19.5,5.0,13.0,3.0,4.04,,0.19,81.75,,3.01,,
2020-11-17 03:00:00,2020-11-17 04:00:00,205.58,281.48,15.12,16.02,31.14,83.34,7.32,0.82,19.0,4.98,13.05,2.99,4.0,,0.19,83.07,,2.99,,
2020-11-17 04:00:00,2020-11-17 05:00:00,192.76,242.84,12.73,15.19,27.92,81.6,10.52,0.73,19.0,5.01,12.91,3.0,3.99,,0.19,76.53,,2.99,,
2020-11-17 05:00:00,2020-11-17 06:00:00,220.53,272.85,9.65,13.42,22.19,72.74,11.01,0.66,19.0,5.0,12.97,3.0,4.0,,0.19,62.11,,3.0,,
2020-11-17 06:00:00,2020-11-17 07:00:00,171.18,232.49,10.5,11.5,21.87,70.06,5.5,0.66,19.0,5.01,13.08,2.99,4.0,,0.2,66.12,,2.99,,
2020-11-17 07:00:00,2020-11-17 08:00:00,142.59,202.76,9.32,12.97,22.29,71.17,4.94,0.77,18.75,5.03,12.98,3.0,4.02,,0.2,80.82,,3.01,,
2020-11-17 08:00:00,2020-11-17 09:00:00,160.15,238.56,9.04,13.12,22.16,74.47,4.23,0.93,19.5,5.0,12.91,3.0,3.99,,0.26,65.77,,3.0,,
2020-11-17 09:00:00,2020-11-17 10:00:00,317.46,413.09,8.85,12.37,21.22,71.78,11.31,0.93,19.0,5.0,12.94,3.01,4.04,,0.24,61.57,,3.0,,
2020-11-17 10:00:00,2020-11-17 11:00:00,166.97,231.15,8.77,10.18,18.46,65.84,18.18,0.6,19.0,4.99,12.88,2.98,3.98,,0.23,58.44,,2.98,,
2020-11-17 11:00:00,2020-11-17 12:00:00,67.77,112.17,6.18,10.1,15.94,62.26,12.33,0.52,19.5,5.0,12.96,2.99,4.0,,0.34,48.36,,3.01,,
2020-11-17 12:00:00,2020-11-17 13:00:00,57.47,82.22,6.38,8.35,14.72,62.21,9.0,0.4,19.25,5.0,12.91,3.01,3.99,,0.23,76.75,,2.99,,
2020-11-17 13:00:00,2020-11-17 14:00:00,58.18,82.58,6.3,8.56,14.86,59.41,7.51,0.72,19.0,4.98,13.05,3.01,3.97,,0.33,38.21,,3.0,,
2020-11-17 14:00:00,2020-11-17 15:00:00,75.37,115.02,6.52,7.62,14.14,58.92,3.96,0.71,19.0,4.97,12.94,3.0,4.03,,0.54,22.79,,3.0,,
2020-11-17 15:00:00,2020-11-17 16:00:00,88.93,140.0,5.62,9.55,15.18,59.47,5.71,0.85,18.75,5.03,12.94,3.0,4.0,,0.77,11.82,,3.0,,
2020-11-17 16:00:00,2020-11-17 17:00:00,79.87,110.92,6.45,8.72,15.17,62.6,7.02,0.88,19.0,5.0,13.08,3.0,4.0,,0.62,16.57,,2.99,,
2020-11-17 17:00:00,2020-11-17 18:00:00,56.21,87.62,5.76,8.66,14.43,58.47,8.45,0.94,18.0,4.99,12.88,2.98,3.99,,0.83,175.59,,3.02,,
2020-11-17 18:00:00,2020-11-17 19:00:00,52.66,75.27,5.83,9.7,15.52,59.77,6.54,1.04,18.25,5.01,12.92,3.01,4.01,,0.63,183.89,,3.0,,
2020-11-17 19:00:00,2020-11-17 20:00:00,53.97,77.03,35.15,20.87,40.11,98.66,6.61,1.42,18.5,5.0,12.89,2.97,4.0,,0.51,17.56,,2.98,,
2020-11-17 20:00:00,2020-11-17 21:00:00,58.36,78.67,8.75,11.52,19.59,70.33,6.45,1.43,18.75,4.99,13.04,3.01,4.0,,0.38,43.84,,3.01,,
2020-11-17 21:00:00,2020-11-17 22:00:00,56.35,75.94,6.09,10.57,16.29,64.41,5.59,1.65,18.75,5.0,13.06,2.98,4.0,,0.21,60.15,,3.01,,
2020-11-17 22:00:00,2020-11-17 23:00:00,51.71,73.07,11.89,16.08,21.88,82.52,7.91,1.7,19.0,5.0,12.89,3.0,3.99,,0.2,40.56,,3.0,,
2020-11-17 23:00:00,2020-11-18 00:00:00,53.85,80.3,23.01,25.61,38.85,102.48,8.77,1.47,19.0,4.99,13.0,3.0,3.98,,0.19,29.19,,3.01,,
2020-11-18 00:00:00,2020-11-18 01:00:00,69.45,96.72,16.49,19.9,55.15,64.86,6.84,2.12,38.0,5.0,12.98,3.02,3.98,,0.19,47.13,,3.0,,
2020-11-18 01:00:00,2020-11-18 02:00:00,117.77,142.5,25.0,15.67,54.5,61.83,9.19,2.17,38.75,5.0,13.05,3.0,3.94,,0.19,61.42,,3.01,,
2020-11-18 02:00:00,2020-11-18 03:00:00,120.1,148.26,40.6,20.45,71.44,57.8,9.61,1.74,38.75,5.02,12.88,3.01,3.99,,0.19,54.07,,3.01,,
2020-11-18 03:00:00,2020-11-18 04:00:00,210.28,254.68,48.18,16.13,92.29,72.96,8.28,1.36,38.25,5.0,12.98,3.01,3.96,,0.19,53.78,,3.0,,
2020-11-18 04:00:00,2020-11-18 05:00:00,334.01,401.03,10.32,15.63,45.61,55.29,10.64,1.1,38.75,4.98,12.89,3.0,3.99,,0.2,37.59,,2.99,,
2020-11-18 05:00:00,2020-11-18 06:00:00,164.13,203.64,11.75,14.22,45.12,55.41,11.02,1.13,38.75,5.0,13.11,3.0,3.99,,0.19,34.76,,2.99,,
2020-11-18 06:00:00,2020-11-18 07:00:00,121.74,167.72,13.63,14.53,48.53,56.26,5.87,1.11,38.75,5.0,12.96,3.0,4.01,,0.2,42.05,,3.0,,
2020-11-18 07:00:00,2020-11-18 08:00:00,142.56,201.27,10.91,13.73,42.89,54.61,6.54,0.99,34.0,5.0,13.0,2.99,4.03,,0.2,42.57,,3.01,,
2020-11-18 08:00:00,2020-11-18 09:00:00,156.71,209.84,11.21,13.48,42.88,54.34,6.94,1.08,39.0,5.0,12.94,3.0,4.02,,0.19,43.02,,3.0,,
2020-11-18 09:00:00,2020-11-18 10:00:00,167.34,221.57,9.92,12.86,39.72,53.69,3.0,0.86,39.0,5.01,13.12,3.0,4.03,,0.19,42.92,,3.0,,
2020-11-18 10:00:00,2020-11-18 11:00:00,124.53,179.66,11.38,11.05,38.45,54.07,4.07,0.65,38.0,5.02,12.91,3.0,4.01,,0.25,65.37,,3.0,,
2020-11-18 11:00:00,2020-11-18 12:00:00,98.98,135.27,31.32,13.16,69.93,55.36,1.81,0.84,37.75,4.99,12.94,3.0,4.02,,0.22,70.48,,2.99,,
2020-11-18 12:00:00,2020-11-18 13:00:00,80.85,113.35,8.83,11.34,33.44,50.55,8.51,1.16,38.75,5.0,12.96,3.0,4.0,,0.3,68.93,,2.99,,
2020-11-18 13:00:00,2020-11-18 14:00:00,126.99,185.96,9.73,11.4,36.63,52.05,8.54,1.21,38.0,5.01,13.08,2.99,4.03,,0.38,26.98,,2.99,,
2020-11-18 14:00:00,2020-11-18 15:00:00,93.09,132.03,8.73,10.37,33.16,50.47,6.95,0.98,37.75,4.99,13.11,3.02,4.0,,0.52,18.81,,3.0,,
2020-11-18 15:00:00,2020-11-18 16:00:00,114.74,155.52,8.62,10.21,32.69,47.21,2.52,0.94,38.0,5.03,12.97,3.0,3.96,,0.96,5.19,,2.99,,
2020-11-18 16:00:00,2020-11-18 17:00:00,78.38,111.99,9.01,9.57,32.03,51.24,1.47,0.91,37.75,4.99,13.02,3.0,4.0,,0.48,176.31,,3.0,,
2020-11-18 17:00:00,2020-11-18 18:00:00,80.44,115.33,8.68,9.31,31.06,51.91,2.9,0.95,37.5,5.0,12.96,3.01,4.0,,0.64,189.92,,2.99,,
2020-11-18 18:00:00,2020-11-18 19:00:00,77.07,97.58,8.68,8.98,30.2,49.21,3.07,1.71,37.0,4.96,12.83,3.01,3.98,,0.3,110.95,,2.99,,
2020-11-18 19:00:00,2020-11-18 20:00:00,56.21,77.57,8.55,9.5,31.23,50.33,3.33,1.54,32.75,4.99,13.05,3.0,4.0,,0.28,63.29,,3.01,,
2020-11-18 20:00:00,2020-11-18 21:00:00,54.42,72.66,11.41,10.64,37.44,54.82,2.38,1.53,38.25,5.03,13.1,3.02,3.99,,0.41,38.68,,2.99,,
2020-11-18 21:00:00,2020-11-18 22:00:00,56.34,78.1,19.17,12.81,53.13,56.38,5.03,1.19,38.0,5.02,13.01,2.99,4.03,,0.2,77.25,,3.0,,
2020-11-18 22:00:00,2020-11-18 23:00:00,68.06,96.32,7.07,13.97,35.89,49.61,7.01,1.95,38.5,4.99,12.95,2.99,4.03,,0.19,69.02,,3.0,,
2020-11-18 23:00:00,2020-11-19 00:00:00,96.73,120.97,10.96,31.16,47.9,73.98,6.84,1.77,39.0,4.99,13.05,3.01,4.01,,0.19,63.7,,3.0,,
2020-11-19 00:00:00,2020-11-19 01:00:00,81.55,102.44,11.31,29.21,24.34,76.84,1.8,0.86,19.0,4.99,12.98,3.0,3.98,,0.19,75.91,,3.0,,
2020-11-19 01:00:00,2020-11-19 02:00:00,85.69,112.96,10.23,24.08,20.77,70.63,2.22,0.84,19.25,5.01,12.98,3.01,3.93,,0.22,74.55,,3.01,,
2020-11-19 02:00:00,2020-11-19 03:00:00,74.58,97.04,8.91,24.24,19.82,67.39,2.14,0.78,19.0,5.0,12.95,3.01,3.97,,0.23,68.17,,2.98,,
2020-11-19 03:00:00,2020-11-19 04:00:00,75.87,98.17,9.99,24.38,20.76,71.34,2.42,0.67,19.0,5.01,13.05,2.99,4.02,,0.22,76.6,,3.01,,
2020-11-19 04:00:00,2020-11-19 05:00:00,68.78,96.21,9.01,21.96,18.69,68.19,2.33,0.53,19.0,4.97,12.96,3.01,4.0,,0.21,60.17,,3.02,,
2020-11-19 05:00:00,2020-11-19 06:00:00,76.82,106.33,8.53,21.65,18.17,65.89,2.02,0.75,19.0,5.02,12.92,3.01,4.03,,0.19,59.51,,3.0,,
2020-11-19 06:00:00,2020-11-19 07:00:00,80.49,110.18,8.27,22.86,18.56,67.45,1.91,0.75,19.5,4.99,12.93,2.99,4.01,,0.19,78.69,,3.01,,
2020-11-19 07:00:00,2020-11-19 08:00:00,92.67,126.74,8.49,23.68,19.19,69.34,2.09,0.89,19.0,5.01,12.89,3.01,4.02,,0.22,80.56,,3.0,,
2020-11-19 08:00:00,2020-11-19 09:00:00,103.61,147.03,8.25,21.83,18.03,66.77,2.54,1.1,19.0,5.0,13.01,3.02,4.03,,0.23,65.49,,3.0,,
2020-11-19 09:00:00,2020-11-19 10:00:00,233.41,290.53,8.96,23.11,19.27,67.64,3.35,1.09,15.5,4.99,13.06,2.99,4.01,,0.2,72.22,,3.0,,
2020-11-19 10:00:00,2020-11-19 11:00:00,152.56,191.99,9.08,26.67,21.27,69.42,3.95,1.25,,5.02,13.0,3.01,4.0,,0.28,128.13,,3.0,,
2020-11-19 11:00:00,2020-11-19 12:00:00,205.21,286.45,148.89,134.93,155.47,174.87,4.17,1.01,,4.99,13.02,3.0,3.99,,0.41,180.72,,3.01,,
2020-11-19 12:00:00,2020-11-19 13:00:00,168.85,243.1,11.79,30.3,25.04,78.71,4.13,0.94,,5.0,12.97,3.0,4.01,,0.41,182.72,,3.0,,
2020-11-19 13:00:00,2020-11-19 14:00:00,101.31,141.32,7.78,26.13,19.88,80.14,3.66,0.55,,5.0,12.96,3.0,3.97,,0.58,19.74,,3.0,,
2020-11-19 14:00:00,2020-11-19 15:00:00,67.43,98.67,8.29,23.58,23.09,80.47,3.79,0.27,43.0,4.99,13.05,3.01,3.96,,0.48,15.66,,3.01,,
2020-11-19 15:00:00,2020-11-19 16:00:00,97.38,147.27,8.33,20.91,17.59,77.85,2.78,0.39,70.25,5.02,12.98,3.01,4.02,,0.79,182.09,,3.01,,
2020-11-19 16:00:00,2020-11-19 17:00:00,90.79,120.23,8.03,20.57,17.1,88.08,3.04,0.26,77.0,4.99,13.02,2.99,4.0,,0.96,353.75,,3.0,,
2020-11-19 17:00:00,2020-11-19 18:00:00,82.41,107.32,7.29,21.69,17.07,82.92,2.84,0.42,67.75,5.0,13.0,2.99,4.02,,0.69,353.04,,3.01,,
2020-11-19 18:00:00,2020-11-19 19:00:00,89.81,116.04,8.38,22.87,18.69,76.68,2.33,1.34,49.25,4.97,13.03,3.0,4.0,,0.34,19.3,,3.0,,
2020-11-19 19:00:00,2020-11-19 20:00:00,101.73,143.56,50.43,22.07,46.53,132.07,2.39,1.31,45.5,4.99,13.09,3.02,4.02,,0.49,29.55,,3.02,,
2020-11-19 20:00:00,2020-11-19 21:00:00,103.5,143.75,8.71,26.13,20.43,103.55,3.76,1.5,34.75,5.01,13.04,3.01,4.0,,0.32,37.33,,3.01,,
2020-11-19 21:00:00,2020-11-19 22:00:00,120.65,161.25,20.95,30.36,30.39,96.39,1.46,1.74,28.0,5.0,12.99,3.01,4.02,,0.34,29.91,,3.0,,
2020-11-19 22:00:00,2020-11-19 23:00:00,121.16,159.82,9.42,27.12,21.74,82.55,1.76,1.91,19.5,5.02,13.08,3.01,4.0,,0.27,26.26,,3.0,,
2020-11-19 23:00:00,2020-11-20 00:00:00,112.14,149.05,8.4,26.84,38.55,70.72,3.88,0.93,76.67,4.98,13.14,3.0,4.04,,0.29,41.82,,3.0,,
2020-11-20 00:00:00,2020-11-20 01:00:00,108.41,141.75,7.93,27.17,39.24,78.09,12.47,1.27,42.75,4.98,13.0,3.02,4.01,,0.19,69.42,,2.99,,
2020-11-20 01:00:00,2020-11-20 02:00:00,141.62,183.56,9.27,27.93,42.09,65.2,14.59,0.81,36.5,4.99,13.04,3.0,3.97,,0.19,62.59,,2.99,,
2020-11-20 02:00:00,2020-11-20 03:00:00,98.55,146.79,9.85,25.0,40.05,66.14,14.38,0.46,77.0,5.01,12.99,2.99,3.97,,0.19,63.22,,3.0,,
2020-11-20 03:00:00,2020-11-20 04:00:00,93.51,140.85,9.38,26.34,40.66,75.17,9.39,0.57,57.5,4.98,13.06,2.99,3.98,,0.19,67.11,,3.0,,
2020-11-20 04:00:00,2020-11-20 05:00:00,76.13,109.45,8.97,20.42,34.13,66.17,9.85,0.36,66.0,5.0,12.92,3.0,3.99,,0.19,59.3,,3.0,,
2020-11-20 05:00:00,2020-11-20 06:00:00,92.25,126.59,8.78,22.56,35.97,60.27,9.41,0.48,32.75,5.01,12.93,3.02,4.0,,0.19,58.81,,2.99,,
2020-11-20 06:00:00,2020-11-20 07:00:00,107.47,150.39,9.89,29.27,40.32,144.44,5.26,0.54,32.5,4.99,12.94,3.0,4.04,,0.19,57.61,,3.01,,
2020-11-20 07:00:00,2020-11-20 08:00:00,112.0,166.22,9.81,27.63,42.63,72.61,8.83,0.61,16.75,4.98,12.96,2.99,4.01,,0.22,58.13,,3.01,,
2020-11-20 08:00:00,2020-11-20 09:00:00,117.34,168.63,11.16,26.26,43.32,59.7,8.93,0.47,44.25,5.0,12.95,2.99,4.03,,0.28,32.93,,3.0,,
2020-11-20 09:00:00,2020-11-20 10:00:00,107.11,157.66,10.68,25.36,41.67,59.35,7.17,0.55,70.5,4.99,13.05,3.0,4.0,,0.19,30.0,,3.0,,
2020-11-20 10:00:00,2020-11-20 11:00:00,105.95,135.13,8.8,25.34,38.79,65.69,10.15,0.32,105.75,5.0,13.0,3.0,3.98,,0.19,55.08,,2.99,,
2020-11-20 11:00:00,2020-11-20 12:00:00,75.56,98.06,8.99,23.94,37.67,63.11,11.39,0.36,124.25,5.0,13.02,3.0,4.05,,0.32,59.8,,2.99,,
2020-11-20 12:00:00,2020-11-20 13:00:00,136.52,186.58,8.53,22.56,35.59,53.62,11.22,0.67,155.75,4.99,13.06,3.0,4.04,,0.47,32.53,,3.01,,
2020-11-20 13:00:00,2020-11-20 14:00:00,94.89,130.33,8.47,21.16,34.1,53.53,10.62,0.66,180.0,5.01,13.07,3.01,4.01,,0.54,179.15,,3.0,,
2020-11-20 14:00:00,2020-11-20 15:00:00,68.45,94.59,8.13,18.89,31.31,61.84,8.56,0.48,167.25,5.0,13.02,3.01,3.99,,0.78,267.39,,3.01,,
2020-11-20 15:00:00,2020-11-20 16:00:00,72.52,98.18,8.59,15.29,28.42,54.31,7.69,0.33,140.75,5.03,13.01,3.0,3.96,,0.75,97.87,,3.0,,
2020-11-20 16:00:00,2020-11-20 17:00:00,82.58,108.77,7.8,16.28,28.21,48.95,8.97,0.45,143.25,5.03,12.89,3.0,3.98,,0.74,267.28,,2.99,,
2020-11-20 17:00:00,2020-11-20 18:00:00,64.21,82.42,7.83,15.92,27.87,54.6,7.87,0.46,167.25,5.0,12.96,3.0,4.0,,0.78,343.85,,3.0,,
2020-11-20 18:00:00,2020-11-20 19:00:00,59.94,80.49,38.14,21.7,66.4,76.88,8.44,0.73,135.0,5.01,12.98,2.99,4.01,,0.66,183.84,,3.0,,
2020-11-20 19:00:00,2020-11-20 20:00:00,54.96,76.05,8.5,20.54,33.52,50.1,9.82,0.96,103.25,4.98,13.1,3.01,4.01,,0.27,57.35,,3.0,,
2020-11-20 20:00:00,2020-11-20 21:00:00,73.98,104.61,9.08,23.08,36.96,52.63,10.49,1.28,123.0,4.97,13.1,3.0,3.99,,0.38,45.15,,3.0,,
2020-11-20 21:00:00,2020-11-20 22:00:00,78.74,108.48,8.37,23.4,36.1,61.8,5.75,1.34,100.25,4.98,12.93,2.98,4.0,,0.24,52.02,,2.99,,
2020-11-20 22:00:00,2020-11-20 23:00:00,88.67,125.94,9.13,25.28,39.23,60.11,8.3,1.6,50.75,4.99,13.02,3.0,3.98,,0.21,62.99,,2.99,,
2020-11-20 23:00:00,2020-11-21 00:00:00,101.53,141.54,7.59,15.9,44.81,74.18,8.53,1.37,12.33,4.99,12.94,3.0,4.01,,0.2,65.96,,2.98,,
2020-11-21 00:00:00,2020-11-21 01:00:00,121.62,177.36,6.95,14.87,21.82,77.76,3.58,1.55,33.0,5.0,12.98,2.99,3.95,,0.19,94.87,,3.01,,
2020-11-21 01:00:00,2020-11-21 02:00:00,115.8,161.81,8.32,14.73,23.06,86.5,4.78,1.54,26.75,5.01,13.04,3.0,4.01,,0.19,94.32,,3.0,,
2020-11-21 02:00:00,2020-11-21 03:00:00,120.41,173.84,11.76,12.44,23.56,78.2,5.28,1.69,14.5,5.0,12.98,3.0,3.98,,0.2,82.89,,3.0,,
2020-11-21 03:00:00,2020-11-21 04:00:00,114.69,167.2,7.98,13.77,21.74,71.56,2.88,1.42,21.25,5.0,13.0,3.0,3.99,,0.21,70.63,,2.99,,
2020-11-21 04:00:00,2020-11-21 05:00:00,94.76,132.68,6.95,12.1,19.02,74.5,3.21,0.73,28.25,5.0,12.93,3.0,4.03,,0.2,75.04,,3.0,,
2020-11-21 05:00:00,2020-11-21 06:00:00,92.75,127.35,9.61,10.16,18.62,76.47,4.48,0.86,25.75,5.02,12.91,2.99,4.0,,0.19,69.22,,3.02,,
2020-11-21 06:00:00,2020-11-21 07:00:00,113.3,167.61,9.24,11.36,20.55,68.85,3.22,0.79,10.75,5.0,12.91,3.0,4.04,,0.2,68.28,,3.0,,
2020-11-21 07:00:00,2020-11-21 08:00:00,310.8,391.55,10.38,12.96,23.33,75.31,3.51,0.86,9.0,5.01,12.97,3.01,4.05,,0.2,64.76,,2.99,,
2020-11-21 08:00:00,2020-11-21 09:00:00,190.21,247.98,9.89,14.29,24.18,84.15,3.76,0.58,22.5,5.04,12.98,3.01,4.0,,0.19,73.41,,3.0,,
2020-11-21 09:00:00,2020-11-21 10:00:00,125.97,170.45,7.94,13.75,21.69,76.95,2.57,0.57,34.5,5.03,12.99,3.01,4.01,,0.21,64.85,,2.99,,
2020-11-21 10:00:00,2020-11-21 11:00:00,126.87,171.99,6.9,14.75,21.65,71.38,4.82,0.48,57.0,5.02,13.07,3.0,4.02,,0.19,81.4,,2.99,,
2020-11-21 11:00:00,2020-11-21 12:00:00,113.57,159.36,6.43,15.19,21.62,77.2,3.82,0.63,60.25,5.0,12.93,3.0,4.03,,0.28,118.53,,2.98,,
2020-11-21 12:00:00,2020-11-21 13:00:00,181.83,250.63,6.67,12.49,19.03,78.03,3.66,0.6,70.75,4.99,13.01,3.0,4.01,,0.32,319.19,,3.0,,
2020-11-21 13:00:00,2020-11-21 14:00:00,123.32,176.05,73.57,15.58,86.59,167.4,2.2,0.33,79.0,5.0,13.04,3.0,4.03,,1.07,263.75,,3.0,,
2020-11-21 14:00:00,2020-11-21 15:00:00,68.93,111.4,6.21,9.46,15.67,60.07,0.92,0.51,65.25,5.01,12.89,3.0,4.04,,0.76,176.06,,3.0,,
2020-11-21 15:00:00,2020-11-21 16:00:00,78.94,120.29,7.1,10.7,17.8,72.6,2.95,0.33,67.75,5.01,12.92,3.0,4.02,,0.9,3.69,,3.01,,
2020-11-21 16:00:00,2020-11-21 17:00:00,63.12,95.34,6.5,9.24,15.75,69.47,2.62,0.45,66.0,4.98,13.03,3.02,4.01,,0.79,9.95,,3.0,,
2020-11-21 17:00:00,2020-11-21 18:00:00,61.18,83.38,7.55,11.02,19.81,56.52,1.87,0.4,74.5,5.01,12.96,3.02,4.0,,0.77,93.42,,3.02,,
2020-11-21 18:00:00,2020-11-21 19:00:00,55.29,72.39,6.71,10.08,16.79,65.47,2.61,0.82,56.75,5.01,13.04,3.02,4.03,,0.88,265.43,,3.01,,
2020-11-21 19:00:00,2020-11-21 20:00:00,48.16,64.71,6.83,11.26,18.09,76.45,2.7,0.85,61.0,4.99,13.04,3.0,4.0,,0.9,351.37,,2.99,,
2020-11-21 20:00:00,2020-11-21 21:00:00,44.09,64.39,6.86,8.97,15.82,66.34,2.17,0.55,83.0,5.0,12.98,3.0,4.0,,1.0,347.14,,2.98,,
2020-11-21 21:00:00,2020-11-21 22:00:00,49.43,68.89,5.56,7.9,13.44,58.1,3.48,0.63,85.0,5.01,13.01,2.99,4.01,,0.79,269.32,,3.0,,
2020-11-21 22:00:00,2020-11-21 23:00:00,50.52,74.56,5.53,7.35,12.87,56.3,3.47,0.48,76.75,4.99,13.03,3.0,3.95,,0.55,18.27,,3.0,,
2020-11-21 23:00:00,2020-11-22 00:00:00,42.66,70.49,6.38,14.67,13.48,55.57,3.36,0.37,68.33,4.98,13.08,2.99,3.97,,0.29,57.2,,3.01,,
2020-11-22 00:00:00,2020-11-22 01:00:00,43.9,61.75,107.5,15.84,99.09,98.89,1.87,0.3,116.5,4.99,12.99,2.99,4.02,,0.42,37.41,,3.0,,
2020-11-22 01:00:00,2020-11-22 02:00:00,47.95,64.49,8.84,9.03,16.09,59.65,2.17,0.49,100.0,5.01,12.93,3.0,3.97,,0.2,92.88,,2.99,,
2020-11-22 02:00:00,2020-11-22 03:00:00,85.73,102.23,9.29,11.97,19.37,72.13,2.1,0.46,42.75,5.0,12.86,2.99,4.0,,0.2,91.43,,2.99,,
2020-11-22 03:00:00,2020-11-22 04:00:00,107.8,131.49,12.26,13.7,23.5,76.55,3.43,0.64,25.25,4.99,13.08,3.0,4.02,,0.2,84.26,,3.0,,
2020-11-22 04:00:00,2020-11-22 05:00:00,129.8,152.1,13.12,14.71,25.19,74.8,3.39,0.7,29.75,5.0,13.1,2.99,3.95,,0.19,82.46,,3.0,,
2020-11-22 05:00:00,2020-11-22 06:00:00,126.89,152.78,14.38,16.43,27.91,80.48,3.44,0.65,16.75,4.99,12.89,3.01,3.97,,0.19,75.11,,2.99,,
2020-11-22 06:00:00,2020-11-22 07:00:00,187.0,252.77,12.23,14.94,24.71,82.61,4.3,0.53,16.75,4.99,13.1,3.0,4.0,,0.19,63.71,,2.98,,
2020-11-22 07:00:00,2020-11-22 08:00:00,129.37,168.75,12.13,13.52,23.24,74.44,4.59,0.67,31.75,4.96,13.01,3.0,4.02,,0.19,67.59,,3.0,,
2020-11-22 08:00:00,2020-11-22 09:00:00,123.41,169.78,15.09,15.88,27.96,79.86,5.16,1.2,24.0,4.99,12.95,3.0,4.01,,0.19,77.4,,2.99,,
2020-11-22 09:00:00,2020-11-22 10:00:00,122.12,165.59,13.65,19.92,27.01,83.3,3.63,0.34,80.75,4.99,13.08,3.0,3.98,,0.19,79.63,,3.0,,
2020-11-22 10:00:00,2020-11-22 11:00:00,74.53,106.3,12.34,13.01,22.89,81.94,4.91,0.33,102.5,5.0,13.06,3.0,4.03,,0.25,75.54,,3.0,,
2020-11-22 11:00:00,2020-11-22 12:00:00,72.21,114.26,8.18,11.8,18.35,63.82,4.15,0.2,131.25,5.0,13.14,3.01,3.96,,0.34,67.98,,2.99,,
2020-11-22 12:00:00,2020-11-22 13:00:00,114.66,163.53,8.69,12.5,19.45,68.03,3.5,0.87,158.5,4.99,13.08,3.0,4.0,,0.59,95.38,,3.0,,
